,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,DETROIT_ACTION,CHARLOTTE_SCORE,DETROIT_SCORE
106,1,0:29.0,,Defensive rebound by T. Maker,30,27
107,1,0:23.0,,L. Galloway misses 2-pt layup from 5 ft,30,27
108,1,0:23.0,,Offensive rebound by A. Drummond,30,27
109,1,0:19.0,,A. Drummond misses 2-pt layup from 1 ft,30,27
110,1,0:19.0,Defensive rebound by D. Graham,,30,27
111,1,0:04.0,D. Graham makes 2-pt layup from 1 ft,,32,27
112,1,0:01.0,,I. Smith misses 2-pt jump shot from 15 ft,32,27
113,1,0:00.0,,Offensive rebound by Team,32,27
114,2,11:46.0,N. Batum misses 3-pt jump shot from 26 ft,,32,27
115,2,11:42.0,,Defensive rebound by T. Maker,32,27
116,2,11:20.0,,Turnover by L. Kennard (bad pass; steal by J. Lamb),32,27
117,2,11:17.0,M. Monk misses 3-pt jump shot from 26 ft,,32,27
118,2,11:12.0,Offensive rebound by Team,,32,27
119,2,11:12.0,,Loose ball foul by B. Griffin (drawn by M. Monk),32,27
120,2,11:08.0,Shooting foul by T. Maker (drawn by J. Lamb),,32,27
121,2,11:08.0,J. Lamb makes free throw 1 of 2,,33,27
122,2,11:08.0,J. Lamb misses free throw 2 of 2,,33,27
123,2,11:06.0,,Defensive rebound by I. Smith,33,27
124,2,10:55.0,,L. Kennard misses 2-pt jump shot from 17 ft,33,27
125,2,10:52.0,Defensive rebound by F. Kaminsky,,33,27
126,2,10:45.0,D. Graham misses 2-pt jump shot from 14 ft,,33,27
127,2,10:42.0,,Defensive rebound by T. Maker,33,27
128,2,10:37.0,,I. Smith makes 2-pt layup from 1 ft,33,29
129,2,10:18.0,F. Kaminsky makes 2-pt hook shot from 8 ft,,35,29
130,2,10:08.0,,L. Galloway misses 3-pt jump shot from 25 ft,35,29
131,2,10:01.0,,Offensive rebound by T. Maker,35,29
132,2,10:01.0,,T. Maker misses 2-pt layup from 1 ft,35,29
133,2,10:00.0,Defensive rebound by D. Graham,,35,29
134,2,9:50.0,J. Lamb makes 2-pt layup from 1 ft (assist by F. Kaminsky),,37,29
135,2,9:41.0,,B. Griffin makes 3-pt jump shot from 26 ft (assist by I. Smith),37,32
136,2,9:23.0,Shooting foul by T. Maker (drawn by F. Kaminsky),,37,32
137,2,9:23.0,F. Kaminsky makes free throw 1 of 2,,38,32
138,2,9:23.0,F. Kaminsky makes free throw 2 of 2,,39,32
139,2,9:07.0,,Personal foul by N. Batum (drawn by B. Griffin),39,32
140,2,9:07.0,B. Biyombo enters the game for F. Kaminsky,,39,32
141,2,8:55.0,,Offensive foul by B. Griffin (drawn by B. Biyombo),39,32
142,2,8:55.0,,Turnover by B. Griffin (offensive foul),39,32
143,2,8:41.0,J. Lamb misses 2-pt dunk from 1 ft,,39,32
144,2,8:39.0,,Defensive rebound by L. Kennard,39,32
145,2,8:32.0,,I. Smith makes 2-pt layup from 2 ft (assist by L. Kennard),39,34
146,2,8:10.0,B. Biyombo misses 2-pt layup from 4 ft (block by T. Maker),,39,34
147,2,8:10.0,Offensive rebound by Team,,39,34
148,2,8:09.0,Turnover by B. Biyombo (traveling),,39,34
149,2,7:57.0,,L. Galloway misses 3-pt jump shot from 23 ft,39,34
150,2,7:55.0,Defensive rebound by N. Batum,,39,34
151,2,7:47.0,J. Lamb makes 2-pt jump shot from 8 ft (assist by N. Batum),,41,34
152,2,7:47.0,K. Walker enters the game for J. Lamb,,41,34
153,2,7:47.0,,W. Ellington enters the game for L. Galloway,41,34
154,2,7:34.0,,Def 3 sec tech foul by Team,41,34
155,2,7:34.0,,W. Ellington makes technical free throw,41,35
156,2,7:34.0,D. Bacon enters the game for D. Graham,,41,35
157,2,7:25.0,,L. Kennard misses 3-pt jump shot from 25 ft,41,35
158,2,7:21.0,Defensive rebound by B. Biyombo,,41,35
159,2,7:07.0,Shooting foul by W. Ellington (drawn by B. Biyombo),,41,35
160,2,7:07.0,B. Biyombo makes free throw 1 of 2,,42,35
161,2,7:07.0,B. Biyombo makes free throw 2 of 2,,43,35
162,2,6:50.0,,W. Ellington misses 3-pt jump shot from 26 ft,43,35
163,2,6:49.0,Defensive rebound by Team,,43,35
164,2,6:49.0,,Detroit full timeout,43,35
165,2,6:49.0,,A. Drummond enters the game for B. Griffin,43,35
166,2,6:49.0,,R. Jackson enters the game for L. Kennard,43,35
167,2,6:29.0,K. Walker makes 3-pt jump shot from 23 ft,,46,35
168,2,6:15.0,,I. Smith misses 2-pt jump shot from 16 ft,46,35
169,2,6:12.0,Defensive rebound by N. Batum,,46,35
170,2,6:00.0,K. Walker makes 2-pt layup from 2 ft,,48,35
171,2,5:47.0,,W. Ellington misses 3-pt jump shot from 23 ft,48,35
172,2,5:45.0,Defensive rebound by B. Biyombo,,48,35
173,2,5:31.0,Shooting foul by A. Drummond (drawn by B. Biyombo),,48,35
174,2,5:31.0,Offensive rebound by Team,,48,35
175,2,5:31.0,B. Biyombo misses free throw 1 of 2,,48,35
176,2,5:31.0,M. Bridges enters the game for N. Batum,,48,35
177,2,5:31.0,B. Biyombo misses free throw 2 of 2,,48,35
178,2,5:29.0,,Defensive rebound by A. Drummond,48,35
179,2,5:15.0,,R. Jackson misses 2-pt jump shot from 7 ft,48,35
180,2,5:12.0,,Offensive rebound by A. Drummond,48,35
181,2,5:12.0,,A. Drummond makes 2-pt dunk from 1 ft,48,37
182,2,4:53.0,B. Biyombo makes 2-pt hook shot from 4 ft (assist by M. Bridges),,50,37
183,2,4:52.0,Violation by Team (delay of game),,50,37
184,2,4:39.0,,R. Jackson misses 3-pt jump shot from 25 ft,50,37
185,2,4:34.0,Defensive rebound by M. Monk,,50,37
186,2,4:24.0,K. Walker makes 2-pt jump shot from 16 ft,,52,37
187,2,4:05.0,,Turnover by W. Ellington (bad pass; steal by M. Monk),52,37
188,2,3:57.0,D. Bacon makes 2-pt dunk from 1 ft (assist by M. Bridges),,54,37
189,2,3:51.0,,Detroit full timeout,54,37
190,2,3:51.0,,B. Brown enters the game for T. Maker,54,37
191,2,3:51.0,,B. Griffin enters the game for I. Smith,54,37
192,2,3:43.0,,Personal foul by D. Bacon (drawn by B. Griffin),54,37
193,2,3:33.0,,Turnover by B. Griffin (bad pass),54,37
194,2,3:23.0,K. Walker misses 3-pt jump shot from 26 ft,,54,37
195,2,3:21.0,,Defensive rebound by W. Ellington,54,37
196,2,3:09.0,,B. Griffin misses 3-pt jump shot from 24 ft,54,37
197,2,3:05.0,Defensive rebound by M. Monk,,54,37
198,2,2:55.0,D. Bacon misses 2-pt layup from 2 ft (block by A. Drummond),,54,37
199,2,2:55.0,Offensive rebound by Team,,54,37
200,2,2:55.0,Charlotte full timeout,,54,37
201,2,2:55.0,F. Kaminsky enters the game for B. Biyombo,,54,37
202,2,2:55.0,J. Lamb enters the game for M. Monk,,54,37
203,2,2:46.0,F. Kaminsky misses 3-pt jump shot from 25 ft,,54,37
204,2,2:43.0,,Defensive rebound by R. Jackson,54,37
205,2,2:32.0,,A. Drummond misses 2-pt layup from 2 ft,54,37
206,2,2:30.0,Defensive rebound by F. Kaminsky,,54,37
207,2,2:26.0,Shooting foul by B. Brown (drawn by K. Walker),,54,37
208,2,2:26.0,K. Walker makes free throw 1 of 2,,55,37
209,2,2:26.0,K. Walker makes free throw 2 of 2,,56,37
210,2,2:23.0,,Personal foul by D. Bacon (drawn by R. Jackson),56,37
211,2,2:08.0,,B. Griffin misses 2-pt jump shot from 13 ft (block by M. Bridges),56,37
212,2,2:06.0,Defensive rebound by F. Kaminsky,,56,37
213,2,2:04.0,D. Bacon makes 2-pt layup from 2 ft (assist by F. Kaminsky),,58,37
214,2,1:57.0,,Turnover by B. Griffin (bad pass; steal by J. Lamb),58,37
215,2,1:40.0,M. Bridges makes 2-pt layup from 1 ft (assist by K. Walker),,60,37
216,2,1:17.0,,W. Ellington makes 3-pt jump shot from 26 ft,60,40
217,2,0:51.0,Offensive rebound by Team,,60,40
218,2,0:52.0,F. Kaminsky misses 2-pt jump shot from 10 ft,,60,40
219,2,0:51.0,Turnover by Team (shot clock),,60,40
220,2,0:33.0,,Shooting foul by F. Kaminsky (drawn by B. Griffin),60,40
221,2,0:33.0,,B. Griffin makes free throw 1 of 3,60,41
222,2,0:33.0,,B. Griffin misses free throw 2 of 3,60,41
223,2,0:33.0,,Offensive rebound by Team,60,41
224,2,0:33.0,,B. Griffin makes free throw 3 of 3,60,42
225,2,0:33.0,,T. Maker enters the game for A. Drummond,60,42
226,2,0:14.0,K. Walker misses 3-pt jump shot from 26 ft,,60,42
227,2,0:11.0,Offensive rebound by Team,,60,42
228,2,0:11.0,M. Monk enters the game for M. Bridges,,60,42
229,2,0:00.0,K. Walker misses 2-pt jump shot from 15 ft,,60,42
230,2,0:00.0,Offensive rebound by Team,,60,42
231,3,11:40.0,Turnover by N. Batum (lost ball; steal by W. Ellington),,60,42
232,3,11:32.0,,W. Ellington makes 2-pt layup from 4 ft (assist by B. Brown),60,44
233,3,11:07.0,D. Bacon makes 3-pt jump shot from 26 ft (assist by B. Biyombo),,63,44
234,3,10:43.0,,B. Brown makes 2-pt layup from 2 ft (assist by W. Ellington),63,46
235,3,10:19.0,D. Bacon misses 3-pt jump shot from 28 ft,,63,46
236,3,10:16.0,,Defensive rebound by A. Drummond,63,46
237,3,10:05.0,,Shooting foul by N. Batum (drawn by A. Drummond),63,46
238,3,10:05.0,,A. Drummond makes free throw 1 of 2,63,47
239,3,10:05.0,,A. Drummond makes free throw 2 of 2,63,48
240,3,9:55.0,K. Walker misses 3-pt jump shot from 25 ft,,63,48
241,3,9:52.0,,Defensive rebound by A. Drummond,63,48
242,3,9:48.0,,Personal foul by B. Biyombo (drawn by A. Drummond),63,48
243,3,9:37.0,,A. Drummond makes 2-pt jump shot from 9 ft (assist by B. Griffin),63,50
244,3,9:22.0,Personal foul by B. Brown (drawn by K. Walker),,63,50
245,3,9:17.0,K. Walker misses 3-pt jump shot from 27 ft,,63,50
246,3,9:13.0,Offensive rebound by B. Biyombo,,63,50
247,3,9:10.0,K. Walker makes 2-pt jump shot from 15 ft (assist by B. Biyombo),,65,50
248,3,8:55.0,,R. Jackson makes 2-pt jump shot from 6 ft,65,52
249,3,8:55.0,,Shooting foul by N. Batum (drawn by R. Jackson),65,52
250,3,8:55.0,,R. Jackson makes free throw 1 of 1,65,53
251,3,8:37.0,K. Walker misses 2-pt jump shot from 6 ft (block by A. Drummond),,65,53
252,3,8:33.0,Offensive rebound by M. Bridges,,65,53
253,3,8:32.0,M. Bridges makes 2-pt layup from 2 ft,,67,53
254,3,8:22.0,,R. Jackson misses 2-pt jump shot from 18 ft,67,53
255,3,8:19.0,Defensive rebound by B. Biyombo,,67,53
256,3,8:12.0,D. Bacon misses 2-pt jump shot from 13 ft,,67,53
257,3,8:10.0,Offensive rebound by B. Biyombo,,67,53
258,3,7:58.0,K. Walker misses 2-pt layup from 3 ft,,67,53
259,3,7:57.0,,Defensive rebound by A. Drummond,67,53
260,3,7:52.0,,Shooting foul by D. Bacon (drawn by B. Brown),67,53
261,3,7:52.0,,B. Brown makes free throw 1 of 2,67,54
262,3,7:52.0,,B. Brown makes free throw 2 of 2,67,55
263,3,7:38.0,M. Bridges misses 2-pt layup from 5 ft (block by A. Drummond),,67,55
264,3,7:35.0,,Defensive rebound by W. Ellington,67,55
265,3,7:34.0,,B. Brown misses 2-pt layup from 2 ft,67,55
266,3,7:33.0,,Offensive rebound by A. Drummond,67,55
267,3,7:33.0,,A. Drummond misses 2-pt layup from 1 ft,67,55
268,3,7:32.0,,Offensive rebound by A. Drummond,67,55
269,3,7:32.0,,A. Drummond misses 2-pt layup at rim,67,55
270,3,7:31.0,Defensive rebound by N. Batum,,67,55
271,3,7:22.0,M. Bridges makes 3-pt jump shot from 24 ft (assist by K. Walker),,70,55
272,3,7:09.0,,W. Ellington makes 3-pt jump shot from 25 ft (assist by B. Griffin),70,58
273,3,6:49.0,D. Bacon misses 2-pt jump shot from 8 ft,,70,58
274,3,6:47.0,Offensive rebound by B. Biyombo,,70,58
275,3,6:47.0,B. Biyombo misses 2-pt layup from 6 ft (block by R. Jackson),,70,58
276,3,6:45.0,Offensive rebound by Team,,70,58
277,3,6:45.0,,Detroit full timeout,70,58
278,3,6:45.0,F. Kaminsky enters the game for D. Bacon,,70,58
279,3,6:45.0,J. Lamb enters the game for B. Biyombo,,70,58
280,3,6:36.0,J. Lamb misses 3-pt jump shot from 28 ft,,70,58
281,3,6:34.0,,Defensive rebound by B. Griffin,70,58
282,3,6:18.0,,W. Ellington misses 3-pt jump shot from 28 ft,70,58
283,3,6:15.0,Defensive rebound by K. Walker,,70,58
284,3,5:55.0,K. Walker makes 2-pt jump shot from 15 ft,,72,58
285,3,5:32.0,,B. Griffin misses 3-pt jump shot from 24 ft,72,58
286,3,5:30.0,Defensive rebound by K. Walker,,72,58
287,3,5:22.0,K. Walker misses 2-pt jump shot from 18 ft,,72,58
288,3,5:20.0,,Defensive rebound by A. Drummond,72,58
289,3,5:12.0,,R. Jackson misses 2-pt layup from 3 ft (block by F. Kaminsky),72,58
290,3,5:08.0,,Offensive rebound by R. Jackson,72,58
291,3,5:01.0,,B. Griffin misses 3-pt jump shot from 30 ft,72,58
292,3,4:57.0,,Offensive rebound by B. Brown,72,58
293,3,4:50.0,,B. Griffin makes 2-pt layup from 1 ft,72,60
294,3,4:49.0,Charlotte full timeout,,72,60
295,3,4:49.0,D. Bacon enters the game for N. Batum,,72,60
296,3,4:49.0,,I. Smith enters the game for R. Jackson,72,60
297,3,4:39.0,F. Kaminsky makes 2-pt layup from 2 ft (assist by K. Walker),,74,60
298,3,4:17.0,,Shooting foul by K. Walker (drawn by B. Griffin),74,60
299,3,4:17.0,,B. Griffin makes free throw 1 of 2,74,61
300,3,4:17.0,,B. Griffin makes free throw 2 of 2,74,62
301,3,3:56.0,F. Kaminsky makes 3-pt jump shot from 26 ft (assist by J. Lamb),,77,62
302,3,3:36.0,,Personal foul by D. Bacon (drawn by W. Ellington),77,62
303,3,3:36.0,,W. Ellington makes free throw 1 of 2,77,63
304,3,3:36.0,D. Graham enters the game for D. Bacon,,77,63
305,3,3:36.0,,W. Ellington makes free throw 2 of 2,77,64
306,3,3:13.0,F. Kaminsky misses 3-pt jump shot from 26 ft,,77,64
307,3,3:10.0,Offensive rebound by J. Lamb,,77,64
308,3,3:09.0,J. Lamb makes 2-pt jump shot from 12 ft,,79,64
309,3,3:09.0,Shooting foul by B. Brown (drawn by J. Lamb),,79,64
310,3,3:09.0,J. Lamb misses free throw 1 of 1,,79,64
311,3,3:06.0,,Defensive rebound by W. Ellington,79,64
312,3,2:50.0,,I. Smith makes 3-pt jump shot from 23 ft (assist by W. Ellington),79,67
313,3,2:27.0,K. Walker makes 2-pt layup from 2 ft,,81,67
314,3,2:19.0,,B. Brown makes 2-pt layup from 2 ft (assist by I. Smith),81,69
315,3,1:57.0,F. Kaminsky makes 2-pt jump shot from 6 ft (assist by J. Lamb),,83,69
316,3,1:33.0,,B. Griffin misses 2-pt layup from 3 ft,83,69
317,3,1:30.0,,Offensive rebound by B. Griffin,83,69
318,3,1:30.0,,B. Griffin makes 2-pt layup at rim,83,71
319,3,1:17.0,J. Lamb misses 2-pt jump shot from 5 ft,,83,71
320,3,1:14.0,,Defensive rebound by B. Brown,83,71
321,3,1:08.0,,B. Griffin misses 3-pt jump shot from 25 ft,83,71
322,3,1:05.0,Defensive rebound by Team,,83,71
323,3,1:05.0,N. Batum enters the game for M. Bridges,,83,71
324,3,1:05.0,,L. Galloway enters the game for B. Brown,83,71
325,3,1:05.0,,T. Maker enters the game for B. Griffin,83,71
326,3,0:56.0,K. Walker misses 2-pt layup from 3 ft,,83,71
327,3,0:55.0,,Defensive rebound by A. Drummond,83,71
328,3,0:47.0,,I. Smith makes 2-pt jump shot from 3 ft,83,73
329,3,0:36.0,Personal foul by I. Smith (drawn by D. Graham),,83,73
330,3,0:24.0,K. Walker misses 2-pt jump shot from 7 ft,,83,73
331,3,0:22.0,,Defensive rebound by A. Drummond,83,73
332,3,0:04.0,,I. Smith makes 2-pt layup from 4 ft,83,75
333,3,0:04.0,Turnover by N. Batum (bad pass; steal by L. Galloway),,83,75
334,3,0:01.0,,L. Galloway misses 3-pt jump shot from 26 ft,83,75
335,3,0:00.0,,Offensive rebound by Team,83,75
336,4,11:47.0,,T. Maker misses 3-pt jump shot from 24 ft,83,75
337,4,11:44.0,,Offensive rebound by L. Galloway,83,75
338,4,11:40.0,,T. Maker misses 2-pt layup from 8 ft,83,75
339,4,11:37.0,Defensive rebound by F. Kaminsky,,83,75
340,4,11:37.0,Turnover by F. Kaminsky (out of bounds lost ball),,83,75
341,4,11:37.0,B. Biyombo enters the game for F. Kaminsky,,83,75
342,4,11:30.0,,I. Smith misses 2-pt jump shot from 16 ft,83,75
343,4,11:28.0,Defensive rebound by J. Lamb,,83,75
344,4,11:16.0,B. Biyombo misses 2-pt layup from 4 ft (block by T. Maker),,83,75
345,4,11:13.0,,Defensive rebound by A. Drummond,83,75
346,4,11:08.0,,T. Maker misses 3-pt jump shot from 23 ft,83,75
347,4,11:05.0,Defensive rebound by B. Biyombo,,83,75
348,4,10:50.0,M. Bridges misses 3-pt jump shot from 26 ft,,83,75
349,4,10:46.0,,Defensive rebound by L. Kennard,83,75
350,4,10:42.0,,L. Kennard makes 3-pt jump shot from 26 ft (assist by I. Smith),83,78
351,4,10:16.0,D. Graham misses 2-pt layup from 3 ft,,83,78
352,4,10:14.0,,Defensive rebound by T. Maker,83,78
353,4,10:03.0,,L. Galloway misses 3-pt jump shot from 25 ft,83,78
354,4,10:00.0,Defensive rebound by J. Lamb,,83,78
355,4,9:40.0,D. Graham misses 3-pt jump shot from 26 ft,,83,78
356,4,9:37.0,,Defensive rebound by Team,83,78
357,4,9:21.0,,I. Smith misses 3-pt jump shot from 24 ft,83,78
358,4,9:17.0,,Offensive rebound by T. Maker,83,78
359,4,9:16.0,,L. Kennard makes 2-pt jump shot from 14 ft,83,80
360,4,9:13.0,Charlotte full timeout,,83,80
361,4,9:13.0,N. Batum enters the game for B. Biyombo,,83,80
362,4,9:13.0,F. Kaminsky enters the game for M. Bridges,,83,80
363,4,9:13.0,K. Walker enters the game for J. Lamb,,83,80
364,4,8:51.0,F. Kaminsky misses 2-pt hook shot from 8 ft,,83,80
365,4,8:50.0,,Defensive rebound by I. Smith,83,80
366,4,8:47.0,,L. Galloway makes 2-pt layup from 2 ft (assist by I. Smith),83,82
367,4,8:21.0,F. Kaminsky makes 2-pt hook shot from 8 ft,,85,82
368,4,8:05.0,,T. Maker misses 3-pt jump shot from 23 ft,85,82
369,4,8:02.0,,Offensive rebound by A. Drummond,85,82
370,4,8:01.0,,T. Maker makes 2-pt dunk from 1 ft (assist by A. Drummond),85,84
371,4,7:38.0,F. Kaminsky misses 2-pt jump shot from 6 ft,,85,84
372,4,7:34.0,,Defensive rebound by I. Smith,85,84
373,4,7:23.0,,T. Maker misses 3-pt jump shot from 26 ft,85,84
374,4,7:20.0,Defensive rebound by Team,,85,84
375,4,7:06.0,K. Walker misses 2-pt layup from 2 ft,,85,84
376,4,7:05.0,,Defensive rebound by A. Drummond,85,84
377,4,7:00.0,,L. Kennard misses 3-pt jump shot from 26 ft,85,84
378,4,6:55.0,,Offensive rebound by L. Kennard,85,84
379,4,6:45.0,,Turnover by T. Maker (bad pass),85,84
380,4,6:45.0,D. Bacon enters the game for N. Batum,,85,84
381,4,6:30.0,D. Bacon misses 3-pt jump shot from 23 ft,,85,84
382,4,6:26.0,,Defensive rebound by A. Drummond,85,84
383,4,6:13.0,,A. Drummond misses 2-pt layup from 4 ft,85,84
384,4,6:12.0,Defensive rebound by M. Monk,,85,84
385,4,5:56.0,F. Kaminsky makes 3-pt jump shot from 26 ft (assist by K. Walker),,88,84
386,4,5:54.0,,Detroit full timeout,88,84
387,4,5:54.0,M. Bridges enters the game for D. Graham,,88,84
388,4,5:54.0,J. Lamb enters the game for M. Monk,,88,84
