,QUARTER,TIME_REMAINING,DENVER_ACTION,DALLAS_ACTION,DENVER_SCORE,DALLAS_SCORE
28,1,8:13.0,W. Barton misses 2-pt jump shot from 4 ft,,7,11
29,1,8:13.0,Offensive rebound by Team,,7,11
30,1,8:11.0,M. Beasley misses 2-pt jump shot from 17 ft,,7,11
31,1,8:07.0,Offensive rebound by J. Murray,,7,11
32,1,8:06.0,J. Murray misses 2-pt layup from 1 ft,,7,11
33,1,8:04.0,,Defensive rebound by Team,7,11
34,1,7:55.0,,D. Finney-Smith makes 2-pt layup from 3 ft,7,13
35,1,7:37.0,Personal foul by M. Kleber (drawn by P. Millsap),,7,13
36,1,7:31.0,J. Murray misses 2-pt jump shot from 13 ft,,7,13
37,1,7:28.0,,Defensive rebound by D. Finney-Smith,7,13
38,1,7:23.0,,D. Finney-Smith misses 3-pt jump shot from 26 ft,7,13
39,1,7:20.0,Defensive rebound by J. Murray,,7,13
40,1,7:15.0,M. Beasley makes 3-pt jump shot from 23 ft (assist by N. Jokić),,10,13
41,1,6:56.0,,J. Brunson makes 3-pt jump shot from 25 ft (assist by T. Hardaway),10,16
42,1,6:36.0,Shooting foul by S. Mejri (drawn by P. Millsap),,10,16
43,1,6:36.0,,Dallas full timeout,10,16
44,1,6:36.0,P. Millsap makes free throw 1 of 2,,11,16
45,1,6:36.0,P. Millsap makes free throw 2 of 2,,12,16
46,1,6:19.0,,Shooting foul by P. Millsap (drawn by D. Finney-Smith),12,16
47,1,6:19.0,,D. Finney-Smith makes free throw 1 of 2,12,17
48,1,6:19.0,,D. Finney-Smith misses free throw 2 of 2,12,17
49,1,6:16.0,Defensive rebound by P. Millsap,,12,17
50,1,5:56.0,N. Jokić misses 2-pt jump shot from 6 ft,,12,17
51,1,5:53.0,Offensive rebound by Team,,12,17
52,1,5:53.0,,D. Harris enters the game for D. Finney-Smith,12,17
53,1,5:53.0,,D. Powell enters the game for S. Mejri,12,17
54,1,5:34.0,P. Millsap makes 3-pt jump shot from 24 ft (assist by N. Jokić),,15,17
55,1,5:32.0,,Turnover by J. Brunson (traveling),15,17
56,1,5:32.0,M. Plumlee enters the game for P. Millsap,,15,17
57,1,5:32.0,,D. Nowitzki enters the game for M. Kleber,15,17
58,1,5:18.0,W. Barton misses 2-pt jump shot from 10 ft,,15,17
59,1,5:15.0,Offensive rebound by M. Plumlee,,15,17
60,1,5:15.0,Personal foul by D. Powell (drawn by M. Plumlee),,15,17
61,1,5:15.0,G. Harris enters the game for M. Beasley,,15,17
62,1,5:09.0,J. Murray misses 2-pt jump shot from 13 ft,,15,17
63,1,5:08.0,Offensive rebound by M. Plumlee,,15,17
64,1,5:08.0,M. Plumlee misses 2-pt dunk at rim,,15,17
65,1,5:08.0,,Defensive rebound by D. Harris,15,17
66,1,5:08.0,,Personal foul by M. Plumlee (drawn by D. Harris),15,17
67,1,4:57.0,,D. Nowitzki misses 3-pt jump shot from 23 ft,15,17
68,1,4:54.0,Defensive rebound by G. Harris,,15,17
69,1,4:38.0,N. Jokić makes 3-pt jump shot from 26 ft (assist by M. Plumlee),,18,17
70,1,4:25.0,,Def 3 sec tech foul by Team,18,17
71,1,4:25.0,,D. Nowitzki misses technical free throw,18,17
72,1,4:25.0,,Offensive rebound by Team,18,17
73,1,4:25.0,M. Morris enters the game for W. Barton,,18,17
74,1,4:25.0,I. Thomas enters the game for J. Murray,,18,17
75,1,4:18.0,,J. Brunson misses 2-pt jump shot from 17 ft,18,17
76,1,4:16.0,Defensive rebound by M. Plumlee,,18,17
77,1,4:06.0,N. Jokić makes 2-pt layup from 1 ft (assist by G. Harris),,20,17
78,1,3:51.0,,D. Powell makes 2-pt layup from 1 ft (assist by D. Harris),20,19
79,1,3:41.0,M. Morris misses 2-pt jump shot from 13 ft,,20,19
80,1,3:37.0,,Defensive rebound by D. Powell,20,19
81,1,3:31.0,,D. Powell makes 2-pt layup from 1 ft (assist by D. Harris),20,21
82,1,3:19.0,I. Thomas misses 2-pt layup from 2 ft (block by J. Brunson),,20,21
83,1,3:17.0,Offensive rebound by Team,,20,21
84,1,3:17.0,P. Millsap enters the game for N. Jokić,,20,21
85,1,3:17.0,,T. Burke enters the game for J. Brunson,20,21
86,1,3:17.0,,J. Jackson enters the game for T. Hardaway,20,21
87,1,3:10.0,Shooting foul by D. Nowitzki (drawn by M. Plumlee),,20,21
88,1,3:10.0,M. Plumlee misses free throw 1 of 2,,20,21
89,1,3:10.0,Offensive rebound by Team,,20,21
90,1,3:10.0,M. Plumlee makes free throw 2 of 2,,21,21
91,1,3:00.0,,T. Burke misses 3-pt jump shot from 24 ft,21,21
92,1,2:56.0,,Offensive rebound by D. Powell,21,21
93,1,2:55.0,,D. Nowitzki misses 3-pt jump shot from 26 ft,21,21
94,1,2:51.0,Defensive rebound by M. Plumlee,,21,21
95,1,2:49.0,Turnover by M. Plumlee (bad pass; steal by T. Burke),,21,21
96,1,2:43.0,,J. Jackson misses 3-pt jump shot from 23 ft,21,21
97,1,2:39.0,,Offensive rebound by D. Powell,21,21
98,1,2:32.0,,D. Powell makes 2-pt layup from 1 ft (assist by D. Harris),21,23
99,1,2:32.0,Denver full timeout,,21,23
100,1,2:20.0,M. Plumlee makes 2-pt dunk at rim (assist by I. Thomas),,23,23
101,1,2:04.0,,Personal foul by I. Thomas (drawn by D. Powell),23,23
102,1,2:04.0,,D. Powell makes free throw 1 of 2,23,24
103,1,2:04.0,,D. Powell makes free throw 2 of 2,23,25
104,1,1:52.0,I. Thomas misses 2-pt jump shot from 12 ft,,23,25
105,1,1:51.0,Offensive rebound by I. Thomas,,23,25
106,1,1:49.0,I. Thomas misses 2-pt jump shot from 2 ft,,23,25
107,1,1:49.0,,Defensive rebound by D. Nowitzki,23,25
108,1,1:40.0,,Shooting foul by I. Thomas (drawn by D. Harris),23,25
109,1,1:40.0,,D. Harris makes free throw 1 of 3,23,26
110,1,1:40.0,,D. Harris makes free throw 2 of 3,23,27
111,1,1:40.0,,D. Harris makes free throw 3 of 3,23,28
112,1,1:27.0,M. Plumlee misses 2-pt hook shot from 4 ft,,23,28
113,1,1:22.0,Offensive rebound by I. Thomas,,23,28
114,1,1:20.0,Shooting foul by D. Harris (drawn by I. Thomas),,23,28
115,1,1:20.0,I. Thomas makes free throw 1 of 2,,24,28
116,1,1:20.0,I. Thomas makes free throw 2 of 2,,25,28
117,1,0:58.0,,J. Jackson misses 2-pt jump shot from 13 ft,25,28
118,1,0:57.0,,Offensive rebound by Team,25,28
119,1,0:51.0,,T. Burke misses 3-pt jump shot from 25 ft,25,28
120,1,0:47.0,Defensive rebound by P. Millsap,,25,28
121,1,0:40.0,P. Millsap misses 3-pt jump shot from 25 ft,,25,28
122,1,0:37.0,,Defensive rebound by J. Jackson,25,28
123,1,0:26.0,,T. Burke makes 2-pt jump shot from 3 ft,25,30
124,1,0:01.0,M. Morris misses 3-pt jump shot from 25 ft,,25,30
125,1,0:00.0,,Defensive rebound by T. Burke,25,30
126,2,11:46.0,,D. Nowitzki misses 2-pt jump shot from 19 ft,25,30
127,2,11:43.0,Defensive rebound by I. Thomas,,25,30
128,2,11:31.0,M. Plumlee makes 2-pt dunk from 1 ft (assist by I. Thomas),,27,30
129,2,11:08.0,,D. Nowitzki misses 2-pt layup from 3 ft,27,30
130,2,11:06.0,Defensive rebound by M. Plumlee,,27,30
131,2,11:03.0,J. Hernangómez misses 3-pt jump shot from 25 ft,,27,30
132,2,11:00.0,,Defensive rebound by D. Harris,27,30
133,2,10:55.0,,D. Harris makes 2-pt layup at rim,27,32
134,2,10:45.0,G. Harris misses 3-pt jump shot from 26 ft,,27,32
135,2,10:42.0,,Defensive rebound by J. Jackson,27,32
136,2,10:33.0,,D. Nowitzki makes 2-pt jump shot from 12 ft (assist by D. Harris),27,34
137,2,10:12.0,M. Plumlee makes 2-pt jump shot from 13 ft,,29,34
138,2,9:55.0,,J. Jackson misses 2-pt jump shot from 8 ft,29,34
139,2,9:52.0,Defensive rebound by M. Plumlee,,29,34
140,2,9:47.0,I. Thomas makes 3-pt jump shot from 25 ft,,32,34
141,2,9:39.0,,Personal foul by G. Harris (drawn by D. Nowitzki),32,34
142,2,9:36.0,,Personal foul by I. Thomas (drawn by D. Harris),32,34
143,2,9:36.0,Technical foul by I. Thomas,,32,34
144,2,9:36.0,,D. Nowitzki makes technical free throw,32,35
145,2,9:36.0,J. Murray enters the game for I. Thomas,,32,35
146,2,9:31.0,,D. Powell makes 2-pt dunk at rim (assist by D. Nowitzki),32,37
147,2,9:16.0,M. Morris makes 2-pt jump shot from 11 ft (assist by J. Murray),,34,37
148,2,9:16.0,Shooting foul by J. Jackson (drawn by M. Morris),,34,37
149,2,9:16.0,M. Morris makes free throw 1 of 1,,35,37
150,2,8:57.0,,J. Jackson misses 3-pt jump shot from 26 ft,35,37
151,2,8:55.0,Defensive rebound by M. Morris,,35,37
152,2,8:48.0,Turnover by M. Plumlee (bad pass; steal by D. Harris),,35,37
153,2,8:40.0,,D. Powell misses 3-pt jump shot from 26 ft,35,37
154,2,8:37.0,Defensive rebound by G. Harris,,35,37
155,2,8:33.0,M. Morris misses 3-pt jump shot from 25 ft,,35,37
156,2,8:30.0,,Defensive rebound by J. Jackson,35,37
157,2,8:19.0,,Loose ball foul by D. Harris (drawn by J. Murray),35,37
158,2,8:19.0,,Turnover by D. Harris (turnover),35,37
159,2,8:19.0,N. Jokić enters the game for M. Plumlee,,35,37
160,2,8:19.0,,M. Kleber enters the game for J. Jackson,35,37
161,2,8:19.0,,C. Lee enters the game for D. Nowitzki,35,37
162,2,8:19.0,,S. Mejri enters the game for D. Powell,35,37
163,2,8:06.0,G. Harris makes 2-pt layup from 1 ft (assist by N. Jokić),,37,37
164,2,8:05.0,,Dallas full timeout,37,37
165,2,8:05.0,,T. Hardaway enters the game for D. Harris,37,37
166,2,7:41.0,,T. Hardaway misses 2-pt jump shot from 15 ft,37,37
167,2,7:38.0,Defensive rebound by N. Jokić,,37,37
168,2,7:32.0,G. Harris misses 2-pt layup from 2 ft,,37,37
169,2,7:30.0,,Defensive rebound by Team,37,37
170,2,7:30.0,Loose ball foul by N. Jokić (drawn by S. Mejri),,37,37
171,2,7:13.0,,Shooting foul by M. Morris (drawn by T. Burke),37,37
172,2,7:13.0,,T. Burke makes free throw 1 of 2,37,38
173,2,7:13.0,M. Beasley enters the game for M. Morris,,37,38
174,2,7:13.0,,T. Burke makes free throw 2 of 2,37,39
175,2,7:00.0,Shooting foul by S. Mejri (drawn by G. Harris),,37,39
176,2,7:00.0,G. Harris misses free throw 1 of 2,,37,39
177,2,7:00.0,Offensive rebound by Team,,37,39
178,2,7:00.0,,J. Brunson enters the game for T. Burke,37,39
179,2,7:00.0,,D. Finney-Smith enters the game for C. Lee,37,39
180,2,7:00.0,G. Harris makes free throw 2 of 2,,38,39
181,2,6:43.0,,D. Finney-Smith misses 3-pt jump shot from 24 ft,38,39
182,2,6:41.0,,Offensive rebound by Team,38,39
183,2,6:41.0,W. Barton enters the game for G. Harris,,38,39
184,2,6:31.0,,Turnover by M. Kleber (bad pass; steal by N. Jokić),38,39
185,2,6:25.0,M. Beasley misses 3-pt jump shot from 23 ft,,38,39
186,2,6:21.0,,Defensive rebound by D. Finney-Smith,38,39
187,2,6:17.0,,Shooting foul by M. Beasley (drawn by D. Finney-Smith),38,39
188,2,6:17.0,,D. Finney-Smith makes free throw 1 of 2,38,40
189,2,6:17.0,P. Millsap enters the game for J. Hernangómez,,38,40
190,2,6:17.0,,D. Finney-Smith makes free throw 2 of 2,38,41
191,2,6:07.0,N. Jokić misses 2-pt hook shot from 5 ft,,38,41
192,2,6:05.0,,Defensive rebound by D. Finney-Smith,38,41
193,2,5:59.0,,M. Kleber misses 3-pt jump shot from 23 ft,38,41
194,2,5:55.0,Defensive rebound by P. Millsap,,38,41
195,2,5:53.0,J. Murray misses 3-pt jump shot from 25 ft,,38,41
196,2,5:50.0,Offensive rebound by P. Millsap,,38,41
197,2,5:48.0,P. Millsap misses 2-pt layup from 1 ft,,38,41
198,2,5:47.0,Offensive rebound by P. Millsap,,38,41
199,2,5:46.0,P. Millsap misses 2-pt layup from 3 ft,,38,41
200,2,5:44.0,,Defensive rebound by M. Kleber,38,41
201,2,5:31.0,,J. Brunson makes 2-pt jump shot from 8 ft,38,43
202,2,5:15.0,Turnover by M. Beasley (out of bounds lost ball),,38,43
203,2,4:59.0,,M. Kleber misses 3-pt jump shot from 25 ft,38,43
204,2,4:56.0,Defensive rebound by J. Murray,,38,43
205,2,4:51.0,P. Millsap makes 2-pt jump shot from 1 ft (assist by J. Murray),,40,43
206,2,4:35.0,,Turnover by T. Hardaway (bad pass; steal by J. Murray),40,43
207,2,4:28.0,P. Millsap makes 2-pt layup from 1 ft (assist by W. Barton),,42,43
208,2,4:28.0,Shooting foul by D. Finney-Smith (drawn by P. Millsap),,42,43
209,2,4:28.0,P. Millsap misses free throw 1 of 1,,42,43
210,2,4:26.0,,Defensive rebound by S. Mejri,42,43
211,2,4:14.0,,T. Hardaway misses 3-pt jump shot from 25 ft,42,43
212,2,4:12.0,Defensive rebound by N. Jokić,,42,43
213,2,4:09.0,Offensive foul by N. Jokić (drawn by S. Mejri),,42,43
214,2,4:09.0,Turnover by N. Jokić (offensive foul),,42,43
215,2,4:09.0,M. Plumlee enters the game for N. Jokić,,42,43
216,2,3:52.0,,Away from play foul by M. Beasley (drawn by T. Hardaway),42,43
217,2,3:52.0,,T. Hardaway misses free throw 1 of 1,42,43
218,2,3:52.0,,Offensive rebound by Team,42,43
219,2,3:44.0,,D. Finney-Smith misses 3-pt jump shot from 25 ft,42,43
220,2,3:40.0,Defensive rebound by M. Plumlee,,42,43
221,2,3:33.0,Shooting foul by M. Kleber (drawn by P. Millsap),,42,43
222,2,3:33.0,P. Millsap makes free throw 1 of 2,,43,43
223,2,3:33.0,,D. Harris enters the game for T. Hardaway,43,43
224,2,3:33.0,,D. Nowitzki enters the game for M. Kleber,43,43
225,2,3:33.0,,D. Powell enters the game for S. Mejri,43,43
226,2,3:33.0,P. Millsap makes free throw 2 of 2,,44,43
227,2,3:22.0,,D. Harris makes 3-pt jump shot from 26 ft (assist by D. Finney-Smith),44,46
228,2,3:06.0,W. Barton makes 2-pt layup from 4 ft (assist by M. Plumlee),,46,46
229,2,2:50.0,,Turnover by J. Brunson (bad pass; steal by W. Barton),46,46
230,2,2:47.0,Denver full timeout,,46,46
231,2,2:41.0,M. Plumlee makes 2-pt dunk at rim (assist by M. Beasley),,48,46
232,2,2:19.0,,D. Nowitzki misses 2-pt jump shot from 21 ft,48,46
233,2,2:16.0,Defensive rebound by M. Plumlee,,48,46
234,2,2:07.0,P. Millsap makes 2-pt layup from 2 ft,,50,46
235,2,1:51.0,,J. Brunson makes 2-pt jump shot from 14 ft (assist by D. Nowitzki),50,48
236,2,1:37.0,J. Murray makes 2-pt jump shot from 16 ft,,52,48
237,2,1:17.0,,D. Powell misses 2-pt layup from 3 ft,52,48
238,2,1:16.0,,Offensive rebound by D. Powell,52,48
239,2,1:16.0,,Shooting foul by M. Plumlee (drawn by D. Powell),52,48
240,2,1:16.0,,D. Powell makes free throw 1 of 2,52,49
241,2,1:16.0,,M. Kleber enters the game for D. Nowitzki,52,49
242,2,1:16.0,,D. Powell makes free throw 2 of 2,52,50
243,2,0:53.0,W. Barton misses 2-pt jump shot from 11 ft,,52,50
244,2,0:51.0,Offensive rebound by P. Millsap,,52,50
245,2,0:49.0,P. Millsap misses 2-pt layup from 4 ft,,52,50
246,2,0:47.0,,Defensive rebound by J. Brunson,52,50
247,2,0:43.0,,Turnover by J. Brunson (lost ball; steal by M. Beasley),52,50
248,2,0:40.0,Turnover by M. Beasley (bad pass),,52,50
249,2,0:40.0,M. Morris enters the game for M. Beasley,,52,50
250,2,0:40.0,,T. Hardaway enters the game for D. Finney-Smith,52,50
251,2,0:27.0,,Personal foul by P. Millsap (drawn by T. Hardaway),52,50
252,2,0:27.0,,T. Hardaway misses free throw 1 of 2,52,50
253,2,0:27.0,,Offensive rebound by Team,52,50
254,2,0:27.0,,T. Hardaway makes free throw 2 of 2,52,51
255,2,0:05.0,M. Morris misses 3-pt jump shot from 24 ft,,52,51
256,2,0:02.0,,Defensive rebound by D. Powell,52,51
257,2,0:01.0,,Turnover by D. Powell (bad pass; steal by J. Murray),52,51
258,2,0:00.0,J. Murray misses 3-pt jump shot from 44 ft,,52,51
259,2,0:00.0,Offensive rebound by Team,,52,51
260,3,11:46.0,,Turnover by M. Kleber (lost ball; steal by P. Millsap),52,51
261,3,11:40.0,Turnover by N. Jokić (bad pass; steal by T. Hardaway),,52,51
262,3,11:34.0,,D. Finney-Smith misses 3-pt jump shot from 23 ft (block by J. Murray),52,51
263,3,11:32.0,,Offensive rebound by Team,52,51
264,3,11:29.0,,T. Hardaway misses 2-pt jump shot from 8 ft,52,51
265,3,11:27.0,Defensive rebound by W. Barton,,52,51
266,3,11:18.0,M. Beasley makes 2-pt layup from 5 ft (assist by N. Jokić),,54,51
267,3,10:56.0,,M. Kleber misses 2-pt jump shot from 12 ft,54,51
268,3,10:54.0,Defensive rebound by P. Millsap,,54,51
269,3,10:50.0,W. Barton makes 3-pt jump shot from 25 ft (assist by J. Murray),,57,51
270,3,10:49.0,,Dallas full timeout,57,51
271,3,10:29.0,,J. Brunson misses 3-pt jump shot from 24 ft,57,51
272,3,10:27.0,Defensive rebound by N. Jokić,,57,51
273,3,10:24.0,Turnover by M. Beasley (out of bounds lost ball),,57,51
274,3,10:06.0,,Turnover by M. Kleber (lost ball; steal by W. Barton),57,51
275,3,9:46.0,N. Jokić misses 2-pt jump shot from 17 ft,,57,51
276,3,9:43.0,Offensive rebound by N. Jokić,,57,51
277,3,9:40.0,M. Beasley makes 3-pt jump shot from 25 ft (assist by P. Millsap),,60,51
278,3,9:26.0,,Turnover by J. Brunson (turnover),60,51
279,3,9:26.0,,Loose ball foul by J. Brunson (drawn by J. Murray),60,51
280,3,9:16.0,N. Jokić misses 2-pt layup from 5 ft,,60,51
281,3,9:14.0,,Defensive rebound by M. Kleber,60,51
282,3,9:09.0,,M. Kleber misses 3-pt jump shot from 26 ft,60,51
283,3,9:05.0,Defensive rebound by M. Beasley,,60,51
284,3,8:59.0,M. Beasley misses 3-pt jump shot from 26 ft,,60,51
285,3,8:55.0,,Defensive rebound by S. Mejri,60,51
286,3,8:50.0,,T. Hardaway makes 2-pt layup from 1 ft,60,53
287,3,8:50.0,,Shooting foul by J. Murray (drawn by T. Hardaway),60,53
288,3,8:50.0,,D. Nowitzki enters the game for M. Kleber,60,53
289,3,8:50.0,,D. Powell enters the game for S. Mejri,60,53
290,3,8:50.0,,T. Hardaway misses free throw 1 of 1,60,53
291,3,8:47.0,Defensive rebound by N. Jokić,,60,53
292,3,8:35.0,J. Murray misses 3-pt jump shot from 25 ft,,60,53
293,3,8:33.0,Offensive rebound by Team,,60,53
294,3,8:31.0,N. Jokić makes 2-pt hook shot from 4 ft (assist by J. Murray),,62,53
295,3,8:17.0,,J. Brunson makes 2-pt layup from 1 ft (assist by D. Powell),62,55
296,3,8:03.0,W. Barton makes 2-pt jump shot from 21 ft,,64,55
297,3,7:47.0,,Turnover by J. Brunson (bad pass; steal by P. Millsap),64,55
298,3,7:47.0,Personal foul by D. Nowitzki (drawn by P. Millsap),,64,55
299,3,7:28.0,N. Jokić makes 2-pt layup from 2 ft (assist by M. Beasley),,66,55
300,3,7:19.0,,Shooting foul by J. Murray (drawn by J. Brunson),66,55
301,3,7:19.0,,J. Brunson makes free throw 1 of 2,66,56
302,3,7:19.0,,J. Brunson makes free throw 2 of 2,66,57
303,3,7:08.0,P. Millsap makes 2-pt layup from 2 ft (assist by W. Barton),,68,57
304,3,6:59.0,,T. Hardaway makes 2-pt jump shot from 20 ft (assist by J. Brunson),68,59
305,3,6:47.0,M. Beasley misses 2-pt jump shot from 14 ft,,68,59
306,3,6:44.0,,Defensive rebound by D. Nowitzki,68,59
307,3,6:29.0,,Turnover by J. Brunson (bad pass; steal by J. Murray),68,59
308,3,6:23.0,Turnover by J. Murray (bad pass; steal by D. Finney-Smith),,68,59
309,3,6:15.0,,Turnover by D. Finney-Smith (lost ball; steal by P. Millsap),68,59
310,3,6:12.0,Shooting foul by D. Nowitzki (drawn by M. Beasley),,68,59
311,3,6:12.0,M. Beasley makes free throw 1 of 2,,69,59
312,3,6:12.0,,D. Harris enters the game for D. Finney-Smith,69,59
313,3,6:12.0,M. Beasley makes free throw 2 of 2,,70,59
314,3,5:54.0,,D. Harris misses 3-pt jump shot from 25 ft,70,59
315,3,5:51.0,Defensive rebound by P. Millsap,,70,59
316,3,5:46.0,J. Murray makes 2-pt jump shot from 12 ft (assist by P. Millsap),,72,59
317,3,5:43.0,,Dallas full timeout,72,59
318,3,5:43.0,M. Plumlee enters the game for P. Millsap,,72,59
319,3,5:43.0,,T. Burke enters the game for J. Brunson,72,59
320,3,5:25.0,,D. Powell makes 3-pt jump shot from 25 ft (assist by D. Harris),72,62
321,3,4:58.0,J. Murray makes 3-pt jump shot from 23 ft (assist by M. Beasley),,75,62
322,3,4:45.0,,T. Hardaway misses 3-pt jump shot from 24 ft,75,62
323,3,4:42.0,Defensive rebound by W. Barton,,75,62
324,3,4:34.0,Shooting foul by D. Powell (drawn by N. Jokić),,75,62
325,3,4:34.0,N. Jokić makes free throw 1 of 2,,76,62
326,3,4:34.0,G. Harris enters the game for W. Barton,,76,62
327,3,4:34.0,,R. Broekhoff enters the game for T. Hardaway,76,62
328,3,4:34.0,N. Jokić makes free throw 2 of 2,,77,62
329,3,4:23.0,,D. Harris makes 2-pt layup at rim,77,64
330,3,4:09.0,M. Plumlee misses 2-pt layup from 3 ft,,77,64
331,3,4:06.0,,Defensive rebound by D. Nowitzki,77,64
332,3,3:59.0,,T. Burke makes 2-pt layup at rim,77,66
333,3,3:58.0,Denver full timeout,,77,66
334,3,3:58.0,M. Morris enters the game for M. Beasley,,77,66
335,3,3:43.0,J. Murray makes 3-pt jump shot from 25 ft (assist by N. Jokić),,80,66
336,3,3:26.0,,T. Burke misses 2-pt jump shot from 6 ft,80,66
337,3,3:24.0,,Offensive rebound by T. Burke,80,66
338,3,3:23.0,,T. Burke makes 2-pt hook shot from 5 ft,80,68
339,3,3:07.0,G. Harris makes 3-pt jump shot from 23 ft (assist by N. Jokić),,83,68
340,3,2:57.0,,Personal foul by G. Harris (drawn by T. Burke),83,68
341,3,2:57.0,P. Millsap enters the game for N. Jokić,,83,68
342,3,2:49.0,,R. Broekhoff misses 3-pt jump shot from 25 ft,83,68
343,3,2:46.0,Defensive rebound by J. Murray,,83,68
344,3,2:39.0,J. Murray misses 2-pt hook shot from 3 ft,,83,68
345,3,2:37.0,,Defensive rebound by D. Nowitzki,83,68
346,3,2:31.0,,D. Nowitzki misses 3-pt jump shot from 25 ft,83,68
347,3,2:28.0,Defensive rebound by M. Morris,,83,68
348,3,2:28.0,M. Plumlee makes 2-pt layup from 1 ft (assist by M. Morris),,85,68
349,3,2:28.0,Shooting foul by D. Harris (drawn by M. Plumlee),,85,68
350,3,2:28.0,I. Thomas enters the game for J. Murray,,85,68
351,3,2:28.0,M. Plumlee misses free throw 1 of 1,,85,68
352,3,2:25.0,,Defensive rebound by D. Nowitzki,85,68
353,3,2:10.0,,D. Powell misses 2-pt layup from 2 ft (block by P. Millsap),85,68
354,3,2:07.0,Defensive rebound by M. Morris,,85,68
355,3,2:05.0,I. Thomas misses 3-pt jump shot from 25 ft,,85,68
356,3,2:01.0,Offensive rebound by M. Plumlee,,85,68
357,3,2:00.0,I. Thomas makes 3-pt jump shot from 27 ft (assist by M. Plumlee),,88,68
358,3,1:57.0,,Dallas full timeout,88,68
359,3,1:57.0,,D. Finney-Smith enters the game for D. Nowitzki,88,68
360,3,1:48.0,,Shooting foul by M. Plumlee (drawn by D. Powell),88,68
361,3,1:48.0,,D. Powell makes free throw 1 of 2,88,69
362,3,1:48.0,,D. Powell misses free throw 2 of 2,88,69
363,3,1:45.0,Defensive rebound by P. Millsap,,88,69
364,3,1:28.0,P. Millsap misses 2-pt jump shot from 6 ft,,88,69
365,3,1:24.0,Offensive rebound by M. Plumlee,,88,69
366,3,1:23.0,M. Plumlee misses 2-pt layup from 1 ft,,88,69
367,3,1:22.0,,Defensive rebound by D. Finney-Smith,88,69
368,3,1:14.0,,D. Powell misses 2-pt layup from 4 ft,88,69
369,3,1:13.0,Defensive rebound by P. Millsap,,88,69
370,3,1:08.0,I. Thomas misses 3-pt jump shot from 23 ft,,88,69
371,3,1:04.0,Offensive rebound by P. Millsap,,88,69
372,3,1:02.0,G. Harris misses 3-pt jump shot from 25 ft,,88,69
373,3,1:00.0,Offensive rebound by M. Plumlee,,88,69
374,3,1:00.0,Shooting foul by D. Harris (drawn by M. Plumlee),,88,69
375,3,1:00.0,M. Plumlee misses free throw 1 of 2,,88,69
376,3,1:00.0,Offensive rebound by Team,,88,69
377,3,1:00.0,,S. Mejri enters the game for D. Harris,88,69
378,3,1:00.0,M. Plumlee makes free throw 2 of 2,,89,69
379,3,0:52.0,,Shooting foul by P. Millsap (drawn by D. Powell),89,69
380,3,0:52.0,,D. Powell makes free throw 1 of 2,89,70
381,3,0:52.0,,D. Powell makes free throw 2 of 2,89,71
382,3,0:38.0,Offensive foul by M. Plumlee (drawn by S. Mejri),,89,71
383,3,0:38.0,Turnover by M. Plumlee (offensive foul),,89,71
384,3,0:26.0,,T. Burke makes 3-pt jump shot from 24 ft (assist by S. Mejri),89,74
