,QUARTER,TIME_REMAINING,PORTLAND_ACTION,GOLDEN STATE_ACTION,PORTLAND_SCORE,GOLDEN STATE_SCORE
382,4,6:31.0,Offensive rebound by M. Leonard,,87,103
383,4,6:17.0,J. Nurkić misses 2-pt layup from 2 ft,,87,103
384,4,6:16.0,,Defensive rebound by K. Durant,87,103
385,4,6:15.0,,Turnover by K. Durant (lost ball; steal by J. Nurkić),87,103
386,4,6:14.0,J. Nurkić makes 2-pt hook shot from 9 ft,,89,103
387,4,6:14.0,Shooting foul by K. Looney (drawn by J. Nurkić),,89,103
388,4,6:14.0,J. Nurkić makes free throw 1 of 1,,90,103
389,4,5:54.0,,K. Durant makes 2-pt jump shot from 10 ft,90,105
390,4,5:40.0,Shooting foul by K. Looney (drawn by J. Nurkić),,90,105
391,4,5:40.0,,J. Bell enters the game for K. Looney,90,105
392,4,5:40.0,J. Nurkić misses free throw 1 of 2,,90,105
393,4,5:40.0,Offensive rebound by Team,,90,105
394,4,5:40.0,J. Nurkić makes free throw 2 of 2,,91,105
395,4,5:24.0,,Q. Cook makes 3-pt jump shot from 27 ft (assist by K. Durant),91,108
396,4,5:07.0,D. Lillard makes 2-pt layup from 1 ft,,93,108
397,4,4:49.0,,J. Bell makes 2-pt dunk at rim (assist by K. Durant),93,110
398,4,4:49.0,Portland full timeout,,93,110
399,4,4:39.0,D. Lillard makes 2-pt jump shot from 16 ft,,95,110
400,4,4:22.0,,K. Thompson makes 2-pt jump shot from 19 ft (assist by K. Durant),95,112
401,4,4:09.0,C. McCollum misses 2-pt layup from 3 ft,,95,112
402,4,4:08.0,Offensive rebound by J. Nurkić,,95,112
403,4,4:01.0,D. Lillard misses 3-pt jump shot from 26 ft,,95,112
404,4,3:59.0,,Defensive rebound by Team,95,112
405,4,3:44.0,,A. Iguodala makes 3-pt jump shot from 26 ft (assist by J. Bell),95,115
406,4,3:32.0,C. McCollum misses 3-pt jump shot from 25 ft,,95,115
407,4,3:30.0,,Defensive rebound by Q. Cook,95,115
408,4,3:21.0,,Q. Cook makes 3-pt jump shot from 28 ft,95,118
409,4,3:19.0,Portland full timeout,,95,118
410,4,3:19.0,W. Baldwin enters the game for M. Leonard,,95,118
411,4,3:19.0,Z. Collins enters the game for D. Lillard,,95,118
412,4,3:19.0,J. Layman enters the game for C. McCollum,,95,118
413,4,3:19.0,N. Stauskas enters the game for J. Nurkić,,95,118
414,4,3:19.0,C. Swanigan enters the game for E. Turner,,95,118
415,4,3:19.0,,J. Evans enters the game for K. Durant,95,118
416,4,3:19.0,,D. Jones enters the game for A. Iguodala,95,118
417,4,3:19.0,,D. Lee enters the game for K. Thompson,95,118
418,4,3:07.0,N. Stauskas misses 2-pt jump shot from 14 ft,,95,118
419,4,3:06.0,,Defensive rebound by J. Bell,95,118
420,4,2:50.0,,Q. Cook makes 2-pt jump shot from 17 ft,95,120
421,4,2:33.0,J. Layman makes 2-pt jump shot from 13 ft (assist by C. Swanigan),,97,120
422,4,2:17.0,,Q. Cook misses 3-pt jump shot from 27 ft,97,120
423,4,2:15.0,Defensive rebound by C. Swanigan,,97,120
424,4,2:10.0,Turnover by W. Baldwin (lost ball; steal by D. Jones),,97,120
425,4,2:00.0,,Q. Cook misses 3-pt jump shot from 29 ft,97,120
426,4,1:58.0,Defensive rebound by Z. Collins,,97,120
427,4,1:44.0,Z. Collins misses 2-pt hook shot from 7 ft (block by J. Bell),,97,120
428,4,1:43.0,Offensive rebound by Team,,97,120
429,4,1:42.0,Turnover by J. Layman (bad pass; steal by J. Bell),,97,120
430,4,1:38.0,,Q. Cook makes 2-pt layup from 2 ft (assist by J. Bell),97,122
431,4,1:20.0,Z. Collins misses 3-pt jump shot from 23 ft,,97,122
432,4,1:18.0,,Defensive rebound by Q. Cook,97,122
433,4,1:01.0,,Turnover by J. Bell (bad pass),97,122
434,4,0:55.0,N. Stauskas misses 2-pt layup from 2 ft,,97,122
435,4,0:54.0,,Defensive rebound by Team,97,122
436,4,0:41.0,,Personal foul by C. Swanigan (drawn by D. Jones),97,122
437,4,0:37.0,,D. Lee makes 3-pt jump shot from 26 ft (assist by J. Bell),97,125
438,4,0:28.0,W. Baldwin misses 2-pt jump shot from 11 ft,,97,125
439,4,0:27.0,,Defensive rebound by D. Lee,97,125
440,4,0:06.0,,D. Jones misses 2-pt dunk from 1 ft,97,125
441,4,0:05.0,Defensive rebound by Z. Collins,,97,125
