,QUARTER,TIME_REMAINING,ORLANDO_ACTION,ATLANTA_ACTION,ORLANDO_SCORE,ATLANTA_SCORE
184,2,4:32.0,,Shooting foul by J. Simmons (drawn by J. Collins),50,44
185,2,4:32.0,,J. Collins makes free throw 1 of 2,50,45
186,2,4:32.0,,O. Spellman enters the game for A. Len,50,45
187,2,4:32.0,,J. Collins makes free throw 2 of 2,50,46
188,2,4:16.0,T. Ross misses 3-pt jump shot from 25 ft,,50,46
189,2,4:13.0,,Defensive rebound by D. Hamilton,50,46
190,2,4:10.0,,T. Prince misses 3-pt jump shot from 26 ft,50,46
191,2,4:07.0,Defensive rebound by N. Vučević,,50,46
192,2,3:55.0,D. Augustin misses 3-pt jump shot from 26 ft,,50,46
193,2,3:51.0,,Defensive rebound by D. Hamilton,50,46
194,2,3:42.0,,Turnover by O. Spellman (bad pass; steal by T. Ross),50,46
195,2,3:38.0,Turnover by T. Ross (bad pass; steal by D. Hamilton),,50,46
196,2,3:34.0,,T. Prince misses 3-pt jump shot from 24 ft,50,46
197,2,3:32.0,Defensive rebound by J. Isaac,,50,46
198,2,3:22.0,J. Simmons makes 2-pt jump shot from 7 ft,,52,46
199,2,3:22.0,,Violation by Team (def goaltending),52,46
200,2,3:22.0,Shooting foul by J. Lin (drawn by J. Simmons),,52,46
201,2,3:22.0,E. Fournier enters the game for T. Ross,,52,46
202,2,3:22.0,J. Simmons makes free throw 1 of 1,,53,46
203,2,3:07.0,,J. Collins makes 2-pt jump shot from 12 ft (assist by J. Lin),53,48
204,2,2:49.0,Turnover by D. Augustin (step out of bounds),,53,48
205,2,2:49.0,,D. Bembry enters the game for T. Prince,53,48
206,2,2:33.0,,O. Spellman misses 3-pt jump shot from 26 ft,53,48
207,2,2:30.0,,Offensive rebound by J. Collins,53,48
208,2,2:18.0,,D. Hamilton makes 2-pt layup from 1 ft (assist by J. Lin),53,50
209,2,1:58.0,E. Fournier misses 3-pt jump shot from 26 ft,,53,50
210,2,1:56.0,,Defensive rebound by J. Collins,53,50
211,2,1:46.0,,J. Lin makes 2-pt jump shot from 14 ft,53,52
212,2,1:30.0,N. Vučević misses 2-pt layup from 1 ft (block by D. Bembry),,53,52
213,2,1:24.0,Offensive rebound by N. Vučević,,53,52
214,2,1:24.0,N. Vučević makes 2-pt layup at rim,,55,52
215,2,1:12.0,,J. Collins misses 2-pt layup from 5 ft,55,52
216,2,1:09.0,Defensive rebound by J. Isaac,,55,52
217,2,1:00.0,N. Vučević misses 3-pt jump shot from 25 ft,,55,52
218,2,0:57.0,Offensive rebound by J. Simmons,,55,52
219,2,0:52.0,D. Augustin makes 3-pt jump shot from 23 ft (assist by J. Isaac),,58,52
220,2,0:37.0,,J. Lin makes 2-pt jump shot from 11 ft,58,54
221,2,0:25.0,J. Isaac makes 2-pt jump shot from 17 ft (assist by D. Augustin),,60,54
222,2,0:08.0,,Personal take foul by D. Augustin (drawn by J. Lin),60,54
223,2,0:04.0,,J. Lin makes 3-pt jump shot from 25 ft,60,57
224,2,0:01.0,Personal foul by D. Bembry (drawn by E. Fournier),,60,57
225,3,11:46.0,J. Isaac makes 2-pt layup from 6 ft (assist by E. Fournier),,62,57
226,3,11:28.0,,T. Prince misses 3-pt jump shot from 23 ft,62,57
227,3,11:25.0,Defensive rebound by J. Isaac,,62,57
228,3,11:18.0,J. Isaac makes 2-pt layup from 1 ft (assist by D. Augustin),,64,57
229,3,11:06.0,,T. Young makes 2-pt jump shot from 17 ft,64,59
230,3,10:53.0,N. Vučević misses 2-pt jump shot from 22 ft,,64,59
231,3,10:50.0,,Defensive rebound by D. Dedmon,64,59
232,3,10:48.0,,T. Young misses 3-pt jump shot from 28 ft,64,59
233,3,10:44.0,Defensive rebound by E. Fournier,,64,59
234,3,10:38.0,E. Fournier makes 2-pt jump shot from 20 ft,,66,59
235,3,10:17.0,,Personal foul by E. Fournier (drawn by T. Prince),66,59
236,3,10:13.0,,Personal foul by D. Augustin (drawn by T. Young),66,59
237,3,10:07.0,,J. Collins misses 3-pt jump shot from 23 ft,66,59
238,3,10:03.0,,Offensive rebound by D. Dedmon,66,59
239,3,10:02.0,,D. Dedmon misses 2-pt layup from 2 ft (block by N. Vučević),66,59
240,3,10:02.0,Defensive rebound by J. Simmons,,66,59
241,3,9:56.0,Turnover by E. Fournier (bad pass; steal by D. Bembry),,66,59
242,3,9:53.0,,D. Bembry makes 2-pt dunk from 2 ft,66,61
243,3,9:35.0,N. Vučević makes 2-pt jump shot from 12 ft,,68,61
244,3,9:21.0,,Turnover by J. Collins (bad pass; steal by J. Simmons),68,61
245,3,9:14.0,E. Fournier makes 2-pt jump shot from 6 ft (assist by J. Simmons),,70,61
246,3,9:14.0,Shooting foul by T. Young (drawn by E. Fournier),,70,61
247,3,9:14.0,E. Fournier makes free throw 1 of 1,,71,61
248,3,8:57.0,,Personal foul by J. Isaac (drawn by J. Collins),71,61
249,3,8:57.0,,J. Lin enters the game for T. Prince,71,61
250,3,8:54.0,,T. Young makes 2-pt jump shot from 17 ft (assist by D. Bembry),71,63
251,3,8:42.0,N. Vučević makes 2-pt layup from 3 ft (assist by E. Fournier),,73,63
252,3,8:42.0,Shooting foul by J. Lin (drawn by N. Vučević),,73,63
253,3,8:42.0,,D. Hamilton enters the game for T. Young,73,63
254,3,8:42.0,N. Vučević makes free throw 1 of 1,,74,63
255,3,8:33.0,,J. Collins misses 2-pt layup from 1 ft,74,63
256,3,8:32.0,Defensive rebound by N. Vučević,,74,63
257,3,8:24.0,Personal foul by J. Lin (drawn by N. Vučević),,74,63
258,3,8:17.0,D. Augustin misses 2-pt jump shot from 19 ft,,74,63
259,3,8:17.0,,Defensive rebound by J. Collins,74,63
260,3,8:07.0,,J. Collins misses 2-pt layup from 9 ft (block by J. Isaac),74,63
261,3,8:04.0,,Offensive rebound by Team,74,63
262,3,8:01.0,,D. Bembry makes 2-pt layup from 2 ft,74,65
263,3,7:39.0,N. Vučević misses 2-pt hook shot from 10 ft,,74,65
264,3,7:35.0,,Defensive rebound by J. Collins,74,65
265,3,7:21.0,,D. Dedmon makes 3-pt jump shot from 23 ft (assist by D. Bembry),74,68
266,3,7:18.0,Orlando full timeout,,74,68
267,3,7:18.0,,T. Prince enters the game for D. Bembry,74,68
268,3,7:18.0,,O. Spellman enters the game for J. Collins,74,68
269,3,6:59.0,J. Isaac misses 3-pt jump shot from 23 ft,,74,68
270,3,6:57.0,,Defensive rebound by D. Hamilton,74,68
271,3,6:53.0,,D. Dedmon makes 3-pt jump shot from 26 ft (assist by D. Hamilton),74,71
272,3,6:33.0,J. Simmons misses 3-pt jump shot from 24 ft,,74,71
273,3,6:29.0,,Defensive rebound by D. Dedmon,74,71
274,3,6:23.0,,D. Dedmon misses 2-pt layup from 3 ft,74,71
275,3,6:21.0,Defensive rebound by J. Isaac,,74,71
276,3,6:05.0,E. Fournier makes 3-pt jump shot from 26 ft,,77,71
277,3,5:40.0,,J. Lin misses 2-pt jump shot from 13 ft,77,71
278,3,5:39.0,Defensive rebound by Team,,77,71
279,3,5:39.0,W. Iwundu enters the game for J. Simmons,,77,71
280,3,5:26.0,N. Vučević makes 3-pt jump shot from 26 ft (assist by E. Fournier),,80,71
281,3,5:26.0,I. Briscoe enters the game for D. Augustin,,80,71
282,3,4:56.0,,D. Hamilton misses 2-pt jump shot from 12 ft,80,71
283,3,4:56.0,,Offensive rebound by Team,80,71
284,3,4:56.0,,Turnover by Team (shot clock),80,71
285,3,4:48.0,Personal foul by D. Dedmon (drawn by E. Fournier),,80,71
286,3,4:48.0,,D. Bembry enters the game for D. Dedmon,80,71
287,3,4:48.0,,A. Len enters the game for D. Hamilton,80,71
288,3,4:42.0,E. Fournier misses 2-pt jump shot from 14 ft,,80,71
289,3,4:37.0,,Defensive rebound by J. Lin,80,71
290,3,4:23.0,,T. Prince makes 3-pt jump shot from 25 ft (assist by D. Bembry),80,74
291,3,3:58.0,E. Fournier makes 3-pt jump shot from 26 ft (assist by I. Briscoe),,83,74
292,3,3:45.0,,J. Lin misses 3-pt jump shot from 25 ft,83,74
293,3,3:43.0,Defensive rebound by E. Fournier,,83,74
294,3,3:36.0,N. Vučević makes 2-pt jump shot from 11 ft (assist by E. Fournier),,85,74
295,3,3:22.0,,D. Bembry makes 2-pt jump shot from 12 ft,85,76
296,3,3:01.0,I. Briscoe makes 2-pt layup from 4 ft (assist by N. Vučević),,87,76
297,3,3:01.0,Shooting foul by T. Prince (drawn by I. Briscoe),,87,76
298,3,3:01.0,J. Martin enters the game for E. Fournier,,87,76
299,3,3:01.0,T. Ross enters the game for J. Isaac,,87,76
300,3,3:01.0,I. Briscoe misses free throw 1 of 1,,87,76
301,3,2:58.0,,Defensive rebound by O. Spellman,87,76
302,3,2:47.0,,Personal foul by I. Briscoe (drawn by J. Lin),87,76
303,3,2:47.0,,Atlanta full timeout,87,76
304,3,2:47.0,,J. Collins enters the game for O. Spellman,87,76
305,3,2:40.0,Loose ball foul by J. Martin (drawn by J. Collins),,87,76
306,3,2:40.0,,J. Collins misses free throw 1 of 2,87,76
307,3,2:40.0,,Offensive rebound by Team,87,76
308,3,2:40.0,M. Bamba enters the game for N. Vučević,,87,76
309,3,2:40.0,,J. Collins makes free throw 2 of 2,87,77
310,3,2:26.0,Turnover by T. Ross (bad pass; steal by D. Bembry),,87,77
311,3,2:21.0,,Turnover by D. Bembry (traveling),87,77
312,3,2:08.0,I. Briscoe misses 2-pt jump shot from 19 ft,,87,77
313,3,2:04.0,,Defensive rebound by J. Collins,87,77
314,3,1:44.0,,Turnover by J. Collins (bad pass; steal by W. Iwundu),87,77
315,3,1:42.0,Turnover by J. Martin (bad pass),,87,77
316,3,1:42.0,,V. Carter enters the game for A. Len,87,77
317,3,1:42.0,,T. Young enters the game for T. Prince,87,77
318,3,1:31.0,,Personal foul by W. Iwundu (drawn by J. Lin),87,77
319,3,1:31.0,,J. Lin misses free throw 1 of 2,87,77
320,3,1:31.0,,Offensive rebound by Team,87,77
321,3,1:31.0,,J. Lin makes free throw 2 of 2,87,78
322,3,1:08.0,J. Martin makes 2-pt jump shot from 17 ft (assist by W. Iwundu),,89,78
323,3,0:54.0,,D. Bembry misses 3-pt jump shot from 25 ft,89,78
324,3,0:51.0,Defensive rebound by W. Iwundu,,89,78
325,3,0:45.0,J. Martin misses 3-pt jump shot from 23 ft (block by D. Bembry),,89,78
326,3,0:44.0,Offensive rebound by Team,,89,78
327,3,0:29.0,T. Ross makes 2-pt jump shot from 20 ft,,91,78
328,3,0:05.0,,J. Collins misses 2-pt layup from 1 ft,91,78
329,3,0:02.0,Defensive rebound by W. Iwundu,,91,78
330,4,11:45.0,,T. Young misses 3-pt jump shot from 26 ft,91,78
331,4,11:39.0,,Offensive rebound by V. Carter,91,78
332,4,11:39.0,,V. Carter misses 2-pt layup at rim,91,78
333,4,11:38.0,Defensive rebound by W. Iwundu,,91,78
334,4,11:30.0,Personal foul by D. Bembry (drawn by T. Ross),,91,78
335,4,11:21.0,T. Ross misses 2-pt jump shot from 17 ft,,91,78
336,4,11:17.0,,Defensive rebound by T. Young,91,78
337,4,11:07.0,,T. Young makes 2-pt layup from 1 ft (assist by D. Bembry),91,80
338,4,10:55.0,Offensive foul by M. Bamba (drawn by D. Bembry),,91,80
339,4,10:55.0,Turnover by M. Bamba (offensive foul),,91,80
340,4,10:55.0,E. Fournier enters the game for W. Iwundu,,91,80
341,4,10:47.0,,V. Carter misses 3-pt jump shot from 26 ft,91,80
342,4,10:46.0,,Offensive rebound by D. Dedmon,91,80
343,4,10:46.0,,Shooting foul by E. Fournier (drawn by D. Dedmon),91,80
344,4,10:46.0,,D. Dedmon makes free throw 1 of 2,91,81
345,4,10:46.0,,D. Dedmon makes free throw 2 of 2,91,82
346,4,10:28.0,I. Briscoe misses 2-pt layup from 1 ft,,91,82
347,4,10:26.0,,Defensive rebound by T. Dorsey,91,82
348,4,10:16.0,,Turnover by D. Dedmon (bad pass),91,82
349,4,10:00.0,M. Bamba makes 2-pt jump shot from 14 ft (assist by T. Ross),,93,82
350,4,9:47.0,,Personal foul by I. Briscoe (drawn by V. Carter),93,82
351,4,9:44.0,,D. Dedmon makes 2-pt layup from 2 ft (assist by V. Carter),93,84
352,4,9:44.0,,Shooting foul by E. Fournier (drawn by D. Dedmon),93,84
353,4,9:44.0,,D. Dedmon makes free throw 1 of 1,93,85
354,4,9:27.0,T. Ross misses 3-pt jump shot from 25 ft,,93,85
355,4,9:24.0,,Defensive rebound by T. Dorsey,93,85
356,4,9:18.0,,D. Dedmon misses 3-pt jump shot from 26 ft,93,85
357,4,9:14.0,Defensive rebound by I. Briscoe,,93,85
358,4,9:03.0,E. Fournier makes 3-pt jump shot from 23 ft (assist by T. Ross),,96,85
359,4,8:48.0,,D. Dedmon makes 2-pt layup from 2 ft (assist by T. Young),96,87
360,4,8:34.0,Def 3 sec tech foul by Team,,96,87
361,4,8:34.0,,J. Collins enters the game for V. Carter,96,87
362,4,8:34.0,E. Fournier makes technical free throw,,97,87
363,4,8:34.0,N. Vučević enters the game for M. Bamba,,97,87
364,4,8:24.0,N. Vučević misses 2-pt jump shot from 16 ft,,97,87
365,4,8:20.0,,Defensive rebound by D. Dedmon,97,87
366,4,8:14.0,,T. Young makes 2-pt jump shot from 6 ft,97,89
367,4,8:00.0,E. Fournier misses 3-pt jump shot from 23 ft,,97,89
368,4,7:59.0,Offensive rebound by Team,,97,89
369,4,7:59.0,,Loose ball foul by D. Bembry (drawn by J. Martin),97,89
370,4,7:59.0,,T. Prince enters the game for D. Bembry,97,89
371,4,7:47.0,E. Fournier misses 3-pt jump shot from 26 ft,,97,89
372,4,7:43.0,,Defensive rebound by T. Young,97,89
373,4,7:33.0,,T. Prince misses 2-pt layup from 2 ft,97,89
374,4,7:31.0,Defensive rebound by T. Ross,,97,89
375,4,7:21.0,Shooting foul by J. Collins (drawn by N. Vučević),,97,89
376,4,7:21.0,N. Vučević makes free throw 1 of 2,,98,89
377,4,7:21.0,D. Augustin enters the game for I. Briscoe,,98,89
378,4,7:21.0,J. Isaac enters the game for J. Martin,,98,89
379,4,7:21.0,,A. Len enters the game for D. Dedmon,98,89
380,4,7:21.0,N. Vučević makes free throw 2 of 2,,99,89
381,4,7:03.0,,A. Len misses 3-pt jump shot from 24 ft,99,89
382,4,7:01.0,,Offensive rebound by J. Collins,99,89
383,4,7:00.0,,J. Collins makes 2-pt layup from 1 ft,99,91
