,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,MINNESOTA_ACTION,LA LAKERS_SCORE,MINNESOTA_SCORE
51,1,5:29.0,,J. Teague makes 2-pt jump shot from 12 ft,5,24
52,1,5:14.0,Offensive foul by M. Beasley (drawn by J. Teague),,5,24
53,1,5:14.0,Turnover by M. Beasley (offensive foul),,5,24
54,1,5:14.0,K. Caldwell-Pope enters the game for L. Ball,,5,24
55,1,5:00.0,,Shooting foul by M. Beasley (drawn by K. Towns),5,24
56,1,5:00.0,,K. Towns makes free throw 1 of 2,5,25
57,1,5:00.0,,K. Towns makes free throw 2 of 2,5,26
58,1,4:46.0,L. Stephenson misses 2-pt layup from 1 ft,,5,26
59,1,4:43.0,Offensive rebound by T. Chandler,,5,26
60,1,4:43.0,T. Chandler misses 2-pt layup from 1 ft,,5,26
61,1,4:42.0,,Defensive rebound by A. Wiggins,5,26
62,1,4:38.0,,Turnover by T. Gibson (step out of bounds),5,26
63,1,4:38.0,,D. Šarić enters the game for T. Gibson,5,26
64,1,4:26.0,Personal foul by D. Šarić (drawn by M. Beasley),,5,26
65,1,4:23.0,K. Caldwell-Pope makes 2-pt jump shot from 20 ft (assist by J. Hart),,7,26
66,1,4:03.0,,A. Wiggins makes 2-pt dunk from 1 ft (assist by K. Towns),7,28
67,1,3:51.0,J. Hart makes 3-pt jump shot from 25 ft (assist by L. Stephenson),,10,28
68,1,3:42.0,,J. Teague misses 2-pt layup from 1 ft (block by M. Beasley),10,28
69,1,3:38.0,Defensive rebound by L. Stephenson,,10,28
70,1,3:34.0,T. Chandler makes 2-pt dunk from 1 ft (assist by L. Stephenson),,12,28
71,1,3:26.0,,Minnesota full timeout,12,28
72,1,3:26.0,,T. Jones enters the game for J. Teague,12,28
73,1,3:19.0,,K. Towns misses 3-pt jump shot from 23 ft,12,28
74,1,3:16.0,Defensive rebound by M. Beasley,,12,28
75,1,3:10.0,Shooting foul by K. Towns (drawn by L. Stephenson),,12,28
76,1,3:10.0,L. Stephenson misses free throw 1 of 2,,12,28
77,1,3:10.0,Offensive rebound by Team,,12,28
78,1,3:10.0,L. Stephenson misses free throw 2 of 2,,12,28
79,1,3:08.0,,Defensive rebound by K. Towns,12,28
80,1,2:58.0,,K. Towns misses 2-pt jump shot from 15 ft,12,28
81,1,2:54.0,Defensive rebound by T. Chandler,,12,28
82,1,2:46.0,L. Stephenson misses 2-pt layup at rim,,12,28
83,1,2:44.0,,Defensive rebound by K. Towns,12,28
84,1,2:29.0,,D. Šarić makes 3-pt jump shot from 23 ft (assist by A. Wiggins),12,31
85,1,2:14.0,Personal foul by K. Towns (drawn by T. Chandler),,12,31
86,1,2:14.0,,G. Dieng enters the game for J. Okogie,12,31
87,1,2:14.0,,A. Tolliver enters the game for K. Towns,12,31
88,1,2:08.0,J. Hart misses 2-pt jump shot from 19 ft,,12,31
89,1,2:06.0,Offensive rebound by T. Chandler,,12,31
90,1,2:02.0,L. Stephenson makes 2-pt jump shot from 18 ft (assist by T. Chandler),,14,31
91,1,1:47.0,,Def 3 sec tech foul by Team,14,31
92,1,1:47.0,,T. Jones makes technical free throw,14,32
93,1,1:37.0,,T. Jones misses 3-pt jump shot from 25 ft,14,32
94,1,1:33.0,,Offensive rebound by D. Šarić,14,32
95,1,1:26.0,,D. Šarić misses 2-pt jump shot from 4 ft,14,32
96,1,1:24.0,Defensive rebound by M. Beasley,,14,32
97,1,1:19.0,M. Beasley misses 2-pt layup from 2 ft,,14,32
98,1,1:16.0,,Defensive rebound by G. Dieng,14,32
99,1,1:11.0,,A. Wiggins misses 3-pt jump shot from 23 ft,14,32
100,1,1:08.0,Defensive rebound by L. Stephenson,,14,32
101,1,0:55.0,M. Beasley makes 2-pt dunk from 1 ft (assist by K. Caldwell-Pope),,16,32
102,1,0:48.0,,A. Wiggins makes 3-pt jump shot from 22 ft (assist by D. Šarić),16,35
103,1,0:41.0,Personal foul by A. Tolliver (drawn by L. Stephenson),,16,35
104,1,0:41.0,L. Stephenson makes free throw 1 of 2,,17,35
105,1,0:41.0,M. Wagner enters the game for M. Beasley,,17,35
106,1,0:41.0,L. Stephenson misses free throw 2 of 2,,17,35
107,1,0:39.0,,Defensive rebound by G. Dieng,17,35
108,1,0:20.0,,G. Dieng misses 2-pt jump shot from 22 ft,17,35
109,1,0:17.0,Defensive rebound by T. Chandler,,17,35
110,1,0:03.0,L. Stephenson makes 2-pt layup from 2 ft,,19,35
111,1,0:00.0,,A. Wiggins misses 3-pt jump shot from 31 ft,19,35
112,1,0:00.0,,Offensive rebound by Team,19,35
113,2,11:52.0,,Personal foul by K. Caldwell-Pope (drawn by T. Jones),19,35
114,2,11:39.0,,A. Wiggins misses 2-pt jump shot from 20 ft,19,35
115,2,11:36.0,Defensive rebound by I. Zubac,,19,35
116,2,11:28.0,K. Caldwell-Pope makes 2-pt jump shot from 14 ft (assist by L. Stephenson),,21,35
117,2,11:13.0,,Turnover by A. Tolliver (bad pass),21,35
118,2,10:59.0,Turnover by K. Caldwell-Pope (bad pass; steal by G. Dieng),,21,35
119,2,10:54.0,,T. Jones makes 2-pt layup from 2 ft,21,37
120,2,10:37.0,M. Wagner misses 3-pt jump shot from 26 ft,,21,37
121,2,10:35.0,Offensive rebound by L. Stephenson,,21,37
122,2,10:28.0,Personal foul by A. Tolliver (drawn by I. Zubac),,21,37
123,2,10:25.0,Turnover by B. Ingram (traveling),,21,37
124,2,10:14.0,,A. Wiggins makes 2-pt dunk from 1 ft (assist by T. Jones),21,39
125,2,9:59.0,B. Ingram misses 2-pt layup from 3 ft,,21,39
126,2,9:57.0,Offensive rebound by I. Zubac,,21,39
127,2,9:57.0,Shooting foul by G. Dieng (drawn by I. Zubac),,21,39
128,2,9:57.0,I. Zubac makes free throw 1 of 2,,22,39
129,2,9:57.0,I. Zubac makes free throw 2 of 2,,23,39
130,2,9:42.0,,A. Wiggins makes 2-pt jump shot from 16 ft,23,41
131,2,9:30.0,Turnover by L. Stephenson (lost ball; steal by T. Jones),,23,41
132,2,9:23.0,,D. Šarić makes 2-pt layup from 2 ft (assist by T. Jones),23,43
133,2,9:07.0,L. Stephenson makes 2-pt layup at rim,,25,43
134,2,8:43.0,,D. Šarić misses 3-pt jump shot from 25 ft,25,43
135,2,8:41.0,Defensive rebound by Team,,25,43
136,2,8:41.0,L. Ball enters the game for L. Stephenson,,25,43
137,2,8:27.0,M. Wagner makes 2-pt jump shot from 8 ft (assist by L. Ball),,27,43
138,2,8:06.0,,A. Wiggins misses 2-pt jump shot from 8 ft,27,43
139,2,8:05.0,Defensive rebound by I. Zubac,,27,43
140,2,8:01.0,Turnover by I. Zubac (lost ball; steal by T. Jones),,27,43
141,2,7:56.0,,A. Wiggins misses 3-pt jump shot from 26 ft,27,43
142,2,7:54.0,Defensive rebound by L. Ball,,27,43
143,2,7:52.0,Personal foul by A. Tolliver (drawn by K. Caldwell-Pope),,27,43
144,2,7:52.0,,J. Okogie enters the game for G. Dieng,27,43
145,2,7:52.0,,K. Towns enters the game for A. Wiggins,27,43
146,2,7:46.0,K. Caldwell-Pope misses 2-pt jump shot from 21 ft,,27,43
147,2,7:41.0,Offensive rebound by M. Wagner,,27,43
148,2,7:41.0,M. Wagner misses 2-pt layup from 1 ft,,27,43
149,2,7:41.0,,Defensive rebound by T. Jones,27,43
150,2,7:27.0,,K. Towns misses 2-pt layup from 1 ft,27,43
151,2,7:24.0,Defensive rebound by L. Ball,,27,43
152,2,7:18.0,Turnover by I. Zubac (3 sec),,27,43
153,2,7:01.0,,K. Towns makes 2-pt jump shot from 3 ft (assist by T. Jones),27,45
154,2,7:01.0,,Shooting foul by I. Zubac (drawn by K. Towns),27,45
155,2,7:01.0,M. Beasley enters the game for M. Wagner,,27,45
156,2,7:01.0,J. McGee enters the game for I. Zubac,,27,45
157,2,7:01.0,,K. Towns makes free throw 1 of 1,27,46
158,2,6:46.0,Turnover by B. Ingram (bad pass; steal by T. Jones),,27,46
159,2,6:41.0,,Turnover by K. Towns (bad pass),27,46
160,2,6:41.0,,Minnesota full timeout,27,46
161,2,6:41.0,J. Hart enters the game for K. Caldwell-Pope,,27,46
162,2,6:41.0,,J. Teague enters the game for T. Jones,27,46
163,2,6:30.0,B. Ingram makes 2-pt layup from 1 ft,,29,46
164,2,6:30.0,,Violation by Team (def goaltending),29,46
165,2,6:13.0,,K. Towns makes 2-pt hook shot from 2 ft (assist by J. Teague),29,48
166,2,5:59.0,J. Hart makes 3-pt jump shot from 23 ft (assist by M. Beasley),,32,48
167,2,5:41.0,,Personal foul by M. Beasley (drawn by K. Towns),32,48
168,2,5:41.0,,T. Gibson enters the game for D. Šarić,32,48
169,2,5:29.0,,Turnover by J. Okogie (bad pass; steal by J. McGee),32,48
170,2,5:13.0,J. Hart misses 2-pt layup from 1 ft (block by K. Towns),,32,48
171,2,5:13.0,,Defensive rebound by Team,32,48
172,2,4:47.0,,K. Towns misses 2-pt hook shot from 8 ft,32,48
173,2,4:45.0,Defensive rebound by B. Ingram,,32,48
174,2,4:40.0,B. Ingram makes 2-pt layup from 3 ft,,34,48
175,2,4:33.0,,J. Teague misses 3-pt jump shot from 24 ft,34,48
176,2,4:32.0,Defensive rebound by B. Ingram,,34,48
177,2,4:24.0,B. Ingram misses 2-pt layup from 2 ft,,34,48
178,2,4:21.0,Offensive rebound by B. Ingram,,34,48
179,2,4:20.0,M. Beasley misses 3-pt jump shot from 23 ft,,34,48
180,2,4:19.0,,Defensive rebound by J. Okogie,34,48
181,2,4:19.0,,Personal foul by J. McGee (drawn by J. Okogie),34,48
182,2,4:19.0,T. Chandler enters the game for M. Beasley,,34,48
183,2,4:19.0,,A. Wiggins enters the game for A. Tolliver,34,48
184,2,4:19.0,Technical foul by M. Beasley,,34,48
185,2,4:19.0,,Technical foul by K. Towns,34,48
186,2,4:08.0,,J. Teague makes 3-pt jump shot from 25 ft,34,51
187,2,4:02.0,Personal foul by J. Teague (drawn by L. Ball),,34,51
188,2,3:55.0,B. Ingram makes 2-pt layup from 1 ft,,36,51
189,2,3:55.0,Shooting foul by T. Gibson (drawn by B. Ingram),,36,51
190,2,3:55.0,B. Ingram makes free throw 1 of 1,,37,51
191,2,3:41.0,,J. Okogie misses 3-pt jump shot from 24 ft,37,51
192,2,3:38.0,Defensive rebound by L. Ball,,37,51
193,2,3:34.0,B. Ingram makes 2-pt layup from 1 ft (assist by L. Ball),,39,51
194,2,3:28.0,,Minnesota full timeout,39,51
195,2,3:12.0,,A. Wiggins misses 2-pt layup from 2 ft,39,51
196,2,3:11.0,Defensive rebound by J. Hart,,39,51
197,2,3:07.0,J. Hart misses 2-pt layup from 1 ft (block by J. Okogie),,39,51
198,2,3:04.0,,Defensive rebound by T. Gibson,39,51
199,2,3:01.0,,J. Okogie misses 3-pt jump shot from 25 ft,39,51
200,2,3:01.0,Defensive rebound by L. Ball,,39,51
201,2,2:55.0,J. Hart misses 3-pt jump shot from 24 ft,,39,51
202,2,2:51.0,,Defensive rebound by J. Teague,39,51
203,2,2:37.0,,K. Towns makes 2-pt dunk from 2 ft (assist by J. Teague),39,53
204,2,2:18.0,B. Ingram misses 2-pt jump shot from 22 ft,,39,53
205,2,2:14.0,Offensive rebound by B. Ingram,,39,53
206,2,2:14.0,Personal foul by J. Okogie (drawn by B. Ingram),,39,53
207,2,2:14.0,B. Ingram makes free throw 1 of 2,,40,53
208,2,2:14.0,B. Ingram makes free throw 2 of 2,,41,53
209,2,2:10.0,,Shooting foul by L. Ball (drawn by A. Wiggins),41,53
210,2,2:10.0,,A. Wiggins makes free throw 1 of 2,41,54
211,2,2:10.0,,A. Wiggins makes free throw 2 of 2,41,55
212,2,1:57.0,J. Hart misses 3-pt jump shot from 25 ft,,41,55
213,2,1:54.0,Offensive rebound by J. McGee,,41,55
214,2,1:51.0,J. Hart makes 2-pt layup from 1 ft (assist by J. McGee),,43,55
215,2,1:36.0,,J. Teague makes 2-pt jump shot from 7 ft,43,57
216,2,1:26.0,B. Ingram misses 2-pt jump shot from 13 ft,,43,57
217,2,1:24.0,,Defensive rebound by J. Teague,43,57
218,2,1:14.0,,A. Wiggins misses 3-pt jump shot from 24 ft,43,57
219,2,1:11.0,Defensive rebound by J. Hart,,43,57
220,2,1:08.0,B. Ingram makes 2-pt dunk from 1 ft (assist by J. Hart),,45,57
221,2,0:56.0,,T. Gibson makes 2-pt layup from 1 ft (assist by J. Teague),45,59
222,2,0:44.0,B. Ingram misses 2-pt layup from 6 ft (block by K. Towns),,45,59
223,2,0:41.0,,Defensive rebound by J. Teague,45,59
224,2,0:39.0,,A. Wiggins makes 2-pt layup at rim (assist by J. Teague),45,61
225,2,0:31.0,Turnover by J. McGee (bad pass),,45,61
226,2,0:12.0,,A. Wiggins makes 3-pt jump shot from 26 ft,45,64
227,2,0:00.0,J. McGee misses 3-pt jump shot from 23 ft,,45,64
228,2,0:00.0,Offensive rebound by Team,,45,64
229,3,11:45.0,,J. Teague misses 2-pt jump shot from 20 ft,45,64
230,3,11:40.0,Defensive rebound by M. Beasley,,45,64
231,3,11:28.0,L. Ball misses 2-pt jump shot from 13 ft,,45,64
232,3,11:26.0,,Defensive rebound by K. Towns,45,64
233,3,11:19.0,,A. Wiggins misses 3-pt jump shot from 22 ft,45,64
234,3,11:15.0,,Offensive rebound by K. Towns,45,64
235,3,11:15.0,,K. Towns makes 2-pt dunk from 1 ft,45,66
236,3,11:06.0,L. Ball misses 3-pt jump shot from 26 ft,,45,66
237,3,11:06.0,,Defensive rebound by K. Towns,45,66
238,3,10:52.0,,K. Towns makes 2-pt jump shot from 20 ft,45,68
239,3,10:27.0,M. Beasley makes 3-pt jump shot from 22 ft (assist by L. Ball),,48,68
240,3,10:11.0,,Turnover by A. Wiggins (bad pass; steal by J. McGee),48,68
241,3,10:05.0,Personal foul by T. Gibson (drawn by J. Hart),,48,68
242,3,9:54.0,Shooting foul by A. Wiggins (drawn by J. McGee),,48,68
243,3,9:54.0,J. McGee makes free throw 1 of 2,,49,68
244,3,9:54.0,J. McGee makes free throw 2 of 2,,50,68
245,3,9:39.0,,K. Towns misses 2-pt jump shot from 19 ft,50,68
246,3,9:36.0,,Offensive rebound by T. Gibson,50,68
247,3,9:35.0,,T. Gibson makes 2-pt layup from 1 ft,50,70
248,3,9:23.0,M. Beasley misses 3-pt jump shot from 23 ft,,50,70
249,3,9:22.0,Offensive rebound by Team,,50,70
250,3,9:20.0,Personal foul by T. Gibson (drawn by M. Beasley),,50,70
251,3,9:13.0,B. Ingram misses 2-pt jump shot from 15 ft,,50,70
252,3,9:11.0,,Defensive rebound by A. Wiggins,50,70
253,3,9:08.0,,A. Wiggins makes 2-pt layup from 1 ft,50,72
254,3,9:08.0,,Shooting foul by L. Ball (drawn by A. Wiggins),50,72
255,3,9:08.0,T. Chandler enters the game for J. McGee,,50,72
256,3,9:08.0,,A. Wiggins makes free throw 1 of 1,50,73
257,3,8:54.0,Turnover by L. Ball (bad pass),,50,73
258,3,8:46.0,,J. Teague misses 2-pt jump shot from 9 ft,50,73
259,3,8:44.0,Defensive rebound by T. Chandler,,50,73
260,3,8:39.0,J. Hart misses 2-pt layup from 3 ft (block by J. Okogie),,50,73
261,3,8:39.0,Offensive rebound by Team,,50,73
262,3,8:33.0,Personal foul by J. Teague (drawn by T. Chandler),,50,73
263,3,8:24.0,J. Hart misses 2-pt layup from 4 ft (block by K. Towns),,50,73
264,3,8:21.0,,Defensive rebound by T. Gibson,50,73
265,3,8:17.0,,Turnover by K. Towns (bad pass; steal by J. Hart),50,73
266,3,8:16.0,Personal foul by J. Okogie (drawn by J. Hart),,50,73
267,3,8:16.0,J. Hart makes free throw 1 of 2,,51,73
268,3,8:16.0,J. Hart makes free throw 2 of 2,,52,73
269,3,8:03.0,,T. Gibson misses 2-pt jump shot from 21 ft,52,73
270,3,8:01.0,Defensive rebound by Team,,52,73
271,3,7:47.0,Turnover by B. Ingram (bad pass; steal by K. Towns),,52,73
272,3,7:35.0,,K. Towns makes 2-pt dunk from 1 ft (assist by J. Teague),52,75
273,3,7:17.0,J. Hart misses 3-pt jump shot from 25 ft,,52,75
274,3,7:16.0,Offensive rebound by T. Chandler,,52,75
275,3,7:16.0,T. Chandler makes 2-pt dunk at rim,,54,75
276,3,6:57.0,,Minnesota full timeout,54,75
277,3,6:55.0,,Turnover by T. Gibson (lost ball; steal by M. Beasley),54,75
278,3,6:51.0,L. Ball misses 2-pt layup from 2 ft (block by J. Okogie),,54,75
279,3,6:51.0,Offensive rebound by Team,,54,75
280,3,6:45.0,Personal foul by J. Okogie (drawn by B. Ingram),,54,75
281,3,6:45.0,B. Ingram misses free throw 1 of 2,,54,75
282,3,6:45.0,Offensive rebound by Team,,54,75
283,3,6:45.0,B. Ingram misses free throw 2 of 2,,54,75
284,3,6:43.0,,Defensive rebound by K. Towns,54,75
285,3,6:25.0,,J. Okogie misses 2-pt layup from 8 ft (block by B. Ingram),54,75
286,3,6:25.0,,Offensive rebound by Team,54,75
287,3,6:22.0,,J. Okogie misses 3-pt jump shot from 23 ft (block by B. Ingram),54,75
288,3,6:20.0,,Offensive rebound by A. Wiggins,54,75
289,3,6:19.0,,A. Wiggins misses 2-pt jump shot from 8 ft,54,75
290,3,6:17.0,Defensive rebound by T. Chandler,,54,75
291,3,6:11.0,M. Beasley makes 2-pt layup from 2 ft (assist by B. Ingram),,56,75
292,3,5:58.0,,Shooting foul by T. Chandler (drawn by A. Wiggins),56,75
293,3,5:58.0,,A. Wiggins misses free throw 1 of 2,56,75
294,3,5:58.0,,Offensive rebound by Team,56,75
295,3,5:58.0,,A. Wiggins misses free throw 2 of 2,56,75
296,3,5:55.0,,Offensive rebound by K. Towns,56,75
297,3,5:51.0,,A. Wiggins misses 3-pt jump shot from 25 ft,56,75
298,3,5:48.0,Defensive rebound by L. Ball,,56,75
299,3,5:36.0,Turnover by M. Beasley (lost ball; steal by J. Teague),,56,75
300,3,5:23.0,,A. Wiggins misses 2-pt hook shot from 8 ft,56,75
301,3,5:19.0,,Offensive rebound by T. Gibson,56,75
302,3,5:18.0,,K. Towns misses 3-pt jump shot from 25 ft,56,75
303,3,5:15.0,Defensive rebound by B. Ingram,,56,75
304,3,5:09.0,B. Ingram misses 2-pt jump shot from 11 ft,,56,75
305,3,5:06.0,,Defensive rebound by T. Gibson,56,75
306,3,4:59.0,,J. Okogie makes 2-pt layup from 1 ft (assist by J. Teague),56,77
307,3,4:49.0,Shooting foul by K. Towns (drawn by T. Chandler),,56,77
308,3,4:49.0,T. Chandler makes free throw 1 of 2,,57,77
309,3,4:49.0,K. Caldwell-Pope enters the game for L. Ball,,57,77
310,3,4:49.0,L. Stephenson enters the game for M. Beasley,,57,77
311,3,4:49.0,M. Wagner enters the game for J. Hart,,57,77
312,3,4:49.0,T. Chandler misses free throw 2 of 2,,57,77
313,3,4:46.0,,Defensive rebound by K. Towns,57,77
314,3,4:45.0,,Shooting foul by L. Stephenson (drawn by A. Wiggins),57,77
315,3,4:45.0,,A. Wiggins misses free throw 1 of 2,57,77
316,3,4:45.0,,Offensive rebound by Team,57,77
317,3,4:45.0,,A. Wiggins misses free throw 2 of 2,57,77
318,3,4:41.0,Defensive rebound by M. Wagner,,57,77
319,3,4:29.0,B. Ingram misses 2-pt layup from 4 ft (block by A. Wiggins),,57,77
320,3,4:28.0,Offensive rebound by Team,,57,77
321,3,4:19.0,B. Ingram misses 2-pt jump shot from 10 ft,,57,77
322,3,4:18.0,Offensive rebound by Team,,57,77
323,3,4:18.0,,D. Šarić enters the game for T. Gibson,57,77
324,3,4:16.0,K. Caldwell-Pope makes 2-pt jump shot from 17 ft (assist by L. Stephenson),,59,77
325,3,4:07.0,,J. Okogie makes 3-pt jump shot from 23 ft (assist by J. Teague),59,80
326,3,3:48.0,L. Stephenson misses 2-pt jump shot from 18 ft,,59,80
327,3,3:46.0,,Defensive rebound by K. Towns,59,80
328,3,3:32.0,,J. Okogie makes 2-pt layup from 1 ft,59,82
329,3,3:32.0,LA Lakers full timeout,,59,82
330,3,3:32.0,S. Mykhailiuk enters the game for B. Ingram,,59,82
331,3,3:20.0,L. Stephenson makes 2-pt layup from 2 ft,,61,82
332,3,3:20.0,Shooting foul by A. Wiggins (drawn by L. Stephenson),,61,82
333,3,3:20.0,L. Stephenson makes free throw 1 of 1,,62,82
334,3,3:02.0,Loose ball foul by M. Wagner (drawn by A. Wiggins),,62,82
335,3,2:49.0,,A. Wiggins misses 3-pt jump shot from 25 ft,62,82
336,3,2:48.0,Defensive rebound by Team,,62,82
337,3,2:40.0,M. Wagner makes 3-pt jump shot from 25 ft (assist by L. Stephenson),,65,82
338,3,2:39.0,,Minnesota full timeout,65,82
339,3,2:39.0,,T. Jones enters the game for J. Okogie,65,82
340,3,2:39.0,,A. Tolliver enters the game for J. Teague,65,82
341,3,2:24.0,,Personal foul by M. Wagner (drawn by D. Šarić),65,82
342,3,2:24.0,,D. Šarić makes free throw 1 of 2,65,83
343,3,2:24.0,,D. Šarić misses free throw 2 of 2,65,83
344,3,2:24.0,Defensive rebound by L. Stephenson,,65,83
345,3,2:10.0,Turnover by S. Mykhailiuk (bad pass),,65,83
346,3,1:57.0,,Turnover by A. Wiggins (bad pass; steal by K. Caldwell-Pope),65,83
347,3,1:49.0,L. Stephenson makes 2-pt layup from 2 ft,,67,83
348,3,1:49.0,Shooting foul by A. Tolliver (drawn by L. Stephenson),,67,83
349,3,1:49.0,L. Stephenson misses free throw 1 of 1,,67,83
350,3,1:49.0,,Defensive rebound by A. Tolliver,67,83
351,3,1:28.0,,T. Jones misses 3-pt jump shot from 25 ft,67,83
352,3,1:26.0,Defensive rebound by M. Wagner,,67,83
353,3,1:13.0,Shooting foul by K. Towns (drawn by T. Chandler),,67,83
354,3,1:13.0,T. Chandler misses free throw 1 of 2,,67,83
355,3,1:13.0,Offensive rebound by Team,,67,83
356,3,1:13.0,T. Chandler makes free throw 2 of 2,,68,83
357,3,1:02.0,,Offensive foul by A. Tolliver (drawn by M. Wagner),68,83
358,3,1:02.0,,Turnover by A. Tolliver (offensive foul),68,83
359,3,0:41.0,M. Wagner misses 3-pt jump shot from 26 ft,,68,83
360,3,0:38.0,Offensive rebound by T. Chandler,,68,83
361,3,0:33.0,M. Wagner misses 2-pt layup from 2 ft,,68,83
362,3,0:31.0,,Defensive rebound by K. Towns,68,83
363,3,0:20.0,,A. Tolliver misses 3-pt jump shot from 23 ft,68,83
364,3,0:17.0,Defensive rebound by T. Chandler,,68,83
365,3,0:00.0,Turnover by L. Stephenson (bad pass),,68,83
366,4,11:50.0,S. Mykhailiuk misses 3-pt jump shot from 25 ft,,68,83
367,4,11:46.0,,Defensive rebound by G. Dieng,68,83
368,4,11:27.0,,Personal foul by M. Wagner (drawn by A. Wiggins),68,83
369,4,11:21.0,,T. Jones misses 2-pt jump shot from 10 ft,68,83
370,4,11:20.0,Defensive rebound by Team,,68,83
371,4,11:20.0,,Loose ball foul by G. Dieng (drawn by I. Zubac),68,83
372,4,11:08.0,Personal foul by G. Dieng (drawn by I. Zubac),,68,83
373,4,11:03.0,I. Zubac makes 2-pt dunk from 2 ft (assist by S. Mykhailiuk),,70,83
374,4,10:46.0,,G. Dieng makes 2-pt layup from 1 ft (assist by D. Šarić),70,85
375,4,10:36.0,L. Stephenson misses 2-pt jump shot from 5 ft,,70,85
376,4,10:34.0,,Defensive rebound by A. Wiggins,70,85
377,4,10:31.0,,Personal foul by L. Stephenson (drawn by A. Wiggins),70,85
378,4,10:20.0,,G. Dieng makes 3-pt jump shot from 23 ft (assist by T. Jones),70,88
379,4,10:03.0,Offensive foul by K. Caldwell-Pope (drawn by G. Dieng),,70,88
380,4,10:03.0,Turnover by K. Caldwell-Pope (offensive foul),,70,88
381,4,9:46.0,,T. Jones misses 2-pt jump shot from 10 ft,70,88
382,4,9:44.0,Defensive rebound by I. Zubac,,70,88
383,4,9:38.0,Turnover by M. Wagner (traveling),,70,88
