,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,ORLANDO_ACTION,CLEVELAND_SCORE,ORLANDO_SCORE
385,4,0:33.0,,E. Fournier misses 3-pt jump shot from 28 ft,100,95
386,4,0:29.0,,Offensive rebound by A. Gordon,100,95
387,4,0:23.0,,A. Gordon makes 2-pt jump shot from 9 ft,100,97
388,4,0:18.0,Turnover by C. Osman (bad pass; steal by D. Augustin),,100,97
389,4,0:18.0,,Personal foul by J. Clarkson (drawn by D. Augustin),100,97
390,4,0:18.0,,D. Augustin makes free throw 1 of 2,100,98
391,4,0:18.0,L. Nance enters the game for J. Smith,,100,98
392,4,0:18.0,,D. Augustin makes free throw 2 of 2,100,99
393,4,0:18.0,Cleveland full timeout,,100,99
394,4,0:18.0,K. Korver enters the game for L. Nance,,100,99
395,4,0:18.0,J. Smith enters the game for T. Thompson,,100,99
396,4,0:18.0,,M. Bamba enters the game for D. Augustin,100,99
397,4,0:18.0,,J. Simmons enters the game for N. Vučević,100,99
398,4,0:16.0,Turnover by K. Korver (lost ball; steal by E. Fournier),,100,99
399,4,0:13.0,,Shooting foul by C. Osman (drawn by E. Fournier),100,99
400,4,0:13.0,,E. Fournier makes free throw 1 of 2,100,100
401,4,0:13.0,L. Nance enters the game for K. Korver,,100,100
402,4,0:13.0,T. Thompson enters the game for J. Smith,,100,100
403,4,0:13.0,,E. Fournier misses free throw 2 of 2,100,100
404,4,0:12.0,Defensive rebound by C. Osman,,100,100
405,4,0:12.0,Cleveland full timeout,,100,100
406,4,0:12.0,J. Smith enters the game for L. Nance,,100,100
407,4,0:12.0,,N. Vučević enters the game for M. Bamba,100,100
408,4,0:02.0,G. Hill misses 2-pt jump shot from 4 ft (block by N. Vučević),,100,100
409,4,0:01.0,,Defensive rebound by Team,100,100
410,4,0:01.0,,Orlando full timeout,100,100
411,4,0:01.0,L. Nance enters the game for J. Clarkson,,100,100
412,4,0:01.0,,D. Augustin enters the game for J. Simmons,100,100
413,4,0:00.0,,E. Fournier makes 2-pt jump shot from 24 ft (assist by A. Gordon),100,102
