,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,UTAH_ACTION,LA LAKERS_SCORE,UTAH_SCORE
75,1,3:15.0,,R. Gobert makes free throw 1 of 2,18,24
76,1,3:15.0,LA Lakers full timeout,,18,24
77,1,3:15.0,,J. Ingles enters the game for D. Mitchell,18,24
78,1,3:15.0,,R. Neto enters the game for R. O'Neale,18,24
79,1,3:15.0,,R. Gobert makes free throw 2 of 2,18,25
80,1,2:58.0,R. Rondo misses 2-pt layup from 6 ft,,18,25
81,1,2:55.0,Offensive rebound by J. McGee,,18,25
82,1,2:55.0,J. McGee misses 2-pt layup at rim,,18,25
83,1,2:54.0,,Defensive rebound by K. Korver,18,25
84,1,2:38.0,,R. Gobert makes 2-pt layup from 2 ft (assist by J. Ingles),18,27
85,1,2:31.0,K. Kuzma misses 2-pt layup from 4 ft,,18,27
86,1,2:29.0,Offensive rebound by J. McGee,,18,27
87,1,2:29.0,J. McGee makes 2-pt dunk at rim,,20,27
88,1,2:20.0,,R. Neto misses 2-pt layup from 3 ft (block by K. Kuzma),20,27
89,1,2:20.0,,Offensive rebound by Team,20,27
90,1,2:20.0,I. Bonga enters the game for K. Caldwell-Pope,,20,27
91,1,2:20.0,L. Stephenson enters the game for R. Rondo,,20,27
92,1,2:20.0,,D. Favors enters the game for R. Gobert,20,27
93,1,2:18.0,,K. Korver makes 3-pt jump shot from 22 ft (assist by J. Ingles),20,30
94,1,1:59.0,K. Kuzma makes 2-pt jump shot from 7 ft (assist by L. Stephenson),,22,30
95,1,1:45.0,,K. Korver misses 3-pt jump shot from 29 ft,22,30
96,1,1:42.0,Defensive rebound by I. Bonga,,22,30
97,1,1:35.0,I. Bonga misses 3-pt jump shot from 24 ft,,22,30
98,1,1:33.0,,Defensive rebound by J. Ingles,22,30
99,1,1:25.0,,J. Ingles misses 2-pt jump shot from 11 ft,22,30
100,1,1:21.0,,Offensive rebound by D. Favors,22,30
101,1,1:19.0,,Turnover by D. Favors (lost ball; steal by L. Stephenson),22,30
102,1,1:11.0,L. Stephenson misses 2-pt layup from 3 ft (block by R. Neto),,22,30
103,1,1:09.0,,Defensive rebound by R. Neto,22,30
104,1,1:02.0,,Turnover by J. Crowder (lost ball; steal by A. Caruso),22,30
105,1,0:53.0,A. Caruso misses 2-pt jump shot from 21 ft,,22,30
106,1,0:50.0,,Defensive rebound by K. Korver,22,30
107,1,0:33.0,,J. Crowder misses 3-pt jump shot from 22 ft,22,30
108,1,0:31.0,,Offensive rebound by D. Favors,22,30
109,1,0:31.0,,D. Favors makes 2-pt layup from 1 ft,22,32
110,1,0:20.0,K. Kuzma misses 2-pt jump shot from 4 ft,,22,32
111,1,0:19.0,,Defensive rebound by J. Ingles,22,32
112,1,0:15.0,,K. Korver misses 3-pt jump shot from 24 ft,22,32
113,1,0:11.0,Defensive rebound by I. Bonga,,22,32
114,1,0:01.0,Personal foul by J. Ingles (drawn by K. Kuzma),,22,32
115,1,0:00.0,A. Caruso makes 3-pt jump shot from 25 ft (assist by L. Stephenson),,25,32
116,2,11:47.0,,D. Favors makes 2-pt layup from 2 ft (assist by J. Ingles),25,34
117,2,11:47.0,,Shooting foul by I. Bonga (drawn by D. Favors),25,34
118,2,11:47.0,,D. Favors misses free throw 1 of 1,25,34
119,2,11:46.0,Defensive rebound by I. Bonga,,25,34
120,2,11:37.0,Personal foul by J. Ingles (drawn by L. Stephenson),,25,34
121,2,11:24.0,I. Bonga makes 2-pt jump shot from 6 ft,,27,34
122,2,11:11.0,,R. Neto makes 2-pt layup from 2 ft (assist by J. Ingles),27,36
123,2,11:00.0,J. Williams misses 2-pt jump shot from 9 ft,,27,36
124,2,10:56.0,Offensive rebound by M. Wagner,,27,36
125,2,10:56.0,M. Wagner makes 2-pt layup at rim,,29,36
126,2,10:43.0,,D. Favors makes 2-pt dunk from 2 ft (assist by R. Neto),29,38
127,2,10:23.0,L. Stephenson makes 2-pt jump shot from 17 ft,,31,38
128,2,10:11.0,,Shooting foul by A. Caruso (drawn by D. Favors),31,38
129,2,10:11.0,,D. Favors misses free throw 1 of 2,31,38
130,2,10:11.0,,Offensive rebound by Team,31,38
131,2,10:11.0,S. Machado enters the game for I. Bonga,,31,38
132,2,10:11.0,,D. Favors makes free throw 2 of 2,31,39
133,2,9:57.0,A. Caruso makes 2-pt layup from 2 ft,,33,39
134,2,9:39.0,,J. Crowder makes 3-pt jump shot from 25 ft (assist by R. Neto),33,42
135,2,9:25.0,M. Wagner makes 2-pt layup from 3 ft (assist by L. Stephenson),,35,42
136,2,9:25.0,Shooting foul by D. Favors (drawn by M. Wagner),,35,42
137,2,9:25.0,,T. Sefolosha enters the game for J. Crowder,35,42
138,2,9:25.0,M. Wagner makes free throw 1 of 1,,36,42
139,2,9:04.0,,Turnover by R. Neto (lost ball; steal by J. Williams),36,42
140,2,8:56.0,L. Stephenson misses 2-pt jump shot from 20 ft,,36,42
141,2,8:54.0,,Defensive rebound by J. Ingles,36,42
142,2,8:48.0,,T. Sefolosha misses 3-pt jump shot from 25 ft,36,42
143,2,8:45.0,Defensive rebound by J. Williams,,36,42
144,2,8:26.0,Turnover by M. Wagner (bad pass; steal by D. Favors),,36,42
145,2,8:20.0,,T. Sefolosha makes 2-pt layup from 2 ft (assist by J. Ingles),36,44
146,2,8:20.0,LA Lakers full timeout,,36,44
147,2,8:20.0,,D. Mitchell enters the game for J. Ingles,36,44
148,2,8:20.0,,R. O'Neale enters the game for K. Korver,36,44
149,2,8:09.0,M. Wagner makes 3-pt jump shot from 25 ft (assist by A. Caruso),,39,44
150,2,7:47.0,,T. Sefolosha misses 3-pt jump shot from 24 ft,39,44
151,2,7:44.0,Defensive rebound by J. Williams,,39,44
152,2,7:35.0,Shooting foul by R. O'Neale (drawn by J. Williams),,39,44
153,2,7:35.0,J. Williams makes free throw 1 of 2,,40,44
154,2,7:35.0,,R. Gobert enters the game for D. Favors,40,44
155,2,7:35.0,,R. Rubio enters the game for R. Neto,40,44
156,2,7:35.0,J. Williams misses free throw 2 of 2,,40,44
157,2,7:34.0,,Defensive rebound by R. O'Neale,40,44
158,2,7:21.0,,R. Gobert makes 2-pt layup from 2 ft (assist by D. Mitchell),40,46
159,2,7:05.0,A. Caruso misses 2-pt jump shot from 10 ft,,40,46
160,2,7:03.0,,Defensive rebound by T. Sefolosha,40,46
161,2,6:50.0,,Turnover by D. Mitchell (bad pass),40,46
162,2,6:50.0,K. Kuzma enters the game for A. Caruso,,40,46
163,2,6:50.0,J. McGee enters the game for S. Machado,,40,46
164,2,6:50.0,R. Rondo enters the game for J. Williams,,40,46
165,2,6:39.0,L. Stephenson misses 2-pt jump shot from 14 ft,,40,46
166,2,6:35.0,,Defensive rebound by T. Sefolosha,40,46
167,2,6:29.0,,D. Mitchell misses 3-pt jump shot from 25 ft,40,46
168,2,6:26.0,Defensive rebound by L. Stephenson,,40,46
169,2,6:04.0,J. McGee misses 2-pt hook shot from 10 ft,,40,46
170,2,6:01.0,,Defensive rebound by R. O'Neale,40,46
171,2,5:51.0,,R. Rubio misses 2-pt layup from 2 ft,40,46
172,2,5:48.0,,Offensive rebound by R. Gobert,40,46
173,2,5:48.0,,R. Gobert misses 2-pt layup from 1 ft,40,46
174,2,5:48.0,Defensive rebound by Team,,40,46
175,2,5:40.0,K. Kuzma misses 2-pt jump shot from 12 ft,,40,46
176,2,5:39.0,,Defensive rebound by Team,40,46
177,2,5:39.0,K. Caldwell-Pope enters the game for L. Stephenson,,40,46
178,2,5:25.0,,D. Mitchell misses 2-pt jump shot from 7 ft,40,46
179,2,5:23.0,Defensive rebound by J. McGee,,40,46
180,2,5:01.0,R. Rondo misses 2-pt jump shot from 15 ft,,40,46
181,2,5:01.0,Offensive rebound by Team,,40,46
182,2,5:01.0,Turnover by Team (shot clock),,40,46
183,2,4:49.0,,R. Rubio misses 3-pt jump shot from 26 ft,40,46
184,2,4:47.0,Defensive rebound by M. Wagner,,40,46
185,2,4:31.0,M. Wagner misses 2-pt layup from 3 ft (block by R. Gobert),,40,46
186,2,4:29.0,,Defensive rebound by D. Mitchell,40,46
187,2,4:25.0,,T. Sefolosha makes 3-pt jump shot from 26 ft (assist by D. Mitchell),40,49
188,2,4:23.0,LA Lakers full timeout,,40,49
189,2,4:23.0,,J. Crowder enters the game for R. O'Neale,40,49
190,2,4:23.0,,J. Ingles enters the game for T. Sefolosha,40,49
191,2,4:07.0,J. McGee misses 2-pt jump shot from 17 ft,,40,49
192,2,4:03.0,,Defensive rebound by R. Rubio,40,49
193,2,3:56.0,,J. Crowder misses 3-pt jump shot from 25 ft,40,49
194,2,3:54.0,Defensive rebound by J. McGee,,40,49
195,2,3:47.0,R. Rondo misses 2-pt jump shot from 17 ft,,40,49
196,2,3:47.0,,Defensive rebound by R. Gobert,40,49
197,2,3:29.0,,J. Crowder makes 2-pt layup from 2 ft (assist by R. Rubio),40,51
198,2,3:24.0,Shooting foul by D. Mitchell (drawn by K. Kuzma),,40,51
199,2,3:24.0,K. Kuzma makes free throw 1 of 2,,41,51
200,2,3:24.0,K. Kuzma makes free throw 2 of 2,,42,51
201,2,3:10.0,,J. Crowder misses 3-pt jump shot from 23 ft,42,51
202,2,3:07.0,Defensive rebound by K. Caldwell-Pope,,42,51
203,2,2:48.0,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by R. Rondo),,45,51
204,2,2:31.0,,R. Rubio makes 2-pt layup from 3 ft (assist by J. Ingles),45,53
205,2,2:13.0,K. Kuzma makes 2-pt jump shot from 21 ft,,47,53
206,2,2:03.0,,Personal foul by M. Wagner (drawn by J. Ingles),47,53
207,2,2:03.0,,Technical foul by J. Ingles,47,53
208,2,2:03.0,K. Caldwell-Pope makes technical free throw,,48,53
209,2,2:03.0,,Utah full timeout,48,53
210,2,2:03.0,L. Stephenson enters the game for M. Wagner,,48,53
211,2,2:00.0,,J. Ingles makes 3-pt jump shot from 25 ft (assist by J. Crowder),48,56
212,2,1:43.0,K. Caldwell-Pope misses 2-pt jump shot from 8 ft,,48,56
213,2,1:41.0,,Defensive rebound by J. Ingles,48,56
214,2,1:34.0,,J. Ingles makes 2-pt layup from 4 ft,48,58
215,2,1:11.0,L. Stephenson misses 3-pt jump shot from 23 ft,,48,58
216,2,1:08.0,Offensive rebound by J. McGee,,48,58
217,2,1:07.0,L. Stephenson makes 3-pt jump shot from 24 ft (assist by J. McGee),,51,58
218,2,0:50.0,,Turnover by J. Ingles (bad pass; steal by R. Rondo),51,58
219,2,0:47.0,Shooting foul by R. Rubio (drawn by L. Stephenson),,51,58
220,2,0:47.0,L. Stephenson makes free throw 1 of 2,,52,58
221,2,0:47.0,L. Stephenson makes free throw 2 of 2,,53,58
222,2,0:36.0,,J. Ingles misses 3-pt jump shot from 24 ft,53,58
223,2,0:32.0,Defensive rebound by R. Rondo,,53,58
224,2,0:25.0,K. Kuzma misses 3-pt jump shot from 25 ft,,53,58
225,2,0:23.0,,Defensive rebound by J. Crowder,53,58
226,2,0:04.0,,D. Mitchell makes 2-pt dunk from 2 ft,53,60
227,2,0:00.0,R. Rondo misses 2-pt jump shot from 13 ft,,53,60
228,2,0:00.0,Offensive rebound by Team,,53,60
229,3,11:47.0,,R. Rubio misses 3-pt jump shot from 25 ft,53,60
230,3,11:45.0,Defensive rebound by Team,,53,60
231,3,11:45.0,,Loose ball foul by R. Gobert (drawn by K. Kuzma),53,60
232,3,11:25.0,R. Rondo misses 3-pt jump shot from 26 ft,,53,60
233,3,11:22.0,,Defensive rebound by D. Mitchell,53,60
234,3,11:18.0,,D. Mitchell misses 2-pt jump shot from 9 ft,53,60
235,3,11:14.0,Defensive rebound by J. McGee,,53,60
236,3,10:58.0,K. Kuzma misses 3-pt jump shot from 25 ft,,53,60
237,3,10:57.0,,Defensive rebound by Team,53,60
238,3,10:42.0,,Shooting foul by K. Kuzma (drawn by D. Favors),53,60
239,3,10:42.0,,Technical foul by L. Walton,53,60
240,3,10:42.0,,R. Rubio misses technical free throw,53,60
241,3,10:42.0,,Offensive rebound by Team,53,60
242,3,10:42.0,,D. Favors misses free throw 1 of 2,53,60
243,3,10:42.0,,Offensive rebound by Team,53,60
244,3,10:42.0,,D. Favors makes free throw 2 of 2,53,61
245,3,10:33.0,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,,53,61
246,3,10:32.0,,Defensive rebound by D. Mitchell,53,61
247,3,10:31.0,,Shooting foul by K. Caldwell-Pope (drawn by D. Mitchell),53,61
248,3,10:31.0,,D. Mitchell makes free throw 1 of 2,53,62
249,3,10:31.0,,D. Mitchell makes free throw 2 of 2,53,63
250,3,10:18.0,R. Rondo misses 3-pt jump shot from 25 ft,,53,63
251,3,10:15.0,,Defensive rebound by D. Mitchell,53,63
252,3,10:11.0,,R. Gobert makes 2-pt dunk from 2 ft (assist by D. Mitchell),53,65
253,3,9:48.0,J. McGee misses 2-pt hook shot from 7 ft,,53,65
254,3,9:47.0,,Defensive rebound by D. Favors,53,65
255,3,9:38.0,,R. Gobert makes 2-pt dunk from 2 ft (assist by J. Ingles),53,67
256,3,9:38.0,LA Lakers full timeout,,53,67
257,3,9:28.0,K. Caldwell-Pope makes 2-pt layup from 3 ft (assist by R. Rondo),,55,67
258,3,9:13.0,,R. Gobert misses 2-pt dunk from 3 ft (block by K. Kuzma),55,67
259,3,9:10.0,,Offensive rebound by D. Favors,55,67
260,3,9:09.0,,D. Favors makes 2-pt layup from 2 ft,55,69
261,3,8:56.0,K. Kuzma misses 2-pt layup from 3 ft,,55,69
262,3,8:54.0,,Defensive rebound by R. Rubio,55,69
263,3,8:47.0,,D. Mitchell misses 3-pt jump shot from 25 ft,55,69
264,3,8:45.0,Defensive rebound by J. McGee,,55,69
265,3,8:37.0,L. Stephenson makes 2-pt jump shot from 16 ft,,57,69
266,3,8:18.0,,D. Favors misses 2-pt jump shot from 17 ft,57,69
267,3,8:14.0,Defensive rebound by J. McGee,,57,69
268,3,8:06.0,J. McGee makes 2-pt hook shot from 10 ft (assist by L. Stephenson),,59,69
269,3,7:44.0,,D. Favors makes 2-pt dunk from 1 ft (assist by J. Ingles),59,71
270,3,7:30.0,Turnover by R. Rondo (bad pass; steal by R. Gobert),,59,71
271,3,7:24.0,,Shooting foul by J. McGee (drawn by R. Rubio),59,71
272,3,7:24.0,,R. Rubio makes free throw 1 of 2,59,72
273,3,7:24.0,,R. Rubio makes free throw 2 of 2,59,73
274,3,7:16.0,Shooting foul by R. Gobert (drawn by L. Stephenson),,59,73
275,3,7:16.0,L. Stephenson makes free throw 1 of 2,,60,73
276,3,7:16.0,,J. Crowder enters the game for D. Favors,60,73
277,3,7:16.0,,R. O'Neale enters the game for J. Ingles,60,73
278,3,7:16.0,L. Stephenson misses free throw 2 of 2,,60,73
279,3,7:14.0,,Defensive rebound by J. Crowder,60,73
280,3,7:05.0,,D. Mitchell misses 3-pt jump shot from 25 ft,60,73
281,3,7:02.0,Defensive rebound by J. McGee,,60,73
282,3,6:49.0,J. McGee makes 2-pt jump shot from 10 ft (assist by R. Rondo),,62,73
283,3,6:38.0,,Shooting foul by L. Stephenson (drawn by D. Mitchell),62,73
284,3,6:38.0,,D. Mitchell makes free throw 1 of 2,62,74
285,3,6:38.0,,D. Mitchell makes free throw 2 of 2,62,75
286,3,6:20.0,R. Rondo misses 2-pt layup from 4 ft (block by R. Gobert),,62,75
287,3,6:18.0,,Defensive rebound by R. Rubio,62,75
288,3,6:15.0,,D. Mitchell makes 2-pt dunk from 2 ft (assist by R. Rubio),62,77
289,3,5:56.0,K. Kuzma misses 3-pt jump shot from 24 ft (block by R. Gobert),,62,77
290,3,5:53.0,,Defensive rebound by R. Gobert,62,77
291,3,5:53.0,,Personal foul by J. McGee (drawn by J. Crowder),62,77
292,3,5:53.0,,Technical foul by J. Crowder,62,77
293,3,5:53.0,K. Caldwell-Pope makes technical free throw,,63,77
294,3,5:53.0,A. Caruso enters the game for R. Rondo,,63,77
295,3,5:53.0,,J. Crowder makes free throw 1 of 2,63,78
296,3,5:53.0,,J. Crowder makes free throw 2 of 2,63,79
297,3,5:46.0,Turnover by A. Caruso (bad pass; steal by J. Crowder),,63,79
298,3,5:41.0,,R. Rubio makes 2-pt layup from 3 ft (assist by J. Crowder),63,81
299,3,5:20.0,A. Caruso misses 3-pt jump shot from 24 ft,,63,81
300,3,5:17.0,,Defensive rebound by R. Gobert,63,81
301,3,5:11.0,,Turnover by D. Mitchell (out of bounds lost ball),63,81
302,3,4:51.0,L. Stephenson misses 2-pt layup from 3 ft,,63,81
303,3,4:50.0,,Defensive rebound by J. Crowder,63,81
304,3,4:40.0,,J. Crowder misses 3-pt jump shot from 26 ft,63,81
305,3,4:37.0,Defensive rebound by K. Caldwell-Pope,,63,81
306,3,4:31.0,K. Caldwell-Pope misses 2-pt jump shot from 17 ft,,63,81
307,3,4:28.0,,Defensive rebound by R. Gobert,63,81
308,3,4:24.0,,Turnover by J. Crowder (lost ball; steal by K. Caldwell-Pope),63,81
309,3,4:10.0,J. McGee misses 2-pt jump shot from 18 ft,,63,81
310,3,4:08.0,,Defensive rebound by R. Rubio,63,81
311,3,4:03.0,,Shooting foul by A. Caruso (drawn by R. Gobert),63,81
312,3,4:03.0,,R. Gobert makes free throw 1 of 2,63,82
313,3,4:03.0,J. Williams enters the game for J. McGee,,63,82
314,3,4:03.0,,K. Korver enters the game for R. Rubio,63,82
315,3,4:03.0,,R. Gobert makes free throw 2 of 2,63,83
316,3,3:46.0,K. Caldwell-Pope misses 2-pt jump shot from 11 ft,,63,83
317,3,3:43.0,Offensive rebound by J. Williams,,63,83
318,3,3:41.0,L. Stephenson misses 3-pt jump shot from 24 ft,,63,83
319,3,3:39.0,,Defensive rebound by K. Korver,63,83
320,3,3:23.0,,Turnover by R. O'Neale (bad pass; steal by L. Stephenson),63,83
321,3,3:17.0,Shooting foul by R. Gobert (drawn by A. Caruso),,63,83
322,3,3:17.0,,Utah full timeout,63,83
323,3,3:17.0,R. Rondo enters the game for K. Caldwell-Pope,,63,83
324,3,3:17.0,M. Wagner enters the game for L. Stephenson,,63,83
325,3,3:17.0,,D. Favors enters the game for R. Gobert,63,83
326,3,3:17.0,A. Caruso misses free throw 1 of 2,,63,83
327,3,3:17.0,Offensive rebound by Team,,63,83
328,3,3:17.0,A. Caruso makes free throw 2 of 2,,64,83
329,3,2:53.0,,R. O'Neale misses 3-pt jump shot from 25 ft,64,83
330,3,2:49.0,Defensive rebound by K. Kuzma,,64,83
331,3,2:28.0,K. Kuzma makes 2-pt jump shot from 16 ft,,66,83
332,3,2:10.0,,R. O'Neale misses 3-pt jump shot from 23 ft,66,83
333,3,2:08.0,Defensive rebound by K. Kuzma,,66,83
334,3,1:57.0,K. Kuzma makes 2-pt jump shot from 11 ft,,68,83
335,3,1:46.0,,R. O'Neale makes 2-pt layup from 2 ft (assist by K. Korver),68,85
336,3,1:32.0,Shooting foul by D. Favors (drawn by J. Williams),,68,85
337,3,1:32.0,J. Williams misses free throw 1 of 2,,68,85
338,3,1:32.0,Offensive rebound by Team,,68,85
339,3,1:32.0,,J. Ingles enters the game for D. Mitchell,68,85
340,3,1:32.0,,R. Neto enters the game for R. O'Neale,68,85
341,3,1:32.0,J. Williams misses free throw 2 of 2,,68,85
342,3,1:31.0,,Defensive rebound by J. Crowder,68,85
343,3,1:19.0,,Turnover by J. Ingles (bad pass; steal by J. Williams),68,85
344,3,1:04.0,M. Wagner misses 3-pt jump shot from 27 ft,,68,85
345,3,1:01.0,,Defensive rebound by K. Korver,68,85
346,3,0:48.0,,D. Favors misses 2-pt hook shot from 6 ft,68,85
347,3,0:46.0,Defensive rebound by M. Wagner,,68,85
348,3,0:33.0,Shooting foul by D. Favors (drawn by M. Wagner),,68,85
349,3,0:33.0,M. Wagner makes free throw 1 of 2,,69,85
350,3,0:33.0,,E. Udoh enters the game for D. Favors,69,85
351,3,0:33.0,M. Wagner makes free throw 2 of 2,,70,85
352,3,0:21.0,,R. Neto makes 2-pt layup from 1 ft,70,87
353,3,0:05.0,Personal foul by R. Neto (drawn by K. Kuzma),,70,87
354,3,0:05.0,K. Kuzma misses free throw 1 of 2,,70,87
355,3,0:05.0,Offensive rebound by Team,,70,87
356,3,0:05.0,I. Bonga enters the game for M. Wagner,,70,87
357,3,0:05.0,K. Kuzma makes free throw 2 of 2,,71,87
358,3,0:00.0,,Turnover by R. Neto (bad pass; steal by I. Bonga),71,87
359,4,11:48.0,A. Caruso makes 2-pt dunk from 1 ft (assist by S. Machado),,73,87
360,4,11:33.0,,Personal foul by A. Caruso (drawn by D. Favors),73,87
361,4,11:27.0,,Personal foul by L. Stephenson (drawn by D. Favors),73,87
362,4,11:22.0,,J. Crowder misses 2-pt layup from 2 ft (block by M. Wagner),73,87
363,4,11:21.0,,Offensive rebound by J. Crowder,73,87
364,4,11:21.0,,Shooting foul by S. Machado (drawn by J. Crowder),73,87
365,4,11:21.0,,J. Crowder makes free throw 1 of 2,73,88
366,4,11:21.0,,J. Crowder makes free throw 2 of 2,73,89
367,4,11:06.0,J. Williams makes 2-pt dunk from 2 ft (assist by A. Caruso),,75,89
368,4,10:44.0,,J. Crowder makes 3-pt jump shot from 24 ft (assist by J. Ingles),75,92
369,4,10:30.0,J. Williams misses 2-pt hook shot from 10 ft,,75,92
370,4,10:28.0,,Defensive rebound by D. Favors,75,92
371,4,10:22.0,,J. Ingles misses 3-pt jump shot from 25 ft,75,92
372,4,10:19.0,Defensive rebound by J. Williams,,75,92
373,4,10:12.0,J. Williams makes 2-pt layup from 3 ft (assist by A. Caruso),,77,92
374,4,10:01.0,,Shooting foul by A. Caruso (drawn by J. Crowder),77,92
375,4,10:01.0,,J. Crowder makes free throw 1 of 2,77,93
376,4,10:01.0,,J. Crowder misses free throw 2 of 2,77,93
377,4,9:58.0,Defensive rebound by Team,,77,93
378,4,9:50.0,S. Machado makes 2-pt layup from 2 ft,,79,93
379,4,9:43.0,,Utah full timeout,79,93
380,4,9:43.0,,R. O'Neale enters the game for K. Korver,79,93
381,4,9:37.0,,Shooting foul by S. Machado (drawn by D. Favors),79,93
382,4,9:37.0,,D. Favors misses free throw 1 of 2,79,93
