,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,MEMPHIS_ACTION,LA LAKERS_SCORE,MEMPHIS_SCORE
382,4,6:43.0,Defensive rebound by L. James,,86,91
383,4,6:38.0,L. James misses 2-pt layup from 1 ft,,86,91
384,4,6:35.0,,Defensive rebound by D. Wright,86,91
385,4,6:19.0,,C. Parsons misses 3-pt jump shot from 25 ft,86,91
386,4,6:14.0,,Offensive rebound by J. Noah,86,91
387,4,6:14.0,,Turnover by J. Noah (lost ball; steal by L. James),86,91
388,4,6:08.0,B. Ingram makes 3-pt jump shot from 23 ft (assist by R. Bullock),,89,91
389,4,6:07.0,,Memphis full timeout,89,91
390,4,6:07.0,,A. Bradley enters the game for J. Noah,89,91
391,4,6:07.0,,J. Holiday enters the game for C. Parsons,89,91
392,4,6:07.0,,J. Valančiūnas enters the game for D. Wright,89,91
393,4,5:52.0,,J. Valančiūnas makes 2-pt hook shot from 1 ft (assist by M. Conley),89,93
394,4,5:33.0,L. James misses 3-pt jump shot from 31 ft,,89,93
395,4,5:30.0,,Defensive rebound by J. Valančiūnas,89,93
396,4,5:23.0,,M. Conley makes 2-pt jump shot from 13 ft,89,95
397,4,5:23.0,,Shooting foul by R. Bullock (drawn by M. Conley),89,95
398,4,5:23.0,,M. Conley makes free throw 1 of 1,89,96
399,4,5:13.0,Turnover by L. James (lost ball; steal by M. Conley),,89,96
400,4,5:12.0,,Personal take foul by K. Kuzma (drawn by M. Conley),89,96
401,4,5:04.0,,J. Valančiūnas misses 2-pt jump shot from 10 ft,89,96
402,4,4:59.0,Defensive rebound by J. McGee,,89,96
403,4,4:50.0,B. Ingram misses 2-pt jump shot from 15 ft,,89,96
404,4,4:48.0,,Defensive rebound by J. Holiday,89,96
405,4,4:40.0,,M. Conley misses 2-pt jump shot from 7 ft,89,96
406,4,4:38.0,,Offensive rebound by J. Valančiūnas,89,96
407,4,4:38.0,,Shooting foul by B. Ingram (drawn by J. Valančiūnas),89,96
408,4,4:38.0,,J. Valančiūnas makes free throw 1 of 2,89,97
409,4,4:38.0,,J. Valančiūnas makes free throw 2 of 2,89,98
410,4,4:24.0,B. Ingram misses 2-pt layup from 3 ft,,89,98
411,4,4:21.0,,Defensive rebound by J. Valančiūnas,89,98
412,4,4:12.0,,Turnover by M. Conley (bad pass; steal by L. James),89,98
413,4,4:03.0,B. Ingram makes 3-pt jump shot from 25 ft (assist by R. Bullock),,92,98
414,4,3:51.0,,Personal foul by B. Ingram (drawn by M. Conley),92,98
415,4,3:44.0,,M. Conley makes 2-pt jump shot from 9 ft,92,100
416,4,3:23.0,Shooting foul by J. Valančiūnas (drawn by L. James),,92,100
417,4,3:23.0,L. James makes free throw 1 of 2,,93,100
418,4,3:23.0,L. James makes free throw 2 of 2,,94,100
419,4,3:04.0,,Turnover by A. Bradley (bad pass; steal by B. Ingram),94,100
420,4,3:02.0,Offensive foul by B. Ingram (drawn by M. Conley),,94,100
421,4,3:02.0,Turnover by B. Ingram (offensive foul),,94,100
422,4,3:02.0,K. Caldwell-Pope enters the game for J. McGee,,94,100
423,4,2:49.0,,J. Valančiūnas misses 2-pt hook shot from 6 ft,94,100
424,4,2:46.0,Defensive rebound by L. James,,94,100
425,4,2:43.0,B. Ingram makes 2-pt layup from 1 ft (assist by L. James),,96,100
426,4,2:30.0,,B. Caboclo makes 3-pt jump shot from 25 ft (assist by M. Conley),96,103
427,4,2:11.0,K. Caldwell-Pope misses 3-pt jump shot from 23 ft,,96,103
428,4,2:09.0,,Defensive rebound by J. Valančiūnas,96,103
429,4,2:02.0,,Memphis full timeout,96,103
430,4,1:53.0,,A. Bradley misses 3-pt jump shot from 26 ft,96,103
431,4,1:51.0,Defensive rebound by L. James,,96,103
432,4,1:50.0,Personal foul by A. Bradley (drawn by L. James),,96,103
433,4,1:50.0,L. James makes free throw 1 of 2,,97,103
434,4,1:50.0,L. James makes free throw 2 of 2,,98,103
435,4,1:42.0,,Personal foul by B. Ingram (drawn by M. Conley),98,103
436,4,1:42.0,,M. Conley makes free throw 1 of 2,98,104
437,4,1:42.0,,J. Noah enters the game for J. Valančiūnas,98,104
438,4,1:42.0,,M. Conley makes free throw 2 of 2,98,105
439,4,1:35.0,K. Kuzma makes 3-pt jump shot from 26 ft (assist by L. James),,101,105
440,4,1:16.0,,J. Holiday misses 2-pt jump shot from 18 ft,101,105
441,4,1:12.0,,Offensive rebound by A. Bradley,101,105
442,4,1:04.0,,M. Conley misses 2-pt jump shot from 13 ft,101,105
443,4,1:00.0,Defensive rebound by L. James,,101,105
444,4,1:00.0,L. James makes 2-pt layup from 1 ft,,103,105
445,4,1:00.0,Shooting foul by B. Caboclo (drawn by L. James),,103,105
446,4,1:00.0,,J. Valančiūnas enters the game for J. Noah,103,105
447,4,1:00.0,L. James misses free throw 1 of 1,,103,105
448,4,0:57.0,,Defensive rebound by J. Holiday,103,105
449,4,0:40.0,,Shooting foul by K. Caldwell-Pope (drawn by M. Conley),103,105
450,4,0:40.0,,M. Conley makes free throw 1 of 2,103,106
451,4,0:40.0,,J. Noah enters the game for J. Valančiūnas,103,106
452,4,0:40.0,,M. Conley makes free throw 2 of 2,103,107
453,4,0:35.0,K. Kuzma misses 3-pt jump shot from 27 ft,,103,107
454,4,0:32.0,,Defensive rebound by J. Noah,103,107
455,4,0:26.0,,Personal foul by K. Caldwell-Pope (drawn by J. Noah),103,107
456,4,0:26.0,,J. Noah misses free throw 1 of 2,103,107
457,4,0:26.0,,Offensive rebound by Team,103,107
458,4,0:26.0,,J. Noah misses free throw 2 of 2,103,107
459,4,0:24.0,Defensive rebound by L. James,,103,107
460,4,0:20.0,Offensive foul by L. James (drawn by J. Noah),,103,107
461,4,0:20.0,Turnover by L. James (offensive foul),,103,107
462,4,0:19.0,,Personal take foul by B. Ingram (drawn by M. Conley),103,107
463,4,0:19.0,,M. Conley misses free throw 1 of 2,103,107
464,4,0:19.0,,Offensive rebound by Team,103,107
465,4,0:19.0,,M. Conley makes free throw 2 of 2,103,108
466,4,0:19.0,LA Lakers full timeout,,103,108
467,4,0:19.0,T. Chandler enters the game for K. Caldwell-Pope,,103,108
468,4,0:17.0,L. James misses 3-pt jump shot from 27 ft,,103,108
469,4,0:16.0,,Defensive rebound by Team,103,108
470,4,0:16.0,K. Caldwell-Pope enters the game for T. Chandler,,103,108
471,4,0:16.0,,Memphis full timeout,103,108
472,4,0:16.0,,J. Valančiūnas enters the game for J. Noah,103,108
473,4,0:12.0,,Turnover by J. Valančiūnas (bad pass),103,108
474,4,0:12.0,,J. Noah enters the game for J. Valančiūnas,103,108
475,4,0:10.0,R. Bullock makes 2-pt jump shot from 19 ft (assist by L. James),,105,108
476,4,0:10.0,Violation by Team (delay of game),,105,108
477,4,0:09.0,,Personal take foul by K. Kuzma (drawn by A. Bradley),105,108
478,4,0:09.0,,A. Bradley makes free throw 1 of 2,105,109
479,4,0:09.0,,D. Wright enters the game for B. Caboclo,105,109
480,4,0:09.0,,A. Bradley makes free throw 2 of 2,105,110
481,4,0:05.0,L. James misses 3-pt jump shot from 29 ft,,105,110
482,4,0:01.0,,Defensive rebound by J. Holiday,105,110
