,QUARTER,TIME_REMAINING,ORLANDO_ACTION,INDIANA_ACTION,ORLANDO_SCORE,INDIANA_SCORE
379,4,3:28.0,E. Fournier enters the game for J. Isaac,,107,102
380,4,3:28.0,A. Gordon enters the game for W. Iwundu,,107,102
381,4,3:23.0,T. Ross makes 2-pt dunk from 2 ft,,109,102
382,4,3:09.0,,M. Turner misses 2-pt jump shot from 20 ft,109,102
383,4,3:06.0,Defensive rebound by T. Ross,,109,102
384,4,2:46.0,N. Vučević misses 3-pt jump shot from 27 ft,,109,102
385,4,2:43.0,,Defensive rebound by B. Bogdanović,109,102
386,4,2:40.0,,D. Collison makes 2-pt layup from 1 ft (assist by B. Bogdanović),109,104
387,4,2:16.0,A. Gordon misses 3-pt jump shot from 24 ft,,109,104
388,4,2:13.0,Offensive rebound by Team,,109,104
389,4,2:02.0,I. Briscoe makes 2-pt jump shot from 9 ft,,111,104
390,4,1:54.0,,Shooting foul by N. Vučević (drawn by W. Matthews),111,104
391,4,1:54.0,,W. Matthews makes free throw 1 of 3,111,105
392,4,1:54.0,,W. Matthews makes free throw 2 of 3,111,106
393,4,1:54.0,,W. Matthews makes free throw 3 of 3,111,107
394,4,1:34.0,Shooting foul by W. Matthews (drawn by T. Ross),,111,107
395,4,1:34.0,T. Ross makes free throw 1 of 3,,112,107
396,4,1:34.0,T. Ross makes free throw 2 of 3,,113,107
397,4,1:34.0,T. Ross makes free throw 3 of 3,,114,107
398,4,1:25.0,,W. Matthews misses 3-pt jump shot from 28 ft,114,107
399,4,1:22.0,Defensive rebound by I. Briscoe,,114,107
400,4,1:00.0,T. Ross misses 2-pt dunk from 2 ft (block by M. Turner),,114,107
401,4,0:57.0,,Defensive rebound by B. Bogdanović,114,107
402,4,0:55.0,,D. Collison misses 3-pt jump shot from 27 ft,114,107
403,4,0:55.0,Defensive rebound by A. Gordon,,114,107
404,4,0:46.0,Turnover by A. Gordon (bad pass; steal by W. Matthews),,114,107
405,4,0:43.0,,D. Collison misses 2-pt layup from 2 ft (block by A. Gordon),114,107
406,4,0:43.0,,Offensive rebound by Team,114,107
407,4,0:43.0,,Indiana full timeout,114,107
408,4,0:34.0,,D. Collison makes 3-pt jump shot from 26 ft (assist by B. Bogdanović),114,110
409,4,0:31.0,Turnover by E. Fournier (lost ball; steal by T. Young),,114,110
410,4,0:29.0,,W. Matthews makes 2-pt layup from 1 ft (assist by T. Young),114,112
411,4,0:29.0,Orlando full timeout,,114,112
412,4,0:29.0,,C. Joseph enters the game for D. Collison,114,112
413,4,0:08.0,E. Fournier makes 3-pt jump shot from 26 ft,,117,112
414,4,0:08.0,,Indiana full timeout,117,112
415,4,0:08.0,J. Isaac enters the game for I. Briscoe,,117,112
416,4,0:08.0,W. Iwundu enters the game for T. Ross,,117,112
417,4,0:08.0,,D. Collison enters the game for C. Joseph,117,112
418,4,0:08.0,,T. Evans enters the game for T. Young,117,112
419,4,0:07.0,,B. Bogdanović misses 3-pt jump shot from 28 ft,117,112
420,4,0:05.0,Defensive rebound by W. Iwundu,,117,112
