,QUARTER,TIME_REMAINING,CHICAGO_ACTION,OKLAHOMA CITY_ACTION,CHICAGO_SCORE,OKLAHOMA CITY_SCORE
36,1,8:18.0,J. Holiday makes 3-pt jump shot from 23 ft (assist by K. Dunn),,9,5
37,1,8:07.0,,P. George misses 2-pt jump shot from 14 ft,9,5
38,1,8:06.0,Defensive rebound by L. Markkanen,,9,5
39,1,8:06.0,Personal foul by P. George (drawn by L. Markkanen),,9,5
40,1,7:57.0,W. Carter makes 2-pt dunk from 1 ft (assist by K. Dunn),,11,5
41,1,7:40.0,,J. Grant misses 2-pt layup from 2 ft,11,5
42,1,7:37.0,,Offensive rebound by S. Adams,11,5
43,1,7:37.0,,S. Adams makes 2-pt layup from 1 ft,11,7
44,1,7:29.0,J. Holiday misses 3-pt jump shot from 22 ft,,11,7
45,1,7:27.0,,Defensive rebound by J. Grant,11,7
46,1,7:16.0,,T. Ferguson makes 3-pt jump shot from 23 ft (assist by J. Grant),11,10
47,1,7:00.0,K. Dunn makes 2-pt layup from 2 ft,,13,10
48,1,6:52.0,,Personal foul by J. Holiday (drawn by P. George),13,10
49,1,6:52.0,,Oklahoma City full timeout,13,10
50,1,6:42.0,,T. Ferguson misses 2-pt layup from 1 ft (block by W. Carter),13,10
51,1,6:39.0,Defensive rebound by L. Markkanen,,13,10
52,1,6:26.0,K. Dunn makes 2-pt jump shot from 6 ft (assist by W. Carter),,15,10
53,1,6:14.0,,Shooting foul by W. Carter (drawn by P. George),15,10
54,1,6:14.0,,P. George makes free throw 1 of 2,15,11
55,1,6:14.0,,D. Schröder enters the game for T. Ferguson,15,11
56,1,6:14.0,,P. George makes free throw 2 of 2,15,12
57,1,5:58.0,L. Markkanen misses 2-pt jump shot from 14 ft,,15,12
58,1,5:55.0,,Defensive rebound by S. Adams,15,12
59,1,5:50.0,,S. Adams makes 2-pt dunk from 1 ft (assist by P. George),15,14
60,1,5:34.0,Turnover by K. Dunn (bad pass; steal by R. Westbrook),,15,14
61,1,5:29.0,,R. Westbrook makes 2-pt layup from 1 ft,15,16
62,1,5:28.0,Chicago full timeout,,15,16
63,1,5:17.0,J. Holiday misses 2-pt jump shot from 19 ft,,15,16
64,1,5:15.0,,Defensive rebound by P. George,15,16
65,1,4:57.0,,R. Westbrook makes 2-pt layup from 2 ft,15,18
66,1,4:50.0,J. Holiday misses 3-pt jump shot from 26 ft,,15,18
67,1,4:48.0,,Defensive rebound by R. Westbrook,15,18
68,1,4:42.0,,R. Westbrook misses 2-pt jump shot from 10 ft,15,18
69,1,4:40.0,,Offensive rebound by S. Adams,15,18
70,1,4:40.0,,S. Adams misses 2-pt layup from 1 ft,15,18
71,1,4:37.0,,Offensive rebound by S. Adams,15,18
72,1,4:37.0,,S. Adams misses 2-pt layup from 2 ft (block by W. Carter),15,18
73,1,4:36.0,Defensive rebound by W. Carter,,15,18
74,1,4:14.0,Offensive foul by K. Dunn (drawn by S. Adams),,15,18
75,1,4:14.0,Turnover by K. Dunn (offensive foul),,15,18
76,1,4:14.0,R. Lopez enters the game for W. Carter,,15,18
77,1,4:14.0,C. Payne enters the game for K. Dunn,,15,18
78,1,4:04.0,,P. George makes 2-pt jump shot from 20 ft,15,20
79,1,3:48.0,L. Markkanen misses 2-pt jump shot from 13 ft,,15,20
80,1,3:48.0,,Defensive rebound by S. Adams,15,20
81,1,3:45.0,,Personal foul by C. Payne (drawn by D. Schröder),15,20
82,1,3:45.0,B. Portis enters the game for L. Markkanen,,15,20
83,1,3:32.0,,P. George misses 2-pt layup from 3 ft (block by J. Holiday),15,20
84,1,3:28.0,Defensive rebound by J. Holiday,,15,20
85,1,3:23.0,Offensive foul by R. Lopez (drawn by D. Schröder),,15,20
86,1,3:23.0,Turnover by R. Lopez (offensive foul),,15,20
87,1,3:23.0,,P. Patterson enters the game for J. Grant,15,20
88,1,3:16.0,,R. Westbrook misses 2-pt jump shot from 7 ft,15,20
89,1,3:11.0,Defensive rebound by C. Payne,,15,20
90,1,3:05.0,B. Portis misses 2-pt jump shot from 16 ft,,15,20
91,1,3:02.0,,Defensive rebound by R. Westbrook,15,20
92,1,2:58.0,,R. Westbrook makes 2-pt layup at rim,15,22
93,1,2:45.0,B. Portis makes 3-pt jump shot from 25 ft (assist by C. Payne),,18,22
94,1,2:36.0,,D. Schröder makes 2-pt jump shot from 19 ft,18,24
95,1,2:24.0,Turnover by B. Portis (bad pass; steal by S. Adams),,18,24
96,1,2:17.0,,P. George misses 2-pt layup from 2 ft (block by R. Lopez),18,24
97,1,2:14.0,Defensive rebound by C. Payne,,18,24
98,1,2:12.0,Personal foul by D. Schröder (drawn by J. Holiday),,18,24
99,1,2:12.0,,Á. Abrines enters the game for R. Westbrook,18,24
100,1,2:01.0,B. Portis misses 2-pt jump shot from 10 ft,,18,24
101,1,1:59.0,,Defensive rebound by P. George,18,24
102,1,1:43.0,,Á. Abrines makes 3-pt jump shot from 25 ft,18,27
103,1,1:27.0,C. Payne misses 2-pt jump shot from 12 ft,,18,27
104,1,1:25.0,,Defensive rebound by P. George,18,27
105,1,1:20.0,,S. Adams makes 2-pt layup from 2 ft (assist by P. George),18,29
106,1,1:13.0,Chicago full timeout,,18,29
107,1,1:13.0,,N. Noel enters the game for S. Adams,18,29
108,1,0:56.0,B. Portis misses 2-pt layup from 3 ft,,18,29
109,1,0:53.0,Offensive rebound by R. Lopez,,18,29
110,1,0:53.0,Turnover by Team (shot clock),,18,29
111,1,0:37.0,,D. Schröder makes 2-pt layup from 1 ft,18,31
112,1,0:31.0,Shooting foul by Á. Abrines (drawn by R. Arcidiacono),,18,31
113,1,0:31.0,R. Arcidiacono makes free throw 1 of 2,,19,31
114,1,0:31.0,C. Hutchison enters the game for J. Holiday,,19,31
115,1,0:31.0,R. Arcidiacono makes free throw 2 of 2,,20,31
116,1,0:19.0,,P. George misses 3-pt jump shot from 25 ft,20,31
117,1,0:15.0,,Offensive rebound by Á. Abrines,20,31
118,1,0:06.0,,Turnover by P. George (bad pass; steal by C. Payne),20,31
119,1,0:02.0,B. Portis makes 2-pt dunk from 1 ft (assist by C. Payne),,22,31
120,1,0:01.0,,Turnover by P. George (out of bounds lost ball),22,31
121,2,11:42.0,Turnover by R. Lopez (bad pass; steal by Á. Abrines),,22,31
122,2,11:35.0,,N. Noel misses 2-pt jump shot from 5 ft,22,31
123,2,11:32.0,,Offensive rebound by Á. Abrines,22,31
124,2,11:31.0,,D. Schröder misses 3-pt jump shot from 27 ft,22,31
125,2,11:27.0,,Offensive rebound by N. Noel,22,31
126,2,11:25.0,,N. Noel misses 2-pt hook shot from 6 ft,22,31
127,2,11:24.0,Defensive rebound by B. Portis,,22,31
128,2,11:24.0,Offensive foul by B. Portis (drawn by H. Diallo),,22,31
129,2,11:24.0,Turnover by B. Portis (offensive foul),,22,31
130,2,11:10.0,,Turnover by D. Schröder (bad pass),22,31
131,2,10:58.0,C. Payne makes 2-pt layup from 1 ft,,24,31
132,2,10:47.0,,D. Schröder misses 2-pt jump shot from 16 ft,24,31
133,2,10:45.0,Defensive rebound by Team,,24,31
134,2,10:34.0,B. Portis misses 2-pt jump shot from 6 ft,,24,31
135,2,10:32.0,,Defensive rebound by N. Noel,24,31
136,2,10:25.0,,Turnover by H. Diallo (bad pass; steal by S. Harrison),24,31
137,2,10:17.0,R. Lopez makes 2-pt hook shot from 3 ft (assist by C. Payne),,26,31
138,2,10:17.0,,Violation by Team (def goaltending),26,31
139,2,10:17.0,,Oklahoma City full timeout,26,31
140,2,10:02.0,,D. Schröder makes 2-pt jump shot from 12 ft,26,33
141,2,9:48.0,C. Payne makes 2-pt jump shot from 4 ft,,28,33
142,2,9:42.0,,Offensive foul by N. Noel (drawn by S. Harrison),28,33
143,2,9:42.0,,Turnover by N. Noel (offensive foul),28,33
144,2,9:20.0,R. Lopez misses 2-pt hook shot from 8 ft,,28,33
145,2,9:18.0,,Defensive rebound by Á. Abrines,28,33
146,2,9:02.0,,Shooting foul by B. Portis (drawn by H. Diallo),28,33
147,2,9:02.0,,H. Diallo misses free throw 1 of 2,28,33
148,2,9:02.0,,Offensive rebound by Team,28,33
149,2,9:02.0,,J. Grant enters the game for Á. Abrines,28,33
150,2,9:02.0,,R. Westbrook enters the game for P. Patterson,28,33
151,2,9:02.0,,H. Diallo makes free throw 2 of 2,28,34
152,2,8:37.0,C. Payne makes 2-pt layup from 1 ft,,30,34
153,2,8:25.0,,D. Schröder makes 3-pt jump shot from 25 ft (assist by N. Noel),30,37
154,2,8:05.0,R. Lopez makes 2-pt hook shot from 5 ft,,32,37
155,2,7:52.0,,D. Schröder misses 2-pt jump shot from 15 ft,32,37
156,2,7:50.0,Defensive rebound by S. Harrison,,32,37
157,2,7:43.0,Shooting foul by H. Diallo (drawn by S. Harrison),,32,37
158,2,7:43.0,S. Harrison makes free throw 1 of 2,,33,37
159,2,7:43.0,,S. Adams enters the game for N. Noel,33,37
160,2,7:43.0,S. Harrison misses free throw 2 of 2,,33,37
161,2,7:41.0,,Defensive rebound by R. Westbrook,33,37
162,2,7:33.0,,J. Grant makes 2-pt layup from 2 ft (assist by R. Westbrook),33,39
163,2,7:18.0,Personal foul by R. Westbrook (drawn by S. Harrison),,33,39
164,2,7:18.0,K. Dunn enters the game for C. Payne,,33,39
165,2,7:18.0,L. Markkanen enters the game for B. Portis,,33,39
166,2,7:10.0,Turnover by L. Markkanen (bad pass),,33,39
167,2,7:10.0,,P. George enters the game for H. Diallo,33,39
168,2,6:46.0,,J. Grant misses 2-pt layup from 2 ft,33,39
169,2,6:44.0,Defensive rebound by R. Lopez,,33,39
170,2,6:32.0,L. Markkanen misses 2-pt layup from 2 ft,,33,39
171,2,6:30.0,Offensive rebound by L. Markkanen,,33,39
172,2,6:30.0,L. Markkanen misses 2-pt layup from 1 ft,,33,39
173,2,6:29.0,Offensive rebound by L. Markkanen,,33,39
174,2,6:24.0,L. Markkanen makes 2-pt layup from 2 ft,,35,39
175,2,6:12.0,,Personal foul by S. Harrison (drawn by R. Westbrook),35,39
176,2,6:06.0,,Turnover by R. Westbrook (bad pass; steal by R. Lopez),35,39
177,2,5:50.0,K. Dunn makes 2-pt layup from 1 ft,,37,39
178,2,5:32.0,,Shooting foul by L. Markkanen (drawn by D. Schröder),37,39
179,2,5:32.0,,D. Schröder makes free throw 1 of 2,37,40
180,2,5:32.0,R. Arcidiacono enters the game for S. Harrison,,37,40
181,2,5:32.0,J. Holiday enters the game for C. Hutchison,,37,40
182,2,5:32.0,,D. Schröder makes free throw 2 of 2,37,41
183,2,5:18.0,Turnover by R. Arcidiacono (bad pass; steal by R. Westbrook),,37,41
184,2,5:14.0,,J. Grant makes 2-pt layup at rim (assist by R. Westbrook),37,43
185,2,4:52.0,Turnover by K. Dunn (lost ball; steal by P. George),,37,43
186,2,4:47.0,,P. George makes 3-pt jump shot from 26 ft (assist by D. Schröder),37,46
187,2,4:47.0,Chicago full timeout,,37,46
188,2,4:47.0,W. Carter enters the game for R. Lopez,,37,46
189,2,4:38.0,J. Holiday makes 3-pt jump shot from 25 ft (assist by K. Dunn),,40,46
190,2,4:27.0,,Personal foul by R. Arcidiacono (drawn by R. Westbrook),40,46
191,2,4:20.0,,D. Schröder misses 3-pt jump shot from 25 ft,40,46
192,2,4:17.0,Defensive rebound by W. Carter,,40,46
193,2,4:05.0,,Loose ball foul by R. Westbrook (drawn by R. Arcidiacono),40,46
194,2,4:02.0,K. Dunn misses 2-pt jump shot from 11 ft,,40,46
195,2,3:59.0,,Defensive rebound by R. Westbrook,40,46
196,2,3:51.0,,P. George makes 2-pt jump shot from 4 ft,40,48
197,2,3:36.0,R. Arcidiacono misses 3-pt jump shot from 23 ft,,40,48
198,2,3:34.0,,Defensive rebound by P. George,40,48
199,2,3:28.0,,P. George makes 2-pt jump shot from 18 ft,40,50
200,2,3:06.0,Turnover by W. Carter (bad pass; steal by R. Westbrook),,40,50
201,2,2:59.0,,P. George makes 3-pt jump shot from 25 ft (assist by R. Westbrook),40,53
202,2,2:58.0,Chicago full timeout,,40,53
203,2,2:58.0,C. Payne enters the game for K. Dunn,,40,53
204,2,2:43.0,Personal foul by J. Grant (drawn by L. Markkanen),,40,53
205,2,2:36.0,L. Markkanen misses 3-pt jump shot from 24 ft,,40,53
206,2,2:33.0,,Defensive rebound by R. Westbrook,40,53
207,2,2:29.0,,J. Grant misses 2-pt layup at rim (block by J. Holiday),40,53
208,2,2:25.0,Defensive rebound by L. Markkanen,,40,53
209,2,2:20.0,W. Carter makes 2-pt layup from 2 ft (assist by C. Payne),,42,53
210,2,2:01.0,,P. George makes 3-pt jump shot from 25 ft (assist by S. Adams),42,56
211,2,1:44.0,Turnover by J. Holiday (lost ball; steal by P. George),,42,56
212,2,1:35.0,,Personal foul by W. Carter (drawn by D. Schröder),42,56
213,2,1:35.0,,D. Schröder makes free throw 1 of 2,42,57
214,2,1:35.0,B. Portis enters the game for W. Carter,,42,57
215,2,1:35.0,,D. Schröder makes free throw 2 of 2,42,58
216,2,1:14.0,C. Payne misses 2-pt jump shot from 14 ft,,42,58
217,2,1:12.0,,Defensive rebound by P. George,42,58
218,2,1:05.0,,S. Adams misses 2-pt jump shot from 5 ft (block by L. Markkanen),42,58
219,2,1:05.0,,Offensive rebound by S. Adams,42,58
220,2,1:05.0,,Shooting foul by C. Payne (drawn by S. Adams),42,58
221,2,1:05.0,,S. Adams makes free throw 1 of 2,42,59
222,2,1:05.0,,S. Adams misses free throw 2 of 2,42,59
223,2,1:03.0,Defensive rebound by L. Markkanen,,42,59
224,2,0:45.0,L. Markkanen makes 2-pt dunk at rim (assist by J. Holiday),,44,59
225,2,0:39.0,,R. Westbrook makes 2-pt dunk from 1 ft,44,61
226,2,0:24.0,B. Portis misses 3-pt jump shot from 25 ft,,44,61
227,2,0:21.0,,Defensive rebound by D. Schröder,44,61
228,2,0:01.0,,P. George makes 2-pt layup at rim,44,63
229,2,0:01.0,,Shooting foul by J. Holiday (drawn by P. George),44,63
230,2,0:01.0,,P. George makes free throw 1 of 1,44,64
231,2,0:00.0,J. Holiday misses 3-pt jump shot from 47 ft,,44,64
232,2,0:00.0,Offensive rebound by Team,,44,64
233,3,11:46.0,L. Markkanen misses 2-pt hook shot from 5 ft,,44,64
234,3,11:43.0,,Defensive rebound by R. Westbrook,44,64
235,3,11:30.0,,Turnover by S. Adams (traveling),44,64
236,3,11:12.0,Shooting foul by T. Ferguson (drawn by L. Markkanen),,44,64
237,3,11:12.0,L. Markkanen misses free throw 1 of 2,,44,64
238,3,11:12.0,Offensive rebound by Team,,44,64
239,3,11:12.0,L. Markkanen makes free throw 2 of 2,,45,64
240,3,11:03.0,,J. Grant makes 2-pt dunk at rim (assist by R. Westbrook),45,66
241,3,10:51.0,W. Carter misses 2-pt jump shot from 9 ft,,45,66
242,3,10:46.0,,Defensive rebound by R. Westbrook,45,66
243,3,10:44.0,,Turnover by R. Westbrook (bad pass; steal by L. Markkanen),45,66
244,3,10:32.0,Turnover by L. Markkanen (lost ball; steal by R. Westbrook),,45,66
245,3,10:27.0,,P. George misses 3-pt jump shot from 25 ft,45,66
246,3,10:20.0,Defensive rebound by K. Dunn,,45,66
247,3,10:16.0,J. Holiday misses 3-pt jump shot from 26 ft,,45,66
248,3,10:11.0,,Defensive rebound by S. Adams,45,66
249,3,10:03.0,,Shooting foul by W. Carter (drawn by J. Grant),45,66
250,3,10:03.0,,J. Grant makes free throw 1 of 2,45,67
251,3,10:03.0,,J. Grant makes free throw 2 of 2,45,68
252,3,9:53.0,L. Markkanen makes 2-pt hook shot from 5 ft (assist by K. Dunn),,47,68
253,3,9:39.0,,S. Adams makes 2-pt layup from 1 ft (assist by R. Westbrook),47,70
254,3,9:26.0,Turnover by K. Dunn (lost ball; steal by T. Ferguson),,47,70
255,3,9:19.0,,S. Adams misses 2-pt layup from 1 ft,47,70
256,3,9:16.0,Defensive rebound by K. Dunn,,47,70
257,3,9:11.0,L. Markkanen makes 3-pt jump shot from 26 ft (assist by K. Dunn),,50,70
258,3,8:58.0,,Shooting foul by W. Carter (drawn by S. Adams),50,70
259,3,8:58.0,,S. Adams misses free throw 1 of 2,50,70
260,3,8:58.0,,Offensive rebound by Team,50,70
261,3,8:58.0,,S. Adams misses free throw 2 of 2,50,70
262,3,8:56.0,,Offensive rebound by J. Grant,50,70
263,3,8:50.0,,J. Grant makes 2-pt dunk from 1 ft (assist by R. Westbrook),50,72
264,3,8:34.0,K. Dunn makes 2-pt jump shot from 14 ft,,52,72
265,3,8:24.0,,Offensive foul by S. Adams (drawn by R. Arcidiacono),52,72
266,3,8:24.0,,Turnover by S. Adams (offensive foul),52,72
267,3,8:14.0,K. Dunn misses 2-pt hook shot from 3 ft,,52,72
268,3,8:12.0,,Defensive rebound by P. George,52,72
269,3,8:04.0,,S. Adams makes 2-pt dunk from 2 ft (assist by P. George),52,74
270,3,7:44.0,W. Carter misses 2-pt jump shot from 15 ft,,52,74
271,3,7:40.0,Offensive rebound by L. Markkanen,,52,74
272,3,7:33.0,L. Markkanen misses 2-pt jump shot from 19 ft,,52,74
273,3,7:31.0,,Defensive rebound by R. Westbrook,52,74
274,3,7:27.0,,Turnover by R. Westbrook (bad pass; steal by R. Arcidiacono),52,74
275,3,7:26.0,Personal foul by R. Westbrook (drawn by W. Carter),,52,74
276,3,7:14.0,W. Carter makes 2-pt dunk at rim (assist by K. Dunn),,54,74
277,3,7:00.0,,Personal foul by W. Carter (drawn by S. Adams),54,74
278,3,7:00.0,R. Lopez enters the game for W. Carter,,54,74
279,3,7:00.0,B. Portis enters the game for L. Markkanen,,54,74
280,3,6:52.0,,S. Adams makes 2-pt dunk from 1 ft (assist by R. Westbrook),54,76
281,3,6:41.0,Personal foul by J. Grant (drawn by B. Portis),,54,76
282,3,6:41.0,,Oklahoma City full timeout,54,76
283,3,6:24.0,B. Portis makes 2-pt jump shot from 13 ft,,56,76
284,3,6:24.0,Shooting foul by J. Grant (drawn by B. Portis),,56,76
285,3,6:24.0,C. Payne enters the game for R. Arcidiacono,,56,76
286,3,6:24.0,B. Portis makes free throw 1 of 1,,57,76
287,3,6:14.0,,R. Westbrook misses 2-pt jump shot from 7 ft,57,76
288,3,6:10.0,,Offensive rebound by T. Ferguson,57,76
289,3,6:10.0,,T. Ferguson misses 2-pt layup from 1 ft,57,76
290,3,6:08.0,,Offensive rebound by R. Westbrook,57,76
291,3,6:05.0,,R. Westbrook misses 2-pt layup from 1 ft,57,76
292,3,6:04.0,,Offensive rebound by P. George,57,76
293,3,6:01.0,,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),57,78
294,3,5:45.0,B. Portis makes 2-pt jump shot from 10 ft (assist by J. Holiday),,59,78
295,3,5:36.0,,R. Westbrook misses 2-pt layup from 3 ft,59,78
296,3,5:34.0,Defensive rebound by J. Holiday,,59,78
297,3,5:27.0,B. Portis makes 2-pt jump shot from 12 ft (assist by C. Payne),,61,78
298,3,5:06.0,,Shooting foul by C. Payne (drawn by S. Adams),61,78
299,3,5:06.0,,S. Adams makes free throw 1 of 2,61,79
300,3,5:06.0,,S. Adams makes free throw 2 of 2,61,80
301,3,4:51.0,Turnover by R. Lopez (lost ball; steal by R. Westbrook),,61,80
302,3,4:49.0,,Shooting foul by K. Dunn (drawn by R. Westbrook),61,80
303,3,4:49.0,,R. Westbrook makes free throw 1 of 2,61,81
304,3,4:49.0,,R. Westbrook makes free throw 2 of 2,61,82
305,3,4:36.0,Turnover by R. Lopez (bad pass),,61,82
306,3,4:27.0,,Personal foul by C. Payne (drawn by T. Ferguson),61,82
307,3,4:27.0,Technical foul by K. Dunn,,61,82
308,3,4:27.0,,Technical foul by R. Westbrook,61,82
309,3,4:27.0,,Technical foul by J. Grant,61,82
310,3,4:27.0,Technical foul by R. Lopez,,61,82
311,3,4:27.0,,T. Ferguson makes free throw 1 of 2,61,83
312,3,4:27.0,,T. Ferguson makes free throw 2 of 2,61,84
313,3,4:15.0,J. Holiday makes 3-pt jump shot from 23 ft (assist by C. Payne),,64,84
314,3,3:59.0,,R. Westbrook misses 2-pt layup from 2 ft,64,84
315,3,3:58.0,Defensive rebound by R. Lopez,,64,84
316,3,3:52.0,Turnover by C. Payne (out of bounds lost ball),,64,84
317,3,3:52.0,,D. Schröder enters the game for T. Ferguson,64,84
318,3,3:34.0,,P. George misses 3-pt jump shot from 25 ft,64,84
319,3,3:31.0,,Offensive rebound by R. Westbrook,64,84
320,3,3:20.0,,Offensive foul by D. Schröder (drawn by C. Payne),64,84
321,3,3:20.0,,Turnover by D. Schröder (offensive foul),64,84
322,3,2:57.0,C. Payne makes 3-pt jump shot from 22 ft (assist by J. Holiday),,67,84
323,3,2:30.0,,J. Grant makes 2-pt layup at rim (assist by P. George),67,86
324,3,2:23.0,Chicago full timeout,,67,86
325,3,2:23.0,,Á. Abrines enters the game for R. Westbrook,67,86
326,3,2:19.0,Turnover by B. Portis (lost ball; steal by P. George),,67,86
327,3,2:09.0,,P. George misses 3-pt jump shot from 25 ft,67,86
328,3,2:06.0,,Offensive rebound by P. George,67,86
329,3,2:04.0,,Turnover by P. George (bad pass; steal by C. Payne),67,86
330,3,1:47.0,Offensive foul by R. Lopez (drawn by P. George),,67,86
331,3,1:47.0,Turnover by R. Lopez (offensive foul),,67,86
332,3,1:39.0,,Turnover by D. Schröder (bad pass; steal by K. Dunn),67,86
333,3,1:38.0,Personal foul by S. Adams (drawn by K. Dunn),,67,86
334,3,1:38.0,K. Dunn makes free throw 1 of 2,,68,86
335,3,1:38.0,K. Dunn makes free throw 2 of 2,,69,86
336,3,1:30.0,,Shooting foul by R. Lopez (drawn by J. Grant),69,86
337,3,1:30.0,Technical foul by R. Lopez,,69,86
338,3,1:30.0,R. Lopez ejected from game,,69,86
339,3,1:30.0,L. Markkanen enters the game for R. Lopez,,69,86
340,3,1:30.0,,P. George makes technical free throw,69,87
341,3,1:30.0,,J. Grant misses free throw 1 of 2,69,87
342,3,1:30.0,,Offensive rebound by Team,69,87
343,3,1:30.0,,J. Grant makes free throw 2 of 2,69,88
344,3,1:15.0,Turnover by L. Markkanen (lost ball; steal by S. Adams),,69,88
345,3,1:03.0,,Oklahoma City full timeout,69,88
346,3,0:55.0,,P. George misses 2-pt jump shot from 15 ft,69,88
347,3,0:52.0,Defensive rebound by J. Holiday,,69,88
348,3,0:44.0,B. Portis misses 3-pt jump shot from 25 ft,,69,88
349,3,0:42.0,,Defensive rebound by Team,69,88
350,3,0:34.0,,P. George misses 3-pt jump shot from 25 ft,69,88
351,3,0:29.0,Defensive rebound by B. Portis,,69,88
352,3,0:17.0,Offensive foul by B. Portis (drawn by P. George),,69,88
353,3,0:17.0,Turnover by B. Portis (offensive foul),,69,88
354,3,0:01.0,,P. George misses 2-pt jump shot from 14 ft,69,88
355,3,0:01.0,Defensive rebound by C. Payne,,69,88
356,4,11:51.0,,Á. Abrines makes 2-pt jump shot from 15 ft (assist by P. Patterson),69,90
357,4,11:26.0,C. Payne makes 2-pt layup from 2 ft,,71,90
358,4,11:07.0,,D. Schröder makes 2-pt layup from 1 ft,71,92
359,4,10:41.0,Shooting foul by H. Diallo (drawn by L. Markkanen),,71,92
360,4,10:41.0,L. Markkanen makes free throw 1 of 2,,72,92
361,4,10:41.0,L. Markkanen makes free throw 2 of 2,,73,92
362,4,10:34.0,,Á. Abrines misses 3-pt jump shot from 26 ft,73,92
363,4,10:32.0,,Offensive rebound by Team,73,92
364,4,10:32.0,Loose ball foul by S. Harrison (drawn by N. Noel),,73,92
365,4,10:27.0,,Offensive foul by N. Noel (drawn by S. Harrison),73,92
366,4,10:27.0,,Turnover by N. Noel (offensive foul),73,92
367,4,10:11.0,Turnover by C. Payne (bad pass; steal by H. Diallo),,73,92
368,4,10:08.0,,H. Diallo makes 2-pt dunk from 2 ft (assist by D. Schröder),73,94
369,4,9:56.0,S. Harrison misses 2-pt layup from 2 ft,,73,94
370,4,9:52.0,Offensive rebound by L. Markkanen,,73,94
371,4,9:51.0,L. Markkanen misses 2-pt layup from 2 ft,,73,94
372,4,9:51.0,Offensive rebound by L. Markkanen,,73,94
373,4,9:50.0,L. Markkanen makes 2-pt layup from 1 ft,,75,94
374,4,9:41.0,,Turnover by D. Schröder (bad pass),75,94
375,4,9:28.0,B. Portis makes 2-pt layup from 3 ft,,77,94
376,4,9:27.0,,Oklahoma City full timeout,77,94
377,4,9:17.0,,N. Noel makes 2-pt layup at rim (assist by D. Schröder),77,96
378,4,9:17.0,,Shooting foul by C. Payne (drawn by N. Noel),77,96
379,4,9:17.0,,R. Westbrook enters the game for Á. Abrines,77,96
380,4,9:17.0,,N. Noel makes free throw 1 of 1,77,97
381,4,9:00.0,S. Harrison makes 2-pt layup from 2 ft,,79,97
382,4,8:40.0,,H. Diallo makes 2-pt dunk from 1 ft (assist by P. Patterson),79,99
383,4,8:17.0,Personal foul by N. Noel (drawn by L. Markkanen),,79,99
384,4,8:03.0,B. Portis makes 2-pt jump shot from 3 ft,,81,99
385,4,7:50.0,,Personal foul by C. Payne (drawn by P. Patterson),81,99
