,QUARTER,TIME_REMAINING,ATLANTA_ACTION,INDIANA_ACTION,ATLANTA_SCORE,INDIANA_SCORE
41,1,5:57.0,,Personal foul by K. Huerter (drawn by M. Turner),20,13
42,1,5:57.0,,Indiana full timeout,20,13
43,1,5:47.0,,T. Young makes 2-pt dunk at rim (assist by V. Oladipo),20,15
44,1,5:33.0,K. Huerter misses 3-pt jump shot from 28 ft,,20,15
45,1,5:28.0,,Defensive rebound by M. Turner,20,15
46,1,5:25.0,,Shooting foul by D. Bembry (drawn by D. Collison),20,15
47,1,5:25.0,,D. Collison makes free throw 1 of 2,20,16
48,1,5:25.0,V. Carter enters the game for J. Collins,,20,16
49,1,5:25.0,J. Lin enters the game for T. Young,,20,16
50,1,5:25.0,,D. Collison makes free throw 2 of 2,20,17
51,1,5:11.0,V. Carter misses 3-pt jump shot from 23 ft,,20,17
52,1,5:07.0,,Defensive rebound by B. Bogdanović,20,17
53,1,4:57.0,,T. Young misses 2-pt hook shot from 3 ft,20,17
54,1,4:54.0,,Offensive rebound by M. Turner,20,17
55,1,4:54.0,,M. Turner makes 2-pt layup from 1 ft,20,19
56,1,4:45.0,Def 3 sec tech foul by Team,,20,19
57,1,4:45.0,J. Lin makes technical free throw,,21,19
58,1,4:45.0,,C. Joseph enters the game for B. Bogdanović,21,19
59,1,4:45.0,,D. Sabonis enters the game for T. Young,21,19
60,1,4:34.0,Turnover by V. Carter (lost ball; steal by V. Oladipo),,21,19
61,1,4:29.0,,V. Oladipo misses 2-pt layup from 3 ft (block by D. Bembry),21,19
62,1,4:25.0,Defensive rebound by D. Bembry,,21,19
63,1,4:22.0,D. Bembry misses 2-pt layup from 3 ft (block by M. Turner),,21,19
64,1,4:18.0,,Defensive rebound by V. Oladipo,21,19
65,1,4:17.0,,D. Collison makes 2-pt layup from 1 ft (assist by V. Oladipo),21,21
66,1,4:06.0,Turnover by K. Huerter (bad pass; steal by V. Oladipo),,21,21
67,1,3:47.0,,M. Turner makes 2-pt dunk from 1 ft (assist by C. Joseph),21,23
68,1,3:26.0,K. Huerter misses 2-pt layup from 3 ft,,21,23
69,1,3:26.0,,Defensive rebound by Team,21,23
70,1,3:07.0,,Def 3 sec tech foul by Team,21,23
71,1,3:07.0,,D. Collison makes technical free throw,21,24
72,1,3:07.0,J. Anderson enters the game for K. Huerter,,21,24
73,1,3:00.0,Violation by Team (kicked ball),,21,24
74,1,2:56.0,,V. Oladipo misses 2-pt jump shot from 18 ft,21,24
75,1,2:54.0,,Offensive rebound by D. Sabonis,21,24
76,1,2:54.0,,Shooting foul by A. Poythress (drawn by D. Sabonis),21,24
77,1,2:54.0,Atlanta full timeout,,21,24
78,1,2:54.0,J. Collins enters the game for D. Bembry,,21,24
79,1,2:54.0,A. Len enters the game for V. Carter,,21,24
80,1,2:54.0,T. Young enters the game for A. Poythress,,21,24
81,1,2:54.0,,T. Evans enters the game for D. Collison,21,24
82,1,2:54.0,,D. Sabonis makes free throw 1 of 2,21,25
83,1,2:54.0,,D. Sabonis makes free throw 2 of 2,21,26
84,1,2:39.0,J. Collins misses 2-pt jump shot from 14 ft,,21,26
85,1,2:36.0,,Defensive rebound by M. Turner,21,26
86,1,2:28.0,,D. Sabonis makes 2-pt layup at rim (assist by C. Joseph),21,28
87,1,2:28.0,,D. McDermott enters the game for V. Oladipo,21,28
88,1,2:28.0,,T. Young enters the game for M. Turner,21,28
89,1,2:09.0,A. Len misses 3-pt jump shot from 24 ft,,21,28
90,1,2:06.0,,Defensive rebound by T. Evans,21,28
91,1,2:03.0,,Shooting foul by A. Len (drawn by C. Joseph),21,28
92,1,2:03.0,,C. Joseph makes free throw 1 of 2,21,29
93,1,2:03.0,M. Plumlee enters the game for A. Len,,21,29
94,1,2:03.0,,C. Joseph makes free throw 2 of 2,21,30
95,1,1:51.0,M. Plumlee makes 2-pt layup from 1 ft,,23,30
96,1,1:35.0,,D. McDermott misses 2-pt layup from 7 ft,23,30
97,1,1:31.0,Defensive rebound by J. Lin,,23,30
98,1,1:28.0,J. Lin makes 2-pt layup from 1 ft,,25,30
99,1,1:08.0,,Shooting foul by J. Collins (drawn by T. Young),25,30
100,1,1:08.0,,T. Young misses free throw 1 of 2,25,30
101,1,1:08.0,,Offensive rebound by Team,25,30
102,1,1:08.0,T. Dorsey enters the game for J. Anderson,,25,30
103,1,1:08.0,,T. Young misses free throw 2 of 2,25,30
104,1,1:05.0,,Offensive rebound by D. Sabonis,25,30
105,1,0:54.0,,Shooting foul by T. Young (drawn by T. Evans),25,30
106,1,0:54.0,,T. Evans misses free throw 1 of 2,25,30
107,1,0:54.0,,Offensive rebound by Team,25,30
108,1,0:54.0,K. Huerter enters the game for T. Young,,25,30
109,1,0:54.0,,T. Evans makes free throw 2 of 2,25,31
110,1,0:43.0,T. Dorsey misses 3-pt jump shot from 23 ft,,25,31
111,1,0:40.0,Offensive rebound by J. Collins,,25,31
112,1,0:34.0,J. Lin misses 3-pt jump shot from 27 ft,,25,31
113,1,0:31.0,Offensive rebound by J. Collins,,25,31
114,1,0:29.0,J. Collins misses 2-pt layup from 1 ft,,25,31
115,1,0:27.0,,Defensive rebound by D. Sabonis,25,31
116,1,0:20.0,,T. Young makes 2-pt layup from 1 ft (assist by T. Evans),25,33
117,1,0:04.0,Personal foul by T. Young (drawn by J. Lin),,25,33
118,1,0:00.0,J. Lin misses 2-pt jump shot from 11 ft,,25,33
119,1,0:00.0,Offensive rebound by Team,,25,33
120,2,11:48.0,,D. McDermott misses 2-pt jump shot from 21 ft,25,33
121,2,11:44.0,Defensive rebound by J. Collins,,25,33
122,2,11:28.0,Turnover by T. Young (bad pass),,25,33
123,2,11:17.0,,T. Young misses 2-pt layup at rim,25,33
124,2,11:16.0,Defensive rebound by M. Plumlee,,25,33
125,2,11:06.0,T. Dorsey makes 2-pt layup from 1 ft (assist by M. Plumlee),,27,33
126,2,11:06.0,Shooting foul by T. Evans (drawn by T. Dorsey),,27,33
127,2,11:06.0,T. Dorsey makes free throw 1 of 1,,28,33
128,2,10:52.0,,D. Sabonis misses 2-pt hook shot from 4 ft,28,33
129,2,10:47.0,Defensive rebound by T. Dorsey,,28,33
130,2,10:44.0,M. Plumlee makes 2-pt dunk from 2 ft (assist by T. Young),,30,33
131,2,10:25.0,,C. Joseph makes 2-pt jump shot from 19 ft,30,35
132,2,10:11.0,Personal foul by T. Young (drawn by T. Young),,30,35
133,2,10:08.0,Offensive foul by T. Young (drawn by T. Young),,30,35
134,2,10:08.0,Turnover by T. Young (offensive foul),,30,35
135,2,10:08.0,J. Lin enters the game for T. Young,,30,35
136,2,9:55.0,,T. Evans misses 2-pt layup from 1 ft,30,35
137,2,9:52.0,,Offensive rebound by D. Sabonis,30,35
138,2,9:52.0,,D. Sabonis makes 2-pt layup from 1 ft,30,37
139,2,9:40.0,K. Huerter makes 2-pt jump shot from 4 ft (assist by M. Plumlee),,32,37
140,2,9:19.0,,Shooting foul by J. Lin (drawn by D. Sabonis),32,37
141,2,9:19.0,,D. Sabonis makes free throw 1 of 2,32,38
142,2,9:19.0,,D. Sabonis makes free throw 2 of 2,32,39
143,2,9:03.0,K. Huerter misses 2-pt jump shot from 7 ft,,32,39
144,2,9:01.0,Offensive rebound by T. Dorsey,,32,39
145,2,9:01.0,T. Dorsey misses 2-pt layup at rim,,32,39
146,2,8:59.0,,Defensive rebound by T. Young,32,39
147,2,8:56.0,,T. Evans makes 2-pt layup from 1 ft (assist by T. Young),32,41
148,2,8:48.0,Personal foul by T. Evans (drawn by J. Collins),,32,41
149,2,8:48.0,D. Bembry enters the game for T. Dorsey,,32,41
150,2,8:38.0,J. Lin misses 2-pt jump shot from 8 ft,,32,41
151,2,8:36.0,,Defensive rebound by T. Young,32,41
152,2,8:32.0,,D. McDermott makes 3-pt jump shot from 24 ft (assist by T. Evans),32,44
153,2,8:13.0,J. Collins makes 3-pt jump shot from 28 ft (assist by K. Huerter),,35,44
154,2,8:01.0,,D. McDermott misses 2-pt jump shot from 18 ft,35,44
155,2,8:00.0,Defensive rebound by Team,,35,44
156,2,8:00.0,,Loose ball foul by D. Sabonis (drawn by J. Collins),35,44
157,2,7:44.0,D. Bembry misses 3-pt jump shot from 25 ft,,35,44
158,2,7:40.0,Offensive rebound by J. Collins,,35,44
159,2,7:37.0,J. Collins misses 2-pt layup from 1 ft,,35,44
160,2,7:36.0,Offensive rebound by J. Collins,,35,44
161,2,7:36.0,J. Collins makes 2-pt layup at rim,,37,44
162,2,7:33.0,,Indiana full timeout,37,44
163,2,7:33.0,A. Len enters the game for M. Plumlee,,37,44
164,2,7:33.0,,B. Bogdanović enters the game for T. Young,37,44
165,2,7:20.0,,Turnover by T. Evans (bad pass; steal by D. Bembry),37,44
166,2,7:15.0,K. Huerter makes 3-pt jump shot from 24 ft (assist by A. Len),,40,44
167,2,6:59.0,,C. Joseph misses 3-pt jump shot from 25 ft,40,44
168,2,6:55.0,Defensive rebound by J. Collins,,40,44
169,2,6:48.0,D. Bembry makes 2-pt layup from 3 ft (assist by J. Collins),,42,44
170,2,6:29.0,,C. Joseph makes 3-pt jump shot from 23 ft (assist by D. McDermott),42,47
171,2,6:16.0,A. Len makes 2-pt jump shot from 12 ft,,44,47
172,2,6:16.0,Shooting foul by D. Sabonis (drawn by A. Len),,44,47
173,2,6:16.0,V. Carter enters the game for J. Collins,,44,47
174,2,6:16.0,,V. Oladipo enters the game for T. Evans,44,47
175,2,6:16.0,,M. Turner enters the game for D. Sabonis,44,47
176,2,6:16.0,A. Len makes free throw 1 of 1,,45,47
177,2,6:04.0,,Personal foul by J. Lin (drawn by C. Joseph),45,47
178,2,5:55.0,,D. McDermott misses 3-pt jump shot from 23 ft,45,47
179,2,5:51.0,Defensive rebound by A. Len,,45,47
180,2,5:42.0,A. Len misses 2-pt hook shot from 8 ft,,45,47
181,2,5:39.0,,Defensive rebound by C. Joseph,45,47
182,2,5:39.0,,D. Collison enters the game for C. Joseph,45,47
183,2,5:22.0,,B. Bogdanović makes 2-pt jump shot from 10 ft (assist by D. McDermott),45,49
184,2,5:05.0,K. Huerter makes 3-pt jump shot from 23 ft (assist by J. Lin),,48,49
185,2,4:55.0,,V. Oladipo makes 2-pt layup from 1 ft,48,51
186,2,4:47.0,Personal foul by D. Collison (drawn by J. Lin),,48,51
187,2,4:47.0,J. Lin makes free throw 1 of 2,,49,51
188,2,4:47.0,D. Hamilton enters the game for D. Bembry,,49,51
189,2,4:47.0,J. Lin makes free throw 2 of 2,,50,51
190,2,4:34.0,,V. Oladipo misses 2-pt layup from 1 ft (block by J. Lin),50,51
191,2,4:33.0,,Offensive rebound by Team,50,51
192,2,4:25.0,,D. Collison misses 3-pt jump shot from 27 ft,50,51
193,2,4:23.0,Defensive rebound by D. Hamilton,,50,51
194,2,4:17.0,Shooting foul by D. McDermott (drawn by A. Len),,50,51
195,2,4:17.0,A. Len makes free throw 1 of 2,,51,51
196,2,4:17.0,D. Bembry enters the game for K. Huerter,,51,51
197,2,4:17.0,,C. Joseph enters the game for D. McDermott,51,51
198,2,4:17.0,A. Len misses free throw 2 of 2,,51,51
199,2,4:15.0,Offensive rebound by A. Len,,51,51
200,2,4:13.0,A. Len makes 2-pt dunk from 2 ft,,53,51
201,2,3:55.0,,Turnover by M. Turner (lost ball; steal by V. Carter),53,51
202,2,3:49.0,A. Len misses 2-pt layup from 3 ft,,53,51
203,2,3:46.0,Offensive rebound by J. Lin,,53,51
204,2,3:46.0,V. Carter misses 3-pt jump shot from 26 ft,,53,51
205,2,3:43.0,Offensive rebound by D. Hamilton,,53,51
206,2,3:39.0,V. Carter misses 3-pt jump shot from 26 ft,,53,51
207,2,3:39.0,,Defensive rebound by Team,53,51
208,2,3:21.0,,V. Oladipo makes 3-pt jump shot from 25 ft (assist by D. Collison),53,54
209,2,3:05.0,A. Len makes 2-pt layup from 2 ft (assist by D. Hamilton),,55,54
210,2,3:05.0,Shooting foul by M. Turner (drawn by A. Len),,55,54
211,2,3:05.0,A. Len misses free throw 1 of 1,,55,54
212,2,3:03.0,,Defensive rebound by M. Turner,55,54
213,2,2:53.0,,V. Oladipo misses 2-pt jump shot from 18 ft,55,54
214,2,2:50.0,Defensive rebound by V. Carter,,55,54
215,2,2:41.0,J. Lin misses 2-pt jump shot from 14 ft,,55,54
216,2,2:39.0,Offensive rebound by D. Hamilton,,55,54
217,2,2:38.0,D. Hamilton misses 2-pt layup from 1 ft,,55,54
218,2,2:38.0,Offensive rebound by A. Len,,55,54
219,2,2:34.0,A. Len misses 2-pt layup at rim,,55,54
220,2,2:33.0,,Defensive rebound by V. Oladipo,55,54
221,2,2:22.0,,M. Turner misses 2-pt jump shot from 17 ft,55,54
222,2,2:20.0,Defensive rebound by D. Hamilton,,55,54
223,2,2:05.0,A. Len misses 3-pt jump shot from 26 ft,,55,54
224,2,2:01.0,,Defensive rebound by V. Oladipo,55,54
225,2,1:59.0,,V. Oladipo makes 2-pt layup from 1 ft,55,56
226,2,1:59.0,Atlanta full timeout,,55,56
227,2,1:59.0,J. Collins enters the game for V. Carter,,55,56
228,2,1:59.0,K. Huerter enters the game for D. Hamilton,,55,56
229,2,1:59.0,M. Plumlee enters the game for A. Len,,55,56
230,2,1:59.0,,T. Young enters the game for C. Joseph,55,56
231,2,1:37.0,J. Collins misses 2-pt jump shot from 18 ft,,55,56
232,2,1:34.0,,Defensive rebound by T. Young,55,56
233,2,1:17.0,,B. Bogdanović misses 2-pt jump shot from 11 ft,55,56
234,2,1:14.0,Defensive rebound by D. Bembry,,55,56
235,2,1:10.0,D. Bembry makes 2-pt layup from 1 ft,,57,56
236,2,0:53.0,,M. Turner makes 2-pt layup from 1 ft (assist by D. Collison),57,58
237,2,0:53.0,,Shooting foul by M. Plumlee (drawn by M. Turner),57,58
238,2,0:53.0,,M. Turner makes free throw 1 of 1,57,59
239,2,0:39.0,K. Huerter makes 3-pt jump shot from 24 ft (assist by J. Collins),,60,59
240,2,0:29.0,,Personal foul by J. Lin (drawn by M. Turner),60,59
241,2,0:29.0,,M. Turner makes free throw 1 of 2,60,60
242,2,0:29.0,,M. Turner misses free throw 2 of 2,60,60
243,2,0:27.0,Defensive rebound by D. Bembry,,60,60
244,2,0:12.0,J. Lin misses 2-pt layup from 2 ft (block by M. Turner),,60,60
245,2,0:09.0,,Defensive rebound by M. Turner,60,60
246,2,0:01.0,,M. Turner makes 3-pt jump shot from 27 ft (assist by V. Oladipo),60,63
247,3,11:46.0,,D. Collison misses 2-pt jump shot from 16 ft,60,63
248,3,11:44.0,Defensive rebound by D. Hamilton,,60,63
249,3,11:29.0,Shooting foul by T. Young (drawn by K. Huerter),,60,63
250,3,11:29.0,K. Huerter misses free throw 1 of 2,,60,63
251,3,11:29.0,Offensive rebound by Team,,60,63
252,3,11:29.0,K. Huerter misses free throw 2 of 2,,60,63
253,3,11:27.0,,Defensive rebound by T. Young,60,63
254,3,11:15.0,,V. Oladipo makes 2-pt jump shot from 18 ft (assist by B. Bogdanović),60,65
255,3,11:03.0,J. Collins misses 3-pt jump shot from 28 ft,,60,65
256,3,11:01.0,,Defensive rebound by M. Turner,60,65
257,3,10:52.0,,V. Oladipo makes 2-pt jump shot from 13 ft,60,67
258,3,10:30.0,D. Hamilton makes 2-pt layup from 1 ft (assist by K. Huerter),,62,67
259,3,10:17.0,,M. Turner makes 3-pt jump shot from 26 ft (assist by V. Oladipo),62,70
260,3,9:57.0,D. Hamilton makes 2-pt jump shot from 5 ft,,64,70
261,3,9:39.0,,B. Bogdanović misses 2-pt jump shot from 12 ft,64,70
262,3,9:37.0,Defensive rebound by T. Young,,64,70
263,3,9:34.0,Turnover by T. Young (bad pass; steal by B. Bogdanović),,64,70
264,3,9:31.0,,Turnover by B. Bogdanović (bad pass; steal by A. Len),64,70
265,3,9:29.0,Shooting foul by M. Turner (drawn by J. Collins),,64,70
266,3,9:29.0,J. Collins makes free throw 1 of 2,,65,70
267,3,9:29.0,J. Collins makes free throw 2 of 2,,66,70
268,3,9:11.0,,D. Collison makes 2-pt jump shot from 18 ft (assist by M. Turner),66,72
269,3,8:51.0,K. Huerter misses 2-pt jump shot from 11 ft,,66,72
270,3,8:48.0,Offensive rebound by J. Collins,,66,72
271,3,8:41.0,Turnover by A. Len (lost ball; steal by T. Young),,66,72
272,3,8:38.0,,Turnover by B. Bogdanović (bad pass; steal by T. Young),66,72
273,3,8:38.0,Personal take foul by V. Oladipo (drawn by T. Young),,66,72
274,3,8:23.0,Turnover by T. Young (bad pass; steal by T. Young),,66,72
275,3,8:21.0,,Shooting foul by K. Huerter (drawn by B. Bogdanović),66,72
276,3,8:21.0,,B. Bogdanović makes free throw 1 of 2,66,73
277,3,8:21.0,,B. Bogdanović makes free throw 2 of 2,66,74
278,3,8:09.0,D. Hamilton misses 3-pt jump shot from 24 ft,,66,74
279,3,8:06.0,,Defensive rebound by D. Collison,66,74
280,3,8:02.0,,M. Turner makes 2-pt layup from 2 ft (assist by D. Collison),66,76
281,3,8:00.0,Atlanta full timeout,,66,76
282,3,8:00.0,D. Bembry enters the game for D. Hamilton,,66,76
283,3,7:45.0,K. Huerter misses 3-pt jump shot from 27 ft,,66,76
284,3,7:42.0,,Defensive rebound by D. Collison,66,76
285,3,7:29.0,,V. Oladipo misses 2-pt jump shot from 18 ft,66,76
286,3,7:26.0,Defensive rebound by J. Collins,,66,76
287,3,7:19.0,D. Bembry misses 3-pt jump shot from 26 ft,,66,76
288,3,7:15.0,Offensive rebound by T. Young,,66,76
289,3,7:12.0,T. Young makes 2-pt layup from 1 ft,,68,76
290,3,6:51.0,,Shooting foul by J. Collins (drawn by M. Turner),68,76
291,3,6:51.0,,M. Turner makes free throw 1 of 2,68,77
292,3,6:51.0,,M. Turner misses free throw 2 of 2,68,77
293,3,6:49.0,Defensive rebound by D. Bembry,,68,77
294,3,6:40.0,T. Young makes 3-pt jump shot from 27 ft,,71,77
295,3,6:24.0,,V. Oladipo makes 3-pt jump shot from 23 ft (assist by B. Bogdanović),71,80
296,3,6:14.0,Personal foul by D. Collison (drawn by T. Young),,71,80
297,3,6:01.0,D. Bembry misses 2-pt layup at rim,,71,80
298,3,5:57.0,Offensive rebound by J. Collins,,71,80
299,3,5:57.0,J. Collins makes 2-pt layup from 1 ft,,73,80
300,3,5:50.0,,Def 3 sec tech foul by Team,73,80
301,3,5:50.0,,B. Bogdanović makes technical free throw,73,81
302,3,5:45.0,,Personal foul by K. Huerter (drawn by M. Turner),73,81
303,3,5:38.0,,T. Young misses 3-pt jump shot from 23 ft,73,81
304,3,5:35.0,Defensive rebound by A. Len,,73,81
305,3,5:28.0,A. Len makes 2-pt layup from 1 ft (assist by T. Young),,75,81
306,3,5:28.0,Shooting foul by B. Bogdanović (drawn by A. Len),,75,81
307,3,5:28.0,A. Len makes free throw 1 of 1,,76,81
308,3,5:16.0,,D. Collison misses 2-pt jump shot from 21 ft,76,81
309,3,5:13.0,,Offensive rebound by M. Turner,76,81
310,3,5:06.0,,M. Turner makes 3-pt jump shot from 24 ft (assist by V. Oladipo),76,84
311,3,4:52.0,J. Collins misses 2-pt dunk from 1 ft (block by M. Turner),,76,84
312,3,4:49.0,,Defensive rebound by D. Collison,76,84
313,3,4:48.0,,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by V. Oladipo),76,87
314,3,4:44.0,Atlanta full timeout,,76,87
315,3,4:44.0,J. Anderson enters the game for K. Huerter,,76,87
316,3,4:44.0,M. Plumlee enters the game for A. Len,,76,87
317,3,4:44.0,,D. Sabonis enters the game for M. Turner,76,87
318,3,4:29.0,M. Plumlee misses 2-pt hook shot from 10 ft,,76,87
319,3,4:26.0,,Defensive rebound by V. Oladipo,76,87
320,3,4:13.0,,V. Oladipo misses 2-pt jump shot from 19 ft,76,87
321,3,4:11.0,Defensive rebound by J. Collins,,76,87
322,3,4:02.0,Turnover by T. Young (bad pass; steal by T. Young),,76,87
323,3,3:47.0,,D. Sabonis makes 2-pt jump shot from 1 ft (assist by T. Young),76,89
324,3,3:27.0,M. Plumlee misses 2-pt jump shot from 17 ft,,76,89
325,3,3:25.0,,Defensive rebound by B. Bogdanović,76,89
326,3,3:18.0,,Turnover by B. Bogdanović (lost ball; steal by D. Bembry),76,89
327,3,3:17.0,Turnover by J. Anderson (offensive foul),,76,89
328,3,3:17.0,Offensive foul by J. Anderson (drawn by V. Oladipo),,76,89
329,3,3:17.0,,Indiana full timeout,76,89
330,3,3:17.0,V. Carter enters the game for J. Collins,,76,89
331,3,3:17.0,J. Lin enters the game for T. Young,,76,89
332,3,3:17.0,,C. Joseph enters the game for B. Bogdanović,76,89
333,3,3:02.0,,V. Oladipo misses 3-pt jump shot from 29 ft,76,89
334,3,2:59.0,Defensive rebound by J. Lin,,76,89
335,3,2:46.0,Shooting foul by V. Oladipo (drawn by J. Lin),,76,89
336,3,2:46.0,J. Lin makes free throw 1 of 2,,77,89
337,3,2:46.0,,T. Evans enters the game for D. Collison,77,89
338,3,2:46.0,,D. McDermott enters the game for V. Oladipo,77,89
339,3,2:46.0,J. Lin makes free throw 2 of 2,,78,89
340,3,2:34.0,,Turnover by D. McDermott (traveling),78,89
341,3,2:22.0,J. Lin misses 2-pt layup from 2 ft,,78,89
342,3,2:22.0,Offensive rebound by Team,,78,89
343,3,2:16.0,J. Anderson misses 2-pt jump shot from 13 ft,,78,89
344,3,2:14.0,,Defensive rebound by T. Evans,78,89
345,3,2:10.0,,D. McDermott misses 3-pt jump shot from 26 ft,78,89
346,3,2:05.0,Defensive rebound by M. Plumlee,,78,89
347,3,1:56.0,J. Anderson makes 3-pt jump shot from 27 ft (assist by J. Lin),,81,89
348,3,1:40.0,,T. Evans makes 3-pt jump shot from 28 ft,81,92
349,3,1:22.0,V. Carter misses 3-pt jump shot from 28 ft,,81,92
350,3,1:20.0,,Defensive rebound by C. Joseph,81,92
351,3,1:20.0,J. Collins enters the game for D. Bembry,,81,92
352,3,1:20.0,K. Huerter enters the game for M. Plumlee,,81,92
353,3,1:20.0,,B. Bogdanović enters the game for T. Young,81,92
354,3,0:59.0,,D. McDermott misses 3-pt jump shot from 24 ft,81,92
355,3,0:57.0,,Offensive rebound by Team,81,92
356,3,0:46.0,,D. Sabonis makes 2-pt jump shot from 8 ft (assist by C. Joseph),81,94
357,3,0:46.0,,Shooting foul by J. Lin (drawn by D. Sabonis),81,94
358,3,0:46.0,,D. Sabonis misses free throw 1 of 1,81,94
359,3,0:44.0,Defensive rebound by J. Anderson,,81,94
360,3,0:31.0,Turnover by J. Lin (lost ball; steal by C. Joseph),,81,94
361,3,0:17.0,,B. Bogdanović misses 3-pt jump shot from 29 ft,81,94
362,3,0:14.0,,Offensive rebound by C. Joseph,81,94
363,3,0:00.0,,T. Evans makes 3-pt jump shot from 28 ft,81,97
364,4,11:40.0,A. Len makes 2-pt dunk from 3 ft (assist by D. Hamilton),,83,97
365,4,11:21.0,,T. Evans misses 3-pt jump shot from 27 ft,83,97
366,4,11:19.0,Defensive rebound by T. Young,,83,97
367,4,11:12.0,Turnover by T. Young (bad pass; steal by B. Bogdanović),,83,97
368,4,11:09.0,,B. Bogdanović makes 2-pt layup from 1 ft,83,99
369,4,10:58.0,D. Hamilton makes 2-pt jump shot from 3 ft,,85,99
370,4,10:39.0,,D. Sabonis makes 2-pt layup from 1 ft,85,101
371,4,10:39.0,,Shooting foul by A. Len (drawn by D. Sabonis),85,101
372,4,10:39.0,,D. Sabonis makes free throw 1 of 1,85,102
373,4,10:30.0,K. Huerter makes 3-pt jump shot from 28 ft (assist by J. Collins),,88,102
374,4,10:09.0,,Turnover by B. Bogdanović (traveling),88,102
375,4,9:53.0,T. Young misses 3-pt jump shot from 28 ft,,88,102
376,4,9:50.0,,Defensive rebound by B. Bogdanović,88,102
377,4,9:45.0,,Indiana full timeout,88,102
378,4,9:45.0,J. Lin enters the game for T. Young,,88,102
379,4,9:45.0,,T. Young enters the game for D. McDermott,88,102
380,4,9:33.0,,D. Sabonis makes 2-pt layup from 3 ft (assist by B. Bogdanović),88,104
381,4,9:07.0,D. Hamilton makes 2-pt jump shot from 20 ft,,90,104
382,4,8:53.0,,C. Joseph misses 2-pt jump shot from 6 ft,90,104
383,4,8:52.0,Defensive rebound by J. Collins,,90,104
384,4,8:40.0,J. Collins misses 3-pt jump shot from 25 ft,,90,104
385,4,8:35.0,,Defensive rebound by C. Joseph,90,104
386,4,8:31.0,,Shooting foul by J. Lin (drawn by T. Evans),90,104
387,4,8:31.0,,T. Evans misses free throw 1 of 2,90,104
