,QUARTER,TIME_REMAINING,UTAH_ACTION,PHOENIX_ACTION,UTAH_SCORE,PHOENIX_SCORE
36,1,6:34.0,J. Ingles misses 3-pt jump shot from 26 ft,,9,8
37,1,6:31.0,,Defensive rebound by D. Ayton,9,8
38,1,6:16.0,,K. Oubre misses 2-pt jump shot from 21 ft,9,8
39,1,6:13.0,Defensive rebound by J. Ingles,,9,8
40,1,6:04.0,D. Favors makes 3-pt jump shot from 24 ft (assist by J. Ingles),,12,8
41,1,6:03.0,,Phoenix full timeout,12,8
42,1,6:03.0,J. Crowder enters the game for D. Favors,,12,8
43,1,6:03.0,K. Korver enters the game for J. Ingles,,12,8
44,1,6:03.0,,M. Bridges enters the game for D. Bender,12,8
45,1,6:03.0,,J. Jackson enters the game for K. Oubre,12,8
46,1,5:52.0,,T. Johnson makes 3-pt jump shot from 26 ft,12,11
47,1,5:34.0,K. Korver makes 3-pt jump shot from 28 ft (assist by J. Crowder),,15,11
48,1,5:09.0,,J. Jackson makes 2-pt jump shot from 5 ft,15,13
49,1,4:57.0,D. Mitchell misses 2-pt layup from 1 ft,,15,13
50,1,4:55.0,,Defensive rebound by T. Johnson,15,13
51,1,4:52.0,,D. Booker misses 2-pt layup from 1 ft (block by R. Rubio),15,13
52,1,4:52.0,Defensive rebound by Team,,15,13
53,1,4:52.0,R. O'Neale enters the game for R. Rubio,,15,13
54,1,4:41.0,J. Crowder misses 3-pt jump shot from 26 ft,,15,13
55,1,4:38.0,,Defensive rebound by T. Johnson,15,13
56,1,4:29.0,,D. Ayton misses 2-pt jump shot from 16 ft,15,13
57,1,4:26.0,Defensive rebound by J. Crowder,,15,13
58,1,4:20.0,J. Crowder misses 2-pt jump shot from 10 ft,,15,13
59,1,4:16.0,,Defensive rebound by T. Johnson,15,13
60,1,4:09.0,,M. Bridges makes 2-pt layup from 1 ft (assist by T. Johnson),15,15
61,1,3:53.0,R. Gobert makes 2-pt dunk at rim (assist by J. Crowder),,17,15
62,1,3:38.0,,D. Booker makes 2-pt jump shot from 9 ft,17,17
63,1,3:38.0,Utah full timeout,,17,17
64,1,3:38.0,J. Ingles enters the game for D. Mitchell,,17,17
65,1,3:38.0,,R. Holmes enters the game for D. Ayton,17,17
66,1,3:24.0,K. Korver misses 3-pt jump shot from 26 ft,,17,17
67,1,3:21.0,Offensive rebound by R. Gobert,,17,17
68,1,3:21.0,Shooting foul by R. Holmes (drawn by R. Gobert),,17,17
69,1,3:21.0,R. Gobert makes free throw 1 of 2,,18,17
70,1,3:21.0,R. Gobert misses free throw 2 of 2,,18,17
71,1,3:18.0,,Defensive rebound by D. Booker,18,17
72,1,3:15.0,,Turnover by D. Booker (out of bounds lost ball),18,17
73,1,2:51.0,J. Crowder makes 3-pt jump shot from 23 ft (assist by R. O'Neale),,21,17
74,1,2:29.0,,J. Jackson makes 3-pt jump shot from 26 ft (assist by D. Booker),21,20
75,1,2:02.0,Shooting foul by J. Jackson (drawn by R. Gobert),,21,20
76,1,2:02.0,R. Gobert makes free throw 1 of 2,,22,20
77,1,2:02.0,D. Exum enters the game for R. O'Neale,,22,20
78,1,2:02.0,,J. Crawford enters the game for T. Johnson,22,20
79,1,2:02.0,R. Gobert makes free throw 2 of 2,,23,20
80,1,1:42.0,,D. Booker misses 2-pt jump shot from 11 ft,23,20
81,1,1:40.0,Defensive rebound by J. Crowder,,23,20
82,1,1:36.0,J. Crowder misses 2-pt layup from 1 ft (block by R. Holmes),,23,20
83,1,1:33.0,,Defensive rebound by J. Jackson,23,20
84,1,1:31.0,,D. Booker makes 2-pt layup at rim (assist by J. Jackson),23,22
85,1,1:17.0,Turnover by K. Korver (bad pass; steal by M. Bridges),,23,22
86,1,1:13.0,,J. Jackson makes 2-pt dunk at rim (assist by M. Bridges),23,24
87,1,0:52.0,J. Crowder makes 2-pt layup from 1 ft (assist by R. Gobert),,25,24
88,1,0:52.0,D. Favors enters the game for R. Gobert,,25,24
89,1,0:28.0,,R. Holmes misses 2-pt jump shot from 11 ft,25,24
90,1,0:26.0,Defensive rebound by D. Favors,,25,24
91,1,0:03.0,D. Favors misses 2-pt jump shot from 12 ft,,25,24
92,1,0:01.0,,Defensive rebound by D. Booker,25,24
93,1,0:00.0,,Shooting foul by K. Korver (drawn by D. Booker),25,24
94,1,0:00.0,,D. Booker makes free throw 1 of 3,25,25
95,1,0:00.0,,D. Booker makes free throw 2 of 3,25,26
96,1,0:00.0,,D. Booker makes free throw 3 of 3,25,27
97,2,11:49.0,,J. Jackson misses 3-pt jump shot from 26 ft,25,27
98,2,11:46.0,Defensive rebound by D. Exum,,25,27
99,2,11:29.0,J. Crowder misses 3-pt jump shot from 25 ft,,25,27
100,2,11:26.0,,Defensive rebound by R. Holmes,25,27
101,2,11:10.0,,R. Holmes misses 2-pt layup from 2 ft,25,27
102,2,11:08.0,Defensive rebound by J. Ingles,,25,27
103,2,11:05.0,Personal foul by J. Jackson (drawn by J. Ingles),,25,27
104,2,11:01.0,Personal foul by T. Daniels (drawn by J. Ingles),,25,27
105,2,10:53.0,D. Favors misses 2-pt dunk from 1 ft,,25,27
106,2,10:52.0,Offensive rebound by D. Favors,,25,27
107,2,10:51.0,D. Favors makes 2-pt layup from 2 ft,,27,27
108,2,10:33.0,,J. Crawford makes 2-pt jump shot from 14 ft,27,29
109,2,10:33.0,R. O'Neale enters the game for J. Crowder,,27,29
110,2,10:33.0,T. Sefolosha enters the game for K. Korver,,27,29
111,2,10:33.0,,K. Oubre enters the game for J. Jackson,27,29
112,2,10:08.0,D. Exum misses 3-pt jump shot from 26 ft,,27,29
113,2,10:05.0,,Defensive rebound by M. Bridges,27,29
114,2,9:54.0,,R. Holmes misses 2-pt jump shot from 10 ft,27,29
115,2,9:51.0,Defensive rebound by D. Favors,,27,29
116,2,9:44.0,Turnover by D. Exum (bad pass; steal by R. Holmes),,27,29
117,2,9:44.0,,Personal foul by D. Exum (drawn by J. Crawford),27,29
118,2,9:30.0,,K. Oubre makes 2-pt layup from 2 ft (assist by T. Daniels),27,31
119,2,9:30.0,,Shooting foul by D. Favors (drawn by K. Oubre),27,31
120,2,9:30.0,D. Mitchell enters the game for D. Exum,,27,31
121,2,9:30.0,R. Neto enters the game for J. Ingles,,27,31
122,2,9:30.0,,D. Ayton enters the game for R. Holmes,27,31
123,2,9:30.0,,K. Oubre misses free throw 1 of 1,27,31
124,2,9:28.0,Defensive rebound by T. Sefolosha,,27,31
125,2,9:16.0,D. Favors makes 2-pt dunk at rim (assist by R. Neto),,29,31
126,2,9:09.0,,K. Oubre makes 2-pt layup from 1 ft (assist by J. Crawford),29,33
127,2,8:50.0,Personal foul by M. Bridges (drawn by T. Sefolosha),,29,33
128,2,8:42.0,Turnover by D. Mitchell (traveling),,29,33
129,2,8:25.0,,D. Ayton misses 2-pt jump shot from 11 ft,29,33
130,2,8:22.0,,Offensive rebound by D. Ayton,29,33
131,2,8:20.0,,K. Oubre misses 3-pt jump shot from 25 ft (block by T. Sefolosha),29,33
132,2,8:16.0,Defensive rebound by R. O'Neale,,29,33
133,2,8:02.0,D. Mitchell makes 2-pt jump shot from 10 ft,,31,33
134,2,7:45.0,,J. Crawford makes 2-pt jump shot from 10 ft,31,35
135,2,7:19.0,R. Neto misses 3-pt jump shot from 25 ft,,31,35
136,2,7:18.0,Offensive rebound by Team,,31,35
137,2,7:18.0,,Loose ball foul by J. Crawford (drawn by T. Sefolosha),31,35
138,2,7:08.0,D. Favors makes 2-pt jump shot from 5 ft (assist by R. Neto),,33,35
139,2,6:52.0,,Turnover by J. Crawford (bad pass; steal by R. Neto),33,35
140,2,6:49.0,R. O'Neale makes 2-pt dunk from 1 ft (assist by R. Neto),,35,35
141,2,6:49.0,,Phoenix full timeout,35,35
142,2,6:49.0,R. Gobert enters the game for D. Favors,,35,35
143,2,6:49.0,,T. Johnson enters the game for J. Crawford,35,35
144,2,6:33.0,,T. Daniels makes 2-pt jump shot from 14 ft (assist by M. Bridges),35,37
145,2,6:15.0,T. Sefolosha makes 3-pt jump shot from 23 ft (assist by R. Neto),,38,37
146,2,5:49.0,,M. Bridges misses 2-pt layup at rim,38,37
147,2,5:47.0,Defensive rebound by R. Gobert,,38,37
148,2,5:38.0,Turnover by D. Mitchell (bad pass; steal by D. Ayton),,38,37
149,2,5:37.0,,Personal take foul by R. O'Neale (drawn by T. Johnson),38,37
150,2,5:37.0,R. Rubio enters the game for R. Neto,,38,37
151,2,5:37.0,,D. Booker enters the game for T. Daniels,38,37
152,2,5:31.0,,K. Oubre misses 3-pt jump shot from 23 ft,38,37
153,2,5:25.0,Defensive rebound by R. O'Neale,,38,37
154,2,5:15.0,T. Sefolosha misses 2-pt dunk at rim,,38,37
155,2,5:15.0,,Defensive rebound by Team,38,37
156,2,4:57.0,,D. Ayton misses 2-pt layup at rim,38,37
157,2,4:55.0,Defensive rebound by D. Mitchell,,38,37
158,2,4:46.0,D. Mitchell makes 2-pt layup from 1 ft (assist by R. Rubio),,40,37
159,2,4:35.0,,M. Bridges misses 2-pt jump shot from 2 ft,40,37
160,2,4:33.0,Defensive rebound by R. Gobert,,40,37
161,2,4:27.0,T. Sefolosha misses 3-pt jump shot from 23 ft,,40,37
162,2,4:23.0,Offensive rebound by R. Rubio,,40,37
163,2,4:23.0,R. Rubio misses 2-pt jump shot from 9 ft,,40,37
164,2,4:23.0,Offensive rebound by Team,,40,37
165,2,4:23.0,,Loose ball foul by T. Johnson (drawn by R. Gobert),40,37
166,2,4:23.0,R. Gobert makes free throw 1 of 2,,41,37
167,2,4:23.0,J. Crowder enters the game for R. O'Neale,,41,37
168,2,4:23.0,J. Ingles enters the game for T. Sefolosha,,41,37
169,2,4:23.0,,J. Jackson enters the game for M. Bridges,41,37
170,2,4:23.0,R. Gobert misses free throw 2 of 2,,41,37
171,2,4:21.0,,Defensive rebound by D. Ayton,41,37
172,2,4:09.0,,D. Booker misses 3-pt jump shot from 25 ft,41,37
173,2,4:07.0,Defensive rebound by R. Gobert,,41,37
174,2,3:54.0,R. Gobert misses 2-pt layup at rim (block by D. Ayton),,41,37
175,2,3:51.0,,Defensive rebound by K. Oubre,41,37
176,2,3:51.0,D. Favors enters the game for R. Gobert,,41,37
177,2,3:42.0,,Personal foul by J. Ingles (drawn by D. Booker),41,37
178,2,3:35.0,,J. Jackson misses 2-pt jump shot from 17 ft,41,37
179,2,3:31.0,Defensive rebound by R. Rubio,,41,37
180,2,3:19.0,J. Crowder makes 2-pt layup from 1 ft (assist by D. Favors),,43,37
181,2,3:19.0,,Violation by Team (def goaltending),43,37
182,2,3:19.0,Shooting foul by D. Ayton (drawn by J. Crowder),,43,37
183,2,3:19.0,R. Gobert enters the game for D. Favors,,43,37
184,2,3:19.0,J. Crowder makes free throw 1 of 1,,44,37
185,2,3:06.0,,Shooting foul by R. Gobert (drawn by T. Johnson),44,37
186,2,3:06.0,,T. Johnson makes free throw 1 of 2,44,38
187,2,3:06.0,Utah full timeout,,44,38
188,2,3:06.0,,T. Johnson makes free throw 2 of 2,44,39
189,2,2:46.0,J. Crowder misses 3-pt jump shot from 23 ft,,44,39
190,2,2:43.0,,Defensive rebound by D. Ayton,44,39
191,2,2:37.0,,K. Oubre misses 2-pt layup from 2 ft,44,39
192,2,2:36.0,Defensive rebound by R. Gobert,,44,39
193,2,2:26.0,Personal foul by J. Jackson (drawn by J. Crowder),,44,39
194,2,2:26.0,J. Crowder makes free throw 1 of 2,,45,39
195,2,2:26.0,,M. Bridges enters the game for J. Jackson,45,39
196,2,2:26.0,J. Crowder makes free throw 2 of 2,,46,39
197,2,2:11.0,,K. Oubre makes 2-pt layup from 1 ft (assist by D. Booker),46,41
198,2,1:54.0,R. Gobert makes 2-pt dunk at rim (assist by R. Rubio),,48,41
199,2,1:30.0,,T. Johnson misses 2-pt jump shot from 14 ft,48,41
200,2,1:29.0,Defensive rebound by R. Gobert,,48,41
201,2,1:21.0,Turnover by J. Ingles (bad pass),,48,41
202,2,1:06.0,,D. Booker misses 2-pt jump shot from 14 ft,48,41
203,2,1:04.0,Defensive rebound by R. Gobert,,48,41
204,2,0:53.0,R. Rubio makes 2-pt layup at rim (assist by J. Ingles),,50,41
205,2,0:31.0,,K. Oubre misses 2-pt layup from 2 ft,50,41
206,2,0:29.0,,Offensive rebound by K. Oubre,50,41
207,2,0:26.0,,Turnover by K. Oubre (bad pass; steal by J. Ingles),50,41
208,2,0:21.0,D. Mitchell makes 3-pt jump shot from 23 ft (assist by R. Rubio),,53,41
209,2,0:03.0,,Shooting foul by R. Rubio (drawn by D. Booker),53,41
210,2,0:03.0,,Technical foul by K. Oubre,53,41
211,2,0:03.0,R. Rubio misses technical free throw,,53,41
212,2,0:03.0,,Defensive rebound by Team,53,41
213,2,0:03.0,,D. Booker makes free throw 1 of 2,53,42
214,2,0:03.0,,D. Booker makes free throw 2 of 2,53,43
215,2,0:00.0,R. Rubio misses 2-pt layup at rim,,53,43
216,2,0:00.0,Offensive rebound by Team,,53,43
217,3,11:45.0,,Turnover by T. Johnson (bad pass; steal by J. Ingles),53,43
218,3,11:42.0,J. Ingles makes 2-pt layup from 1 ft,,55,43
219,3,11:23.0,,D. Booker misses 3-pt jump shot from 25 ft,55,43
220,3,11:20.0,Defensive rebound by R. Gobert,,55,43
221,3,10:58.0,D. Mitchell makes 2-pt layup from 1 ft,,57,43
222,3,10:39.0,,D. Booker makes 2-pt jump shot from 11 ft (assist by T. Johnson),57,45
223,3,10:24.0,J. Ingles misses 3-pt jump shot from 23 ft,,57,45
224,3,10:21.0,Offensive rebound by R. Gobert,,57,45
225,3,10:19.0,Turnover by D. Favors (bad pass; steal by K. Oubre),,57,45
226,3,10:15.0,,K. Oubre makes 2-pt dunk at rim,57,47
227,3,10:06.0,Shooting foul by T. Johnson (drawn by R. Rubio),,57,47
228,3,10:06.0,R. Rubio makes free throw 1 of 2,,58,47
229,3,10:06.0,R. Rubio makes free throw 2 of 2,,59,47
230,3,9:51.0,,T. Johnson makes 3-pt jump shot from 26 ft (assist by K. Oubre),59,50
231,3,9:32.0,D. Favors misses 2-pt hook shot from 5 ft,,59,50
232,3,9:31.0,,Defensive rebound by D. Bender,59,50
233,3,9:23.0,,Turnover by D. Booker (bad pass; steal by D. Favors),59,50
234,3,9:17.0,R. Rubio misses 2-pt jump shot from 18 ft,,59,50
235,3,9:15.0,Offensive rebound by R. Gobert,,59,50
236,3,9:13.0,R. Gobert misses 2-pt layup from 2 ft,,59,50
237,3,9:12.0,,Defensive rebound by D. Booker,59,50
238,3,9:08.0,,T. Johnson makes 3-pt jump shot from 26 ft (assist by D. Booker),59,53
239,3,8:40.0,R. Rubio misses 3-pt jump shot from 26 ft,,59,53
240,3,8:37.0,,Defensive rebound by D. Ayton,59,53
241,3,8:29.0,,K. Oubre makes 2-pt jump shot from 16 ft,59,55
242,3,8:28.0,Utah full timeout,,59,55
243,3,8:15.0,D. Mitchell misses 2-pt layup from 3 ft (block by D. Booker),,59,55
244,3,8:15.0,Offensive rebound by Team,,59,55
245,3,8:15.0,Offensive foul by R. Gobert (drawn by D. Booker),,59,55
246,3,8:15.0,Turnover by R. Gobert (offensive foul),,59,55
247,3,8:01.0,,K. Oubre misses 2-pt jump shot from 6 ft,59,55
248,3,7:59.0,Defensive rebound by D. Mitchell,,59,55
249,3,7:48.0,J. Ingles makes 2-pt layup at rim,,61,55
250,3,7:40.0,,Shooting foul by R. Rubio (drawn by T. Johnson),61,55
251,3,7:40.0,,T. Johnson makes free throw 1 of 2,61,56
252,3,7:40.0,,T. Johnson makes free throw 2 of 2,61,57
253,3,7:25.0,D. Mitchell makes 3-pt jump shot from 26 ft (assist by J. Ingles),,64,57
254,3,7:07.0,,D. Booker makes 2-pt jump shot from 9 ft,64,59
255,3,6:52.0,D. Favors misses 3-pt jump shot from 24 ft,,64,59
256,3,6:51.0,,Defensive rebound by K. Oubre,64,59
257,3,6:43.0,,D. Booker makes 2-pt layup from 1 ft (assist by K. Oubre),64,61
258,3,6:22.0,D. Mitchell makes 2-pt jump shot from 13 ft,,66,61
259,3,6:09.0,,T. Johnson misses 3-pt jump shot from 26 ft,66,61
260,3,6:06.0,Defensive rebound by D. Favors,,66,61
261,3,5:56.0,D. Favors misses 2-pt jump shot from 18 ft,,66,61
262,3,5:53.0,,Defensive rebound by D. Ayton,66,61
263,3,5:49.0,,K. Oubre makes 2-pt layup from 2 ft (assist by D. Booker),66,63
264,3,5:49.0,,Shooting foul by D. Mitchell (drawn by K. Oubre),66,63
265,3,5:49.0,J. Crowder enters the game for D. Favors,,66,63
266,3,5:49.0,K. Korver enters the game for J. Ingles,,66,63
267,3,5:49.0,R. O'Neale enters the game for R. Rubio,,66,63
268,3,5:49.0,,J. Jackson enters the game for D. Bender,66,63
269,3,5:49.0,,K. Oubre makes free throw 1 of 1,66,64
270,3,5:43.0,Personal foul by D. Booker (drawn by D. Mitchell),,66,64
271,3,5:33.0,R. O'Neale misses 3-pt jump shot from 23 ft,,66,64
272,3,5:31.0,Offensive rebound by R. Gobert,,66,64
273,3,5:31.0,Shooting foul by J. Jackson (drawn by R. Gobert),,66,64
274,3,5:31.0,R. Gobert misses free throw 1 of 2,,66,64
275,3,5:31.0,Offensive rebound by Team,,66,64
276,3,5:31.0,R. Gobert makes free throw 2 of 2,,67,64
277,3,5:14.0,,Personal foul by R. O'Neale (drawn by D. Ayton),67,64
278,3,5:14.0,,M. Bridges enters the game for D. Ayton,67,64
279,3,5:14.0,,R. Holmes enters the game for D. Booker,67,64
280,3,5:01.0,,J. Jackson misses 2-pt jump shot from 6 ft,67,64
281,3,4:59.0,Defensive rebound by R. Gobert,,67,64
282,3,4:47.0,R. Gobert makes 2-pt dunk from 1 ft (assist by K. Korver),,69,64
283,3,4:47.0,Shooting foul by R. Holmes (drawn by R. Gobert),,69,64
284,3,4:47.0,R. Gobert misses free throw 1 of 1,,69,64
285,3,4:44.0,Offensive rebound by R. Gobert,,69,64
286,3,4:43.0,Turnover by R. Gobert (bad pass; steal by R. Holmes),,69,64
287,3,4:38.0,,T. Johnson misses 3-pt jump shot from 25 ft,69,64
288,3,4:34.0,Defensive rebound by R. O'Neale,,69,64
289,3,4:27.0,J. Crowder misses 3-pt jump shot from 22 ft,,69,64
290,3,4:24.0,Offensive rebound by R. Gobert,,69,64
291,3,4:17.0,D. Mitchell misses 3-pt jump shot from 25 ft,,69,64
292,3,4:14.0,,Defensive rebound by M. Bridges,69,64
293,3,4:08.0,,Turnover by T. Johnson (out of bounds lost ball),69,64
294,3,3:57.0,K. Korver makes 3-pt jump shot from 25 ft (assist by D. Mitchell),,72,64
295,3,3:55.0,,Phoenix full timeout,72,64
296,3,3:55.0,,D. Booker enters the game for T. Johnson,72,64
297,3,3:55.0,,J. Crawford enters the game for K. Oubre,72,64
298,3,3:39.0,,R. Holmes makes 2-pt dunk from 1 ft (assist by J. Crawford),72,66
299,3,3:25.0,J. Crowder misses 2-pt layup from 2 ft,,72,66
300,3,3:25.0,,Defensive rebound by Team,72,66
301,3,3:13.0,,Turnover by R. Holmes (bad pass),72,66
302,3,3:13.0,D. Favors enters the game for R. Gobert,,72,66
303,3,2:59.0,D. Mitchell misses 2-pt jump shot from 7 ft,,72,66
304,3,2:54.0,,Defensive rebound by M. Bridges,72,66
305,3,2:50.0,,D. Booker makes 2-pt layup from 1 ft,72,68
306,3,2:50.0,,Shooting foul by K. Korver (drawn by D. Booker),72,68
307,3,2:50.0,J. Ingles enters the game for D. Mitchell,,72,68
308,3,2:50.0,R. Neto enters the game for R. O'Neale,,72,68
309,3,2:50.0,,D. Booker misses free throw 1 of 1,72,68
310,3,2:48.0,Defensive rebound by D. Favors,,72,68
311,3,2:33.0,R. Neto misses 2-pt layup from 1 ft,,72,68
312,3,2:32.0,Offensive rebound by D. Favors,,72,68
313,3,2:32.0,D. Favors makes 2-pt layup at rim,,74,68
314,3,2:07.0,,R. Holmes makes 2-pt dunk from 1 ft (assist by M. Bridges),74,70
315,3,2:04.0,Turnover by J. Crowder (bad pass),,74,70
316,3,1:51.0,,J. Jackson misses 2-pt jump shot from 22 ft,74,70
317,3,1:47.0,Defensive rebound by K. Korver,,74,70
318,3,1:40.0,K. Korver misses 2-pt jump shot from 22 ft,,74,70
319,3,1:37.0,,Defensive rebound by R. Holmes,74,70
320,3,1:29.0,,Shooting foul by K. Korver (drawn by R. Holmes),74,70
321,3,1:29.0,,R. Holmes misses free throw 1 of 2,74,70
322,3,1:29.0,,Offensive rebound by Team,74,70
323,3,1:29.0,,R. Holmes makes free throw 2 of 2,74,71
324,3,1:13.0,K. Korver misses 3-pt jump shot from 25 ft,,74,71
325,3,1:12.0,Offensive rebound by Team,,74,71
326,3,1:12.0,,Loose ball foul by R. Holmes (drawn by D. Favors),74,71
327,3,1:12.0,D. Favors misses free throw 1 of 2,,74,71
328,3,1:12.0,Offensive rebound by Team,,74,71
329,3,1:12.0,D. Favors makes free throw 2 of 2,,75,71
330,3,1:00.0,,D. Booker misses 2-pt jump shot from 10 ft,75,71
331,3,1:00.0,,Offensive rebound by R. Holmes,75,71
332,3,1:00.0,,Shooting foul by K. Korver (drawn by R. Holmes),75,71
333,3,1:00.0,,R. Holmes makes free throw 1 of 2,75,72
334,3,1:00.0,,R. Holmes makes free throw 2 of 2,75,73
335,3,0:41.0,J. Ingles misses 2-pt jump shot from 2 ft,,75,73
336,3,0:39.0,Offensive rebound by D. Favors,,75,73
337,3,0:37.0,K. Korver misses 3-pt jump shot from 26 ft,,75,73
338,3,0:37.0,,Defensive rebound by R. Holmes,75,73
339,3,0:30.0,,Personal foul by K. Korver (drawn by D. Booker),75,73
340,3,0:30.0,,D. Booker makes free throw 1 of 2,75,74
341,3,0:30.0,R. O'Neale enters the game for K. Korver,,75,74
342,3,0:30.0,,D. Booker makes free throw 2 of 2,75,75
343,3,0:11.0,J. Ingles makes 3-pt jump shot from 23 ft (assist by D. Favors),,78,75
344,3,0:00.0,,J. Crawford misses 3-pt jump shot from 23 ft,78,75
345,3,0:00.0,,Offensive rebound by Team,78,75
346,4,11:47.0,D. Favors makes 2-pt dunk from 1 ft (assist by J. Ingles),,80,75
347,4,11:47.0,D. Exum enters the game for R. Neto,,80,75
348,4,11:29.0,,D. Booker misses 2-pt layup from 2 ft,80,75
349,4,11:27.0,Defensive rebound by R. O'Neale,,80,75
350,4,11:18.0,J. Crowder makes 2-pt jump shot from 19 ft (assist by J. Ingles),,82,75
351,4,10:48.0,,D. Ayton makes 2-pt hook shot from 6 ft,82,77
352,4,10:33.0,J. Ingles makes 3-pt jump shot from 25 ft (assist by D. Favors),,85,77
353,4,10:11.0,,D. Ayton misses 2-pt hook shot from 6 ft (block by D. Favors),85,77
354,4,10:08.0,Defensive rebound by D. Exum,,85,77
355,4,10:05.0,J. Crowder misses 3-pt jump shot from 25 ft,,85,77
356,4,10:02.0,,Defensive rebound by J. Crawford,85,77
357,4,9:54.0,,D. Booker misses 2-pt jump shot from 14 ft,85,77
358,4,9:49.0,Defensive rebound by R. O'Neale,,85,77
359,4,9:44.0,Turnover by D. Exum (lost ball; steal by M. Bridges),,85,77
360,4,9:39.0,,J. Jackson misses 2-pt layup from 1 ft,85,77
361,4,9:37.0,Defensive rebound by R. O'Neale,,85,77
362,4,9:32.0,Turnover by R. O'Neale (bad pass; steal by M. Bridges),,85,77
363,4,9:28.0,,J. Jackson makes 2-pt dunk from 1 ft (assist by M. Bridges),85,79
364,4,9:07.0,D. Favors makes 2-pt hook shot from 3 ft (assist by J. Ingles),,87,79
365,4,8:55.0,,Personal foul by R. O'Neale (drawn by J. Crawford),87,79
366,4,8:55.0,D. Mitchell enters the game for D. Exum,,87,79
367,4,8:55.0,R. Neto enters the game for R. O'Neale,,87,79
368,4,8:55.0,,T. Johnson enters the game for D. Booker,87,79
369,4,8:55.0,,K. Oubre enters the game for J. Crawford,87,79
370,4,8:43.0,,D. Ayton misses 2-pt hook shot from 10 ft,87,79
371,4,8:41.0,Defensive rebound by J. Crowder,,87,79
372,4,8:29.0,J. Ingles makes 2-pt layup at rim (assist by D. Favors),,89,79
373,4,8:29.0,,Phoenix full timeout,89,79
374,4,8:29.0,R. O'Neale enters the game for J. Crowder,,89,79
375,4,8:29.0,T. Sefolosha enters the game for J. Ingles,,89,79
376,4,8:09.0,,K. Oubre makes 2-pt jump shot from 4 ft,89,81
377,4,7:43.0,Shooting foul by J. Jackson (drawn by T. Sefolosha),,89,81
378,4,7:43.0,T. Sefolosha makes free throw 1 of 2,,90,81
379,4,7:43.0,R. Gobert enters the game for D. Favors,,90,81
380,4,7:43.0,T. Sefolosha makes free throw 2 of 2,,91,81
381,4,7:29.0,,Shooting foul by R. Gobert (drawn by K. Oubre),91,81
382,4,7:29.0,,K. Oubre misses free throw 1 of 2,91,81
383,4,7:29.0,,Offensive rebound by Team,91,81
384,4,7:29.0,,R. Holmes enters the game for D. Ayton,91,81
385,4,7:29.0,,K. Oubre makes free throw 2 of 2,91,82
