,QUARTER,TIME_REMAINING,UTAH_ACTION,ATLANTA_ACTION,UTAH_SCORE,ATLANTA_SCORE
387,4,8:57.0,D. Mitchell misses 3-pt jump shot from 25 ft,,96,92
388,4,8:53.0,,Defensive rebound by V. Carter,96,92
389,4,8:46.0,,Turnover by T. Young (bad pass; steal by R. O'Neale),96,92
390,4,8:42.0,R. O'Neale makes 2-pt layup from 1 ft,,98,92
391,4,8:42.0,Shooting foul by V. Carter (drawn by R. O'Neale),,98,92
392,4,8:42.0,R. O'Neale makes free throw 1 of 1,,99,92
393,4,8:32.0,,V. Carter makes 3-pt jump shot from 23 ft (assist by T. Young),99,95
394,4,8:05.0,T. Sefolosha misses 3-pt jump shot from 23 ft,,99,95
395,4,8:02.0,,Defensive rebound by J. Collins,99,95
396,4,7:57.0,,K. Huerter makes 3-pt jump shot from 27 ft (assist by T. Young),99,98
397,4,7:52.0,Utah full timeout,,99,98
398,4,7:52.0,,A. Len enters the game for V. Carter,99,98
399,4,7:42.0,Turnover by D. Mitchell (out of bounds lost ball),,99,98
400,4,7:32.0,,A. Len misses 3-pt jump shot from 25 ft,99,98
401,4,7:28.0,Defensive rebound by T. Sefolosha,,99,98
402,4,7:21.0,R. Rubio makes 2-pt jump shot from 10 ft,,101,98
403,4,7:07.0,,T. Young misses 2-pt layup from 1 ft,101,98
404,4,7:04.0,Defensive rebound by D. Favors,,101,98
405,4,6:50.0,R. Rubio makes 3-pt jump shot from 25 ft (assist by D. Mitchell),,104,98
406,4,6:24.0,,A. Len misses 3-pt jump shot from 23 ft,104,98
407,4,6:20.0,Defensive rebound by D. Favors,,104,98
408,4,6:12.0,D. Mitchell misses 2-pt layup from 8 ft,,104,98
409,4,6:11.0,Offensive rebound by D. Favors,,104,98
410,4,6:11.0,D. Favors misses 2-pt layup from 7 ft,,104,98
411,4,6:07.0,,Defensive rebound by T. Prince,104,98
412,4,5:54.0,,T. Prince misses 2-pt layup from 1 ft,104,98
413,4,5:53.0,Defensive rebound by Team,,104,98
414,4,5:37.0,Personal foul by J. Collins (drawn by R. O'Neale),,104,98
415,4,5:27.0,D. Mitchell misses 2-pt layup from 11 ft,,104,98
416,4,5:23.0,,Defensive rebound by J. Collins,104,98
417,4,5:20.0,,K. Huerter misses 3-pt jump shot from 25 ft,104,98
418,4,5:16.0,Defensive rebound by R. Rubio,,104,98
419,4,5:11.0,D. Favors makes 2-pt layup at rim (assist by R. Rubio),,106,98
420,4,4:52.0,,A. Len makes 2-pt hook shot from 4 ft (assist by T. Prince),106,100
421,4,4:52.0,J. Crowder enters the game for D. Favors,,106,100
422,4,4:52.0,R. Gobert enters the game for R. O'Neale,,106,100
423,4,4:52.0,J. Ingles enters the game for T. Sefolosha,,106,100
424,4,4:52.0,,D. Bembry enters the game for K. Huerter,106,100
425,4,4:30.0,D. Mitchell misses 2-pt jump shot from 21 ft,,106,100
426,4,4:27.0,,Defensive rebound by J. Collins,106,100
427,4,4:20.0,,J. Collins makes 2-pt dunk from 1 ft (assist by T. Young),106,102
428,4,4:02.0,D. Mitchell misses 2-pt dunk from 1 ft,,106,102
429,4,4:01.0,,Defensive rebound by Team,106,102
430,4,4:01.0,Loose ball foul by J. Crowder (drawn by J. Collins),,106,102
431,4,4:01.0,,Atlanta full timeout,106,102
432,4,3:51.0,,J. Collins makes 3-pt jump shot from 24 ft (assist by T. Young),106,105
433,4,3:27.0,D. Mitchell misses 2-pt jump shot from 17 ft,,106,105
434,4,3:24.0,,Defensive rebound by T. Young,106,105
435,4,3:13.0,,T. Young makes 2-pt jump shot from 12 ft,106,107
436,4,2:56.0,J. Crowder misses 3-pt jump shot from 26 ft,,106,107
437,4,2:53.0,,Defensive rebound by D. Bembry,106,107
438,4,2:36.0,,T. Young misses 2-pt layup from 2 ft,106,107
439,4,2:35.0,Defensive rebound by R. Rubio,,106,107
440,4,2:33.0,D. Mitchell makes 2-pt layup from 2 ft (assist by R. Rubio),,108,107
441,4,2:12.0,,Personal foul by D. Mitchell (drawn by D. Bembry),108,107
442,4,2:10.0,,Shooting foul by J. Crowder (drawn by A. Len),108,107
443,4,2:10.0,,A. Len makes free throw 1 of 2,108,108
444,4,2:10.0,,A. Len makes free throw 2 of 2,108,109
445,4,2:01.0,R. Rubio makes 2-pt layup from 1 ft (assist by J. Ingles),,110,109
446,4,1:47.0,,T. Young makes 2-pt jump shot from 8 ft,110,111
447,4,1:47.0,,Shooting foul by R. Rubio (drawn by T. Young),110,111
448,4,1:47.0,,D. Dedmon enters the game for A. Len,110,111
449,4,1:47.0,,T. Young makes free throw 1 of 1,110,112
450,4,1:35.0,J. Crowder misses 3-pt jump shot from 23 ft,,110,112
451,4,1:32.0,,Defensive rebound by T. Prince,110,112
452,4,1:13.0,,T. Young misses 3-pt jump shot from 25 ft,110,112
453,4,1:11.0,,Offensive rebound by D. Dedmon,110,112
454,4,1:10.0,,D. Dedmon makes 2-pt hook shot from 9 ft,110,114
455,4,1:10.0,Violation by Team (def goaltending),,110,114
456,4,0:54.0,Turnover by J. Crowder (out of bounds lost ball),,110,114
457,4,0:39.0,,Offensive foul by J. Collins (drawn by J. Ingles),110,114
458,4,0:39.0,,Turnover by J. Collins (offensive foul),110,114
459,4,0:39.0,Utah full timeout,,110,114
460,4,0:39.0,,K. Bazemore enters the game for J. Collins,110,114
461,4,0:39.0,,V. Carter enters the game for T. Young,110,114
462,4,0:34.0,D. Mitchell misses 2-pt layup from 1 ft (block by D. Dedmon),,110,114
463,4,0:33.0,,Defensive rebound by Team,110,114
464,4,0:33.0,R. O'Neale enters the game for R. Rubio,,110,114
465,4,0:33.0,,T. Young enters the game for K. Bazemore,110,114
466,4,0:22.0,,Turnover by T. Young (lost ball; steal by J. Ingles),110,114
467,4,0:19.0,J. Ingles misses 2-pt layup from 2 ft (block by D. Dedmon),,110,114
468,4,0:19.0,Offensive rebound by R. O'Neale,,110,114
469,4,0:19.0,R. Gobert makes 2-pt dunk from 3 ft (assist by R. O'Neale),,112,114
470,4,0:19.0,,Atlanta full timeout,112,114
471,4,0:17.0,,Atlanta full timeout,112,114
472,4,0:17.0,,K. Bazemore enters the game for D. Bembry,112,114
473,4,0:14.0,,Personal take foul by R. Gobert (drawn by D. Dedmon),112,114
474,4,0:14.0,,D. Dedmon makes free throw 1 of 2,112,115
475,4,0:14.0,K. Korver enters the game for R. O'Neale,,112,115
476,4,0:14.0,,D. Bembry enters the game for T. Young,112,115
477,4,0:14.0,,D. Dedmon makes free throw 2 of 2,112,116
478,4,0:09.0,D. Mitchell makes 2-pt layup from 1 ft,,114,116
479,4,0:06.0,,Personal take foul by K. Korver (drawn by D. Dedmon),114,116
480,4,0:06.0,,D. Dedmon misses free throw 1 of 2,114,116
481,4,0:06.0,,Offensive rebound by Team,114,116
482,4,0:06.0,D. Favors enters the game for K. Korver,,114,116
483,4,0:06.0,,D. Dedmon makes free throw 2 of 2,114,117
484,4,0:06.0,Utah full timeout,,114,117
485,4,0:06.0,K. Korver enters the game for J. Crowder,,114,117
486,4,0:06.0,Shooting foul by V. Carter (drawn by K. Korver),,114,117
487,4,0:06.0,K. Korver misses free throw 1 of 2,,114,117
488,4,0:06.0,Offensive rebound by Team,,114,117
489,4,0:06.0,K. Korver misses free throw 2 of 2,,114,117
490,4,0:03.0,Offensive rebound by D. Mitchell,,114,117
491,4,0:01.0,D. Mitchell misses 3-pt jump shot from 23 ft,,114,117
492,4,0:01.0,,Defensive rebound by K. Bazemore,114,117
