,QUARTER,TIME_REMAINING,PHOENIX_ACTION,PORTLAND_ACTION,PHOENIX_SCORE,PORTLAND_SCORE
46,1,5:56.0,,J. Layman enters the game for M. Harkless,5,16
47,1,5:47.0,E. Okobo misses 2-pt jump shot from 18 ft,,5,16
48,1,5:46.0,,Defensive rebound by J. Nurkić,5,16
49,1,5:36.0,,Turnover by D. Lillard (bad pass; steal by J. Jackson),5,16
50,1,5:31.0,J. Jackson misses 2-pt layup from 2 ft,,5,16
51,1,5:28.0,,Defensive rebound by A. Aminu,5,16
52,1,5:22.0,,Turnover by J. Nurkić (out of bounds lost ball),5,16
53,1,5:07.0,Turnover by D. Ayton (step out of bounds),,5,16
54,1,5:07.0,J. Crawford enters the game for J. Jackson,,5,16
55,1,4:51.0,,J. Layman makes 2-pt dunk from 1 ft (assist by D. Lillard),5,18
56,1,4:30.0,D. Ayton misses 2-pt jump shot from 7 ft,,5,18
57,1,4:26.0,,Defensive rebound by J. Nurkić,5,18
58,1,4:18.0,,D. Lillard misses 2-pt layup from 1 ft (block by E. Okobo),5,18
59,1,4:17.0,,Offensive rebound by D. Lillard,5,18
60,1,4:15.0,,S. Curry misses 3-pt jump shot from 25 ft,5,18
61,1,4:15.0,Defensive rebound by E. Okobo,,5,18
62,1,4:15.0,Personal take foul by J. Nurkić (drawn by E. Okobo),,5,18
63,1,4:15.0,,Z. Collins enters the game for S. Curry,5,18
64,1,4:15.0,,E. Turner enters the game for J. Nurkić,5,18
65,1,4:00.0,Turnover by J. Crawford (bad pass; steal by E. Turner),,5,18
66,1,3:55.0,,J. Layman makes 2-pt dunk at rim (assist by E. Turner),5,20
67,1,3:55.0,Phoenix full timeout,,5,20
68,1,3:55.0,D. Melton enters the game for E. Okobo,,5,20
69,1,3:35.0,D. Melton misses 2-pt jump shot from 7 ft,,5,20
70,1,3:34.0,,Defensive rebound by D. Lillard,5,20
71,1,3:20.0,,Z. Collins misses 2-pt jump shot from 11 ft,5,20
72,1,3:17.0,Defensive rebound by D. Melton,,5,20
73,1,3:10.0,Turnover by D. Melton (bad pass; steal by J. Layman),,5,20
74,1,3:04.0,,J. Layman makes 3-pt jump shot from 25 ft (assist by E. Turner),5,23
75,1,2:49.0,J. Crawford misses 2-pt jump shot from 17 ft,,5,23
76,1,2:47.0,,Defensive rebound by Z. Collins,5,23
77,1,2:32.0,,D. Lillard makes 3-pt jump shot from 24 ft,5,26
78,1,2:11.0,D. Ayton misses 2-pt hook shot from 9 ft,,5,26
79,1,2:10.0,,Defensive rebound by J. Layman,5,26
80,1,2:04.0,,D. Lillard misses 3-pt jump shot from 28 ft,5,26
81,1,2:00.0,,Offensive rebound by J. Layman,5,26
82,1,2:00.0,,J. Layman makes 2-pt layup from 1 ft,5,28
83,1,1:31.0,D. Ayton misses 2-pt hook shot from 2 ft,,5,28
84,1,1:28.0,,Defensive rebound by J. Layman,5,28
85,1,1:24.0,,J. Layman makes 3-pt jump shot from 29 ft (assist by D. Lillard),5,31
86,1,0:59.0,D. Ayton makes 2-pt jump shot from 18 ft (assist by D. Melton),,7,31
87,1,0:44.0,,J. Layman makes 3-pt jump shot from 25 ft (assist by Z. Collins),7,34
88,1,0:44.0,,Shooting foul by D. Melton (drawn by J. Layman),7,34
89,1,0:44.0,D. Bender enters the game for T. Ariza,,7,34
90,1,0:44.0,J. Jackson enters the game for M. Bridges,,7,34
91,1,0:44.0,,M. Harkless enters the game for A. Aminu,7,34
92,1,0:44.0,,N. Stauskas enters the game for D. Lillard,7,34
93,1,0:44.0,,J. Layman misses free throw 1 of 1,7,34
94,1,0:44.0,Defensive rebound by D. Melton,,7,34
95,1,0:20.0,J. Crawford misses 3-pt jump shot from 28 ft,,7,34
96,1,0:17.0,,Defensive rebound by M. Harkless,7,34
97,1,0:06.0,,Turnover by J. Layman (lost ball; steal by J. Jackson),7,34
98,1,0:03.0,J. Jackson makes 2-pt dunk from 2 ft,,9,34
99,1,0:00.0,,E. Turner misses 3-pt jump shot from 28 ft,9,34
100,1,0:00.0,,Offensive rebound by Team,9,34
101,2,11:43.0,,N. Stauskas makes 2-pt layup from 2 ft (assist by E. Turner),9,36
102,2,11:16.0,D. Ayton misses 2-pt jump shot from 10 ft,,9,36
103,2,11:15.0,Offensive rebound by D. Bender,,9,36
104,2,11:15.0,D. Bender makes 2-pt layup from 2 ft,,11,36
105,2,11:15.0,Shooting foul by N. Stauskas (drawn by D. Bender),,11,36
106,2,11:15.0,D. Bender makes free throw 1 of 1,,12,36
107,2,11:02.0,,M. Harkless makes 2-pt layup from 1 ft,12,38
108,2,10:52.0,Personal foul by Z. Collins (drawn by D. Ayton),,12,38
109,2,10:42.0,J. Crawford misses 2-pt jump shot from 15 ft,,12,38
110,2,10:37.0,Offensive rebound by D. Ayton,,12,38
111,2,10:37.0,D. Ayton makes 2-pt layup at rim,,14,38
112,2,10:19.0,,J. Layman misses 3-pt jump shot from 25 ft,14,38
113,2,10:16.0,Defensive rebound by J. Jackson,,14,38
114,2,10:06.0,J. Jackson misses 2-pt jump shot from 13 ft,,14,38
115,2,10:04.0,,Defensive rebound by E. Turner,14,38
116,2,9:58.0,,E. Turner makes 2-pt jump shot from 9 ft,14,40
117,2,9:43.0,J. Jackson makes 2-pt layup from 2 ft,,16,40
118,2,9:43.0,Shooting foul by M. Harkless (drawn by J. Jackson),,16,40
119,2,9:43.0,R. Holmes enters the game for D. Ayton,,16,40
120,2,9:43.0,,M. Leonard enters the game for M. Harkless,16,40
121,2,9:43.0,J. Jackson misses free throw 1 of 1,,16,40
122,2,9:40.0,,Defensive rebound by M. Leonard,16,40
123,2,9:30.0,,Turnover by N. Stauskas (bad pass; steal by J. Jackson),16,40
124,2,9:19.0,J. Crawford misses 2-pt jump shot from 16 ft,,16,40
125,2,9:17.0,,Defensive rebound by E. Turner,16,40
126,2,9:12.0,,N. Stauskas misses 3-pt jump shot from 25 ft,16,40
127,2,9:09.0,Defensive rebound by R. Holmes,,16,40
128,2,9:05.0,Shooting foul by N. Stauskas (drawn by J. Jackson),,16,40
129,2,9:05.0,J. Jackson makes free throw 1 of 2,,17,40
130,2,9:05.0,J. Jackson makes free throw 2 of 2,,18,40
131,2,8:44.0,,E. Turner misses 2-pt jump shot from 15 ft,18,40
132,2,8:42.0,Defensive rebound by D. Bender,,18,40
133,2,8:31.0,Turnover by D. Bender (lost ball; steal by J. Layman),,18,40
134,2,8:27.0,,N. Stauskas misses 3-pt jump shot from 26 ft,18,40
135,2,8:24.0,,Offensive rebound by Team,18,40
136,2,8:24.0,T. Daniels enters the game for J. Jackson,,18,40
137,2,8:16.0,,N. Stauskas makes 2-pt jump shot from 13 ft,18,42
138,2,7:52.0,R. Holmes makes 2-pt layup from 1 ft,,20,42
139,2,7:43.0,,J. Layman makes 2-pt hook shot from 3 ft (assist by N. Stauskas),20,44
140,2,7:35.0,Personal foul by J. Layman (drawn by J. Crawford),,20,44
141,2,7:35.0,J. Crawford makes free throw 1 of 2,,21,44
142,2,7:35.0,J. Crawford makes free throw 2 of 2,,22,44
143,2,7:24.0,,Turnover by E. Turner (bad pass; steal by D. Melton),22,44
144,2,7:21.0,D. Bender makes 2-pt dunk from 2 ft (assist by J. Crawford),,24,44
145,2,7:20.0,,Portland full timeout,24,44
146,2,7:20.0,,A. Aminu enters the game for Z. Collins,24,44
147,2,7:20.0,,D. Lillard enters the game for M. Leonard,24,44
148,2,7:20.0,,J. Nurkić enters the game for E. Turner,24,44
149,2,7:02.0,,J. Nurkić makes 2-pt hook shot from 6 ft (assist by D. Lillard),24,46
150,2,6:45.0,Turnover by J. Crawford (bad pass; steal by D. Lillard),,24,46
151,2,6:42.0,,D. Lillard makes 2-pt dunk from 1 ft,24,48
152,2,6:24.0,T. Daniels makes 2-pt layup from 4 ft,,26,48
153,2,6:24.0,,Loose ball foul by A. Aminu (drawn by R. Holmes),26,48
154,2,6:24.0,R. Holmes makes free throw 1 of 1,,27,48
155,2,6:13.0,,Shooting foul by D. Melton (drawn by N. Stauskas),27,48
156,2,6:13.0,,N. Stauskas makes free throw 1 of 2,27,49
157,2,6:13.0,,N. Stauskas makes free throw 2 of 2,27,50
158,2,5:59.0,Turnover by T. Daniels (bad pass; steal by J. Nurkić),,27,50
159,2,5:50.0,,A. Aminu makes 3-pt jump shot from 25 ft (assist by D. Lillard),27,53
160,2,5:49.0,Phoenix full timeout,,27,53
161,2,5:49.0,T. Ariza enters the game for D. Bender,,27,53
162,2,5:49.0,D. Ayton enters the game for J. Crawford,,27,53
163,2,5:49.0,M. Bridges enters the game for R. Holmes,,27,53
164,2,5:37.0,T. Daniels makes 3-pt jump shot from 24 ft (assist by D. Melton),,30,53
165,2,5:20.0,,A. Aminu misses 3-pt jump shot from 26 ft,30,53
166,2,5:18.0,Defensive rebound by D. Ayton,,30,53
167,2,5:07.0,T. Daniels misses 3-pt jump shot from 23 ft,,30,53
168,2,5:05.0,,Defensive rebound by A. Aminu,30,53
169,2,4:53.0,,J. Nurkić makes 2-pt jump shot from 2 ft (assist by D. Lillard),30,55
170,2,4:39.0,D. Melton misses 3-pt jump shot from 23 ft,,30,55
171,2,4:38.0,,Defensive rebound by D. Lillard,30,55
172,2,4:26.0,,D. Lillard misses 2-pt jump shot from 17 ft,30,55
173,2,4:21.0,Defensive rebound by D. Ayton,,30,55
174,2,4:17.0,T. Ariza misses 3-pt jump shot from 22 ft,,30,55
175,2,4:14.0,Offensive rebound by T. Daniels,,30,55
176,2,4:14.0,T. Daniels makes 2-pt layup at rim,,32,55
177,2,3:54.0,,J. Nurkić misses 2-pt hook shot from 5 ft,32,55
178,2,3:52.0,Defensive rebound by D. Ayton,,32,55
179,2,3:48.0,D. Melton misses 3-pt jump shot from 24 ft,,32,55
180,2,3:46.0,,Defensive rebound by J. Nurkić,32,55
181,2,3:30.0,,J. Nurkić misses 2-pt jump shot from 21 ft,32,55
182,2,3:28.0,Defensive rebound by D. Ayton,,32,55
183,2,3:08.0,D. Ayton makes 2-pt layup from 4 ft (assist by T. Ariza),,34,55
184,2,2:52.0,,Personal foul by M. Bridges (drawn by D. Lillard),34,55
185,2,2:52.0,E. Okobo enters the game for D. Melton,,34,55
186,2,2:52.0,,E. Turner enters the game for J. Layman,34,55
187,2,2:44.0,,N. Stauskas misses 3-pt jump shot from 27 ft,34,55
188,2,2:43.0,,Offensive rebound by N. Stauskas,34,55
189,2,2:41.0,,J. Nurkić makes 2-pt dunk from 1 ft (assist by N. Stauskas),34,57
190,2,2:26.0,,Violation by Team (kicked ball),34,57
191,2,2:15.0,D. Ayton misses 2-pt hook shot from 1 ft (block by J. Nurkić),,34,57
192,2,2:13.0,,Defensive rebound by A. Aminu,34,57
193,2,2:06.0,,J. Nurkić misses 3-pt jump shot from 26 ft,34,57
194,2,2:03.0,Defensive rebound by M. Bridges,,34,57
195,2,1:58.0,E. Okobo makes 2-pt layup from 2 ft,,36,57
196,2,1:39.0,,D. Lillard misses 3-pt jump shot from 26 ft,36,57
197,2,1:37.0,Defensive rebound by E. Okobo,,36,57
198,2,1:31.0,M. Bridges misses 3-pt jump shot from 25 ft,,36,57
199,2,1:29.0,,Defensive rebound by D. Lillard,36,57
200,2,1:26.0,,Shooting foul by E. Okobo (drawn by D. Lillard),36,57
201,2,1:26.0,,D. Lillard makes free throw 1 of 2,36,58
202,2,1:26.0,,D. Lillard makes free throw 2 of 2,36,59
203,2,1:12.0,M. Bridges makes 2-pt jump shot from 9 ft (assist by D. Ayton),,38,59
204,2,1:02.0,,Personal foul by M. Bridges (drawn by D. Lillard),38,59
205,2,1:02.0,,D. Lillard makes free throw 1 of 2,38,60
206,2,1:02.0,,D. Lillard makes free throw 2 of 2,38,61
207,2,0:38.0,Turnover by Team (shot clock),,38,61
208,2,0:38.0,,J. Layman enters the game for E. Turner,38,61
209,2,0:30.0,,Shooting foul by M. Bridges (drawn by J. Nurkić),38,61
210,2,0:30.0,,J. Nurkić misses free throw 1 of 2,38,61
211,2,0:30.0,,Offensive rebound by Team,38,61
212,2,0:30.0,,E. Turner enters the game for J. Layman,38,61
213,2,0:30.0,,J. Nurkić makes free throw 2 of 2,38,62
214,2,0:11.0,T. Daniels makes 3-pt jump shot from 25 ft,,41,62
215,2,0:11.0,,J. Layman enters the game for E. Turner,41,62
216,2,0:01.0,,D. Lillard misses 2-pt jump shot from 20 ft (block by D. Ayton),41,62
217,2,0:01.0,,Offensive rebound by J. Nurkić,41,62
218,2,0:00.0,,J. Nurkić misses 2-pt layup from 1 ft,41,62
219,2,0:00.0,,Offensive rebound by Team,41,62
220,3,11:46.0,,S. Curry misses 3-pt jump shot from 25 ft,41,62
221,3,11:42.0,,Offensive rebound by J. Nurkić,41,62
222,3,11:42.0,,J. Nurkić misses 2-pt layup from 1 ft,41,62
223,3,11:42.0,,Offensive rebound by J. Nurkić,41,62
224,3,11:36.0,,D. Lillard makes 2-pt layup from 1 ft (assist by J. Nurkić),41,64
225,3,11:16.0,J. Jackson misses 3-pt jump shot from 26 ft,,41,64
226,3,11:13.0,,Defensive rebound by J. Nurkić,41,64
227,3,10:56.0,,M. Harkless makes 2-pt jump shot from 12 ft,41,66
228,3,10:39.0,,Violation by Team (kicked ball),41,66
229,3,10:27.0,E. Okobo misses 3-pt jump shot from 25 ft,,41,66
230,3,10:25.0,,Defensive rebound by J. Nurkić,41,66
231,3,10:18.0,,Turnover by D. Lillard (lost ball; steal by M. Bridges),41,66
232,3,10:13.0,J. Jackson makes 2-pt dunk from 1 ft (assist by E. Okobo),,43,66
233,3,9:51.0,,Shooting foul by E. Okobo (drawn by J. Nurkić),43,66
234,3,9:51.0,,J. Nurkić misses free throw 1 of 2,43,66
235,3,9:51.0,,Offensive rebound by Team,43,66
236,3,9:51.0,,J. Nurkić misses free throw 2 of 2,43,66
237,3,9:48.0,Defensive rebound by T. Ariza,,43,66
238,3,9:38.0,J. Jackson misses 2-pt layup from 1 ft,,43,66
239,3,9:38.0,Offensive rebound by Team,,43,66
240,3,9:38.0,,Loose ball foul by M. Harkless (drawn by R. Holmes),43,66
241,3,9:29.0,Turnover by J. Jackson (bad pass; steal by M. Harkless),,43,66
242,3,9:25.0,,A. Aminu makes 2-pt dunk from 1 ft (assist by D. Lillard),43,68
243,3,9:16.0,Offensive foul by J. Jackson (drawn by J. Nurkić),,43,68
244,3,9:16.0,Turnover by J. Jackson (offensive foul),,43,68
245,3,9:16.0,T. Daniels enters the game for J. Jackson,,43,68
246,3,8:55.0,,J. Nurkić misses 2-pt layup from 2 ft,43,68
247,3,8:54.0,Defensive rebound by E. Okobo,,43,68
248,3,8:50.0,E. Okobo makes 2-pt jump shot from 3 ft,,45,68
249,3,8:35.0,,Shooting foul by M. Bridges (drawn by A. Aminu),45,68
250,3,8:35.0,,A. Aminu misses free throw 1 of 2,45,68
251,3,8:35.0,,Offensive rebound by Team,45,68
252,3,8:35.0,,A. Aminu makes free throw 2 of 2,45,69
253,3,8:18.0,M. Bridges misses 2-pt layup from 1 ft (block by D. Lillard),,45,69
254,3,8:16.0,,Defensive rebound by J. Nurkić,45,69
255,3,8:12.0,,D. Lillard misses 2-pt layup from 1 ft,45,69
256,3,8:09.0,Defensive rebound by T. Ariza,,45,69
257,3,7:59.0,T. Ariza misses 3-pt jump shot from 27 ft,,45,69
258,3,7:59.0,Offensive rebound by Team,,45,69
259,3,7:59.0,,Loose ball foul by S. Curry (drawn by R. Holmes),45,69
260,3,7:48.0,M. Bridges makes 2-pt jump shot from 20 ft (assist by R. Holmes),,47,69
261,3,7:27.0,,S. Curry misses 2-pt jump shot from 17 ft,47,69
262,3,7:25.0,Defensive rebound by T. Ariza,,47,69
263,3,7:20.0,Turnover by E. Okobo (traveling),,47,69
264,3,7:20.0,D. Ayton enters the game for R. Holmes,,47,69
265,3,7:01.0,,J. Nurkić makes 2-pt hook shot from 2 ft,47,71
266,3,6:53.0,M. Bridges makes 3-pt jump shot from 25 ft (assist by D. Ayton),,50,71
267,3,6:37.0,,Turnover by D. Lillard (bad pass; steal by E. Okobo),50,71
268,3,6:30.0,M. Bridges misses 2-pt layup from 2 ft,,50,71
269,3,6:28.0,,Defensive rebound by A. Aminu,50,71
270,3,6:21.0,,A. Aminu misses 2-pt layup from 2 ft,50,71
271,3,6:18.0,Defensive rebound by M. Bridges,,50,71
272,3,6:03.0,D. Ayton misses 2-pt jump shot from 15 ft,,50,71
273,3,6:00.0,,Defensive rebound by S. Curry,50,71
274,3,5:48.0,,Shooting foul by M. Bridges (drawn by D. Lillard),50,71
275,3,5:48.0,,Portland full timeout,50,71
276,3,5:48.0,D. Bender enters the game for T. Ariza,,50,71
277,3,5:48.0,J. Jackson enters the game for M. Bridges,,50,71
278,3,5:48.0,D. Melton enters the game for E. Okobo,,50,71
279,3,5:48.0,,J. Layman enters the game for M. Harkless,50,71
280,3,5:48.0,,D. Lillard makes free throw 1 of 3,50,72
281,3,5:48.0,,D. Lillard misses free throw 2 of 3,50,72
282,3,5:48.0,,Offensive rebound by Team,50,72
283,3,5:48.0,,D. Lillard makes free throw 3 of 3,50,73
284,3,5:48.0,,Z. Collins enters the game for A. Aminu,50,73
285,3,5:30.0,Turnover by D. Ayton (traveling),,50,73
286,3,5:12.0,,Turnover by S. Curry (traveling),50,73
287,3,5:04.0,T. Daniels misses 3-pt jump shot from 25 ft,,50,73
288,3,5:02.0,,Defensive rebound by J. Layman,50,73
289,3,4:43.0,,S. Curry misses 2-pt layup from 3 ft,50,73
290,3,4:42.0,Defensive rebound by D. Melton,,50,73
291,3,4:38.0,D. Melton misses 2-pt layup from 1 ft (block by Z. Collins),,50,73
292,3,4:36.0,Offensive rebound by D. Melton,,50,73
293,3,4:30.0,T. Daniels makes 2-pt jump shot from 19 ft (assist by D. Ayton),,52,73
294,3,4:13.0,,S. Curry makes 3-pt jump shot from 23 ft (assist by D. Lillard),52,76
295,3,4:01.0,J. Jackson misses 2-pt jump shot from 9 ft,,52,76
296,3,3:59.0,,Defensive rebound by J. Layman,52,76
297,3,3:50.0,,Z. Collins misses 3-pt jump shot from 24 ft,52,76
298,3,3:48.0,,Offensive rebound by Team,52,76
299,3,3:48.0,,J. Nurkić misses 2-pt layup from 6 ft,52,76
300,3,3:48.0,,Offensive rebound by J. Nurkić,52,76
301,3,3:48.0,,M. Leonard enters the game for S. Curry,52,76
302,3,3:48.0,,E. Turner enters the game for J. Nurkić,52,76
303,3,3:41.0,,J. Layman misses 3-pt jump shot from 24 ft,52,76
304,3,3:39.0,Defensive rebound by D. Melton,,52,76
305,3,3:31.0,J. Jackson makes 2-pt jump shot from 11 ft,,54,76
306,3,3:20.0,,Personal foul by J. Jackson (drawn by E. Turner),54,76
307,3,3:13.0,,E. Turner makes 2-pt jump shot from 11 ft,54,78
308,3,2:54.0,D. Melton misses 2-pt jump shot from 5 ft,,54,78
309,3,2:54.0,Offensive rebound by Team,,54,78
310,3,2:54.0,,Loose ball foul by M. Leonard (drawn by D. Ayton),54,78
311,3,2:54.0,Phoenix full timeout,,54,78
312,3,2:54.0,,N. Stauskas enters the game for D. Lillard,54,78
313,3,2:47.0,Shooting foul by J. Layman (drawn by T. Daniels),,54,78
314,3,2:47.0,T. Daniels makes free throw 1 of 3,,55,78
315,3,2:47.0,T. Daniels makes free throw 2 of 3,,56,78
316,3,2:47.0,J. Crawford enters the game for J. Jackson,,56,78
317,3,2:47.0,T. Daniels makes free throw 3 of 3,,57,78
318,3,2:27.0,,J. Layman makes 2-pt layup from 2 ft,57,80
319,3,2:05.0,D. Ayton makes 2-pt jump shot from 9 ft (assist by J. Crawford),,59,80
320,3,1:41.0,,M. Leonard makes 3-pt jump shot from 22 ft (assist by N. Stauskas),59,83
321,3,1:31.0,J. Crawford misses 2-pt jump shot from 15 ft,,59,83
322,3,1:29.0,,Defensive rebound by M. Leonard,59,83
323,3,1:13.0,,M. Leonard misses 2-pt dunk from 2 ft,59,83
324,3,1:11.0,Defensive rebound by D. Ayton,,59,83
325,3,1:07.0,D. Bender misses 3-pt jump shot from 23 ft,,59,83
326,3,1:05.0,,Defensive rebound by M. Leonard,59,83
327,3,0:50.0,,Z. Collins makes 2-pt hook shot from 2 ft (assist by M. Leonard),59,85
328,3,0:43.0,D. Melton misses 2-pt layup from 1 ft,,59,85
329,3,0:41.0,,Defensive rebound by M. Leonard,59,85
330,3,0:36.0,,N. Stauskas misses 3-pt jump shot from 25 ft,59,85
331,3,0:34.0,Defensive rebound by D. Ayton,,59,85
332,3,0:26.0,D. Melton misses 3-pt jump shot from 25 ft,,59,85
333,3,0:22.0,,Defensive rebound by M. Leonard,59,85
334,3,0:03.0,,E. Turner misses 2-pt layup from 4 ft,59,85
335,3,0:01.0,,Offensive rebound by J. Layman,59,85
336,3,0:01.0,,J. Layman misses 2-pt layup at rim,59,85
337,3,0:01.0,,Offensive rebound by E. Turner,59,85
338,3,0:01.0,,E. Turner makes 2-pt layup at rim,59,87
339,4,11:41.0,E. Okobo makes 2-pt hook shot from 4 ft (assist by J. Crawford),,61,87
340,4,11:25.0,,Shooting foul by T. Daniels (drawn by E. Turner),61,87
341,4,11:25.0,,E. Turner makes free throw 1 of 2,61,88
342,4,11:25.0,,E. Turner makes free throw 2 of 2,61,89
343,4,11:09.0,D. Bender makes 3-pt jump shot from 24 ft (assist by T. Daniels),,64,89
344,4,10:56.0,,M. Leonard misses 2-pt dunk from 1 ft,64,89
345,4,10:54.0,Defensive rebound by D. Ayton,,64,89
346,4,10:47.0,D. Bender misses 3-pt jump shot from 23 ft,,64,89
347,4,10:45.0,,Defensive rebound by E. Turner,64,89
348,4,10:38.0,,M. Leonard misses 3-pt jump shot from 25 ft,64,89
349,4,10:35.0,Defensive rebound by T. Daniels,,64,89
350,4,10:19.0,D. Ayton makes 2-pt jump shot from 15 ft (assist by J. Crawford),,66,89
351,4,10:04.0,,Turnover by J. Layman (bad pass),66,89
352,4,9:50.0,D. Bender misses 3-pt jump shot from 26 ft,,66,89
353,4,9:48.0,,Defensive rebound by N. Stauskas,66,89
354,4,9:38.0,,Turnover by N. Stauskas (lost ball; steal by J. Crawford),66,89
355,4,9:35.0,J. Crawford misses 3-pt jump shot from 24 ft,,66,89
356,4,9:33.0,,Defensive rebound by M. Leonard,66,89
357,4,9:16.0,,E. Turner misses 2-pt jump shot from 5 ft,66,89
358,4,9:13.0,,Offensive rebound by Z. Collins,66,89
359,4,9:13.0,,Z. Collins makes 2-pt layup at rim,66,91
360,4,8:59.0,Personal foul by M. Leonard (drawn by D. Ayton),,66,91
361,4,8:59.0,R. Holmes enters the game for D. Ayton,,66,91
362,4,8:59.0,J. Jackson enters the game for T. Daniels,,66,91
363,4,8:53.0,E. Okobo misses 3-pt jump shot from 24 ft,,66,91
364,4,8:49.0,,Defensive rebound by J. Layman,66,91
365,4,8:42.0,,Shooting foul by E. Okobo (drawn by N. Stauskas),66,91
366,4,8:42.0,,N. Stauskas makes free throw 1 of 2,66,92
367,4,8:42.0,,N. Stauskas misses free throw 2 of 2,66,92
368,4,8:38.0,,Offensive rebound by Z. Collins,66,92
369,4,8:24.0,,E. Turner misses 2-pt jump shot from 20 ft,66,92
370,4,8:24.0,,Offensive rebound by Z. Collins,66,92
371,4,8:24.0,,Z. Collins makes 2-pt layup at rim,66,94
372,4,8:24.0,Phoenix full timeout,,66,94
373,4,8:24.0,,S. Curry enters the game for E. Turner,66,94
374,4,8:13.0,Personal foul by M. Leonard (drawn by J. Crawford),,66,94
375,4,8:12.0,Turnover by E. Okobo (traveling),,66,94
376,4,8:00.0,,J. Layman makes 2-pt hook shot from 6 ft (assist by M. Leonard),66,96
377,4,7:45.0,E. Okobo makes 2-pt layup from 2 ft (assist by J. Crawford),,68,96
378,4,7:36.0,,Shooting foul by J. Crawford (drawn by J. Layman),68,96
379,4,7:36.0,,J. Layman misses free throw 1 of 2,68,96
380,4,7:36.0,,Offensive rebound by Team,68,96
381,4,7:36.0,,J. Layman makes free throw 2 of 2,68,97
382,4,7:22.0,J. Crawford misses 3-pt jump shot from 27 ft,,68,97
383,4,7:17.0,Offensive rebound by R. Holmes,,68,97
384,4,7:15.0,Turnover by R. Holmes (bad pass; steal by N. Stauskas),,68,97
385,4,7:12.0,,Turnover by N. Stauskas (lost ball; steal by J. Crawford),68,97
