,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,BROOKLYN_ACTION,CLEVELAND_SCORE,BROOKLYN_SCORE
147,2,7:42.0,,Shooting foul by K. Love (drawn by S. Dinwiddie),31,39
148,2,7:42.0,,S. Dinwiddie makes free throw 1 of 2,31,40
149,2,7:42.0,,S. Dinwiddie misses free throw 2 of 2,31,40
150,2,7:38.0,Defensive rebound by K. Love,,31,40
151,2,7:29.0,M. Dellavedova misses 2-pt layup from 2 ft,,31,40
152,2,7:26.0,Offensive rebound by D. Nwaba,,31,40
153,2,7:26.0,D. Nwaba makes 2-pt layup from 1 ft,,33,40
154,2,7:17.0,,D. Carroll misses 3-pt jump shot from 25 ft,33,40
155,2,7:15.0,Defensive rebound by K. Love,,33,40
156,2,7:00.0,M. Dellavedova makes 2-pt layup from 1 ft,,35,40
157,2,6:43.0,,D. Carroll makes 2-pt jump shot from 10 ft,35,42
158,2,6:23.0,D. Nwaba misses 3-pt jump shot from 23 ft,,35,42
159,2,6:20.0,,Defensive rebound by D. Carroll,35,42
160,2,6:17.0,,Turnover by D. Russell (bad pass),35,42
161,2,6:17.0,,J. Allen enters the game for A. Crabbe,35,42
162,2,6:17.0,,J. Harris enters the game for E. Davis,35,42
163,2,6:02.0,N. Stauskas misses 3-pt jump shot from 23 ft,,35,42
164,2,5:58.0,,Defensive rebound by J. Allen,35,42
165,2,5:55.0,,S. Dinwiddie misses 2-pt layup from 1 ft,35,42
166,2,5:53.0,Defensive rebound by K. Love,,35,42
167,2,5:47.0,D. Nwaba makes 2-pt jump shot from 4 ft (assist by K. Love),,37,42
168,2,5:31.0,,D. Russell misses 2-pt jump shot from 19 ft,37,42
169,2,5:28.0,Defensive rebound by J. Clarkson,,37,42
170,2,5:25.0,J. Clarkson makes 3-pt jump shot from 26 ft,,40,42
171,2,5:09.0,,Personal foul by D. Nwaba (drawn by S. Dinwiddie),40,42
172,2,5:09.0,B. Knight enters the game for J. Clarkson,,40,42
173,2,5:09.0,C. Sexton enters the game for M. Dellavedova,,40,42
174,2,5:09.0,,R. Kurucs enters the game for D. Carroll,40,42
175,2,5:01.0,,Turnover by J. Allen (lost ball; steal by K. Love),40,42
176,2,4:50.0,B. Knight misses 2-pt layup from 2 ft (block by S. Dinwiddie),,40,42
177,2,4:47.0,,Defensive rebound by S. Dinwiddie,40,42
178,2,4:42.0,,J. Allen makes 2-pt dunk from 2 ft (assist by J. Harris),40,44
179,2,4:41.0,Cleveland full timeout,,40,44
180,2,4:41.0,L. Nance enters the game for D. Nwaba,,40,44
181,2,4:41.0,C. Osman enters the game for N. Stauskas,,40,44
182,2,4:41.0,,C. LeVert enters the game for D. Russell,40,44
183,2,4:28.0,K. Love makes 3-pt jump shot from 23 ft (assist by C. Sexton),,43,44
184,2,4:06.0,,S. Dinwiddie misses 3-pt jump shot from 23 ft,43,44
185,2,4:02.0,Defensive rebound by K. Love,,43,44
186,2,3:57.0,K. Love misses 3-pt jump shot from 26 ft,,43,44
187,2,3:54.0,,Defensive rebound by J. Allen,43,44
188,2,3:50.0,,R. Kurucs misses 3-pt jump shot from 24 ft,43,44
189,2,3:47.0,Defensive rebound by K. Love,,43,44
190,2,3:36.0,Shooting foul by J. Allen (drawn by B. Knight),,43,44
191,2,3:36.0,B. Knight misses free throw 1 of 2,,43,44
192,2,3:36.0,Offensive rebound by Team,,43,44
193,2,3:36.0,B. Knight makes free throw 2 of 2,,44,44
194,2,3:22.0,,Shooting foul by L. Nance (drawn by J. Allen),44,44
195,2,3:22.0,,J. Allen misses free throw 1 of 2,44,44
196,2,3:22.0,,Offensive rebound by Team,44,44
197,2,3:22.0,,J. Allen makes free throw 2 of 2,44,45
198,2,3:09.0,C. Sexton misses 2-pt layup from 4 ft (block by C. LeVert),,44,45
199,2,3:09.0,,Defensive rebound by Team,44,45
200,2,2:54.0,,C. LeVert makes 2-pt layup from 3 ft (assist by J. Allen),44,47
201,2,2:42.0,Turnover by C. Sexton (traveling),,44,47
202,2,2:27.0,,C. LeVert misses 2-pt layup from 2 ft,44,47
203,2,2:25.0,Defensive rebound by K. Love,,44,47
204,2,2:17.0,C. Osman misses 3-pt jump shot from 26 ft,,44,47
205,2,2:12.0,,Defensive rebound by S. Dinwiddie,44,47
206,2,2:00.0,,C. LeVert makes 3-pt jump shot from 23 ft (assist by S. Dinwiddie),44,50
207,2,1:48.0,C. Sexton misses 2-pt jump shot from 20 ft,,44,50
208,2,1:44.0,,Defensive rebound by C. LeVert,44,50
209,2,1:32.0,,S. Dinwiddie misses 3-pt jump shot from 23 ft,44,50
210,2,1:29.0,Defensive rebound by K. Love,,44,50
211,2,1:17.0,Shooting foul by J. Allen (drawn by L. Nance),,44,50
212,2,1:17.0,L. Nance makes free throw 1 of 2,,45,50
213,2,1:17.0,L. Nance makes free throw 2 of 2,,46,50
214,2,1:04.0,,J. Harris makes 2-pt layup from 3 ft (assist by S. Dinwiddie),46,52
215,2,0:45.0,L. Nance makes 2-pt dunk from 2 ft (assist by K. Love),,48,52
216,2,0:36.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,48,52
217,2,0:33.0,,Offensive rebound by J. Allen,48,52
218,2,0:31.0,,S. Dinwiddie makes 3-pt jump shot from 26 ft (assist by J. Allen),48,55
219,2,0:18.0,C. Sexton makes 2-pt jump shot from 13 ft,,50,55
220,2,0:02.0,,R. Kurucs misses 3-pt jump shot from 26 ft,50,55
221,2,0:02.0,,Offensive rebound by C. LeVert,50,55
222,2,0:00.0,,C. LeVert misses 3-pt jump shot from 25 ft,50,55
223,2,0:00.0,,Offensive rebound by Team,50,55
224,3,11:55.0,Turnover by C. Sexton (bad pass; steal by D. Russell),,50,55
225,3,11:51.0,,D. Russell makes 3-pt jump shot from 25 ft,50,58
226,3,11:37.0,L. Nance makes 2-pt layup from 1 ft (assist by C. Sexton),,52,58
227,3,11:37.0,Shooting foul by D. Russell (drawn by L. Nance),,52,58
228,3,11:37.0,L. Nance misses free throw 1 of 1,,52,58
229,3,11:35.0,,Defensive rebound by J. Allen,52,58
230,3,11:30.0,,Personal foul by C. Sexton (drawn by D. Russell),52,58
231,3,11:24.0,,J. Harris misses 3-pt jump shot from 26 ft,52,58
232,3,11:21.0,,Offensive rebound by R. Kurucs,52,58
233,3,11:20.0,,D. Russell makes 3-pt jump shot from 25 ft (assist by R. Kurucs),52,61
234,3,10:58.0,Shooting foul by R. Kurucs (drawn by K. Love),,52,61
235,3,10:58.0,K. Love makes free throw 1 of 3,,53,61
236,3,10:58.0,K. Love makes free throw 2 of 3,,54,61
237,3,10:58.0,K. Love makes free throw 3 of 3,,55,61
238,3,10:50.0,,Turnover by J. Harris (out of bounds lost ball),55,61
239,3,10:38.0,B. Knight misses 3-pt jump shot from 26 ft,,55,61
240,3,10:34.0,,Defensive rebound by J. Harris,55,61
241,3,10:23.0,,Offensive foul by A. Crabbe (drawn by L. Nance),55,61
242,3,10:23.0,,Turnover by A. Crabbe (offensive foul),55,61
243,3,10:08.0,C. Osman misses 2-pt jump shot from 12 ft,,55,61
244,3,10:06.0,Offensive rebound by L. Nance,,55,61
245,3,9:59.0,Shooting foul by D. Russell (drawn by C. Sexton),,55,61
246,3,9:59.0,C. Sexton misses free throw 1 of 2,,55,61
247,3,9:59.0,Offensive rebound by Team,,55,61
248,3,9:59.0,C. Sexton makes free throw 2 of 2,,56,61
249,3,9:42.0,,R. Kurucs misses 3-pt jump shot from 23 ft,56,61
250,3,9:38.0,Defensive rebound by C. Osman,,56,61
251,3,9:24.0,Personal foul by A. Crabbe (drawn by K. Love),,56,61
252,3,9:12.0,C. Osman makes 2-pt jump shot from 6 ft,,58,61
253,3,9:02.0,,D. Russell makes 3-pt jump shot from 26 ft,58,64
254,3,8:47.0,B. Knight misses 2-pt layup from 4 ft (block by J. Allen),,58,64
255,3,8:44.0,Offensive rebound by B. Knight,,58,64
256,3,8:40.0,L. Nance misses 3-pt jump shot from 25 ft,,58,64
257,3,8:35.0,Offensive rebound by K. Love,,58,64
258,3,8:35.0,K. Love makes 2-pt layup at rim,,60,64
259,3,8:21.0,,D. Russell misses 2-pt jump shot from 9 ft,60,64
260,3,8:18.0,Defensive rebound by C. Osman,,60,64
261,3,8:13.0,Shooting foul by J. Allen (drawn by K. Love),,60,64
262,3,8:13.0,K. Love makes free throw 1 of 3,,61,64
263,3,8:13.0,K. Love makes free throw 2 of 3,,62,64
264,3,8:13.0,K. Love makes free throw 3 of 3,,63,64
265,3,8:04.0,,Offensive foul by J. Allen (drawn by K. Love),63,64
266,3,8:04.0,,Turnover by J. Allen (offensive foul),63,64
267,3,7:52.0,K. Love makes 3-pt jump shot from 26 ft (assist by C. Sexton),,66,64
268,3,7:39.0,,D. Russell misses 3-pt jump shot from 25 ft,66,64
269,3,7:37.0,Defensive rebound by K. Love,,66,64
270,3,7:29.0,C. Osman misses 2-pt layup from 2 ft (block by R. Kurucs),,66,64
271,3,7:25.0,,Defensive rebound by J. Allen,66,64
272,3,7:15.0,,J. Harris makes 2-pt layup from 1 ft (assist by D. Russell),66,66
273,3,6:52.0,C. Sexton makes 3-pt jump shot from 25 ft (assist by K. Love),,69,66
274,3,6:50.0,,Brooklyn full timeout,69,66
275,3,6:50.0,,E. Davis enters the game for J. Allen,69,66
276,3,6:29.0,,R. Kurucs makes 2-pt layup from 3 ft,69,68
277,3,6:09.0,Personal foul by R. Kurucs (drawn by K. Love),,69,68
278,3,6:09.0,K. Love makes free throw 1 of 2,,70,68
279,3,6:09.0,,D. Carroll enters the game for R. Kurucs,70,68
280,3,6:09.0,K. Love makes free throw 2 of 2,,71,68
281,3,5:50.0,,Shooting foul by B. Knight (drawn by D. Russell),71,68
282,3,5:50.0,,D. Russell misses free throw 1 of 3,71,68
283,3,5:50.0,,Offensive rebound by Team,71,68
284,3,5:50.0,,D. Russell makes free throw 2 of 3,71,69
285,3,5:50.0,,S. Dinwiddie enters the game for A. Crabbe,71,69
286,3,5:50.0,,D. Russell misses free throw 3 of 3,71,69
287,3,5:48.0,Defensive rebound by L. Nance,,71,69
288,3,5:25.0,C. Osman misses 3-pt jump shot from 25 ft,,71,69
289,3,5:22.0,Offensive rebound by L. Nance,,71,69
290,3,5:16.0,Turnover by L. Nance (3 sec),,71,69
291,3,5:08.0,,Turnover by D. Russell (bad pass),71,69
292,3,5:08.0,J. Clarkson enters the game for B. Knight,,71,69
293,3,5:08.0,D. Nwaba enters the game for K. Love,,71,69
294,3,4:45.0,L. Nance makes 2-pt jump shot from 13 ft (assist by D. Nwaba),,73,69
295,3,4:30.0,,D. Russell makes 2-pt jump shot from 7 ft,73,71
296,3,4:21.0,C. Osman misses 2-pt jump shot from 19 ft,,73,71
297,3,4:18.0,,Defensive rebound by D. Carroll,73,71
298,3,4:07.0,,S. Dinwiddie misses 2-pt layup from 2 ft,73,71
299,3,4:04.0,Defensive rebound by C. Osman,,73,71
300,3,3:57.0,J. Clarkson makes 3-pt jump shot from 23 ft (assist by C. Osman),,76,71
301,3,3:41.0,,D. Russell misses 2-pt jump shot from 13 ft,76,71
302,3,3:39.0,Defensive rebound by L. Nance,,76,71
303,3,3:35.0,D. Nwaba makes 2-pt layup from 2 ft (assist by C. Osman),,78,71
304,3,3:35.0,Shooting foul by J. Harris (drawn by D. Nwaba),,78,71
305,3,3:35.0,,C. LeVert enters the game for D. Russell,78,71
306,3,3:35.0,D. Nwaba makes free throw 1 of 1,,79,71
307,3,3:19.0,,S. Dinwiddie makes 2-pt jump shot from 4 ft,79,73
308,3,3:10.0,C. Sexton misses 3-pt jump shot from 25 ft,,79,73
309,3,3:08.0,,Defensive rebound by D. Carroll,79,73
310,3,2:58.0,,S. Dinwiddie makes 2-pt layup from 1 ft,79,75
311,3,2:58.0,,Shooting foul by C. Osman (drawn by S. Dinwiddie),79,75
312,3,2:58.0,Cleveland full timeout,,79,75
313,3,2:58.0,M. Chriss enters the game for L. Nance,,79,75
314,3,2:58.0,M. Dellavedova enters the game for C. Sexton,,79,75
315,3,2:58.0,,A. Crabbe enters the game for J. Harris,79,75
316,3,2:58.0,,S. Dinwiddie makes free throw 1 of 1,79,76
317,3,2:39.0,D. Nwaba makes 2-pt jump shot from 8 ft (assist by M. Chriss),,81,76
318,3,2:21.0,,D. Carroll misses 2-pt layup from 2 ft (block by J. Clarkson),81,76
319,3,2:18.0,Defensive rebound by M. Chriss,,81,76
320,3,2:11.0,D. Nwaba makes 3-pt jump shot from 24 ft (assist by M. Dellavedova),,84,76
321,3,1:56.0,,A. Crabbe misses 3-pt jump shot from 25 ft,84,76
322,3,1:54.0,,Offensive rebound by E. Davis,84,76
323,3,1:50.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,84,76
324,3,1:46.0,Defensive rebound by M. Chriss,,84,76
325,3,1:38.0,C. Osman misses 3-pt jump shot from 24 ft,,84,76
326,3,1:35.0,,Defensive rebound by E. Davis,84,76
327,3,1:27.0,,A. Crabbe misses 2-pt jump shot from 10 ft,84,76
328,3,1:24.0,Defensive rebound by J. Clarkson,,84,76
329,3,1:19.0,M. Dellavedova misses 3-pt jump shot from 25 ft,,84,76
330,3,1:15.0,,Defensive rebound by E. Davis,84,76
331,3,1:00.0,,Shooting foul by D. Nwaba (drawn by C. LeVert),84,76
332,3,1:00.0,,C. LeVert misses free throw 1 of 2,84,76
333,3,1:00.0,,Offensive rebound by Team,84,76
334,3,1:00.0,N. Stauskas enters the game for C. Osman,,84,76
335,3,1:00.0,,C. LeVert misses free throw 2 of 2,84,76
336,3,0:57.0,Defensive rebound by N. Stauskas,,84,76
337,3,0:48.0,Offensive foul by M. Chriss (drawn by C. LeVert),,84,76
338,3,0:48.0,Turnover by M. Chriss (offensive foul),,84,76
339,3,0:48.0,,J. Allen enters the game for E. Davis,84,76
340,3,0:37.0,,S. Dinwiddie makes 2-pt layup from 1 ft,84,78
341,3,0:31.0,Turnover by M. Chriss (traveling),,84,78
342,3,0:23.0,,C. LeVert misses 2-pt layup from 3 ft,84,78
343,3,0:23.0,,Offensive rebound by J. Allen,84,78
344,3,0:23.0,,Shooting foul by M. Chriss (drawn by J. Allen),84,78
345,3,0:23.0,,J. Allen makes free throw 1 of 2,84,79
346,3,0:23.0,,J. Allen makes free throw 2 of 2,84,80
347,3,0:05.0,Personal foul by S. Dinwiddie (drawn by M. Chriss),,84,80
348,3,0:05.0,M. Chriss misses free throw 1 of 2,,84,80
349,3,0:05.0,Offensive rebound by Team,,84,80
350,3,0:05.0,M. Chriss makes free throw 2 of 2,,85,80
351,3,0:00.0,,S. Dinwiddie misses 2-pt jump shot from 18 ft,85,80
352,3,0:00.0,,Offensive rebound by Team,85,80
353,4,11:39.0,,J. Allen makes 2-pt dunk from 1 ft (assist by S. Dinwiddie),85,82
354,4,11:29.0,N. Stauskas misses 2-pt layup from 1 ft,,85,82
355,4,11:29.0,Offensive rebound by Team,,85,82
356,4,11:29.0,,Loose ball foul by J. Allen (drawn by M. Chriss),85,82
357,4,11:29.0,,E. Davis enters the game for J. Allen,85,82
358,4,11:24.0,J. Clarkson misses 2-pt layup from 1 ft,,85,82
359,4,11:21.0,,Defensive rebound by C. LeVert,85,82
360,4,11:17.0,,C. LeVert makes 3-pt jump shot from 25 ft,85,85
361,4,10:55.0,Offensive foul by M. Chriss (drawn by C. LeVert),,85,85
362,4,10:55.0,Turnover by M. Chriss (offensive foul),,85,85
363,4,10:33.0,,C. LeVert makes 2-pt layup from 2 ft,85,87
364,4,10:21.0,Cleveland full timeout,,85,87
365,4,10:21.0,L. Nance enters the game for M. Chriss,,85,87
366,4,10:09.0,N. Stauskas makes 3-pt jump shot from 23 ft (assist by J. Clarkson),,88,87
367,4,9:48.0,,Shooting foul by D. Nwaba (drawn by C. LeVert),88,87
368,4,9:48.0,,C. LeVert makes free throw 1 of 2,88,88
369,4,9:48.0,,C. LeVert misses free throw 2 of 2,88,88
370,4,9:48.0,Defensive rebound by Team,,88,88
371,4,9:39.0,Shooting foul by E. Davis (drawn by J. Clarkson),,88,88
372,4,9:39.0,J. Clarkson makes free throw 1 of 2,,89,88
373,4,9:39.0,J. Clarkson misses free throw 2 of 2,,89,88
374,4,9:37.0,,Defensive rebound by R. Kurucs,89,88
375,4,9:26.0,,C. LeVert misses 2-pt jump shot from 4 ft,89,88
376,4,9:23.0,,Offensive rebound by E. Davis,89,88
377,4,9:21.0,,E. Davis makes 2-pt layup from 6 ft,89,90
378,4,9:14.0,Turnover by M. Dellavedova (out of bounds lost ball),,89,90
379,4,8:57.0,,S. Dinwiddie makes 2-pt jump shot from 8 ft,89,92
380,4,8:57.0,,Shooting foul by M. Dellavedova (drawn by S. Dinwiddie),89,92
381,4,8:57.0,K. Love enters the game for D. Nwaba,,89,92
382,4,8:57.0,,S. Dinwiddie makes free throw 1 of 1,89,93
383,4,8:46.0,N. Stauskas makes 3-pt jump shot from 26 ft (assist by M. Dellavedova),,92,93
384,4,8:35.0,,Offensive foul by E. Davis (drawn by M. Dellavedova),92,93
385,4,8:35.0,,Turnover by E. Davis (offensive foul),92,93
