,QUARTER,TIME_REMAINING,UTAH_ACTION,DENVER_ACTION,UTAH_SCORE,DENVER_SCORE
34,1,7:10.0,,Offensive rebound by N. Jokić,9,11
35,1,7:10.0,,Personal foul by D. Mitchell (drawn by N. Jokić),9,11
36,1,7:04.0,,G. Harris makes 2-pt jump shot from 14 ft (assist by N. Jokić),9,13
37,1,6:46.0,Personal foul by P. Millsap (drawn by J. Ingles),,9,13
38,1,6:46.0,,Denver full timeout,9,13
39,1,6:46.0,J. Crowder enters the game for D. Favors,,9,13
40,1,6:37.0,Turnover by R. Gobert (3 sec),,9,13
41,1,6:37.0,R. O'Neale enters the game for J. Ingles,,9,13
42,1,6:12.0,,J. Murray misses 2-pt jump shot from 20 ft,9,13
43,1,6:08.0,Defensive rebound by D. Mitchell,,9,13
44,1,5:49.0,D. Mitchell makes 2-pt layup from 2 ft,,11,13
45,1,5:38.0,,Turnover by T. Craig (bad pass; steal by D. Mitchell),11,13
46,1,5:30.0,R. Rubio misses 3-pt jump shot from 24 ft,,11,13
47,1,5:28.0,,Defensive rebound by P. Millsap,11,13
48,1,5:21.0,,N. Jokić misses 2-pt layup from 2 ft (block by J. Crowder),11,13
49,1,5:18.0,Defensive rebound by D. Mitchell,,11,13
50,1,5:15.0,R. O'Neale makes 2-pt layup from 2 ft (assist by D. Mitchell),,13,13
51,1,5:14.0,,Denver full timeout,13,13
52,1,5:14.0,,J. Hernangómez enters the game for T. Craig,13,13
53,1,5:14.0,,M. Morris enters the game for J. Murray,13,13
54,1,4:51.0,,Shooting foul by R. Gobert (drawn by N. Jokić),13,13
55,1,4:51.0,,N. Jokić misses free throw 1 of 2,13,13
56,1,4:51.0,,Offensive rebound by Team,13,13
57,1,4:51.0,,T. Lyles enters the game for P. Millsap,13,13
58,1,4:51.0,,N. Jokić makes free throw 2 of 2,13,14
59,1,4:43.0,D. Mitchell misses 2-pt layup from 2 ft,,13,14
60,1,4:41.0,,Defensive rebound by T. Lyles,13,14
61,1,4:33.0,,J. Hernangómez misses 3-pt jump shot from 23 ft,13,14
62,1,4:29.0,Defensive rebound by R. Rubio,,13,14
63,1,4:22.0,R. Rubio makes 2-pt layup from 1 ft (assist by R. O'Neale),,15,14
64,1,4:10.0,,G. Harris misses 2-pt jump shot from 24 ft,15,14
65,1,4:07.0,Defensive rebound by J. Crowder,,15,14
66,1,4:00.0,Personal foul by M. Morris (drawn by R. Rubio),,15,14
67,1,3:52.0,Turnover by R. Rubio (bad pass; steal by N. Jokić),,15,14
68,1,3:43.0,,M. Morris makes 3-pt jump shot from 22 ft (assist by N. Jokić),15,17
69,1,3:27.0,J. Crowder misses 3-pt jump shot from 25 ft,,15,17
70,1,3:26.0,,Defensive rebound by N. Jokić,15,17
71,1,3:15.0,,T. Lyles makes 2-pt layup from 1 ft (assist by N. Jokić),15,19
72,1,3:15.0,Utah full timeout,,15,19
73,1,3:15.0,G. Allen enters the game for R. Gobert,,15,19
74,1,3:15.0,D. Exum enters the game for D. Mitchell,,15,19
75,1,3:15.0,D. Favors enters the game for R. Rubio,,15,19
76,1,3:15.0,,M. Plumlee enters the game for N. Jokić,15,19
77,1,2:59.0,J. Crowder makes 2-pt layup from 3 ft (assist by R. O'Neale),,17,19
78,1,2:38.0,Violation by Team (kicked ball),,17,19
79,1,2:38.0,,J. Murray enters the game for G. Harris,17,19
80,1,2:25.0,,M. Plumlee makes 2-pt dunk from 1 ft (assist by M. Morris),17,21
81,1,2:02.0,D. Favors misses 2-pt dunk from 1 ft,,17,21
82,1,1:58.0,Offensive rebound by D. Favors,,17,21
83,1,1:57.0,D. Favors makes 2-pt dunk at rim,,19,21
84,1,1:33.0,,J. Murray makes 2-pt layup from 8 ft,19,23
85,1,1:15.0,J. Crowder makes 3-pt jump shot from 22 ft (assist by R. O'Neale),,22,23
86,1,1:15.0,Shooting foul by J. Hernangómez (drawn by J. Crowder),,22,23
87,1,1:15.0,J. Ingles enters the game for R. O'Neale,,22,23
88,1,1:15.0,J. Crowder makes free throw 1 of 1,,23,23
89,1,1:00.0,,Denver full timeout,23,23
90,1,0:54.0,,T. Lyles misses 3-pt jump shot from 24 ft,23,23
91,1,0:51.0,Defensive rebound by D. Exum,,23,23
92,1,0:43.0,J. Crowder misses 2-pt jump shot from 21 ft,,23,23
93,1,0:40.0,,Defensive rebound by J. Murray,23,23
94,1,0:34.0,,Shooting foul by G. Allen (drawn by J. Murray),23,23
95,1,0:34.0,,J. Murray makes free throw 1 of 2,23,24
96,1,0:34.0,R. O'Neale enters the game for G. Allen,,23,24
97,1,0:34.0,,M. Beasley enters the game for M. Morris,23,24
98,1,0:34.0,,J. Murray makes free throw 2 of 2,23,25
99,1,0:24.0,D. Favors makes 2-pt jump shot from 14 ft (assist by J. Ingles),,25,25
100,1,0:00.0,,T. Lyles misses 3-pt jump shot from 24 ft,25,25
101,1,0:00.0,,Offensive rebound by Team,25,25
102,2,11:41.0,,M. Plumlee misses 2-pt hook shot from 5 ft,25,25
103,2,11:38.0,Defensive rebound by R. O'Neale,,25,25
104,2,11:32.0,T. Sefolosha misses 3-pt jump shot from 23 ft,,25,25
105,2,11:28.0,,Defensive rebound by J. Hernangómez,25,25
106,2,11:25.0,,J. Murray makes 3-pt jump shot from 25 ft (assist by J. Hernangómez),25,28
107,2,11:00.0,T. Sefolosha misses 3-pt jump shot from 24 ft,,25,28
108,2,10:56.0,,Defensive rebound by M. Plumlee,25,28
109,2,10:41.0,,Turnover by M. Beasley (traveling),25,28
110,2,10:32.0,Shooting foul by M. Beasley (drawn by D. Exum),,25,28
111,2,10:32.0,D. Exum makes free throw 1 of 2,,26,28
112,2,10:32.0,D. Exum makes free throw 2 of 2,,27,28
113,2,10:19.0,,T. Lyles makes 2-pt layup from 2 ft (assist by M. Beasley),27,30
114,2,9:59.0,Personal foul by M. Plumlee (drawn by D. Exum),,27,30
115,2,9:45.0,R. O'Neale misses 2-pt layup from 3 ft,,27,30
116,2,9:39.0,Offensive rebound by D. Favors,,27,30
117,2,9:35.0,D. Favors makes 2-pt layup from 1 ft,,29,30
118,2,9:26.0,,Personal foul by D. Favors (drawn by M. Plumlee),29,30
119,2,9:21.0,,Personal foul by T. Sefolosha (drawn by J. Murray),29,30
120,2,9:08.0,,M. Plumlee makes 2-pt layup from 2 ft (assist by T. Lyles),29,32
121,2,8:58.0,Personal foul by M. Plumlee (drawn by R. O'Neale),,29,32
122,2,8:58.0,J. Crowder enters the game for R. O'Neale,,29,32
123,2,8:58.0,D. Mitchell enters the game for T. Sefolosha,,29,32
124,2,8:51.0,D. Favors makes 2-pt jump shot from 8 ft (assist by J. Ingles),,31,32
125,2,8:37.0,,J. Murray misses 2-pt jump shot from 23 ft,31,32
126,2,8:35.0,Defensive rebound by D. Favors,,31,32
127,2,8:20.0,D. Exum misses 3-pt jump shot from 25 ft,,31,32
128,2,8:17.0,,Defensive rebound by T. Lyles,31,32
129,2,8:13.0,,M. Beasley misses 3-pt jump shot from 24 ft,31,32
130,2,8:09.0,,Offensive rebound by J. Hernangómez,31,32
131,2,8:08.0,,Offensive foul by T. Lyles (drawn by D. Exum),31,32
132,2,8:08.0,,Turnover by T. Lyles (offensive foul),31,32
133,2,8:08.0,R. Gobert enters the game for D. Exum,,31,32
134,2,8:08.0,R. Rubio enters the game for D. Favors,,31,32
135,2,8:08.0,,G. Harris enters the game for J. Murray,31,32
136,2,7:55.0,J. Ingles misses 3-pt jump shot from 24 ft,,31,32
137,2,7:50.0,,Defensive rebound by T. Lyles,31,32
138,2,7:36.0,,M. Beasley misses 2-pt jump shot from 18 ft,31,32
139,2,7:34.0,Defensive rebound by R. Rubio,,31,32
140,2,7:29.0,J. Crowder makes 2-pt layup from 2 ft (assist by R. Rubio),,33,32
141,2,7:16.0,,Personal foul by R. Rubio (drawn by M. Beasley),33,32
142,2,7:16.0,,N. Jokić enters the game for T. Lyles,33,32
143,2,7:16.0,,P. Millsap enters the game for M. Plumlee,33,32
144,2,7:04.0,,Turnover by G. Harris (lost ball; steal by J. Crowder),33,32
145,2,7:01.0,Turnover by J. Crowder (bad pass; steal by J. Hernangómez),,33,32
146,2,6:48.0,,P. Millsap makes 2-pt jump shot from 6 ft,33,34
147,2,6:33.0,Personal foul by N. Jokić (drawn by R. Gobert),,33,34
148,2,6:33.0,,Denver full timeout,33,34
149,2,6:33.0,R. O'Neale enters the game for J. Ingles,,33,34
150,2,6:33.0,,T. Craig enters the game for M. Beasley,33,34
151,2,6:20.0,D. Mitchell misses 2-pt jump shot from 12 ft,,33,34
152,2,6:18.0,,Defensive rebound by T. Craig,33,34
153,2,6:01.0,,T. Craig misses 3-pt jump shot from 27 ft,33,34
154,2,6:00.0,Defensive rebound by Team,,33,34
155,2,5:43.0,J. Crowder makes 3-pt jump shot from 25 ft (assist by R. Gobert),,36,34
156,2,5:30.0,,G. Harris makes 2-pt layup from 1 ft (assist by N. Jokić),36,36
157,2,5:20.0,Personal foul by G. Harris (drawn by R. Gobert),,36,36
158,2,5:20.0,R. Gobert makes free throw 1 of 2,,37,36
159,2,5:20.0,,J. Murray enters the game for J. Hernangómez,37,36
160,2,5:20.0,R. Gobert misses free throw 2 of 2,,37,36
161,2,5:18.0,,Defensive rebound by T. Craig,37,36
162,2,5:11.0,,Personal foul by J. Crowder (drawn by J. Murray),37,36
163,2,5:05.0,,N. Jokić misses 3-pt jump shot from 25 ft,37,36
164,2,5:02.0,Defensive rebound by J. Crowder,,37,36
165,2,4:53.0,J. Crowder misses 3-pt jump shot from 25 ft,,37,36
166,2,4:49.0,,Defensive rebound by T. Craig,37,36
167,2,4:43.0,,G. Harris makes 2-pt layup from 3 ft,37,38
168,2,4:43.0,,Shooting foul by R. O'Neale (drawn by G. Harris),37,38
169,2,4:43.0,,G. Harris misses free throw 1 of 1,37,38
170,2,4:43.0,Defensive rebound by J. Crowder,,37,38
171,2,4:34.0,R. Rubio misses 2-pt jump shot from 11 ft,,37,38
172,2,4:32.0,Offensive rebound by R. Gobert,,37,38
173,2,4:29.0,Turnover by R. Rubio (lost ball; steal by P. Millsap),,37,38
174,2,4:22.0,,P. Millsap makes 2-pt layup from 4 ft,37,40
175,2,4:22.0,Utah full timeout,,37,40
176,2,4:22.0,J. Ingles enters the game for R. O'Neale,,37,40
177,2,4:12.0,D. Mitchell misses 2-pt jump shot from 23 ft,,37,40
178,2,4:09.0,,Defensive rebound by P. Millsap,37,40
179,2,3:50.0,,T. Craig makes 2-pt jump shot from 5 ft,37,42
180,2,3:29.0,Turnover by J. Crowder (lost ball; steal by P. Millsap),,37,42
181,2,3:24.0,,P. Millsap misses 2-pt layup from 3 ft (block by J. Crowder),37,42
182,2,3:24.0,,Offensive rebound by Team,37,42
183,2,3:21.0,,J. Murray makes 2-pt dunk from 2 ft (assist by P. Millsap),37,44
184,2,3:08.0,R. Gobert makes 2-pt dunk from 1 ft (assist by J. Crowder),,39,44
185,2,2:51.0,,P. Millsap misses 2-pt jump shot from 5 ft,39,44
186,2,2:49.0,Defensive rebound by R. Gobert,,39,44
187,2,2:33.0,D. Mitchell misses 3-pt jump shot from 25 ft,,39,44
188,2,2:27.0,Offensive rebound by R. Gobert,,39,44
189,2,2:27.0,R. Gobert makes 2-pt layup from 1 ft,,41,44
190,2,2:10.0,,G. Harris misses 3-pt jump shot from 24 ft,41,44
191,2,2:07.0,Defensive rebound by J. Ingles,,41,44
192,2,2:02.0,J. Ingles misses 3-pt jump shot from 25 ft,,41,44
193,2,1:58.0,,Defensive rebound by T. Craig,41,44
194,2,1:47.0,,Turnover by J. Murray (bad pass; steal by D. Mitchell),41,44
195,2,1:40.0,Personal foul by G. Harris (drawn by R. Rubio),,41,44
196,2,1:40.0,R. Rubio makes free throw 1 of 2,,42,44
197,2,1:40.0,R. Rubio makes free throw 2 of 2,,43,44
198,2,1:23.0,,G. Harris misses 2-pt jump shot from 14 ft,43,44
199,2,1:15.0,,Offensive rebound by T. Craig,43,44
200,2,1:15.0,,T. Craig misses 2-pt layup at rim,43,44
201,2,1:15.0,Defensive rebound by R. Gobert,,43,44
202,2,1:10.0,D. Mitchell misses 2-pt jump shot from 13 ft,,43,44
203,2,1:07.0,,Defensive rebound by G. Harris,43,44
204,2,1:07.0,,Personal foul by D. Mitchell (drawn by G. Harris),43,44
205,2,1:07.0,,G. Harris makes free throw 1 of 2,43,45
206,2,1:07.0,,G. Harris makes free throw 2 of 2,43,46
207,2,0:55.0,Shooting foul by N. Jokić (drawn by R. Gobert),,43,46
208,2,0:55.0,R. Gobert misses free throw 1 of 2,,43,46
209,2,0:55.0,Offensive rebound by Team,,43,46
210,2,0:55.0,R. Gobert makes free throw 2 of 2,,44,46
211,2,0:40.0,,Turnover by P. Millsap (bad pass; steal by J. Ingles),44,46
212,2,0:36.0,Offensive foul by R. Gobert (drawn by P. Millsap),,44,46
213,2,0:36.0,Turnover by R. Gobert (offensive foul),,44,46
214,2,0:23.0,,Shooting foul by J. Ingles (drawn by G. Harris),44,46
215,2,0:23.0,,G. Harris misses free throw 1 of 2,44,46
216,2,0:23.0,,Offensive rebound by Team,44,46
217,2,0:23.0,,M. Plumlee enters the game for N. Jokić,44,46
218,2,0:23.0,,G. Harris makes free throw 2 of 2,44,47
219,2,0:05.0,D. Mitchell makes 2-pt layup from 2 ft (assist by R. Rubio),,46,47
220,2,0:01.0,,J. Murray misses 3-pt jump shot from 25 ft,46,47
221,2,0:01.0,,Offensive rebound by Team,46,47
222,3,11:44.0,,N. Jokić makes 2-pt layup from 4 ft (assist by P. Millsap),46,49
223,3,11:32.0,D. Mitchell makes 2-pt layup from 1 ft (assist by R. Rubio),,48,49
224,3,11:10.0,,T. Craig makes 2-pt layup from 2 ft (assist by N. Jokić),48,51
225,3,10:58.0,D. Mitchell makes 2-pt jump shot from 6 ft,,50,51
226,3,10:51.0,,Personal foul by R. Rubio (drawn by J. Murray),50,51
227,3,10:38.0,,Turnover by J. Murray (bad pass; steal by J. Ingles),50,51
228,3,10:25.0,R. Gobert misses 2-pt layup from 4 ft,,50,51
229,3,10:24.0,Offensive rebound by D. Favors,,50,51
230,3,10:24.0,D. Favors makes 2-pt layup from 2 ft,,52,51
231,3,10:24.0,Shooting foul by G. Harris (drawn by D. Favors),,52,51
232,3,10:24.0,D. Favors misses free throw 1 of 1,,52,51
233,3,10:24.0,,Defensive rebound by T. Craig,52,51
234,3,10:13.0,,P. Millsap misses 3-pt jump shot from 25 ft,52,51
235,3,10:09.0,Defensive rebound by J. Ingles,,52,51
236,3,9:59.0,R. Gobert misses 2-pt layup from 2 ft,,52,51
237,3,9:58.0,Offensive rebound by R. Gobert,,52,51
238,3,9:54.0,D. Mitchell misses 3-pt jump shot from 24 ft,,52,51
239,3,9:51.0,,Defensive rebound by P. Millsap,52,51
240,3,9:43.0,,Turnover by G. Harris (lost ball; steal by R. Rubio),52,51
241,3,9:33.0,Personal foul by P. Millsap (drawn by R. Gobert),,52,51
242,3,9:26.0,R. Rubio misses 2-pt jump shot from 19 ft,,52,51
243,3,9:23.0,,Defensive rebound by P. Millsap,52,51
244,3,9:09.0,,P. Millsap makes 2-pt layup from 3 ft,52,53
245,3,9:00.0,D. Favors misses 2-pt jump shot from 16 ft,,52,53
246,3,8:55.0,,Defensive rebound by N. Jokić,52,53
247,3,8:34.0,,P. Millsap makes 2-pt layup from 2 ft (assist by N. Jokić),52,55
248,3,8:34.0,,Shooting foul by R. Gobert (drawn by P. Millsap),52,55
249,3,8:34.0,Utah full timeout,,52,55
250,3,8:34.0,J. Crowder enters the game for D. Favors,,52,55
251,3,8:34.0,,P. Millsap misses free throw 1 of 1,52,55
252,3,8:34.0,Defensive rebound by D. Mitchell,,52,55
253,3,8:15.0,J. Crowder makes 3-pt jump shot from 22 ft (assist by D. Mitchell),,55,55
254,3,7:59.0,,Turnover by P. Millsap (lost ball; steal by D. Mitchell),55,55
255,3,7:56.0,J. Crowder makes 2-pt dunk from 1 ft (assist by J. Ingles),,57,55
256,3,7:28.0,,G. Harris misses 3-pt jump shot from 23 ft,57,55
257,3,7:26.0,Defensive rebound by J. Crowder,,57,55
258,3,7:26.0,Turnover by J. Crowder (step out of bounds),,57,55
259,3,7:23.0,,N. Jokić misses 3-pt jump shot from 25 ft,57,55
260,3,7:18.0,Defensive rebound by Team,,57,55
261,3,7:06.0,D. Mitchell misses 3-pt jump shot from 25 ft,,57,55
262,3,7:03.0,,Defensive rebound by N. Jokić,57,55
263,3,6:57.0,,G. Harris makes 3-pt jump shot from 25 ft (assist by N. Jokić),57,58
264,3,6:40.0,R. Gobert makes 2-pt dunk from 1 ft (assist by R. Rubio),,59,58
265,3,6:29.0,,Turnover by N. Jokić (bad pass; steal by R. Rubio),59,58
266,3,6:26.0,Turnover by R. Rubio (bad pass; steal by P. Millsap),,59,58
267,3,6:11.0,,J. Murray makes 2-pt jump shot from 19 ft,59,60
268,3,5:51.0,J. Ingles makes 3-pt jump shot from 25 ft (assist by R. Rubio),,62,60
269,3,5:35.0,,Turnover by N. Jokić (bad pass; steal by D. Mitchell),62,60
270,3,5:26.0,D. Mitchell makes 2-pt layup from 4 ft,,64,60
271,3,5:26.0,,Denver full timeout,64,60
272,3,5:26.0,D. Exum enters the game for J. Ingles,,64,60
273,3,5:26.0,R. O'Neale enters the game for D. Mitchell,,64,60
274,3,5:26.0,,M. Morris enters the game for J. Murray,64,60
275,3,5:06.0,,T. Craig misses 3-pt jump shot from 24 ft,64,60
276,3,5:04.0,Defensive rebound by R. Gobert,,64,60
277,3,4:53.0,J. Crowder makes 3-pt jump shot from 25 ft (assist by R. O'Neale),,67,60
278,3,4:39.0,,G. Harris makes 2-pt jump shot from 7 ft (assist by N. Jokić),67,62
279,3,4:33.0,Turnover by R. Rubio (bad pass; steal by T. Craig),,67,62
280,3,4:26.0,,N. Jokić misses 3-pt jump shot from 26 ft,67,62
281,3,4:22.0,,Offensive rebound by P. Millsap,67,62
282,3,4:20.0,,M. Morris misses 3-pt jump shot from 26 ft,67,62
283,3,4:17.0,Defensive rebound by R. Rubio,,67,62
284,3,4:17.0,Personal foul by T. Craig (drawn by R. Rubio),,67,62
285,3,4:17.0,,J. Hernangómez enters the game for T. Craig,67,62
286,3,4:02.0,R. Gobert makes 2-pt dunk from 1 ft (assist by R. Rubio),,69,62
287,3,3:44.0,,N. Jokić misses 2-pt layup from 3 ft (block by R. Gobert),69,62
288,3,3:41.0,,Offensive rebound by N. Jokić,69,62
289,3,3:39.0,,G. Harris misses 3-pt jump shot from 26 ft,69,62
290,3,3:37.0,Defensive rebound by R. O'Neale,,69,62
291,3,3:20.0,Turnover by R. Rubio (traveling),,69,62
292,3,3:20.0,,T. Lyles enters the game for N. Jokić,69,62
293,3,3:20.0,,M. Plumlee enters the game for P. Millsap,69,62
294,3,3:10.0,,Turnover by G. Harris (traveling),69,62
295,3,3:10.0,D. Mitchell enters the game for R. Rubio,,69,62
296,3,2:55.0,J. Crowder misses 3-pt jump shot from 24 ft,,69,62
297,3,2:52.0,Offensive rebound by R. Gobert,,69,62
298,3,2:47.0,R. Gobert makes 2-pt hook shot from 2 ft,,71,62
299,3,2:36.0,,G. Harris makes 2-pt layup from 1 ft,71,64
300,3,2:22.0,J. Crowder misses 3-pt jump shot from 23 ft,,71,64
301,3,2:17.0,Offensive rebound by R. Gobert,,71,64
302,3,2:17.0,R. Gobert misses 2-pt dunk at rim,,71,64
303,3,2:16.0,,Defensive rebound by M. Morris,71,64
304,3,1:54.0,,J. Hernangómez misses 2-pt layup from 2 ft,71,64
305,3,1:51.0,Defensive rebound by R. Gobert,,71,64
306,3,1:38.0,D. Mitchell makes 2-pt layup from 3 ft,,73,64
307,3,1:24.0,,T. Lyles misses 3-pt jump shot from 25 ft,73,64
308,3,1:21.0,Defensive rebound by R. Gobert,,73,64
309,3,1:04.0,D. Exum misses 3-pt jump shot from 22 ft,,73,64
310,3,1:01.0,,Defensive rebound by T. Lyles,73,64
311,3,0:55.0,,J. Hernangómez makes 3-pt jump shot from 26 ft (assist by T. Lyles),73,67
312,3,0:55.0,,M. Beasley enters the game for G. Harris,73,67
313,3,0:31.0,D. Mitchell misses 3-pt jump shot from 22 ft,,73,67
314,3,0:28.0,,Defensive rebound by M. Plumlee,73,67
315,3,0:21.0,,Turnover by M. Plumlee (bad pass; steal by D. Mitchell),73,67
316,3,0:06.0,Personal take foul by M. Beasley (drawn by D. Mitchell),,73,67
317,3,0:06.0,Technical foul by D. Mitchell,,73,67
318,3,0:06.0,,M. Beasley makes technical free throw,73,68
319,3,0:01.0,J. Crowder misses 3-pt jump shot from 23 ft,,73,68
320,3,0:01.0,,Defensive rebound by M. Morris,73,68
321,4,11:35.0,Shooting foul by J. Hernangómez (drawn by R. O'Neale),,73,68
322,4,11:35.0,R. O'Neale makes free throw 1 of 2,,74,68
323,4,11:35.0,R. O'Neale makes free throw 2 of 2,,75,68
324,4,11:26.0,,M. Beasley makes 3-pt jump shot from 25 ft (assist by J. Murray),75,71
325,4,11:15.0,Personal foul by J. Murray (drawn by J. Ingles),,75,71
326,4,11:07.0,D. Favors makes 2-pt layup from 3 ft (assist by J. Ingles),,77,71
327,4,10:53.0,,T. Lyles makes 2-pt hook shot from 5 ft (assist by J. Murray),77,73
328,4,10:32.0,D. Favors misses 2-pt hook shot from 6 ft,,77,73
329,4,10:30.0,,Defensive rebound by M. Plumlee,77,73
330,4,10:23.0,,J. Murray misses 2-pt jump shot from 17 ft,77,73
331,4,10:21.0,,Offensive rebound by M. Plumlee,77,73
332,4,10:19.0,,M. Beasley misses 3-pt jump shot from 25 ft,77,73
333,4,10:16.0,Defensive rebound by J. Ingles,,77,73
334,4,10:09.0,J. Ingles misses 2-pt layup from 2 ft,,77,73
335,4,10:07.0,,Defensive rebound by M. Plumlee,77,73
336,4,9:58.0,,Personal foul by G. Niang (drawn by M. Plumlee),77,73
337,4,9:51.0,,Personal foul by D. Exum (drawn by M. Plumlee),77,73
338,4,9:51.0,D. Mitchell enters the game for R. O'Neale,,77,73
339,4,9:45.0,,J. Murray makes 2-pt layup from 4 ft (assist by T. Lyles),77,75
340,4,9:45.0,,Shooting foul by G. Niang (drawn by J. Murray),77,75
341,4,9:45.0,J. Crowder enters the game for G. Niang,,77,75
342,4,9:45.0,,J. Murray makes free throw 1 of 1,77,76
343,4,9:30.0,Turnover by J. Ingles (bad pass; steal by M. Plumlee),,77,76
344,4,9:30.0,R. Rubio enters the game for D. Exum,,77,76
345,4,9:20.0,,M. Beasley makes 3-pt jump shot from 24 ft (assist by M. Plumlee),77,79
346,4,9:03.0,D. Mitchell misses 2-pt jump shot from 8 ft,,77,79
347,4,9:01.0,,Defensive rebound by T. Lyles,77,79
348,4,9:01.0,R. Gobert enters the game for D. Favors,,77,79
349,4,8:48.0,,T. Lyles misses 2-pt layup from 4 ft (block by J. Crowder),77,79
350,4,8:48.0,,Offensive rebound by Team,77,79
351,4,8:39.0,,M. Plumlee makes 3-pt jump shot from 24 ft (assist by M. Beasley),77,82
352,4,8:36.0,Utah full timeout,,77,82
353,4,8:26.0,Personal foul by M. Plumlee (drawn by R. Gobert),,77,82
354,4,8:18.0,J. Crowder misses 2-pt jump shot from 21 ft,,77,82
355,4,8:16.0,,Defensive rebound by J. Murray,77,82
356,4,8:14.0,,Personal foul by J. Ingles (drawn by T. Lyles),77,82
357,4,7:58.0,,M. Plumlee misses 2-pt layup from 2 ft,77,82
358,4,7:55.0,Defensive rebound by D. Mitchell,,77,82
359,4,7:46.0,D. Mitchell misses 2-pt layup from 3 ft,,77,82
360,4,7:43.0,,Defensive rebound by J. Murray,77,82
361,4,7:42.0,,J. Murray misses 3-pt jump shot from 25 ft,77,82
362,4,7:41.0,,Offensive rebound by Team,77,82
363,4,7:41.0,,Turnover by M. Plumlee (turnover),77,82
364,4,7:41.0,,Loose ball foul by M. Plumlee (drawn by J. Ingles),77,82
365,4,7:41.0,R. O'Neale enters the game for D. Mitchell,,77,82
366,4,7:26.0,R. Rubio misses 2-pt jump shot from 4 ft,,77,82
367,4,7:23.0,,Defensive rebound by T. Lyles,77,82
368,4,7:18.0,,Personal foul by R. Rubio (drawn by T. Lyles),77,82
369,4,7:18.0,,T. Lyles makes free throw 1 of 2,77,83
370,4,7:18.0,,T. Lyles makes free throw 2 of 2,77,84
371,4,7:10.0,R. Rubio misses 2-pt layup from 3 ft,,77,84
372,4,7:08.0,,Defensive rebound by M. Plumlee,77,84
373,4,7:01.0,,M. Beasley misses 2-pt layup from 2 ft,77,84
374,4,7:01.0,,Offensive rebound by J. Hernangómez,77,84
375,4,7:01.0,,Shooting foul by R. Gobert (drawn by J. Hernangómez),77,84
376,4,7:01.0,,J. Hernangómez makes free throw 1 of 2,77,85
377,4,7:01.0,,J. Hernangómez misses free throw 2 of 2,77,85
378,4,6:58.0,Defensive rebound by R. Gobert,,77,85
379,4,6:56.0,Technical foul by R. Gobert,,77,85
380,4,6:56.0,,J. Murray makes technical free throw,77,86
381,4,6:37.0,Turnover by Team (shot clock),,77,86
382,4,6:34.0,,Personal foul by R. O'Neale (drawn by M. Plumlee),77,86
