,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,NEW ORLEANS_ACTION,LA LAKERS_SCORE,NEW ORLEANS_SCORE
382,4,7:22.0,,C. Diallo misses 2-pt jump shot from 10 ft,115,90
383,4,7:20.0,Defensive rebound by I. Bonga,,115,90
384,4,7:15.0,I. Bonga misses 2-pt layup from 3 ft,,115,90
385,4,7:13.0,,Defensive rebound by C. Wood,115,90
386,4,7:04.0,,Turnover by S. Hill (back court),115,90
387,4,7:04.0,K. Caldwell-Pope enters the game for I. Bonga,,115,90
388,4,7:04.0,J. McGee enters the game for J. Williams,,115,90
389,4,6:54.0,Turnover by R. Rondo (bad pass; steal by D. Bertāns),,115,90
390,4,6:52.0,,Personal foul by K. Caldwell-Pope (drawn by D. Bertāns),115,90
391,4,6:52.0,,New Orleans full timeout,115,90
392,4,6:32.0,,S. Hill misses 2-pt jump shot from 4 ft (block by M. Muscala),115,90
393,4,6:29.0,Defensive rebound by R. Bullock,,115,90
394,4,6:16.0,M. Muscala makes 2-pt layup from 1 ft (assist by R. Bullock),,117,90
395,4,5:53.0,,S. Johnson misses 2-pt layup from 3 ft (block by M. Muscala),117,90
396,4,5:50.0,Defensive rebound by R. Rondo,,117,90
397,4,5:41.0,R. Bullock makes 3-pt jump shot from 23 ft (assist by R. Rondo),,120,90
398,4,5:41.0,J. Jones enters the game for K. Caldwell-Pope,,120,90
399,4,5:41.0,,I. Clark enters the game for C. Diallo,120,90
400,4,5:41.0,,J. Okafor enters the game for S. Johnson,120,90
401,4,5:21.0,,S. Hill makes 3-pt jump shot from 26 ft (assist by I. Clark),120,93
402,4,5:01.0,R. Rondo misses 3-pt jump shot from 27 ft,,120,93
403,4,4:58.0,Offensive rebound by J. Jones,,120,93
404,4,4:55.0,M. Muscala misses 2-pt jump shot from 13 ft,,120,93
405,4,4:53.0,,Defensive rebound by C. Wood,120,93
406,4,4:44.0,,D. Bertāns misses 3-pt jump shot from 24 ft,120,93
407,4,4:38.0,Defensive rebound by J. McGee,,120,93
408,4,4:29.0,Turnover by M. Muscala (bad pass; steal by C. Wood),,120,93
409,4,4:26.0,,C. Wood makes 2-pt jump shot from 1 ft,120,95
410,4,4:26.0,,Shooting foul by J. McGee (drawn by C. Wood),120,95
411,4,4:26.0,,C. Wood makes free throw 1 of 1,120,96
412,4,4:18.0,J. McGee misses 2-pt jump shot from 18 ft,,120,96
413,4,4:14.0,,Defensive rebound by C. Wood,120,96
414,4,4:07.0,,C. Wood misses 2-pt jump shot from 6 ft,120,96
415,4,4:04.0,Defensive rebound by J. McGee,,120,96
416,4,3:55.0,R. Bullock makes 3-pt jump shot from 26 ft (assist by M. Muscala),,123,96
417,4,3:37.0,,C. Wood makes 2-pt dunk from 1 ft,123,98
418,4,3:19.0,R. Rondo makes 3-pt jump shot from 29 ft,,126,98
419,4,3:05.0,,Turnover by I. Clark (bad pass; steal by J. Jones),126,98
420,4,3:01.0,J. Jones makes 2-pt layup from 2 ft (assist by R. Rondo),,128,98
421,4,2:58.0,,Turnover by I. Clark (bad pass),128,98
422,4,2:58.0,LA Lakers full timeout,,128,98
423,4,2:58.0,I. Bonga enters the game for R. Bullock,,128,98
424,4,2:58.0,A. Caruso enters the game for J. McGee,,128,98
425,4,2:58.0,M. Wagner enters the game for M. Muscala,,128,98
426,4,2:58.0,J. Williams enters the game for R. Rondo,,128,98
427,4,2:51.0,Turnover by M. Wagner (bad pass),,128,98
428,4,2:40.0,,Shooting foul by I. Bonga (drawn by S. Hill),128,98
429,4,2:40.0,,S. Hill makes free throw 1 of 2,128,99
430,4,2:40.0,,S. Hill makes free throw 2 of 2,128,100
431,4,2:24.0,M. Wagner misses 3-pt jump shot from 26 ft,,128,100
432,4,2:21.0,,Defensive rebound by J. Okafor,128,100
433,4,2:10.0,,I. Clark misses 2-pt layup at rim (block by M. Wagner),128,100
434,4,2:10.0,,Offensive rebound by Team,128,100
435,4,2:02.0,,J. Okafor makes 2-pt jump shot from 10 ft,128,102
436,4,1:47.0,J. Jones misses 3-pt jump shot from 25 ft,,128,102
437,4,1:44.0,,Defensive rebound by I. Clark,128,102
438,4,1:41.0,,Turnover by I. Clark (lost ball; steal by I. Bonga),128,102
439,4,1:37.0,I. Bonga misses 3-pt jump shot from 27 ft,,128,102
440,4,1:34.0,,Defensive rebound by J. Okafor,128,102
441,4,1:26.0,,D. Bertāns misses 3-pt jump shot from 25 ft,128,102
442,4,1:23.0,Defensive rebound by M. Wagner,,128,102
443,4,1:18.0,Turnover by A. Caruso (bad pass),,128,102
444,4,1:04.0,,S. Hill misses 3-pt jump shot from 23 ft,128,102
445,4,1:00.0,Defensive rebound by M. Wagner,,128,102
446,4,0:50.0,I. Bonga misses 3-pt jump shot from 27 ft,,128,102
447,4,0:47.0,,Defensive rebound by S. Hill,128,102
448,4,0:42.0,,I. Clark misses 2-pt layup from 2 ft,128,102
449,4,0:38.0,Defensive rebound by A. Caruso,,128,102
450,4,0:34.0,J. Williams makes 2-pt dunk from 1 ft (assist by A. Caruso),,130,102
451,4,0:26.0,,I. Clark misses 3-pt jump shot from 28 ft,130,102
452,4,0:22.0,Defensive rebound by I. Bonga,,130,102
453,4,0:00.0,Turnover by Team (shot clock),,130,102
