,QUARTER,TIME_REMAINING,TORONTO_ACTION,CHICAGO_ACTION,TORONTO_SCORE,CHICAGO_SCORE
36,1,7:05.0,S. Ibaka misses 2-pt jump shot from 18 ft,,14,10
37,1,7:02.0,,Defensive rebound by W. Carter,14,10
38,1,6:55.0,,J. Holiday makes 2-pt jump shot from 18 ft (assist by R. Arcidiacono),14,12
39,1,6:29.0,F. VanVleet misses 3-pt jump shot from 24 ft,,14,12
40,1,6:26.0,,Defensive rebound by J. Parker,14,12
41,1,6:14.0,,W. Carter misses 2-pt jump shot from 21 ft,14,12
42,1,6:11.0,Defensive rebound by F. VanVleet,,14,12
43,1,5:53.0,Turnover by S. Ibaka (out of bounds lost ball),,14,12
44,1,5:46.0,,C. Payne makes 2-pt jump shot from 7 ft (assist by W. Carter),14,14
45,1,5:31.0,S. Ibaka makes 2-pt jump shot from 16 ft (assist by F. VanVleet),,16,14
46,1,5:20.0,,Turnover by C. Payne (bad pass; steal by F. VanVleet),16,14
47,1,5:14.0,S. Ibaka misses 3-pt jump shot from 25 ft,,16,14
48,1,5:11.0,,Defensive rebound by J. Parker,16,14
49,1,4:55.0,,W. Carter misses 2-pt jump shot from 11 ft,16,14
50,1,4:50.0,Defensive rebound by S. Ibaka,,16,14
51,1,4:46.0,Personal foul by C. Payne (drawn by K. Lowry),,16,14
52,1,4:46.0,,A. Blakeney enters the game for R. Arcidiacono,16,14
53,1,4:37.0,Turnover by F. VanVleet (bad pass; steal by J. Holiday),,16,14
54,1,4:31.0,,J. Holiday misses 2-pt layup from 8 ft,16,14
55,1,4:29.0,Defensive rebound by D. Green,,16,14
56,1,4:25.0,S. Ibaka misses 2-pt layup from 2 ft,,16,14
57,1,4:25.0,Offensive rebound by Team,,16,14
58,1,4:24.0,,Loose ball foul by W. Carter (drawn by S. Ibaka),16,14
59,1,4:16.0,F. VanVleet makes 3-pt jump shot from 26 ft (assist by K. Lowry),,19,14
60,1,3:57.0,,C. Payne misses 2-pt layup from 1 ft,19,14
61,1,3:57.0,Defensive rebound by P. Siakam,,19,14
62,1,3:57.0,Personal foul by C. Payne (drawn by P. Siakam),,19,14
63,1,3:57.0,D. Wright enters the game for D. Green,,19,14
64,1,3:57.0,,S. Harrison enters the game for C. Payne,19,14
65,1,3:32.0,S. Ibaka misses 2-pt jump shot from 12 ft,,19,14
66,1,3:30.0,,Defensive rebound by J. Holiday,19,14
67,1,3:27.0,,Turnover by A. Blakeney (step out of bounds),19,14
68,1,3:27.0,J. Valančiūnas enters the game for S. Ibaka,,19,14
69,1,3:27.0,,R. Lopez enters the game for W. Carter,19,14
70,1,3:09.0,J. Valančiūnas makes 2-pt layup from 2 ft,,21,14
71,1,2:57.0,,J. Parker misses 3-pt jump shot from 23 ft,21,14
72,1,2:54.0,Defensive rebound by D. Wright,,21,14
73,1,2:50.0,K. Lowry misses 3-pt jump shot from 25 ft,,21,14
74,1,2:47.0,,Defensive rebound by J. Holiday,21,14
75,1,2:39.0,,R. Lopez makes 2-pt hook shot from 2 ft (assist by S. Harrison),21,16
76,1,2:30.0,Turnover by J. Valančiūnas (bad pass; steal by S. Harrison),,21,16
77,1,2:30.0,,A. Blakeney misses 2-pt jump shot from 16 ft,21,16
78,1,2:30.0,Defensive rebound by J. Valančiūnas,,21,16
79,1,2:30.0,Toronto full timeout,,21,16
80,1,2:30.0,D. Green enters the game for K. Lowry,,21,16
81,1,2:30.0,M. Richardson enters the game for P. Siakam,,21,16
82,1,2:13.0,F. VanVleet misses 3-pt jump shot from 23 ft,,21,16
83,1,2:08.0,,Defensive rebound by J. Holiday,21,16
84,1,1:48.0,,J. Parker misses 2-pt layup from 2 ft,21,16
85,1,1:46.0,Defensive rebound by J. Valančiūnas,,21,16
86,1,1:36.0,J. Valančiūnas makes 2-pt layup from 1 ft (assist by D. Wright),,23,16
87,1,1:23.0,,J. Holiday misses 3-pt jump shot from 25 ft,23,16
88,1,1:20.0,Defensive rebound by J. Valančiūnas,,23,16
89,1,1:07.0,D. Green makes 2-pt jump shot from 7 ft,,25,16
90,1,0:52.0,,R. Lopez makes 2-pt hook shot from 9 ft (assist by S. Harrison),25,18
91,1,0:28.0,F. VanVleet makes 2-pt jump shot from 8 ft,,27,18
92,1,0:07.0,,R. Lopez misses 2-pt jump shot from 19 ft,27,18
93,1,0:04.0,Defensive rebound by D. Green,,27,18
94,1,0:00.0,D. Wright misses 2-pt jump shot from 18 ft,,27,18
95,1,0:00.0,Offensive rebound by Team,,27,18
96,2,11:53.0,,Personal foul by D. Green (drawn by A. Blakeney),27,18
97,2,11:39.0,,Turnover by R. Arcidiacono (bad pass),27,18
98,2,11:28.0,Turnover by D. Wright (lost ball; steal by S. Harrison),,27,18
99,2,11:19.0,,C. Hutchison misses 3-pt jump shot from 23 ft,27,18
100,2,11:15.0,Defensive rebound by L. Brown,,27,18
101,2,11:09.0,Turnover by M. Richardson (traveling),,27,18
102,2,10:56.0,,A. Blakeney misses 2-pt jump shot from 15 ft,27,18
103,2,10:51.0,Defensive rebound by M. Richardson,,27,18
104,2,10:39.0,Turnover by D. Wright (bad pass; steal by C. Hutchison),,27,18
105,2,10:35.0,,A. Blakeney misses 2-pt layup from 2 ft,27,18
106,2,10:33.0,Defensive rebound by D. Green,,27,18
107,2,10:22.0,D. Green makes 2-pt layup from 1 ft (assist by L. Brown),,29,18
108,2,10:09.0,,R. Lopez misses 2-pt hook shot from 9 ft,29,18
109,2,10:05.0,Defensive rebound by J. Valančiūnas,,29,18
110,2,10:00.0,L. Brown misses 3-pt jump shot from 26 ft,,29,18
111,2,9:57.0,,Defensive rebound by S. Harrison,29,18
112,2,9:48.0,,S. Harrison misses 2-pt layup from 2 ft,29,18
113,2,9:46.0,Defensive rebound by M. Richardson,,29,18
114,2,9:45.0,M. Richardson makes 2-pt layup from 1 ft,,31,18
115,2,9:45.0,Shooting foul by R. Arcidiacono (drawn by M. Richardson),,31,18
116,2,9:45.0,K. Lowry enters the game for D. Green,,31,18
117,2,9:45.0,M. Richardson makes free throw 1 of 1,,32,18
118,2,9:28.0,,R. Lopez makes 2-pt hook shot from 7 ft,32,20
119,2,9:17.0,D. Wright misses 3-pt jump shot from 26 ft,,32,20
120,2,9:17.0,,Defensive rebound by C. Hutchison,32,20
121,2,9:02.0,,R. Lopez makes 3-pt jump shot from 25 ft (assist by A. Blakeney),32,23
122,2,8:45.0,Turnover by M. Richardson (bad pass; steal by R. Lopez),,32,23
123,2,8:41.0,,A. Blakeney makes 2-pt layup from 1 ft,32,25
124,2,8:41.0,Toronto full timeout,,32,25
125,2,8:41.0,P. Siakam enters the game for M. Richardson,,32,25
126,2,8:26.0,K. Lowry misses 3-pt jump shot from 25 ft,,32,25
127,2,8:22.0,,Defensive rebound by S. Harrison,32,25
128,2,8:13.0,,Turnover by C. Hutchison (bad pass; steal by L. Brown),32,25
129,2,8:08.0,L. Brown misses 3-pt jump shot from 23 ft,,32,25
130,2,8:04.0,Offensive rebound by D. Wright,,32,25
131,2,7:57.0,Turnover by K. Lowry (bad pass; steal by S. Harrison),,32,25
132,2,7:57.0,,Personal take foul by K. Lowry (drawn by S. Harrison),32,25
133,2,7:47.0,,Personal foul by J. Valančiūnas (drawn by R. Lopez),32,25
134,2,7:44.0,,Turnover by S. Harrison (bad pass; steal by D. Wright),32,25
135,2,7:40.0,L. Brown makes 2-pt layup from 1 ft (assist by D. Wright),,34,25
136,2,7:34.0,,Personal foul by L. Brown (drawn by R. Arcidiacono),34,25
137,2,7:15.0,,R. Arcidiacono misses 3-pt jump shot from 25 ft,34,25
138,2,7:15.0,,Offensive rebound by C. Hutchison,34,25
139,2,7:10.0,,C. Hutchison misses 2-pt layup from 2 ft,34,25
140,2,7:08.0,Defensive rebound by K. Lowry,,34,25
141,2,7:06.0,D. Wright makes 3-pt jump shot from 26 ft (assist by K. Lowry),,37,25
142,2,7:06.0,,Chicago full timeout,37,25
143,2,7:06.0,,J. Holiday enters the game for A. Blakeney,37,25
144,2,7:06.0,,J. Parker enters the game for C. Hutchison,37,25
145,2,6:50.0,,Turnover by R. Lopez (lost ball; steal by K. Lowry),37,25
146,2,6:31.0,J. Valančiūnas misses 2-pt hook shot from 6 ft,,37,25
147,2,6:29.0,Offensive rebound by D. Wright,,37,25
148,2,6:29.0,D. Wright misses 2-pt layup from 1 ft,,37,25
149,2,6:29.0,Offensive rebound by J. Valančiūnas,,37,25
150,2,6:26.0,J. Valančiūnas makes 2-pt layup at rim,,39,25
151,2,6:02.0,,R. Arcidiacono misses 3-pt jump shot from 25 ft,39,25
152,2,5:59.0,Defensive rebound by J. Valančiūnas,,39,25
153,2,5:51.0,D. Wright misses 2-pt layup from 2 ft,,39,25
154,2,5:49.0,,Defensive rebound by R. Arcidiacono,39,25
155,2,5:45.0,,J. Holiday makes 3-pt jump shot from 26 ft (assist by S. Harrison),39,28
156,2,5:25.0,J. Valančiūnas makes 2-pt layup from 2 ft,,41,28
157,2,5:06.0,,Shooting foul by J. Valančiūnas (drawn by S. Harrison),41,28
158,2,5:06.0,,S. Harrison makes free throw 1 of 2,41,29
159,2,5:06.0,F. VanVleet enters the game for D. Wright,,41,29
160,2,5:06.0,,W. Carter enters the game for R. Arcidiacono,41,29
161,2,5:06.0,,C. Payne enters the game for R. Lopez,41,29
162,2,5:06.0,,S. Harrison makes free throw 2 of 2,41,30
163,2,4:51.0,K. Lowry misses 3-pt jump shot from 25 ft,,41,30
164,2,4:48.0,,Defensive rebound by J. Parker,41,30
165,2,4:46.0,,Turnover by J. Parker (bad pass),41,30
166,2,4:46.0,S. Ibaka enters the game for J. Valančiūnas,,41,30
167,2,4:36.0,Turnover by K. Lowry (bad pass),,41,30
168,2,4:28.0,,Turnover by S. Harrison (bad pass; steal by L. Brown),41,30
169,2,4:23.0,F. VanVleet misses 3-pt jump shot from 23 ft,,41,30
170,2,4:19.0,Offensive rebound by F. VanVleet,,41,30
171,2,4:18.0,P. Siakam makes 2-pt layup from 5 ft (assist by F. VanVleet),,43,30
172,2,4:05.0,,Personal foul by K. Lowry (drawn by W. Carter),43,30
173,2,4:05.0,,W. Carter makes free throw 1 of 2,43,31
174,2,4:05.0,D. Green enters the game for L. Brown,,43,31
175,2,4:05.0,,R. Arcidiacono enters the game for S. Harrison,43,31
176,2,4:05.0,,W. Carter makes free throw 2 of 2,43,32
177,2,3:51.0,P. Siakam makes 2-pt jump shot from 5 ft (assist by F. VanVleet),,45,32
178,2,3:41.0,,J. Parker misses 3-pt jump shot from 25 ft,45,32
179,2,3:41.0,Defensive rebound by K. Lowry,,45,32
180,2,3:35.0,K. Lowry makes 3-pt jump shot from 26 ft,,48,32
181,2,3:20.0,,J. Holiday makes 3-pt jump shot from 23 ft (assist by R. Arcidiacono),48,35
182,2,3:14.0,Personal foul by J. Parker (drawn by P. Siakam),,48,35
183,2,3:04.0,S. Ibaka misses 2-pt jump shot from 10 ft,,48,35
184,2,3:02.0,,Defensive rebound by C. Payne,48,35
185,2,2:56.0,,Turnover by C. Payne (lost ball; steal by D. Green),48,35
186,2,2:51.0,D. Green makes 2-pt layup from 1 ft (assist by P. Siakam),,50,35
187,2,2:28.0,,C. Payne misses 2-pt layup from 5 ft (block by S. Ibaka),50,35
188,2,2:28.0,,Offensive rebound by Team,50,35
189,2,2:23.0,,J. Holiday makes 3-pt jump shot from 26 ft (assist by R. Arcidiacono),50,38
190,2,2:09.0,S. Ibaka makes 2-pt jump shot from 16 ft (assist by K. Lowry),,52,38
191,2,1:47.0,,J. Holiday misses 3-pt jump shot from 24 ft (block by P. Siakam),52,38
192,2,1:44.0,Defensive rebound by P. Siakam,,52,38
193,2,1:43.0,Turnover by D. Green (lost ball; steal by J. Parker),,52,38
194,2,1:33.0,,C. Payne makes 2-pt layup from 2 ft (assist by J. Parker),52,40
195,2,1:30.0,Offensive foul by P. Siakam (drawn by J. Holiday),,52,40
196,2,1:30.0,Turnover by P. Siakam (offensive foul),,52,40
197,2,1:14.0,,W. Carter makes 2-pt layup from 1 ft (assist by J. Holiday),52,42
198,2,1:07.0,Personal foul by C. Payne (drawn by F. VanVleet),,52,42
199,2,1:07.0,,A. Blakeney enters the game for C. Payne,52,42
200,2,0:55.0,D. Green makes 3-pt jump shot from 23 ft (assist by S. Ibaka),,55,42
201,2,0:39.0,,J. Holiday misses 3-pt jump shot from 25 ft,55,42
202,2,0:35.0,Defensive rebound by K. Lowry,,55,42
203,2,0:27.0,Shooting foul by J. Parker (drawn by P. Siakam),,55,42
204,2,0:27.0,P. Siakam makes free throw 1 of 2,,56,42
205,2,0:27.0,L. Brown enters the game for D. Green,,56,42
206,2,0:27.0,D. Wright enters the game for K. Lowry,,56,42
207,2,0:27.0,P. Siakam makes free throw 2 of 2,,57,42
208,2,0:27.0,,Personal foul by S. Ibaka (drawn by J. Parker),57,42
209,2,0:27.0,Personal foul by J. Parker (drawn by S. Ibaka),,57,42
210,2,0:27.0,,C. Hutchison enters the game for J. Parker,57,42
211,2,0:06.0,,A. Blakeney misses 2-pt jump shot from 19 ft,57,42
212,2,0:02.0,,Offensive rebound by W. Carter,57,42
213,2,0:02.0,,W. Carter misses 2-pt layup at rim,57,42
214,2,0:02.0,,Offensive rebound by W. Carter,57,42
215,2,0:02.0,,W. Carter makes 2-pt layup at rim,57,44
216,2,0:00.0,L. Brown misses 3-pt jump shot from 56 ft,,57,44
217,2,0:00.0,Offensive rebound by Team,,57,44
218,3,11:45.0,,Turnover by W. Carter (bad pass),57,44
219,3,11:32.0,K. Lowry makes 3-pt jump shot from 27 ft (assist by D. Green),,60,44
220,3,11:06.0,,W. Carter misses 2-pt jump shot from 12 ft,60,44
221,3,11:02.0,Defensive rebound by K. Lowry,,60,44
222,3,10:54.0,S. Ibaka makes 2-pt layup from 2 ft (assist by P. Siakam),,62,44
223,3,10:39.0,,Turnover by J. Parker (traveling),62,44
224,3,10:23.0,S. Ibaka makes 2-pt dunk from 1 ft (assist by K. Lowry),,64,44
225,3,10:04.0,,J. Parker misses 2-pt layup from 1 ft (block by S. Ibaka),64,44
226,3,10:04.0,Defensive rebound by P. Siakam,,64,44
227,3,9:47.0,Shooting foul by C. Payne (drawn by S. Ibaka),,64,44
228,3,9:47.0,S. Ibaka makes free throw 1 of 2,,65,44
229,3,9:47.0,,A. Blakeney enters the game for C. Payne,65,44
230,3,9:47.0,S. Ibaka makes free throw 2 of 2,,66,44
231,3,9:26.0,,J. Parker makes 3-pt jump shot from 23 ft (assist by W. Carter),66,47
232,3,8:58.0,F. VanVleet makes 3-pt jump shot from 27 ft (assist by K. Lowry),,69,47
233,3,8:41.0,,J. Parker misses 2-pt jump shot from 8 ft (block by F. VanVleet),69,47
234,3,8:35.0,,Offensive rebound by J. Parker,69,47
235,3,8:35.0,,J. Parker makes 2-pt layup from 1 ft,69,49
236,3,8:19.0,S. Ibaka makes 2-pt hook shot from 4 ft (assist by D. Green),,71,49
237,3,8:10.0,,Personal foul by S. Ibaka (drawn by R. Arcidiacono),71,49
238,3,8:07.0,,J. Holiday misses 3-pt jump shot from 25 ft,71,49
239,3,8:04.0,Defensive rebound by S. Ibaka,,71,49
240,3,8:00.0,K. Lowry misses 3-pt jump shot from 27 ft,,71,49
241,3,7:56.0,,Defensive rebound by W. Carter,71,49
242,3,7:48.0,,R. Arcidiacono misses 2-pt layup from 2 ft,71,49
243,3,7:46.0,Defensive rebound by P. Siakam,,71,49
244,3,7:41.0,P. Siakam misses 2-pt layup from 9 ft,,71,49
245,3,7:38.0,,Defensive rebound by A. Blakeney,71,49
246,3,7:28.0,,R. Arcidiacono misses 3-pt jump shot from 24 ft,71,49
247,3,7:24.0,Defensive rebound by P. Siakam,,71,49
248,3,7:19.0,,Violation by Team (kicked ball),71,49
249,3,7:07.0,P. Siakam misses 2-pt layup from 4 ft (block by W. Carter),,71,49
250,3,7:07.0,,Defensive rebound by Team,71,49
251,3,6:51.0,,Chicago full timeout,71,49
252,3,6:48.0,,W. Carter misses 3-pt jump shot from 28 ft,71,49
253,3,6:44.0,Defensive rebound by S. Ibaka,,71,49
254,3,6:28.0,K. Lowry misses 2-pt jump shot from 17 ft,,71,49
255,3,6:23.0,,Defensive rebound by J. Parker,71,49
256,3,6:15.0,,R. Arcidiacono misses 3-pt jump shot from 26 ft,71,49
257,3,6:11.0,Defensive rebound by S. Ibaka,,71,49
258,3,6:04.0,P. Siakam misses 3-pt jump shot from 26 ft,,71,49
259,3,6:00.0,Offensive rebound by P. Siakam,,71,49
260,3,5:58.0,F. VanVleet makes 3-pt jump shot from 23 ft (assist by P. Siakam),,74,49
261,3,5:41.0,,Def 3 sec tech foul by Team,74,49
262,3,5:41.0,,J. Holiday makes technical free throw,74,50
263,3,5:36.0,,W. Carter misses 2-pt jump shot from 18 ft,74,50
264,3,5:34.0,Defensive rebound by P. Siakam,,74,50
265,3,5:29.0,S. Ibaka misses 2-pt jump shot from 15 ft,,74,50
266,3,5:24.0,,Defensive rebound by J. Holiday,74,50
267,3,5:12.0,,A. Blakeney misses 2-pt layup from 2 ft (block by S. Ibaka),74,50
268,3,5:09.0,Defensive rebound by K. Lowry,,74,50
269,3,5:07.0,P. Siakam misses 2-pt layup from 2 ft (block by J. Holiday),,74,50
270,3,5:04.0,,Defensive rebound by R. Arcidiacono,74,50
271,3,4:53.0,,Turnover by A. Blakeney (bad pass; steal by S. Ibaka),74,50
272,3,4:49.0,F. VanVleet makes 2-pt layup from 1 ft (assist by P. Siakam),,76,50
273,3,4:30.0,,R. Arcidiacono makes 3-pt jump shot from 23 ft (assist by J. Parker),76,53
274,3,4:12.0,S. Ibaka makes 2-pt hook shot from 9 ft (assist by K. Lowry),,78,53
275,3,4:07.0,,J. Parker makes 2-pt jump shot from 22 ft,78,55
276,3,3:45.0,D. Green makes 3-pt jump shot from 23 ft (assist by F. VanVleet),,81,55
277,3,3:35.0,,J. Parker misses 2-pt layup from 2 ft,81,55
278,3,3:35.0,Defensive rebound by K. Lowry,,81,55
279,3,3:22.0,Personal foul by W. Carter (drawn by S. Ibaka),,81,55
280,3,3:22.0,Toronto full timeout,,81,55
281,3,3:22.0,,S. Harrison enters the game for R. Arcidiacono,81,55
282,3,3:22.0,,C. Hutchison enters the game for W. Carter,81,55
283,3,3:22.0,,R. Lopez enters the game for J. Parker,81,55
284,3,3:12.0,K. Lowry misses 3-pt jump shot from 30 ft,,81,55
285,3,3:09.0,,Defensive rebound by S. Harrison,81,55
286,3,2:50.0,,Turnover by A. Blakeney (bad pass; steal by K. Lowry),81,55
287,3,2:46.0,K. Lowry makes 2-pt layup from 1 ft,,83,55
288,3,2:31.0,,Turnover by C. Hutchison (bad pass; steal by S. Ibaka),83,55
289,3,2:29.0,,Clear path foul by S. Ibaka,83,55
290,3,2:29.0,S. Ibaka makes clear path free throw 1 of 2,,84,55
291,3,2:29.0,S. Ibaka makes clear path free throw 2 of 2,,85,55
292,3,2:29.0,J. Valančiūnas enters the game for D. Green,,85,55
293,3,2:29.0,D. Wright enters the game for S. Ibaka,,85,55
294,3,2:07.0,Turnover by D. Wright (bad pass; steal by C. Hutchison),,85,55
295,3,2:01.0,,A. Blakeney misses 2-pt jump shot from 13 ft,85,55
296,3,1:57.0,Defensive rebound by D. Wright,,85,55
297,3,1:54.0,K. Lowry misses 3-pt jump shot from 26 ft,,85,55
298,3,1:50.0,,Defensive rebound by A. Blakeney,85,55
299,3,1:37.0,,A. Blakeney misses 3-pt jump shot from 24 ft,85,55
300,3,1:34.0,Defensive rebound by J. Valančiūnas,,85,55
301,3,1:30.0,Toronto full timeout,,85,55
302,3,1:30.0,L. Brown enters the game for K. Lowry,,85,55
303,3,1:21.0,Personal foul by R. Lopez (drawn by J. Valančiūnas),,85,55
304,3,1:10.0,Personal foul by S. Harrison (drawn by P. Siakam),,85,55
305,3,1:10.0,P. Siakam makes free throw 1 of 2,,86,55
306,3,1:10.0,P. Siakam makes free throw 2 of 2,,87,55
307,3,1:01.0,,Personal foul by P. Siakam (drawn by J. Holiday),87,55
308,3,1:01.0,M. Richardson enters the game for P. Siakam,,87,55
309,3,0:47.0,,A. Blakeney misses 2-pt jump shot from 16 ft,87,55
310,3,0:44.0,Defensive rebound by J. Valančiūnas,,87,55
311,3,0:35.0,L. Brown makes 2-pt layup from 11 ft,,89,55
312,3,0:29.0,,S. Harrison misses 2-pt jump shot from 7 ft,89,55
313,3,0:29.0,,Offensive rebound by Team,89,55
314,3,0:29.0,Loose ball foul by L. Brown (drawn by R. Lopez),,89,55
315,3,0:29.0,,R. Lopez misses free throw 1 of 2,89,55
316,3,0:29.0,,Offensive rebound by Team,89,55
317,3,0:29.0,,R. Lopez misses free throw 2 of 2,89,55
318,3,0:27.0,Defensive rebound by J. Valančiūnas,,89,55
319,3,0:18.0,Offensive foul by L. Brown (drawn by R. Lopez),,89,55
320,3,0:18.0,Turnover by L. Brown (offensive foul),,89,55
321,3,0:00.0,,Shooting foul by F. VanVleet (drawn by A. Blakeney),89,55
322,3,0:00.0,,A. Blakeney misses free throw 1 of 2,89,55
323,3,0:00.0,,Offensive rebound by Team,89,55
324,3,0:00.0,,A. Blakeney makes free throw 2 of 2,89,56
325,3,0:00.0,J. Valančiūnas misses 3-pt jump shot from 26 ft,,89,56
326,3,0:00.0,Offensive rebound by Team,,89,56
327,4,11:46.0,Turnover by M. Richardson (bad pass),,89,56
328,4,11:37.0,,Turnover by R. Lopez (lost ball; steal by M. Richardson),89,56
329,4,11:28.0,M. Richardson makes 3-pt jump shot from 23 ft (assist by J. Valančiūnas),,92,56
330,4,11:13.0,,Turnover by C. Hutchison (bad pass; steal by L. Brown),92,56
331,4,11:12.0,L. Brown makes 2-pt dunk from 1 ft,,94,56
332,4,11:12.0,,Chicago full timeout,94,56
333,4,11:12.0,G. Monroe enters the game for J. Valančiūnas,,94,56
334,4,11:12.0,,C. Felício enters the game for R. Lopez,94,56
335,4,11:02.0,,A. Blakeney misses 2-pt jump shot from 7 ft,94,56
336,4,11:00.0,,Offensive rebound by C. Felício,94,56
337,4,10:55.0,,A. Blakeney misses 3-pt jump shot from 23 ft,94,56
338,4,10:52.0,Defensive rebound by J. Loyd,,94,56
339,4,10:49.0,Offensive foul by G. Monroe (drawn by C. Hutchison),,94,56
340,4,10:49.0,Turnover by G. Monroe (offensive foul),,94,56
341,4,10:37.0,,A. Blakeney makes 2-pt layup from 1 ft,94,58
342,4,10:13.0,D. Wright misses 3-pt jump shot from 26 ft,,94,58
343,4,10:11.0,,Defensive rebound by S. Harrison,94,58
344,4,10:11.0,,Personal foul by M. Richardson (drawn by S. Harrison),94,58
345,4,10:06.0,,Offensive foul by C. Hutchison (drawn by D. Wright),94,58
346,4,10:06.0,,Turnover by C. Hutchison (offensive foul),94,58
347,4,9:52.0,Turnover by G. Monroe (lost ball; steal by S. Harrison),,94,58
348,4,9:48.0,,C. Hutchison misses 2-pt layup from 1 ft (block by D. Wright),94,58
349,4,9:45.0,Defensive rebound by G. Monroe,,94,58
350,4,9:38.0,M. Richardson makes 3-pt jump shot from 23 ft (assist by D. Wright),,97,58
351,4,9:23.0,,A. Blakeney makes 2-pt jump shot from 7 ft,97,60
352,4,9:11.0,Turnover by M. Richardson (step out of bounds),,97,60
353,4,8:57.0,,A. Blakeney misses 2-pt jump shot from 14 ft,97,60
354,4,8:55.0,Defensive rebound by M. Richardson,,97,60
355,4,8:44.0,L. Brown misses 2-pt jump shot from 8 ft,,97,60
356,4,8:41.0,,Defensive rebound by C. Hutchison,97,60
357,4,8:39.0,,C. Felício makes 2-pt layup from 1 ft (assist by S. Harrison),97,62
358,4,8:39.0,,Shooting foul by D. Wright (drawn by C. Felício),97,62
359,4,8:39.0,,C. Felício makes free throw 1 of 1,97,63
360,4,8:14.0,G. Monroe misses 2-pt jump shot from 12 ft,,97,63
361,4,8:14.0,,Defensive rebound by C. Hutchison,97,63
362,4,8:06.0,,Turnover by C. Hutchison (bad pass; steal by D. Wright),97,63
363,4,8:04.0,Shooting foul by R. Arcidiacono (drawn by J. Loyd),,97,63
364,4,8:04.0,J. Loyd makes free throw 1 of 2,,98,63
365,4,8:04.0,,C. Payne enters the game for R. Arcidiacono,98,63
366,4,8:04.0,J. Loyd makes free throw 2 of 2,,99,63
367,4,7:50.0,,C. Hutchison makes 2-pt layup from 3 ft,99,65
368,4,7:24.0,L. Brown makes 2-pt layup from 2 ft (assist by D. Wright),,101,65
369,4,7:04.0,,C. Payne misses 2-pt jump shot from 12 ft,101,65
370,4,7:02.0,Defensive rebound by J. Loyd,,101,65
371,4,6:55.0,D. Wright makes 2-pt layup from 2 ft (assist by L. Brown),,103,65
372,4,6:49.0,,Turnover by S. Harrison (bad pass),103,65
373,4,6:38.0,D. Wright makes 2-pt layup from 2 ft,,105,65
374,4,6:38.0,,Chicago full timeout,105,65
375,4,6:38.0,C. Boucher enters the game for D. Wright,,105,65
376,4,6:28.0,,Shooting foul by J. Loyd (drawn by S. Harrison),105,65
