,QUARTER,TIME_REMAINING,TORONTO_ACTION,BROOKLYN_ACTION,TORONTO_SCORE,BROOKLYN_SCORE
72,1,4:14.0,K. Leonard makes 2-pt dunk from 2 ft (assist by P. Siakam),,15,13
73,1,4:08.0,,Turnover by R. Kurucs (bad pass; steal by D. Green),15,13
74,1,4:06.0,M. Gasol makes 3-pt jump shot from 25 ft (assist by K. Lowry),,18,13
75,1,4:06.0,,Brooklyn full timeout,18,13
76,1,4:06.0,S. Ibaka enters the game for K. Lowry,,18,13
77,1,4:06.0,F. VanVleet enters the game for P. Siakam,,18,13
78,1,4:06.0,,E. Davis enters the game for J. Allen,18,13
79,1,4:06.0,,J. Dudley enters the game for R. Kurucs,18,13
80,1,4:06.0,,C. LeVert enters the game for D. Russell,18,13
81,1,3:46.0,,S. Dinwiddie makes 2-pt jump shot from 13 ft,18,15
82,1,3:41.0,Personal foul by E. Davis (drawn by K. Leonard),,18,15
83,1,3:41.0,Toronto full timeout,,18,15
84,1,3:41.0,K. Leonard makes free throw 1 of 2,,19,15
85,1,3:41.0,K. Leonard makes free throw 2 of 2,,20,15
86,1,3:28.0,,Personal foul by F. VanVleet (drawn by S. Dinwiddie),20,15
87,1,3:16.0,,S. Dinwiddie makes 2-pt layup from 1 ft,20,17
88,1,2:56.0,S. Ibaka makes 3-pt jump shot from 25 ft (assist by M. Gasol),,23,17
89,1,2:44.0,,E. Davis makes 2-pt dunk from 1 ft (assist by S. Dinwiddie),23,19
90,1,2:31.0,S. Ibaka misses 2-pt jump shot from 10 ft,,23,19
91,1,2:29.0,,Defensive rebound by E. Davis,23,19
92,1,2:25.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,23,19
93,1,2:22.0,Defensive rebound by F. VanVleet,,23,19
94,1,2:09.0,S. Ibaka makes 2-pt jump shot from 8 ft (assist by K. Leonard),,25,19
95,1,1:49.0,,Turnover by J. Harris (lost ball; steal by D. Green),25,19
96,1,1:30.0,K. Leonard misses 2-pt jump shot from 13 ft,,25,19
97,1,1:25.0,,Defensive rebound by J. Harris,25,19
98,1,1:18.0,,C. LeVert misses 2-pt jump shot from 8 ft,25,19
99,1,1:17.0,,Offensive rebound by C. LeVert,25,19
100,1,1:14.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,25,19
101,1,1:14.0,,Offensive rebound by J. Dudley,25,19
102,1,1:11.0,,Shooting foul by M. Gasol (drawn by J. Dudley),25,19
103,1,1:11.0,,J. Dudley makes free throw 1 of 2,25,20
104,1,1:11.0,J. Lin enters the game for M. Gasol,,25,20
105,1,1:11.0,N. Powell enters the game for D. Green,,25,20
106,1,1:11.0,P. Siakam enters the game for K. Leonard,,25,20
107,1,1:11.0,,D. Carroll enters the game for J. Harris,25,20
108,1,1:11.0,,J. Dudley misses free throw 2 of 2,25,20
109,1,1:08.0,Defensive rebound by N. Powell,,25,20
110,1,0:52.0,S. Ibaka makes 3-pt jump shot from 24 ft (assist by P. Siakam),,28,20
111,1,0:35.0,,D. Carroll misses 3-pt jump shot from 26 ft,28,20
112,1,0:33.0,,Offensive rebound by J. Dudley,28,20
113,1,0:33.0,,J. Dudley makes 2-pt layup from 1 ft,28,22
114,1,0:30.0,F. VanVleet makes 3-pt jump shot from 25 ft (assist by P. Siakam),,31,22
115,1,0:19.0,,C. LeVert misses 2-pt jump shot from 8 ft,31,22
116,1,0:17.0,Defensive rebound by Team,,31,22
117,1,0:00.0,S. Ibaka makes 3-pt jump shot from 24 ft (assist by F. VanVleet),,34,22
118,2,11:47.0,P. Siakam makes 2-pt jump shot from 11 ft (assist by F. VanVleet),,36,22
119,2,11:32.0,,Shooting foul by S. Ibaka (drawn by E. Davis),36,22
120,2,11:32.0,,E. Davis misses free throw 1 of 2,36,22
121,2,11:32.0,,Offensive rebound by Team,36,22
122,2,11:32.0,,E. Davis makes free throw 2 of 2,36,23
123,2,11:10.0,Offensive foul by S. Ibaka (drawn by J. Dudley),,36,23
124,2,11:10.0,Turnover by S. Ibaka (offensive foul),,36,23
125,2,10:47.0,,D. Carroll makes 3-pt jump shot from 26 ft (assist by C. LeVert),36,26
126,2,10:31.0,S. Ibaka misses 2-pt hook shot from 7 ft,,36,26
127,2,10:28.0,,Defensive rebound by E. Davis,36,26
128,2,10:19.0,,E. Davis misses 2-pt hook shot from 4 ft,36,26
129,2,10:16.0,Defensive rebound by P. Siakam,,36,26
130,2,10:14.0,F. VanVleet misses 2-pt layup from 2 ft,,36,26
131,2,10:12.0,Offensive rebound by P. Siakam,,36,26
132,2,10:09.0,S. Ibaka misses 2-pt layup from 4 ft,,36,26
133,2,10:06.0,,Defensive rebound by D. Carroll,36,26
134,2,9:58.0,,D. Carroll misses 3-pt jump shot from 25 ft,36,26
135,2,9:58.0,Defensive rebound by S. Ibaka,,36,26
136,2,9:48.0,Personal foul by C. LeVert (drawn by P. Siakam),,36,26
137,2,9:31.0,N. Powell misses 3-pt jump shot from 25 ft,,36,26
138,2,9:29.0,,Defensive rebound by D. Russell,36,26
139,2,9:22.0,,D. Russell misses 2-pt jump shot from 12 ft,36,26
140,2,9:18.0,Defensive rebound by P. Siakam,,36,26
141,2,9:06.0,N. Powell misses 2-pt layup from 1 ft,,36,26
142,2,9:04.0,,Defensive rebound by E. Davis,36,26
143,2,9:01.0,,Shooting foul by P. Siakam (drawn by D. Carroll),36,26
144,2,9:01.0,,D. Carroll makes free throw 1 of 2,36,27
145,2,9:01.0,K. Lowry enters the game for J. Lin,,36,27
146,2,9:01.0,J. Meeks enters the game for N. Powell,,36,27
147,2,9:01.0,,S. Dinwiddie enters the game for J. Dudley,36,27
148,2,9:01.0,,D. Carroll makes free throw 2 of 2,36,28
149,2,8:38.0,F. VanVleet misses 2-pt jump shot from 22 ft,,36,28
150,2,8:34.0,,Defensive rebound by D. Russell,36,28
151,2,8:19.0,,C. LeVert misses 2-pt jump shot from 15 ft,36,28
152,2,8:15.0,Defensive rebound by S. Ibaka,,36,28
153,2,8:11.0,J. Meeks makes 2-pt layup from 2 ft (assist by K. Lowry),,38,28
154,2,7:49.0,,Shooting foul by S. Ibaka (drawn by E. Davis),38,28
155,2,7:49.0,,E. Davis makes free throw 1 of 2,38,29
156,2,7:49.0,M. Gasol enters the game for S. Ibaka,,38,29
157,2,7:49.0,,E. Davis makes free throw 2 of 2,38,30
158,2,7:34.0,F. VanVleet makes 3-pt jump shot from 25 ft,,41,30
159,2,7:15.0,,D. Russell misses 2-pt jump shot from 9 ft,41,30
160,2,7:15.0,Defensive rebound by Team,,41,30
161,2,7:15.0,,Loose ball foul by E. Davis (drawn by M. Gasol),41,30
162,2,7:02.0,M. Gasol misses 2-pt jump shot from 8 ft,,41,30
163,2,6:59.0,Offensive rebound by P. Siakam,,41,30
164,2,6:55.0,Personal foul by E. Davis (drawn by M. Gasol),,41,30
165,2,6:55.0,,Brooklyn full timeout,41,30
166,2,6:55.0,,J. Allen enters the game for E. Davis,41,30
167,2,6:55.0,,J. Harris enters the game for D. Russell,41,30
168,2,6:51.0,M. Gasol misses 2-pt hook shot from 4 ft,,41,30
169,2,6:49.0,Offensive rebound by M. Gasol,,41,30
170,2,6:45.0,P. Siakam makes 2-pt jump shot from 13 ft (assist by M. Gasol),,43,30
171,2,6:28.0,,Personal foul by K. Lowry (drawn by J. Allen),43,30
172,2,6:28.0,K. Leonard enters the game for P. Siakam,,43,30
173,2,6:24.0,,Shooting foul by F. VanVleet (drawn by S. Dinwiddie),43,30
174,2,6:24.0,,S. Dinwiddie makes free throw 1 of 2,43,31
175,2,6:24.0,,S. Dinwiddie makes free throw 2 of 2,43,32
176,2,6:12.0,M. Gasol misses 3-pt jump shot from 25 ft,,43,32
177,2,6:09.0,,Defensive rebound by J. Harris,43,32
178,2,6:03.0,,C. LeVert misses 2-pt layup from 2 ft,43,32
179,2,6:02.0,Defensive rebound by M. Gasol,,43,32
180,2,5:52.0,K. Leonard misses 3-pt jump shot from 23 ft,,43,32
181,2,5:47.0,,Defensive rebound by S. Dinwiddie,43,32
182,2,5:37.0,,Shooting foul by F. VanVleet (drawn by J. Harris),43,32
183,2,5:37.0,,J. Harris makes free throw 1 of 3,43,33
184,2,5:37.0,,J. Harris makes free throw 2 of 3,43,34
185,2,5:37.0,D. Green enters the game for F. VanVleet,,43,34
186,2,5:37.0,,R. Kurucs enters the game for D. Carroll,43,34
187,2,5:37.0,,J. Harris misses free throw 3 of 3,43,34
188,2,5:33.0,Defensive rebound by K. Leonard,,43,34
189,2,5:22.0,K. Leonard makes 2-pt layup from 1 ft (assist by M. Gasol),,45,34
190,2,5:04.0,,J. Allen makes 2-pt dunk from 1 ft (assist by S. Dinwiddie),45,36
191,2,4:51.0,K. Leonard makes 2-pt jump shot from 8 ft,,47,36
192,2,4:36.0,,J. Allen makes 2-pt dunk from 1 ft (assist by C. LeVert),47,38
193,2,4:19.0,Personal foul by R. Kurucs (drawn by K. Leonard),,47,38
194,2,4:19.0,,D. Russell enters the game for C. LeVert,47,38
195,2,4:11.0,J. Meeks misses 2-pt jump shot from 14 ft,,47,38
196,2,4:08.0,,Defensive rebound by R. Kurucs,47,38
197,2,3:59.0,,R. Kurucs makes 3-pt jump shot from 25 ft (assist by D. Russell),47,41
198,2,3:41.0,D. Green misses 3-pt jump shot from 24 ft,,47,41
199,2,3:38.0,Offensive rebound by K. Leonard,,47,41
200,2,3:36.0,J. Meeks makes 3-pt jump shot from 25 ft (assist by K. Leonard),,50,41
201,2,3:23.0,,S. Dinwiddie misses 2-pt jump shot from 9 ft,50,41
202,2,3:21.0,,Offensive rebound by S. Dinwiddie,50,41
203,2,3:18.0,,D. Russell makes 3-pt jump shot from 24 ft (assist by S. Dinwiddie),50,44
204,2,3:04.0,K. Lowry makes 3-pt jump shot from 24 ft (assist by J. Meeks),,53,44
205,2,2:49.0,,R. Kurucs misses 2-pt layup from 3 ft,53,44
206,2,2:41.0,Defensive rebound by K. Leonard,,53,44
207,2,2:29.0,K. Leonard misses 2-pt layup from 1 ft,,53,44
208,2,2:28.0,,Defensive rebound by D. Russell,53,44
209,2,2:22.0,,R. Kurucs makes 2-pt layup from 1 ft (assist by D. Russell),53,46
210,2,2:12.0,K. Leonard makes 2-pt dunk from 1 ft,,55,46
211,2,1:56.0,,D. Russell makes 2-pt layup from 1 ft,55,48
212,2,1:40.0,M. Gasol misses 2-pt jump shot from 16 ft,,55,48
213,2,1:38.0,,Defensive rebound by J. Allen,55,48
214,2,1:38.0,,Turnover by J. Allen (bad pass),55,48
215,2,1:38.0,Toronto full timeout,,55,48
216,2,1:38.0,P. Siakam enters the game for J. Meeks,,55,48
217,2,1:22.0,D. Green misses 3-pt jump shot from 25 ft,,55,48
218,2,1:18.0,,Defensive rebound by R. Kurucs,55,48
219,2,1:15.0,,Turnover by R. Kurucs (bad pass; steal by M. Gasol),55,48
220,2,1:09.0,D. Green misses 3-pt jump shot from 25 ft,,55,48
221,2,1:07.0,,Defensive rebound by R. Kurucs,55,48
222,2,0:53.0,,Brooklyn full timeout,55,48
223,2,0:49.0,,D. Russell makes 2-pt jump shot from 8 ft (assist by J. Harris),55,50
224,2,0:40.0,P. Siakam makes 2-pt layup from 3 ft (assist by K. Lowry),,57,50
225,2,0:32.0,,D. Russell misses 3-pt jump shot from 25 ft,57,50
226,2,0:32.0,Defensive rebound by Team,,57,50
227,2,0:28.0,K. Lowry misses 2-pt jump shot from 13 ft,,57,50
228,2,0:25.0,,Defensive rebound by D. Russell,57,50
229,2,0:02.0,,D. Russell misses 2-pt layup from 8 ft (block by D. Green),57,50
230,2,0:02.0,,Offensive rebound by Team,57,50
231,2,0:02.0,,Turnover by Team (shot clock),57,50
232,2,0:00.0,K. Lowry misses 3-pt jump shot from 48 ft,,57,50
233,2,0:00.0,Offensive rebound by Team,,57,50
234,3,11:42.0,P. Siakam makes 2-pt hook shot from 10 ft,,59,50
235,3,11:14.0,,D. Carroll makes 2-pt layup from 3 ft (assist by D. Russell),59,52
236,3,11:02.0,K. Leonard misses 3-pt jump shot from 25 ft,,59,52
237,3,11:00.0,,Defensive rebound by D. Russell,59,52
238,3,10:43.0,,D. Russell makes 2-pt jump shot from 4 ft (assist by R. Kurucs),59,54
239,3,10:30.0,P. Siakam makes 2-pt jump shot from 9 ft,,61,54
240,3,10:21.0,,D. Russell misses 2-pt jump shot from 13 ft,61,54
241,3,10:21.0,Defensive rebound by M. Gasol,,61,54
242,3,10:10.0,M. Gasol makes 3-pt jump shot from 26 ft (assist by P. Siakam),,64,54
243,3,9:57.0,,Turnover by D. Russell (bad pass; steal by M. Gasol),64,54
244,3,9:45.0,P. Siakam misses 2-pt hook shot from 11 ft,,64,54
245,3,9:41.0,Offensive rebound by D. Green,,64,54
246,3,9:40.0,D. Green misses 3-pt jump shot from 23 ft,,64,54
247,3,9:35.0,Offensive rebound by P. Siakam,,64,54
248,3,9:35.0,P. Siakam makes 2-pt layup from 1 ft,,66,54
249,3,9:28.0,,J. Harris makes 3-pt jump shot from 24 ft (assist by D. Carroll),66,57
250,3,9:16.0,K. Leonard makes 2-pt layup from 2 ft (assist by M. Gasol),,68,57
251,3,8:59.0,,R. Kurucs makes 2-pt dunk from 3 ft (assist by D. Russell),68,59
252,3,8:51.0,P. Siakam makes 3-pt jump shot from 23 ft (assist by D. Green),,71,59
253,3,8:31.0,,Shooting foul by D. Green (drawn by D. Carroll),71,59
254,3,8:31.0,,D. Carroll makes free throw 1 of 2,71,60
255,3,8:31.0,,T. Graham enters the game for J. Allen,71,60
256,3,8:31.0,,R. Hollis-Jefferson enters the game for R. Kurucs,71,60
257,3,8:31.0,,D. Carroll makes free throw 2 of 2,71,61
258,3,8:17.0,K. Leonard makes 2-pt jump shot from 10 ft,,73,61
259,3,8:03.0,,Offensive foul by R. Hollis-Jefferson (drawn by K. Lowry),73,61
260,3,8:03.0,,Turnover by R. Hollis-Jefferson (offensive foul),73,61
261,3,8:03.0,,Technical foul by R. Hollis-Jefferson,73,61
262,3,8:03.0,K. Leonard makes technical free throw,,74,61
263,3,8:03.0,,S. Dinwiddie enters the game for D. Russell,74,61
264,3,7:54.0,Turnover by M. Gasol (3 sec),,74,61
265,3,7:44.0,,Offensive foul by R. Hollis-Jefferson (drawn by M. Gasol),74,61
266,3,7:44.0,,Turnover by R. Hollis-Jefferson (offensive foul),74,61
267,3,7:37.0,Turnover by M. Gasol (bad pass; steal by R. Hollis-Jefferson),,74,61
268,3,7:32.0,,Turnover by R. Hollis-Jefferson (lost ball; steal by M. Gasol),74,61
269,3,7:27.0,K. Leonard misses 3-pt jump shot from 25 ft,,74,61
270,3,7:24.0,,Defensive rebound by R. Hollis-Jefferson,74,61
271,3,7:09.0,,S. Dinwiddie makes 2-pt jump shot from 12 ft,74,63
272,3,6:55.0,K. Leonard misses 2-pt jump shot from 9 ft,,74,63
273,3,6:53.0,,Defensive rebound by R. Hollis-Jefferson,74,63
274,3,6:40.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,74,63
275,3,6:35.0,Defensive rebound by M. Gasol,,74,63
276,3,6:26.0,,Brooklyn full timeout,74,63
277,3,6:26.0,Personal foul by D. Carroll (drawn by K. Leonard),,74,63
278,3,6:13.0,P. Siakam makes 3-pt jump shot from 24 ft (assist by D. Green),,77,63
279,3,5:54.0,,R. Hollis-Jefferson misses 2-pt layup from 1 ft,77,63
280,3,5:52.0,Defensive rebound by K. Lowry,,77,63
281,3,5:50.0,P. Siakam misses 2-pt jump shot from 8 ft,,77,63
282,3,5:48.0,,Defensive rebound by J. Harris,77,63
283,3,5:41.0,,D. Carroll makes 2-pt layup at rim,77,65
284,3,5:31.0,M. Gasol misses 3-pt jump shot from 26 ft,,77,65
285,3,5:28.0,,Defensive rebound by J. Harris,77,65
286,3,5:11.0,,R. Hollis-Jefferson makes 2-pt dunk from 1 ft (assist by T. Graham),77,67
287,3,4:54.0,D. Green makes 2-pt layup from 5 ft,,79,67
288,3,4:42.0,,S. Dinwiddie makes 2-pt jump shot from 6 ft,79,69
289,3,4:21.0,K. Leonard makes 2-pt dunk from 1 ft,,81,69
290,3,4:05.0,,S. Dinwiddie misses 2-pt layup from 2 ft,81,69
291,3,4:02.0,,Offensive rebound by R. Hollis-Jefferson,81,69
292,3,4:02.0,,R. Hollis-Jefferson makes 2-pt layup at rim,81,71
293,3,3:47.0,K. Lowry makes 2-pt layup from 2 ft (assist by K. Leonard),,83,71
294,3,3:30.0,,Turnover by D. Carroll (out of bounds lost ball),83,71
295,3,3:30.0,S. Ibaka enters the game for M. Gasol,,83,71
296,3,3:30.0,N. Powell enters the game for D. Green,,83,71
297,3,3:30.0,F. VanVleet enters the game for K. Lowry,,83,71
298,3,3:30.0,,C. LeVert enters the game for D. Carroll,83,71
299,3,3:23.0,P. Siakam misses 3-pt jump shot from 24 ft,,83,71
300,3,3:16.0,,Defensive rebound by S. Dinwiddie,83,71
301,3,3:14.0,,C. LeVert misses 3-pt jump shot from 25 ft,83,71
302,3,3:11.0,Defensive rebound by S. Ibaka,,83,71
303,3,3:06.0,K. Leonard misses 2-pt jump shot from 17 ft,,83,71
304,3,3:02.0,,Defensive rebound by R. Hollis-Jefferson,83,71
305,3,2:55.0,,T. Graham misses 3-pt jump shot from 23 ft,83,71
306,3,2:52.0,Defensive rebound by K. Leonard,,83,71
307,3,2:44.0,K. Leonard makes 2-pt jump shot from 15 ft (assist by S. Ibaka),,85,71
308,3,2:32.0,,Shooting foul by S. Ibaka (drawn by R. Hollis-Jefferson),85,71
309,3,2:32.0,Toronto full timeout,,85,71
310,3,2:32.0,J. Lin enters the game for K. Leonard,,85,71
311,3,2:32.0,,J. Dudley enters the game for J. Harris,85,71
312,3,2:32.0,,R. Hollis-Jefferson misses free throw 1 of 2,85,71
313,3,2:32.0,,Offensive rebound by Team,85,71
314,3,2:32.0,,R. Hollis-Jefferson misses free throw 2 of 2,85,71
315,3,2:30.0,,Offensive rebound by J. Dudley,85,71
316,3,2:24.0,,T. Graham makes 3-pt jump shot from 24 ft (assist by C. LeVert),85,74
317,3,2:10.0,Offensive foul by P. Siakam (drawn by J. Dudley),,85,74
318,3,2:10.0,Turnover by P. Siakam (offensive foul),,85,74
319,3,2:02.0,,S. Dinwiddie makes 2-pt jump shot from 6 ft,85,76
320,3,1:47.0,N. Powell makes 2-pt hook shot from 7 ft,,87,76
321,3,1:38.0,,S. Dinwiddie makes 2-pt layup from 4 ft,87,78
322,3,1:23.0,S. Ibaka makes 3-pt jump shot from 25 ft (assist by P. Siakam),,90,78
323,3,1:05.0,,R. Hollis-Jefferson misses 2-pt layup from 3 ft,90,78
324,3,1:02.0,Defensive rebound by S. Ibaka,,90,78
325,3,0:58.0,N. Powell misses 2-pt jump shot from 10 ft,,90,78
326,3,0:55.0,,Defensive rebound by J. Dudley,90,78
327,3,0:50.0,,S. Dinwiddie misses 3-pt jump shot from 26 ft,90,78
328,3,0:47.0,Defensive rebound by P. Siakam,,90,78
329,3,0:43.0,F. VanVleet misses 3-pt jump shot from 25 ft,,90,78
330,3,0:39.0,Offensive rebound by S. Ibaka,,90,78
331,3,0:27.0,S. Ibaka misses 2-pt layup from 2 ft,,90,78
332,3,0:25.0,,Defensive rebound by J. Dudley,90,78
333,3,0:19.0,,R. Hollis-Jefferson misses 2-pt layup from 2 ft,90,78
334,3,0:18.0,,Offensive rebound by R. Hollis-Jefferson,90,78
335,3,0:01.0,,Turnover by Team (shot clock),90,78
336,4,11:47.0,,Personal foul by J. Meeks (drawn by S. Dinwiddie),90,78
337,4,11:39.0,,J. Allen makes 2-pt hook shot from 9 ft (assist by S. Dinwiddie),90,80
338,4,11:22.0,Turnover by S. Ibaka (bad pass; steal by C. LeVert),,90,80
339,4,11:15.0,,D. Russell makes 2-pt layup at rim (assist by C. LeVert),90,82
340,4,10:59.0,N. Powell makes 2-pt layup from 1 ft (assist by J. Meeks),,92,82
341,4,10:51.0,,D. Russell makes 2-pt layup from 1 ft (assist by S. Dinwiddie),92,84
342,4,10:41.0,Personal foul by C. LeVert (drawn by F. VanVleet),,92,84
343,4,10:38.0,S. Ibaka misses 2-pt jump shot from 19 ft,,92,84
344,4,10:35.0,,Defensive rebound by S. Dinwiddie,92,84
345,4,10:28.0,,S. Dinwiddie misses 2-pt layup from 2 ft,92,84
346,4,10:26.0,Defensive rebound by J. Lin,,92,84
347,4,10:26.0,Toronto full timeout,,92,84
348,4,10:08.0,J. Meeks misses 2-pt jump shot from 17 ft,,92,84
349,4,10:04.0,,Defensive rebound by D. Russell,92,84
350,4,9:59.0,,D. Russell makes 3-pt jump shot from 25 ft,92,87
351,4,9:46.0,F. VanVleet misses 2-pt jump shot from 18 ft,,92,87
352,4,9:44.0,,Defensive rebound by J. Allen,92,87
353,4,9:34.0,,C. LeVert misses 3-pt jump shot from 25 ft,92,87
354,4,9:30.0,Defensive rebound by S. Ibaka,,92,87
355,4,9:16.0,S. Ibaka makes 2-pt jump shot from 18 ft (assist by J. Lin),,94,87
356,4,9:04.0,,D. Russell makes 2-pt jump shot from 5 ft,94,89
357,4,8:51.0,Turnover by J. Lin (bad pass; steal by D. Russell),,94,89
358,4,8:44.0,,Turnover by S. Dinwiddie (bad pass; steal by S. Ibaka),94,89
359,4,8:39.0,F. VanVleet misses 3-pt jump shot from 23 ft,,94,89
360,4,8:35.0,,Defensive rebound by J. Dudley,94,89
361,4,8:29.0,,D. Russell misses 3-pt jump shot from 26 ft,94,89
362,4,8:26.0,Defensive rebound by S. Ibaka,,94,89
363,4,8:21.0,J. Lin makes 2-pt jump shot from 13 ft (assist by F. VanVleet),,96,89
364,4,8:04.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,96,89
365,4,8:01.0,,Offensive rebound by Team,96,89
366,4,8:01.0,K. Lowry enters the game for J. Meeks,,96,89
367,4,8:01.0,,J. Harris enters the game for S. Dinwiddie,96,89
368,4,7:53.0,,D. Russell misses 3-pt jump shot from 26 ft,96,89
369,4,7:50.0,Defensive rebound by S. Ibaka,,96,89
370,4,7:32.0,F. VanVleet misses 2-pt layup from 8 ft,,96,89
371,4,7:26.0,,Defensive rebound by C. LeVert,96,89
372,4,7:23.0,,Shooting foul by J. Lin (drawn by C. LeVert),96,89
373,4,7:23.0,,C. LeVert misses free throw 1 of 2,96,89
374,4,7:23.0,,Offensive rebound by Team,96,89
375,4,7:23.0,K. Leonard enters the game for J. Lin,,96,89
376,4,7:23.0,P. Siakam enters the game for N. Powell,,96,89
377,4,7:23.0,,C. LeVert misses free throw 2 of 2,96,89
