,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,TORONTO_ACTION,SAN ANTONIO_SCORE,TORONTO_SCORE
40,1,6:52.0,,Personal foul by R. Gay (drawn by K. Leonard),10,12
41,1,6:52.0,,Toronto full timeout,10,12
42,1,6:52.0,P. Mills enters the game for D. White,,10,12
43,1,6:52.0,,M. Gasol enters the game for S. Ibaka,10,12
44,1,6:38.0,,D. Green makes 3-pt jump shot from 25 ft (assist by M. Gasol),10,15
45,1,6:26.0,L. Aldridge misses 2-pt jump shot from 17 ft,,10,15
46,1,6:24.0,,Defensive rebound by D. Green,10,15
47,1,6:18.0,,M. Gasol misses 2-pt jump shot from 17 ft,10,15
48,1,6:16.0,Defensive rebound by R. Gay,,10,15
49,1,6:08.0,R. Gay makes 2-pt jump shot from 10 ft,,12,15
50,1,5:52.0,,K. Lowry makes 3-pt jump shot from 25 ft (assist by M. Gasol),12,18
51,1,5:35.0,P. Mills misses 3-pt jump shot from 26 ft,,12,18
52,1,5:33.0,,Defensive rebound by P. Siakam,12,18
53,1,5:22.0,,M. Gasol misses 2-pt jump shot from 20 ft,12,18
54,1,5:20.0,Defensive rebound by Team,,12,18
55,1,5:20.0,M. Belinelli enters the game for B. Forbes,,12,18
56,1,5:20.0,D. Bertāns enters the game for R. Gay,,12,18
57,1,5:02.0,P. Mills makes 2-pt layup from 2 ft (assist by M. Belinelli),,14,18
58,1,4:54.0,,K. Leonard misses 3-pt jump shot from 23 ft,14,18
59,1,4:52.0,Defensive rebound by L. Aldridge,,14,18
60,1,4:45.0,Turnover by M. Belinelli (bad pass; steal by K. Lowry),,14,18
61,1,4:39.0,,Turnover by K. Lowry (bad pass; steal by D. DeRozan),14,18
62,1,4:35.0,M. Belinelli misses 3-pt jump shot from 27 ft,,14,18
63,1,4:32.0,,Defensive rebound by D. Green,14,18
64,1,4:26.0,,K. Lowry misses 3-pt jump shot from 23 ft,14,18
65,1,4:24.0,,Offensive rebound by M. Gasol,14,18
66,1,4:13.0,,M. Gasol misses 2-pt jump shot from 8 ft,14,18
67,1,4:10.0,Defensive rebound by D. DeRozan,,14,18
68,1,4:05.0,Shooting foul by M. Gasol (drawn by D. DeRozan),,14,18
69,1,4:05.0,D. DeRozan makes free throw 1 of 2,,15,18
70,1,4:05.0,J. Poeltl enters the game for L. Aldridge,,15,18
71,1,4:05.0,,O. Anunoby enters the game for D. Green,15,18
72,1,4:05.0,,J. Lin enters the game for P. Siakam,15,18
73,1,4:05.0,D. DeRozan makes free throw 2 of 2,,16,18
74,1,3:52.0,,Offensive foul by M. Gasol (drawn by J. Poeltl),16,18
75,1,3:52.0,,Turnover by M. Gasol (offensive foul),16,18
76,1,3:52.0,,S. Ibaka enters the game for M. Gasol,16,18
77,1,3:40.0,D. DeRozan misses 2-pt jump shot from 16 ft,,16,18
78,1,3:39.0,Offensive rebound by Team,,16,18
79,1,3:39.0,,Loose ball foul by K. Leonard (drawn by J. Poeltl),16,18
80,1,3:34.0,Turnover by D. DeRozan (bad pass; steal by J. Lin),,16,18
81,1,3:23.0,,O. Anunoby makes 3-pt jump shot from 24 ft (assist by K. Lowry),16,21
82,1,3:22.0,San Antonio full timeout,,16,21
83,1,3:22.0,,P. McCaw enters the game for K. Leonard,16,21
84,1,3:12.0,Offensive foul by J. Poeltl (drawn by O. Anunoby),,16,21
85,1,3:12.0,Turnover by J. Poeltl (offensive foul),,16,21
86,1,3:12.0,B. Forbes enters the game for D. DeRozan,,16,21
87,1,2:59.0,,Turnover by K. Lowry (bad pass; steal by J. Poeltl),16,21
88,1,2:52.0,D. Bertāns makes 3-pt jump shot from 26 ft (assist by B. Forbes),,19,21
89,1,2:24.0,,J. Lin misses 3-pt jump shot from 25 ft,19,21
90,1,2:21.0,Defensive rebound by M. Belinelli,,19,21
91,1,2:15.0,Shooting foul by P. McCaw (drawn by P. Mills),,19,21
92,1,2:15.0,P. Mills makes free throw 1 of 2,,20,21
93,1,2:15.0,,N. Powell enters the game for K. Lowry,20,21
94,1,2:15.0,P. Mills makes free throw 2 of 2,,21,21
95,1,2:00.0,,J. Lin misses 2-pt layup from 1 ft (block by J. Poeltl),21,21
96,1,1:57.0,Defensive rebound by P. Mills,,21,21
97,1,1:54.0,B. Forbes misses 3-pt jump shot from 26 ft,,21,21
98,1,1:50.0,,Defensive rebound by J. Lin,21,21
99,1,1:45.0,,N. Powell misses 2-pt layup from 1 ft,21,21
100,1,1:41.0,,Offensive rebound by S. Ibaka,21,21
101,1,1:41.0,,S. Ibaka misses 2-pt layup at rim,21,21
102,1,1:40.0,Defensive rebound by D. Bertāns,,21,21
103,1,1:36.0,M. Belinelli misses 3-pt jump shot from 27 ft,,21,21
104,1,1:35.0,,Defensive rebound by S. Ibaka,21,21
105,1,1:20.0,,J. Lin misses 3-pt jump shot from 23 ft (block by J. Poeltl),21,21
106,1,1:16.0,Defensive rebound by P. Mills,,21,21
107,1,1:10.0,M. Belinelli misses 2-pt jump shot from 11 ft,,21,21
108,1,1:07.0,Offensive rebound by J. Poeltl,,21,21
109,1,1:00.0,B. Forbes makes 2-pt jump shot from 19 ft,,23,21
110,1,0:45.0,,S. Ibaka misses 2-pt hook shot from 8 ft,23,21
111,1,0:43.0,,Offensive rebound by S. Ibaka,23,21
112,1,0:43.0,,S. Ibaka makes 2-pt hook shot from 1 ft,23,23
113,1,0:35.0,P. Mills misses 3-pt jump shot from 27 ft,,23,23
114,1,0:32.0,,Defensive rebound by P. McCaw,23,23
115,1,0:25.0,,S. Ibaka makes 3-pt jump shot from 26 ft (assist by J. Lin),23,26
116,1,0:07.0,Turnover by M. Belinelli (traveling),,23,26
117,1,0:02.0,,J. Lin misses 3-pt jump shot from 29 ft,23,26
118,1,0:02.0,Defensive rebound by J. Poeltl,,23,26
119,2,11:44.0,D. White misses 3-pt jump shot from 26 ft,,23,26
120,2,11:42.0,,Defensive rebound by N. Powell,23,26
121,2,11:31.0,,M. Gasol misses 2-pt jump shot from 10 ft,23,26
122,2,11:28.0,Defensive rebound by L. Aldridge,,23,26
123,2,11:16.0,D. White misses 2-pt jump shot from 3 ft,,23,26
124,2,11:13.0,Offensive rebound by M. Belinelli,,23,26
125,2,11:10.0,M. Belinelli misses 3-pt jump shot from 24 ft,,23,26
126,2,11:08.0,,Defensive rebound by N. Powell,23,26
127,2,11:03.0,,N. Powell misses 2-pt layup from 2 ft,23,26
128,2,11:01.0,Defensive rebound by M. Belinelli,,23,26
129,2,10:48.0,D. White misses 2-pt jump shot from 4 ft,,23,26
130,2,10:46.0,,Defensive rebound by M. Gasol,23,26
131,2,10:38.0,,P. McCaw misses 3-pt jump shot from 26 ft,23,26
132,2,10:34.0,Defensive rebound by D. White,,23,26
133,2,10:16.0,L. Aldridge misses 2-pt jump shot from 15 ft,,23,26
134,2,10:14.0,,Defensive rebound by P. McCaw,23,26
135,2,10:06.0,,N. Powell makes 2-pt layup from 1 ft (assist by M. Gasol),23,28
136,2,10:06.0,San Antonio full timeout,,23,28
137,2,10:06.0,D. DeRozan enters the game for M. Belinelli,,23,28
138,2,9:47.0,R. Gay makes 2-pt jump shot from 10 ft,,25,28
139,2,9:35.0,,Shooting foul by L. Aldridge (drawn by J. Lin),25,28
140,2,9:35.0,,J. Lin makes free throw 1 of 2,25,29
141,2,9:35.0,,J. Lin makes free throw 2 of 2,25,30
142,2,9:24.0,Personal foul by M. Gasol (drawn by L. Aldridge),,25,30
143,2,9:24.0,,S. Ibaka enters the game for M. Gasol,25,30
144,2,9:13.0,D. White misses 3-pt jump shot from 26 ft,,25,30
145,2,9:10.0,Offensive rebound by R. Gay,,25,30
146,2,9:04.0,D. DeRozan makes 2-pt layup from 1 ft (assist by L. Aldridge),,27,30
147,2,8:43.0,,O. Anunoby makes 3-pt jump shot from 26 ft (assist by P. McCaw),27,33
148,2,8:29.0,Personal foul by O. Anunoby (drawn by D. Bertāns),,27,33
149,2,8:29.0,,P. Siakam enters the game for P. McCaw,27,33
150,2,8:23.0,D. DeRozan makes 2-pt jump shot from 12 ft,,29,33
151,2,8:07.0,,Turnover by P. Siakam (bad pass; steal by D. Bertāns),29,33
152,2,8:03.0,D. Bertāns makes 3-pt jump shot from 27 ft,,32,33
153,2,7:47.0,,P. Siakam misses 2-pt jump shot from 6 ft,32,33
154,2,7:44.0,Defensive rebound by D. White,,32,33
155,2,7:32.0,D. Bertāns misses 2-pt jump shot from 9 ft,,32,33
156,2,7:30.0,Offensive rebound by L. Aldridge,,32,33
157,2,7:30.0,Shooting foul by P. Siakam (drawn by L. Aldridge),,32,33
158,2,7:30.0,L. Aldridge makes free throw 1 of 2,,33,33
159,2,7:30.0,M. Belinelli enters the game for D. Bertāns,,33,33
160,2,7:30.0,P. Mills enters the game for D. White,,33,33
161,2,7:30.0,,D. Green enters the game for O. Anunoby,33,33
162,2,7:30.0,,K. Leonard enters the game for N. Powell,33,33
163,2,7:30.0,L. Aldridge makes free throw 2 of 2,,34,33
164,2,7:19.0,,K. Leonard misses 2-pt jump shot from 3 ft,34,33
165,2,7:17.0,,Offensive rebound by S. Ibaka,34,33
166,2,7:17.0,,S. Ibaka misses 2-pt layup from 4 ft,34,33
167,2,7:17.0,Defensive rebound by L. Aldridge,,34,33
168,2,7:05.0,M. Belinelli makes 3-pt jump shot from 22 ft (assist by L. Aldridge),,37,33
169,2,7:04.0,,Toronto full timeout,37,33
170,2,7:04.0,,K. Lowry enters the game for J. Lin,37,33
171,2,6:45.0,,Shooting foul by P. Mills (drawn by P. Siakam),37,33
172,2,6:45.0,,P. Siakam misses free throw 1 of 2,37,33
173,2,6:45.0,,Offensive rebound by Team,37,33
174,2,6:45.0,,P. Siakam makes free throw 2 of 2,37,34
175,2,6:27.0,Turnover by M. Belinelli (traveling),,37,34
176,2,6:11.0,,K. Leonard misses 2-pt jump shot from 19 ft,37,34
177,2,6:09.0,Defensive rebound by R. Gay,,37,34
178,2,6:04.0,R. Gay misses 3-pt jump shot from 26 ft,,37,34
179,2,6:03.0,,Defensive rebound by Team,37,34
180,2,5:52.0,,K. Leonard misses 2-pt layup from 1 ft (block by R. Gay),37,34
181,2,5:49.0,Defensive rebound by R. Gay,,37,34
182,2,5:46.0,Shooting foul by P. Siakam (drawn by D. DeRozan),,37,34
183,2,5:46.0,D. DeRozan makes free throw 1 of 2,,38,34
184,2,5:46.0,D. DeRozan makes free throw 2 of 2,,39,34
185,2,5:33.0,,D. Green misses 2-pt jump shot from 9 ft,39,34
186,2,5:31.0,,Offensive rebound by K. Leonard,39,34
187,2,5:29.0,,K. Leonard makes 2-pt layup from 2 ft,39,36
188,2,5:17.0,M. Belinelli makes 3-pt jump shot from 25 ft (assist by D. DeRozan),,42,36
189,2,5:02.0,,Shooting foul by D. DeRozan (drawn by P. Siakam),42,36
190,2,5:02.0,,P. Siakam makes free throw 1 of 2,42,37
191,2,5:02.0,B. Forbes enters the game for R. Gay,,42,37
192,2,5:02.0,,P. Siakam makes free throw 2 of 2,42,38
193,2,4:48.0,L. Aldridge misses 2-pt jump shot from 16 ft,,42,38
194,2,4:44.0,,Defensive rebound by S. Ibaka,42,38
195,2,4:36.0,,D. Green makes 3-pt jump shot from 23 ft (assist by P. Siakam),42,41
196,2,4:36.0,San Antonio full timeout,,42,41
197,2,4:29.0,P. Mills makes 2-pt jump shot from 18 ft,,44,41
198,2,4:12.0,,K. Lowry misses 2-pt layup from 1 ft,44,41
199,2,4:11.0,,Offensive rebound by D. Green,44,41
200,2,4:11.0,,D. Green makes 3-pt jump shot from 23 ft,44,44
201,2,3:59.0,B. Forbes makes 2-pt jump shot from 11 ft,,46,44
202,2,3:50.0,,Shooting foul by P. Mills (drawn by K. Leonard),46,44
203,2,3:50.0,,K. Leonard makes free throw 1 of 2,46,45
204,2,3:50.0,D. Bertāns enters the game for L. Aldridge,,46,45
205,2,3:50.0,J. Poeltl enters the game for D. DeRozan,,46,45
206,2,3:50.0,,K. Leonard makes free throw 2 of 2,46,46
207,2,3:27.0,M. Belinelli makes 3-pt jump shot from 27 ft (assist by B. Forbes),,49,46
208,2,3:06.0,,D. Green misses 3-pt jump shot from 25 ft,49,46
209,2,3:03.0,,Offensive rebound by S. Ibaka,49,46
210,2,2:56.0,,K. Leonard misses 2-pt layup from 2 ft,49,46
211,2,2:51.0,,Offensive rebound by S. Ibaka,49,46
212,2,2:51.0,,S. Ibaka misses 2-pt layup at rim,49,46
213,2,2:50.0,Defensive rebound by J. Poeltl,,49,46
214,2,2:48.0,P. Mills misses 2-pt layup from 3 ft,,49,46
215,2,2:45.0,,Defensive rebound by S. Ibaka,49,46
216,2,2:41.0,,P. Siakam makes 3-pt jump shot from 23 ft (assist by K. Lowry),49,49
217,2,2:13.0,J. Poeltl makes 2-pt hook shot from 10 ft (assist by P. Mills),,51,49
218,2,2:02.0,,K. Leonard misses 2-pt jump shot from 15 ft,51,49
219,2,2:00.0,Defensive rebound by D. Bertāns,,51,49
220,2,1:52.0,B. Forbes misses 3-pt jump shot from 27 ft,,51,49
221,2,1:49.0,,Defensive rebound by S. Ibaka,51,49
222,2,1:35.0,,K. Lowry makes 3-pt jump shot from 26 ft (assist by P. Siakam),51,52
223,2,1:20.0,P. Mills makes 3-pt jump shot from 26 ft,,54,52
224,2,1:09.0,,P. Siakam misses 2-pt jump shot from 13 ft,54,52
225,2,1:06.0,Defensive rebound by J. Poeltl,,54,52
226,2,0:59.0,M. Belinelli misses 3-pt jump shot from 27 ft,,54,52
227,2,0:57.0,,Defensive rebound by K. Lowry,54,52
228,2,0:39.0,,P. Siakam makes 3-pt jump shot from 24 ft (assist by K. Lowry),54,55
229,2,0:21.0,P. Mills makes 2-pt layup from 1 ft,,56,55
230,2,0:01.0,,K. Leonard misses 2-pt jump shot from 17 ft,56,55
231,2,0:01.0,Defensive rebound by J. Poeltl,,56,55
232,3,11:50.0,D. DeRozan makes 2-pt jump shot from 20 ft (assist by B. Forbes),,58,55
233,3,11:25.0,,P. Siakam makes 2-pt layup from 1 ft (assist by S. Ibaka),58,57
234,3,11:25.0,,Shooting foul by B. Forbes (drawn by P. Siakam),58,57
235,3,11:25.0,,P. Siakam makes free throw 1 of 1,58,58
236,3,11:11.0,Personal foul by P. Siakam (drawn by D. DeRozan),,58,58
237,3,10:59.0,B. Forbes misses 3-pt jump shot from 26 ft,,58,58
238,3,10:57.0,,Defensive rebound by S. Ibaka,58,58
239,3,10:54.0,,Turnover by S. Ibaka (bad pass; steal by D. White),58,58
240,3,10:50.0,Turnover by R. Gay (bad pass; steal by D. Green),,58,58
241,3,10:45.0,,P. Siakam makes 2-pt jump shot from 9 ft (assist by K. Lowry),58,60
242,3,10:31.0,B. Forbes makes 2-pt jump shot from 19 ft (assist by D. White),,60,60
243,3,10:15.0,,K. Leonard misses 2-pt jump shot from 11 ft,60,60
244,3,10:13.0,Defensive rebound by L. Aldridge,,60,60
245,3,10:09.0,D. White misses 2-pt jump shot from 11 ft,,60,60
246,3,10:05.0,,Defensive rebound by S. Ibaka,60,60
247,3,9:51.0,,Shooting foul by D. DeRozan (drawn by P. Siakam),60,60
248,3,9:51.0,,P. Siakam makes free throw 1 of 2,60,61
249,3,9:51.0,,P. Siakam makes free throw 2 of 2,60,62
250,3,9:40.0,Personal foul by S. Ibaka (drawn by L. Aldridge),,60,62
251,3,9:26.0,D. White misses 3-pt jump shot from 23 ft,,60,62
252,3,9:22.0,,Defensive rebound by S. Ibaka,60,62
253,3,9:17.0,,K. Lowry makes 2-pt layup from 3 ft,60,64
254,3,8:52.0,L. Aldridge misses 2-pt jump shot from 16 ft (block by K. Lowry),,60,64
255,3,8:49.0,Offensive rebound by L. Aldridge,,60,64
256,3,8:47.0,L. Aldridge misses 3-pt jump shot from 25 ft,,60,64
257,3,8:47.0,,Defensive rebound by Team,60,64
258,3,8:47.0,Loose ball foul by B. Forbes (drawn by K. Leonard),,60,64
259,3,8:27.0,,K. Leonard makes 2-pt layup from 1 ft,60,66
260,3,8:26.0,San Antonio full timeout,,60,66
261,3,8:04.0,R. Gay misses 3-pt jump shot from 23 ft,,60,66
262,3,8:02.0,Offensive rebound by L. Aldridge,,60,66
263,3,7:56.0,R. Gay makes 3-pt jump shot from 23 ft (assist by D. White),,63,66
264,3,7:34.0,,S. Ibaka misses 3-pt jump shot from 26 ft,63,66
265,3,7:31.0,Defensive rebound by D. White,,63,66
266,3,7:26.0,Personal foul by S. Ibaka (drawn by L. Aldridge),,63,66
267,3,7:26.0,P. Mills enters the game for D. White,,63,66
268,3,7:26.0,,M. Gasol enters the game for S. Ibaka,63,66
269,3,7:22.0,D. DeRozan makes 2-pt jump shot from 12 ft (assist by L. Aldridge),,65,66
270,3,7:02.0,,D. Green makes 3-pt jump shot from 26 ft (assist by M. Gasol),65,69
271,3,6:48.0,R. Gay misses 2-pt jump shot from 12 ft,,65,69
272,3,6:46.0,,Defensive rebound by D. Green,65,69
273,3,6:39.0,,K. Leonard makes 2-pt dunk from 1 ft (assist by P. Siakam),65,71
274,3,6:22.0,R. Gay makes 2-pt dunk at rim (assist by D. DeRozan),,67,71
275,3,6:17.0,,Personal foul by B. Forbes (drawn by P. Siakam),67,71
276,3,6:17.0,M. Belinelli enters the game for B. Forbes,,67,71
277,3,6:17.0,D. Bertāns enters the game for R. Gay,,67,71
278,3,6:10.0,,K. Leonard makes 2-pt layup from 1 ft (assist by P. Siakam),67,73
279,3,5:47.0,D. Bertāns misses 3-pt jump shot from 24 ft,,67,73
280,3,5:45.0,Offensive rebound by L. Aldridge,,67,73
281,3,5:44.0,Turnover by L. Aldridge (bad pass),,67,73
282,3,5:38.0,,Personal foul by D. Bertāns (drawn by K. Leonard),67,73
283,3,5:38.0,,K. Leonard misses free throw 1 of 2,67,73
284,3,5:38.0,,Offensive rebound by Team,67,73
285,3,5:38.0,,K. Leonard makes free throw 2 of 2,67,74
286,3,5:19.0,P. Mills makes 2-pt jump shot from 8 ft (assist by D. DeRozan),,69,74
287,3,5:13.0,,Personal foul by D. DeRozan (drawn by K. Lowry),69,74
288,3,5:13.0,,K. Lowry makes free throw 1 of 2,69,75
289,3,5:13.0,,K. Lowry makes free throw 2 of 2,69,76
290,3,5:01.0,D. DeRozan makes 2-pt layup from 2 ft,,71,76
291,3,5:01.0,Shooting foul by D. Green (drawn by D. DeRozan),,71,76
292,3,5:01.0,D. DeRozan makes free throw 1 of 1,,72,76
293,3,4:45.0,,D. Green makes 2-pt jump shot from 4 ft (assist by M. Gasol),72,78
294,3,4:25.0,D. Bertāns makes 3-pt jump shot from 26 ft (assist by P. Mills),,75,78
295,3,4:16.0,,Shooting foul by D. Bertāns (drawn by K. Leonard),75,78
296,3,4:16.0,,K. Leonard makes free throw 1 of 2,75,79
297,3,4:16.0,,K. Leonard makes free throw 2 of 2,75,80
298,3,4:04.0,D. Bertāns makes 2-pt jump shot from 18 ft (assist by P. Mills),,77,80
299,3,3:56.0,,K. Leonard misses 3-pt jump shot from 26 ft,77,80
300,3,3:53.0,Defensive rebound by D. DeRozan,,77,80
301,3,3:36.0,M. Belinelli misses 3-pt jump shot from 26 ft,,77,80
302,3,3:33.0,Offensive rebound by P. Mills,,77,80
303,3,3:33.0,M. Belinelli makes 2-pt jump shot from 3 ft,,79,80
304,3,3:33.0,Shooting foul by D. Green (drawn by M. Belinelli),,79,80
305,3,3:33.0,J. Poeltl enters the game for L. Aldridge,,79,80
306,3,3:33.0,,Toronto full timeout,79,80
307,3,3:33.0,Technical foul by N. Nurse,,79,80
308,3,3:33.0,Technical foul by N. Nurse,,79,80
309,3,3:33.0,,N. Nurse ejected from game,79,80
310,3,3:33.0,M. Belinelli makes technical free throw,,80,80
311,3,3:33.0,M. Belinelli misses technical free throw,,80,80
312,3,3:33.0,Offensive rebound by Team,,80,80
313,3,3:33.0,M. Belinelli makes free throw 1 of 1,,81,80
314,3,3:15.0,,P. Siakam makes 2-pt jump shot from 5 ft,81,82
315,3,3:11.0,Turnover by J. Poeltl (bad pass),,81,82
316,3,3:09.0,,Personal foul by P. Mills (drawn by K. Leonard),81,82
317,3,3:09.0,,K. Leonard makes free throw 1 of 2,81,83
318,3,3:09.0,,K. Leonard makes free throw 2 of 2,81,84
319,3,2:53.0,D. Bertāns makes 3-pt jump shot from 26 ft (assist by D. DeRozan),,84,84
320,3,2:41.0,,K. Lowry misses 2-pt jump shot from 20 ft,84,84
321,3,2:39.0,Defensive rebound by J. Poeltl,,84,84
322,3,2:24.0,P. Mills misses 3-pt jump shot from 25 ft,,84,84
323,3,2:21.0,,Defensive rebound by M. Gasol,84,84
324,3,2:14.0,,K. Leonard misses 3-pt jump shot from 27 ft,84,84
325,3,2:09.0,Defensive rebound by J. Poeltl,,84,84
326,3,2:01.0,J. Poeltl makes 2-pt dunk from 1 ft (assist by M. Belinelli),,86,84
327,3,1:39.0,,M. Gasol makes 2-pt dunk from 2 ft (assist by K. Leonard),86,86
328,3,1:22.0,J. Poeltl makes 2-pt dunk from 1 ft (assist by P. Mills),,88,86
329,3,1:02.0,,P. Siakam misses 2-pt jump shot from 7 ft,88,86
330,3,1:02.0,,Offensive rebound by Team,88,86
331,3,1:02.0,Loose ball foul by J. Poeltl (drawn by P. Siakam),,88,86
332,3,1:02.0,,P. Siakam misses free throw 1 of 2,88,86
333,3,1:02.0,,Offensive rebound by Team,88,86
334,3,1:02.0,R. Gay enters the game for D. DeRozan,,88,86
335,3,1:02.0,,J. Lin enters the game for D. Green,88,86
336,3,1:02.0,,N. Powell enters the game for K. Leonard,88,86
337,3,1:02.0,,P. Siakam misses free throw 2 of 2,88,86
338,3,1:00.0,Defensive rebound by R. Gay,,88,86
339,3,0:46.0,P. Mills misses 3-pt jump shot from 26 ft,,88,86
340,3,0:45.0,Offensive rebound by R. Gay,,88,86
341,3,0:41.0,P. Mills makes 2-pt jump shot from 13 ft (assist by R. Gay),,90,86
342,3,0:27.0,,J. Lin misses 2-pt jump shot from 2 ft,90,86
343,3,0:26.0,Defensive rebound by M. Belinelli,,90,86
344,3,0:09.0,Personal foul by M. Gasol (drawn by R. Gay),,90,86
345,3,0:09.0,R. Gay misses free throw 1 of 2,,90,86
346,3,0:09.0,Offensive rebound by Team,,90,86
347,3,0:09.0,R. Gay makes free throw 2 of 2,,91,86
348,3,0:00.0,,K. Lowry makes 2-pt layup from 1 ft,91,88
349,4,11:38.0,,J. Lin makes 2-pt jump shot from 18 ft,91,90
350,4,11:19.0,D. Bertāns misses 2-pt jump shot from 14 ft,,91,90
351,4,11:16.0,,Defensive rebound by M. Gasol,91,90
352,4,11:11.0,,M. Gasol misses 3-pt jump shot from 27 ft,91,90
353,4,11:09.0,Defensive rebound by J. Poeltl,,91,90
354,4,10:59.0,D. White makes 2-pt dunk from 1 ft (assist by J. Poeltl),,93,90
355,4,10:46.0,,N. Powell misses 2-pt jump shot from 6 ft,93,90
356,4,10:44.0,Defensive rebound by R. Gay,,93,90
357,4,10:36.0,D. Bertāns misses 2-pt jump shot from 21 ft,,93,90
358,4,10:33.0,,Defensive rebound by M. Gasol,93,90
359,4,10:28.0,,Turnover by M. Gasol (bad pass),93,90
360,4,10:12.0,D. White makes 2-pt jump shot from 13 ft,,95,90
361,4,9:58.0,,J. Lin makes 2-pt layup from 2 ft (assist by M. Gasol),95,92
362,4,9:58.0,,Shooting foul by J. Poeltl (drawn by J. Lin),95,92
363,4,9:58.0,B. Forbes enters the game for M. Belinelli,,95,92
364,4,9:58.0,,J. Lin makes free throw 1 of 1,95,93
365,4,9:45.0,Turnover by D. Bertāns (bad pass),,95,93
366,4,9:29.0,,J. Lin misses 2-pt jump shot from 19 ft,95,93
367,4,9:28.0,,Offensive rebound by O. Anunoby,95,93
368,4,9:21.0,,O. Anunoby misses 2-pt dunk from 2 ft (block by J. Poeltl),95,93
369,4,9:18.0,Defensive rebound by R. Gay,,95,93
370,4,9:03.0,J. Poeltl makes 2-pt dunk from 1 ft (assist by R. Gay),,97,93
371,4,8:45.0,,N. Powell misses 2-pt jump shot from 3 ft,97,93
372,4,8:41.0,,Offensive rebound by M. Gasol,97,93
373,4,8:41.0,,M. Gasol makes 2-pt layup from 1 ft,97,95
374,4,8:26.0,R. Gay misses 2-pt jump shot from 13 ft,,97,95
375,4,8:23.0,,Defensive rebound by J. Lin,97,95
376,4,8:19.0,,J. Lin misses 2-pt jump shot from 4 ft,97,95
377,4,8:17.0,Defensive rebound by J. Poeltl,,97,95
378,4,8:08.0,Shooting foul by M. Gasol (drawn by D. White),,97,95
379,4,8:08.0,D. White misses free throw 1 of 2,,97,95
380,4,8:08.0,Offensive rebound by Team,,97,95
