,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,TORONTO_ACTION,WASHINGTON_SCORE,TORONTO_SCORE
73,1,3:33.0,,S. Ibaka makes 2-pt layup from 1 ft (assist by K. Lowry),16,24
74,1,3:22.0,B. Beal makes 2-pt jump shot from 21 ft (assist by J. Wall),,18,24
75,1,3:07.0,,O. Anunoby makes 3-pt jump shot from 23 ft (assist by D. Green),18,27
76,1,2:51.0,M. Morris makes 2-pt layup from 2 ft (assist by B. Beal),,20,27
77,1,2:40.0,,Turnover by K. Lowry (bad pass; steal by M. Morris),20,27
78,1,2:35.0,K. Oubre makes 2-pt layup at rim (assist by T. Satoranský),,22,27
79,1,2:20.0,,Offensive foul by K. Lowry (drawn by T. Satoranský),22,27
80,1,2:20.0,,Turnover by K. Lowry (offensive foul),22,27
81,1,2:20.0,A. Rivers enters the game for J. Wall,,22,27
82,1,2:20.0,,F. VanVleet enters the game for K. Leonard,22,27
83,1,2:20.0,,D. Wright enters the game for K. Lowry,22,27
84,1,2:11.0,M. Morris misses 3-pt jump shot from 25 ft,,22,27
85,1,2:09.0,,Defensive rebound by F. VanVleet,22,27
86,1,1:56.0,,O. Anunoby makes 2-pt dunk from 1 ft (assist by F. VanVleet),22,29
87,1,1:44.0,Turnover by T. Satoranský (out of bounds lost ball),,22,29
88,1,1:33.0,,Personal foul by K. Oubre (drawn by S. Ibaka),22,29
89,1,1:20.0,,S. Ibaka misses 2-pt jump shot from 8 ft (block by M. Morris),22,29
90,1,1:17.0,,Offensive rebound by S. Ibaka,22,29
91,1,1:15.0,,F. VanVleet makes 3-pt jump shot from 35 ft (assist by S. Ibaka),22,32
92,1,1:02.0,K. Oubre misses 3-pt jump shot from 25 ft,,22,32
93,1,1:00.0,,Defensive rebound by D. Wright,22,32
94,1,1:00.0,,C. Miles enters the game for D. Green,22,32
95,1,0:49.0,,S. Ibaka misses 3-pt jump shot from 26 ft,22,32
96,1,0:46.0,Defensive rebound by K. Oubre,,22,32
97,1,0:36.0,B. Beal makes 2-pt layup from 2 ft (assist by M. Morris),,24,32
98,1,0:33.0,,F. VanVleet makes 3-pt jump shot from 29 ft,24,35
99,1,0:09.0,Shooting foul by D. Wright (drawn by K. Oubre),,24,35
100,1,0:09.0,K. Oubre makes free throw 1 of 2,,25,35
101,1,0:09.0,K. Oubre makes free throw 2 of 2,,26,35
102,1,0:00.0,,O. Anunoby makes 3-pt jump shot from 24 ft (assist by F. VanVleet),26,38
103,2,11:41.0,A. Rivers misses 3-pt jump shot from 24 ft,,26,38
104,2,11:37.0,,Defensive rebound by D. Wright,26,38
105,2,11:33.0,,F. VanVleet makes 3-pt jump shot from 27 ft (assist by D. Wright),26,41
106,2,11:14.0,K. Oubre makes 2-pt layup from 1 ft (assist by M. Morris),,28,41
107,2,11:14.0,Technical foul by K. Oubre,,28,41
108,2,11:14.0,,C. Miles makes technical free throw,28,42
109,2,11:03.0,,F. VanVleet misses 2-pt layup from 3 ft (block by T. Satoranský),28,42
110,2,11:03.0,,Offensive rebound by Team,28,42
111,2,11:01.0,,D. Wright makes 2-pt layup from 1 ft (assist by F. VanVleet),28,44
112,2,10:42.0,Shooting foul by O. Anunoby (drawn by M. Morris),,28,44
113,2,10:42.0,M. Morris makes free throw 1 of 2,,29,44
114,2,10:42.0,M. Morris makes free throw 2 of 2,,30,44
115,2,10:30.0,,C. Miles misses 3-pt jump shot from 26 ft,30,44
116,2,10:26.0,Defensive rebound by A. Rivers,,30,44
117,2,10:12.0,Shooting foul by D. Wright (drawn by T. Satoranský),,30,44
118,2,10:12.0,T. Satoranský makes free throw 1 of 2,,31,44
119,2,10:12.0,T. Satoranský makes free throw 2 of 2,,32,44
120,2,9:59.0,,C. Miles misses 3-pt jump shot from 24 ft,32,44
121,2,9:56.0,,Offensive rebound by S. Ibaka,32,44
122,2,9:50.0,,O. Anunoby misses 2-pt layup from 3 ft,32,44
123,2,9:48.0,Defensive rebound by M. Morris,,32,44
124,2,9:41.0,Shooting foul by O. Anunoby (drawn by M. Morris),,32,44
125,2,9:41.0,M. Morris makes free throw 1 of 2,,33,44
126,2,9:41.0,M. Morris makes free throw 2 of 2,,34,44
127,2,9:30.0,,Turnover by F. VanVleet (bad pass; steal by T. Satoranský),34,44
128,2,9:24.0,K. Oubre misses 2-pt layup from 2 ft,,34,44
129,2,9:22.0,Offensive rebound by A. Rivers,,34,44
130,2,9:09.0,M. Morris makes 3-pt jump shot from 26 ft (assist by O. Porter),,37,44
131,2,9:05.0,,Toronto full timeout,37,44
132,2,9:05.0,,P. Siakam enters the game for O. Anunoby,37,44
133,2,8:57.0,,Personal foul by A. Rivers (drawn by F. VanVleet),37,44
134,2,8:48.0,,S. Ibaka makes 2-pt dunk from 1 ft (assist by D. Wright),37,46
135,2,8:31.0,Turnover by A. Rivers (bad pass),,37,46
136,2,8:22.0,,P. Siakam makes 3-pt jump shot from 23 ft (assist by D. Wright),37,49
137,2,8:07.0,A. Rivers misses 2-pt layup from 6 ft,,37,49
138,2,8:04.0,,Defensive rebound by C. Miles,37,49
139,2,7:59.0,,F. VanVleet misses 3-pt jump shot from 26 ft,37,49
140,2,7:56.0,Defensive rebound by K. Oubre,,37,49
141,2,7:47.0,K. Oubre misses 3-pt jump shot from 28 ft,,37,49
142,2,7:44.0,Offensive rebound by O. Porter,,37,49
143,2,7:41.0,O. Porter makes 2-pt jump shot from 12 ft,,39,49
144,2,7:30.0,,C. Miles misses 3-pt jump shot from 26 ft,39,49
145,2,7:27.0,Defensive rebound by Team,,39,49
146,2,7:27.0,,Loose ball foul by S. Ibaka (drawn by M. Morris),39,49
147,2,7:27.0,B. Beal enters the game for K. Oubre,,39,49
148,2,7:27.0,J. Wall enters the game for A. Rivers,,39,49
149,2,7:27.0,,K. Leonard enters the game for F. VanVleet,39,49
150,2,7:27.0,,K. Lowry enters the game for D. Wright,39,49
151,2,7:16.0,J. Wall misses 3-pt jump shot from 25 ft,,39,49
152,2,7:14.0,,Defensive rebound by K. Leonard,39,49
153,2,7:11.0,,K. Leonard makes 2-pt dunk from 1 ft,39,51
154,2,7:10.0,Washington full timeout,,39,51
155,2,7:10.0,J. Green enters the game for T. Satoranský,,39,51
156,2,6:55.0,B. Beal makes 2-pt jump shot from 6 ft,,41,51
157,2,6:38.0,,K. Leonard makes 2-pt jump shot from 14 ft,41,53
158,2,6:38.0,,Shooting foul by B. Beal (drawn by K. Leonard),41,53
159,2,6:38.0,,K. Leonard makes free throw 1 of 1,41,54
160,2,6:22.0,J. Wall makes 3-pt jump shot from 25 ft (assist by B. Beal),,44,54
161,2,6:03.0,,C. Miles makes 2-pt jump shot from 8 ft (assist by S. Ibaka),44,56
162,2,6:03.0,,Shooting foul by J. Wall (drawn by C. Miles),44,56
163,2,6:03.0,,J. Valančiūnas enters the game for S. Ibaka,44,56
164,2,6:03.0,,C. Miles makes free throw 1 of 1,44,57
165,2,5:56.0,O. Porter misses 3-pt jump shot from 23 ft (block by P. Siakam),,44,57
166,2,5:54.0,Offensive rebound by Team,,44,57
167,2,5:43.0,M. Morris misses 3-pt jump shot from 26 ft,,44,57
168,2,5:39.0,,Defensive rebound by P. Siakam,44,57
169,2,5:32.0,,Turnover by C. Miles (bad pass),44,57
170,2,5:26.0,Shooting foul by P. Siakam (drawn by B. Beal),,44,57
171,2,5:26.0,B. Beal makes free throw 1 of 2,,45,57
172,2,5:26.0,,D. Green enters the game for C. Miles,45,57
173,2,5:26.0,B. Beal makes free throw 2 of 2,,46,57
174,2,5:13.0,,P. Siakam makes 2-pt hook shot from 10 ft,46,59
175,2,4:58.0,Shooting foul by D. Green (drawn by B. Beal),,46,59
176,2,4:58.0,B. Beal makes free throw 1 of 2,,47,59
177,2,4:58.0,B. Beal makes free throw 2 of 2,,48,59
178,2,4:41.0,,Shooting foul by M. Morris (drawn by J. Valančiūnas),48,59
179,2,4:41.0,,J. Valančiūnas makes free throw 1 of 2,48,60
180,2,4:41.0,,J. Valančiūnas makes free throw 2 of 2,48,61
181,2,4:33.0,O. Porter misses 3-pt jump shot from 23 ft,,48,61
182,2,4:30.0,,Defensive rebound by P. Siakam,48,61
183,2,4:25.0,,K. Lowry misses 3-pt jump shot from 28 ft,48,61
184,2,4:21.0,Defensive rebound by O. Porter,,48,61
185,2,4:19.0,Turnover by J. Wall (out of bounds lost ball),,48,61
186,2,4:05.0,,K. Lowry misses 2-pt layup from 3 ft,48,61
187,2,4:03.0,Defensive rebound by J. Wall,,48,61
188,2,3:57.0,M. Morris makes 3-pt jump shot from 26 ft (assist by J. Wall),,51,61
189,2,3:42.0,,K. Leonard misses 2-pt jump shot from 7 ft,51,61
190,2,3:41.0,,Offensive rebound by J. Valančiūnas,51,61
191,2,3:38.0,,Turnover by J. Valančiūnas (lost ball; steal by O. Porter),51,61
192,2,3:35.0,,Technical foul by J. Valančiūnas,51,61
193,2,3:35.0,B. Beal misses technical free throw,,51,61
194,2,3:35.0,Offensive rebound by Team,,51,61
195,2,3:31.0,J. Wall misses 3-pt jump shot from 23 ft,,51,61
196,2,3:29.0,,Defensive rebound by K. Leonard,51,61
197,2,3:25.0,,Turnover by K. Leonard (bad pass; steal by J. Green),51,61
198,2,3:15.0,B. Beal misses 2-pt layup from 6 ft,,51,61
199,2,3:15.0,Offensive rebound by Team,,51,61
200,2,3:15.0,Personal foul by K. Lowry (drawn by O. Porter),,51,61
201,2,3:15.0,,Technical foul by K. Lowry,51,61
202,2,3:15.0,B. Beal makes technical free throw,,52,61
203,2,3:15.0,O. Porter makes free throw 1 of 2,,53,61
204,2,3:15.0,O. Porter makes free throw 2 of 2,,54,61
205,2,2:58.0,,K. Lowry makes 3-pt jump shot from 26 ft (assist by J. Valančiūnas),54,64
206,2,2:50.0,O. Porter makes 3-pt jump shot from 26 ft (assist by J. Wall),,57,64
207,2,2:31.0,,P. Siakam misses 2-pt jump shot from 10 ft,57,64
208,2,2:28.0,Defensive rebound by O. Porter,,57,64
209,2,2:18.0,J. Green misses 3-pt jump shot from 26 ft,,57,64
210,2,2:15.0,,Defensive rebound by J. Valančiūnas,57,64
211,2,2:14.0,,Personal foul by B. Beal (drawn by K. Lowry),57,64
212,2,2:14.0,,K. Lowry makes free throw 1 of 2,57,65
213,2,2:14.0,K. Oubre enters the game for B. Beal,,57,65
214,2,2:14.0,,S. Ibaka enters the game for J. Valančiūnas,57,65
215,2,2:14.0,,K. Lowry makes free throw 2 of 2,57,66
216,2,2:07.0,M. Morris misses 3-pt jump shot from 25 ft,,57,66
217,2,2:06.0,,Defensive rebound by Team,57,66
218,2,2:06.0,,F. VanVleet enters the game for K. Lowry,57,66
219,2,1:48.0,,K. Leonard makes 2-pt layup from 1 ft,57,68
220,2,1:37.0,J. Green misses 3-pt jump shot from 25 ft,,57,68
221,2,1:34.0,Offensive rebound by Team,,57,68
222,2,1:34.0,T. Satoranský enters the game for M. Morris,,57,68
223,2,1:24.0,T. Satoranský misses 2-pt layup from 2 ft (block by S. Ibaka),,57,68
224,2,1:22.0,,Defensive rebound by K. Leonard,57,68
225,2,1:19.0,,K. Leonard makes 2-pt dunk from 2 ft,57,70
226,2,1:09.0,J. Wall makes 2-pt layup from 1 ft,,59,70
227,2,0:49.0,,Offensive foul by S. Ibaka (drawn by K. Oubre),59,70
228,2,0:49.0,,Turnover by S. Ibaka (offensive foul),59,70
229,2,0:49.0,,O. Anunoby enters the game for D. Green,59,70
230,2,0:49.0,,D. Wright enters the game for P. Siakam,59,70
231,2,0:37.0,T. Satoranský makes 3-pt jump shot from 26 ft (assist by O. Porter),,62,70
232,2,0:29.0,,K. Leonard misses 3-pt jump shot from 28 ft,62,70
233,2,0:25.0,Defensive rebound by O. Porter,,62,70
234,2,0:06.0,Turnover by J. Wall (lost ball; steal by K. Leonard),,62,70
235,2,0:02.0,,K. Leonard misses 3-pt jump shot from 28 ft,62,70
236,2,0:02.0,,Offensive rebound by S. Ibaka,62,70
237,2,0:00.0,,S. Ibaka misses 2-pt layup from 1 ft,62,70
238,2,0:00.0,,Offensive rebound by Team,62,70
239,3,11:52.0,B. Beal misses 2-pt jump shot from 21 ft,,62,70
240,3,11:48.0,,Defensive rebound by K. Leonard,62,70
241,3,11:40.0,,K. Leonard misses 2-pt jump shot from 9 ft,62,70
242,3,11:40.0,Defensive rebound by Team,,62,70
243,3,11:40.0,,Loose ball foul by J. Valančiūnas (drawn by T. Bryant),62,70
244,3,11:32.0,B. Beal makes 2-pt layup from 1 ft (assist by J. Wall),,64,70
245,3,11:20.0,,D. Green misses 3-pt jump shot from 23 ft,64,70
246,3,11:18.0,Defensive rebound by T. Bryant,,64,70
247,3,11:13.0,K. Oubre misses 3-pt jump shot from 27 ft,,64,70
248,3,11:09.0,,Defensive rebound by J. Valančiūnas,64,70
249,3,11:03.0,,Turnover by D. Green (traveling),64,70
250,3,10:52.0,B. Beal misses 2-pt jump shot from 15 ft,,64,70
251,3,10:52.0,Offensive rebound by Team,,64,70
252,3,10:52.0,,Loose ball foul by P. Siakam (drawn by T. Bryant),64,70
253,3,10:44.0,J. Wall misses 3-pt jump shot from 26 ft,,64,70
254,3,10:41.0,Offensive rebound by T. Bryant,,64,70
255,3,10:36.0,O. Porter misses 3-pt jump shot from 26 ft,,64,70
256,3,10:31.0,Offensive rebound by K. Oubre,,64,70
257,3,10:31.0,K. Oubre makes 2-pt dunk from 1 ft,,66,70
258,3,10:28.0,,Personal foul by K. Oubre (drawn by K. Leonard),66,70
259,3,10:17.0,,K. Leonard misses 2-pt jump shot from 8 ft,66,70
260,3,10:14.0,Defensive rebound by K. Oubre,,66,70
261,3,10:02.0,B. Beal makes 3-pt jump shot from 24 ft (assist by J. Wall),,69,70
262,3,9:48.0,,J. Valančiūnas misses 2-pt jump shot from 2 ft (block by J. Wall),69,70
263,3,9:46.0,Defensive rebound by K. Oubre,,69,70
264,3,9:43.0,K. Oubre makes 2-pt layup from 2 ft (assist by B. Beal),,71,70
265,3,9:43.0,,Toronto full timeout,71,70
266,3,9:31.0,,Turnover by J. Valančiūnas (bad pass; steal by J. Wall),71,70
267,3,9:30.0,Personal foul by D. Green (drawn by J. Wall),,71,70
268,3,9:18.0,T. Bryant misses 3-pt jump shot from 25 ft,,71,70
269,3,9:14.0,,Defensive rebound by P. Siakam,71,70
270,3,9:08.0,,K. Lowry misses 2-pt layup from 1 ft,71,70
271,3,9:06.0,Defensive rebound by B. Beal,,71,70
272,3,9:03.0,J. Wall misses 3-pt jump shot from 26 ft,,71,70
273,3,9:00.0,Offensive rebound by T. Bryant,,71,70
274,3,8:57.0,K. Oubre misses 2-pt jump shot from 4 ft,,71,70
275,3,8:57.0,Offensive rebound by Team,,71,70
276,3,8:57.0,,Loose ball foul by P. Siakam (drawn by T. Bryant),71,70
277,3,8:51.0,B. Beal misses 3-pt jump shot from 26 ft,,71,70
278,3,8:47.0,,Defensive rebound by K. Leonard,71,70
279,3,8:42.0,,K. Leonard misses 2-pt jump shot from 20 ft,71,70
280,3,8:38.0,,Offensive rebound by J. Valančiūnas,71,70
281,3,8:38.0,,J. Valančiūnas misses 2-pt layup at rim,71,70
282,3,8:38.0,,Offensive rebound by J. Valančiūnas,71,70
283,3,8:33.0,,K. Lowry makes 3-pt jump shot from 24 ft (assist by J. Valančiūnas),71,73
284,3,8:17.0,B. Beal makes 2-pt jump shot from 20 ft,,73,73
285,3,8:11.0,,Personal foul by K. Oubre (drawn by K. Lowry),73,73
286,3,8:04.0,,K. Leonard makes 3-pt jump shot from 23 ft (assist by P. Siakam),73,76
287,3,7:44.0,Turnover by J. Wall (bad pass; steal by K. Lowry),,73,76
288,3,7:41.0,,K. Lowry makes 2-pt layup at rim (assist by D. Green),73,78
289,3,7:23.0,K. Oubre misses 3-pt jump shot from 26 ft,,73,78
290,3,7:20.0,,Defensive rebound by K. Leonard,73,78
291,3,7:12.0,,K. Leonard makes 2-pt jump shot from 13 ft,73,80
292,3,7:12.0,Washington full timeout,,73,80
293,3,7:01.0,O. Porter misses 2-pt jump shot from 20 ft,,73,80
294,3,6:58.0,,Defensive rebound by J. Valančiūnas,73,80
295,3,6:54.0,,K. Leonard misses 2-pt jump shot from 13 ft,73,80
296,3,6:51.0,Defensive rebound by J. Wall,,73,80
297,3,6:47.0,J. Wall makes 2-pt layup from 3 ft,,75,80
298,3,6:32.0,,D. Green makes 3-pt jump shot from 23 ft (assist by K. Lowry),75,83
299,3,6:10.0,K. Oubre makes 2-pt jump shot from 12 ft (assist by J. Wall),,77,83
300,3,6:10.0,Shooting foul by D. Green (drawn by K. Oubre),,77,83
301,3,6:10.0,,O. Anunoby enters the game for P. Siakam,77,83
302,3,6:10.0,K. Oubre makes free throw 1 of 1,,78,83
303,3,6:00.0,,Personal foul by K. Oubre (drawn by J. Valančiūnas),78,83
304,3,6:00.0,J. Green enters the game for K. Oubre,,78,83
305,3,6:00.0,,Violation by Team (delay of game),78,83
306,3,5:54.0,,Shooting foul by O. Porter (drawn by K. Leonard),78,83
307,3,5:54.0,,K. Leonard makes free throw 1 of 2,78,84
308,3,5:54.0,,F. VanVleet enters the game for D. Green,78,84
309,3,5:54.0,,K. Leonard misses free throw 2 of 2,78,84
310,3,5:52.0,Defensive rebound by J. Green,,78,84
311,3,5:46.0,Turnover by J. Wall (bad pass; steal by K. Lowry),,78,84
312,3,5:36.0,,J. Valančiūnas makes 2-pt hook shot from 4 ft (assist by F. VanVleet),78,86
313,3,5:26.0,O. Porter makes 2-pt layup from 2 ft (assist by B. Beal),,80,86
314,3,5:26.0,Shooting foul by J. Valančiūnas (drawn by O. Porter),,80,86
315,3,5:26.0,M. Morris enters the game for T. Bryant,,80,86
316,3,5:26.0,O. Porter makes free throw 1 of 1,,81,86
317,3,5:13.0,,O. Anunoby makes 3-pt jump shot from 25 ft (assist by K. Leonard),81,89
318,3,4:44.0,M. Morris makes 2-pt jump shot from 5 ft,,83,89
319,3,4:33.0,,O. Anunoby makes 2-pt layup from 1 ft (assist by K. Leonard),83,91
320,3,4:25.0,Turnover by J. Wall (out of bounds lost ball),,83,91
321,3,4:25.0,T. Satoranský enters the game for O. Porter,,83,91
322,3,4:25.0,,S. Ibaka enters the game for J. Valančiūnas,83,91
323,3,4:01.0,,O. Anunoby misses 3-pt jump shot from 23 ft,83,91
324,3,3:59.0,,Offensive rebound by K. Leonard,83,91
325,3,3:52.0,,K. Leonard makes 2-pt hook shot from 5 ft,83,93
326,3,3:35.0,J. Green misses 2-pt layup from 3 ft (block by S. Ibaka),,83,93
327,3,3:30.0,J. Green makes 2-pt layup from 1 ft,,85,93
328,3,3:30.0,Offensive rebound by J. Green,,85,93
329,3,3:27.0,,Personal foul by T. Satoranský (drawn by K. Lowry),85,93
330,3,3:27.0,,K. Lowry makes free throw 1 of 2,85,94
331,3,3:27.0,,K. Lowry makes free throw 2 of 2,85,95
332,3,3:03.0,M. Morris misses 3-pt jump shot from 27 ft,,85,95
333,3,2:58.0,Offensive rebound by J. Wall,,85,95
334,3,2:46.0,J. Green misses 3-pt jump shot from 25 ft,,85,95
335,3,2:43.0,,Defensive rebound by K. Leonard,85,95
336,3,2:36.0,,K. Leonard misses 2-pt jump shot from 14 ft,85,95
337,3,2:34.0,Defensive rebound by B. Beal,,85,95
338,3,2:25.0,J. Wall makes 2-pt jump shot from 16 ft,,87,95
339,3,2:08.0,,K. Lowry misses 2-pt layup from 4 ft,87,95
340,3,2:05.0,,Offensive rebound by K. Leonard,87,95
341,3,2:03.0,,K. Leonard makes 2-pt jump shot from 12 ft,87,97
342,3,1:48.0,T. Satoranský misses 3-pt jump shot from 27 ft,,87,97
343,3,1:45.0,,Defensive rebound by K. Lowry,87,97
344,3,1:39.0,,O. Anunoby makes 2-pt layup from 2 ft (assist by K. Lowry),87,99
345,3,1:39.0,Washington full timeout,,87,99
346,3,1:39.0,A. Rivers enters the game for J. Wall,,87,99
347,3,1:39.0,,C. Miles enters the game for K. Leonard,87,99
348,3,1:39.0,,D. Wright enters the game for K. Lowry,87,99
349,3,1:16.0,B. Beal misses 2-pt jump shot from 18 ft,,87,99
350,3,1:14.0,,Defensive rebound by Team,87,99
351,3,1:03.0,,O. Anunoby misses 2-pt layup from 3 ft,87,99
352,3,1:00.0,Defensive rebound by J. Green,,87,99
353,3,0:54.0,B. Beal misses 2-pt layup from 1 ft,,87,99
354,3,0:52.0,Offensive rebound by J. Green,,87,99
355,3,0:52.0,J. Green misses 2-pt layup from 1 ft,,87,99
356,3,0:49.0,Offensive rebound by M. Morris,,87,99
357,3,0:49.0,M. Morris misses 2-pt layup from 1 ft (block by D. Wright),,87,99
358,3,0:48.0,,Defensive rebound by F. VanVleet,87,99
359,3,0:48.0,,Shooting foul by A. Rivers (drawn by F. VanVleet),87,99
360,3,0:48.0,,F. VanVleet makes free throw 1 of 2,87,100
361,3,0:48.0,,F. VanVleet makes free throw 2 of 2,87,101
362,3,0:26.0,B. Beal misses 2-pt layup from 3 ft (block by S. Ibaka),,87,101
363,3,0:24.0,Offensive rebound by Team,,87,101
364,3,0:24.0,Turnover by Team (shot clock),,87,101
365,3,0:02.0,,O. Anunoby misses 2-pt dunk from 2 ft (block by B. Beal),87,101
366,3,0:00.0,,Offensive rebound by C. Miles,87,101
367,3,0:00.0,,C. Miles misses 3-pt jump shot from 23 ft,87,101
368,3,0:00.0,,Offensive rebound by Team,87,101
369,4,11:47.0,,S. Ibaka misses 2-pt jump shot from 8 ft,87,101
370,4,11:44.0,Defensive rebound by J. Green,,87,101
371,4,11:30.0,M. Morris misses 2-pt layup from 2 ft (block by S. Ibaka),,87,101
372,4,11:27.0,,Defensive rebound by S. Ibaka,87,101
373,4,11:15.0,,D. Wright makes 2-pt layup from 3 ft (assist by F. VanVleet),87,103
374,4,10:55.0,J. Green misses 3-pt jump shot from 26 ft,,87,103
375,4,10:53.0,,Defensive rebound by S. Ibaka,87,103
376,4,10:46.0,,Offensive foul by S. Ibaka (drawn by A. Rivers),87,103
377,4,10:46.0,,Turnover by S. Ibaka (offensive foul),87,103
378,4,10:33.0,T. Satoranský makes 2-pt layup from 2 ft (assist by O. Porter),,89,103
379,4,10:18.0,,Turnover by S. Ibaka (traveling),89,103
380,4,10:07.0,J. Green makes 2-pt layup from 3 ft (assist by T. Satoranský),,91,103
