,QUARTER,TIME_REMAINING,DENVER_ACTION,PHOENIX_ACTION,DENVER_SCORE,PHOENIX_SCORE
377,4,3:06.0,,D. Booker makes 2-pt dunk at rim,111,104
378,4,3:05.0,Denver full timeout,,111,104
379,4,2:44.0,N. Jokić makes 2-pt hook shot from 5 ft,,113,104
380,4,2:25.0,,T. Warren makes 3-pt jump shot from 23 ft,113,107
381,4,2:00.0,M. Beasley misses 3-pt jump shot from 23 ft,,113,107
382,4,1:57.0,,Defensive rebound by D. Booker,113,107
383,4,1:51.0,,M. Bridges makes 3-pt jump shot from 22 ft (assist by D. Booker),113,110
384,4,1:34.0,Personal foul by D. Melton (drawn by J. Murray),,113,110
385,4,1:34.0,J. Murray makes free throw 1 of 2,,114,110
386,4,1:34.0,J. Murray makes free throw 2 of 2,,115,110
387,4,1:19.0,,D. Booker misses 2-pt jump shot from 6 ft,115,110
388,4,1:18.0,Defensive rebound by Team,,115,110
389,4,1:03.0,N. Jokić makes 2-pt jump shot from 8 ft (assist by J. Murray),,117,110
390,4,0:52.0,,D. Melton misses 3-pt jump shot from 27 ft,117,110
391,4,0:49.0,Defensive rebound by J. Hernangómez,,117,110
392,4,0:36.0,Turnover by N. Jokić (bad pass; steal by D. Melton),,117,110
393,4,0:30.0,,T. Warren makes 3-pt jump shot from 24 ft (assist by D. Booker),117,113
394,4,0:25.0,Personal take foul by T. Warren (drawn by N. Jokić),,117,113
395,4,0:25.0,N. Jokić makes free throw 1 of 2,,118,113
396,4,0:25.0,,R. Holmes enters the game for D. Melton,118,113
397,4,0:25.0,N. Jokić misses free throw 2 of 2,,118,113
398,4,0:24.0,Offensive rebound by N. Jokić,,118,113
399,4,0:14.0,Shooting foul by R. Holmes (drawn by J. Hernangómez),,118,113
400,4,0:14.0,J. Hernangómez makes free throw 1 of 2,,119,113
401,4,0:14.0,J. Hernangómez makes free throw 2 of 2,,120,113
402,4,0:14.0,,Phoenix full timeout,120,113
403,4,0:14.0,M. Plumlee enters the game for N. Jokić,,120,113
404,4,0:14.0,,D. Melton enters the game for R. Holmes,120,113
405,4,0:12.0,,T. Warren misses 3-pt jump shot from 23 ft,120,113
406,4,0:10.0,,Offensive rebound by D. Ayton,120,113
407,4,0:09.0,,D. Ayton makes 2-pt layup from 4 ft,120,115
408,4,0:09.0,,Shooting foul by J. Hernangómez (drawn by D. Ayton),120,115
409,4,0:09.0,N. Jokić enters the game for M. Morris,,120,115
410,4,0:09.0,,D. Ayton misses free throw 1 of 1,120,115
411,4,0:07.0,Defensive rebound by J. Murray,,120,115
412,4,0:07.0,Personal take foul by T. Warren (drawn by J. Murray),,120,115
413,4,0:07.0,J. Murray misses free throw 1 of 2,,120,115
414,4,0:07.0,Offensive rebound by Team,,120,115
415,4,0:07.0,M. Morris enters the game for N. Jokić,,120,115
416,4,0:07.0,J. Murray makes free throw 2 of 2,,121,115
417,4,0:07.0,,Phoenix full timeout,121,115
418,4,0:01.0,,M. Bridges makes 3-pt jump shot from 26 ft (assist by T. Warren),121,118
419,4,0:00.0,Personal take foul by D. Melton (drawn by M. Morris),,121,118
420,4,0:00.0,M. Morris misses free throw 1 of 2,,121,118
421,4,0:00.0,Offensive rebound by Team,,121,118
422,4,0:00.0,M. Morris makes free throw 2 of 2,,122,118
423,4,0:00.0,N. Jokić enters the game for M. Beasley,,122,118
424,4,0:00.0,,Turnover by T. Warren (bad pass; steal by N. Jokić),122,118
