,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,MEMPHIS_ACTION,SACRAMENTO_SCORE,MEMPHIS_SCORE
83,1,1:39.0,B. Hield enters the game for D. Fox,,22,25
84,1,1:39.0,F. Mason enters the game for I. Shumpert,,22,25
85,1,1:39.0,,J. Jackson enters the game for M. Gasol,22,25
86,1,1:21.0,,O. Casspi makes 3-pt jump shot from 25 ft (assist by S. Mack),22,28
87,1,1:05.0,Turnover by F. Mason (bad pass; steal by J. Jackson),,22,28
88,1,0:57.0,,W. Selden misses 2-pt layup from 2 ft,22,28
89,1,0:57.0,Defensive rebound by Team,,22,28
90,1,0:57.0,,Loose ball foul by O. Casspi (drawn by H. Giles),22,28
91,1,0:40.0,B. Hield makes 2-pt jump shot from 21 ft,,24,28
92,1,0:40.0,Loose ball foul by H. Giles (drawn by J. Jackson),,24,28
93,1,0:33.0,,Turnover by S. Mack (lost ball; steal by B. Hield),24,28
94,1,0:30.0,B. Bogdanović makes 2-pt layup from 1 ft (assist by B. Hield),,26,28
95,1,0:11.0,,Shooting foul by H. Giles (drawn by O. Casspi),26,28
96,1,0:11.0,,O. Casspi misses free throw 1 of 2,26,28
97,1,0:11.0,,Offensive rebound by Team,26,28
98,1,0:11.0,D. Fox enters the game for H. Giles,,26,28
99,1,0:11.0,,G. Temple enters the game for M. Brooks,26,28
100,1,0:11.0,,O. Casspi makes free throw 2 of 2,26,29
101,1,0:00.0,D. Fox makes 2-pt jump shot from 7 ft,,28,29
102,2,11:45.0,,Turnover by S. Mack (bad pass; steal by N. Bjelica),28,29
103,2,11:45.0,Personal foul by W. Selden (drawn by N. Bjelica),,28,29
104,2,11:45.0,,M. Conley enters the game for S. Mack,28,29
105,2,11:29.0,Turnover by B. Bogdanović (lost ball; steal by J. Jackson),,28,29
106,2,11:26.0,,W. Selden makes 2-pt dunk from 1 ft (assist by M. Conley),28,31
107,2,11:12.0,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by F. Mason),,31,31
108,2,10:47.0,,G. Temple makes 3-pt jump shot from 23 ft (assist by M. Conley),31,34
109,2,10:21.0,M. Bagley misses 2-pt layup from 1 ft (block by J. Jackson),,31,34
110,2,10:18.0,,Defensive rebound by G. Temple,31,34
111,2,10:07.0,,J. Jackson misses 2-pt hook shot from 8 ft,31,34
112,2,10:05.0,,Offensive rebound by J. Jackson,31,34
113,2,10:03.0,,J. Jackson makes 2-pt layup from 1 ft,31,36
114,2,9:57.0,Personal foul by G. Temple (drawn by F. Mason),,31,36
115,2,9:49.0,B. Hield makes 2-pt layup from 1 ft,,33,36
116,2,9:34.0,,M. Conley makes 2-pt layup from 5 ft,33,38
117,2,9:21.0,Shooting foul by J. Jackson (drawn by M. Bagley),,33,38
118,2,9:21.0,M. Bagley makes free throw 1 of 2,,34,38
119,2,9:21.0,M. Bagley makes free throw 2 of 2,,35,38
120,2,8:59.0,,Personal foul by B. Hield (drawn by G. Temple),35,38
121,2,8:59.0,W. Cauley-Stein enters the game for N. Bjelica,,35,38
122,2,8:50.0,,W. Selden makes 2-pt layup from 5 ft,35,40
123,2,8:39.0,M. Bagley makes 2-pt hook shot from 6 ft (assist by B. Hield),,37,40
124,2,8:21.0,,Turnover by M. Conley (bad pass; steal by W. Cauley-Stein),37,40
125,2,8:20.0,Turnover by M. Bagley (bad pass),,37,40
126,2,8:13.0,,Offensive foul by K. Anderson (drawn by F. Mason),37,40
127,2,8:13.0,,Turnover by K. Anderson (offensive foul),37,40
128,2,7:59.0,B. Hield makes 3-pt jump shot from 26 ft (assist by M. Bagley),,40,40
129,2,7:39.0,,M. Conley misses 2-pt jump shot from 12 ft,40,40
130,2,7:37.0,Defensive rebound by B. Hield,,40,40
131,2,7:34.0,B. Hield misses 2-pt jump shot from 3 ft (block by W. Selden),,40,40
132,2,7:34.0,Offensive rebound by Team,,40,40
133,2,7:34.0,,M. Gasol enters the game for K. Anderson,40,40
134,2,7:34.0,,S. Mack enters the game for G. Temple,40,40
135,2,7:31.0,B. Hield makes 2-pt jump shot from 19 ft (assist by B. Bogdanović),,42,40
136,2,7:07.0,,Turnover by M. Conley (bad pass; steal by B. Bogdanović),42,40
137,2,7:02.0,F. Mason makes 2-pt layup from 2 ft (assist by B. Bogdanović),,44,40
138,2,7:02.0,,Memphis full timeout,44,40
139,2,6:46.0,,M. Conley misses 3-pt jump shot from 26 ft,44,40
140,2,6:43.0,,Offensive rebound by M. Gasol,44,40
141,2,6:39.0,,M. Gasol makes 2-pt jump shot from 17 ft (assist by W. Selden),44,42
142,2,6:21.0,B. Hield misses 2-pt jump shot from 14 ft,,44,42
143,2,6:18.0,,Defensive rebound by M. Gasol,44,42
144,2,6:09.0,,M. Gasol makes 2-pt jump shot from 10 ft (assist by M. Conley),44,44
145,2,5:56.0,F. Mason misses 3-pt jump shot from 26 ft,,44,44
146,2,5:52.0,,Defensive rebound by J. Jackson,44,44
147,2,5:45.0,,S. Mack makes 3-pt jump shot from 26 ft,44,47
148,2,5:26.0,W. Cauley-Stein misses 2-pt layup from 1 ft,,44,47
149,2,5:24.0,Offensive rebound by W. Cauley-Stein,,44,47
150,2,5:24.0,D. Fox enters the game for B. Bogdanović,,44,47
151,2,5:24.0,I. Shumpert enters the game for F. Mason,,44,47
152,2,5:24.0,,K. Anderson enters the game for J. Jackson,44,47
153,2,5:23.0,Violation by W. Cauley-Stein (jump ball),,44,47
154,2,5:04.0,,M. Gasol misses 2-pt jump shot from 11 ft,44,47
155,2,5:01.0,Defensive rebound by B. Hield,,44,47
156,2,4:54.0,M. Bagley misses 3-pt jump shot from 26 ft,,44,47
157,2,4:52.0,,Defensive rebound by M. Conley,44,47
158,2,4:47.0,,S. Mack misses 3-pt jump shot from 23 ft,44,47
159,2,4:42.0,,Offensive rebound by W. Selden,44,47
160,2,4:38.0,,W. Selden makes 2-pt dunk at rim,44,49
161,2,4:37.0,Sacramento full timeout,,44,49
162,2,4:37.0,N. Bjelica enters the game for M. Bagley,,44,49
163,2,4:37.0,,G. Temple enters the game for M. Conley,44,49
164,2,4:31.0,W. Cauley-Stein misses 2-pt dunk from 1 ft,,44,49
165,2,4:28.0,,Defensive rebound by G. Temple,44,49
166,2,4:19.0,,G. Temple misses 3-pt jump shot from 22 ft,44,49
167,2,4:16.0,,Offensive rebound by K. Anderson,44,49
168,2,4:14.0,,K. Anderson misses 2-pt layup from 2 ft,44,49
169,2,4:14.0,Defensive rebound by N. Bjelica,,44,49
170,2,4:09.0,Turnover by D. Fox (out of bounds lost ball),,44,49
171,2,3:53.0,,Personal foul by I. Shumpert (drawn by W. Selden),44,49
172,2,3:41.0,,M. Gasol makes 3-pt jump shot from 26 ft (assist by S. Mack),44,52
173,2,3:26.0,Personal foul by S. Mack (drawn by D. Fox),,44,52
174,2,3:11.0,I. Shumpert makes 3-pt jump shot from 25 ft,,47,52
175,2,2:53.0,,W. Selden makes 2-pt jump shot from 1 ft (assist by G. Temple),47,54
176,2,2:40.0,Shooting foul by K. Anderson (drawn by N. Bjelica),,47,54
177,2,2:40.0,N. Bjelica makes free throw 1 of 2,,48,54
178,2,2:40.0,,M. Conley enters the game for G. Temple,48,54
179,2,2:40.0,N. Bjelica makes free throw 2 of 2,,49,54
180,2,2:28.0,,M. Gasol makes 3-pt jump shot from 26 ft (assist by S. Mack),49,57
181,2,2:19.0,Turnover by D. Fox (out of bounds lost ball),,49,57
182,2,2:19.0,,J. Jackson enters the game for K. Anderson,49,57
183,2,1:55.0,,Turnover by Team (shot clock),49,57
184,2,1:43.0,Turnover by B. Hield (lost ball; steal by S. Mack),,49,57
185,2,1:42.0,,S. Mack makes 2-pt layup at rim,49,59
186,2,1:42.0,,Shooting foul by I. Shumpert (drawn by S. Mack),49,59
187,2,1:42.0,,S. Mack makes free throw 1 of 1,49,60
188,2,1:26.0,D. Fox misses 2-pt jump shot from 12 ft (block by J. Jackson),,49,60
189,2,1:23.0,Offensive rebound by D. Fox,,49,60
190,2,1:18.0,I. Shumpert misses 3-pt jump shot from 27 ft,,49,60
191,2,1:15.0,,Defensive rebound by M. Gasol,49,60
192,2,1:11.0,,Personal foul by I. Shumpert (drawn by J. Jackson),49,60
193,2,1:11.0,,J. Jackson misses free throw 1 of 2,49,60
194,2,1:11.0,,Offensive rebound by Team,49,60
195,2,1:11.0,B. Bogdanović enters the game for B. Hield,,49,60
196,2,1:11.0,T. Williams enters the game for I. Shumpert,,49,60
197,2,1:11.0,,J. Jackson misses free throw 2 of 2,49,60
198,2,1:11.0,Defensive rebound by Team,,49,60
199,2,1:00.0,W. Cauley-Stein makes 2-pt layup from 1 ft (assist by N. Bjelica),,51,60
200,2,0:38.0,,S. Mack misses 2-pt jump shot from 4 ft,51,60
201,2,0:35.0,Defensive rebound by N. Bjelica,,51,60
202,2,0:29.0,T. Williams misses 3-pt jump shot from 25 ft,,51,60
203,2,0:25.0,Offensive rebound by N. Bjelica,,51,60
204,2,0:17.0,D. Fox misses 3-pt jump shot from 26 ft,,51,60
205,2,0:14.0,,Defensive rebound by M. Conley,51,60
206,2,0:03.0,,M. Conley makes 2-pt layup at rim,51,62
207,2,0:00.0,T. Williams misses 3-pt jump shot from 25 ft,,51,62
208,2,0:00.0,Offensive rebound by Team,,51,62
209,3,11:44.0,,Shooting foul by N. Bjelica (drawn by M. Gasol),51,62
210,3,11:44.0,,M. Gasol misses free throw 1 of 2,51,62
211,3,11:44.0,,Offensive rebound by Team,51,62
212,3,11:44.0,,M. Gasol misses free throw 2 of 2,51,62
213,3,11:41.0,Defensive rebound by I. Shumpert,,51,62
214,3,11:27.0,Turnover by B. Hield (bad pass; steal by K. Anderson),,51,62
215,3,11:18.0,,Shooting foul by B. Hield (drawn by M. Conley),51,62
216,3,11:18.0,,M. Conley misses free throw 1 of 2,51,62
217,3,11:18.0,,Offensive rebound by Team,51,62
218,3,11:18.0,,M. Conley misses free throw 2 of 2,51,62
219,3,11:17.0,Defensive rebound by W. Cauley-Stein,,51,62
220,3,10:52.0,N. Bjelica misses 2-pt jump shot from 11 ft,,51,62
221,3,10:52.0,Offensive rebound by W. Cauley-Stein,,51,62
222,3,10:52.0,W. Cauley-Stein misses 2-pt layup from 4 ft,,51,62
223,3,10:49.0,,Defensive rebound by K. Anderson,51,62
224,3,10:36.0,,M. Gasol misses 3-pt jump shot from 26 ft,51,62
225,3,10:33.0,Defensive rebound by B. Hield,,51,62
226,3,10:26.0,I. Shumpert misses 3-pt jump shot from 23 ft,,51,62
227,3,10:23.0,,Defensive rebound by J. Jackson,51,62
228,3,10:04.0,,M. Conley makes 2-pt jump shot from 20 ft,51,64
229,3,9:49.0,Shooting foul by M. Gasol (drawn by W. Cauley-Stein),,51,64
230,3,9:49.0,W. Cauley-Stein makes free throw 1 of 2,,52,64
231,3,9:49.0,W. Cauley-Stein misses free throw 2 of 2,,52,64
232,3,9:47.0,,Defensive rebound by M. Gasol,52,64
233,3,9:32.0,,Personal foul by D. Fox (drawn by M. Conley),52,64
234,3,9:24.0,,M. Conley misses 3-pt jump shot from 25 ft,52,64
235,3,9:22.0,Defensive rebound by D. Fox,,52,64
236,3,9:18.0,N. Bjelica makes 3-pt jump shot from 23 ft (assist by B. Hield),,55,64
237,3,8:56.0,,J. Jackson makes 2-pt hook shot from 8 ft (assist by M. Gasol),55,66
238,3,8:46.0,Turnover by D. Fox (lost ball),,55,66
239,3,8:46.0,Loose ball foul by D. Fox (drawn by M. Conley),,55,66
240,3,8:31.0,,Personal foul by D. Fox (drawn by M. Conley),55,66
241,3,8:31.0,,M. Conley makes free throw 1 of 2,55,67
242,3,8:31.0,,M. Conley makes free throw 2 of 2,55,68
243,3,8:21.0,W. Cauley-Stein makes 2-pt layup from 1 ft (assist by N. Bjelica),,57,68
244,3,7:59.0,,Shooting foul by I. Shumpert (drawn by J. Jackson),57,68
245,3,7:59.0,,J. Jackson makes free throw 1 of 2,57,69
246,3,7:59.0,,J. Jackson makes free throw 2 of 2,57,70
247,3,7:50.0,I. Shumpert makes 3-pt jump shot from 25 ft (assist by D. Fox),,60,70
248,3,7:41.0,,J. Jackson makes 2-pt hook shot from 1 ft (assist by K. Anderson),60,72
249,3,7:41.0,,Shooting foul by N. Bjelica (drawn by J. Jackson),60,72
250,3,7:41.0,,J. Jackson makes free throw 1 of 1,60,73
251,3,7:32.0,D. Fox makes 2-pt jump shot from 12 ft,,62,73
252,3,7:32.0,Shooting foul by M. Conley (drawn by D. Fox),,62,73
253,3,7:32.0,,O. Casspi enters the game for J. Jackson,62,73
254,3,7:32.0,D. Fox misses free throw 1 of 1,,62,73
255,3,7:32.0,,Defensive rebound by K. Anderson,62,73
256,3,7:08.0,,M. Conley makes 3-pt jump shot from 27 ft (assist by K. Anderson),62,76
257,3,6:53.0,B. Hield misses 2-pt layup from 2 ft,,62,76
258,3,6:51.0,,Defensive rebound by G. Temple,62,76
259,3,6:46.0,,M. Conley misses 2-pt layup from 1 ft,62,76
260,3,6:44.0,,Offensive rebound by M. Gasol,62,76
261,3,6:39.0,,Turnover by M. Conley (bad pass; steal by W. Cauley-Stein),62,76
262,3,6:34.0,N. Bjelica makes 3-pt jump shot from 25 ft (assist by D. Fox),,65,76
263,3,6:33.0,,Memphis full timeout,65,76
264,3,6:15.0,,Offensive foul by M. Gasol (drawn by W. Cauley-Stein),65,76
265,3,6:15.0,,Turnover by M. Gasol (offensive foul),65,76
266,3,5:58.0,B. Hield makes 3-pt jump shot from 23 ft (assist by D. Fox),,68,76
267,3,5:53.0,,Personal foul by W. Cauley-Stein (drawn by M. Conley),68,76
268,3,5:53.0,,M. Conley makes free throw 1 of 2,68,77
269,3,5:53.0,,W. Selden enters the game for K. Anderson,68,77
270,3,5:53.0,,M. Conley misses free throw 2 of 2,68,77
271,3,5:51.0,Defensive rebound by N. Bjelica,,68,77
272,3,5:39.0,D. Fox misses 3-pt jump shot from 24 ft,,68,77
273,3,5:36.0,,Defensive rebound by O. Casspi,68,77
274,3,5:28.0,,Shooting foul by W. Cauley-Stein (drawn by M. Conley),68,77
275,3,5:28.0,,M. Conley makes free throw 1 of 2,68,78
276,3,5:28.0,B. Bogdanović enters the game for N. Bjelica,,68,78
277,3,5:28.0,T. Williams enters the game for B. Hield,,68,78
278,3,5:28.0,,M. Conley misses free throw 2 of 2,68,78
279,3,5:25.0,Defensive rebound by I. Shumpert,,68,78
280,3,5:11.0,W. Cauley-Stein misses 2-pt layup at rim,,68,78
281,3,5:08.0,,Defensive rebound by O. Casspi,68,78
282,3,5:01.0,,Offensive foul by M. Gasol (drawn by T. Williams),68,78
283,3,5:01.0,,Turnover by M. Gasol (offensive foul),68,78
284,3,5:01.0,H. Giles enters the game for W. Cauley-Stein,,68,78
285,3,5:01.0,,J. Jackson enters the game for M. Gasol,68,78
286,3,4:55.0,D. Fox makes 2-pt layup from 1 ft,,70,78
287,3,4:34.0,,Turnover by J. Jackson (bad pass; steal by D. Fox),70,78
288,3,4:32.0,Shooting foul by J. Jackson (drawn by D. Fox),,70,78
289,3,4:32.0,D. Fox makes free throw 1 of 2,,71,78
290,3,4:32.0,,S. Mack enters the game for O. Casspi,71,78
291,3,4:32.0,D. Fox makes free throw 2 of 2,,72,78
292,3,4:18.0,,W. Selden misses 2-pt jump shot from 8 ft,72,78
293,3,4:15.0,Defensive rebound by H. Giles,,72,78
294,3,4:05.0,B. Bogdanović misses 2-pt jump shot from 21 ft,,72,78
295,3,4:02.0,,Defensive rebound by M. Conley,72,78
296,3,3:54.0,,M. Conley makes 2-pt jump shot from 18 ft,72,80
297,3,3:52.0,Sacramento full timeout,,72,80
298,3,3:52.0,,K. Anderson enters the game for G. Temple,72,80
299,3,3:43.0,D. Fox misses 2-pt jump shot from 6 ft,,72,80
300,3,3:37.0,Offensive rebound by H. Giles,,72,80
301,3,3:37.0,H. Giles makes 2-pt layup at rim,,74,80
302,3,3:16.0,,M. Conley misses 2-pt jump shot from 22 ft,74,80
303,3,3:13.0,Defensive rebound by H. Giles,,74,80
304,3,3:01.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,74,80
305,3,2:58.0,,Defensive rebound by K. Anderson,74,80
306,3,2:49.0,,J. Jackson makes 2-pt layup at rim (assist by S. Mack),74,82
307,3,2:49.0,,Shooting foul by H. Giles (drawn by J. Jackson),74,82
308,3,2:49.0,M. Bagley enters the game for D. Fox,,74,82
309,3,2:49.0,F. Mason enters the game for I. Shumpert,,74,82
310,3,2:49.0,,J. Jackson makes free throw 1 of 1,74,83
311,3,2:42.0,Shooting foul by J. Jackson (drawn by M. Bagley),,74,83
312,3,2:42.0,M. Bagley misses free throw 1 of 2,,74,83
313,3,2:42.0,Offensive rebound by Team,,74,83
314,3,2:42.0,,M. Brooks enters the game for M. Conley,74,83
315,3,2:42.0,M. Bagley makes free throw 2 of 2,,75,83
316,3,2:27.0,,J. Jackson misses 2-pt hook shot from 7 ft,75,83
317,3,2:24.0,,Offensive rebound by J. Jackson,75,83
318,3,2:23.0,,J. Jackson makes 2-pt layup from 3 ft,75,85
319,3,2:05.0,Turnover by H. Giles (lost ball; steal by K. Anderson),,75,85
320,3,1:57.0,,W. Selden misses 2-pt dunk from 1 ft,75,85
321,3,1:57.0,Defensive rebound by T. Williams,,75,85
322,3,1:53.0,Shooting foul by K. Anderson (drawn by F. Mason),,75,85
323,3,1:53.0,F. Mason misses free throw 1 of 2,,75,85
324,3,1:53.0,Offensive rebound by Team,,75,85
325,3,1:53.0,F. Mason makes free throw 2 of 2,,76,85
326,3,1:42.0,,S. Mack misses 3-pt jump shot from 26 ft,76,85
327,3,1:40.0,,Offensive rebound by Team,76,85
328,3,1:40.0,B. Hield enters the game for H. Giles,,76,85
329,3,1:33.0,,K. Anderson makes 2-pt jump shot from 22 ft,76,87
330,3,1:16.0,Turnover by B. Bogdanović (lost ball; steal by J. Jackson),,76,87
331,3,1:11.0,,W. Selden misses 2-pt layup from 4 ft (block by B. Hield),76,87
332,3,1:06.0,Defensive rebound by F. Mason,,76,87
333,3,1:06.0,Turnover by F. Mason (bad pass; steal by J. Jackson),,76,87
334,3,1:06.0,,M. Brooks misses 2-pt jump shot from 8 ft,76,87
335,3,0:57.0,Defensive rebound by B. Hield,,76,87
336,3,0:55.0,Turnover by F. Mason (traveling),,76,87
337,3,0:33.0,,M. Brooks misses 2-pt jump shot from 5 ft,76,87
338,3,0:30.0,Defensive rebound by T. Williams,,76,87
339,3,0:26.0,Shooting foul by K. Anderson (drawn by B. Hield),,76,87
340,3,0:26.0,B. Hield makes free throw 1 of 2,,77,87
341,3,0:26.0,,M. Conley enters the game for K. Anderson,77,87
342,3,0:26.0,B. Hield makes free throw 2 of 2,,78,87
343,3,0:06.0,,M. Conley misses 3-pt jump shot from 26 ft,78,87
344,3,0:03.0,Defensive rebound by T. Williams,,78,87
345,3,0:00.0,T. Williams misses 3-pt jump shot from 26 ft,,78,87
346,3,0:00.0,Offensive rebound by Team,,78,87
347,4,11:46.0,B. Hield misses 3-pt jump shot from 24 ft,,78,87
348,4,11:42.0,,Defensive rebound by J. Jackson,78,87
349,4,11:26.0,,G. Temple makes 3-pt jump shot from 26 ft (assist by M. Brooks),78,90
350,4,11:09.0,F. Mason misses 3-pt jump shot from 25 ft,,78,90
351,4,11:04.0,,Defensive rebound by S. Mack,78,90
352,4,10:50.0,,J. Jackson makes 2-pt dunk from 1 ft (assist by M. Brooks),78,92
353,4,10:49.0,Sacramento full timeout,,78,92
354,4,10:49.0,W. Cauley-Stein enters the game for B. Hield,,78,92
355,4,10:49.0,D. Fox enters the game for F. Mason,,78,92
356,4,10:36.0,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by D. Fox),,81,92
357,4,10:17.0,,M. Brooks misses 2-pt jump shot from 17 ft,81,92
358,4,10:14.0,Defensive rebound by T. Williams,,81,92
359,4,10:09.0,Turnover by D. Fox (bad pass; steal by G. Temple),,81,92
360,4,10:03.0,,W. Selden misses 3-pt jump shot from 27 ft,81,92
361,4,10:00.0,Defensive rebound by B. Bogdanović,,81,92
362,4,9:56.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,81,92
363,4,9:54.0,Offensive rebound by Team,,81,92
364,4,9:54.0,,M. Gasol enters the game for G. Temple,81,92
365,4,9:52.0,D. Fox misses 2-pt jump shot from 9 ft,,81,92
366,4,9:49.0,Offensive rebound by M. Bagley,,81,92
367,4,9:49.0,Shooting foul by J. Jackson (drawn by M. Bagley),,81,92
368,4,9:49.0,M. Bagley makes free throw 1 of 2,,82,92
369,4,9:49.0,,K. Anderson enters the game for J. Jackson,82,92
370,4,9:49.0,M. Bagley makes free throw 2 of 2,,83,92
371,4,9:30.0,,W. Selden makes 2-pt dunk from 1 ft (assist by S. Mack),83,94
372,4,9:19.0,B. Bogdanović misses 2-pt layup from 2 ft,,83,94
373,4,9:17.0,Offensive rebound by T. Williams,,83,94
374,4,9:16.0,T. Williams misses 2-pt layup from 3 ft (block by M. Brooks),,83,94
375,4,9:16.0,Offensive rebound by Team,,83,94
376,4,9:12.0,B. Bogdanović misses 2-pt jump shot from 18 ft,,83,94
377,4,9:09.0,,Defensive rebound by M. Gasol,83,94
378,4,9:01.0,,S. Mack makes 3-pt jump shot from 26 ft,83,97
379,4,8:48.0,B. Bogdanović makes 2-pt layup from 1 ft,,85,97
380,4,8:21.0,,W. Selden misses 2-pt jump shot from 9 ft,85,97
381,4,8:18.0,,Offensive rebound by M. Gasol,85,97
382,4,8:08.0,,S. Mack misses 2-pt layup from 2 ft (block by T. Williams),85,97
383,4,8:08.0,,Offensive rebound by Team,85,97
