,QUARTER,TIME_REMAINING,PORTLAND_ACTION,DENVER_ACTION,PORTLAND_SCORE,DENVER_SCORE
145,2,6:22.0,,J. Murray misses 2-pt jump shot from 20 ft,39,40
146,2,6:18.0,Defensive rebound by A. Aminu,,39,40
147,2,6:12.0,J. Layman misses 2-pt layup from 1 ft,,39,40
148,2,6:10.0,,Defensive rebound by N. Jokić,39,40
149,2,6:06.0,,G. Harris misses 3-pt jump shot from 23 ft,39,40
150,2,6:01.0,Defensive rebound by J. Layman,,39,40
151,2,5:45.0,J. Layman makes 3-pt jump shot from 26 ft (assist by E. Freedom),,42,40
152,2,5:35.0,,Personal foul by J. Layman (drawn by G. Harris),42,40
153,2,5:35.0,,G. Harris makes free throw 1 of 2,42,41
154,2,5:35.0,D. Lillard enters the game for E. Turner,,42,41
155,2,5:35.0,,W. Barton enters the game for T. Craig,42,41
156,2,5:35.0,,G. Harris makes free throw 2 of 2,42,42
157,2,5:21.0,M. Harkless makes 2-pt dunk from 1 ft,,44,42
158,2,5:06.0,,N. Jokić misses 3-pt jump shot from 24 ft,44,42
159,2,5:01.0,,Offensive rebound by M. Plumlee,44,42
160,2,5:01.0,,M. Plumlee misses 2-pt layup at rim,44,42
161,2,5:00.0,Defensive rebound by A. Aminu,,44,42
162,2,4:53.0,Turnover by E. Freedom (lost ball; steal by N. Jokić),,44,42
163,2,4:43.0,,N. Jokić makes 2-pt hook shot from 5 ft,44,44
164,2,4:32.0,D. Lillard misses 3-pt jump shot from 30 ft,,44,44
165,2,4:32.0,,Defensive rebound by J. Murray,44,44
166,2,4:22.0,,J. Murray misses 3-pt jump shot from 25 ft,44,44
167,2,4:22.0,Defensive rebound by A. Aminu,,44,44
168,2,4:04.0,E. Freedom misses 2-pt layup from 2 ft,,44,44
169,2,4:01.0,,Defensive rebound by J. Murray,44,44
170,2,3:58.0,,Shooting foul by M. Harkless (drawn by M. Plumlee),44,44
171,2,3:58.0,,M. Plumlee makes free throw 1 of 2,44,45
172,2,3:58.0,,M. Plumlee makes free throw 2 of 2,44,46
173,2,3:45.0,J. Layman misses 2-pt dunk from 2 ft,,44,46
174,2,3:42.0,Offensive rebound by A. Aminu,,44,46
175,2,3:42.0,A. Aminu misses 2-pt layup from 1 ft,,44,46
176,2,3:42.0,Offensive rebound by A. Aminu,,44,46
177,2,3:40.0,M. Harkless misses 3-pt jump shot from 23 ft,,44,46
178,2,3:38.0,,Defensive rebound by Team,44,46
179,2,3:38.0,,P. Millsap enters the game for M. Plumlee,44,46
180,2,3:27.0,,N. Jokić makes 2-pt layup from 1 ft (assist by J. Murray),44,48
181,2,3:07.0,A. Aminu misses 3-pt jump shot from 23 ft,,44,48
182,2,3:03.0,,Defensive rebound by J. Murray,44,48
183,2,2:50.0,,Turnover by P. Millsap (lost ball; steal by A. Aminu),44,48
184,2,2:44.0,A. Aminu makes 2-pt layup from 1 ft (assist by J. Layman),,46,48
185,2,2:24.0,,G. Harris makes 2-pt layup from 2 ft (assist by N. Jokić),46,50
186,2,2:09.0,M. Harkless misses 2-pt layup from 2 ft,,46,50
187,2,2:08.0,,Defensive rebound by N. Jokić,46,50
188,2,2:03.0,,Turnover by N. Jokić (bad pass; steal by J. Layman),46,50
189,2,1:54.0,E. Freedom makes 2-pt layup from 2 ft (assist by D. Lillard),,48,50
190,2,1:39.0,,N. Jokić makes 2-pt jump shot from 12 ft (assist by J. Murray),48,52
191,2,1:16.0,J. Layman misses 3-pt jump shot from 25 ft,,48,52
192,2,1:15.0,,Defensive rebound by N. Jokić,48,52
193,2,1:09.0,,Personal foul by J. Layman (drawn by G. Harris),48,52
194,2,1:09.0,,Denver full timeout,48,52
195,2,1:09.0,R. Hood enters the game for J. Layman,,48,52
196,2,1:09.0,,G. Harris makes free throw 1 of 2,48,53
197,2,1:09.0,,G. Harris makes free throw 2 of 2,48,54
198,2,1:00.0,Turnover by M. Harkless (lost ball; steal by J. Murray),,48,54
199,2,0:53.0,,Offensive foul by P. Millsap (drawn by R. Hood),48,54
200,2,0:53.0,,Turnover by P. Millsap (offensive foul),48,54
201,2,0:53.0,,M. Plumlee enters the game for P. Millsap,48,54
202,2,0:29.0,Turnover by Team (shot clock),,48,54
203,2,0:18.0,,Shooting foul by D. Lillard (drawn by J. Murray),48,54
204,2,0:18.0,,J. Murray makes free throw 1 of 2,48,55
205,2,0:18.0,J. Layman enters the game for A. Aminu,,48,55
206,2,0:18.0,,T. Craig enters the game for N. Jokić,48,55
207,2,0:18.0,,J. Murray makes free throw 2 of 2,48,56
208,2,0:06.0,Personal foul by T. Craig (drawn by D. Lillard),,48,56
209,2,0:01.0,D. Lillard makes 2-pt layup from 3 ft,,50,56
210,3,11:47.0,D. Lillard makes 2-pt layup from 2 ft,,52,56
211,3,11:34.0,,G. Harris misses 3-pt jump shot from 25 ft,52,56
212,3,11:30.0,Defensive rebound by A. Aminu,,52,56
213,3,11:23.0,M. Harkless misses 2-pt layup from 2 ft (block by W. Barton),,52,56
214,3,11:20.0,Offensive rebound by A. Aminu,,52,56
215,3,11:16.0,D. Lillard misses 3-pt jump shot from 25 ft,,52,56
216,3,11:13.0,,Defensive rebound by P. Millsap,52,56
217,3,11:10.0,,J. Murray makes 2-pt dunk from 1 ft (assist by P. Millsap),52,58
218,3,10:51.0,E. Freedom makes 2-pt dunk at rim,,54,58
219,3,10:35.0,,N. Jokić makes 2-pt layup from 1 ft,54,60
220,3,10:19.0,Turnover by A. Aminu (bad pass),,54,60
221,3,10:09.0,,Shooting foul by D. Lillard (drawn by J. Murray),54,60
222,3,10:09.0,,J. Murray makes free throw 1 of 2,54,61
223,3,10:09.0,,J. Murray makes free throw 2 of 2,54,62
224,3,9:56.0,Shooting foul by N. Jokić (drawn by D. Lillard),,54,62
225,3,9:56.0,D. Lillard makes free throw 1 of 2,,55,62
226,3,9:56.0,D. Lillard makes free throw 2 of 2,,56,62
227,3,9:35.0,,W. Barton misses 2-pt jump shot from 18 ft,56,62
228,3,9:31.0,Defensive rebound by D. Lillard,,56,62
229,3,9:30.0,Turnover by D. Lillard (lost ball; steal by G. Harris),,56,62
230,3,9:25.0,,Turnover by W. Barton (bad pass; steal by R. Hood),56,62
231,3,9:20.0,D. Lillard makes 2-pt dunk from 1 ft (assist by E. Freedom),,58,62
232,3,9:09.0,,J. Murray makes 3-pt jump shot from 24 ft,58,65
233,3,9:09.0,,Shooting foul by D. Lillard (drawn by J. Murray),58,65
234,3,9:09.0,,J. Murray makes free throw 1 of 1,58,66
235,3,8:53.0,Personal foul by N. Jokić (drawn by E. Freedom),,58,66
236,3,8:47.0,M. Harkless makes 2-pt layup from 2 ft (assist by A. Aminu),,60,66
237,3,8:33.0,,P. Millsap makes 3-pt jump shot from 25 ft (assist by J. Murray),60,69
238,3,8:12.0,Shooting foul by N. Jokić (drawn by D. Lillard),,60,69
239,3,8:12.0,D. Lillard makes free throw 1 of 2,,61,69
240,3,8:12.0,D. Lillard makes free throw 2 of 2,,62,69
241,3,8:01.0,,Personal foul by E. Freedom (drawn by N. Jokić),62,69
242,3,7:50.0,,J. Murray misses 2-pt jump shot from 15 ft,62,69
243,3,7:46.0,,Offensive rebound by P. Millsap,62,69
244,3,7:43.0,,P. Millsap makes 2-pt jump shot from 12 ft,62,71
245,3,7:28.0,D. Lillard misses 3-pt jump shot from 26 ft,,62,71
246,3,7:25.0,Offensive rebound by E. Freedom,,62,71
247,3,7:23.0,E. Freedom makes 2-pt layup from 1 ft,,64,71
248,3,7:13.0,,W. Barton misses 2-pt jump shot from 13 ft,64,71
249,3,7:11.0,Defensive rebound by E. Freedom,,64,71
250,3,7:01.0,Personal foul by P. Millsap (drawn by E. Freedom),,64,71
251,3,7:01.0,,M. Plumlee enters the game for N. Jokić,64,71
252,3,6:54.0,D. Lillard misses 2-pt jump shot from 18 ft,,64,71
253,3,6:50.0,,Defensive rebound by M. Plumlee,64,71
254,3,6:39.0,,Turnover by P. Millsap (bad pass; steal by R. Hood),64,71
255,3,6:33.0,Offensive foul by R. Hood (drawn by G. Harris),,64,71
256,3,6:33.0,Turnover by R. Hood (offensive foul),,64,71
257,3,6:33.0,,Denver full timeout,64,71
258,3,6:16.0,,P. Millsap makes 2-pt jump shot from 4 ft,64,73
259,3,6:01.0,R. Hood misses 2-pt jump shot from 9 ft,,64,73
260,3,6:01.0,Offensive rebound by Team,,64,73
261,3,5:54.0,E. Freedom makes 2-pt layup from 3 ft,,66,73
262,3,5:35.0,,P. Millsap misses 2-pt jump shot from 6 ft,66,73
263,3,5:33.0,Defensive rebound by A. Aminu,,66,73
264,3,5:26.0,Shooting foul by M. Plumlee (drawn by A. Aminu),,66,73
265,3,5:26.0,A. Aminu makes free throw 1 of 2,,67,73
266,3,5:26.0,E. Turner enters the game for M. Harkless,,67,73
267,3,5:26.0,A. Aminu makes free throw 2 of 2,,68,73
268,3,5:06.0,,M. Plumlee misses 2-pt jump shot from 22 ft,68,73
269,3,5:03.0,Defensive rebound by A. Aminu,,68,73
270,3,4:55.0,R. Hood makes 2-pt jump shot from 4 ft (assist by E. Turner),,70,73
271,3,4:54.0,,Denver full timeout,70,73
272,3,4:54.0,,T. Craig enters the game for W. Barton,70,73
273,3,4:36.0,,P. Millsap makes 2-pt dunk from 1 ft (assist by J. Murray),70,75
274,3,4:15.0,E. Turner makes 2-pt layup from 2 ft (assist by D. Lillard),,72,75
275,3,4:15.0,Shooting foul by T. Craig (drawn by E. Turner),,72,75
276,3,4:15.0,Z. Collins enters the game for E. Freedom,,72,75
277,3,4:15.0,E. Turner makes free throw 1 of 1,,73,75
278,3,4:05.0,,G. Harris misses 2-pt layup from 2 ft (block by Z. Collins),73,75
279,3,4:05.0,Defensive rebound by Team,,73,75
280,3,3:45.0,A. Aminu misses 2-pt jump shot from 3 ft,,73,75
281,3,3:43.0,Offensive rebound by Team,,73,75
282,3,3:43.0,,Loose ball foul by M. Plumlee (drawn by Z. Collins),73,75
283,3,3:43.0,Z. Collins makes free throw 1 of 2,,74,75
284,3,3:43.0,E. Freedom enters the game for A. Aminu,,74,75
285,3,3:43.0,,M. Beasley enters the game for G. Harris,74,75
286,3,3:43.0,,N. Jokić enters the game for P. Millsap,74,75
287,3,3:43.0,Z. Collins misses free throw 2 of 2,,74,75
288,3,3:40.0,Offensive rebound by E. Freedom,,74,75
289,3,3:27.0,E. Freedom misses 2-pt layup from 2 ft (block by N. Jokić),,74,75
290,3,3:24.0,,Defensive rebound by N. Jokić,74,75
291,3,3:16.0,,M. Beasley misses 3-pt jump shot from 25 ft,74,75
292,3,3:13.0,Defensive rebound by R. Hood,,74,75
293,3,3:04.0,Shooting foul by J. Murray (drawn by E. Turner),,74,75
294,3,3:04.0,E. Turner makes free throw 1 of 2,,75,75
295,3,3:04.0,J. Layman enters the game for R. Hood,,75,75
296,3,3:04.0,E. Turner makes free throw 2 of 2,,76,75
297,3,2:54.0,,J. Murray misses 2-pt layup from 3 ft,76,75
298,3,2:47.0,Defensive rebound by D. Lillard,,76,75
299,3,2:44.0,J. Layman makes 2-pt dunk from 1 ft (assist by E. Freedom),,78,75
300,3,2:27.0,,T. Craig makes 3-pt jump shot from 22 ft (assist by N. Jokić),78,78
301,3,2:04.0,Z. Collins makes 3-pt jump shot from 24 ft (assist by J. Layman),,81,78
302,3,1:47.0,,Personal foul by E. Turner (drawn by J. Murray),81,78
303,3,1:34.0,,T. Craig misses 3-pt jump shot from 24 ft,81,78
304,3,1:34.0,,Offensive rebound by Team,81,78
305,3,1:34.0,,Turnover by Team (shot clock),81,78
306,3,1:33.0,Portland full timeout,,81,78
307,3,1:14.0,E. Turner misses 2-pt layup from 2 ft,,81,78
308,3,1:12.0,,Defensive rebound by N. Jokić,81,78
309,3,1:11.0,,Shooting foul by J. Layman (drawn by J. Murray),81,78
310,3,1:11.0,,J. Murray makes free throw 1 of 2,81,79
311,3,1:11.0,,J. Murray makes free throw 2 of 2,81,80
312,3,0:59.0,E. Turner misses 2-pt jump shot from 6 ft,,81,80
313,3,0:58.0,,Defensive rebound by N. Jokić,81,80
314,3,0:52.0,,T. Craig makes 2-pt dunk from 2 ft (assist by M. Beasley),81,82
315,3,0:33.0,E. Turner makes 3-pt jump shot from 24 ft (assist by D. Lillard),,84,82
316,3,0:30.0,,J. Murray makes 2-pt jump shot from 15 ft,84,84
317,3,0:15.0,Def 3 sec tech foul by Team,,84,84
318,3,0:15.0,D. Lillard makes technical free throw,,85,84
319,3,0:15.0,R. Hood enters the game for Z. Collins,,85,84
320,3,0:15.0,,G. Harris enters the game for N. Jokić,85,84
321,3,0:03.0,D. Lillard misses 2-pt layup from 3 ft,,85,84
322,3,0:02.0,Offensive rebound by E. Freedom,,85,84
323,3,0:02.0,E. Freedom makes 2-pt layup at rim,,87,84
324,3,0:01.0,,M. Plumlee misses 3-pt jump shot from 55 ft,87,84
325,3,0:00.0,,Offensive rebound by Team,87,84
326,4,11:45.0,,N. Jokić makes 2-pt jump shot from 5 ft,87,86
327,4,11:22.0,E. Freedom makes 2-pt layup from 3 ft (assist by R. Hood),,89,86
328,4,11:09.0,,N. Jokić makes 3-pt jump shot from 25 ft (assist by M. Beasley),89,89
329,4,10:45.0,E. Turner makes 2-pt jump shot from 12 ft,,91,89
330,4,10:34.0,,Shooting foul by E. Freedom (drawn by N. Jokić),91,89
331,4,10:34.0,,N. Jokić makes free throw 1 of 2,91,90
332,4,10:34.0,M. Leonard enters the game for E. Freedom,,91,90
333,4,10:34.0,,N. Jokić makes free throw 2 of 2,91,91
334,4,10:16.0,J. Layman misses 3-pt jump shot from 25 ft,,91,91
335,4,10:13.0,,Defensive rebound by M. Plumlee,91,91
336,4,10:09.0,,M. Morris makes 2-pt jump shot from 18 ft (assist by M. Plumlee),91,93
337,4,9:54.0,R. Hood misses 3-pt jump shot from 26 ft,,91,93
338,4,9:49.0,,Defensive rebound by T. Craig,91,93
339,4,9:43.0,,M. Beasley makes 2-pt jump shot from 5 ft (assist by M. Plumlee),91,95
340,4,9:43.0,Portland full timeout,,91,95
341,4,9:43.0,D. Lillard enters the game for J. Layman,,91,95
342,4,9:25.0,D. Lillard misses 3-pt jump shot from 28 ft,,91,95
343,4,9:23.0,Offensive rebound by E. Turner,,91,95
344,4,9:16.0,Z. Collins misses 3-pt jump shot from 24 ft,,91,95
345,4,9:13.0,,Defensive rebound by Team,91,95
346,4,8:56.0,,T. Craig misses 3-pt jump shot from 25 ft,91,95
347,4,8:54.0,,Offensive rebound by N. Jokić,91,95
348,4,8:54.0,,Shooting foul by R. Hood (drawn by N. Jokić),91,95
349,4,8:54.0,,N. Jokić makes free throw 1 of 2,91,96
350,4,8:54.0,A. Aminu enters the game for M. Leonard,,91,96
351,4,8:54.0,,N. Jokić misses free throw 2 of 2,91,96
352,4,8:52.0,Defensive rebound by Z. Collins,,91,96
353,4,8:35.0,E. Turner misses 3-pt jump shot from 25 ft,,91,96
354,4,8:32.0,,Defensive rebound by M. Plumlee,91,96
355,4,8:21.0,,N. Jokić makes 2-pt hook shot from 1 ft,91,98
356,4,8:21.0,Portland full timeout,,91,98
357,4,8:21.0,E. Freedom enters the game for Z. Collins,,91,98
358,4,8:05.0,E. Freedom misses 2-pt layup from 1 ft (block by M. Plumlee),,91,98
359,4,8:04.0,Offensive rebound by Team,,91,98
360,4,8:01.0,Turnover by D. Lillard (bad pass; steal by M. Beasley),,91,98
361,4,8:01.0,,Personal take foul by R. Hood (drawn by M. Beasley),91,98
362,4,7:46.0,,T. Craig makes 2-pt layup from 2 ft (assist by N. Jokić),91,100
363,4,7:28.0,R. Hood makes 2-pt jump shot from 5 ft,,93,100
364,4,7:14.0,,M. Morris makes 2-pt jump shot from 23 ft,93,102
365,4,6:50.0,A. Aminu makes 3-pt jump shot from 23 ft (assist by D. Lillard),,96,102
366,4,6:26.0,,M. Beasley makes 2-pt jump shot from 20 ft,96,104
367,4,6:05.0,Shooting foul by M. Plumlee (drawn by D. Lillard),,96,104
368,4,6:05.0,D. Lillard makes free throw 1 of 2,,97,104
369,4,6:05.0,M. Harkless enters the game for E. Turner,,97,104
370,4,6:05.0,,P. Millsap enters the game for M. Plumlee,97,104
371,4,6:05.0,D. Lillard makes free throw 2 of 2,,98,104
372,4,5:49.0,,T. Craig misses 3-pt jump shot from 23 ft,98,104
373,4,5:46.0,,Offensive rebound by P. Millsap,98,104
374,4,5:44.0,,M. Morris misses 3-pt jump shot from 25 ft,98,104
375,4,5:44.0,,Offensive rebound by P. Millsap,98,104
376,4,5:36.0,,M. Morris makes 2-pt layup from 1 ft (assist by P. Millsap),98,106
377,4,5:21.0,R. Hood misses 3-pt jump shot from 23 ft,,98,106
378,4,5:18.0,,Defensive rebound by T. Craig,98,106
379,4,5:03.0,,Turnover by P. Millsap (lost ball; steal by R. Hood),98,106
380,4,4:49.0,R. Hood makes 2-pt jump shot from 10 ft,,100,106
381,4,4:32.0,,M. Beasley makes 2-pt layup from 1 ft (assist by N. Jokić),100,108
382,4,4:16.0,A. Aminu misses 3-pt jump shot from 25 ft,,100,108
383,4,4:11.0,Offensive rebound by M. Harkless,,100,108
384,4,4:07.0,D. Lillard misses 2-pt layup from 3 ft,,100,108
385,4,4:05.0,,Defensive rebound by N. Jokić,100,108
