,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,HOUSTON_ACTION,CLEVELAND_SCORE,HOUSTON_SCORE
386,4,5:18.0,A. Žižić makes 2-pt hook shot from 5 ft,,90,131
387,4,5:08.0,,J. Ennis makes 3-pt jump shot from 23 ft (assist by G. Clark),90,134
388,4,4:53.0,C. Sexton misses 2-pt layup from 8 ft (block by M. Chriss),,90,134
389,4,4:52.0,Offensive rebound by A. Žižić,,90,134
390,4,4:52.0,Shooting foul by D. House (drawn by A. Žižić),,90,134
391,4,4:52.0,A. Žižić makes free throw 1 of 2,,91,134
392,4,4:52.0,J. Blossomgame enters the game for J. Clarkson,,91,134
393,4,4:52.0,A. Žižić makes free throw 2 of 2,,92,134
394,4,4:35.0,,B. Knight misses 3-pt jump shot from 26 ft,92,134
395,4,4:28.0,,Offensive rebound by M. Chriss,92,134
396,4,4:27.0,,M. Chriss makes 2-pt layup from 3 ft,92,136
397,4,4:07.0,J. Jones makes 3-pt jump shot from 24 ft (assist by C. Payne),,95,136
398,4,3:49.0,,G. Clark misses 3-pt jump shot from 24 ft,95,136
399,4,3:47.0,Defensive rebound by A. Žižić,,95,136
400,4,3:42.0,Shooting foul by M. Chriss (drawn by J. Jones),,95,136
401,4,3:42.0,J. Jones makes free throw 1 of 2,,96,136
402,4,3:42.0,J. Jones makes free throw 2 of 2,,97,136
403,4,3:31.0,,D. House makes 3-pt jump shot from 27 ft (assist by B. Knight),97,139
404,4,3:13.0,J. Blossomgame makes 2-pt layup from 2 ft (assist by C. Payne),,99,139
405,4,3:06.0,,Turnover by B. Knight (offensive foul),99,139
406,4,3:06.0,,Offensive foul by B. Knight (drawn by C. Sexton),99,139
407,4,2:51.0,C. Payne misses 3-pt jump shot from 28 ft,,99,139
408,4,2:51.0,Offensive rebound by A. Žižić,,99,139
409,4,2:51.0,A. Žižić makes 2-pt layup from 2 ft,,101,139
410,4,2:51.0,Shooting foul by M. Chriss (drawn by A. Žižić),,101,139
411,4,2:51.0,Cleveland full timeout,,101,139
412,4,2:51.0,A. Žižić makes free throw 1 of 1,,102,139
413,4,2:33.0,,G. Clark misses 2-pt hook shot from 7 ft,102,139
414,4,2:32.0,,Offensive rebound by M. Chriss,102,139
415,4,2:32.0,,Turnover by M. Chriss (step out of bounds),102,139
416,4,2:16.0,C. Payne makes 2-pt layup from 2 ft,,104,139
417,4,2:01.0,,Shooting foul by J. Jones (drawn by B. Knight),104,139
418,4,2:01.0,,B. Knight makes free throw 1 of 2,104,140
419,4,2:01.0,,B. Knight makes free throw 2 of 2,104,141
420,4,1:41.0,A. Žižić makes 2-pt layup from 3 ft (assist by C. Sexton),,106,141
421,4,1:30.0,,Turnover by J. Ennis (lost ball; steal by C. Payne),106,141
422,4,1:22.0,Shooting foul by M. Chriss (drawn by C. Sexton),,106,141
423,4,1:22.0,C. Sexton makes free throw 1 of 2,,107,141
424,4,1:22.0,C. Sexton makes free throw 2 of 2,,108,141
425,4,1:17.0,,Turnover by B. Knight (bad pass; steal by C. Payne),108,141
426,4,1:17.0,Personal foul by B. Knight (drawn by C. Payne),,108,141
427,4,1:17.0,C. Payne makes free throw 1 of 2,,109,141
428,4,1:17.0,C. Payne makes free throw 2 of 2,,110,141
429,4,1:03.0,,D. House misses 3-pt jump shot from 26 ft,110,141
430,4,1:00.0,Defensive rebound by J. Blossomgame,,110,141
431,4,0:54.0,C. Payne misses 3-pt jump shot from 30 ft,,110,141
432,4,0:52.0,Offensive rebound by A. Žižić,,110,141
433,4,0:52.0,A. Žižić makes 2-pt layup from 3 ft,,112,141
434,4,0:52.0,Shooting foul by D. House (drawn by A. Žižić),,112,141
435,4,0:52.0,A. Žižić makes free throw 1 of 1,,113,141
436,4,0:42.0,,M. Chriss misses 2-pt layup from 4 ft (block by J. Jones),113,141
437,4,0:40.0,Defensive rebound by C. Sexton,,113,141
438,4,0:37.0,C. Sexton misses 2-pt layup from 5 ft,,113,141
439,4,0:34.0,,Defensive rebound by D. House,113,141
440,4,0:30.0,,Turnover by D. House (bad pass; steal by C. Payne),113,141
441,4,0:24.0,J. Jones misses 3-pt jump shot from 26 ft,,113,141
442,4,0:21.0,,Defensive rebound by G. Clark,113,141
443,4,0:01.0,,M. Chriss misses 3-pt jump shot from 32 ft,113,141
444,4,0:00.0,Defensive rebound by Team,,113,141
