,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,DETROIT_ACTION,WASHINGTON_SCORE,DETROIT_SCORE
49,1,5:46.0,,B. Griffin makes 3-pt jump shot from 23 ft (assist by R. Bullock),13,15
50,1,5:24.0,M. Morris misses 2-pt layup from 1 ft (block by A. Drummond),,13,15
51,1,5:24.0,Offensive rebound by M. Morris,,13,15
52,1,5:24.0,,J. Calderón enters the game for B. Brown,13,15
53,1,5:24.0,,L. Galloway enters the game for R. Jackson,13,15
54,1,5:23.0,Away from play foul by J. Calderón (drawn by T. Ariza),,13,15
55,1,5:23.0,T. Ariza makes free throw 1 of 1,,14,15
56,1,5:11.0,M. Morris makes 3-pt jump shot from 25 ft (assist by J. Wall),,17,15
57,1,5:01.0,,B. Griffin makes 2-pt jump shot from 6 ft (assist by J. Calderón),17,17
58,1,5:01.0,,Shooting foul by J. Green (drawn by B. Griffin),17,17
59,1,5:01.0,I. Mahinmi enters the game for J. Green,,17,17
60,1,5:01.0,,B. Griffin makes free throw 1 of 1,17,18
61,1,4:53.0,Turnover by T. Ariza (bad pass),,17,18
62,1,4:39.0,,A. Drummond misses 2-pt layup from 3 ft,17,18
63,1,4:38.0,Defensive rebound by B. Beal,,17,18
64,1,4:33.0,B. Beal misses 3-pt jump shot from 25 ft,,17,18
65,1,4:30.0,,Defensive rebound by A. Drummond,17,18
66,1,4:24.0,,B. Griffin misses 3-pt jump shot from 24 ft,17,18
67,1,4:24.0,Defensive rebound by T. Ariza,,17,18
68,1,4:11.0,J. Wall makes 2-pt layup from 2 ft,,19,18
69,1,4:11.0,Shooting foul by R. Bullock (drawn by J. Wall),,19,18
70,1,4:11.0,J. Wall makes free throw 1 of 1,,20,18
71,1,3:49.0,,R. Bullock misses 2-pt layup from 5 ft (block by I. Mahinmi),20,18
72,1,3:47.0,Defensive rebound by T. Ariza,,20,18
73,1,3:42.0,I. Mahinmi makes 2-pt dunk from 2 ft (assist by T. Ariza),,22,18
74,1,3:25.0,,L. Galloway misses 2-pt jump shot from 11 ft,22,18
75,1,3:23.0,Defensive rebound by J. Wall,,22,18
76,1,3:22.0,Turnover by J. Wall (lost ball; steal by A. Drummond),,22,18
77,1,3:19.0,,A. Drummond makes 2-pt dunk from 1 ft,22,20
78,1,3:10.0,J. Wall makes 3-pt jump shot from 26 ft (assist by M. Morris),,25,20
79,1,2:56.0,,L. Galloway makes 2-pt jump shot from 16 ft (assist by B. Griffin),25,22
80,1,2:54.0,Washington full timeout,,25,22
81,1,2:54.0,,S. Johnson enters the game for R. Bullock,25,22
82,1,2:54.0,,J. Leuer enters the game for B. Griffin,25,22
83,1,2:37.0,Personal foul by S. Johnson (drawn by M. Morris),,25,22
84,1,2:37.0,M. Morris misses free throw 1 of 2,,25,22
85,1,2:37.0,Offensive rebound by Team,,25,22
86,1,2:37.0,T. Satoranský enters the game for B. Beal,,25,22
87,1,2:37.0,M. Morris makes free throw 2 of 2,,26,22
88,1,2:26.0,,Turnover by J. Calderón (bad pass; steal by M. Morris),26,22
89,1,2:08.0,Shooting foul by S. Johnson (drawn by M. Morris),,26,22
90,1,2:08.0,M. Morris makes free throw 1 of 2,,27,22
91,1,2:08.0,M. Morris makes free throw 2 of 2,,28,22
92,1,1:56.0,,S. Johnson misses 3-pt jump shot from 27 ft,28,22
93,1,1:49.0,Defensive rebound by J. Wall,,28,22
94,1,1:48.0,J. Wall misses 3-pt jump shot from 25 ft,,28,22
95,1,1:45.0,,Defensive rebound by L. Galloway,28,22
96,1,1:40.0,,L. Galloway makes 3-pt jump shot from 27 ft (assist by J. Calderón),28,25
97,1,1:23.0,Turnover by J. Wall (bad pass),,28,25
98,1,0:59.0,,S. Johnson makes 2-pt jump shot from 12 ft,28,27
99,1,0:46.0,Turnover by T. Satoranský (traveling),,28,27
100,1,0:33.0,Violation by Team (kicked ball),,28,27
101,1,0:26.0,,L. Galloway misses 3-pt jump shot from 26 ft,28,27
102,1,0:23.0,Defensive rebound by M. Morris,,28,27
103,1,0:01.0,T. Ariza misses 3-pt jump shot from 23 ft,,28,27
104,1,0:01.0,,Defensive rebound by Team,28,27
105,2,11:43.0,M. Morris makes 2-pt jump shot from 8 ft,,30,27
106,2,11:26.0,,L. Galloway misses 3-pt jump shot from 25 ft,30,27
107,2,11:23.0,Defensive rebound by I. Mahinmi,,30,27
108,2,11:17.0,B. Beal misses 2-pt jump shot from 9 ft,,30,27
109,2,11:14.0,,Defensive rebound by Z. Pachulia,30,27
110,2,10:58.0,,S. Johnson makes 3-pt jump shot from 29 ft (assist by R. Jackson),30,30
111,2,10:47.0,T. Satoranský makes 2-pt dunk from 1 ft,,32,30
112,2,10:21.0,,L. Galloway makes 2-pt layup from 1 ft (assist by Z. Pachulia),32,32
113,2,9:59.0,Personal foul by J. Leuer (drawn by M. Morris),,32,32
114,2,9:51.0,M. Morris misses 3-pt jump shot from 23 ft,,32,32
115,2,9:48.0,,Defensive rebound by J. Leuer,32,32
116,2,9:28.0,,Turnover by S. Johnson (lost ball; steal by C. Randle),32,32
117,2,9:16.0,B. Beal misses 2-pt jump shot from 16 ft,,32,32
118,2,9:13.0,,Defensive rebound by J. Leuer,32,32
119,2,9:09.0,,L. Galloway makes 3-pt jump shot from 24 ft (assist by S. Johnson),32,35
120,2,8:50.0,Turnover by T. Satoranský (bad pass; steal by S. Johnson),,32,35
121,2,8:44.0,,Turnover by R. Jackson (bad pass; steal by T. Satoranský),32,35
122,2,8:37.0,C. Randle misses 3-pt jump shot from 26 ft,,32,35
123,2,8:34.0,,Defensive rebound by Z. Pachulia,32,35
124,2,8:28.0,,R. Jackson misses 2-pt dunk at rim,32,35
125,2,8:27.0,,Offensive rebound by L. Galloway,32,35
126,2,8:26.0,,L. Galloway makes 3-pt jump shot from 22 ft,32,38
127,2,8:26.0,Washington full timeout,,32,38
128,2,8:01.0,I. Mahinmi makes 2-pt dunk from 1 ft (assist by M. Morris),,34,38
129,2,7:52.0,,Turnover by R. Jackson (bad pass; steal by I. Mahinmi),34,38
130,2,7:48.0,C. Randle makes 2-pt layup from 1 ft (assist by I. Mahinmi),,36,38
131,2,7:29.0,,J. Leuer makes 2-pt layup at rim (assist by R. Jackson),36,40
132,2,7:29.0,,Shooting foul by I. Mahinmi (drawn by J. Leuer),36,40
133,2,7:29.0,J. Green enters the game for I. Mahinmi,,36,40
134,2,7:29.0,J. Wall enters the game for C. Randle,,36,40
135,2,7:29.0,,J. Leuer makes free throw 1 of 1,36,41
136,2,7:05.0,J. Green makes 2-pt jump shot from 10 ft,,38,41
137,2,6:47.0,,Z. Pachulia makes 2-pt layup from 1 ft,38,43
138,2,6:47.0,,Shooting foul by T. Satoranský (drawn by Z. Pachulia),38,43
139,2,6:47.0,,R. Bullock enters the game for S. Johnson,38,43
140,2,6:47.0,,Z. Pachulia makes free throw 1 of 1,38,44
141,2,6:35.0,J. Wall makes 2-pt jump shot from 3 ft,,40,44
142,2,6:25.0,,Personal foul by J. Green (drawn by Z. Pachulia),40,44
143,2,6:25.0,T. Ariza enters the game for J. Green,,40,44
144,2,6:25.0,I. Mahinmi enters the game for T. Satoranský,,40,44
145,2,6:25.0,,B. Griffin enters the game for J. Leuer,40,44
146,2,6:17.0,,Turnover by Z. Pachulia (bad pass; steal by M. Morris),40,44
147,2,6:01.0,J. Wall misses 2-pt layup from 2 ft,,40,44
148,2,6:01.0,Offensive rebound by I. Mahinmi,,40,44
149,2,6:01.0,I. Mahinmi makes 2-pt layup at rim,,42,44
150,2,6:01.0,Shooting foul by L. Galloway (drawn by I. Mahinmi),,42,44
151,2,6:01.0,I. Mahinmi misses free throw 1 of 1,,42,44
152,2,6:01.0,,Defensive rebound by Team,42,44
153,2,5:50.0,,R. Jackson misses 2-pt dunk from 1 ft,42,44
154,2,5:50.0,,Offensive rebound by Team,42,44
155,2,5:50.0,,Turnover by R. Jackson (illegal assist),42,44
156,2,5:50.0,,A. Drummond enters the game for Z. Pachulia,42,44
157,2,5:29.0,I. Mahinmi makes 2-pt layup from 2 ft (assist by J. Wall),,44,44
158,2,5:13.0,,B. Griffin misses 3-pt jump shot from 26 ft,44,44
159,2,5:09.0,Defensive rebound by J. Wall,,44,44
160,2,5:01.0,J. Wall makes 2-pt jump shot from 17 ft,,46,44
161,2,4:55.0,,Detroit full timeout,46,44
162,2,4:55.0,,J. Calderón enters the game for R. Jackson,46,44
163,2,4:38.0,,B. Griffin makes 2-pt layup from 3 ft,46,46
164,2,4:22.0,Turnover by I. Mahinmi (step out of bounds),,46,46
165,2,4:03.0,,R. Bullock misses 3-pt jump shot from 26 ft,46,46
166,2,4:01.0,Defensive rebound by Team,,46,46
167,2,3:48.0,B. Beal makes 2-pt jump shot from 18 ft,,48,46
168,2,3:26.0,,A. Drummond misses 2-pt layup from 2 ft,48,46
169,2,3:24.0,Defensive rebound by I. Mahinmi,,48,46
170,2,3:19.0,Turnover by I. Mahinmi (offensive foul),,48,46
171,2,3:19.0,Offensive foul by I. Mahinmi (drawn by A. Drummond),,48,46
172,2,3:11.0,,Personal foul by M. Morris (drawn by B. Griffin),48,46
173,2,3:11.0,Technical foul by M. Morris,,48,46
174,2,3:11.0,,R. Bullock makes technical free throw,48,47
175,2,3:03.0,,B. Griffin misses 3-pt jump shot from 28 ft,48,47
176,2,3:00.0,Defensive rebound by J. Wall,,48,47
177,2,2:51.0,J. Wall makes 2-pt jump shot from 15 ft,,50,47
178,2,2:37.0,,L. Galloway makes 2-pt jump shot from 20 ft,50,49
179,2,2:19.0,T. Ariza misses 2-pt hook shot from 4 ft,,50,49
180,2,2:19.0,,Defensive rebound by L. Galloway,50,49
181,2,2:19.0,,Personal foul by I. Mahinmi (drawn by L. Galloway),50,49
182,2,2:19.0,,L. Galloway makes free throw 1 of 2,50,50
183,2,2:19.0,T. Bryant enters the game for I. Mahinmi,,50,50
184,2,2:19.0,,L. Galloway makes free throw 2 of 2,50,51
185,2,2:06.0,J. Wall makes 2-pt layup from 1 ft,,52,51
186,2,1:54.0,,Turnover by A. Drummond (out of bounds lost ball),52,51
187,2,1:54.0,,B. Brown enters the game for L. Galloway,52,51
188,2,1:45.0,Personal foul by B. Brown (drawn by J. Wall),,52,51
189,2,1:42.0,M. Morris misses 3-pt jump shot from 27 ft,,52,51
190,2,1:38.0,,Defensive rebound by R. Bullock,52,51
191,2,1:20.0,,Turnover by A. Drummond (lost ball; steal by T. Bryant),52,51
192,2,1:10.0,J. Wall makes 2-pt layup from 2 ft,,54,51
193,2,0:47.0,,B. Griffin misses 3-pt jump shot from 23 ft,54,51
194,2,0:44.0,Defensive rebound by J. Wall,,54,51
195,2,0:36.0,Turnover by J. Wall (lost ball; steal by B. Griffin),,54,51
196,2,0:24.0,,B. Griffin makes 3-pt jump shot from 25 ft (assist by J. Calderón),54,54
197,2,0:00.0,Shooting foul by B. Griffin (drawn by T. Bryant),,54,54
198,2,0:00.0,T. Bryant misses free throw 1 of 2,,54,54
199,2,0:00.0,Offensive rebound by Team,,54,54
200,2,0:00.0,,L. Galloway enters the game for B. Brown,54,54
201,2,0:00.0,T. Bryant makes free throw 2 of 2,,55,54
202,3,11:43.0,J. Green misses 2-pt jump shot from 22 ft,,55,54
203,3,11:39.0,,Defensive rebound by R. Jackson,55,54
204,3,11:37.0,,Personal foul by J. Green (drawn by B. Griffin),55,54
205,3,11:27.0,,B. Griffin makes 3-pt jump shot from 23 ft (assist by R. Jackson),55,57
206,3,11:20.0,Turnover by T. Bryant (bad pass; steal by A. Drummond),,55,57
207,3,11:16.0,,B. Brown makes 3-pt jump shot from 25 ft (assist by A. Drummond),55,60
208,3,11:00.0,B. Beal misses 2-pt jump shot from 20 ft,,55,60
209,3,11:00.0,,Defensive rebound by B. Griffin,55,60
210,3,10:57.0,,Shooting foul by T. Bryant (drawn by A. Drummond),55,60
211,3,10:57.0,,A. Drummond makes free throw 1 of 2,55,61
212,3,10:57.0,M. Morris enters the game for J. Green,,55,61
213,3,10:57.0,,A. Drummond makes free throw 2 of 2,55,62
214,3,10:45.0,M. Morris misses 3-pt jump shot from 25 ft,,55,62
215,3,10:41.0,Offensive rebound by M. Morris,,55,62
216,3,10:39.0,Turnover by M. Morris (bad pass; steal by R. Jackson),,55,62
217,3,10:36.0,,B. Griffin makes 2-pt layup from 1 ft (assist by R. Jackson),55,64
218,3,10:36.0,Washington full timeout,,55,64
219,3,10:22.0,B. Beal misses 2-pt jump shot from 15 ft (block by A. Drummond),,55,64
220,3,10:19.0,,Defensive rebound by B. Griffin,55,64
221,3,10:16.0,,B. Brown makes 2-pt layup from 3 ft (assist by B. Griffin),55,66
222,3,10:01.0,M. Morris makes 2-pt dunk from 1 ft (assist by J. Wall),,57,66
223,3,9:42.0,,A. Drummond makes 2-pt layup from 2 ft (assist by R. Jackson),57,68
224,3,9:25.0,Personal foul by B. Brown (drawn by B. Beal),,57,68
225,3,9:11.0,M. Morris misses 2-pt jump shot from 10 ft,,57,68
226,3,9:07.0,,Defensive rebound by A. Drummond,57,68
227,3,8:59.0,,R. Jackson makes 3-pt jump shot from 22 ft (assist by B. Griffin),57,71
228,3,8:40.0,J. Wall misses 2-pt jump shot from 20 ft,,57,71
229,3,8:37.0,,Defensive rebound by B. Griffin,57,71
230,3,8:31.0,,Turnover by B. Griffin (out of bounds lost ball),57,71
231,3,8:17.0,T. Ariza misses 2-pt jump shot from 8 ft,,57,71
232,3,8:16.0,,Defensive rebound by B. Griffin,57,71
233,3,8:04.0,,A. Drummond makes 2-pt hook shot from 6 ft,57,73
234,3,7:46.0,B. Beal misses 2-pt layup from 4 ft,,57,73
235,3,7:45.0,,Defensive rebound by A. Drummond,57,73
236,3,7:38.0,,A. Drummond misses 2-pt jump shot from 3 ft,57,73
237,3,7:35.0,,Offensive rebound by A. Drummond,57,73
238,3,7:35.0,,A. Drummond misses 2-pt layup at rim,57,73
239,3,7:35.0,,Offensive rebound by R. Jackson,57,73
240,3,7:32.0,,R. Jackson misses 3-pt jump shot from 25 ft,57,73
241,3,7:31.0,,Offensive rebound by A. Drummond,57,73
242,3,7:19.0,,R. Jackson makes 3-pt jump shot from 24 ft,57,76
243,3,7:18.0,Washington full timeout,,57,76
244,3,7:18.0,I. Mahinmi enters the game for T. Bryant,,57,76
245,3,7:03.0,Personal foul by R. Bullock (drawn by I. Mahinmi),,57,76
246,3,6:55.0,Turnover by B. Beal (bad pass; steal by B. Brown),,57,76
247,3,6:50.0,,B. Brown misses 2-pt layup from 2 ft (block by B. Beal),57,76
248,3,6:47.0,,Offensive rebound by B. Griffin,57,76
249,3,6:39.0,,Shooting foul by T. Ariza (drawn by B. Brown),57,76
250,3,6:39.0,,B. Brown misses free throw 1 of 2,57,76
251,3,6:39.0,,Offensive rebound by Team,57,76
252,3,6:39.0,,B. Brown makes free throw 2 of 2,57,77
253,3,6:24.0,M. Morris makes 2-pt layup from 2 ft (assist by J. Wall),,59,77
254,3,6:03.0,,Turnover by A. Drummond (offensive foul),59,77
255,3,6:03.0,,Offensive foul by A. Drummond (drawn by I. Mahinmi),59,77
256,3,5:51.0,T. Ariza misses 3-pt jump shot from 23 ft,,59,77
257,3,5:48.0,,Defensive rebound by A. Drummond,59,77
258,3,5:35.0,,B. Brown makes 2-pt layup from 1 ft (assist by B. Griffin),59,79
259,3,5:35.0,Violation by Team (def goaltending),,59,79
260,3,5:25.0,B. Beal makes 2-pt layup from 1 ft,,61,79
261,3,5:20.0,,Detroit full timeout,61,79
262,3,5:20.0,,J. Calderón enters the game for R. Jackson,61,79
263,3,5:05.0,,B. Brown misses 3-pt jump shot from 23 ft (block by J. Wall),61,79
264,3,5:05.0,,Offensive rebound by Team,61,79
265,3,5:05.0,Technical foul by I. Mahinmi,,61,79
266,3,5:05.0,,Technical foul by A. Drummond,61,79
267,3,5:05.0,Technical foul by J. Wall,,61,79
268,3,5:05.0,,R. Bullock makes technical free throw,61,80
269,3,4:51.0,,B. Brown misses 3-pt jump shot from 27 ft (block by B. Beal),61,80
270,3,4:48.0,Defensive rebound by M. Morris,,61,80
271,3,4:44.0,B. Beal misses 3-pt jump shot from 26 ft,,61,80
272,3,4:44.0,Offensive rebound by M. Morris,,61,80
273,3,4:42.0,M. Morris misses 2-pt layup from 1 ft,,61,80
274,3,4:41.0,,Defensive rebound by B. Griffin,61,80
275,3,4:34.0,,B. Griffin makes 3-pt jump shot from 25 ft,61,83
276,3,4:17.0,T. Ariza makes 3-pt jump shot from 24 ft (assist by J. Wall),,64,83
277,3,3:55.0,,B. Griffin misses 3-pt jump shot from 25 ft,64,83
278,3,3:51.0,Defensive rebound by J. Wall,,64,83
279,3,3:47.0,T. Ariza makes 3-pt jump shot from 27 ft (assist by J. Wall),,67,83
280,3,3:23.0,,A. Drummond makes 2-pt hook shot from 7 ft (assist by R. Bullock),67,85
281,3,3:06.0,J. Wall misses 3-pt jump shot from 25 ft,,67,85
282,3,3:03.0,,Defensive rebound by J. Calderón,67,85
283,3,2:54.0,,J. Calderón misses 3-pt jump shot from 25 ft,67,85
284,3,2:49.0,Defensive rebound by J. Wall,,67,85
285,3,2:43.0,B. Beal makes 2-pt jump shot from 18 ft,,69,85
286,3,2:17.0,,R. Bullock misses 3-pt jump shot from 22 ft,69,85
287,3,2:15.0,,Offensive rebound by B. Brown,69,85
288,3,2:14.0,,R. Bullock misses 3-pt jump shot from 23 ft,69,85
289,3,2:13.0,Defensive rebound by Team,,69,85
290,3,2:13.0,,Loose ball foul by A. Drummond (drawn by I. Mahinmi),69,85
291,3,2:13.0,,L. Galloway enters the game for B. Brown,69,85
292,3,2:13.0,,S. Johnson enters the game for R. Bullock,69,85
293,3,2:13.0,,J. Leuer enters the game for B. Griffin,69,85
294,3,2:02.0,B. Beal misses 2-pt layup from 1 ft (block by J. Leuer),,69,85
295,3,2:02.0,Offensive rebound by Team,,69,85
296,3,1:54.0,T. Ariza misses 2-pt layup at rim,,69,85
297,3,1:47.0,,Defensive rebound by S. Johnson,69,85
298,3,1:41.0,,L. Galloway misses 3-pt jump shot from 27 ft,69,85
299,3,1:34.0,Defensive rebound by B. Beal,,69,85
300,3,1:31.0,Turnover by J. Wall (bad pass),,69,85
301,3,1:12.0,,Turnover by A. Drummond (offensive foul),69,85
302,3,1:12.0,,Offensive foul by A. Drummond (drawn by B. Beal),69,85
303,3,1:12.0,T. Satoranský enters the game for T. Ariza,,69,85
304,3,1:12.0,,Z. Pachulia enters the game for A. Drummond,69,85
305,3,1:02.0,J. Wall misses 2-pt layup from 3 ft,,69,85
306,3,0:59.0,,Defensive rebound by Z. Pachulia,69,85
307,3,0:51.0,,J. Calderón misses 2-pt jump shot from 20 ft,69,85
308,3,0:44.0,,Offensive rebound by L. Galloway,69,85
309,3,0:40.0,,S. Johnson misses 3-pt jump shot from 26 ft,69,85
310,3,0:37.0,Defensive rebound by I. Mahinmi,,69,85
311,3,0:33.0,B. Beal makes 3-pt jump shot from 26 ft (assist by J. Wall),,72,85
312,3,0:17.0,,Personal foul by J. Wall (drawn by Z. Pachulia),72,85
313,3,0:10.0,,J. Leuer misses 3-pt jump shot from 23 ft,72,85
314,3,0:06.0,Defensive rebound by M. Morris,,72,85
315,3,0:01.0,J. Wall misses 2-pt layup from 2 ft,,72,85
316,3,0:01.0,,Defensive rebound by Z. Pachulia,72,85
317,3,0:00.0,,Z. Pachulia misses 3-pt jump shot from 75 ft,72,85
318,3,0:00.0,,Offensive rebound by Team,72,85
319,4,11:42.0,,Turnover by J. Leuer (traveling),72,85
320,4,11:22.0,I. Mahinmi misses 2-pt hook shot from 6 ft,,72,85
321,4,11:20.0,,Defensive rebound by Team,72,85
322,4,10:55.0,,Turnover by Team (shot clock),72,85
323,4,10:43.0,B. Beal makes 2-pt layup from 1 ft,,74,85
324,4,10:17.0,,J. Calderón misses 3-pt jump shot from 25 ft,74,85
325,4,10:17.0,,Offensive rebound by Team,74,85
326,4,10:17.0,Loose ball foul by I. Mahinmi (drawn by Z. Pachulia),,74,85
327,4,10:11.0,,L. Galloway makes 2-pt jump shot from 20 ft (assist by Z. Pachulia),74,87
328,4,9:51.0,B. Beal misses 3-pt jump shot from 24 ft,,74,87
329,4,9:49.0,Offensive rebound by I. Mahinmi,,74,87
330,4,9:48.0,C. Randle misses 3-pt jump shot from 25 ft,,74,87
331,4,9:45.0,,Defensive rebound by S. Johnson,74,87
332,4,9:34.0,,Turnover by J. Leuer (lost ball; steal by I. Mahinmi),74,87
333,4,9:33.0,Personal foul by Z. Pachulia (drawn by T. Satoranský),,74,87
334,4,9:16.0,Shooting foul by Z. Pachulia (drawn by I. Mahinmi),,74,87
335,4,9:16.0,I. Mahinmi makes free throw 1 of 2,,75,87
336,4,9:16.0,T. Ariza enters the game for M. Morris,,75,87
337,4,9:16.0,,R. Jackson enters the game for J. Calderón,75,87
338,4,9:16.0,I. Mahinmi makes free throw 2 of 2,,76,87
339,4,9:03.0,,Turnover by R. Jackson (bad pass; steal by I. Mahinmi),76,87
340,4,8:57.0,B. Beal makes 2-pt layup from 2 ft,,78,87
341,4,8:56.0,,Detroit full timeout,78,87
342,4,8:56.0,,B. Griffin enters the game for J. Leuer,78,87
343,4,8:33.0,,L. Galloway makes 3-pt jump shot from 24 ft,78,90
344,4,8:18.0,T. Ariza makes 3-pt jump shot from 25 ft (assist by B. Beal),,81,90
345,4,8:05.0,,Personal foul by I. Mahinmi (drawn by R. Jackson),81,90
346,4,7:59.0,,Turnover by R. Jackson (bad pass; steal by T. Ariza),81,90
347,4,7:50.0,T. Ariza makes 3-pt jump shot from 26 ft (assist by T. Satoranský),,84,90
348,4,7:29.0,,Turnover by Z. Pachulia (3 sec),84,90
349,4,7:17.0,T. Ariza misses 3-pt jump shot from 27 ft,,84,90
350,4,7:14.0,,Defensive rebound by B. Griffin,84,90
351,4,6:57.0,,B. Griffin misses 2-pt jump shot from 16 ft,84,90
352,4,6:55.0,,Offensive rebound by Z. Pachulia,84,90
353,4,6:54.0,,Z. Pachulia makes 2-pt layup from 1 ft,84,92
354,4,6:40.0,Personal foul by Z. Pachulia (drawn by T. Ariza),,84,92
355,4,6:40.0,J. Wall enters the game for C. Randle,,84,92
356,4,6:40.0,,R. Bullock enters the game for L. Galloway,84,92
357,4,6:40.0,,A. Drummond enters the game for Z. Pachulia,84,92
358,4,6:26.0,B. Beal makes 2-pt layup from 2 ft,,86,92
359,4,6:07.0,,R. Jackson misses 3-pt jump shot from 22 ft,86,92
360,4,6:04.0,Defensive rebound by B. Beal,,86,92
361,4,6:01.0,Turnover by B. Beal (traveling),,86,92
362,4,5:59.0,,Turnover by B. Griffin (bad pass; steal by T. Ariza),86,92
363,4,5:46.0,T. Ariza makes 3-pt jump shot from 27 ft (assist by J. Wall),,89,92
364,4,5:27.0,,Turnover by R. Jackson (bad pass; steal by T. Satoranský),89,92
365,4,5:15.0,T. Ariza misses 3-pt jump shot from 26 ft,,89,92
366,4,5:13.0,,Defensive rebound by B. Griffin,89,92
367,4,5:05.0,,Personal foul by I. Mahinmi (drawn by B. Griffin),89,92
368,4,5:05.0,M. Morris enters the game for I. Mahinmi,,89,92
369,4,4:54.0,,R. Jackson makes 2-pt jump shot from 17 ft (assist by A. Drummond),89,94
370,4,4:35.0,M. Morris misses 3-pt jump shot from 25 ft,,89,94
371,4,4:35.0,,Defensive rebound by Team,89,94
372,4,4:08.0,,R. Jackson misses 2-pt hook shot from 6 ft,89,94
373,4,4:08.0,,Offensive rebound by Team,89,94
374,4,4:08.0,,Detroit full timeout,89,94
375,4,4:08.0,,B. Brown enters the game for S. Johnson,89,94
376,4,3:57.0,,Turnover by B. Griffin (traveling),89,94
377,4,3:36.0,J. Wall makes 2-pt layup from 2 ft,,91,94
378,4,3:24.0,,Personal foul by T. Ariza (drawn by B. Griffin),91,94
379,4,3:12.0,,B. Griffin makes 2-pt jump shot from 14 ft (assist by R. Jackson),91,96
380,4,3:04.0,B. Beal makes 2-pt dunk at rim,,93,96
381,4,2:57.0,,Personal foul by T. Ariza (drawn by R. Jackson),93,96
382,4,2:57.0,,R. Jackson makes free throw 1 of 2,93,97
383,4,2:57.0,,R. Jackson makes free throw 2 of 2,93,98
