,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,NEW ORLEANS_ACTION,LA CLIPPERS_SCORE,NEW ORLEANS_SCORE
27,1,9:00.0,,E. Moore makes 2-pt jump shot from 5 ft (assist by E. Payton),5,4
28,1,8:40.0,A. Bradley misses 2-pt layup from 3 ft (block by A. Davis),,5,4
29,1,8:37.0,,Defensive rebound by E. Payton,5,4
30,1,8:30.0,,Personal foul by P. Beverley (drawn by E. Payton),5,4
31,1,8:25.0,,J. Holiday misses 2-pt jump shot from 4 ft,5,4
32,1,8:18.0,,Offensive rebound by A. Davis,5,4
33,1,8:18.0,,A. Davis makes 2-pt dunk from 1 ft,5,6
34,1,7:59.0,T. Harris misses 2-pt jump shot from 16 ft,,5,6
35,1,7:54.0,Offensive rebound by M. Gortat,,5,6
36,1,7:53.0,Turnover by M. Gortat (lost ball; steal by E. Payton),,5,6
37,1,7:49.0,,A. Davis makes 2-pt layup from 1 ft (assist by J. Holiday),5,8
38,1,7:38.0,M. Gortat misses 2-pt jump shot from 14 ft (block by A. Davis),,5,8
39,1,7:38.0,Offensive rebound by Team,,5,8
40,1,7:30.0,Turnover by P. Beverley (bad pass; steal by E. Payton),,5,8
41,1,7:26.0,,Turnover by N. Mirotić (bad pass),5,8
42,1,7:12.0,T. Harris misses 2-pt jump shot from 19 ft,,5,8
43,1,7:08.0,,Defensive rebound by N. Mirotić,5,8
44,1,6:57.0,,N. Mirotić makes 2-pt jump shot from 23 ft,5,10
45,1,6:29.0,A. Bradley misses 2-pt jump shot from 5 ft,,5,10
46,1,6:24.0,Offensive rebound by A. Bradley,,5,10
47,1,6:24.0,A. Bradley makes 2-pt layup at rim,,7,10
48,1,6:16.0,,N. Mirotić makes 2-pt dunk at rim (assist by E. Moore),7,12
49,1,6:08.0,LA Clippers full timeout,,7,12
50,1,6:08.0,M. Harrell enters the game for M. Gortat,,7,12
51,1,6:08.0,,J. Randle enters the game for N. Mirotić,7,12
52,1,6:02.0,Personal foul by J. Randle (drawn by D. Gallinari),,7,12
53,1,5:51.0,M. Harrell makes 2-pt dunk from 1 ft (assist by T. Harris),,9,12
54,1,5:35.0,,E. Moore misses 2-pt jump shot from 4 ft,9,12
55,1,5:33.0,Defensive rebound by T. Harris,,9,12
56,1,5:28.0,T. Harris misses 3-pt jump shot from 27 ft,,9,12
57,1,5:24.0,,Defensive rebound by J. Randle,9,12
58,1,5:13.0,,Shooting foul by A. Bradley (drawn by J. Holiday),9,12
59,1,5:13.0,,J. Holiday makes free throw 1 of 2,9,13
60,1,5:13.0,,J. Holiday makes free throw 2 of 2,9,14
61,1,4:58.0,Def 3 sec tech foul by Team,,9,14
62,1,4:58.0,D. Gallinari makes technical free throw,,10,14
63,1,4:50.0,P. Beverley misses 3-pt jump shot from 25 ft,,10,14
64,1,4:46.0,,Defensive rebound by J. Holiday,10,14
65,1,4:40.0,,Turnover by J. Holiday (bad pass; steal by D. Gallinari),10,14
66,1,4:35.0,D. Gallinari makes 2-pt layup from 1 ft (assist by P. Beverley),,12,14
67,1,4:27.0,,Turnover by J. Randle (bad pass; steal by M. Harrell),12,14
68,1,4:15.0,M. Harrell makes 2-pt layup from 1 ft (assist by P. Beverley),,14,14
69,1,4:03.0,,A. Davis misses 3-pt jump shot from 25 ft,14,14
70,1,3:59.0,Defensive rebound by P. Beverley,,14,14
71,1,3:50.0,P. Beverley makes 2-pt jump shot from 2 ft,,16,14
72,1,3:36.0,,J. Holiday misses 3-pt jump shot from 27 ft,16,14
73,1,3:35.0,,Offensive rebound by Team,16,14
74,1,3:35.0,Loose ball foul by P. Beverley (drawn by A. Davis),,16,14
75,1,3:35.0,S. Gilgeous-Alexander enters the game for P. Beverley,,16,14
76,1,3:35.0,,S. Hill enters the game for J. Holiday,16,14
77,1,3:35.0,,D. Miller enters the game for E. Moore,16,14
78,1,3:23.0,,A. Davis misses 2-pt jump shot from 15 ft,16,14
79,1,3:20.0,,Offensive rebound by J. Randle,16,14
80,1,3:18.0,,J. Randle makes 2-pt layup from 1 ft,16,16
81,1,3:08.0,Turnover by M. Harrell (bad pass; steal by S. Hill),,16,16
82,1,3:03.0,,E. Payton makes 2-pt layup from 2 ft,16,18
83,1,3:03.0,,Shooting foul by S. Gilgeous-Alexander (drawn by E. Payton),16,18
84,1,3:03.0,,E. Payton makes free throw 1 of 1,16,19
85,1,3:03.0,M. Scott enters the game for A. Bradley,,16,19
86,1,3:03.0,L. Williams enters the game for D. Gallinari,,16,19
87,1,2:49.0,T. Harris makes 2-pt layup from 2 ft,,18,19
88,1,2:42.0,,E. Payton misses 2-pt layup from 2 ft (block by S. Gilgeous-Alexander),18,19
89,1,2:42.0,,Offensive rebound by Team,18,19
90,1,2:42.0,,New Orleans full timeout,18,19
91,1,2:37.0,,J. Randle makes 3-pt jump shot from 25 ft (assist by S. Hill),18,22
92,1,2:22.0,T. Harris makes 2-pt jump shot from 17 ft,,20,22
93,1,2:03.0,,J. Randle misses 2-pt jump shot from 12 ft,20,22
94,1,1:59.0,Defensive rebound by T. Harris,,20,22
95,1,1:49.0,S. Gilgeous-Alexander makes 2-pt jump shot from 13 ft,,22,22
96,1,1:33.0,,Personal foul by M. Scott (drawn by J. Randle),22,22
97,1,1:33.0,,J. Holiday enters the game for A. Davis,22,22
98,1,1:33.0,,N. Mirotić enters the game for E. Payton,22,22
99,1,1:33.0,,J. Randle makes free throw 1 of 2,22,23
100,1,1:33.0,,J. Randle makes free throw 2 of 2,22,24
101,1,1:21.0,Turnover by S. Gilgeous-Alexander (bad pass; steal by J. Randle),,22,24
102,1,1:09.0,,N. Mirotić misses 2-pt jump shot from 13 ft,22,24
103,1,1:06.0,Defensive rebound by T. Harris,,22,24
104,1,1:00.0,T. Harris makes 2-pt layup from 6 ft,,24,24
105,1,0:46.0,,J. Holiday misses 2-pt layup from 1 ft,24,24
106,1,0:44.0,Defensive rebound by M. Harrell,,24,24
107,1,0:34.0,S. Gilgeous-Alexander misses 2-pt jump shot from 18 ft,,24,24
108,1,0:31.0,,Defensive rebound by J. Randle,24,24
109,1,0:18.0,,J. Randle makes 2-pt layup from 3 ft (assist by J. Holiday),24,26
110,1,0:18.0,,Shooting foul by T. Harris (drawn by J. Randle),24,26
111,1,0:18.0,,J. Randle makes free throw 1 of 1,24,27
112,1,0:06.0,L. Williams misses 2-pt jump shot from 15 ft,,24,27
113,1,0:01.0,Offensive rebound by M. Harrell,,24,27
114,1,0:01.0,M. Harrell makes 2-pt layup at rim,,26,27
115,1,0:00.0,,J. Holiday misses 3-pt jump shot from 27 ft,26,27
116,1,0:00.0,,Offensive rebound by Team,26,27
117,2,11:50.0,,Shooting foul by M. Harrell (drawn by J. Holiday),26,27
118,2,11:50.0,,J. Holiday misses free throw 1 of 2,26,27
119,2,11:50.0,,Offensive rebound by Team,26,27
120,2,11:50.0,,J. Holiday makes free throw 2 of 2,26,28
121,2,11:37.0,M. Harrell makes 2-pt layup from 2 ft (assist by L. Williams),,28,28
122,2,11:28.0,,D. Miller misses 3-pt jump shot from 26 ft,28,28
123,2,11:25.0,Defensive rebound by S. Gilgeous-Alexander,,28,28
124,2,11:20.0,Shooting foul by J. Holiday (drawn by S. Gilgeous-Alexander),,28,28
125,2,11:20.0,S. Gilgeous-Alexander makes free throw 1 of 2,,29,28
126,2,11:20.0,S. Gilgeous-Alexander makes free throw 2 of 2,,30,28
127,2,11:02.0,,N. Mirotić misses 2-pt jump shot from 9 ft,30,28
128,2,10:56.0,,Offensive rebound by J. Randle,30,28
129,2,10:56.0,,J. Randle misses 2-pt layup from 1 ft,30,28
130,2,10:54.0,Defensive rebound by M. Harrell,,30,28
131,2,10:48.0,L. Mbah a Moute makes 2-pt layup from 2 ft (assist by S. Gilgeous-Alexander),,32,28
132,2,10:37.0,,Turnover by J. Holiday (bad pass; steal by S. Gilgeous-Alexander),32,28
133,2,10:31.0,L. Mbah a Moute makes 2-pt layup from 2 ft (assist by S. Gilgeous-Alexander),,34,28
134,2,10:25.0,,New Orleans full timeout,34,28
135,2,10:17.0,,J. Holiday misses 2-pt jump shot from 12 ft,34,28
136,2,10:14.0,Defensive rebound by L. Williams,,34,28
137,2,10:05.0,Turnover by L. Williams (bad pass; steal by J. Holiday),,34,28
138,2,9:59.0,,S. Hill makes 2-pt dunk from 1 ft (assist by J. Holiday),34,30
139,2,9:40.0,L. Williams makes 2-pt layup from 2 ft,,36,30
140,2,9:20.0,,J. Randle makes 2-pt hook shot from 6 ft,36,32
141,2,9:07.0,M. Scott makes 2-pt jump shot from 18 ft,,38,32
142,2,8:53.0,,N. Mirotić makes 2-pt layup from 3 ft (assist by D. Miller),38,34
143,2,8:53.0,B. Marjanović enters the game for M. Harrell,,38,34
144,2,8:38.0,L. Williams misses 2-pt jump shot from 20 ft,,38,34
145,2,8:36.0,,Defensive rebound by N. Mirotić,38,34
146,2,8:29.0,,Shooting foul by S. Gilgeous-Alexander (drawn by J. Holiday),38,34
147,2,8:29.0,,J. Holiday misses free throw 1 of 2,38,34
148,2,8:29.0,,Offensive rebound by Team,38,34
149,2,8:29.0,,A. Davis enters the game for J. Randle,38,34
150,2,8:29.0,,J. Holiday makes free throw 2 of 2,38,35
151,2,8:13.0,S. Gilgeous-Alexander misses 2-pt layup from 2 ft (block by S. Hill),,38,35
152,2,8:09.0,,Defensive rebound by S. Hill,38,35
153,2,7:59.0,,N. Mirotić makes 2-pt layup from 2 ft,38,37
154,2,7:49.0,Turnover by B. Marjanović (3 sec),,38,37
155,2,7:38.0,,Shooting foul by B. Marjanović (drawn by A. Davis),38,37
156,2,7:38.0,,A. Davis misses free throw 1 of 2,38,37
157,2,7:38.0,,Offensive rebound by Team,38,37
158,2,7:38.0,D. Gallinari enters the game for B. Marjanović,,38,37
159,2,7:38.0,M. Gortat enters the game for M. Scott,,38,37
160,2,7:38.0,,I. Clark enters the game for J. Holiday,38,37
161,2,7:38.0,,A. Davis makes free throw 2 of 2,38,38
162,2,7:23.0,D. Gallinari misses 2-pt layup from 3 ft,,38,38
163,2,7:20.0,,Defensive rebound by I. Clark,38,38
164,2,7:12.0,,S. Hill misses 2-pt layup from 2 ft,38,38
165,2,7:10.0,,Offensive rebound by A. Davis,38,38
166,2,7:09.0,,A. Davis makes 2-pt layup from 1 ft,38,40
167,2,6:53.0,L. Williams makes 2-pt jump shot from 6 ft (assist by M. Gortat),,40,40
168,2,6:46.0,,Shooting foul by M. Gortat (drawn by A. Davis),40,40
169,2,6:46.0,,A. Davis makes free throw 1 of 2,40,41
170,2,6:46.0,P. Beverley enters the game for S. Gilgeous-Alexander,,40,41
171,2,6:46.0,A. Bradley enters the game for L. Williams,,40,41
172,2,6:46.0,,E. Moore enters the game for S. Hill,40,41
173,2,6:46.0,,E. Payton enters the game for D. Miller,40,41
174,2,6:46.0,,A. Davis makes free throw 2 of 2,40,42
175,2,6:36.0,Shooting foul by A. Davis (drawn by L. Mbah a Moute),,40,42
176,2,6:36.0,L. Mbah a Moute makes free throw 1 of 2,,41,42
177,2,6:36.0,T. Harris enters the game for M. Gortat,,41,42
178,2,6:36.0,L. Mbah a Moute misses free throw 2 of 2,,41,42
179,2,6:32.0,Offensive rebound by L. Mbah a Moute,,41,42
180,2,6:30.0,L. Mbah a Moute misses 3-pt jump shot from 25 ft,,41,42
181,2,6:27.0,,Defensive rebound by E. Payton,41,42
182,2,6:08.0,,E. Payton misses 2-pt layup from 2 ft (block by D. Gallinari),41,42
183,2,6:03.0,,Offensive rebound by E. Payton,41,42
184,2,6:01.0,,E. Payton misses 2-pt jump shot from 8 ft,41,42
185,2,5:59.0,Defensive rebound by L. Mbah a Moute,,41,42
186,2,5:58.0,T. Harris makes 3-pt jump shot from 27 ft (assist by P. Beverley),,44,42
187,2,5:44.0,,E. Moore makes 2-pt layup from 1 ft (assist by E. Payton),44,44
188,2,5:27.0,Shooting foul by N. Mirotić (drawn by D. Gallinari),,44,44
189,2,5:27.0,D. Gallinari makes free throw 1 of 2,,45,44
190,2,5:27.0,D. Gallinari makes free throw 2 of 2,,46,44
191,2,5:20.0,,Turnover by E. Payton (bad pass; steal by T. Harris),46,44
192,2,5:15.0,P. Beverley makes 3-pt jump shot from 25 ft (assist by T. Harris),,49,44
193,2,5:06.0,,Shooting foul by L. Mbah a Moute (drawn by E. Payton),49,44
194,2,5:06.0,,E. Payton misses free throw 1 of 2,49,44
195,2,5:06.0,,Offensive rebound by Team,49,44
196,2,5:06.0,,E. Payton makes free throw 2 of 2,49,45
197,2,4:58.0,Personal foul by E. Payton (drawn by T. Harris),,49,45
198,2,4:43.0,P. Beverley misses 2-pt layup from 4 ft (block by E. Moore),,49,45
199,2,4:43.0,Offensive rebound by Team,,49,45
200,2,4:42.0,A. Bradley misses 2-pt layup from 2 ft (block by A. Davis),,49,45
201,2,4:42.0,Offensive rebound by Team,,49,45
202,2,4:41.0,Turnover by Team (shot clock),,49,45
203,2,4:34.0,,Personal foul by L. Mbah a Moute (drawn by A. Davis),49,45
204,2,4:34.0,,A. Davis makes free throw 1 of 2,49,46
205,2,4:34.0,,A. Davis makes free throw 2 of 2,49,47
206,2,4:23.0,Personal foul by I. Clark (drawn by D. Gallinari),,49,47
207,2,4:23.0,D. Gallinari makes free throw 1 of 2,,50,47
208,2,4:23.0,D. Gallinari makes free throw 2 of 2,,51,47
209,2,4:10.0,,E. Moore makes 2-pt layup from 4 ft (assist by E. Payton),51,49
210,2,3:52.0,Shooting foul by E. Payton (drawn by T. Harris),,51,49
211,2,3:52.0,T. Harris makes free throw 1 of 2,,52,49
212,2,3:52.0,,J. Holiday enters the game for I. Clark,52,49
213,2,3:52.0,T. Harris makes free throw 2 of 2,,53,49
214,2,3:37.0,,Personal foul by L. Mbah a Moute (drawn by A. Davis),53,49
215,2,3:37.0,,A. Davis makes free throw 1 of 2,53,50
216,2,3:37.0,M. Harrell enters the game for L. Mbah a Moute,,53,50
217,2,3:37.0,,A. Davis makes free throw 2 of 2,53,51
218,2,3:20.0,A. Bradley misses 3-pt jump shot from 23 ft,,53,51
219,2,3:17.0,,Defensive rebound by N. Mirotić,53,51
220,2,3:03.0,,A. Davis misses 2-pt jump shot from 15 ft,53,51
221,2,2:59.0,Defensive rebound by A. Bradley,,53,51
222,2,2:47.0,D. Gallinari misses 2-pt jump shot from 19 ft,,53,51
223,2,2:44.0,,Defensive rebound by A. Davis,53,51
224,2,2:41.0,,N. Mirotić misses 3-pt jump shot from 28 ft,53,51
225,2,2:36.0,Defensive rebound by T. Harris,,53,51
226,2,2:33.0,LA Clippers full timeout,,53,51
227,2,2:18.0,P. Beverley makes 2-pt layup from 2 ft (assist by M. Harrell),,55,51
228,2,2:02.0,,E. Payton makes 2-pt layup from 2 ft (assist by A. Davis),55,53
229,2,1:51.0,Shooting foul by N. Mirotić (drawn by D. Gallinari),,55,53
230,2,1:51.0,D. Gallinari makes free throw 1 of 2,,56,53
231,2,1:51.0,,J. Randle enters the game for N. Mirotić,56,53
232,2,1:51.0,D. Gallinari makes free throw 2 of 2,,57,53
233,2,1:36.0,,Shooting foul by D. Gallinari (drawn by J. Randle),57,53
234,2,1:36.0,,J. Randle makes free throw 1 of 2,57,54
235,2,1:36.0,,J. Randle makes free throw 2 of 2,57,55
236,2,1:16.0,D. Gallinari makes 2-pt jump shot from 14 ft,,59,55
237,2,0:58.0,,J. Holiday makes 2-pt jump shot from 11 ft,59,57
238,2,0:48.0,Shooting foul by E. Payton (drawn by P. Beverley),,59,57
239,2,0:48.0,P. Beverley misses free throw 1 of 2,,59,57
240,2,0:48.0,Offensive rebound by Team,,59,57
241,2,0:48.0,P. Beverley makes free throw 2 of 2,,60,57
242,2,0:42.0,,Shooting foul by P. Beverley (drawn by A. Davis),60,57
243,2,0:42.0,,A. Davis makes free throw 1 of 3,60,58
244,2,0:42.0,,A. Davis makes free throw 2 of 3,60,59
245,2,0:42.0,S. Gilgeous-Alexander enters the game for P. Beverley,,60,59
246,2,0:42.0,,A. Davis misses free throw 3 of 3,60,59
247,2,0:39.0,Defensive rebound by M. Harrell,,60,59
248,2,0:28.0,Personal foul by J. Randle (drawn by T. Harris),,60,59
249,2,0:28.0,T. Harris makes free throw 1 of 2,,61,59
250,2,0:28.0,T. Wallace enters the game for S. Gilgeous-Alexander,,61,59
251,2,0:28.0,T. Harris makes free throw 2 of 2,,62,59
252,2,0:13.0,,J. Holiday misses 2-pt jump shot from 14 ft,62,59
253,2,0:11.0,,Offensive rebound by J. Holiday,62,59
254,2,0:03.0,,J. Holiday misses 2-pt layup from 2 ft,62,59
255,2,0:03.0,,Offensive rebound by A. Davis,62,59
256,2,0:02.0,,A. Davis misses 2-pt layup from 1 ft (block by M. Harrell),62,59
257,2,0:01.0,,Offensive rebound by A. Davis,62,59
258,2,0:01.0,,A. Davis misses 2-pt layup from 1 ft (block by M. Harrell),62,59
259,2,0:00.0,Defensive rebound by D. Gallinari,,62,59
260,3,11:41.0,,A. Davis misses 2-pt jump shot from 17 ft,62,59
261,3,11:39.0,Defensive rebound by T. Harris,,62,59
262,3,11:39.0,Personal foul by J. Holiday (drawn by T. Harris),,62,59
263,3,11:22.0,Turnover by A. Bradley (bad pass; steal by E. Payton),,62,59
264,3,11:18.0,,N. Mirotić misses 3-pt jump shot from 25 ft,62,59
265,3,11:18.0,,Offensive rebound by Team,62,59
266,3,11:15.0,,Shooting foul by P. Beverley (drawn by N. Mirotić),62,59
267,3,11:15.0,,N. Mirotić makes free throw 1 of 2,62,60
268,3,11:15.0,,N. Mirotić makes free throw 2 of 2,62,61
269,3,10:54.0,D. Gallinari makes 2-pt layup from 2 ft (assist by P. Beverley),,64,61
270,3,10:45.0,,Personal foul by A. Bradley (drawn by N. Mirotić),64,61
271,3,10:41.0,,E. Moore misses 3-pt jump shot from 25 ft,64,61
272,3,10:38.0,,Offensive rebound by E. Payton,64,61
273,3,10:33.0,,E. Payton misses 2-pt layup from 3 ft,64,61
274,3,10:28.0,,Offensive rebound by A. Davis,64,61
275,3,10:28.0,,A. Davis makes 2-pt layup at rim,64,63
276,3,10:22.0,Personal foul by E. Moore (drawn by T. Harris),,64,63
277,3,10:14.0,T. Harris misses 2-pt jump shot from 12 ft,,64,63
278,3,10:10.0,,Defensive rebound by N. Mirotić,64,63
279,3,10:10.0,S. Gilgeous-Alexander enters the game for P. Beverley,,64,63
280,3,9:56.0,,J. Holiday misses 3-pt jump shot from 25 ft,64,63
281,3,9:53.0,Defensive rebound by D. Gallinari,,64,63
282,3,9:42.0,D. Gallinari makes 2-pt layup from 2 ft,,66,63
283,3,9:33.0,,N. Mirotić misses 2-pt jump shot from 20 ft,66,63
284,3,9:29.0,Defensive rebound by D. Gallinari,,66,63
285,3,9:11.0,A. Bradley misses 2-pt jump shot from 22 ft,,66,63
286,3,9:07.0,,Defensive rebound by N. Mirotić,66,63
287,3,8:46.0,,E. Moore makes 3-pt jump shot from 25 ft (assist by J. Holiday),66,66
288,3,8:23.0,M. Gortat misses 2-pt jump shot from 12 ft,,66,66
289,3,8:20.0,,Defensive rebound by N. Mirotić,66,66
290,3,8:15.0,,N. Mirotić makes 2-pt layup from 2 ft (assist by J. Holiday),66,68
291,3,8:15.0,,Shooting foul by M. Gortat (drawn by N. Mirotić),66,68
292,3,8:15.0,,N. Mirotić makes free throw 1 of 1,66,69
293,3,8:03.0,S. Gilgeous-Alexander makes 2-pt layup from 1 ft,,68,69
294,3,7:55.0,,E. Payton makes 2-pt layup from 2 ft (assist by J. Holiday),68,71
295,3,7:40.0,S. Gilgeous-Alexander misses 2-pt layup from 3 ft (block by A. Davis),,68,71
296,3,7:37.0,,Defensive rebound by E. Moore,68,71
297,3,7:30.0,,Shooting foul by A. Bradley (drawn by A. Davis),68,71
298,3,7:30.0,,A. Davis makes free throw 1 of 2,68,72
299,3,7:30.0,,A. Davis misses free throw 2 of 2,68,72
300,3,7:27.0,Defensive rebound by D. Gallinari,,68,72
301,3,7:15.0,D. Gallinari misses 2-pt layup from 1 ft (block by A. Davis),,68,72
302,3,7:11.0,,Defensive rebound by N. Mirotić,68,72
303,3,7:10.0,,N. Mirotić misses 3-pt jump shot from 26 ft,68,72
304,3,7:05.0,Defensive rebound by T. Harris,,68,72
305,3,6:52.0,Personal foul by E. Payton (drawn by S. Gilgeous-Alexander),,68,72
306,3,6:52.0,,New Orleans full timeout,68,72
307,3,6:52.0,M. Harrell enters the game for M. Gortat,,68,72
308,3,6:52.0,,J. Randle enters the game for N. Mirotić,68,72
309,3,6:42.0,S. Gilgeous-Alexander misses 2-pt jump shot from 12 ft,,68,72
310,3,6:38.0,Offensive rebound by S. Gilgeous-Alexander,,68,72
311,3,6:32.0,M. Harrell misses 2-pt layup from 1 ft,,68,72
312,3,6:28.0,,Defensive rebound by J. Holiday,68,72
313,3,6:23.0,,J. Holiday makes 2-pt jump shot from 4 ft,68,74
314,3,6:08.0,Personal foul by J. Holiday (drawn by T. Harris),,68,74
315,3,6:08.0,L. Williams enters the game for A. Bradley,,68,74
316,3,5:53.0,M. Harrell makes 2-pt jump shot from 20 ft,,70,74
317,3,5:33.0,,J. Holiday misses 2-pt jump shot from 15 ft,70,74
318,3,5:29.0,Defensive rebound by L. Williams,,70,74
319,3,5:15.0,T. Harris misses 3-pt jump shot from 26 ft,,70,74
320,3,5:11.0,,Defensive rebound by J. Holiday,70,74
321,3,5:05.0,,E. Moore makes 3-pt jump shot from 24 ft (assist by E. Payton),70,77
322,3,4:50.0,D. Gallinari misses 2-pt jump shot from 22 ft,,70,77
323,3,4:48.0,,Defensive rebound by A. Davis,70,77
324,3,4:41.0,,A. Davis makes 3-pt jump shot from 26 ft (assist by E. Payton),70,80
325,3,4:25.0,L. Williams misses 3-pt jump shot from 25 ft,,70,80
326,3,4:21.0,,Defensive rebound by E. Payton,70,80
327,3,4:18.0,,Shooting foul by S. Gilgeous-Alexander (drawn by E. Payton),70,80
328,3,4:18.0,,E. Payton makes free throw 1 of 2,70,81
329,3,4:18.0,,S. Hill enters the game for J. Holiday,70,81
330,3,4:18.0,,D. Miller enters the game for E. Moore,70,81
331,3,4:18.0,,E. Payton makes free throw 2 of 2,70,82
332,3,4:10.0,T. Harris misses 3-pt jump shot from 25 ft,,70,82
333,3,4:06.0,,Defensive rebound by A. Davis,70,82
334,3,3:59.0,,E. Payton makes 2-pt layup from 1 ft,70,84
335,3,3:59.0,LA Clippers full timeout,,70,84
336,3,3:45.0,L. Williams makes 2-pt jump shot from 10 ft,,72,84
337,3,3:23.0,,Offensive foul by J. Randle (drawn by D. Gallinari),72,84
338,3,3:23.0,,Turnover by J. Randle (offensive foul),72,84
339,3,3:08.0,Turnover by T. Harris (traveling),,72,84
340,3,2:48.0,,A. Davis misses 2-pt jump shot from 12 ft,72,84
341,3,2:46.0,Defensive rebound by T. Harris,,72,84
342,3,2:43.0,S. Gilgeous-Alexander makes 3-pt jump shot from 23 ft (assist by D. Gallinari),,75,84
343,3,2:26.0,,Shooting foul by M. Harrell (drawn by J. Randle),75,84
344,3,2:26.0,,J. Randle makes free throw 1 of 2,75,85
345,3,2:26.0,L. Mbah a Moute enters the game for D. Gallinari,,75,85
346,3,2:26.0,,E. Moore enters the game for E. Payton,75,85
347,3,2:26.0,,J. Randle makes free throw 2 of 2,75,86
348,3,2:09.0,L. Mbah a Moute misses 3-pt jump shot from 23 ft,,75,86
349,3,2:07.0,,Defensive rebound by S. Hill,75,86
350,3,1:49.0,,A. Davis makes 2-pt layup from 2 ft,75,88
351,3,1:49.0,Violation by Team (def goaltending),,75,88
352,3,1:39.0,L. Williams makes 2-pt jump shot from 7 ft (assist by T. Harris),,77,88
353,3,1:26.0,,D. Miller makes 2-pt jump shot from 17 ft (assist by A. Davis),77,90
354,3,1:19.0,Shooting foul by S. Hill (drawn by L. Williams),,77,90
355,3,1:19.0,L. Williams makes free throw 1 of 2,,78,90
356,3,1:19.0,,N. Mirotić enters the game for A. Davis,78,90
357,3,1:19.0,L. Williams misses free throw 2 of 2,,78,90
358,3,1:16.0,,Defensive rebound by J. Randle,78,90
359,3,0:59.0,,E. Moore misses 2-pt jump shot from 8 ft,78,90
360,3,0:59.0,Defensive rebound by Team,,78,90
361,3,0:59.0,,Loose ball foul by J. Randle (drawn by M. Harrell),78,90
362,3,0:59.0,M. Harrell makes free throw 1 of 2,,79,90
363,3,0:59.0,M. Harrell makes free throw 2 of 2,,80,90
364,3,0:52.0,,Personal foul by L. Mbah a Moute (drawn by N. Mirotić),80,90
365,3,0:52.0,,N. Mirotić makes free throw 1 of 2,80,91
366,3,0:52.0,,N. Mirotić misses free throw 2 of 2,80,91
367,3,0:50.0,Defensive rebound by M. Harrell,,80,91
368,3,0:44.0,L. Williams makes 2-pt jump shot from 15 ft,,82,91
369,3,0:27.0,,N. Mirotić misses 3-pt jump shot from 28 ft,82,91
370,3,0:22.0,Defensive rebound by T. Harris,,82,91
371,3,0:06.0,L. Williams makes 2-pt jump shot from 22 ft,,84,91
372,3,0:00.0,,J. Randle misses 3-pt jump shot from 26 ft,84,91
373,3,0:00.0,,Offensive rebound by Team,84,91
374,4,11:51.0,Turnover by L. Mbah a Moute (step out of bounds),,84,91
375,4,11:40.0,,J. Randle makes 2-pt layup from 1 ft,84,93
376,4,11:28.0,Turnover by S. Gilgeous-Alexander (bad pass; steal by S. Hill),,84,93
377,4,11:22.0,,E. Moore misses 2-pt layup from 1 ft,84,93
378,4,11:19.0,Defensive rebound by S. Gilgeous-Alexander,,84,93
379,4,11:19.0,Turnover by S. Gilgeous-Alexander (traveling),,84,93
380,4,11:04.0,,N. Mirotić misses 3-pt jump shot from 26 ft,84,93
381,4,11:01.0,Defensive rebound by M. Harrell,,84,93
