,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,LA CLIPPERS_ACTION,GOLDEN STATE_SCORE,LA CLIPPERS_SCORE
380,4,6:07.0,A. Bogut misses 2-pt hook shot from 5 ft (block by M. Harrell),,100,92
381,4,6:07.0,Offensive rebound by A. Bogut,,100,92
382,4,6:02.0,K. Thompson misses 3-pt jump shot from 25 ft,,100,92
383,4,6:02.0,,Defensive rebound by P. Beverley,100,92
384,4,5:50.0,,Shooting foul by A. Bogut (drawn by L. Williams),100,92
385,4,5:50.0,S. Curry enters the game for A. Bogut,,100,92
386,4,5:50.0,,L. Williams makes free throw 1 of 2,100,93
387,4,5:50.0,A. Iguodala enters the game for S. Livingston,,100,93
388,4,5:50.0,,L. Shamet enters the game for P. Beverley,100,93
389,4,5:50.0,,L. Williams makes free throw 2 of 2,100,94
390,4,5:43.0,Golden State full timeout,,100,94
391,4,5:37.0,K. Durant makes 2-pt dunk from 3 ft (assist by D. Green),,102,94
392,4,5:13.0,,Shooting foul by D. Green (drawn by D. Gallinari),102,94
393,4,5:13.0,,D. Gallinari makes free throw 1 of 2,102,95
394,4,5:13.0,,D. Gallinari makes free throw 2 of 2,102,96
395,4,5:02.0,Shooting foul by M. Harrell (drawn by D. Green),,102,96
396,4,5:02.0,D. Green misses free throw 1 of 2,,102,96
397,4,5:02.0,Offensive rebound by Team,,102,96
398,4,5:02.0,,P. Beverley enters the game for L. Shamet,102,96
399,4,5:02.0,D. Green misses free throw 2 of 2,,102,96
400,4,4:59.0,,Defensive rebound by S. Gilgeous-Alexander,102,96
401,4,4:37.0,,D. Gallinari misses 2-pt jump shot from 20 ft,102,96
402,4,4:34.0,Defensive rebound by K. Durant,,102,96
403,4,4:34.0,A. Iguodala makes 2-pt dunk from 3 ft (assist by K. Durant),,104,96
404,4,4:34.0,,LA Clippers full timeout,104,96
405,4,4:13.0,,Offensive foul by M. Harrell (drawn by D. Green),104,96
406,4,4:13.0,,Turnover by M. Harrell (offensive foul),104,96
407,4,3:53.0,D. Green misses 2-pt layup from 2 ft,,104,96
408,4,3:50.0,Offensive rebound by D. Green,,104,96
409,4,3:50.0,D. Green makes 2-pt layup from 1 ft,,106,96
410,4,3:39.0,,P. Beverley makes 3-pt jump shot from 23 ft (assist by D. Gallinari),106,99
411,4,3:23.0,Personal foul by M. Harrell (drawn by A. Iguodala),,106,99
412,4,3:23.0,,J. Green enters the game for M. Harrell,106,99
413,4,3:11.0,S. Curry misses 2-pt jump shot from 6 ft (block by P. Beverley),,106,99
414,4,3:06.0,,Defensive rebound by J. Green,106,99
415,4,3:03.0,,L. Williams misses 2-pt jump shot from 15 ft,106,99
416,4,3:01.0,Defensive rebound by S. Curry,,106,99
417,4,2:53.0,S. Curry makes 2-pt layup from 1 ft,,108,99
418,4,2:37.0,,Personal foul by K. Durant (drawn by P. Beverley),108,99
419,4,2:37.0,,P. Beverley makes free throw 1 of 2,108,100
420,4,2:37.0,,L. Shamet enters the game for S. Gilgeous-Alexander,108,100
421,4,2:37.0,,P. Beverley misses free throw 2 of 2,108,100
422,4,2:33.0,Defensive rebound by S. Curry,,108,100
423,4,2:17.0,S. Curry misses 3-pt jump shot from 23 ft,,108,100
424,4,2:17.0,,Defensive rebound by Team,108,100
425,4,2:08.0,,Turnover by L. Williams (bad pass; steal by S. Curry),108,100
426,4,1:53.0,K. Durant makes 3-pt jump shot from 26 ft (assist by S. Curry),,111,100
427,4,1:53.0,,LA Clippers full timeout,111,100
428,4,1:41.0,,Shooting foul by K. Thompson (drawn by L. Williams),111,100
429,4,1:41.0,,L. Williams misses free throw 1 of 2,111,100
430,4,1:41.0,,Offensive rebound by Team,111,100
431,4,1:41.0,,L. Williams makes free throw 2 of 2,111,101
432,4,1:31.0,K. Durant makes 2-pt dunk from 2 ft (assist by S. Curry),,113,101
433,4,1:20.0,,D. Gallinari misses 2-pt layup from 4 ft,113,101
434,4,1:19.0,,Offensive rebound by D. Gallinari,113,101
435,4,1:19.0,,D. Gallinari misses 2-pt layup at rim,113,101
436,4,1:19.0,,Offensive rebound by D. Gallinari,113,101
437,4,1:19.0,,D. Gallinari makes 2-pt layup at rim,113,103
438,4,0:55.0,A. Iguodala misses 2-pt jump shot from 17 ft,,113,103
439,4,0:52.0,,Defensive rebound by L. Williams,113,103
440,4,0:45.0,,D. Gallinari makes 2-pt layup from 2 ft (assist by P. Beverley),113,105
441,4,0:34.0,Personal take foul by D. Gallinari (drawn by S. Curry),,113,105
442,4,0:34.0,,S. Gilgeous-Alexander enters the game for J. Green,113,105
443,4,0:31.0,Offensive foul by S. Curry (drawn by P. Beverley),,113,105
444,4,0:31.0,Turnover by S. Curry (offensive foul),,113,105
445,4,0:31.0,,LA Clippers full timeout,113,105
446,4,0:23.0,,S. Gilgeous-Alexander misses 2-pt layup from 3 ft,113,105
447,4,0:22.0,,Offensive rebound by Team,113,105
448,4,0:18.0,,Turnover by P. Beverley (bad pass; steal by S. Curry),113,105
