,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,LA CLIPPERS_ACTION,MILWAUKEE_SCORE,LA CLIPPERS_SCORE
0,1,11:37.0,K. Middleton misses 2-pt jump shot from 17 ft,,0,0
1,1,11:34.0,,Defensive rebound by P. Beverley,0,0
2,1,11:12.0,,Turnover by Team (shot clock),0,0
3,1,11:00.0,E. Bledsoe misses 3-pt jump shot from 26 ft,,0,0
4,1,10:56.0,,Defensive rebound by M. Gortat,0,0
5,1,10:48.0,,M. Gortat makes 2-pt layup at rim (assist by T. Harris),0,2
6,1,10:44.0,Turnover by G. Antetokounmpo (bad pass),,0,2
7,1,10:35.0,,T. Harris makes 2-pt jump shot from 16 ft (assist by M. Gortat),0,4
8,1,10:15.0,M. Brogdon misses 3-pt jump shot from 25 ft,,0,4
9,1,10:11.0,,Defensive rebound by M. Gortat,0,4
10,1,10:04.0,,D. Gallinari misses 3-pt jump shot from 27 ft,0,4
11,1,10:01.0,Defensive rebound by K. Middleton,,0,4
12,1,9:57.0,K. Middleton misses 2-pt layup from 4 ft,,0,4
13,1,9:50.0,Offensive rebound by G. Antetokounmpo,,0,4
14,1,9:50.0,G. Antetokounmpo misses 2-pt dunk from 1 ft,,0,4
15,1,9:49.0,,Defensive rebound by T. Harris,0,4
16,1,9:41.0,,T. Harris misses 3-pt jump shot from 27 ft,0,4
17,1,9:38.0,,Offensive rebound by D. Gallinari,0,4
18,1,9:35.0,,D. Gallinari makes 2-pt jump shot from 13 ft,0,6
19,1,9:16.0,B. Lopez misses 3-pt jump shot from 27 ft,,0,6
20,1,9:13.0,,Defensive rebound by T. Harris,0,6
21,1,9:09.0,,Turnover by T. Harris (bad pass; steal by B. Lopez),0,6
22,1,9:03.0,M. Brogdon makes 2-pt layup from 1 ft,,2,6
23,1,8:53.0,,S. Gilgeous-Alexander misses 2-pt jump shot from 10 ft,2,6
24,1,8:48.0,Defensive rebound by M. Brogdon,,2,6
25,1,8:39.0,K. Middleton makes 3-pt jump shot from 25 ft (assist by B. Lopez),,5,6
26,1,8:24.0,,Def 3 sec tech foul by Team,5,6
27,1,8:24.0,,D. Gallinari makes technical free throw,5,7
28,1,8:18.0,,Personal foul by E. Bledsoe (drawn by S. Gilgeous-Alexander),5,7
29,1,8:05.0,,S. Gilgeous-Alexander misses 2-pt jump shot from 16 ft,5,7
30,1,8:03.0,Defensive rebound by G. Antetokounmpo,,5,7
31,1,7:57.0,B. Lopez misses 3-pt jump shot from 25 ft,,5,7
32,1,7:53.0,,Defensive rebound by T. Harris,5,7
33,1,7:48.0,,P. Beverley makes 3-pt jump shot from 28 ft,5,10
34,1,7:38.0,Offensive foul by G. Antetokounmpo (drawn by D. Gallinari),,5,10
35,1,7:38.0,Turnover by G. Antetokounmpo (offensive foul),,5,10
36,1,7:38.0,E. İlyasova enters the game for M. Brogdon,,5,10
37,1,7:28.0,,P. Beverley misses 2-pt jump shot from 8 ft (block by B. Lopez),5,10
38,1,7:28.0,,Offensive rebound by S. Gilgeous-Alexander,5,10
39,1,7:23.0,,Turnover by S. Gilgeous-Alexander (bad pass; steal by G. Antetokounmpo),5,10
40,1,7:19.0,G. Antetokounmpo makes 2-pt layup from 2 ft,,7,10
41,1,7:08.0,,Shooting foul by K. Middleton (drawn by S. Gilgeous-Alexander),7,10
42,1,7:08.0,,S. Gilgeous-Alexander makes free throw 1 of 2,7,11
43,1,7:08.0,,S. Gilgeous-Alexander makes free throw 2 of 2,7,12
44,1,6:52.0,K. Middleton makes 2-pt jump shot from 10 ft,,9,12
45,1,6:36.0,,T. Harris misses 3-pt jump shot from 25 ft,9,12
46,1,6:32.0,Defensive rebound by B. Lopez,,9,12
47,1,6:26.0,E. Bledsoe misses 2-pt jump shot from 4 ft,,9,12
48,1,6:22.0,Offensive rebound by E. Bledsoe,,9,12
49,1,6:22.0,E. Bledsoe makes 2-pt layup from 1 ft,,11,12
50,1,6:12.0,,M. Gortat makes 2-pt jump shot from 10 ft (assist by S. Gilgeous-Alexander),11,14
51,1,5:56.0,K. Middleton misses 2-pt jump shot from 14 ft,,11,14
52,1,5:53.0,,Defensive rebound by M. Gortat,11,14
53,1,5:45.0,,D. Gallinari makes 3-pt jump shot from 26 ft,11,17
54,1,5:37.0,Milwaukee full timeout,,11,17
55,1,5:37.0,D. DiVincenzo enters the game for G. Antetokounmpo,,11,17
56,1,5:30.0,Shooting foul by D. Gallinari (drawn by B. Lopez),,11,17
57,1,5:30.0,B. Lopez makes free throw 1 of 2,,12,17
58,1,5:30.0,B. Lopez makes free throw 2 of 2,,13,17
59,1,5:14.0,,T. Harris makes 2-pt jump shot from 4 ft (assist by M. Gortat),13,19
60,1,4:52.0,E. Bledsoe makes 2-pt jump shot from 19 ft,,15,19
61,1,4:33.0,,S. Gilgeous-Alexander misses 2-pt jump shot from 12 ft,15,19
62,1,4:30.0,,Offensive rebound by P. Beverley,15,19
63,1,4:28.0,,T. Harris makes 3-pt jump shot from 25 ft (assist by P. Beverley),15,22
64,1,4:15.0,D. DiVincenzo misses 2-pt layup from 3 ft (block by S. Gilgeous-Alexander),,15,22
65,1,4:13.0,,Defensive rebound by M. Gortat,15,22
66,1,4:06.0,,P. Beverley makes 2-pt jump shot from 10 ft,15,24
67,1,3:58.0,Personal foul by T. Harris (drawn by D. DiVincenzo),,15,24
68,1,3:58.0,M. Brogdon enters the game for E. Bledsoe,,15,24
69,1,3:58.0,J. Henson enters the game for B. Lopez,,15,24
70,1,3:58.0,,M. Harrell enters the game for P. Beverley,15,24
71,1,3:58.0,,L. Williams enters the game for M. Gortat,15,24
72,1,3:52.0,Turnover by K. Middleton (bad pass; steal by T. Harris),,15,24
73,1,3:44.0,,Turnover by L. Williams (bad pass; steal by K. Middleton),15,24
74,1,3:35.0,J. Henson makes 3-pt jump shot from 22 ft (assist by E. İlyasova),,18,24
75,1,3:22.0,,L. Williams misses 2-pt jump shot from 19 ft,18,24
76,1,3:20.0,Defensive rebound by J. Henson,,18,24
77,1,3:11.0,D. DiVincenzo misses 3-pt jump shot from 26 ft,,18,24
78,1,3:07.0,,Defensive rebound by L. Williams,18,24
79,1,3:00.0,,L. Williams misses 2-pt jump shot from 3 ft,18,24
80,1,2:58.0,Defensive rebound by M. Brogdon,,18,24
81,1,2:55.0,M. Brogdon misses 3-pt jump shot from 26 ft,,18,24
82,1,2:52.0,Offensive rebound by E. İlyasova,,18,24
83,1,2:51.0,E. İlyasova misses 2-pt jump shot from 9 ft,,18,24
84,1,2:51.0,,Defensive rebound by S. Gilgeous-Alexander,18,24
85,1,2:51.0,,LA Clippers full timeout,18,24
86,1,2:51.0,T. Snell enters the game for K. Middleton,,18,24
87,1,2:51.0,,M. Scott enters the game for D. Gallinari,18,24
88,1,2:40.0,,T. Harris makes 2-pt jump shot from 11 ft,18,26
89,1,2:26.0,Offensive foul by J. Henson (drawn by M. Harrell),,18,26
90,1,2:26.0,Turnover by J. Henson (offensive foul),,18,26
91,1,2:26.0,G. Antetokounmpo enters the game for E. İlyasova,,18,26
92,1,2:11.0,,M. Scott misses 3-pt jump shot from 26 ft,18,26
93,1,2:08.0,Defensive rebound by D. DiVincenzo,,18,26
94,1,2:01.0,M. Brogdon makes 2-pt layup from 3 ft (assist by J. Henson),,20,26
95,1,1:50.0,,L. Williams makes 2-pt jump shot from 17 ft,20,28
96,1,1:42.0,Shooting foul by M. Scott (drawn by G. Antetokounmpo),,20,28
97,1,1:42.0,G. Antetokounmpo misses free throw 1 of 2,,20,28
98,1,1:42.0,Offensive rebound by Team,,20,28
99,1,1:42.0,G. Antetokounmpo misses free throw 2 of 2,,20,28
100,1,1:39.0,,Defensive rebound by L. Williams,20,28
101,1,1:31.0,,L. Williams misses 3-pt jump shot from 27 ft,20,28
102,1,1:28.0,Defensive rebound by T. Snell,,20,28
103,1,1:16.0,G. Antetokounmpo misses 3-pt jump shot from 25 ft,,20,28
104,1,1:13.0,,Defensive rebound by S. Gilgeous-Alexander,20,28
105,1,1:13.0,,S. Thornwell enters the game for S. Gilgeous-Alexander,20,28
106,1,1:13.0,,T. Wallace enters the game for T. Harris,20,28
107,1,0:58.0,,M. Scott makes 3-pt jump shot from 26 ft (assist by L. Williams),20,31
108,1,0:52.0,Personal foul by M. Scott (drawn by M. Brogdon),,20,31
109,1,0:52.0,M. Brogdon makes free throw 1 of 2,,21,31
110,1,0:52.0,M. Brogdon makes free throw 2 of 2,,22,31
111,1,0:42.0,,L. Williams makes 2-pt layup from 6 ft,22,33
112,1,0:30.0,D. DiVincenzo makes 2-pt layup from 2 ft (assist by J. Henson),,24,33
113,1,0:05.0,,L. Williams misses 2-pt jump shot from 21 ft,24,33
114,1,0:03.0,Defensive rebound by T. Snell,,24,33
115,1,0:00.0,T. Snell misses 2-pt layup from 3 ft,,24,33
116,1,0:00.0,Offensive rebound by Team,,24,33
117,2,11:47.0,,Shooting foul by D. DiVincenzo (drawn by M. Harrell),24,33
118,2,11:47.0,,M. Harrell makes free throw 1 of 2,24,34
119,2,11:47.0,,M. Harrell makes free throw 2 of 2,24,35
120,2,11:34.0,T. Snell misses 3-pt jump shot from 26 ft,,24,35
121,2,11:29.0,,Defensive rebound by L. Williams,24,35
122,2,11:28.0,,M. Harrell makes 2-pt layup from 1 ft (assist by T. Wallace),24,37
123,2,11:28.0,,Shooting foul by T. Snell (drawn by M. Harrell),24,37
124,2,11:28.0,,M. Harrell makes free throw 1 of 1,24,38
125,2,11:17.0,J. Henson makes 3-pt jump shot from 23 ft (assist by M. Brogdon),,27,38
126,2,11:01.0,,S. Thornwell misses 3-pt jump shot from 25 ft,27,38
127,2,10:59.0,Defensive rebound by G. Antetokounmpo,,27,38
128,2,10:52.0,D. DiVincenzo misses 3-pt jump shot from 27 ft,,27,38
129,2,10:49.0,,Defensive rebound by S. Thornwell,27,38
130,2,10:41.0,,M. Harrell makes 2-pt layup from 3 ft (assist by L. Williams),27,40
131,2,10:29.0,Turnover by D. DiVincenzo (bad pass),,27,40
132,2,10:29.0,P. Connaughton enters the game for D. DiVincenzo,,27,40
133,2,10:29.0,B. Lopez enters the game for J. Henson,,27,40
134,2,10:19.0,,T. Wallace makes 2-pt layup from 5 ft (assist by L. Williams),27,42
135,2,10:19.0,Milwaukee full timeout,,27,42
136,2,10:10.0,Personal foul by S. Thornwell (drawn by G. Antetokounmpo),,27,42
137,2,10:05.0,G. Antetokounmpo makes 2-pt jump shot from 5 ft (assist by P. Connaughton),,29,42
138,2,9:52.0,,Turnover by S. Thornwell (bad pass),29,42
139,2,9:44.0,Def 3 sec tech foul by Team,,29,42
140,2,9:44.0,M. Brogdon makes technical free throw,,30,42
141,2,9:36.0,G. Antetokounmpo makes 2-pt dunk from 3 ft (assist by P. Connaughton),,32,42
142,2,9:21.0,,M. Scott misses 3-pt jump shot from 27 ft,32,42
143,2,9:19.0,,Offensive rebound by Team,32,42
144,2,9:19.0,,D. Gallinari enters the game for S. Thornwell,32,42
145,2,9:03.0,,D. Gallinari misses 2-pt jump shot from 21 ft,32,42
146,2,9:01.0,Defensive rebound by G. Antetokounmpo,,32,42
147,2,8:54.0,B. Lopez makes 3-pt jump shot from 25 ft (assist by T. Snell),,35,42
148,2,8:54.0,,LA Clippers full timeout,35,42
149,2,8:54.0,E. Bledsoe enters the game for M. Brogdon,,35,42
150,2,8:54.0,,P. Beverley enters the game for T. Wallace,35,42
151,2,8:40.0,,P. Beverley makes 3-pt jump shot from 26 ft (assist by L. Williams),35,45
152,2,8:18.0,G. Antetokounmpo makes 2-pt dunk from 2 ft,,37,45
153,2,8:02.0,,Turnover by M. Harrell (bad pass; steal by E. Bledsoe),37,45
154,2,7:54.0,B. Lopez makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),,40,45
155,2,7:42.0,,M. Scott makes 3-pt jump shot from 24 ft (assist by L. Williams),40,48
156,2,7:29.0,B. Lopez makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),,43,48
157,2,7:13.0,,M. Scott makes 3-pt jump shot from 28 ft (assist by M. Harrell),43,51
158,2,6:55.0,P. Connaughton misses 3-pt jump shot from 23 ft,,43,51
159,2,6:52.0,,Defensive rebound by M. Scott,43,51
160,2,6:41.0,,M. Scott misses 3-pt jump shot from 27 ft,43,51
161,2,6:37.0,Defensive rebound by G. Antetokounmpo,,43,51
162,2,6:28.0,B. Lopez makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),,46,51
163,2,6:07.0,,D. Gallinari misses 3-pt jump shot from 28 ft,46,51
164,2,6:04.0,Defensive rebound by P. Connaughton,,46,51
