,QUARTER,TIME_REMAINING,UTAH_ACTION,MINNESOTA_ACTION,UTAH_SCORE,MINNESOTA_SCORE
384,4,7:20.0,Turnover by G. Niang (bad pass; steal by A. Tolliver),,110,106
385,4,7:19.0,,Shooting foul by D. Exum (drawn by D. Rose),110,106
386,4,7:19.0,,D. Rose makes free throw 1 of 2,110,107
387,4,7:19.0,J. Crowder enters the game for D. Exum,,110,107
388,4,7:19.0,D. Mitchell enters the game for J. Ingles,,110,107
389,4,7:19.0,R. Rubio enters the game for G. Niang,,110,107
390,4,7:19.0,,J. Okogie enters the game for J. Nunnally,110,107
391,4,7:19.0,,D. Rose makes free throw 2 of 2,110,108
392,4,7:01.0,Turnover by R. Rubio (bad pass; steal by A. Wiggins),,110,108
393,4,6:44.0,,D. Rose makes 2-pt layup from 2 ft,110,110
394,4,6:44.0,Utah full timeout,,110,110
395,4,6:44.0,R. Gobert enters the game for D. Favors,,110,110
396,4,6:34.0,D. Mitchell misses 2-pt layup from 4 ft (block by J. Okogie),,110,110
397,4,6:31.0,,Defensive rebound by A. Wiggins,110,110
398,4,6:12.0,,D. Rose misses 2-pt jump shot from 21 ft (block by R. Gobert),110,110
399,4,6:11.0,,Offensive rebound by A. Wiggins,110,110
400,4,6:10.0,,Turnover by Team (shot clock),110,110
401,4,5:53.0,Personal foul by D. Rose (drawn by D. Mitchell),,110,110
402,4,5:53.0,D. Mitchell makes free throw 1 of 2,,111,110
403,4,5:53.0,D. Mitchell makes free throw 2 of 2,,112,110
404,4,5:45.0,,A. Wiggins makes 2-pt layup from 5 ft,112,112
405,4,5:28.0,Turnover by R. Rubio (lost ball; steal by J. Okogie),,112,112
406,4,5:16.0,,Shooting foul by J. Crowder (drawn by J. Okogie),112,112
407,4,5:16.0,Utah full timeout,,112,112
408,4,5:16.0,D. Exum enters the game for R. O'Neale,,112,112
409,4,5:16.0,J. Ingles enters the game for R. Rubio,,112,112
410,4,5:16.0,,J. Okogie makes free throw 1 of 3,112,113
411,4,5:16.0,,J. Okogie makes free throw 2 of 3,112,114
412,4,5:16.0,,J. Okogie misses free throw 3 of 3,112,114
413,4,5:14.0,Defensive rebound by J. Crowder,,112,114
414,4,5:01.0,D. Mitchell makes 2-pt layup from 3 ft (assist by J. Ingles),,114,114
415,4,5:01.0,Shooting foul by J. Okogie (drawn by D. Mitchell),,114,114
416,4,5:01.0,,T. Gibson enters the game for A. Tolliver,114,114
417,4,5:01.0,D. Mitchell makes free throw 1 of 1,,115,114
418,4,4:38.0,,T. Gibson misses 3-pt jump shot from 22 ft,115,114
419,4,4:36.0,,Offensive rebound by K. Towns,115,114
420,4,4:34.0,,T. Gibson makes 2-pt layup from 5 ft (assist by K. Towns),115,116
421,4,4:23.0,D. Mitchell misses 2-pt jump shot from 18 ft,,115,116
422,4,4:22.0,Offensive rebound by D. Exum,,115,116
423,4,4:22.0,Personal foul by D. Rose (drawn by D. Exum),,115,116
424,4,4:22.0,D. Exum makes free throw 1 of 2,,116,116
425,4,4:22.0,R. Rubio enters the game for D. Mitchell,,116,116
426,4,4:22.0,D. Exum makes free throw 2 of 2,,117,116
427,4,4:10.0,,Turnover by D. Rose (bad pass; steal by J. Crowder),117,116
428,4,4:03.0,Personal foul by T. Gibson (drawn by D. Exum),,117,116
429,4,4:03.0,D. Exum makes free throw 1 of 2,,118,116
430,4,4:03.0,D. Exum makes free throw 2 of 2,,119,116
431,4,3:43.0,,D. Rose misses 2-pt jump shot from 13 ft,119,116
432,4,3:42.0,,Offensive rebound by K. Towns,119,116
433,4,3:41.0,,K. Towns misses 2-pt layup from 3 ft (block by R. Gobert),119,116
434,4,3:40.0,,Offensive rebound by Team,119,116
435,4,3:33.0,,D. Rose makes 3-pt jump shot from 23 ft,119,119
436,4,3:12.0,Offensive foul by J. Ingles (drawn by D. Rose),,119,119
437,4,3:12.0,Turnover by J. Ingles (offensive foul),,119,119
438,4,2:55.0,,A. Wiggins misses 2-pt layup from 2 ft,119,119
439,4,2:54.0,,Offensive rebound by T. Gibson,119,119
440,4,2:54.0,,T. Gibson makes 2-pt layup at rim,119,121
441,4,2:34.0,Personal foul by D. Rose (drawn by R. Gobert),,119,121
442,4,2:34.0,R. Gobert makes free throw 1 of 2,,120,121
443,4,2:34.0,R. Gobert misses free throw 2 of 2,,120,121
444,4,2:30.0,Offensive rebound by D. Exum,,120,121
445,4,2:22.0,Turnover by R. Gobert (bad pass; steal by K. Towns),,120,121
446,4,2:08.0,,K. Towns misses 3-pt jump shot from 26 ft,120,121
447,4,2:04.0,Defensive rebound by J. Ingles,,120,121
448,4,1:45.0,R. Rubio misses 3-pt jump shot from 26 ft,,120,121
449,4,1:44.0,Offensive rebound by J. Crowder,,120,121
450,4,1:44.0,Personal foul by J. Okogie (drawn by J. Crowder),,120,121
451,4,1:44.0,J. Crowder misses free throw 1 of 2,,120,121
452,4,1:44.0,Offensive rebound by Team,,120,121
453,4,1:44.0,J. Crowder makes free throw 2 of 2,,121,121
454,4,1:44.0,,Minnesota full timeout,121,121
455,4,1:44.0,,A. Tolliver enters the game for T. Gibson,121,121
456,4,1:44.0,Violation by Team (kicked ball),,121,121
457,4,1:26.0,,K. Towns misses 3-pt jump shot from 26 ft,121,121
458,4,1:26.0,Defensive rebound by J. Crowder,,121,121
459,4,1:13.0,Shooting foul by K. Towns (drawn by R. Gobert),,121,121
460,4,1:13.0,R. Gobert makes free throw 1 of 2,,122,121
461,4,1:13.0,R. Gobert misses free throw 2 of 2,,122,121
462,4,1:10.0,,Defensive rebound by A. Wiggins,122,121
463,4,0:54.0,,D. Rose makes 2-pt layup from 1 ft,122,123
464,4,0:36.0,Shooting foul by A. Tolliver (drawn by R. Gobert),,122,123
465,4,0:36.0,R. Gobert misses free throw 1 of 2,,122,123
466,4,0:36.0,Offensive rebound by Team,,122,123
467,4,0:36.0,R. Gobert makes free throw 2 of 2,,123,123
468,4,0:36.0,,Minnesota full timeout,123,123
469,4,0:30.0,,D. Rose makes 2-pt jump shot from 6 ft,123,125
470,4,0:30.0,Utah full timeout,,123,125
471,4,0:30.0,,T. Gibson enters the game for A. Tolliver,123,125
472,4,0:22.0,R. Gobert misses 2-pt hook shot from 6 ft,,123,125
473,4,0:20.0,,Defensive rebound by K. Towns,123,125
474,4,0:20.0,,Personal take foul by R. Rubio (drawn by K. Towns),123,125
475,4,0:20.0,,K. Towns misses free throw 1 of 2,123,125
476,4,0:20.0,,Offensive rebound by Team,123,125
477,4,0:20.0,,K. Towns makes free throw 2 of 2,123,126
478,4,0:16.0,D. Exum makes 2-pt dunk at rim,,125,126
479,4,0:13.0,,Personal foul by J. Ingles (drawn by D. Rose),125,126
480,4,0:13.0,,D. Rose makes free throw 1 of 2,125,127
481,4,0:13.0,,D. Rose makes free throw 2 of 2,125,128
482,4,0:13.0,Utah full timeout,,125,128
483,4,0:13.0,J. Crowder misses 3-pt jump shot from 27 ft,,125,128
484,4,0:09.0,Offensive rebound by R. Rubio,,125,128
485,4,0:07.0,J. Ingles misses 3-pt jump shot from 23 ft,,125,128
486,4,0:04.0,Offensive rebound by J. Crowder,,125,128
487,4,0:02.0,D. Exum misses 3-pt jump shot from 23 ft (block by D. Rose),,125,128
488,4,0:00.0,,Defensive rebound by K. Towns,125,128
