,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,PHILADELPHIA_ACTION,SAN ANTONIO_SCORE,PHILADELPHIA_SCORE
375,4,4:33.0,,J. Redick makes 3-pt jump shot from 26 ft (assist by J. Embiid),115,112
376,4,4:12.0,D. White misses 3-pt jump shot from 25 ft,,115,112
377,4,4:07.0,,Defensive rebound by J. Redick,115,112
378,4,3:55.0,,J. Redick misses 3-pt jump shot from 26 ft,115,112
379,4,3:53.0,Defensive rebound by L. Aldridge,,115,112
380,4,3:46.0,D. DeRozan makes 2-pt jump shot from 21 ft,,117,112
381,4,3:26.0,,J. Redick misses 2-pt jump shot from 20 ft,117,112
382,4,3:23.0,,Offensive rebound by J. Embiid,117,112
383,4,3:10.0,,J. Embiid misses 2-pt jump shot from 13 ft,117,112
384,4,3:06.0,Defensive rebound by D. DeRozan,,117,112
385,4,2:48.0,M. Belinelli makes 3-pt jump shot from 24 ft (assist by D. White),,120,112
386,4,2:46.0,,Philadelphia full timeout,120,112
387,4,2:46.0,,L. Shamet enters the game for C. Brewer,120,112
388,4,2:37.0,,W. Chandler misses 3-pt jump shot from 27 ft,120,112
389,4,2:35.0,Defensive rebound by D. DeRozan,,120,112
390,4,2:23.0,D. DeRozan misses 2-pt jump shot from 18 ft,,120,112
391,4,2:19.0,,Defensive rebound by J. Embiid,120,112
392,4,2:15.0,,B. Simmons makes 2-pt jump shot from 1 ft (assist by L. Shamet),120,114
393,4,1:50.0,D. DeRozan misses 2-pt layup from 6 ft (block by J. Embiid),,120,114
394,4,1:46.0,,Defensive rebound by B. Simmons,120,114
395,4,1:44.0,,L. Shamet makes 3-pt jump shot from 24 ft (assist by B. Simmons),120,117
396,4,1:21.0,D. White misses 3-pt jump shot from 28 ft,,120,117
397,4,1:16.0,,Defensive rebound by B. Simmons,120,117
398,4,1:00.0,,J. Redick makes 3-pt jump shot from 28 ft (assist by B. Simmons),120,120
399,4,1:00.0,,Shooting foul by R. Gay (drawn by J. Redick),120,120
400,4,1:00.0,,C. Brewer enters the game for L. Shamet,120,120
401,4,1:00.0,,J. Redick makes free throw 1 of 1,120,121
402,4,0:45.0,Turnover by M. Belinelli (bad pass),,120,121
403,4,0:45.0,,L. Shamet enters the game for C. Brewer,120,121
404,4,0:22.0,,J. Embiid misses 2-pt layup from 3 ft (block by D. White),120,121
405,4,0:21.0,,Offensive rebound by W. Chandler,120,121
406,4,0:21.0,,Turnover by Team (shot clock),120,121
407,4,0:21.0,P. Mills enters the game for R. Gay,,120,121
408,4,0:21.0,,C. Brewer enters the game for L. Shamet,120,121
409,4,0:07.0,D. DeRozan misses 2-pt layup from 1 ft (block by W. Chandler),,120,121
410,4,0:04.0,,Defensive rebound by B. Simmons,120,121
411,4,0:01.0,,Personal foul by D. DeRozan (drawn by C. Brewer),120,121
412,4,0:01.0,,C. Brewer misses free throw 1 of 2,120,121
413,4,0:01.0,,Offensive rebound by Team,120,121
414,4,0:01.0,,C. Brewer makes free throw 2 of 2,120,122
415,4,0:01.0,San Antonio full timeout,,120,122
416,4,0:01.0,San Antonio full timeout,,120,122
