,QUARTER,TIME_REMAINING,MIAMI_ACTION,ATLANTA_ACTION,MIAMI_SCORE,ATLANTA_SCORE
383,4,8:54.0,Defensive rebound by B. Adebayo,,104,108
384,4,8:41.0,,Loose ball foul by T. Prince (drawn by J. Richardson),104,108
385,4,8:41.0,,D. Bembry enters the game for T. Prince,104,108
386,4,8:31.0,Turnover by D. Wade (traveling),,104,108
387,4,8:20.0,,Turnover by K. Huerter (bad pass),104,108
388,4,8:10.0,J. Winslow makes 3-pt jump shot from 25 ft (assist by T. Johnson),,107,108
389,4,7:56.0,,Shooting foul by J. Winslow (drawn by A. Len),107,108
390,4,7:56.0,,A. Len makes free throw 1 of 2,107,109
391,4,7:56.0,,J. Lin enters the game for T. Young,107,109
392,4,7:56.0,,A. Len makes free throw 2 of 2,107,110
393,4,7:43.0,J. Winslow misses 2-pt jump shot from 5 ft,,107,110
394,4,7:37.0,Offensive rebound by B. Adebayo,,107,110
395,4,7:37.0,B. Adebayo makes 2-pt dunk from 1 ft,,109,110
396,4,7:23.0,,A. Len misses 3-pt jump shot from 22 ft,109,110
397,4,7:19.0,Defensive rebound by J. Richardson,,109,110
398,4,7:13.0,J. Richardson misses 3-pt jump shot from 25 ft,,109,110
399,4,7:10.0,,Defensive rebound by A. Len,109,110
400,4,7:01.0,,J. Lin misses 2-pt jump shot from 10 ft (block by J. Richardson),109,110
401,4,7:01.0,,Offensive rebound by Team,109,110
402,4,7:01.0,R. McGruder enters the game for D. Wade,,109,110
403,4,7:01.0,,V. Carter enters the game for O. Spellman,109,110
404,4,6:48.0,,K. Huerter misses 3-pt jump shot from 29 ft,109,110
405,4,6:42.0,Defensive rebound by J. Winslow,,109,110
406,4,6:41.0,Shooting foul by D. Bembry (drawn by T. Johnson),,109,110
407,4,6:41.0,T. Johnson makes free throw 1 of 2,,110,110
408,4,6:41.0,T. Johnson makes free throw 2 of 2,,111,110
409,4,6:34.0,Violation by Team (kicked ball),,111,110
410,4,6:34.0,D. Jones enters the game for J. Richardson,,111,110
411,4,6:28.0,,J. Lin makes 2-pt layup from 2 ft,111,112
412,4,6:10.0,J. Winslow misses 3-pt jump shot from 25 ft,,111,112
413,4,6:06.0,,Defensive rebound by D. Bembry,111,112
414,4,5:58.0,,A. Len misses 2-pt hook shot from 8 ft,111,112
415,4,5:57.0,,Offensive rebound by V. Carter,111,112
416,4,5:57.0,,V. Carter makes 2-pt dunk at rim,111,114
417,4,5:57.0,Miami full timeout,,111,114
418,4,5:36.0,R. McGruder misses 3-pt jump shot from 26 ft,,111,114
419,4,5:31.0,,Defensive rebound by A. Len,111,114
420,4,5:21.0,,D. Bembry misses 2-pt layup from 2 ft (block by J. Winslow),111,114
421,4,5:21.0,Defensive rebound by Team,,111,114
422,4,5:21.0,J. Richardson enters the game for D. Jones,,111,114
423,4,5:11.0,J. Winslow makes 2-pt layup from 3 ft,,113,114
424,4,4:54.0,,D. Bembry makes 2-pt layup from 1 ft (assist by J. Lin),113,116
425,4,4:38.0,Shooting foul by A. Len (drawn by J. Winslow),,113,116
426,4,4:38.0,J. Winslow misses free throw 1 of 2,,113,116
427,4,4:38.0,Offensive rebound by Team,,113,116
428,4,4:38.0,,D. Dedmon enters the game for A. Len,113,116
429,4,4:38.0,,T. Young enters the game for J. Lin,113,116
430,4,4:38.0,J. Winslow makes free throw 2 of 2,,114,116
431,4,4:28.0,,Turnover by T. Young (traveling),114,116
432,4,4:17.0,,Violation by Team (kicked ball),114,116
433,4,4:09.0,Turnover by T. Johnson (bad pass; steal by D. Bembry),,114,116
434,4,3:50.0,,D. Bembry misses 3-pt jump shot from 26 ft,114,116
435,4,3:47.0,Defensive rebound by J. Winslow,,114,116
436,4,3:39.0,J. Richardson makes 2-pt jump shot from 20 ft (assist by T. Johnson),,116,116
437,4,3:16.0,,Flagrant foul type 1 by J. Winslow (drawn by T. Young),116,116
438,4,3:16.0,,T. Young makes flagrant free throw 1 of 2,116,117
439,4,3:16.0,,T. Young makes flagrant free throw 2 of 2,116,118
440,4,3:16.0,Miami full timeout,,116,118
441,4,3:16.0,D. Wade enters the game for T. Johnson,,116,118
442,4,3:16.0,,K. Bazemore enters the game for D. Bembry,116,118
443,4,3:16.0,,T. Prince enters the game for K. Huerter,116,118
444,4,3:10.0,,T. Young misses 2-pt jump shot from 7 ft,116,118
445,4,3:07.0,Defensive rebound by J. Winslow,,116,118
446,4,3:04.0,J. Winslow makes 2-pt layup from 2 ft,,118,118
447,4,2:39.0,,V. Carter makes 2-pt jump shot from 16 ft (assist by T. Young),118,120
448,4,2:13.0,Turnover by J. Winslow (lost ball; steal by T. Prince),,118,120
449,4,2:00.0,,K. Bazemore makes 2-pt layup from 1 ft (assist by V. Carter),118,122
450,4,1:46.0,Turnover by R. McGruder (bad pass; steal by K. Bazemore),,118,122
451,4,1:37.0,,V. Carter misses 2-pt layup from 3 ft,118,122
452,4,1:33.0,Defensive rebound by B. Adebayo,,118,122
453,4,1:28.0,D. Wade misses 3-pt jump shot from 26 ft,,118,122
454,4,1:24.0,,Defensive rebound by T. Prince,118,122
455,4,1:21.0,,Atlanta full timeout,118,122
456,4,1:09.0,,T. Young misses 3-pt jump shot from 27 ft,118,122
457,4,1:04.0,Defensive rebound by R. McGruder,,118,122
458,4,0:58.0,R. McGruder misses 3-pt jump shot from 23 ft,,118,122
459,4,0:54.0,,Defensive rebound by D. Dedmon,118,122
460,4,0:36.0,,T. Young misses 3-pt jump shot from 27 ft,118,122
461,4,0:32.0,Defensive rebound by D. Wade,,118,122
462,4,0:32.0,,D. Bembry enters the game for D. Dedmon,118,122
463,4,0:32.0,,A. Poythress enters the game for T. Young,118,122
464,4,0:23.0,Turnover by J. Winslow (out of bounds lost ball),,118,122
465,4,0:17.0,,Personal foul by J. Winslow (drawn by V. Carter),118,122
466,4,0:17.0,,V. Carter makes free throw 1 of 2,118,123
467,4,0:17.0,,V. Carter misses free throw 2 of 2,118,123
468,4,0:14.0,Defensive rebound by Team,,118,123
469,4,0:14.0,Miami full timeout,,118,123
470,4,0:14.0,T. Johnson enters the game for B. Adebayo,,118,123
471,4,0:13.0,J. Richardson misses 3-pt jump shot from 29 ft,,118,123
472,4,0:08.0,Offensive rebound by R. McGruder,,118,123
473,4,0:02.0,R. McGruder misses 3-pt jump shot from 25 ft,,118,123
474,4,0:02.0,Offensive rebound by J. Winslow,,118,123
