,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,ORLANDO_ACTION,MILWAUKEE_SCORE,ORLANDO_SCORE
370,4,3:59.0,,Shooting foul by G. Hill (drawn by D. Augustin),106,101
371,4,3:59.0,,Offensive rebound by Team,106,101
372,4,3:59.0,,D. Augustin misses free throw 1 of 2,106,101
373,4,3:59.0,G. Antetokounmpo enters the game for D. Wilson,,106,101
374,4,3:59.0,,D. Augustin makes free throw 2 of 2,106,102
375,4,3:44.0,K. Middleton makes 3-pt jump shot from 27 ft,,109,102
376,4,3:26.0,,J. Isaac misses 2-pt jump shot from 16 ft,109,102
377,4,3:25.0,,Offensive rebound by Team,109,102
378,4,3:25.0,Loose ball foul by G. Antetokounmpo (drawn by N. Vučević),,109,102
379,4,3:25.0,,Orlando full timeout,109,102
380,4,3:25.0,E. Bledsoe enters the game for G. Hill,,109,102
381,4,3:16.0,,N. Vučević misses 2-pt hook shot from 8 ft,109,102
382,4,3:14.0,Defensive rebound by G. Antetokounmpo,,109,102
383,4,3:00.0,E. Bledsoe makes 2-pt jump shot from 12 ft (assist by K. Middleton),,111,102
384,4,2:43.0,,E. Fournier misses 3-pt jump shot from 22 ft,111,102
385,4,2:40.0,Defensive rebound by B. Lopez,,111,102
386,4,2:31.0,M. Brogdon makes 2-pt layup from 2 ft (assist by K. Middleton),,113,102
387,4,2:15.0,,D. Augustin makes 2-pt layup from 3 ft,113,104
388,4,1:47.0,K. Middleton makes 2-pt jump shot from 11 ft (assist by B. Lopez),,115,104
389,4,1:37.0,,N. Vučević misses 3-pt jump shot from 25 ft,115,104
390,4,1:33.0,Defensive rebound by G. Antetokounmpo,,115,104
391,4,1:24.0,Turnover by K. Middleton (bad pass),,115,104
392,4,1:12.0,,T. Ross makes 2-pt dunk from 1 ft (assist by D. Augustin),115,106
393,4,0:51.0,G. Antetokounmpo makes 2-pt layup from 2 ft,,117,106
394,4,0:44.0,,Turnover by D. Augustin (bad pass; steal by G. Antetokounmpo),117,106
395,4,0:40.0,Shooting foul by J. Isaac (drawn by G. Antetokounmpo),,117,106
396,4,0:40.0,S. Brown enters the game for E. Bledsoe,,117,106
397,4,0:40.0,G. Hill enters the game for M. Brogdon,,117,106
398,4,0:40.0,T. Snell enters the game for B. Lopez,,117,106
399,4,0:40.0,D. Wilson enters the game for K. Middleton,,117,106
400,4,0:40.0,G. Antetokounmpo misses free throw 1 of 2,,117,106
401,4,0:40.0,Offensive rebound by Team,,117,106
402,4,0:40.0,G. Antetokounmpo makes free throw 2 of 2,,118,106
403,4,0:32.0,,D. Augustin misses 3-pt jump shot from 26 ft,118,106
404,4,0:29.0,,Offensive rebound by J. Isaac,118,106
405,4,0:29.0,,J. Isaac makes 2-pt dunk at rim,118,108
406,4,0:10.0,Turnover by G. Antetokounmpo (lost ball; steal by E. Fournier),,118,108
407,4,0:10.0,,Personal foul by G. Antetokounmpo (drawn by E. Fournier),118,108
