,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,PHOENIX_ACTION,SACRAMENTO_SCORE,PHOENIX_SCORE
42,1,7:13.0,W. Cauley-Stein misses 2-pt layup from 1 ft (block by M. Bridges),,10,2
43,1,7:11.0,Offensive rebound by W. Cauley-Stein,,10,2
44,1,7:10.0,B. Hield makes 3-pt jump shot from 23 ft (assist by W. Cauley-Stein),,13,2
45,1,6:53.0,,E. Okobo misses 3-pt jump shot from 26 ft,13,2
46,1,6:50.0,Defensive rebound by B. Hield,,13,2
47,1,6:40.0,B. Hield misses 3-pt jump shot from 25 ft,,13,2
48,1,6:40.0,,Defensive rebound by R. Holmes,13,2
49,1,6:28.0,,J. Crawford makes 2-pt jump shot from 17 ft,13,4
50,1,6:21.0,Shooting foul by E. Okobo (drawn by D. Fox),,13,4
51,1,6:21.0,B. Bogdanović enters the game for B. Hield,,13,4
52,1,6:21.0,,D. Ayton enters the game for M. Bridges,13,4
53,1,6:21.0,,J. Jackson enters the game for R. Holmes,13,4
54,1,6:21.0,D. Fox makes free throw 1 of 2,,14,4
55,1,6:21.0,D. Fox misses free throw 2 of 2,,14,4
56,1,6:17.0,,Defensive rebound by J. Jackson,14,4
57,1,6:01.0,,Turnover by J. Crawford (bad pass),14,4
58,1,5:40.0,W. Cauley-Stein makes 2-pt jump shot from 19 ft (assist by I. Shumpert),,16,4
59,1,5:25.0,,T. Ariza misses 3-pt jump shot from 26 ft,16,4
60,1,5:22.0,Defensive rebound by B. Bogdanović,,16,4
61,1,5:14.0,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by N. Bjelica),,18,4
62,1,4:56.0,,T. Ariza misses 3-pt jump shot from 25 ft,18,4
63,1,4:54.0,Defensive rebound by B. Bogdanović,,18,4
64,1,4:49.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,18,4
65,1,4:46.0,Offensive rebound by N. Bjelica,,18,4
66,1,4:43.0,N. Bjelica misses 2-pt layup from 2 ft,,18,4
67,1,4:43.0,Offensive rebound by N. Bjelica,,18,4
68,1,4:41.0,I. Shumpert misses 3-pt jump shot from 23 ft,,18,4
69,1,4:38.0,,Defensive rebound by T. Ariza,18,4
70,1,4:28.0,,D. Ayton makes 2-pt layup from 1 ft (assist by J. Crawford),18,6
71,1,4:21.0,D. Fox misses 2-pt layup from 2 ft (block by E. Okobo),,18,6
72,1,4:19.0,,Defensive rebound by J. Crawford,18,6
73,1,4:17.0,,Shooting foul by W. Cauley-Stein (drawn by J. Jackson),18,6
74,1,4:17.0,,J. Jackson misses free throw 1 of 2,18,6
75,1,4:17.0,,Offensive rebound by Team,18,6
76,1,4:17.0,J. Jackson enters the game for N. Bjelica,,18,6
77,1,4:17.0,K. Koufos enters the game for W. Cauley-Stein,,18,6
78,1,4:17.0,,J. Jackson misses free throw 2 of 2,18,6
79,1,4:15.0,Defensive rebound by K. Koufos,,18,6
80,1,4:05.0,B. Bogdanović makes 2-pt jump shot from 4 ft (assist by D. Fox),,20,6
81,1,3:41.0,,J. Jackson misses 2-pt jump shot at rim,20,6
82,1,3:39.0,Defensive rebound by B. Bogdanović,,20,6
83,1,3:39.0,Personal take foul by E. Okobo (drawn by B. Bogdanović),,20,6
84,1,3:39.0,Sacramento full timeout,,20,6
85,1,3:39.0,F. Mason enters the game for D. Fox,,20,6
86,1,3:39.0,,T. Daniels enters the game for E. Okobo,20,6
87,1,3:31.0,Personal foul by T. Daniels (drawn by K. Koufos),,20,6
88,1,3:17.0,B. Bogdanović makes 3-pt jump shot from 25 ft,,23,6
89,1,2:57.0,,J. Jackson misses 3-pt jump shot from 23 ft,23,6
90,1,2:54.0,Defensive rebound by B. Bogdanović,,23,6
91,1,2:43.0,K. Koufos misses 2-pt hook shot from 3 ft,,23,6
92,1,2:41.0,Offensive rebound by K. Koufos,,23,6
93,1,2:41.0,K. Koufos makes 2-pt jump shot from 1 ft,,25,6
94,1,2:23.0,,T. Ariza misses 2-pt jump shot from 4 ft,25,6
95,1,2:21.0,Defensive rebound by K. Koufos,,25,6
96,1,2:14.0,K. Koufos makes 2-pt jump shot from 11 ft (assist by B. Bogdanović),,27,6
97,1,2:14.0,,Phoenix full timeout,27,6
98,1,2:14.0,T. Williams enters the game for I. Shumpert,,27,6
99,1,2:14.0,,R. Anderson enters the game for T. Ariza,27,6
100,1,2:14.0,,M. Bridges enters the game for D. Ayton,27,6
101,1,2:14.0,,R. Holmes enters the game for J. Jackson,27,6
102,1,2:10.0,,Personal foul by F. Mason (drawn by J. Crawford),27,6
103,1,1:49.0,,Shooting foul by B. Bogdanović (drawn by J. Crawford),27,6
104,1,1:49.0,,J. Crawford misses free throw 1 of 2,27,6
105,1,1:49.0,,Offensive rebound by Team,27,6
106,1,1:49.0,,J. Crawford makes free throw 2 of 2,27,7
107,1,1:40.0,J. Jackson makes 2-pt jump shot from 12 ft,,29,7
108,1,1:19.0,,J. Crawford misses 3-pt jump shot from 26 ft,29,7
109,1,1:19.0,Defensive rebound by T. Williams,,29,7
110,1,1:02.0,F. Mason makes 2-pt jump shot from 1 ft,,31,7
111,1,0:47.0,,Personal foul by F. Mason (drawn by J. Crawford),31,7
112,1,0:47.0,,J. Crawford makes free throw 1 of 2,31,8
113,1,0:47.0,,J. Crawford makes free throw 2 of 2,31,9
114,1,0:34.0,F. Mason makes 3-pt jump shot from 25 ft (assist by B. Bogdanović),,34,9
115,1,0:14.0,,R. Holmes misses 2-pt layup at rim,34,9
116,1,0:12.0,Defensive rebound by T. Williams,,34,9
117,1,0:01.0,B. Bogdanović makes 2-pt layup from 1 ft,,36,9
118,1,0:00.0,,M. Bridges misses 3-pt jump shot from 45 ft,36,9
119,1,0:00.0,,Offensive rebound by Team,36,9
120,2,11:48.0,,Personal foul by J. Jackson (drawn by R. Anderson),36,9
121,2,11:39.0,,Turnover by E. Okobo (out of bounds lost ball),36,9
122,2,11:24.0,Turnover by K. Koufos (offensive foul),,36,9
123,2,11:24.0,Offensive foul by K. Koufos (drawn by T. Daniels),,36,9
124,2,11:06.0,,Offensive foul by R. Holmes (drawn by B. Bogdanović),36,9
125,2,11:06.0,,Turnover by R. Holmes (offensive foul),36,9
126,2,11:06.0,B. Hield enters the game for F. Mason,,36,9
127,2,10:53.0,Shooting foul by R. Anderson (drawn by K. Koufos),,36,9
128,2,10:53.0,K. Koufos misses free throw 1 of 2,,36,9
129,2,10:53.0,Offensive rebound by Team,,36,9
130,2,10:53.0,K. Koufos makes free throw 2 of 2,,37,9
131,2,10:38.0,,M. Bridges misses 3-pt jump shot from 26 ft,37,9
132,2,10:36.0,,Offensive rebound by R. Holmes,37,9
133,2,10:35.0,,Personal foul by K. Koufos (drawn by R. Holmes),37,9
134,2,10:35.0,W. Cauley-Stein enters the game for K. Koufos,,37,9
135,2,10:27.0,,E. Okobo misses 2-pt jump shot from 7 ft,37,9
136,2,10:25.0,,Offensive rebound by R. Holmes,37,9
137,2,10:25.0,,R. Holmes misses 2-pt dunk from 1 ft,37,9
138,2,10:25.0,Defensive rebound by B. Bogdanović,,37,9
139,2,10:25.0,Personal foul by R. Holmes (drawn by B. Bogdanović),,37,9
140,2,10:12.0,J. Jackson makes 3-pt jump shot from 25 ft (assist by B. Hield),,40,9
141,2,9:58.0,,Personal foul by B. Hield (drawn by R. Holmes),40,9
142,2,9:58.0,D. Fox enters the game for B. Bogdanović,,40,9
143,2,9:58.0,,D. Ayton enters the game for R. Holmes,40,9
144,2,9:42.0,,D. Ayton misses 2-pt jump shot from 3 ft,40,9
145,2,9:37.0,,Offensive rebound by D. Ayton,40,9
146,2,9:37.0,,D. Ayton makes 2-pt dunk from 1 ft,40,11
147,2,9:24.0,Personal foul by R. Anderson (drawn by W. Cauley-Stein),,40,11
148,2,9:24.0,,T. Ariza enters the game for R. Anderson,40,11
149,2,9:18.0,W. Cauley-Stein misses 2-pt jump shot from 17 ft,,40,11
150,2,9:17.0,Shooting foul by M. Bridges (drawn by B. Hield),,40,11
151,2,9:17.0,Offensive rebound by B. Hield,,40,11
152,2,9:17.0,B. Hield misses free throw 1 of 2,,40,11
153,2,9:17.0,Offensive rebound by Team,,40,11
154,2,9:17.0,B. Hield makes free throw 2 of 2,,41,11
155,2,8:53.0,,D. Ayton misses 2-pt layup from 1 ft,41,11
156,2,8:49.0,,Offensive rebound by T. Daniels,41,11
157,2,8:43.0,,E. Okobo misses 3-pt jump shot from 26 ft,41,11
158,2,8:40.0,Defensive rebound by J. Jackson,,41,11
159,2,8:27.0,B. Hield makes 2-pt jump shot from 18 ft,,43,11
160,2,8:09.0,,E. Okobo makes 2-pt layup from 1 ft (assist by M. Bridges),43,13
161,2,8:00.0,B. Hield makes 3-pt jump shot from 23 ft (assist by W. Cauley-Stein),,46,13
162,2,8:00.0,,Phoenix full timeout,46,13
163,2,8:00.0,,J. Jackson enters the game for T. Daniels,46,13
164,2,8:00.0,,D. Melton enters the game for E. Okobo,46,13
165,2,7:48.0,,M. Bridges misses 3-pt jump shot from 26 ft,46,13
166,2,7:45.0,Defensive rebound by B. Hield,,46,13
167,2,7:31.0,D. Fox misses 2-pt jump shot from 8 ft,,46,13
168,2,7:29.0,,Defensive rebound by D. Ayton,46,13
169,2,7:17.0,,D. Melton misses 2-pt jump shot from 21 ft,46,13
170,2,7:14.0,Defensive rebound by J. Jackson,,46,13
171,2,7:01.0,Turnover by W. Cauley-Stein (traveling),,46,13
172,2,7:01.0,N. Bjelica enters the game for J. Jackson,,46,13
173,2,6:44.0,,M. Bridges makes 2-pt layup at rim (assist by J. Jackson),46,15
174,2,6:40.0,Shooting foul by D. Melton (drawn by B. Hield),,46,15
175,2,6:40.0,B. Hield makes free throw 1 of 2,,47,15
176,2,6:40.0,B. Hield makes free throw 2 of 2,,48,15
177,2,6:21.0,,D. Melton makes 3-pt jump shot from 24 ft (assist by D. Ayton),48,18
178,2,6:00.0,B. Hield makes 2-pt jump shot from 14 ft (assist by W. Cauley-Stein),,50,18
179,2,5:49.0,,Turnover by J. Jackson (bad pass; steal by B. Hield),50,18
180,2,5:43.0,T. Williams makes 3-pt jump shot from 26 ft (assist by W. Cauley-Stein),,53,18
181,2,5:28.0,,Personal foul by W. Cauley-Stein (drawn by D. Ayton),53,18
182,2,5:28.0,I. Shumpert enters the game for T. Williams,,53,18
183,2,5:28.0,,J. Crawford enters the game for M. Bridges,53,18
184,2,5:18.0,,Shooting foul by W. Cauley-Stein (drawn by T. Ariza),53,18
185,2,5:18.0,,T. Ariza makes free throw 1 of 2,53,19
186,2,5:18.0,K. Koufos enters the game for W. Cauley-Stein,,53,19
187,2,5:18.0,,T. Ariza misses free throw 2 of 2,53,19
188,2,5:16.0,Defensive rebound by N. Bjelica,,53,19
189,2,5:08.0,B. Hield misses 2-pt jump shot from 22 ft,,53,19
190,2,5:05.0,,Defensive rebound by D. Ayton,53,19
191,2,5:00.0,,T. Ariza makes 3-pt jump shot from 23 ft (assist by J. Crawford),53,22
192,2,4:46.0,Turnover by N. Bjelica (lost ball; steal by T. Ariza),,53,22
193,2,4:42.0,,T. Ariza makes 2-pt dunk at rim (assist by D. Melton),53,24
194,2,4:35.0,Sacramento full timeout,,53,24
195,2,4:35.0,B. Bogdanović enters the game for B. Hield,,53,24
196,2,4:24.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,53,24
197,2,4:22.0,,Defensive rebound by J. Jackson,53,24
198,2,4:03.0,,J. Jackson makes 3-pt jump shot from 23 ft (assist by J. Crawford),53,27
199,2,3:44.0,K. Koufos makes 2-pt hook shot from 6 ft (assist by N. Bjelica),,55,27
200,2,3:35.0,,Def 3 sec tech foul by Team,55,27
201,2,3:35.0,,J. Crawford makes technical free throw,55,28
202,2,3:33.0,,D. Melton makes 2-pt jump shot from 18 ft (assist by T. Ariza),55,30
203,2,3:22.0,D. Fox misses 2-pt jump shot from 10 ft,,55,30
204,2,3:18.0,,Defensive rebound by D. Ayton,55,30
205,2,3:14.0,,D. Ayton misses 2-pt hook shot from 1 ft,55,30
206,2,3:09.0,,Offensive rebound by T. Ariza,55,30
207,2,3:09.0,,T. Ariza makes 2-pt dunk from 1 ft,55,32
208,2,2:52.0,D. Fox makes 2-pt layup from 1 ft,,57,32
209,2,2:45.0,,T. Ariza misses 3-pt jump shot from 25 ft,57,32
210,2,2:43.0,Defensive rebound by K. Koufos,,57,32
211,2,2:36.0,K. Koufos makes 2-pt jump shot from 15 ft (assist by N. Bjelica),,59,32
212,2,2:24.0,,J. Crawford misses 3-pt jump shot from 25 ft,59,32
213,2,2:24.0,Defensive rebound by N. Bjelica,,59,32
214,2,2:11.0,K. Koufos makes 2-pt layup from 1 ft (assist by I. Shumpert),,61,32
215,2,1:56.0,,Turnover by J. Crawford (bad pass; steal by N. Bjelica),61,32
216,2,1:54.0,Shooting foul by J. Crawford (drawn by K. Koufos),,61,32
217,2,1:54.0,B. Bogdanović makes free throw 1 of 2,,62,32
218,2,1:54.0,B. Bogdanović makes free throw 2 of 2,,63,32
219,2,1:42.0,,Shooting foul by B. Bogdanović (drawn by J. Jackson),63,32
220,2,1:42.0,,J. Jackson makes free throw 1 of 2,63,33
221,2,1:42.0,,R. Holmes enters the game for D. Ayton,63,33
222,2,1:42.0,,J. Jackson makes free throw 2 of 2,63,34
223,2,1:35.0,D. Fox makes 2-pt layup at rim,,65,34
224,2,1:11.0,,T. Ariza makes 3-pt jump shot from 25 ft (assist by D. Melton),65,37
225,2,0:53.0,Turnover by N. Bjelica (lost ball; steal by T. Ariza),,65,37
226,2,0:52.0,,Turnover by T. Ariza (out of bounds lost ball),65,37
227,2,0:38.0,D. Fox makes 3-pt jump shot from 25 ft,,68,37
228,2,0:21.0,,D. Melton makes 3-pt jump shot from 25 ft (assist by T. Ariza),68,40
229,2,0:02.0,B. Bogdanović misses 2-pt layup from 1 ft,,68,40
230,2,0:00.0,,Defensive rebound by J. Jackson,68,40
231,2,0:00.0,,J. Jackson misses 3-pt jump shot from 43 ft,68,40
232,2,0:00.0,,Offensive rebound by Team,68,40
233,3,11:37.0,,Turnover by M. Bridges (bad pass; steal by I. Shumpert),68,40
234,3,11:33.0,I. Shumpert makes 2-pt layup at rim (assist by D. Fox),,70,40
235,3,11:23.0,,D. Melton makes 2-pt layup from 1 ft (assist by T. Ariza),70,42
236,3,11:08.0,I. Shumpert misses 3-pt jump shot from 25 ft,,70,42
237,3,11:08.0,,Defensive rebound by D. Ayton,70,42
238,3,10:49.0,,T. Ariza misses 2-pt jump shot from 9 ft,70,42
239,3,10:45.0,,D. Ayton makes 2-pt layup at rim,70,44
240,3,10:45.0,,Offensive rebound by D. Ayton,70,44
241,3,10:37.0,D. Fox misses 2-pt layup at rim (block by M. Bridges),,70,44
242,3,10:34.0,,Defensive rebound by D. Ayton,70,44
243,3,10:31.0,,J. Jackson misses 2-pt layup from 2 ft,70,44
244,3,10:29.0,Defensive rebound by N. Bjelica,,70,44
245,3,10:23.0,D. Fox makes 2-pt layup from 1 ft,,72,44
246,3,10:08.0,,T. Ariza misses 3-pt jump shot from 25 ft,72,44
247,3,10:07.0,Defensive rebound by W. Cauley-Stein,,72,44
248,3,9:56.0,Shooting foul by D. Melton (drawn by I. Shumpert),,72,44
249,3,9:56.0,I. Shumpert makes free throw 1 of 2,,73,44
250,3,9:56.0,I. Shumpert makes free throw 2 of 2,,74,44
251,3,9:43.0,,J. Jackson makes 3-pt jump shot from 25 ft (assist by D. Ayton),74,47
252,3,9:27.0,I. Shumpert makes 2-pt jump shot from 20 ft (assist by W. Cauley-Stein),,76,47
253,3,9:08.0,,D. Ayton makes 2-pt dunk from 1 ft (assist by J. Jackson),76,49
254,3,8:51.0,B. Hield misses 3-pt jump shot from 25 ft,,76,49
255,3,8:48.0,,Defensive rebound by D. Ayton,76,49
256,3,8:45.0,,Turnover by T. Ariza (bad pass; steal by D. Fox),76,49
257,3,8:39.0,B. Hield makes 2-pt jump shot from 18 ft (assist by D. Fox),,78,49
258,3,8:15.0,,Shooting foul by I. Shumpert (drawn by J. Jackson),78,49
259,3,8:15.0,,J. Jackson makes free throw 1 of 2,78,50
260,3,8:15.0,,J. Crawford enters the game for M. Bridges,78,50
261,3,8:15.0,,J. Jackson makes free throw 2 of 2,78,51
262,3,8:07.0,D. Fox makes 2-pt jump shot from 17 ft,,80,51
263,3,7:53.0,,D. Melton misses 3-pt jump shot from 25 ft,80,51
264,3,7:51.0,Defensive rebound by I. Shumpert,,80,51
265,3,7:42.0,Turnover by I. Shumpert (lost ball; steal by D. Ayton),,80,51
266,3,7:33.0,,Turnover by T. Ariza (bad pass),80,51
267,3,7:26.0,Shooting foul by D. Melton (drawn by D. Fox),,80,51
268,3,7:26.0,D. Fox makes free throw 1 of 2,,81,51
269,3,7:26.0,,R. Holmes enters the game for D. Ayton,81,51
270,3,7:26.0,D. Fox misses free throw 2 of 2,,81,51
271,3,7:24.0,,Defensive rebound by T. Ariza,81,51
272,3,7:13.0,,T. Ariza makes 3-pt jump shot from 25 ft (assist by J. Crawford),81,54
273,3,7:00.0,B. Hield misses 2-pt jump shot from 19 ft,,81,54
274,3,6:56.0,,Defensive rebound by J. Crawford,81,54
275,3,6:35.0,,D. Melton makes 3-pt jump shot from 23 ft (assist by J. Crawford),81,57
276,3,6:19.0,Turnover by D. Fox (bad pass; steal by T. Ariza),,81,57
277,3,6:19.0,,Personal foul by W. Cauley-Stein (drawn by T. Ariza),81,57
278,3,6:19.0,,Phoenix full timeout,81,57
279,3,6:19.0,B. Bogdanović enters the game for W. Cauley-Stein,,81,57
280,3,6:19.0,K. Koufos enters the game for B. Hield,,81,57
281,3,6:06.0,,J. Jackson makes 2-pt dunk from 1 ft,81,59
282,3,5:49.0,Personal foul by D. Melton (drawn by K. Koufos),,81,59
283,3,5:49.0,J. Jackson enters the game for N. Bjelica,,81,59
284,3,5:49.0,,E. Okobo enters the game for D. Melton,81,59
285,3,5:40.0,K. Koufos misses 2-pt hook shot from 1 ft,,81,59
286,3,5:38.0,Offensive rebound by I. Shumpert,,81,59
287,3,5:37.0,J. Jackson makes 3-pt jump shot from 27 ft (assist by D. Fox),,84,59
288,3,5:11.0,,J. Crawford misses 3-pt jump shot from 27 ft,84,59
289,3,5:10.0,Defensive rebound by Team,,84,59
290,3,4:57.0,Personal foul by J. Jackson (drawn by B. Bogdanović),,84,59
291,3,4:50.0,Shooting foul by J. Crawford (drawn by I. Shumpert),,84,59
292,3,4:50.0,I. Shumpert misses free throw 1 of 2,,84,59
293,3,4:50.0,Offensive rebound by Team,,84,59
294,3,4:50.0,I. Shumpert makes free throw 2 of 2,,85,59
295,3,4:30.0,,R. Holmes makes 2-pt hook shot from 5 ft,85,61
296,3,4:16.0,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by D. Fox),,88,61
297,3,4:03.0,,Personal foul by D. Fox (drawn by E. Okobo),88,61
298,3,4:03.0,T. Williams enters the game for I. Shumpert,,88,61
299,3,4:03.0,,M. Bridges enters the game for T. Ariza,88,61
300,3,3:57.0,,J. Crawford misses 2-pt jump shot from 16 ft (block by J. Jackson),88,61
301,3,3:54.0,Defensive rebound by K. Koufos,,88,61
302,3,3:44.0,Shooting foul by J. Crawford (drawn by D. Fox),,88,61
303,3,3:44.0,D. Fox makes free throw 1 of 2,,89,61
304,3,3:44.0,D. Fox makes free throw 2 of 2,,90,61
305,3,3:32.0,,Turnover by R. Holmes (bad pass; steal by T. Williams),90,61
306,3,3:29.0,T. Williams makes 2-pt dunk from 1 ft,,92,61
307,3,3:29.0,,Phoenix full timeout,92,61
308,3,3:29.0,F. Mason enters the game for D. Fox,,92,61
309,3,3:18.0,,M. Bridges misses 3-pt jump shot from 23 ft,92,61
310,3,3:16.0,Defensive rebound by F. Mason,,92,61
311,3,3:02.0,B. Bogdanović makes 2-pt jump shot from 20 ft (assist by J. Jackson),,94,61
312,3,2:47.0,,R. Holmes makes 2-pt dunk from 1 ft (assist by M. Bridges),94,63
313,3,2:35.0,J. Jackson misses 2-pt jump shot from 17 ft,,94,63
314,3,2:33.0,,Defensive rebound by R. Holmes,94,63
315,3,2:27.0,,J. Jackson makes 2-pt dunk from 1 ft (assist by E. Okobo),94,65
316,3,2:12.0,T. Williams makes 2-pt layup from 1 ft (assist by K. Koufos),,96,65
317,3,1:54.0,,Personal foul by K. Koufos (drawn by R. Holmes),96,65
318,3,1:45.0,,J. Jackson misses 2-pt jump shot from 18 ft,96,65
319,3,1:42.0,Defensive rebound by T. Williams,,96,65
320,3,1:35.0,F. Mason misses 2-pt jump shot from 20 ft,,96,65
321,3,1:32.0,,Defensive rebound by R. Holmes,96,65
322,3,1:24.0,,J. Jackson misses 3-pt jump shot from 23 ft,96,65
323,3,1:21.0,,Offensive rebound by R. Holmes,96,65
324,3,1:20.0,,M. Bridges makes 2-pt dunk from 1 ft (assist by R. Holmes),96,67
325,3,1:06.0,Turnover by J. Jackson (lost ball; steal by M. Bridges),,96,67
326,3,1:02.0,,M. Bridges misses 2-pt layup from 1 ft (block by B. Bogdanović),96,67
327,3,1:02.0,,Offensive rebound by Team,96,67
328,3,1:02.0,,T. Daniels enters the game for J. Jackson,96,67
329,3,0:52.0,,Turnover by T. Daniels (bad pass; steal by F. Mason),96,67
330,3,0:51.0,Personal take foul by E. Okobo (drawn by F. Mason),,96,67
331,3,0:51.0,F. Mason misses free throw 1 of 2,,96,67
332,3,0:51.0,Offensive rebound by Team,,96,67
333,3,0:51.0,F. Mason makes free throw 2 of 2,,97,67
334,3,0:39.0,,R. Holmes misses 2-pt layup from 1 ft,97,67
335,3,0:37.0,Defensive rebound by T. Williams,,97,67
336,3,0:32.0,B. Bogdanović misses 3-pt jump shot from 27 ft,,97,67
337,3,0:29.0,,Defensive rebound by E. Okobo,97,67
338,3,0:07.0,,Turnover by J. Crawford (bad pass; steal by B. Bogdanović),97,67
339,3,0:02.0,J. Jackson makes 2-pt layup at rim,,99,67
340,3,0:00.0,,J. Crawford misses 3-pt jump shot from 44 ft,99,67
341,3,0:00.0,,Offensive rebound by Team,99,67
342,4,11:37.0,Turnover by B. Bogdanović (bad pass; steal by M. Bridges),,99,67
343,4,11:21.0,,T. Daniels misses 3-pt jump shot from 25 ft,99,67
344,4,11:16.0,,Offensive rebound by R. Holmes,99,67
345,4,11:14.0,,Turnover by R. Holmes (bad pass; steal by T. Williams),99,67
346,4,11:11.0,T. Williams makes 2-pt dunk from 1 ft,,101,67
347,4,10:55.0,,E. Okobo makes 2-pt jump shot from 14 ft,101,69
348,4,10:47.0,Personal foul by E. Okobo (drawn by F. Mason),,101,69
349,4,10:47.0,Y. Ferrell enters the game for B. Bogdanović,,101,69
350,4,10:29.0,F. Mason misses 2-pt jump shot from 2 ft,,101,69
351,4,10:27.0,,Defensive rebound by M. Bridges,101,69
352,4,10:20.0,,T. Daniels misses 3-pt jump shot from 23 ft,101,69
353,4,10:18.0,,Offensive rebound by R. Holmes,101,69
354,4,10:15.0,,T. Daniels makes 3-pt jump shot from 23 ft (assist by R. Holmes),101,72
355,4,10:15.0,Sacramento full timeout,,101,72
356,4,10:15.0,H. Giles enters the game for K. Koufos,,101,72
357,4,10:15.0,B. McLemore enters the game for T. Williams,,101,72
358,4,10:00.0,B. McLemore makes 3-pt jump shot from 24 ft (assist by F. Mason),,104,72
359,4,9:42.0,,E. Okobo misses 3-pt jump shot from 26 ft,104,72
360,4,9:37.0,Defensive rebound by H. Giles,,104,72
361,4,9:29.0,B. McLemore misses 3-pt jump shot from 26 ft,,104,72
362,4,9:27.0,,Defensive rebound by R. Holmes,104,72
363,4,9:11.0,,Shooting foul by H. Giles (drawn by R. Holmes),104,72
364,4,9:11.0,,R. Holmes makes free throw 1 of 2,104,73
365,4,9:11.0,,D. Melton enters the game for E. Okobo,104,73
366,4,9:11.0,,R. Holmes makes free throw 2 of 2,104,74
367,4,8:55.0,Personal foul by R. Holmes (drawn by H. Giles),,104,74
368,4,8:45.0,Shooting foul by R. Holmes (drawn by H. Giles),,104,74
369,4,8:45.0,H. Giles misses free throw 1 of 2,,104,74
370,4,8:45.0,Offensive rebound by Team,,104,74
371,4,8:45.0,H. Giles misses free throw 2 of 2,,104,74
372,4,8:43.0,,Defensive rebound by D. Bender,104,74
373,4,8:34.0,,R. Holmes makes 2-pt layup from 1 ft (assist by D. Bender),104,76
374,4,8:21.0,H. Giles makes 2-pt jump shot from 5 ft (assist by Y. Ferrell),,106,76
375,4,8:09.0,,T. Daniels misses 3-pt jump shot from 25 ft,106,76
376,4,8:09.0,,Offensive rebound by R. Holmes,106,76
