,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,PHOENIX_ACTION,OKLAHOMA CITY_SCORE,PHOENIX_SCORE
56,1,4:06.0,Offensive rebound by J. Grant,,17,18
57,1,4:06.0,Shooting foul by R. Holmes (drawn by J. Grant),,17,18
58,1,4:06.0,J. Grant makes free throw 1 of 2,,18,18
59,1,4:06.0,J. Grant makes free throw 2 of 2,,19,18
60,1,3:43.0,,Shooting foul by J. Grant (drawn by R. Holmes),19,18
61,1,3:43.0,,R. Holmes makes free throw 1 of 2,19,19
62,1,3:43.0,,R. Holmes misses free throw 2 of 2,19,19
63,1,3:41.0,Defensive rebound by N. Noel,,19,19
64,1,3:29.0,Turnover by N. Noel (bad pass; steal by J. Jackson),,19,19
65,1,3:29.0,,Personal foul by P. George (drawn by J. Jackson),19,19
66,1,3:19.0,,T. Warren misses 2-pt jump shot from 13 ft,19,19
67,1,3:14.0,Defensive rebound by N. Noel,,19,19
68,1,3:05.0,Personal foul by T. Warren (drawn by P. George),,19,19
69,1,3:05.0,,D. Bender enters the game for T. Warren,19,19
70,1,2:58.0,D. Schröder misses 3-pt jump shot from 25 ft,,19,19
71,1,2:55.0,Offensive rebound by N. Noel,,19,19
72,1,2:53.0,D. Schröder makes 3-pt jump shot from 26 ft,,22,19
73,1,2:40.0,,Personal foul by D. Burton (drawn by J. Jackson),22,19
74,1,2:40.0,R. Felton enters the game for J. Grant,,22,19
75,1,2:40.0,P. Patterson enters the game for D. Schröder,,22,19
76,1,2:32.0,,D. Bender misses 3-pt jump shot from 26 ft,22,19
77,1,2:29.0,Defensive rebound by P. George,,22,19
78,1,2:21.0,P. George makes 2-pt jump shot from 12 ft,,24,19
79,1,2:12.0,,D. Booker misses 2-pt jump shot from 21 ft,24,19
80,1,2:12.0,Defensive rebound by D. Burton,,24,19
81,1,2:01.0,P. George misses 3-pt jump shot from 26 ft,,24,19
82,1,2:00.0,,Defensive rebound by R. Holmes,24,19
83,1,1:54.0,,I. Canaan misses 3-pt jump shot from 28 ft,24,19
84,1,1:50.0,Defensive rebound by N. Noel,,24,19
85,1,1:41.0,R. Felton misses 3-pt jump shot from 26 ft,,24,19
86,1,1:38.0,,Defensive rebound by J. Jackson,24,19
87,1,1:31.0,,D. Bender misses 3-pt jump shot from 23 ft,24,19
88,1,1:28.0,Defensive rebound by P. George,,24,19
89,1,1:27.0,Personal foul by R. Holmes (drawn by P. George),,24,19
90,1,1:27.0,P. George makes free throw 1 of 2,,25,19
91,1,1:27.0,T. Luwawu-Cabarrot enters the game for D. Burton,,25,19
92,1,1:27.0,,D. Melton enters the game for I. Canaan,25,19
93,1,1:27.0,P. George makes free throw 2 of 2,,26,19
94,1,1:09.0,,J. Jackson misses 2-pt jump shot from 18 ft,26,19
95,1,1:05.0,,Offensive rebound by Team,26,19
96,1,1:05.0,,D. Ayton enters the game for R. Holmes,26,19
97,1,0:58.0,,D. Booker makes 3-pt jump shot from 30 ft,26,22
98,1,0:45.0,P. Patterson makes 3-pt jump shot from 27 ft (assist by R. Felton),,29,22
99,1,0:31.0,,D. Booker makes 3-pt jump shot from 25 ft,29,25
100,1,0:17.0,P. George misses 2-pt jump shot from 8 ft,,29,25
101,1,0:15.0,,Defensive rebound by D. Ayton,29,25
102,1,0:11.0,,D. Booker misses 2-pt jump shot from 12 ft,29,25
103,1,0:09.0,Defensive rebound by Team,,29,25
104,1,0:09.0,,Loose ball foul by D. Melton (drawn by P. Patterson),29,25
105,1,0:09.0,P. Patterson misses free throw 1 of 2,,29,25
106,1,0:09.0,Offensive rebound by Team,,29,25
107,1,0:09.0,,I. Canaan enters the game for D. Bender,29,25
108,1,0:09.0,P. Patterson makes free throw 2 of 2,,30,25
109,2,11:37.0,,J. Crawford misses 3-pt jump shot from 37 ft,30,25
110,2,11:34.0,Defensive rebound by Team,,30,25
111,2,11:15.0,T. Luwawu-Cabarrot makes 2-pt layup from 2 ft,,32,25
112,2,10:56.0,,D. Ayton makes 2-pt dunk from 1 ft (assist by J. Crawford),32,27
113,2,10:25.0,,Personal foul by R. Felton (drawn by D. Ayton),32,27
114,2,10:18.0,,D. Ayton misses 2-pt layup from 2 ft,32,27
115,2,10:15.0,Defensive rebound by D. Burton,,32,27
116,2,10:13.0,D. Burton misses 2-pt layup from 1 ft (block by J. Jackson),,32,27
117,2,10:06.0,,Defensive rebound by D. Melton,32,27
118,2,10:04.0,,D. Ayton makes 2-pt layup from 2 ft (assist by J. Crawford),32,29
119,2,10:03.0,Oklahoma City full timeout,,32,29
120,2,9:46.0,Turnover by T. Luwawu-Cabarrot (bad pass; steal by D. Melton),,32,29
121,2,9:40.0,,J. Crawford misses 3-pt jump shot from 24 ft,32,29
122,2,9:37.0,Defensive rebound by S. Adams,,32,29
123,2,9:29.0,R. Felton misses 2-pt jump shot from 20 ft,,32,29
124,2,9:26.0,Offensive rebound by S. Adams,,32,29
125,2,9:21.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 26 ft,,32,29
126,2,9:20.0,,Defensive rebound by D. Melton,32,29
127,2,9:12.0,,Turnover by J. Jackson (bad pass; steal by S. Adams),32,29
128,2,9:07.0,P. Patterson misses 3-pt jump shot from 27 ft,,32,29
129,2,9:04.0,Offensive rebound by S. Adams,,32,29
130,2,8:59.0,Turnover by S. Adams (lost ball; steal by J. Jackson),,32,29
131,2,8:55.0,,T. Warren makes 2-pt layup at rim,32,31
132,2,8:38.0,Turnover by R. Felton (bad pass),,32,31
133,2,8:38.0,D. Schröder enters the game for D. Burton,,32,31
134,2,8:26.0,,T. Warren misses 2-pt layup from 1 ft,32,31
135,2,8:21.0,,Offensive rebound by T. Warren,32,31
136,2,8:20.0,,T. Warren makes 2-pt layup from 1 ft,32,33
137,2,8:14.0,D. Schröder makes 2-pt layup from 7 ft,,34,33
138,2,7:56.0,,T. Warren makes 2-pt jump shot from 1 ft,34,35
139,2,7:46.0,Turnover by R. Felton (bad pass; steal by D. Ayton),,34,35
140,2,7:41.0,,Turnover by D. Melton (bad pass; steal by D. Schröder),34,35
141,2,7:36.0,T. Luwawu-Cabarrot makes 2-pt layup from 1 ft (assist by R. Felton),,36,35
142,2,7:19.0,,D. Ayton misses 2-pt jump shot from 17 ft,36,35
143,2,7:16.0,Defensive rebound by S. Adams,,36,35
144,2,7:11.0,Personal foul by J. Jackson (drawn by D. Schröder),,36,35
145,2,7:11.0,P. George enters the game for R. Felton,,36,35
146,2,7:11.0,J. Grant enters the game for P. Patterson,,36,35
147,2,7:11.0,,D. Booker enters the game for J. Jackson,36,35
148,2,7:11.0,,M. Bridges enters the game for D. Melton,36,35
149,2,7:00.0,Shooting foul by J. Crawford (drawn by J. Grant),,36,35
150,2,7:00.0,J. Grant makes free throw 1 of 2,,37,35
151,2,7:00.0,J. Grant makes free throw 2 of 2,,38,35
152,2,6:48.0,,T. Warren misses 2-pt jump shot from 12 ft (block by J. Grant),38,35
153,2,6:45.0,Defensive rebound by J. Grant,,38,35
154,2,6:28.0,Turnover by P. George (lost ball; steal by M. Bridges),,38,35
155,2,6:25.0,,Shooting foul by T. Luwawu-Cabarrot (drawn by T. Warren),38,35
156,2,6:25.0,,T. Warren makes free throw 1 of 2,38,36
157,2,6:25.0,,T. Warren misses free throw 2 of 2,38,36
158,2,6:22.0,Defensive rebound by J. Grant,,38,36
159,2,6:12.0,D. Schröder misses 2-pt layup from 3 ft (block by M. Bridges),,38,36
160,2,6:12.0,,Defensive rebound by Team,38,36
161,2,6:12.0,,Phoenix full timeout,38,36
162,2,6:04.0,,Personal foul by D. Schröder (drawn by J. Crawford),38,36
163,2,5:53.0,,D. Ayton misses 2-pt layup at rim,38,36
164,2,5:51.0,,Offensive rebound by D. Ayton,38,36
165,2,5:49.0,,D. Ayton misses 2-pt layup from 1 ft (block by P. George),38,36
166,2,5:47.0,Defensive rebound by P. George,,38,36
167,2,5:47.0,P. George misses 3-pt jump shot from 24 ft,,38,36
168,2,5:45.0,Offensive rebound by S. Adams,,38,36
169,2,5:45.0,S. Adams misses 2-pt dunk at rim,,38,36
170,2,5:43.0,,Defensive rebound by D. Booker,38,36
171,2,5:40.0,,Offensive foul by D. Ayton (drawn by P. George),38,36
172,2,5:40.0,,Turnover by D. Ayton (offensive foul),38,36
173,2,5:25.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 23 ft,,38,36
174,2,5:21.0,,Defensive rebound by M. Bridges,38,36
175,2,5:07.0,,Turnover by D. Booker (bad pass; steal by D. Schröder),38,36
176,2,5:03.0,D. Schröder misses 3-pt jump shot from 25 ft,,38,36
177,2,4:57.0,Offensive rebound by T. Luwawu-Cabarrot,,38,36
178,2,4:57.0,T. Luwawu-Cabarrot misses 2-pt layup from 2 ft,,38,36
179,2,4:55.0,,Defensive rebound by D. Ayton,38,36
180,2,4:47.0,,D. Booker misses 2-pt jump shot from 12 ft,38,36
181,2,4:45.0,Defensive rebound by P. George,,38,36
182,2,4:41.0,T. Luwawu-Cabarrot misses 2-pt layup from 1 ft,,38,36
183,2,4:38.0,,Defensive rebound by T. Warren,38,36
184,2,4:32.0,,T. Warren misses 3-pt jump shot from 26 ft,38,36
185,2,4:29.0,Defensive rebound by P. George,,38,36
186,2,4:19.0,Shooting foul by M. Bridges (drawn by S. Adams),,38,36
187,2,4:19.0,S. Adams misses free throw 1 of 2,,38,36
188,2,4:19.0,Offensive rebound by Team,,38,36
189,2,4:19.0,H. Diallo enters the game for T. Luwawu-Cabarrot,,38,36
190,2,4:19.0,,I. Canaan enters the game for D. Ayton,38,36
191,2,4:19.0,,R. Holmes enters the game for J. Crawford,38,36
192,2,4:19.0,S. Adams makes free throw 2 of 2,,39,36
193,2,4:03.0,,T. Warren misses 2-pt jump shot from 10 ft,39,36
194,2,4:01.0,Defensive rebound by P. George,,39,36
195,2,3:54.0,D. Schröder makes 2-pt jump shot from 19 ft,,41,36
196,2,3:29.0,,D. Booker misses 2-pt jump shot from 11 ft,41,36
197,2,3:27.0,Defensive rebound by P. George,,41,36
198,2,3:10.0,S. Adams misses 2-pt hook shot from 3 ft,,41,36
199,2,3:09.0,Offensive rebound by D. Schröder,,41,36
200,2,2:55.0,P. George misses 2-pt jump shot from 19 ft,,41,36
201,2,2:49.0,Offensive rebound by H. Diallo,,41,36
202,2,2:48.0,H. Diallo misses 2-pt layup from 2 ft,,41,36
203,2,2:48.0,,Defensive rebound by R. Holmes,41,36
204,2,2:44.0,,T. Warren misses 2-pt layup from 1 ft,41,36
205,2,2:39.0,,Offensive rebound by R. Holmes,41,36
206,2,2:39.0,,R. Holmes makes 2-pt layup from 1 ft,41,38
207,2,2:33.0,S. Adams makes 2-pt dunk from 1 ft (assist by J. Grant),,43,38
208,2,2:11.0,,M. Bridges misses 3-pt jump shot from 28 ft,43,38
209,2,2:07.0,Defensive rebound by J. Grant,,43,38
210,2,2:00.0,P. George makes 2-pt jump shot from 16 ft,,45,38
211,2,1:38.0,,D. Booker misses 3-pt jump shot from 25 ft,45,38
212,2,1:35.0,Defensive rebound by D. Schröder,,45,38
213,2,1:27.0,J. Grant misses 2-pt layup from 3 ft,,45,38
214,2,1:24.0,,Defensive rebound by D. Booker,45,38
215,2,1:19.0,,I. Canaan makes 2-pt layup from 4 ft,45,40
216,2,0:57.0,J. Grant misses 3-pt jump shot from 26 ft,,45,40
217,2,0:54.0,Offensive rebound by S. Adams,,45,40
218,2,0:54.0,S. Adams makes 2-pt layup from 1 ft,,47,40
219,2,0:34.0,,D. Booker makes 2-pt jump shot from 20 ft,47,42
220,2,0:13.0,D. Schröder misses 2-pt layup from 2 ft (block by R. Holmes),,47,42
221,2,0:13.0,,Defensive rebound by R. Holmes,47,42
222,2,0:00.0,,I. Canaan misses 2-pt jump shot from 21 ft (block by J. Grant),47,42
223,2,0:00.0,,Offensive rebound by Team,47,42
224,3,11:44.0,,Turnover by D. Ayton (dbl dribble),47,42
225,3,11:35.0,J. Grant makes 2-pt layup from 3 ft (assist by P. George),,49,42
226,3,11:17.0,,D. Ayton makes 2-pt dunk at rim (assist by D. Booker),49,44
227,3,11:08.0,S. Adams makes 2-pt dunk at rim (assist by D. Schröder),,51,44
228,3,10:51.0,,M. Bridges misses 2-pt jump shot from 10 ft,51,44
229,3,10:49.0,Defensive rebound by P. George,,51,44
230,3,10:43.0,Personal foul by D. Booker (drawn by P. George),,51,44
231,3,10:37.0,P. George makes 2-pt jump shot from 20 ft (assist by D. Schröder),,53,44
232,3,10:12.0,,D. Ayton makes 2-pt layup from 2 ft (assist by I. Canaan),53,46
233,3,9:47.0,D. Schröder makes 2-pt layup from 1 ft,,55,46
234,3,9:32.0,,D. Ayton misses 2-pt jump shot from 20 ft,55,46
235,3,9:30.0,Defensive rebound by D. Schröder,,55,46
236,3,9:24.0,P. George misses 3-pt jump shot from 28 ft,,55,46
237,3,9:21.0,,Defensive rebound by D. Ayton,55,46
238,3,9:15.0,,Personal foul by S. Adams (drawn by I. Canaan),55,46
239,3,9:08.0,,D. Booker misses 3-pt jump shot from 26 ft,55,46
240,3,9:04.0,Defensive rebound by H. Diallo,,55,46
241,3,8:56.0,P. George makes 3-pt jump shot from 26 ft (assist by J. Grant),,58,46
242,3,8:54.0,,Phoenix full timeout,58,46
243,3,8:39.0,,T. Warren misses 2-pt jump shot from 10 ft,58,46
244,3,8:37.0,Defensive rebound by P. George,,58,46
245,3,8:29.0,Turnover by D. Schröder (bad pass; steal by M. Bridges),,58,46
246,3,8:28.0,,I. Canaan misses 3-pt jump shot from 28 ft,58,46
247,3,8:19.0,Defensive rebound by H. Diallo,,58,46
248,3,8:10.0,Shooting foul by D. Booker (drawn by S. Adams),,58,46
249,3,8:10.0,S. Adams makes free throw 1 of 2,,59,46
250,3,8:10.0,S. Adams makes free throw 2 of 2,,60,46
251,3,7:53.0,,Turnover by T. Warren (bad pass; steal by D. Schröder),60,46
252,3,7:34.0,S. Adams makes 2-pt layup from 1 ft,,62,46
253,3,7:13.0,,T. Warren misses 3-pt jump shot from 26 ft,62,46
254,3,7:11.0,Defensive rebound by D. Schröder,,62,46
255,3,7:06.0,P. George makes 2-pt jump shot from 20 ft,,64,46
256,3,7:04.0,,Phoenix full timeout,64,46
257,3,7:04.0,,D. Bender enters the game for M. Bridges,64,46
258,3,7:04.0,,J. Jackson enters the game for T. Warren,64,46
259,3,6:45.0,,D. Booker makes 2-pt jump shot at rim (assist by D. Bender),64,48
260,3,6:30.0,Turnover by D. Schröder (bad pass; steal by I. Canaan),,64,48
261,3,6:25.0,,D. Booker makes 3-pt jump shot from 29 ft (assist by I. Canaan),64,51
262,3,6:23.0,Oklahoma City full timeout,,64,51
263,3,6:15.0,P. George misses 3-pt jump shot from 24 ft,,64,51
264,3,6:11.0,,Defensive rebound by D. Ayton,64,51
265,3,5:51.0,,J. Jackson makes 3-pt jump shot from 24 ft,64,54
266,3,5:35.0,J. Grant makes 2-pt layup from 1 ft (assist by P. George),,66,54
267,3,5:35.0,Shooting foul by D. Bender (drawn by J. Grant),,66,54
268,3,5:35.0,J. Grant makes free throw 1 of 1,,67,54
269,3,5:18.0,,Turnover by D. Bender (lost ball; steal by D. Schröder),67,54
270,3,4:55.0,Turnover by P. George (bad pass; steal by J. Jackson),,67,54
271,3,4:47.0,,I. Canaan makes 3-pt jump shot from 25 ft (assist by D. Bender),67,57
272,3,4:31.0,D. Schröder makes 2-pt jump shot from 1 ft,,69,57
273,3,4:17.0,,J. Jackson misses 2-pt jump shot from 11 ft,69,57
274,3,4:12.0,,J. Jackson makes 2-pt layup at rim,69,59
275,3,4:12.0,,Offensive rebound by J. Jackson,69,59
276,3,4:04.0,Turnover by D. Schröder (lost ball; steal by J. Jackson),,69,59
277,3,3:59.0,,J. Jackson misses 2-pt layup from 1 ft (block by P. George),69,59
278,3,3:57.0,Defensive rebound by S. Adams,,69,59
279,3,3:57.0,Personal foul by I. Canaan (drawn by D. Schröder),,69,59
280,3,3:57.0,T. Luwawu-Cabarrot enters the game for S. Adams,,69,59
281,3,3:57.0,N. Noel enters the game for H. Diallo,,69,59
282,3,3:57.0,,J. Crawford enters the game for D. Ayton,69,59
283,3,3:57.0,,R. Holmes enters the game for D. Booker,69,59
284,3,3:45.0,P. George misses 2-pt layup from 1 ft (block by R. Holmes),,69,59
285,3,3:44.0,Offensive rebound by P. George,,69,59
286,3,3:44.0,Offensive rebound by N. Noel,,69,59
287,3,3:44.0,N. Noel misses 2-pt layup from 5 ft,,69,59
288,3,3:34.0,N. Noel makes 2-pt layup from 1 ft,,71,59
289,3,3:33.0,,Personal foul by T. Luwawu-Cabarrot (drawn by J. Crawford),71,59
290,3,3:19.0,,Shooting foul by P. George (drawn by J. Jackson),71,59
291,3,3:19.0,,J. Jackson makes free throw 1 of 2,71,60
292,3,3:19.0,,D. Melton enters the game for I. Canaan,71,60
293,3,3:19.0,,J. Jackson misses free throw 2 of 2,71,60
294,3,3:15.0,Defensive rebound by N. Noel,,71,60
295,3,3:06.0,Shooting foul by D. Bender (drawn by D. Schröder),,71,60
296,3,3:06.0,D. Schröder makes free throw 1 of 2,,72,60
297,3,3:06.0,P. Patterson enters the game for J. Grant,,72,60
298,3,3:06.0,D. Schröder makes free throw 2 of 2,,73,60
299,3,2:41.0,,J. Jackson misses 2-pt layup from 2 ft (block by N. Noel),73,60
300,3,2:41.0,,Offensive rebound by Team,73,60
301,3,2:41.0,,Turnover by Team (shot clock),73,60
302,3,2:41.0,R. Felton enters the game for D. Schröder,,73,60
303,3,2:36.0,Personal foul by J. Jackson (drawn by P. George),,73,60
304,3,2:36.0,P. George makes free throw 1 of 2,,74,60
305,3,2:36.0,,T. Warren enters the game for D. Bender,74,60
306,3,2:36.0,P. George makes free throw 2 of 2,,75,60
307,3,2:21.0,,D. Melton misses 3-pt jump shot from 27 ft,75,60
308,3,2:18.0,Defensive rebound by P. Patterson,,75,60
309,3,2:09.0,P. Patterson misses 3-pt jump shot from 26 ft,,75,60
310,3,2:05.0,,Defensive rebound by T. Warren,75,60
311,3,2:05.0,,Personal foul by N. Noel (drawn by T. Warren),75,60
312,3,1:54.0,,Turnover by D. Melton (bad pass),75,60
313,3,1:44.0,Shooting foul by T. Warren (drawn by P. George),,75,60
314,3,1:44.0,P. George makes free throw 1 of 2,,76,60
315,3,1:44.0,P. George makes free throw 2 of 2,,77,60
316,3,1:33.0,,Personal foul by T. Luwawu-Cabarrot (drawn by R. Holmes),77,60
317,3,1:33.0,,R. Holmes misses free throw 1 of 2,77,60
318,3,1:33.0,,Offensive rebound by Team,77,60
319,3,1:33.0,,R. Holmes makes free throw 2 of 2,77,61
320,3,1:17.0,R. Felton makes 2-pt jump shot from 10 ft,,79,61
321,3,1:07.0,,Personal foul by T. Luwawu-Cabarrot (drawn by J. Crawford),79,61
322,3,1:07.0,,J. Crawford makes free throw 1 of 2,79,62
323,3,1:07.0,,J. Crawford makes free throw 2 of 2,79,63
324,3,0:56.0,P. George misses 2-pt jump shot from 21 ft,,79,63
325,3,0:51.0,,Defensive rebound by D. Melton,79,63
326,3,0:47.0,,J. Crawford makes 2-pt jump shot from 7 ft,79,65
327,3,0:38.0,P. George misses 3-pt jump shot from 26 ft,,79,65
328,3,0:36.0,,Defensive rebound by R. Holmes,79,65
329,3,0:29.0,,Turnover by J. Crawford (bad pass; steal by N. Noel),79,65
330,3,0:07.0,R. Felton misses 3-pt jump shot from 27 ft,,79,65
331,3,0:04.0,,Defensive rebound by Team,79,65
332,3,0:02.0,,Turnover by J. Jackson (bad pass; steal by P. George),79,65
333,3,0:00.0,P. George misses 3-pt jump shot from 23 ft,,79,65
334,3,0:00.0,Offensive rebound by P. Patterson,,79,65
335,3,0:00.0,P. Patterson misses 2-pt layup from 1 ft,,79,65
336,3,0:00.0,Offensive rebound by Team,,79,65
337,4,11:46.0,D. Burton misses 2-pt layup from 1 ft,,79,65
338,4,11:46.0,,Defensive rebound by Team,79,65
339,4,11:30.0,,T. Warren misses 2-pt layup at rim (block by N. Noel),79,65
340,4,11:27.0,Defensive rebound by P. Patterson,,79,65
341,4,11:16.0,T. Luwawu-Cabarrot makes 3-pt jump shot from 24 ft (assist by R. Felton),,82,65
342,4,10:55.0,,Shooting foul by N. Noel (drawn by M. Bridges),82,65
343,4,10:55.0,,M. Bridges makes free throw 1 of 2,82,66
344,4,10:55.0,,M. Bridges makes free throw 2 of 2,82,67
345,4,10:41.0,D. Burton misses 3-pt jump shot from 26 ft,,82,67
346,4,10:39.0,,Defensive rebound by D. Ayton,82,67
347,4,10:35.0,,T. Warren makes 2-pt dunk from 1 ft (assist by D. Booker),82,69
348,4,10:10.0,N. Noel misses 2-pt jump shot from 17 ft,,82,69
349,4,10:08.0,Offensive rebound by Team,,82,69
350,4,10:08.0,,Loose ball foul by J. Crawford (drawn by P. Patterson),82,69
351,4,9:59.0,R. Felton misses 2-pt layup from 2 ft,,82,69
352,4,9:57.0,,Defensive rebound by D. Ayton,82,69
353,4,9:41.0,,D. Ayton makes 2-pt jump shot from 2 ft (assist by D. Booker),82,71
354,4,9:33.0,Oklahoma City full timeout,,82,71
355,4,9:20.0,N. Noel makes 2-pt dunk from 2 ft (assist by T. Luwawu-Cabarrot),,84,71
356,4,9:05.0,,D. Booker misses 2-pt jump shot from 21 ft,84,71
357,4,9:02.0,Defensive rebound by R. Felton,,84,71
358,4,8:48.0,T. Luwawu-Cabarrot makes 2-pt layup from 3 ft,,86,71
359,4,8:48.0,Shooting foul by D. Ayton (drawn by T. Luwawu-Cabarrot),,86,71
360,4,8:48.0,S. Adams enters the game for D. Burton,,86,71
361,4,8:48.0,P. George enters the game for N. Noel,,86,71
362,4,8:48.0,T. Luwawu-Cabarrot makes free throw 1 of 1,,87,71
363,4,8:40.0,,Offensive foul by M. Bridges (drawn by S. Adams),87,71
364,4,8:40.0,,Turnover by M. Bridges (offensive foul),87,71
365,4,8:40.0,D. Schröder enters the game for R. Felton,,87,71
366,4,8:23.0,P. Patterson misses 2-pt jump shot from 1 ft,,87,71
367,4,8:21.0,,Defensive rebound by M. Bridges,87,71
368,4,8:12.0,,J. Crawford makes 3-pt jump shot from 25 ft (assist by D. Booker),87,74
369,4,7:49.0,D. Schröder misses 2-pt layup from 2 ft,,87,74
370,4,7:47.0,,Defensive rebound by D. Ayton,87,74
371,4,7:42.0,,D. Booker misses 3-pt jump shot from 31 ft,87,74
372,4,7:39.0,Defensive rebound by T. Luwawu-Cabarrot,,87,74
373,4,7:34.0,Personal foul by D. Booker (drawn by S. Adams),,87,74
374,4,7:26.0,P. George misses 2-pt jump shot from 17 ft,,87,74
375,4,7:23.0,,Defensive rebound by D. Booker,87,74
376,4,7:15.0,,D. Ayton makes 2-pt layup at rim (assist by J. Crawford),87,76
377,4,7:00.0,Personal foul by M. Bridges (drawn by P. George),,87,76
378,4,7:00.0,J. Grant enters the game for P. Patterson,,87,76
379,4,6:52.0,S. Adams makes 2-pt layup from 1 ft (assist by D. Schröder),,89,76
380,4,6:31.0,,T. Warren makes 2-pt layup from 1 ft (assist by D. Booker),89,78
381,4,6:18.0,D. Schröder misses 2-pt jump shot from 12 ft,,89,78
382,4,6:17.0,,Defensive rebound by Team,89,78
383,4,6:07.0,,J. Crawford misses 2-pt jump shot from 20 ft,89,78
384,4,6:04.0,Defensive rebound by T. Luwawu-Cabarrot,,89,78
385,4,5:52.0,D. Schröder misses 2-pt layup from 2 ft (block by M. Bridges),,89,78
386,4,5:52.0,Offensive rebound by Team,,89,78
387,4,5:50.0,P. George makes 2-pt jump shot from 11 ft (assist by D. Schröder),,91,78
388,4,5:47.0,,Phoenix full timeout,91,78
389,4,5:27.0,,D. Booker misses 3-pt jump shot from 23 ft (block by P. George),91,78
