,QUARTER,TIME_REMAINING,NEW YORK_ACTION,BROOKLYN_ACTION,NEW YORK_SCORE,BROOKLYN_SCORE
66,1,3:40.0,,Defensive rebound by E. Davis,20,23
67,1,3:35.0,,Turnover by D. Russell (bad pass),20,23
68,1,3:35.0,R. Baker enters the game for T. Burke,,20,23
69,1,3:35.0,,A. Crabbe enters the game for C. LeVert,20,23
70,1,3:35.0,,J. Harris enters the game for D. Russell,20,23
71,1,3:19.0,R. Baker misses 3-pt jump shot from 26 ft,,20,23
72,1,3:16.0,Offensive rebound by L. Thomas,,20,23
73,1,3:06.0,T. Hardaway misses 2-pt jump shot from 21 ft,,20,23
74,1,3:04.0,,Defensive rebound by E. Davis,20,23
75,1,2:48.0,,A. Crabbe makes 3-pt jump shot from 26 ft (assist by S. Dinwiddie),20,26
76,1,2:35.0,Personal foul by A. Crabbe (drawn by A. Trier),,20,26
77,1,2:35.0,A. Trier makes free throw 1 of 2,,21,26
78,1,2:35.0,M. Hezonja enters the game for T. Hardaway,,21,26
79,1,2:35.0,K. Knox enters the game for L. Thomas,,21,26
80,1,2:35.0,A. Trier makes free throw 2 of 2,,22,26
81,1,2:24.0,,S. Dinwiddie misses 2-pt jump shot from 17 ft,22,26
82,1,2:20.0,Defensive rebound by E. Freedom,,22,26
83,1,2:14.0,M. Hezonja misses 2-pt jump shot from 6 ft,,22,26
84,1,2:12.0,,Defensive rebound by E. Davis,22,26
85,1,2:01.0,,A. Crabbe makes 2-pt jump shot from 16 ft (assist by E. Davis),22,28
86,1,1:42.0,E. Freedom misses 2-pt jump shot from 19 ft,,22,28
87,1,1:38.0,,Defensive rebound by S. Dinwiddie,22,28
88,1,1:35.0,,J. Harris makes 3-pt jump shot from 26 ft (assist by S. Dinwiddie),22,31
89,1,1:28.0,New York full timeout,,22,31
90,1,1:28.0,N. Vonleh enters the game for E. Freedom,,22,31
91,1,1:25.0,K. Knox makes 2-pt layup from 4 ft,,24,31
92,1,1:08.0,,T. Graham misses 2-pt jump shot from 8 ft,24,31
93,1,1:05.0,,Offensive rebound by T. Graham,24,31
94,1,0:59.0,,S. Dinwiddie makes 2-pt layup from 2 ft,24,33
95,1,0:42.0,A. Trier misses 3-pt jump shot from 25 ft,,24,33
96,1,0:41.0,,Defensive rebound by J. Harris,24,33
97,1,0:33.0,,Personal foul by R. Baker (drawn by E. Davis),24,33
98,1,0:25.0,,E. Davis misses 2-pt hook shot from 4 ft,24,33
99,1,0:21.0,Defensive rebound by N. Vonleh,,24,33
100,1,0:05.0,A. Trier misses 2-pt jump shot from 20 ft,,24,33
101,1,0:02.0,,Defensive rebound by E. Davis,24,33
102,2,11:43.0,,A. Crabbe misses 3-pt jump shot from 25 ft,24,33
103,2,11:40.0,Defensive rebound by N. Vonleh,,24,33
104,2,11:32.0,Personal foul by A. Crabbe (drawn by K. Knox),,24,33
105,2,11:25.0,K. Knox misses 2-pt jump shot from 11 ft,,24,33
106,2,11:20.0,,Defensive rebound by T. Graham,24,33
107,2,11:07.0,,Shooting foul by K. Knox (drawn by E. Davis),24,33
108,2,11:07.0,,E. Davis misses free throw 1 of 2,24,33
109,2,11:07.0,,Offensive rebound by Team,24,33
110,2,11:07.0,,E. Davis makes free throw 2 of 2,24,34
111,2,10:48.0,M. Hezonja makes 2-pt jump shot from 14 ft,,26,34
112,2,10:39.0,,Offensive foul by J. Harris (drawn by N. Vonleh),26,34
113,2,10:39.0,,Turnover by J. Harris (offensive foul),26,34
114,2,10:32.0,Personal foul by J. Harris (drawn by M. Hezonja),,26,34
115,2,10:32.0,,C. LeVert enters the game for J. Harris,26,34
116,2,10:28.0,M. Hezonja misses 3-pt jump shot from 25 ft,,26,34
117,2,10:24.0,,Defensive rebound by E. Davis,26,34
118,2,10:20.0,,Personal foul by R. Baker (drawn by S. Dinwiddie),26,34
119,2,10:15.0,,A. Crabbe misses 3-pt jump shot from 26 ft,26,34
120,2,10:12.0,Defensive rebound by N. Vonleh,,26,34
121,2,10:09.0,Personal foul by T. Graham (drawn by A. Trier),,26,34
122,2,10:02.0,Turnover by A. Trier (traveling),,26,34
123,2,9:48.0,,C. LeVert makes 2-pt layup from 3 ft,26,36
124,2,9:48.0,,Shooting foul by N. Vonleh (drawn by C. LeVert),26,36
125,2,9:48.0,,C. LeVert makes free throw 1 of 1,26,37
126,2,9:38.0,K. Knox makes 2-pt jump shot from 20 ft (assist by M. Hezonja),,28,37
127,2,9:28.0,,Personal foul by M. Hezonja (drawn by E. Davis),28,37
128,2,9:18.0,,Turnover by T. Graham (step out of bounds),28,37
129,2,9:05.0,K. Knox misses 2-pt jump shot from 14 ft (block by A. Crabbe),,28,37
130,2,9:00.0,,Defensive rebound by C. LeVert,28,37
131,2,8:52.0,,C. LeVert makes 2-pt layup from 2 ft,28,39
132,2,8:46.0,A. Trier makes 2-pt jump shot from 13 ft,,30,39
133,2,8:34.0,,C. LeVert misses 2-pt jump shot from 5 ft,30,39
134,2,8:32.0,Defensive rebound by K. Knox,,30,39
135,2,8:26.0,K. Knox misses 2-pt layup from 4 ft,,30,39
136,2,8:24.0,,Defensive rebound by E. Davis,30,39
137,2,8:19.0,,A. Crabbe misses 3-pt jump shot from 24 ft,30,39
138,2,8:16.0,Defensive rebound by A. Trier,,30,39
139,2,7:58.0,K. Knox makes 3-pt jump shot from 25 ft,,33,39
140,2,7:58.0,,Brooklyn full timeout,33,39
141,2,7:58.0,T. Burke enters the game for R. Baker,,33,39
142,2,7:58.0,T. Hardaway enters the game for A. Trier,,33,39
143,2,7:58.0,E. Freedom enters the game for N. Vonleh,,33,39
144,2,7:43.0,,A. Crabbe misses 2-pt jump shot from 16 ft,33,39
145,2,7:37.0,Defensive rebound by M. Hezonja,,33,39
146,2,7:37.0,Personal foul by S. Dinwiddie (drawn by T. Burke),,33,39
147,2,7:37.0,,J. Allen enters the game for E. Davis,33,39
148,2,7:37.0,,J. Dudley enters the game for S. Dinwiddie,33,39
149,2,7:37.0,,D. Russell enters the game for T. Graham,33,39
150,2,7:29.0,K. Knox misses 3-pt jump shot from 25 ft,,33,39
151,2,7:25.0,,Defensive rebound by J. Allen,33,39
152,2,7:19.0,,Personal foul by K. Knox (drawn by D. Russell),33,39
153,2,7:19.0,,D. Russell makes free throw 1 of 2,33,40
154,2,7:19.0,,D. Russell makes free throw 2 of 2,33,41
155,2,7:01.0,T. Burke misses 3-pt jump shot from 26 ft,,33,41
156,2,6:58.0,,Defensive rebound by A. Crabbe,33,41
157,2,6:50.0,,D. Russell misses 3-pt jump shot from 23 ft,33,41
158,2,6:46.0,Defensive rebound by K. Knox,,33,41
159,2,6:39.0,Personal foul by C. LeVert (drawn by E. Freedom),,33,41
160,2,6:39.0,,Technical foul by C. LeVert,33,41
161,2,6:39.0,T. Hardaway makes technical free throw,,34,41
162,2,6:39.0,E. Freedom makes free throw 1 of 2,,35,41
163,2,6:39.0,,S. Dinwiddie enters the game for A. Crabbe,35,41
164,2,6:39.0,,R. Kurucs enters the game for C. LeVert,35,41
165,2,6:39.0,E. Freedom makes free throw 2 of 2,,36,41
166,2,6:28.0,,Def 3 sec tech foul by Team,36,41
167,2,6:28.0,,D. Russell makes technical free throw,36,42
168,2,6:14.0,,R. Kurucs makes 3-pt jump shot from 23 ft (assist by S. Dinwiddie),36,45
169,2,5:52.0,T. Hardaway misses 2-pt jump shot from 13 ft,,36,45
170,2,5:48.0,,Defensive rebound by D. Russell,36,45
171,2,5:42.0,,S. Dinwiddie misses 3-pt jump shot from 24 ft,36,45
172,2,5:38.0,,Offensive rebound by R. Kurucs,36,45
173,2,5:37.0,,R. Kurucs misses 2-pt jump shot from 6 ft,36,45
174,2,5:33.0,,Offensive rebound by D. Russell,36,45
175,2,5:28.0,,J. Allen makes 2-pt hook shot from 6 ft (assist by D. Russell),36,47
176,2,5:20.0,New York full timeout,,36,47
177,2,5:20.0,F. Ntilikina enters the game for M. Hezonja,,36,47
178,2,5:20.0,L. Thomas enters the game for K. Knox,,36,47
179,2,5:10.0,L. Thomas misses 2-pt layup from 2 ft,,36,47
180,2,5:08.0,,Defensive rebound by J. Allen,36,47
181,2,4:53.0,,Turnover by R. Kurucs (traveling),36,47
182,2,4:38.0,T. Burke makes 2-pt jump shot from 19 ft,,38,47
183,2,4:25.0,,Turnover by D. Russell (bad pass; steal by T. Burke),38,47
184,2,4:22.0,T. Burke misses 2-pt jump shot from 14 ft,,38,47
185,2,4:17.0,Offensive rebound by T. Burke,,38,47
186,2,4:15.0,T. Burke misses 2-pt jump shot from 11 ft,,38,47
187,2,4:12.0,,Defensive rebound by R. Kurucs,38,47
188,2,3:59.0,,R. Kurucs makes 2-pt layup from 1 ft (assist by S. Dinwiddie),38,49
189,2,3:40.0,E. Freedom misses 2-pt jump shot from 5 ft,,38,49
190,2,3:37.0,,Defensive rebound by R. Kurucs,38,49
191,2,3:34.0,,J. Allen misses 3-pt jump shot from 23 ft,38,49
192,2,3:32.0,Defensive rebound by F. Ntilikina,,38,49
193,2,3:24.0,T. Hardaway makes 2-pt jump shot from 10 ft,,40,49
194,2,3:10.0,,Shooting foul by F. Ntilikina (drawn by R. Kurucs),40,49
195,2,3:10.0,,R. Kurucs makes free throw 1 of 2,40,50
196,2,3:10.0,K. Knox enters the game for L. Thomas,,40,50
197,2,3:10.0,,R. Kurucs makes free throw 2 of 2,40,51
198,2,2:54.0,E. Freedom makes 2-pt hook shot from 7 ft,,42,51
199,2,2:41.0,,S. Dinwiddie makes 3-pt jump shot from 26 ft (assist by D. Russell),42,54
200,2,2:24.0,Def 3 sec tech foul by Team,,42,54
201,2,2:24.0,T. Hardaway misses technical free throw,,42,54
202,2,2:24.0,Offensive rebound by Team,,42,54
203,2,2:19.0,T. Burke makes 3-pt jump shot from 26 ft (assist by E. Freedom),,45,54
204,2,2:01.0,,S. Dinwiddie misses 3-pt jump shot from 26 ft,45,54
205,2,1:56.0,Defensive rebound by E. Freedom,,45,54
206,2,1:48.0,E. Freedom makes 2-pt layup from 2 ft (assist by F. Ntilikina),,47,54
207,2,1:18.0,,S. Dinwiddie makes 3-pt jump shot from 25 ft (assist by J. Dudley),47,57
208,2,0:58.0,F. Ntilikina misses 3-pt jump shot from 25 ft,,47,57
209,2,0:55.0,,Defensive rebound by S. Dinwiddie,47,57
210,2,0:50.0,,Turnover by S. Dinwiddie (bad pass),47,57
211,2,0:42.0,T. Hardaway makes 3-pt jump shot from 24 ft,,50,57
212,2,0:32.0,,Turnover by S. Dinwiddie (bad pass),50,57
213,2,0:28.0,T. Hardaway misses 3-pt jump shot from 31 ft,,50,57
214,2,0:23.0,Offensive rebound by T. Burke,,50,57
215,2,0:22.0,T. Burke misses 2-pt jump shot from 11 ft,,50,57
216,2,0:18.0,,Defensive rebound by J. Allen,50,57
217,2,0:02.0,,J. Dudley misses 3-pt jump shot from 25 ft,50,57
218,2,0:02.0,Defensive rebound by T. Burke,,50,57
219,3,11:52.0,,Personal foul by L. Thomas (drawn by J. Harris),50,57
220,3,11:44.0,,C. LeVert makes 2-pt layup from 2 ft (assist by J. Dudley),50,59
221,3,11:28.0,E. Freedom misses 2-pt hook shot from 2 ft,,50,59
222,3,11:25.0,,Defensive rebound by C. LeVert,50,59
223,3,11:13.0,,J. Harris makes 2-pt layup from 2 ft,50,61
224,3,11:12.0,New York full timeout,,50,61
225,3,10:55.0,T. Hardaway misses 2-pt layup from 5 ft (block by J. Allen),,50,61
226,3,10:53.0,,Defensive rebound by J. Allen,50,61
227,3,10:50.0,,Personal foul by T. Burke (drawn by D. Russell),50,61
228,3,10:35.0,,Turnover by J. Harris (bad pass; steal by L. Thomas),50,61
229,3,10:23.0,L. Thomas misses 2-pt jump shot from 5 ft,,50,61
230,3,10:20.0,,Defensive rebound by J. Dudley,50,61
231,3,10:15.0,,D. Russell misses 2-pt layup from 5 ft,50,61
232,3,10:14.0,,Offensive rebound by J. Allen,50,61
233,3,10:13.0,,J. Allen misses 2-pt layup from 1 ft,50,61
234,3,10:13.0,,Offensive rebound by J. Dudley,50,61
235,3,10:10.0,,J. Dudley misses 2-pt layup at rim,50,61
236,3,10:10.0,,Offensive rebound by J. Allen,50,61
237,3,10:07.0,,D. Russell misses 3-pt jump shot from 26 ft,50,61
238,3,10:05.0,Defensive rebound by T. Hardaway,,50,61
239,3,10:02.0,T. Hardaway makes 2-pt layup from 1 ft,,52,61
240,3,9:48.0,,Shooting foul by T. Hardaway (drawn by J. Allen),52,61
241,3,9:48.0,,J. Allen misses free throw 1 of 2,52,61
242,3,9:48.0,,Offensive rebound by Team,52,61
243,3,9:48.0,,J. Allen makes free throw 2 of 2,52,62
244,3,9:39.0,F. Ntilikina makes 3-pt jump shot from 26 ft,,55,62
245,3,9:18.0,,D. Russell makes 3-pt jump shot from 26 ft (assist by C. LeVert),55,65
246,3,8:55.0,E. Freedom makes 2-pt hook shot from 3 ft,,57,65
247,3,8:47.0,,Turnover by C. LeVert (step out of bounds),57,65
248,3,8:37.0,F. Ntilikina makes 2-pt jump shot from 16 ft,,59,65
249,3,8:18.0,,C. LeVert misses 3-pt jump shot from 26 ft,59,65
250,3,8:15.0,Defensive rebound by E. Freedom,,59,65
251,3,8:06.0,T. Burke misses 2-pt jump shot from 11 ft,,59,65
252,3,8:03.0,,Defensive rebound by J. Allen,59,65
253,3,7:45.0,,C. LeVert misses 3-pt jump shot from 25 ft,59,65
254,3,7:42.0,Defensive rebound by L. Thomas,,59,65
255,3,7:34.0,F. Ntilikina makes 2-pt jump shot from 10 ft,,61,65
256,3,7:33.0,,Brooklyn full timeout,61,65
257,3,7:19.0,,J. Harris misses 3-pt jump shot from 25 ft,61,65
258,3,7:14.0,Defensive rebound by T. Burke,,61,65
259,3,7:02.0,L. Thomas misses 3-pt jump shot from 25 ft,,61,65
260,3,6:59.0,Offensive rebound by T. Burke,,61,65
261,3,6:57.0,T. Hardaway misses 3-pt jump shot from 28 ft,,61,65
262,3,6:54.0,,Defensive rebound by C. LeVert,61,65
263,3,6:37.0,,J. Harris misses 2-pt jump shot from 11 ft,61,65
264,3,6:33.0,Defensive rebound by T. Hardaway,,61,65
265,3,6:27.0,T. Burke misses 3-pt jump shot from 23 ft,,61,65
266,3,6:24.0,,Defensive rebound by C. LeVert,61,65
267,3,6:17.0,,C. LeVert misses 3-pt jump shot from 25 ft,61,65
268,3,6:14.0,Defensive rebound by E. Freedom,,61,65
269,3,5:57.0,E. Freedom makes 2-pt layup from 1 ft,,63,65
270,3,5:57.0,,S. Dinwiddie enters the game for J. Dudley,63,65
271,3,5:57.0,,R. Kurucs enters the game for J. Harris,63,65
272,3,5:43.0,,Turnover by C. LeVert (bad pass; steal by F. Ntilikina),63,65
273,3,5:38.0,T. Hardaway makes 3-pt jump shot from 24 ft (assist by F. Ntilikina),,66,65
274,3,5:18.0,,R. Kurucs makes 2-pt hook shot from 3 ft (assist by S. Dinwiddie),66,67
275,3,5:04.0,E. Freedom makes 2-pt layup from 2 ft (assist by L. Thomas),,68,67
276,3,5:04.0,R. Baker enters the game for T. Burke,,68,67
277,3,5:04.0,,E. Davis enters the game for J. Allen,68,67
278,3,4:37.0,,R. Kurucs misses 3-pt jump shot from 25 ft,68,67
279,3,4:32.0,,Offensive rebound by E. Davis,68,67
280,3,4:32.0,,E. Davis makes 2-pt layup at rim,68,69
281,3,4:15.0,F. Ntilikina misses 2-pt layup from 5 ft,,68,69
282,3,4:09.0,,Defensive rebound by E. Davis,68,69
283,3,3:56.0,,Turnover by C. LeVert (traveling),68,69
284,3,3:56.0,,A. Crabbe enters the game for C. LeVert,68,69
285,3,3:56.0,,J. Harris enters the game for D. Russell,68,69
286,3,3:43.0,Personal foul by E. Davis (drawn by E. Freedom),,68,69
287,3,3:43.0,K. Knox enters the game for L. Thomas,,68,69
288,3,3:35.0,T. Hardaway misses 2-pt jump shot from 21 ft,,68,69
289,3,3:32.0,,Defensive rebound by A. Crabbe,68,69
290,3,3:26.0,,S. Dinwiddie misses 2-pt layup from 3 ft,68,69
291,3,3:24.0,Defensive rebound by E. Freedom,,68,69
292,3,3:19.0,T. Hardaway makes 2-pt layup from 5 ft,,70,69
293,3,3:05.0,,Turnover by S. Dinwiddie (bad pass),70,69
294,3,2:51.0,Shooting foul by S. Dinwiddie (drawn by R. Baker),,70,69
295,3,2:51.0,R. Baker misses free throw 1 of 2,,70,69
296,3,2:51.0,Offensive rebound by Team,,70,69
297,3,2:51.0,R. Baker makes free throw 2 of 2,,71,69
298,3,2:41.0,,Offensive foul by J. Harris (drawn by R. Baker),71,69
299,3,2:41.0,,Turnover by J. Harris (offensive foul),71,69
300,3,2:23.0,K. Knox makes 3-pt jump shot from 23 ft (assist by E. Freedom),,74,69
301,3,1:59.0,,J. Harris makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),74,72
302,3,1:44.0,F. Ntilikina misses 3-pt jump shot from 26 ft,,74,72
303,3,1:40.0,,Defensive rebound by J. Harris,74,72
304,3,1:34.0,,S. Dinwiddie makes 2-pt layup from 3 ft,74,74
305,3,1:34.0,Violation by Team (def goaltending),,74,74
306,3,1:24.0,Personal foul by A. Crabbe (drawn by F. Ntilikina),,74,74
307,3,1:24.0,A. Trier enters the game for T. Hardaway,,74,74
308,3,1:15.0,F. Ntilikina misses 2-pt jump shot from 16 ft,,74,74
309,3,1:12.0,,Defensive rebound by E. Davis,74,74
310,3,0:57.0,,R. Kurucs misses 2-pt jump shot from 11 ft,74,74
311,3,0:56.0,Defensive rebound by Team,,74,74
312,3,0:42.0,R. Baker misses 3-pt jump shot from 26 ft,,74,74
313,3,0:38.0,,Defensive rebound by R. Kurucs,74,74
314,3,0:34.0,,Turnover by R. Kurucs (bad pass; steal by A. Trier),74,74
315,3,0:33.0,Personal foul by S. Dinwiddie (drawn by A. Trier),,74,74
316,3,0:33.0,A. Trier makes free throw 1 of 2,,75,74
317,3,0:33.0,M. Hezonja enters the game for E. Freedom,,75,74
318,3,0:33.0,N. Vonleh enters the game for F. Ntilikina,,75,74
319,3,0:33.0,,C. LeVert enters the game for R. Kurucs,75,74
320,3,0:33.0,A. Trier makes free throw 2 of 2,,76,74
321,3,0:13.0,,S. Dinwiddie misses 2-pt layup from 6 ft (block by N. Vonleh),76,74
322,3,0:09.0,Defensive rebound by A. Trier,,76,74
323,3,0:00.0,A. Trier misses 2-pt jump shot from 8 ft,,76,74
324,3,0:00.0,Offensive rebound by Team,,76,74
325,4,11:48.0,Shooting foul by E. Davis (drawn by N. Vonleh),,76,74
326,4,11:48.0,N. Vonleh makes free throw 1 of 2,,77,74
327,4,11:48.0,,J. Allen enters the game for E. Davis,77,74
328,4,11:48.0,N. Vonleh makes free throw 2 of 2,,78,74
329,4,11:39.0,,A. Crabbe misses 3-pt jump shot from 25 ft,78,74
330,4,11:35.0,Defensive rebound by N. Vonleh,,78,74
331,4,11:28.0,Personal foul by J. Harris (drawn by A. Trier),,78,74
332,4,11:28.0,,C. LeVert enters the game for J. Harris,78,74
333,4,11:15.0,A. Trier makes 2-pt jump shot from 20 ft,,80,74
334,4,10:58.0,,C. LeVert makes 3-pt jump shot from 25 ft,80,77
335,4,10:38.0,N. Vonleh misses 2-pt hook shot from 3 ft,,80,77
336,4,10:37.0,,Defensive rebound by J. Allen,80,77
337,4,10:31.0,,Personal foul by R. Baker (drawn by J. Allen),80,77
338,4,10:22.0,,R. Kurucs misses 3-pt jump shot from 27 ft,80,77
339,4,10:19.0,,Offensive rebound by S. Dinwiddie,80,77
340,4,10:09.0,,S. Dinwiddie misses 2-pt layup from 3 ft,80,77
341,4,10:05.0,Defensive rebound by N. Vonleh,,80,77
342,4,9:53.0,K. Knox misses 2-pt jump shot from 22 ft,,80,77
343,4,9:49.0,,Defensive rebound by A. Crabbe,80,77
344,4,9:41.0,,Shooting foul by R. Baker (drawn by R. Kurucs),80,77
345,4,9:41.0,,R. Kurucs makes free throw 1 of 2,80,78
346,4,9:41.0,,D. Russell enters the game for S. Dinwiddie,80,78
347,4,9:41.0,,R. Kurucs makes free throw 2 of 2,80,79
348,4,9:25.0,A. Trier misses 2-pt jump shot from 15 ft,,80,79
349,4,9:24.0,,Defensive rebound by Team,80,79
350,4,9:24.0,Loose ball foul by N. Vonleh (drawn by J. Allen),,80,79
351,4,9:10.0,,Shooting foul by N. Vonleh (drawn by C. LeVert),80,79
352,4,9:10.0,,C. LeVert misses free throw 1 of 2,80,79
353,4,9:10.0,,Offensive rebound by Team,80,79
354,4,9:10.0,,C. LeVert makes free throw 2 of 2,80,80
355,4,9:01.0,K. Knox misses 2-pt layup from 2 ft (block by J. Allen),,80,80
356,4,8:55.0,,Defensive rebound by D. Russell,80,80
357,4,8:48.0,,D. Russell makes 2-pt layup from 6 ft,80,82
358,4,8:35.0,N. Vonleh misses 2-pt jump shot from 22 ft,,80,82
359,4,8:33.0,,Defensive rebound by A. Crabbe,80,82
360,4,8:29.0,,Offensive foul by D. Russell (drawn by R. Baker),80,82
361,4,8:29.0,,Turnover by D. Russell (offensive foul),80,82
362,4,8:29.0,T. Hardaway enters the game for M. Hezonja,,80,82
363,4,8:15.0,A. Trier misses 2-pt jump shot from 14 ft,,80,82
364,4,8:12.0,Offensive rebound by N. Vonleh,,80,82
365,4,8:11.0,R. Baker misses 3-pt jump shot from 24 ft,,80,82
366,4,8:11.0,Offensive rebound by A. Trier,,80,82
367,4,8:05.0,A. Trier misses 2-pt layup from 4 ft (block by D. Russell),,80,82
368,4,8:05.0,Offensive rebound by K. Knox,,80,82
369,4,8:00.0,K. Knox makes 2-pt layup from 1 ft,,82,82
370,4,7:51.0,,D. Russell makes 2-pt jump shot from 14 ft,82,84
371,4,7:35.0,K. Knox makes 2-pt jump shot from 18 ft (assist by R. Baker),,84,84
372,4,7:16.0,,D. Russell misses 2-pt jump shot from 14 ft,84,84
373,4,7:15.0,,Offensive rebound by Team,84,84
374,4,7:15.0,F. Ntilikina enters the game for A. Trier,,84,84
375,4,7:12.0,,Offensive foul by A. Crabbe (drawn by F. Ntilikina),84,84
376,4,7:12.0,,Turnover by A. Crabbe (offensive foul),84,84
377,4,7:01.0,T. Hardaway makes 2-pt jump shot from 15 ft,,86,84
378,4,6:42.0,,D. Russell misses 2-pt jump shot from 16 ft,86,84
379,4,6:36.0,,Offensive rebound by R. Kurucs,86,84
380,4,6:36.0,,R. Kurucs misses 2-pt layup at rim,86,84
381,4,6:36.0,,Offensive rebound by C. LeVert,86,84
382,4,6:36.0,,Shooting foul by R. Baker (drawn by C. LeVert),86,84
383,4,6:36.0,,Brooklyn full timeout,86,84
384,4,6:36.0,T. Burke enters the game for R. Baker,,86,84
385,4,6:36.0,E. Freedom enters the game for N. Vonleh,,86,84
