,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,LA CLIPPERS_ACTION,GOLDEN STATE_SCORE,LA CLIPPERS_SCORE
79,1,1:34.0,K. Durant misses 2-pt jump shot from 10 ft,,28,31
80,1,1:29.0,,Defensive rebound by T. Harris,28,31
81,1,1:29.0,,Turnover by T. Harris (bad pass),28,31
82,1,1:07.0,K. Looney makes 2-pt dunk from 2 ft (assist by K. Durant),,30,31
83,1,0:49.0,,M. Harrell makes 2-pt layup from 2 ft,30,33
84,1,0:49.0,,Shooting foul by A. Iguodala (drawn by M. Harrell),30,33
85,1,0:49.0,,M. Harrell makes free throw 1 of 1,30,34
86,1,0:31.0,K. Durant misses 2-pt jump shot from 17 ft,,30,34
87,1,0:29.0,,Defensive rebound by T. Harris,30,34
88,1,0:25.0,,Offensive foul by M. Harrell (drawn by K. Durant),30,34
89,1,0:25.0,,Turnover by M. Harrell (offensive foul),30,34
90,1,0:25.0,Q. Cook enters the game for S. Livingston,,30,34
91,1,0:25.0,K. Thompson enters the game for K. Looney,,30,34
92,1,0:25.0,,S. Thornwell enters the game for L. Williams,30,34
93,1,0:05.0,K. Thompson misses 3-pt jump shot from 25 ft,,30,34
94,1,0:03.0,,Defensive rebound by T. Harris,30,34
95,1,0:00.0,,Turnover by T. Wallace (step out of bounds),30,34
96,2,11:48.0,K. Thompson misses 3-pt jump shot from 26 ft (block by M. Harrell),,30,34
97,2,11:44.0,,Defensive rebound by T. Wallace,30,34
98,2,11:42.0,,M. Harrell makes 2-pt layup from 1 ft (assist by T. Wallace),30,36
99,2,11:26.0,K. Thompson makes 3-pt jump shot from 25 ft (assist by J. Jerebko),,33,36
100,2,11:02.0,,L. Williams misses 2-pt jump shot from 15 ft,33,36
101,2,10:59.0,Defensive rebound by D. Green,,33,36
102,2,10:53.0,A. Iguodala misses 2-pt layup from 2 ft,,33,36
103,2,10:52.0,,Defensive rebound by M. Scott,33,36
104,2,10:39.0,,M. Scott makes 2-pt jump shot from 19 ft (assist by L. Williams),33,38
105,2,10:26.0,S. Livingston makes 2-pt jump shot from 8 ft,,35,38
106,2,10:26.0,Shooting foul by T. Wallace (drawn by S. Livingston),,35,38
107,2,10:26.0,S. Livingston makes free throw 1 of 1,,36,38
108,2,10:17.0,,Shooting foul by D. Green (drawn by L. Williams),36,38
109,2,10:17.0,,L. Williams makes free throw 1 of 2,36,39
110,2,10:17.0,,L. Williams makes free throw 2 of 2,36,40
111,2,10:03.0,K. Thompson misses 2-pt jump shot from 13 ft,,36,40
112,2,9:59.0,Offensive rebound by A. Iguodala,,36,40
113,2,9:49.0,Turnover by D. Green (bad pass; steal by M. Harrell),,36,40
114,2,9:44.0,,T. Wallace makes 2-pt layup from 2 ft (assist by M. Harrell),36,42
115,2,9:39.0,Shooting foul by L. Williams (drawn by S. Livingston),,36,42
116,2,9:39.0,S. Livingston makes free throw 1 of 2,,37,42
117,2,9:39.0,S. Livingston misses free throw 2 of 2,,37,42
118,2,9:35.0,,Defensive rebound by M. Scott,37,42
119,2,9:19.0,,Turnover by S. Thornwell (lost ball),37,42
120,2,9:19.0,,Loose ball foul by S. Thornwell (drawn by D. Green),37,42
121,2,9:06.0,K. Thompson misses 3-pt jump shot from 25 ft,,37,42
122,2,9:04.0,,Defensive rebound by T. Wallace,37,42
123,2,8:55.0,,T. Wallace misses 2-pt layup from 2 ft,37,42
124,2,8:52.0,Defensive rebound by A. Iguodala,,37,42
125,2,8:52.0,Personal foul by M. Scott (drawn by A. Iguodala),,37,42
126,2,8:52.0,A. McKinnie enters the game for J. Jerebko,,37,42
127,2,8:46.0,D. Green misses 2-pt layup from 6 ft,,37,42
128,2,8:44.0,,Defensive rebound by M. Scott,37,42
129,2,8:39.0,,M. Harrell misses 2-pt dunk from 2 ft,37,42
130,2,8:36.0,Defensive rebound by D. Green,,37,42
131,2,8:35.0,Shooting foul by S. Thornwell (drawn by A. Iguodala),,37,42
132,2,8:35.0,A. Iguodala makes free throw 1 of 2,,38,42
133,2,8:35.0,A. Iguodala makes free throw 2 of 2,,39,42
134,2,8:15.0,,L. Williams misses 3-pt jump shot from 31 ft,39,42
135,2,8:13.0,Defensive rebound by A. McKinnie,,39,42
136,2,8:06.0,A. McKinnie misses 3-pt jump shot from 25 ft,,39,42
137,2,8:03.0,,Defensive rebound by S. Thornwell,39,42
138,2,7:56.0,,M. Harrell makes 2-pt jump shot from 5 ft,39,44
139,2,7:39.0,A. Iguodala makes 2-pt dunk from 2 ft (assist by K. Thompson),,41,44
140,2,7:30.0,,Shooting foul by A. Iguodala (drawn by L. Williams),41,44
141,2,7:30.0,,L. Williams makes free throw 1 of 2,41,45
142,2,7:30.0,K. Looney enters the game for A. Iguodala,,41,45
143,2,7:30.0,,D. Gallinari enters the game for S. Thornwell,41,45
144,2,7:30.0,,L. Williams makes free throw 2 of 2,41,46
145,2,7:16.0,K. Thompson misses 2-pt jump shot from 19 ft,,41,46
146,2,7:13.0,,Defensive rebound by M. Scott,41,46
147,2,7:02.0,,Turnover by L. Williams (bad pass; steal by K. Thompson),41,46
148,2,7:00.0,D. Green makes 2-pt layup from 2 ft (assist by K. Thompson),,43,46
149,2,6:49.0,,L. Williams misses 3-pt jump shot from 31 ft,43,46
150,2,6:47.0,Defensive rebound by D. Green,,43,46
151,2,6:42.0,Turnover by D. Green (bad pass; steal by L. Williams),,43,46
152,2,6:39.0,,Turnover by L. Williams (bad pass),43,46
153,2,6:39.0,,LA Clippers full timeout,43,46
154,2,6:39.0,Q. Cook enters the game for S. Livingston,,43,46
155,2,6:39.0,K. Durant enters the game for K. Thompson,,43,46
156,2,6:39.0,,P. Beverley enters the game for M. Scott,43,46
157,2,6:39.0,,S. Gilgeous-Alexander enters the game for T. Wallace,43,46
158,2,6:39.0,,T. Harris enters the game for L. Williams,43,46
159,2,6:17.0,D. Green misses 3-pt jump shot from 25 ft,,43,46
160,2,6:14.0,,Defensive rebound by M. Harrell,43,46
161,2,6:02.0,,S. Gilgeous-Alexander makes 2-pt jump shot from 15 ft,43,48
162,2,5:46.0,A. McKinnie makes 3-pt jump shot from 26 ft (assist by D. Green),,46,48
163,2,5:23.0,,S. Gilgeous-Alexander makes 2-pt jump shot from 12 ft,46,50
164,2,5:12.0,K. Durant makes 2-pt jump shot from 12 ft,,48,50
165,2,4:51.0,,S. Gilgeous-Alexander makes 2-pt jump shot from 11 ft,48,52
166,2,4:36.0,Def 3 sec tech foul by Team,,48,52
167,2,4:36.0,K. Durant makes technical free throw,,49,52
168,2,4:36.0,K. Thompson enters the game for D. Green,,49,52
169,2,4:36.0,,M. Gortat enters the game for M. Harrell,49,52
170,2,4:29.0,K. Looney makes 2-pt dunk from 2 ft (assist by K. Durant),,51,52
171,2,4:14.0,,D. Gallinari misses 2-pt layup from 2 ft,51,52
172,2,4:13.0,,Offensive rebound by D. Gallinari,51,52
173,2,4:13.0,,D. Gallinari makes 2-pt layup from 1 ft,51,54
174,2,4:13.0,,Shooting foul by K. Durant (drawn by D. Gallinari),51,54
175,2,4:13.0,,D. Gallinari makes free throw 1 of 1,51,55
176,2,4:06.0,Personal foul by M. Gortat (drawn by K. Durant),,51,55
177,2,4:06.0,K. Durant makes free throw 1 of 2,,52,55
178,2,4:06.0,K. Durant makes free throw 2 of 2,,53,55
179,2,3:51.0,,T. Harris makes 2-pt jump shot from 18 ft,53,57
180,2,3:38.0,K. Thompson misses 3-pt jump shot from 23 ft,,53,57
181,2,3:33.0,,Defensive rebound by S. Gilgeous-Alexander,53,57
182,2,3:32.0,,Offensive foul by T. Harris (drawn by K. Durant),53,57
183,2,3:32.0,,Turnover by T. Harris (offensive foul),53,57
184,2,3:32.0,Golden State full timeout,,53,57
185,2,3:32.0,D. Green enters the game for Q. Cook,,53,57
186,2,3:32.0,A. Iguodala enters the game for A. McKinnie,,53,57
187,2,3:16.0,K. Thompson misses 2-pt jump shot from 19 ft,,53,57
188,2,3:14.0,,Defensive rebound by S. Gilgeous-Alexander,53,57
189,2,2:53.0,,D. Gallinari misses 2-pt layup from 2 ft,53,57
190,2,2:51.0,Defensive rebound by D. Green,,53,57
191,2,2:47.0,K. Durant makes 2-pt dunk from 1 ft (assist by A. Iguodala),,55,57
192,2,2:26.0,,T. Harris makes 3-pt jump shot from 25 ft (assist by P. Beverley),55,60
193,2,2:07.0,Def 3 sec tech foul by Team,,55,60
194,2,2:07.0,K. Durant makes technical free throw,,56,60
195,2,2:07.0,J. Bell enters the game for K. Looney,,56,60
196,2,1:53.0,K. Durant misses 2-pt hook shot from 7 ft,,56,60
197,2,1:51.0,,Defensive rebound by T. Harris,56,60
198,2,1:41.0,,M. Gortat makes 2-pt layup from 2 ft (assist by T. Harris),56,62
199,2,1:31.0,K. Durant misses 2-pt jump shot from 18 ft,,56,62
200,2,1:28.0,,Defensive rebound by T. Harris,56,62
201,2,1:18.0,,Turnover by S. Gilgeous-Alexander (bad pass; steal by D. Green),56,62
202,2,1:14.0,J. Bell makes 2-pt layup from 1 ft (assist by A. Iguodala),,58,62
203,2,0:46.0,,D. Gallinari misses 3-pt jump shot from 34 ft,58,62
204,2,0:45.0,,Offensive rebound by Team,58,62
205,2,0:45.0,,Turnover by Team (shot clock),58,62
206,2,0:34.0,K. Durant makes 3-pt jump shot from 25 ft (assist by A. Iguodala),,61,62
207,2,0:18.0,,T. Harris makes 2-pt hook shot from 7 ft,61,64
208,2,0:03.0,K. Durant misses 3-pt jump shot from 25 ft,,61,64
209,2,0:01.0,Offensive rebound by J. Bell,,61,64
210,3,11:40.0,K. Thompson makes 2-pt jump shot from 15 ft (assist by D. Jones),,63,64
211,3,11:14.0,,Turnover by Team (shot clock),63,64
212,3,11:04.0,D. Jones misses 2-pt jump shot from 20 ft,,63,64
213,3,10:59.0,,Defensive rebound by S. Gilgeous-Alexander,63,64
214,3,10:47.0,,P. Beverley makes 2-pt layup from 1 ft,63,66
215,3,10:23.0,Q. Cook misses 3-pt jump shot from 27 ft,,63,66
216,3,10:18.0,,Defensive rebound by M. Gortat,63,66
217,3,10:03.0,,T. Harris misses 2-pt jump shot from 17 ft,63,66
218,3,10:00.0,Defensive rebound by D. Jones,,63,66
219,3,9:52.0,Turnover by D. Green (bad pass),,63,66
220,3,9:37.0,,S. Gilgeous-Alexander makes 2-pt jump shot from 13 ft,63,68
221,3,9:26.0,Personal foul by P. Beverley (drawn by K. Thompson),,63,68
222,3,9:23.0,Turnover by K. Durant (bad pass; steal by S. Gilgeous-Alexander),,63,68
223,3,9:21.0,,S. Gilgeous-Alexander makes 2-pt layup from 1 ft,63,70
224,3,8:56.0,Turnover by Q. Cook (bad pass; steal by T. Harris),,63,70
225,3,8:50.0,,P. Beverley misses 2-pt jump shot from 6 ft (block by K. Durant),63,70
226,3,8:48.0,Defensive rebound by D. Green,,63,70
227,3,8:48.0,Personal foul by P. Beverley (drawn by K. Durant),,63,70
228,3,8:40.0,K. Durant makes 2-pt jump shot from 9 ft,,65,70
229,3,8:23.0,,P. Beverley misses 2-pt jump shot from 8 ft (block by D. Jones),65,70
230,3,8:20.0,Defensive rebound by K. Durant,,65,70
231,3,8:19.0,K. Thompson makes 2-pt layup from 2 ft (assist by K. Durant),,67,70
232,3,7:59.0,,Shooting foul by D. Jones (drawn by D. Gallinari),67,70
233,3,7:59.0,,D. Gallinari makes free throw 1 of 2,67,71
234,3,7:59.0,,D. Gallinari makes free throw 2 of 2,67,72
235,3,7:46.0,K. Durant misses 2-pt jump shot from 17 ft,,67,72
236,3,7:43.0,,Defensive rebound by M. Gortat,67,72
237,3,7:25.0,,T. Harris misses 2-pt jump shot from 9 ft,67,72
238,3,7:25.0,,Offensive rebound by Team,67,72
239,3,7:22.0,,D. Gallinari misses 2-pt layup from 4 ft,67,72
240,3,7:20.0,Defensive rebound by D. Green,,67,72
241,3,7:16.0,K. Thompson misses 2-pt layup from 2 ft,,67,72
242,3,7:08.0,Offensive rebound by K. Durant,,67,72
243,3,7:08.0,K. Durant misses 2-pt dunk from 1 ft,,67,72
244,3,7:08.0,Offensive rebound by Q. Cook,,67,72
245,3,7:06.0,Q. Cook makes 3-pt jump shot from 23 ft (assist by D. Jones),,70,72
246,3,7:06.0,,LA Clippers full timeout,70,72
247,3,6:45.0,,Personal foul by Q. Cook (drawn by D. Gallinari),70,72
248,3,6:43.0,,Personal foul by K. Thompson (drawn by S. Gilgeous-Alexander),70,72
249,3,6:33.0,,T. Harris makes 2-pt layup from 2 ft (assist by S. Gilgeous-Alexander),70,74
250,3,6:14.0,Turnover by Q. Cook (bad pass; steal by M. Gortat),,70,74
251,3,5:56.0,,M. Gortat makes 2-pt hook shot from 11 ft (assist by T. Harris),70,76
252,3,5:42.0,Offensive foul by K. Durant (drawn by M. Gortat),,70,76
253,3,5:42.0,Turnover by K. Durant (offensive foul),,70,76
254,3,5:42.0,K. Looney enters the game for D. Jones,,70,76
255,3,5:42.0,,L. Williams enters the game for P. Beverley,70,76
256,3,5:33.0,,S. Gilgeous-Alexander makes 2-pt jump shot from 16 ft,70,78
257,3,5:17.0,K. Durant misses 2-pt layup from 2 ft,,70,78
258,3,5:15.0,,Defensive rebound by M. Gortat,70,78
259,3,5:03.0,,S. Gilgeous-Alexander misses 3-pt jump shot from 23 ft,70,78
260,3,5:01.0,Defensive rebound by K. Durant,,70,78
261,3,4:52.0,K. Durant misses 2-pt jump shot from 14 ft,,70,78
262,3,4:48.0,Offensive rebound by K. Looney,,70,78
263,3,4:48.0,K. Looney makes 2-pt layup from 1 ft,,72,78
264,3,4:31.0,,D. Gallinari misses 2-pt jump shot from 9 ft,72,78
265,3,4:27.0,,Offensive rebound by M. Gortat,72,78
266,3,4:27.0,,M. Gortat misses 2-pt layup at rim,72,78
267,3,4:27.0,Defensive rebound by D. Green,,72,78
268,3,4:26.0,,Violation by Team (kicked ball),72,78
269,3,4:26.0,J. Jerebko enters the game for D. Green,,72,78
270,3,4:26.0,,M. Harrell enters the game for D. Gallinari,72,78
271,3,4:26.0,,M. Scott enters the game for M. Gortat,72,78
272,3,4:21.0,K. Thompson misses 3-pt jump shot from 25 ft,,72,78
273,3,4:19.0,,Defensive rebound by L. Williams,72,78
274,3,4:16.0,,T. Harris misses 3-pt jump shot from 25 ft,72,78
275,3,4:11.0,Defensive rebound by K. Durant,,72,78
276,3,4:08.0,K. Durant makes 3-pt jump shot from 25 ft,,75,78
277,3,3:52.0,,L. Williams makes 2-pt jump shot from 21 ft,75,80
278,3,3:52.0,,Shooting foul by K. Looney (drawn by L. Williams),75,80
279,3,3:52.0,A. Iguodala enters the game for Q. Cook,,75,80
280,3,3:52.0,S. Livingston enters the game for K. Thompson,,75,80
281,3,3:52.0,,L. Williams makes free throw 1 of 1,75,81
282,3,3:37.0,K. Looney misses 2-pt layup from 2 ft,,75,81
283,3,3:35.0,,Defensive rebound by T. Harris,75,81
284,3,3:23.0,,T. Harris misses 3-pt jump shot from 24 ft,75,81
285,3,3:20.0,Defensive rebound by A. Iguodala,,75,81
286,3,3:14.0,K. Durant misses 2-pt layup from 2 ft,,75,81
287,3,3:14.0,Offensive rebound by J. Jerebko,,75,81
288,3,3:12.0,Personal foul by T. Harris (drawn by J. Jerebko),,75,81
289,3,3:02.0,Shooting foul by T. Harris (drawn by A. Iguodala),,75,81
290,3,3:02.0,A. Iguodala misses free throw 1 of 2,,75,81
291,3,3:02.0,Offensive rebound by Team,,75,81
292,3,3:02.0,A. Iguodala misses free throw 2 of 2,,75,81
293,3,2:59.0,,Defensive rebound by M. Harrell,75,81
294,3,2:50.0,,Personal foul by K. Looney (drawn by S. Gilgeous-Alexander),75,81
295,3,2:50.0,,S. Gilgeous-Alexander makes free throw 1 of 2,75,82
296,3,2:50.0,,S. Thornwell enters the game for T. Harris,75,82
297,3,2:50.0,,S. Gilgeous-Alexander makes free throw 2 of 2,75,83
298,3,2:39.0,Personal foul by S. Thornwell (drawn by K. Durant),,75,83
299,3,2:39.0,K. Durant makes free throw 1 of 2,,76,83
300,3,2:39.0,K. Durant makes free throw 2 of 2,,77,83
301,3,2:24.0,,L. Williams misses 2-pt layup from 2 ft (block by J. Jerebko),77,83
302,3,2:22.0,Defensive rebound by K. Durant,,77,83
303,3,2:10.0,S. Livingston makes 2-pt hook shot from 9 ft (assist by K. Durant),,79,83
304,3,2:00.0,,M. Harrell makes 2-pt layup from 2 ft (assist by L. Williams),79,85
305,3,1:44.0,Personal foul by S. Gilgeous-Alexander (drawn by K. Durant),,79,85
306,3,1:44.0,K. Durant misses free throw 1 of 2,,79,85
307,3,1:44.0,Offensive rebound by Team,,79,85
308,3,1:44.0,K. Durant misses free throw 2 of 2,,79,85
309,3,1:35.0,,Defensive rebound by M. Scott,79,85
310,3,1:26.0,,M. Harrell makes 2-pt dunk from 1 ft (assist by L. Williams),79,87
311,3,1:26.0,,Shooting foul by K. Durant (drawn by M. Harrell),79,87
312,3,1:26.0,K. Thompson enters the game for K. Durant,,79,87
313,3,1:26.0,,M. Harrell makes free throw 1 of 1,79,88
314,3,1:13.0,S. Livingston makes 2-pt jump shot from 15 ft,,81,88
315,3,0:55.0,,L. Williams misses 2-pt jump shot from 11 ft,81,88
316,3,0:53.0,Defensive rebound by A. Iguodala,,81,88
317,3,0:50.0,Turnover by A. Iguodala (out of bounds lost ball),,81,88
318,3,0:43.0,,Turnover by S. Gilgeous-Alexander (discontinued dribble),81,88
319,3,0:33.0,Turnover by S. Livingston (bad pass),,81,88
320,3,0:17.0,,M. Harrell makes 2-pt dunk from 2 ft (assist by L. Williams),81,90
321,3,0:01.0,Turnover by K. Thompson (lost ball; steal by S. Gilgeous-Alexander),,81,90
322,3,0:00.0,,S. Gilgeous-Alexander misses 3-pt jump shot from 70 ft,81,90
323,3,0:00.0,,Offensive rebound by Team,81,90
324,4,11:42.0,,M. Scott misses 2-pt jump shot from 17 ft,81,90
325,4,11:38.0,Defensive rebound by A. McKinnie,,81,90
326,4,11:20.0,K. Thompson misses 3-pt jump shot from 23 ft,,81,90
327,4,11:17.0,,Defensive rebound by S. Thornwell,81,90
328,4,11:12.0,,Personal foul by A. McKinnie (drawn by T. Wallace),81,90
329,4,10:57.0,,M. Harrell makes 2-pt jump shot from 12 ft,81,92
330,4,10:46.0,Personal foul by S. Thornwell (drawn by K. Thompson),,81,92
331,4,10:45.0,Personal foul by S. Thornwell (drawn by A. McKinnie),,81,92
332,4,10:41.0,D. Green makes 2-pt jump shot from 14 ft (assist by A. McKinnie),,83,92
333,4,10:32.0,,Turnover by M. Harrell (lost ball; steal by D. Green),83,92
334,4,10:29.0,Turnover by D. Green (lost ball; steal by T. Wallace),,83,92
335,4,10:23.0,,Turnover by T. Wallace (bad pass; steal by K. Thompson),83,92
336,4,10:19.0,K. Thompson makes 2-pt layup from 2 ft,,85,92
337,4,10:07.0,,M. Scott makes 2-pt layup from 2 ft (assist by L. Williams),85,94
338,4,9:53.0,D. Green misses 2-pt layup from 2 ft (block by M. Harrell),,85,94
339,4,9:50.0,,Defensive rebound by M. Scott,85,94
340,4,9:40.0,,L. Williams misses 3-pt jump shot from 29 ft,85,94
341,4,9:39.0,Defensive rebound by Team,,85,94
342,4,9:39.0,,T. Harris enters the game for S. Thornwell,85,94
343,4,9:28.0,K. Thompson misses 3-pt jump shot from 25 ft,,85,94
344,4,9:24.0,,Defensive rebound by M. Scott,85,94
345,4,9:17.0,,M. Scott misses 3-pt jump shot from 26 ft,85,94
346,4,9:16.0,,Offensive rebound by Team,85,94
347,4,9:03.0,,T. Harris makes 2-pt jump shot from 4 ft,85,96
348,4,8:52.0,K. Thompson misses 2-pt jump shot from 16 ft,,85,96
349,4,8:48.0,,Defensive rebound by M. Harrell,85,96
350,4,8:34.0,,Shooting foul by S. Livingston (drawn by M. Harrell),85,96
351,4,8:34.0,,M. Harrell misses free throw 1 of 2,85,96
352,4,8:34.0,,Offensive rebound by Team,85,96
353,4,8:34.0,K. Durant enters the game for A. McKinnie,,85,96
354,4,8:34.0,,M. Harrell misses free throw 2 of 2,85,96
355,4,8:31.0,Defensive rebound by K. Durant,,85,96
356,4,8:20.0,Turnover by K. Durant (lost ball; steal by M. Scott),,85,96
357,4,8:14.0,,T. Wallace misses 2-pt layup from 1 ft,85,96
358,4,8:12.0,,Offensive rebound by Team,85,96
359,4,7:54.0,,T. Harris misses 2-pt layup from 5 ft (block by A. Iguodala),85,96
360,4,7:51.0,Defensive rebound by Team,,85,96
361,4,7:48.0,K. Durant misses 2-pt jump shot from 20 ft,,85,96
362,4,7:42.0,,Defensive rebound by T. Harris,85,96
363,4,7:26.0,,T. Wallace misses 2-pt layup from 6 ft (block by K. Thompson),85,96
364,4,7:23.0,Defensive rebound by A. Iguodala,,85,96
365,4,7:20.0,A. Iguodala makes 2-pt dunk from 1 ft,,87,96
366,4,7:20.0,,LA Clippers full timeout,87,96
367,4,7:20.0,,D. Gallinari enters the game for M. Scott,87,96
368,4,7:20.0,,S. Gilgeous-Alexander enters the game for T. Wallace,87,96
369,4,7:11.0,,Personal foul by D. Green (drawn by M. Harrell),87,96
370,4,7:03.0,,L. Williams misses 2-pt jump shot from 20 ft,87,96
371,4,7:00.0,,Offensive rebound by M. Harrell,87,96
372,4,7:00.0,,M. Harrell makes 2-pt dunk at rim,87,98
373,4,6:47.0,Turnover by S. Livingston (bad pass),,87,98
374,4,6:36.0,,L. Williams makes 3-pt jump shot from 26 ft (assist by T. Harris),87,101
375,4,6:22.0,K. Thompson makes 3-pt jump shot from 25 ft (assist by K. Durant),,90,101
376,4,6:08.0,,L. Williams makes 2-pt layup from 2 ft,90,103
377,4,5:55.0,Shooting foul by M. Harrell (drawn by K. Durant),,90,103
