,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,MINNESOTA_ACTION,NEW ORLEANS_SCORE,MINNESOTA_SCORE
102,2,11:20.0,,R. Covington misses 3-pt jump shot from 26 ft,28,38
103,2,11:18.0,Defensive rebound by I. Clark,,28,38
104,2,11:10.0,J. Randle misses 2-pt layup from 2 ft,,28,38
105,2,11:07.0,,Defensive rebound by R. Covington,28,38
106,2,11:01.0,,D. Šarić makes 3-pt jump shot from 25 ft (assist by T. Jones),28,41
107,2,10:55.0,Personal foul by T. Jones (drawn by T. Frazier),,28,41
108,2,10:50.0,I. Clark misses 2-pt jump shot from 9 ft,,28,41
109,2,10:47.0,,Defensive rebound by G. Dieng,28,41
110,2,10:37.0,,J. Okogie makes 3-pt jump shot from 25 ft (assist by T. Jones),28,44
111,2,10:20.0,J. Randle misses 3-pt jump shot from 25 ft,,28,44
112,2,10:18.0,,Defensive rebound by R. Covington,28,44
113,2,10:06.0,,G. Dieng misses 2-pt jump shot from 18 ft,28,44
114,2,10:04.0,Defensive rebound by I. Clark,,28,44
115,2,9:44.0,Turnover by J. Randle (lost ball; steal by D. Šarić),,28,44
116,2,9:34.0,,G. Dieng makes 2-pt jump shot from 21 ft (assist by R. Covington),28,46
117,2,9:25.0,New Orleans full timeout,,28,46
118,2,9:06.0,T. Frazier misses 3-pt jump shot from 28 ft,,28,46
119,2,9:02.0,,Defensive rebound by J. Okogie,28,46
120,2,8:47.0,,J. Okogie misses 3-pt jump shot from 24 ft,28,46
121,2,8:45.0,Defensive rebound by D. Miller,,28,46
122,2,8:32.0,Turnover by I. Clark (lost ball; steal by J. Okogie),,28,46
123,2,8:21.0,,J. Okogie misses 2-pt layup from 4 ft,28,46
124,2,8:19.0,,Offensive rebound by J. Okogie,28,46
125,2,8:19.0,,J. Okogie misses 2-pt layup at rim,28,46
126,2,8:19.0,Defensive rebound by Team,,28,46
127,2,8:08.0,Shooting foul by D. Šarić (drawn by J. Randle),,28,46
128,2,8:08.0,J. Randle misses free throw 1 of 2,,28,46
129,2,8:08.0,Offensive rebound by Team,,28,46
130,2,8:08.0,J. Randle makes free throw 2 of 2,,29,46
131,2,7:56.0,,D. Šarić makes 2-pt jump shot from 21 ft (assist by T. Jones),29,48
132,2,7:43.0,Turnover by J. Randle (lost ball; steal by D. Šarić),,29,48
133,2,7:41.0,,Turnover by R. Covington (out of bounds lost ball),29,48
134,2,7:30.0,C. Diallo makes 2-pt jump shot from 7 ft (assist by T. Frazier),,31,48
135,2,7:14.0,,Shooting foul by C. Diallo (drawn by R. Covington),31,48
136,2,7:14.0,,R. Covington makes free throw 1 of 2,31,49
137,2,7:14.0,A. Davis enters the game for I. Clark,,31,49
138,2,7:14.0,J. Holiday enters the game for C. Diallo,,31,49
139,2,7:14.0,N. Mirotić enters the game for T. Frazier,,31,49
140,2,7:14.0,E. Moore enters the game for J. Randle,,31,49
141,2,7:14.0,,T. Gibson enters the game for G. Dieng,31,49
142,2,7:14.0,,J. Teague enters the game for T. Jones,31,49
143,2,7:14.0,,K. Towns enters the game for D. Šarić,31,49
144,2,7:14.0,,R. Covington makes free throw 2 of 2,31,50
145,2,7:08.0,E. Moore misses 2-pt layup from 1 ft,,31,50
146,2,7:07.0,Offensive rebound by A. Davis,,31,50
147,2,7:07.0,A. Davis misses 2-pt layup from 1 ft,,31,50
148,2,7:05.0,Offensive rebound by A. Davis,,31,50
149,2,7:05.0,A. Davis misses 2-pt layup from 2 ft,,31,50
150,2,7:04.0,,Defensive rebound by T. Gibson,31,50
151,2,6:52.0,,T. Gibson makes 2-pt layup at rim,31,52
152,2,6:45.0,E. Moore makes 2-pt layup from 1 ft (assist by D. Miller),,33,52
153,2,6:29.0,,J. Teague misses 3-pt jump shot from 25 ft,33,52
154,2,6:27.0,Defensive rebound by Team,,33,52
155,2,6:16.0,J. Holiday misses 2-pt layup from 3 ft,,33,52
156,2,6:15.0,Offensive rebound by Team,,33,52
157,2,6:15.0,,Loose ball foul by J. Okogie (drawn by A. Davis),33,52
158,2,6:15.0,,A. Wiggins enters the game for J. Okogie,33,52
159,2,6:01.0,A. Davis misses 2-pt jump shot from 12 ft,,33,52
160,2,5:56.0,Offensive rebound by J. Holiday,,33,52
161,2,5:55.0,J. Holiday makes 2-pt jump shot from 3 ft,,35,52
162,2,5:40.0,,Turnover by K. Towns (bad pass; steal by A. Davis),35,52
163,2,5:35.0,N. Mirotić misses 2-pt layup from 2 ft (block by T. Gibson),,35,52
164,2,5:31.0,,Defensive rebound by T. Gibson,35,52
165,2,5:27.0,,A. Wiggins makes 3-pt jump shot from 22 ft (assist by J. Teague),35,55
166,2,5:14.0,E. Moore makes 3-pt jump shot from 26 ft (assist by J. Holiday),,38,55
167,2,5:05.0,,Personal foul by E. Moore (drawn by A. Wiggins),38,55
168,2,4:50.0,,Turnover by K. Towns (bad pass; steal by D. Miller),38,55
169,2,4:44.0,Turnover by J. Holiday (lost ball; steal by A. Wiggins),,38,55
170,2,4:21.0,,Shooting foul by J. Holiday (drawn by A. Wiggins),38,55
171,2,4:21.0,,A. Wiggins makes free throw 1 of 2,38,56
172,2,4:21.0,W. Johnson enters the game for D. Miller,,38,56
173,2,4:21.0,,A. Wiggins misses free throw 2 of 2,38,56
174,2,4:19.0,Defensive rebound by N. Mirotić,,38,56
175,2,4:10.0,N. Mirotić misses 3-pt jump shot from 25 ft,,38,56
176,2,4:08.0,Offensive rebound by Team,,38,56
177,2,4:08.0,,Loose ball foul by T. Gibson (drawn by A. Davis),38,56
178,2,4:05.0,E. Moore makes 2-pt layup from 2 ft (assist by W. Johnson),,40,56
179,2,4:05.0,,Violation by Team (def goaltending),40,56
180,2,3:56.0,,Shooting foul by E. Moore (drawn by J. Teague),40,56
181,2,3:56.0,,J. Teague makes free throw 1 of 2,40,57
182,2,3:56.0,,J. Teague makes free throw 2 of 2,40,58
183,2,3:47.0,J. Holiday makes 2-pt jump shot from 5 ft,,42,58
184,2,3:33.0,,R. Covington misses 3-pt jump shot from 23 ft,42,58
185,2,3:33.0,Defensive rebound by E. Moore,,42,58
186,2,3:22.0,E. Moore makes 3-pt jump shot from 26 ft (assist by A. Davis),,45,58
187,2,3:15.0,,A. Wiggins makes 2-pt layup from 2 ft (assist by J. Teague),45,60
188,2,3:04.0,Personal foul by R. Covington (drawn by A. Davis),,45,60
189,2,3:04.0,A. Davis makes free throw 1 of 2,,46,60
190,2,3:04.0,A. Davis makes free throw 2 of 2,,47,60
191,2,2:54.0,,K. Towns misses 3-pt jump shot from 25 ft,47,60
192,2,2:52.0,Defensive rebound by A. Davis,,47,60
193,2,2:45.0,A. Davis misses 2-pt layup from 2 ft,,47,60
194,2,2:43.0,,Defensive rebound by A. Wiggins,47,60
195,2,2:28.0,,K. Towns makes 2-pt layup from 2 ft (assist by J. Teague),47,62
196,2,2:19.0,J. Holiday misses 2-pt jump shot from 8 ft,,47,62
197,2,2:16.0,,Defensive rebound by K. Towns,47,62
198,2,2:10.0,,J. Teague misses 2-pt jump shot from 7 ft,47,62
199,2,2:07.0,Defensive rebound by N. Mirotić,,47,62
200,2,1:58.0,N. Mirotić makes 2-pt jump shot from 20 ft (assist by W. Johnson),,49,62
201,2,1:41.0,,T. Gibson makes 2-pt dunk from 2 ft (assist by J. Teague),49,64
202,2,1:21.0,Shooting foul by K. Towns (drawn by A. Davis),,49,64
203,2,1:21.0,,Minnesota full timeout,49,64
204,2,1:21.0,A. Davis makes free throw 1 of 2,,50,64
205,2,1:21.0,A. Davis makes free throw 2 of 2,,51,64
206,2,0:56.0,,J. Teague misses 2-pt jump shot from 12 ft,51,64
207,2,0:54.0,Defensive rebound by A. Davis,,51,64
208,2,0:48.0,W. Johnson misses 2-pt jump shot from 19 ft,,51,64
209,2,0:45.0,Offensive rebound by N. Mirotić,,51,64
210,2,0:43.0,Turnover by N. Mirotić (lost ball; steal by R. Covington),,51,64
211,2,0:32.0,,K. Towns makes 3-pt jump shot from 25 ft (assist by J. Teague),51,67
212,2,0:20.0,N. Mirotić makes 3-pt jump shot from 26 ft (assist by E. Moore),,54,67
213,2,0:00.0,,J. Teague misses 2-pt layup from 3 ft (block by A. Davis),54,67
214,2,0:00.0,,Offensive rebound by Team,54,67
215,3,11:46.0,J. Holiday misses 2-pt layup from 4 ft (block by J. Teague),,54,67
216,3,11:46.0,Offensive rebound by Team,,54,67
217,3,11:40.0,A. Davis makes 2-pt dunk from 1 ft,,56,67
218,3,11:22.0,,K. Towns misses 2-pt jump shot from 5 ft,56,67
219,3,11:19.0,Defensive rebound by N. Mirotić,,56,67
220,3,11:18.0,J. Holiday makes 2-pt layup from 2 ft,,58,67
221,3,11:08.0,,T. Gibson makes 2-pt layup from 1 ft (assist by J. Teague),58,69
222,3,10:56.0,Turnover by J. Holiday (bad pass; steal by R. Covington),,58,69
223,3,10:53.0,,R. Covington makes 2-pt dunk from 1 ft,58,71
224,3,10:41.0,E. Moore makes 2-pt layup from 6 ft,,60,71
225,3,10:27.0,,A. Wiggins makes 2-pt jump shot from 12 ft,60,73
226,3,10:14.0,J. Holiday misses 2-pt layup from 3 ft (block by K. Towns),,60,73
227,3,10:12.0,Offensive rebound by J. Holiday,,60,73
228,3,10:11.0,Turnover by J. Holiday (bad pass; steal by T. Gibson),,60,73
229,3,10:01.0,,J. Teague makes 2-pt jump shot from 8 ft,60,75
230,3,9:49.0,A. Davis misses 2-pt jump shot from 19 ft,,60,75
231,3,9:49.0,Offensive rebound by Team,,60,75
232,3,9:43.0,A. Davis misses 2-pt jump shot from 6 ft,,60,75
233,3,9:41.0,Offensive rebound by Team,,60,75
234,3,9:39.0,E. Moore makes 2-pt layup from 2 ft (assist by J. Holiday),,62,75
235,3,9:19.0,,Turnover by K. Towns (bad pass; steal by W. Johnson),62,75
236,3,9:13.0,E. Moore misses 3-pt jump shot from 23 ft,,62,75
237,3,9:11.0,,Defensive rebound by T. Gibson,62,75
238,3,8:57.0,,T. Gibson misses 2-pt layup from 1 ft (block by A. Davis),62,75
239,3,8:54.0,Defensive rebound by E. Moore,,62,75
240,3,8:51.0,N. Mirotić misses 3-pt jump shot from 25 ft,,62,75
241,3,8:48.0,,Defensive rebound by Team,62,75
242,3,8:37.0,,R. Covington misses 2-pt jump shot from 18 ft,62,75
243,3,8:35.0,Defensive rebound by N. Mirotić,,62,75
244,3,8:26.0,Turnover by E. Moore (lost ball; steal by J. Teague),,62,75
245,3,8:21.0,,Turnover by J. Teague (bad pass),62,75
246,3,8:08.0,A. Davis misses 2-pt jump shot from 17 ft,,62,75
247,3,8:08.0,,Defensive rebound by R. Covington,62,75
248,3,7:51.0,,K. Towns misses 2-pt jump shot from 10 ft,62,75
249,3,7:49.0,Defensive rebound by N. Mirotić,,62,75
250,3,7:43.0,A. Davis misses 2-pt layup from 2 ft (block by A. Wiggins),,62,75
251,3,7:41.0,,Defensive rebound by J. Teague,62,75
252,3,7:33.0,,Personal foul by W. Johnson (drawn by T. Gibson),62,75
253,3,7:22.0,,R. Covington misses 2-pt layup from 4 ft (block by J. Holiday),62,75
254,3,7:19.0,Defensive rebound by J. Holiday,,62,75
255,3,7:17.0,W. Johnson makes 2-pt layup from 1 ft (assist by J. Holiday),,64,75
256,3,7:16.0,,Minnesota full timeout,64,75
257,3,7:06.0,,Turnover by J. Teague (bad pass),64,75
258,3,6:57.0,Personal foul by T. Gibson (drawn by A. Davis),,64,75
259,3,6:52.0,J. Holiday makes 2-pt jump shot from 10 ft,,66,75
260,3,6:35.0,,T. Gibson misses 2-pt hook shot from 6 ft (block by A. Davis),66,75
261,3,6:32.0,Defensive rebound by W. Johnson,,66,75
262,3,6:27.0,N. Mirotić makes 3-pt jump shot from 22 ft (assist by J. Holiday),,69,75
263,3,6:15.0,,Shooting foul by N. Mirotić (drawn by T. Gibson),69,75
264,3,6:15.0,,T. Gibson makes free throw 1 of 2,69,76
265,3,6:15.0,,T. Gibson misses free throw 2 of 2,69,76
266,3,6:12.0,Defensive rebound by N. Mirotić,,69,76
267,3,6:04.0,N. Mirotić misses 3-pt jump shot from 23 ft,,69,76
268,3,6:00.0,,Defensive rebound by R. Covington,69,76
269,3,5:55.0,,Offensive foul by K. Towns (drawn by N. Mirotić),69,76
270,3,5:55.0,,Turnover by K. Towns (offensive foul),69,76
271,3,5:48.0,Turnover by J. Holiday (lost ball; steal by A. Wiggins),,69,76
272,3,5:42.0,,R. Covington makes 3-pt jump shot from 27 ft (assist by A. Wiggins),69,79
273,3,5:27.0,,Violation by Team (kicked ball),69,79
274,3,5:27.0,J. Randle enters the game for N. Mirotić,,69,79
275,3,5:18.0,E. Moore makes 2-pt jump shot from 10 ft (assist by J. Holiday),,71,79
276,3,4:59.0,,A. Wiggins misses 3-pt jump shot from 25 ft,71,79
277,3,4:57.0,Defensive rebound by A. Davis,,71,79
278,3,4:46.0,Shooting foul by K. Towns (drawn by J. Randle),,71,79
279,3,4:46.0,J. Randle misses free throw 1 of 2,,71,79
280,3,4:46.0,Offensive rebound by Team,,71,79
281,3,4:46.0,,G. Dieng enters the game for T. Gibson,71,79
282,3,4:46.0,,D. Šarić enters the game for K. Towns,71,79
283,3,4:46.0,J. Randle misses free throw 2 of 2,,71,79
284,3,4:40.0,,Defensive rebound by G. Dieng,71,79
285,3,4:40.0,,Personal foul by J. Randle (drawn by G. Dieng),71,79
286,3,4:26.0,,G. Dieng misses 2-pt jump shot from 21 ft,71,79
287,3,4:23.0,Defensive rebound by W. Johnson,,71,79
288,3,4:16.0,J. Holiday makes 2-pt layup from 2 ft,,73,79
289,3,4:03.0,,Turnover by D. Šarić (traveling),73,79
290,3,3:53.0,A. Davis misses 3-pt jump shot from 25 ft,,73,79
291,3,3:51.0,,Defensive rebound by A. Wiggins,73,79
292,3,3:48.0,,R. Covington makes 3-pt jump shot from 26 ft (assist by A. Wiggins),73,82
293,3,3:33.0,A. Davis makes 2-pt layup from 2 ft,,75,82
294,3,3:17.0,,A. Wiggins misses 3-pt jump shot from 26 ft,75,82
295,3,3:15.0,Defensive rebound by W. Johnson,,75,82
296,3,3:05.0,Shooting foul by D. Šarić (drawn by A. Davis),,75,82
297,3,3:05.0,A. Davis makes free throw 1 of 2,,76,82
298,3,3:05.0,,J. Okogie enters the game for R. Covington,76,82
299,3,3:05.0,A. Davis makes free throw 2 of 2,,77,82
300,3,2:47.0,,G. Dieng misses 2-pt jump shot from 11 ft,77,82
301,3,2:45.0,Defensive rebound by J. Randle,,77,82
302,3,2:41.0,Personal foul by G. Dieng (drawn by A. Davis),,77,82
303,3,2:41.0,New Orleans full timeout,,77,82
304,3,2:41.0,I. Clark enters the game for J. Holiday,,77,82
305,3,2:41.0,D. Miller enters the game for W. Johnson,,77,82
306,3,2:29.0,E. Moore makes 2-pt jump shot from 12 ft,,79,82
307,3,2:15.0,,Shooting foul by E. Moore (drawn by J. Teague),79,82
308,3,2:15.0,,J. Teague misses free throw 1 of 2,79,82
309,3,2:15.0,,Offensive rebound by Team,79,82
310,3,2:15.0,,J. Teague makes free throw 2 of 2,79,83
311,3,2:00.0,Personal foul by G. Dieng (drawn by E. Moore),,79,83
312,3,2:00.0,E. Moore misses free throw 1 of 2,,79,83
313,3,2:00.0,Offensive rebound by Team,,79,83
314,3,2:00.0,,T. Jones enters the game for J. Teague,79,83
315,3,2:00.0,E. Moore makes free throw 2 of 2,,80,83
316,3,1:43.0,,A. Wiggins misses 2-pt jump shot from 12 ft,80,83
317,3,1:40.0,Defensive rebound by A. Davis,,80,83
318,3,1:21.0,E. Moore misses 3-pt jump shot from 25 ft,,80,83
319,3,1:18.0,,Defensive rebound by J. Okogie,80,83
320,3,1:09.0,,D. Šarić misses 2-pt layup from 1 ft,80,83
321,3,1:07.0,Defensive rebound by A. Davis,,80,83
322,3,1:01.0,Offensive foul by J. Randle (drawn by J. Okogie),,80,83
323,3,1:01.0,Turnover by J. Randle (offensive foul),,80,83
324,3,0:50.0,,Turnover by A. Wiggins (lost ball; steal by A. Davis),80,83
325,3,0:35.0,Shooting foul by G. Dieng (drawn by A. Davis),,80,83
326,3,0:35.0,A. Davis misses free throw 1 of 2,,80,83
327,3,0:35.0,Offensive rebound by Team,,80,83
328,3,0:35.0,W. Johnson enters the game for E. Moore,,80,83
329,3,0:35.0,A. Davis makes free throw 2 of 2,,81,83
330,3,0:31.0,,Turnover by T. Jones (out of bounds lost ball),81,83
331,3,0:31.0,E. Moore enters the game for W. Johnson,,81,83
332,3,0:24.0,A. Davis misses 2-pt layup from 1 ft,,81,83
333,3,0:24.0,,Defensive rebound by Team,81,83
334,3,0:24.0,Loose ball foul by J. Randle (drawn by D. Šarić),,81,83
335,3,0:24.0,,D. Šarić makes free throw 1 of 2,81,84
336,3,0:24.0,N. Mirotić enters the game for J. Randle,,81,84
337,3,0:24.0,,D. Šarić makes free throw 2 of 2,81,85
338,3,0:00.0,Turnover by E. Moore (lost ball; steal by G. Dieng),,81,85
339,4,11:48.0,,R. Covington misses 3-pt jump shot from 26 ft,81,85
340,4,11:44.0,Defensive rebound by C. Diallo,,81,85
341,4,11:33.0,Turnover by D. Miller (bad pass; steal by T. Jones),,81,85
342,4,11:30.0,,Turnover by T. Jones (bad pass; steal by N. Mirotić),81,85
343,4,11:27.0,N. Mirotić misses 3-pt jump shot from 25 ft,,81,85
344,4,11:24.0,,Defensive rebound by G. Dieng,81,85
345,4,11:11.0,,Turnover by J. Okogie (out of bounds lost ball),81,85
346,4,11:11.0,,K. Towns enters the game for G. Dieng,81,85
347,4,10:57.0,D. Miller misses 3-pt jump shot from 24 ft,,81,85
348,4,10:54.0,Offensive rebound by C. Diallo,,81,85
349,4,10:47.0,N. Mirotić misses 3-pt jump shot from 26 ft,,81,85
350,4,10:43.0,,Defensive rebound by J. Okogie,81,85
351,4,10:29.0,,Shooting foul by C. Diallo (drawn by K. Towns),81,85
352,4,10:29.0,,K. Towns makes free throw 1 of 2,81,86
353,4,10:29.0,,K. Towns makes free throw 2 of 2,81,87
354,4,10:12.0,J. Holiday misses 3-pt jump shot from 25 ft,,81,87
355,4,10:11.0,,Defensive rebound by Team,81,87
356,4,10:00.0,,K. Towns misses 3-pt jump shot from 26 ft,81,87
357,4,9:57.0,Defensive rebound by C. Diallo,,81,87
358,4,9:46.0,Turnover by N. Mirotić (bad pass; steal by J. Okogie),,81,87
359,4,9:41.0,,J. Okogie makes 2-pt layup from 1 ft,81,89
360,4,9:33.0,J. Holiday misses 2-pt layup from 2 ft,,81,89
361,4,9:33.0,,Defensive rebound by J. Okogie,81,89
362,4,9:33.0,,Personal foul by J. Holiday (drawn by J. Okogie),81,89
363,4,9:33.0,A. Davis enters the game for I. Clark,,81,89
364,4,9:33.0,E. Moore enters the game for C. Diallo,,81,89
365,4,9:13.0,,K. Towns misses 2-pt layup from 3 ft,81,89
366,4,9:11.0,,Offensive rebound by K. Towns,81,89
367,4,9:09.0,,J. Okogie makes 3-pt jump shot from 26 ft (assist by K. Towns),81,92
368,4,9:07.0,New Orleans full timeout,,81,92
369,4,8:57.0,J. Holiday makes 2-pt layup from 1 ft,,83,92
370,4,8:42.0,,Offensive foul by K. Towns (drawn by J. Holiday),83,92
371,4,8:42.0,,Turnover by K. Towns (offensive foul),83,92
372,4,8:42.0,W. Johnson enters the game for D. Miller,,83,92
373,4,8:42.0,,J. Teague enters the game for T. Jones,83,92
374,4,8:33.0,E. Moore misses 3-pt jump shot from 25 ft,,83,92
375,4,8:30.0,Offensive rebound by W. Johnson,,83,92
376,4,8:30.0,Personal foul by J. Okogie (drawn by W. Johnson),,83,92
377,4,8:30.0,,G. Dieng enters the game for K. Towns,83,92
378,4,8:25.0,E. Moore misses 2-pt jump shot from 6 ft,,83,92
379,4,8:21.0,,Defensive rebound by J. Teague,83,92
380,4,8:08.0,,J. Teague misses 3-pt jump shot from 25 ft,83,92
381,4,8:05.0,Defensive rebound by W. Johnson,,83,92
382,4,8:00.0,A. Davis makes 2-pt layup from 2 ft (assist by E. Moore),,85,92
383,4,7:49.0,,D. Šarić misses 3-pt jump shot from 26 ft,85,92
384,4,7:48.0,Defensive rebound by Team,,85,92
