,QUARTER,TIME_REMAINING,INDIANA_ACTION,BROOKLYN_ACTION,INDIANA_SCORE,BROOKLYN_SCORE
92,1,0:00.0,,S. Dinwiddie makes free throw 1 of 3,37,25
93,1,0:00.0,,S. Dinwiddie makes free throw 2 of 3,37,26
94,1,0:00.0,,S. Dinwiddie makes free throw 3 of 3,37,27
95,2,11:44.0,B. Bogdanović misses 2-pt jump shot from 9 ft,,37,27
96,2,11:40.0,,Defensive rebound by J. Dudley,37,27
97,2,11:30.0,,Turnover by S. Dinwiddie (bad pass; steal by B. Bogdanović),37,27
98,2,11:26.0,Shooting foul by D. Carroll (drawn by B. Bogdanović),,37,27
99,2,11:26.0,B. Bogdanović makes free throw 1 of 2,,38,27
100,2,11:26.0,B. Bogdanović makes free throw 2 of 2,,39,27
101,2,11:10.0,,D. Russell misses 2-pt jump shot from 13 ft,39,27
102,2,11:08.0,Defensive rebound by B. Bogdanović,,39,27
103,2,10:46.0,D. Sabonis makes 2-pt layup from 2 ft (assist by A. Holiday),,41,27
104,2,10:30.0,,Offensive foul by D. Carroll (drawn by D. McDermott),41,27
105,2,10:30.0,,Turnover by D. Carroll (offensive foul),41,27
106,2,10:19.0,D. Sabonis misses 2-pt jump shot from 22 ft,,41,27
107,2,10:16.0,,Defensive rebound by D. Carroll,41,27
108,2,9:59.0,,Shooting foul by D. McDermott (drawn by S. Dinwiddie),41,27
109,2,9:59.0,,S. Dinwiddie makes free throw 1 of 2,41,28
110,2,9:59.0,,S. Dinwiddie makes free throw 2 of 2,41,29
111,2,9:49.0,C. Joseph makes 2-pt jump shot from 22 ft,,43,29
112,2,9:27.0,,D. Carroll makes 2-pt jump shot from 10 ft (assist by S. Dinwiddie),43,31
113,2,9:12.0,D. Sabonis makes 2-pt dunk from 3 ft (assist by A. Holiday),,45,31
114,2,9:02.0,,D. Carroll misses 3-pt jump shot from 25 ft,45,31
115,2,8:59.0,,Offensive rebound by J. Dudley,45,31
116,2,8:55.0,,J. Dudley makes 3-pt jump shot from 23 ft (assist by S. Dinwiddie),45,34
117,2,8:42.0,A. Holiday misses 3-pt jump shot from 25 ft,,45,34
118,2,8:40.0,,Defensive rebound by J. Dudley,45,34
119,2,8:29.0,,D. Russell misses 3-pt jump shot from 22 ft,45,34
120,2,8:27.0,,Offensive rebound by E. Davis,45,34
121,2,8:18.0,,Shooting foul by D. Sabonis (drawn by J. Dudley),45,34
122,2,8:18.0,,J. Dudley makes free throw 1 of 2,45,35
123,2,8:18.0,T. Young enters the game for B. Bogdanović,,45,35
124,2,8:18.0,,R. Kurucs enters the game for S. Dinwiddie,45,35
125,2,8:18.0,,J. Dudley misses free throw 2 of 2,45,35
126,2,8:17.0,,Offensive rebound by E. Davis,45,35
127,2,8:17.0,,E. Davis misses 2-pt layup from 3 ft,45,35
128,2,8:16.0,Defensive rebound by D. Sabonis,,45,35
129,2,8:03.0,D. Sabonis misses 2-pt jump shot from 18 ft,,45,35
130,2,8:00.0,,Defensive rebound by D. Carroll,45,35
131,2,7:55.0,,Offensive foul by E. Davis (drawn by D. Sabonis),45,35
132,2,7:55.0,,Turnover by E. Davis (offensive foul),45,35
133,2,7:45.0,D. McDermott misses 2-pt jump shot from 15 ft,,45,35
134,2,7:42.0,,Defensive rebound by D. Carroll,45,35
135,2,7:32.0,,D. Carroll makes 3-pt jump shot from 25 ft (assist by D. Russell),45,38
136,2,7:22.0,Indiana full timeout,,45,38
137,2,7:22.0,V. Oladipo enters the game for A. Holiday,,45,38
138,2,7:06.0,D. Sabonis makes 2-pt layup from 2 ft (assist by D. McDermott),,47,38
139,2,6:47.0,,D. Russell misses 2-pt jump shot from 20 ft,47,38
140,2,6:45.0,,Offensive rebound by Team,47,38
141,2,6:34.0,,Offensive foul by D. Carroll (drawn by D. McDermott),47,38
142,2,6:34.0,,Turnover by D. Carroll (offensive foul),47,38
143,2,6:34.0,,S. Dinwiddie enters the game for D. Carroll,47,38
144,2,6:19.0,D. Sabonis misses 2-pt jump shot from 22 ft,,47,38
145,2,6:14.0,,Defensive rebound by E. Davis,47,38
146,2,6:05.0,,E. Davis makes 2-pt layup from 2 ft (assist by S. Dinwiddie),47,40
147,2,5:53.0,Turnover by C. Joseph (bad pass; steal by R. Kurucs),,47,40
148,2,5:48.0,,R. Kurucs misses 2-pt layup from 2 ft,47,40
149,2,5:45.0,Defensive rebound by D. McDermott,,47,40
150,2,5:29.0,Turnover by D. Sabonis (bad pass; steal by J. Dudley),,47,40
151,2,5:26.0,,D. Russell misses 2-pt layup from 3 ft,47,40
152,2,5:24.0,Defensive rebound by V. Oladipo,,47,40
153,2,5:18.0,Shooting foul by R. Kurucs (drawn by D. Sabonis),,47,40
154,2,5:18.0,,Brooklyn full timeout,47,40
155,2,5:18.0,D. Collison enters the game for C. Joseph,,47,40
156,2,5:18.0,,J. Allen enters the game for E. Davis,47,40
157,2,5:18.0,,J. Harris enters the game for J. Dudley,47,40
158,2,5:18.0,,R. Hollis-Jefferson enters the game for D. Russell,47,40
159,2,5:18.0,D. Sabonis makes free throw 1 of 2,,48,40
160,2,5:18.0,D. Sabonis makes free throw 2 of 2,,49,40
161,2,5:09.0,,Personal foul by D. Collison (drawn by S. Dinwiddie),49,40
162,2,5:09.0,M. Turner enters the game for D. Sabonis,,49,40
163,2,4:53.0,,Turnover by Team (shot clock),49,40
164,2,4:44.0,T. Young makes 2-pt jump shot from 6 ft (assist by D. Collison),,51,40
165,2,4:30.0,,J. Harris makes 2-pt hook shot from 3 ft,51,42
166,2,4:07.0,T. Young makes 2-pt layup from 4 ft (assist by D. Collison),,53,42
167,2,3:46.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,53,42
168,2,3:44.0,Defensive rebound by V. Oladipo,,53,42
169,2,3:33.0,Personal foul by S. Dinwiddie (drawn by D. Collison),,53,42
170,2,3:33.0,B. Bogdanović enters the game for D. McDermott,,53,42
171,2,3:20.0,D. Collison misses 3-pt jump shot from 25 ft,,53,42
172,2,3:17.0,,Defensive rebound by R. Kurucs,53,42
173,2,3:11.0,,Offensive foul by R. Hollis-Jefferson (drawn by V. Oladipo),53,42
174,2,3:11.0,,Turnover by R. Hollis-Jefferson (offensive foul),53,42
175,2,2:54.0,V. Oladipo misses 3-pt jump shot from 24 ft,,53,42
176,2,2:50.0,,Defensive rebound by J. Harris,53,42
177,2,2:48.0,,Shooting foul by B. Bogdanović (drawn by R. Hollis-Jefferson),53,42
178,2,2:48.0,,R. Hollis-Jefferson makes free throw 1 of 2,53,43
179,2,2:48.0,,R. Hollis-Jefferson misses free throw 2 of 2,53,43
180,2,2:46.0,Defensive rebound by Team,,53,43
181,2,2:35.0,B. Bogdanović misses 3-pt jump shot from 23 ft,,53,43
182,2,2:32.0,,Defensive rebound by J. Allen,53,43
183,2,2:24.0,,Personal foul by V. Oladipo (drawn by R. Kurucs),53,43
184,2,2:24.0,,R. Kurucs makes free throw 1 of 2,53,44
185,2,2:24.0,,R. Kurucs makes free throw 2 of 2,53,45
186,2,2:13.0,M. Turner misses 2-pt jump shot from 19 ft,,53,45
187,2,2:10.0,,Defensive rebound by R. Hollis-Jefferson,53,45
188,2,2:01.0,,Turnover by J. Harris (lost ball; steal by V. Oladipo),53,45
189,2,1:55.0,M. Turner misses 3-pt jump shot from 25 ft,,53,45
190,2,1:51.0,,Defensive rebound by R. Kurucs,53,45
191,2,1:38.0,,R. Hollis-Jefferson misses 2-pt layup from 6 ft (block by M. Turner),53,45
192,2,1:38.0,,Offensive rebound by Team,53,45
193,2,1:36.0,,R. Hollis-Jefferson misses 2-pt layup from 3 ft,53,45
194,2,1:34.0,Defensive rebound by V. Oladipo,,53,45
195,2,1:34.0,,Technical foul by R. Hollis-Jefferson,53,45
196,2,1:34.0,B. Bogdanović makes technical free throw,,54,45
197,2,1:24.0,V. Oladipo misses 3-pt jump shot from 25 ft,,54,45
198,2,1:22.0,Offensive rebound by M. Turner,,54,45
199,2,1:21.0,M. Turner makes 2-pt layup from 3 ft,,56,45
200,2,1:03.0,,R. Kurucs makes 2-pt layup from 2 ft (assist by R. Hollis-Jefferson),56,47
201,2,0:45.0,V. Oladipo makes 3-pt jump shot from 25 ft,,59,47
202,2,0:39.0,Violation by Team (kicked ball),,59,47
203,2,0:35.0,,Personal foul by V. Oladipo (drawn by J. Allen),59,47
204,2,0:35.0,,J. Allen makes free throw 1 of 2,59,48
205,2,0:35.0,,J. Allen makes free throw 2 of 2,59,49
206,2,0:28.0,V. Oladipo misses 2-pt jump shot from 21 ft,,59,49
207,2,0:25.0,,Defensive rebound by R. Hollis-Jefferson,59,49
208,2,0:08.0,,Shooting foul by B. Bogdanović (drawn by S. Dinwiddie),59,49
209,2,0:08.0,,S. Dinwiddie misses free throw 1 of 2,59,49
210,2,0:08.0,,Offensive rebound by Team,59,49
211,2,0:08.0,,S. Dinwiddie misses free throw 2 of 2,59,49
212,2,0:07.0,Defensive rebound by M. Turner,,59,49
213,3,11:45.0,T. Young misses 3-pt jump shot from 24 ft,,59,49
214,3,11:42.0,,Defensive rebound by R. Kurucs,59,49
215,3,11:28.0,,R. Kurucs makes 3-pt jump shot from 26 ft,59,52
216,3,11:08.0,V. Oladipo makes 3-pt jump shot from 25 ft (assist by B. Bogdanović),,62,52
217,3,10:58.0,,D. Russell misses 2-pt jump shot from 16 ft,62,52
218,3,10:56.0,Defensive rebound by V. Oladipo,,62,52
219,3,10:46.0,Turnover by M. Turner (3 sec),,62,52
220,3,10:35.0,,J. Harris makes 3-pt jump shot from 26 ft (assist by J. Allen),62,55
221,3,10:17.0,D. Collison misses 3-pt jump shot from 23 ft,,62,55
222,3,10:12.0,,Defensive rebound by R. Hollis-Jefferson,62,55
223,3,10:01.0,,R. Hollis-Jefferson misses 2-pt jump shot from 9 ft (block by T. Young),62,55
224,3,9:58.0,,Offensive rebound by J. Allen,62,55
225,3,9:56.0,,R. Hollis-Jefferson misses 2-pt jump shot from 15 ft,62,55
226,3,9:54.0,Defensive rebound by Team,,62,55
227,3,9:41.0,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by V. Oladipo),,65,55
228,3,9:24.0,,R. Kurucs makes 3-pt jump shot from 25 ft (assist by R. Hollis-Jefferson),65,58
229,3,9:06.0,M. Turner makes 2-pt layup from 4 ft (assist by V. Oladipo),,67,58
230,3,8:54.0,,Personal foul by B. Bogdanović (drawn by J. Harris),67,58
231,3,8:48.0,,R. Kurucs misses 2-pt layup from 12 ft (block by T. Young),67,58
232,3,8:46.0,,Offensive rebound by D. Russell,67,58
233,3,8:44.0,,R. Hollis-Jefferson makes 3-pt jump shot from 22 ft (assist by D. Russell),67,61
234,3,8:31.0,Turnover by T. Young (bad pass; steal by R. Hollis-Jefferson),,67,61
235,3,8:30.0,,R. Kurucs misses 2-pt layup from 3 ft (block by M. Turner),67,61
236,3,8:28.0,,J. Allen makes 2-pt dunk at rim,67,63
237,3,8:28.0,,Offensive rebound by J. Allen,67,63
238,3,8:28.0,Indiana full timeout,,67,63
239,3,8:14.0,T. Young makes 3-pt jump shot from 26 ft,,70,63
240,3,7:53.0,,J. Harris makes 2-pt jump shot from 12 ft (assist by D. Russell),70,65
241,3,7:40.0,T. Young misses 3-pt jump shot from 24 ft,,70,65
242,3,7:37.0,,Defensive rebound by R. Hollis-Jefferson,70,65
243,3,7:26.0,,J. Harris makes 3-pt jump shot from 27 ft (assist by D. Russell),70,68
244,3,6:57.0,T. Young misses 2-pt layup from 4 ft,,70,68
245,3,6:55.0,,Defensive rebound by D. Russell,70,68
246,3,6:51.0,,Turnover by D. Russell (bad pass; steal by T. Young),70,68
247,3,6:47.0,T. Young makes 2-pt layup from 3 ft,,72,68
248,3,6:31.0,,Shooting foul by T. Young (drawn by R. Hollis-Jefferson),72,68
249,3,6:31.0,,R. Hollis-Jefferson makes free throw 1 of 2,72,69
250,3,6:31.0,,S. Dinwiddie enters the game for D. Russell,72,69
251,3,6:31.0,,R. Hollis-Jefferson misses free throw 2 of 2,72,69
252,3,6:28.0,Defensive rebound by M. Turner,,72,69
253,3,6:12.0,V. Oladipo misses 3-pt jump shot from 25 ft,,72,69
254,3,6:09.0,,Defensive rebound by J. Allen,72,69
255,3,6:00.0,,Offensive foul by R. Hollis-Jefferson (drawn by V. Oladipo),72,69
256,3,6:00.0,,Turnover by R. Hollis-Jefferson (offensive foul),72,69
257,3,5:44.0,Turnover by V. Oladipo (traveling),,72,69
258,3,5:33.0,,Offensive foul by R. Hollis-Jefferson (drawn by T. Young),72,69
259,3,5:33.0,,Turnover by R. Hollis-Jefferson (offensive foul),72,69
260,3,5:33.0,D. Sabonis enters the game for T. Young,,72,69
261,3,5:33.0,,D. Carroll enters the game for R. Hollis-Jefferson,72,69
262,3,5:33.0,,J. Dudley enters the game for R. Kurucs,72,69
263,3,5:20.0,V. Oladipo misses 2-pt jump shot from 22 ft,,72,69
264,3,5:19.0,,Defensive rebound by Team,72,69
265,3,5:03.0,,J. Dudley makes 3-pt jump shot from 23 ft (assist by S. Dinwiddie),72,72
266,3,4:43.0,M. Turner misses 2-pt jump shot from 8 ft,,72,72
267,3,4:39.0,,Defensive rebound by J. Harris,72,72
268,3,4:30.0,,J. Dudley makes 3-pt jump shot from 27 ft (assist by J. Harris),72,75
269,3,4:17.0,D. Collison makes 3-pt jump shot from 27 ft (assist by B. Bogdanović),,75,75
270,3,4:08.0,,S. Dinwiddie makes 2-pt layup from 4 ft,75,77
271,3,4:08.0,,Shooting foul by D. Sabonis (drawn by S. Dinwiddie),75,77
272,3,4:08.0,,S. Dinwiddie makes free throw 1 of 1,75,78
273,3,3:57.0,Personal foul by D. Carroll (drawn by D. Sabonis),,75,78
274,3,3:57.0,D. McDermott enters the game for B. Bogdanović,,75,78
275,3,3:57.0,,E. Davis enters the game for J. Allen,75,78
276,3,3:51.0,D. Collison misses 3-pt jump shot from 25 ft,,75,78
277,3,3:50.0,Offensive rebound by Team,,75,78
278,3,3:50.0,,Loose ball foul by J. Dudley (drawn by M. Turner),75,78
279,3,3:32.0,D. Sabonis misses 2-pt layup from 4 ft,,75,78
280,3,3:31.0,Offensive rebound by V. Oladipo,,75,78
281,3,3:31.0,Shooting foul by J. Dudley (drawn by V. Oladipo),,75,78
282,3,3:31.0,V. Oladipo misses free throw 1 of 2,,75,78
283,3,3:31.0,Offensive rebound by Team,,75,78
284,3,3:31.0,,D. Russell enters the game for J. Harris,75,78
285,3,3:31.0,V. Oladipo makes free throw 2 of 2,,76,78
286,3,3:17.0,,D. Carroll makes 2-pt layup from 4 ft (assist by S. Dinwiddie),76,80
287,3,3:10.0,D. McDermott misses 3-pt jump shot from 23 ft,,76,80
288,3,3:07.0,,Defensive rebound by S. Dinwiddie,76,80
289,3,2:56.0,,D. Carroll misses 3-pt jump shot from 26 ft,76,80
290,3,2:54.0,Defensive rebound by M. Turner,,76,80
291,3,2:54.0,Personal foul by E. Davis (drawn by M. Turner),,76,80
292,3,2:54.0,C. Joseph enters the game for D. Collison,,76,80
293,3,2:54.0,,Brooklyn full timeout,76,80
294,3,2:32.0,C. Joseph makes 2-pt jump shot from 8 ft (assist by M. Turner),,78,80
295,3,2:09.0,,S. Dinwiddie misses 2-pt jump shot from 7 ft (block by M. Turner),78,80
296,3,2:06.0,Defensive rebound by D. McDermott,,78,80
297,3,1:56.0,V. Oladipo makes 2-pt jump shot from 19 ft,,80,80
298,3,1:31.0,,Turnover by D. Russell (out of bounds lost ball),80,80
299,3,1:19.0,Offensive foul by D. Sabonis (drawn by S. Dinwiddie),,80,80
300,3,1:19.0,Turnover by D. Sabonis (offensive foul),,80,80
301,3,1:00.0,,Personal foul by D. Sabonis (drawn by J. Dudley),80,80
302,3,1:00.0,B. Bogdanović enters the game for V. Oladipo,,80,80
303,3,1:00.0,A. Holiday enters the game for D. Sabonis,,80,80
304,3,0:47.0,,S. Dinwiddie misses 2-pt layup from 5 ft,80,80
305,3,0:46.0,,Offensive rebound by E. Davis,80,80
306,3,0:46.0,,Turnover by Team (shot clock),80,80
307,3,0:31.0,C. Joseph makes 2-pt layup from 4 ft,,82,80
308,3,0:25.0,,S. Dinwiddie misses 2-pt jump shot from 5 ft,82,80
309,3,0:25.0,Defensive rebound by M. Turner,,82,80
310,3,0:18.0,A. Holiday makes 2-pt jump shot from 17 ft,,84,80
311,3,0:00.0,,J. Dudley misses 2-pt jump shot from 21 ft,84,80
312,3,0:00.0,,Offensive rebound by Team,84,80
313,4,11:41.0,,D. Carroll makes 2-pt jump shot from 8 ft (assist by J. Dudley),84,82
314,4,11:28.0,D. Sabonis makes 2-pt hook shot from 8 ft (assist by C. Joseph),,86,82
315,4,11:20.0,,Personal foul by C. Joseph (drawn by S. Dinwiddie),86,82
316,4,11:07.0,,S. Dinwiddie makes 2-pt layup from 3 ft,86,84
317,4,10:56.0,Shooting foul by E. Davis (drawn by D. Sabonis),,86,84
318,4,10:56.0,D. Sabonis makes free throw 1 of 2,,87,84
319,4,10:56.0,D. Sabonis misses free throw 2 of 2,,87,84
320,4,10:54.0,,Defensive rebound by J. Dudley,87,84
321,4,10:39.0,,D. Carroll misses 3-pt jump shot from 25 ft,87,84
322,4,10:36.0,,Offensive rebound by E. Davis,87,84
323,4,10:31.0,,Turnover by S. Dinwiddie (traveling),87,84
324,4,10:13.0,Offensive foul by D. Sabonis (drawn by D. Carroll),,87,84
325,4,10:13.0,Turnover by D. Sabonis (offensive foul),,87,84
326,4,10:13.0,M. Turner enters the game for D. Sabonis,,87,84
327,4,9:51.0,,J. Dudley misses 2-pt jump shot from 6 ft,87,84
328,4,9:50.0,,Offensive rebound by E. Davis,87,84
329,4,9:50.0,,E. Davis misses 2-pt layup at rim,87,84
330,4,9:50.0,Defensive rebound by Team,,87,84
331,4,9:38.0,M. Turner makes 2-pt jump shot from 16 ft (assist by A. Holiday),,89,84
332,4,9:21.0,,Shooting foul by A. Holiday (drawn by R. Kurucs),89,84
333,4,9:21.0,,R. Kurucs makes free throw 1 of 2,89,85
334,4,9:21.0,,D. Russell enters the game for S. Dinwiddie,89,85
335,4,9:21.0,,R. Kurucs makes free throw 2 of 2,89,86
336,4,9:13.0,C. Joseph makes 2-pt layup from 9 ft (assist by A. Holiday),,91,86
337,4,8:55.0,,D. Carroll makes 3-pt jump shot from 27 ft (assist by D. Russell),91,89
338,4,8:46.0,M. Turner misses 3-pt jump shot from 26 ft,,91,89
339,4,8:44.0,,Defensive rebound by J. Dudley,91,89
340,4,8:25.0,,D. Carroll misses 2-pt layup from 7 ft (block by A. Holiday),91,89
341,4,8:25.0,Defensive rebound by Team,,91,89
342,4,8:25.0,,Loose ball foul by R. Kurucs (drawn by C. Joseph),91,89
343,4,8:15.0,C. Joseph misses 2-pt jump shot from 15 ft,,91,89
344,4,8:11.0,Offensive rebound by M. Turner,,91,89
345,4,8:10.0,M. Turner makes 2-pt layup from 3 ft,,93,89
346,4,7:52.0,,D. Russell misses 3-pt jump shot from 26 ft,93,89
347,4,7:48.0,,Offensive rebound by E. Davis,93,89
348,4,7:45.0,,D. Carroll misses 2-pt layup from 9 ft,93,89
349,4,7:39.0,Defensive rebound by B. Bogdanović,,93,89
350,4,7:32.0,C. Joseph misses 2-pt jump shot from 15 ft,,93,89
351,4,7:30.0,,Defensive rebound by E. Davis,93,89
352,4,7:30.0,,Brooklyn full timeout,93,89
353,4,7:30.0,V. Oladipo enters the game for B. Bogdanović,,93,89
354,4,7:30.0,D. Sabonis enters the game for A. Holiday,,93,89
355,4,7:30.0,T. Young enters the game for M. Turner,,93,89
356,4,7:30.0,,J. Allen enters the game for E. Davis,93,89
357,4,7:30.0,,S. Dinwiddie enters the game for R. Kurucs,93,89
358,4,7:30.0,,J. Harris enters the game for D. Russell,93,89
359,4,7:19.0,,Shooting foul by T. Young (drawn by J. Allen),93,89
360,4,7:19.0,,J. Allen makes free throw 1 of 2,93,90
361,4,7:19.0,,J. Allen makes free throw 2 of 2,93,91
362,4,7:04.0,Offensive foul by T. Young (drawn by J. Dudley),,93,91
363,4,7:04.0,Turnover by T. Young (offensive foul),,93,91
364,4,6:45.0,,Turnover by S. Dinwiddie (bad pass; steal by D. Sabonis),93,91
365,4,6:42.0,Turnover by D. Sabonis (bad pass),,93,91
366,4,6:34.0,,Offensive foul by J. Harris (drawn by C. Joseph),93,91
367,4,6:34.0,,Turnover by J. Harris (offensive foul),93,91
368,4,6:22.0,C. Joseph misses 3-pt jump shot from 25 ft,,93,91
369,4,6:18.0,,Defensive rebound by J. Dudley,93,91
370,4,6:11.0,,Personal foul by V. Oladipo (drawn by J. Dudley),93,91
371,4,6:11.0,,R. Kurucs enters the game for D. Carroll,93,91
