,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,PHILADELPHIA_ACTION,OKLAHOMA CITY_SCORE,PHILADELPHIA_SCORE
389,4,7:58.0,,J. Redick makes free throw 1 of 3,95,87
390,4,7:58.0,,J. Redick makes free throw 2 of 3,95,88
391,4,7:58.0,,J. Redick makes free throw 3 of 3,95,89
392,4,7:44.0,P. Patterson misses 3-pt jump shot from 27 ft,,95,89
393,4,7:41.0,,Defensive rebound by J. Embiid,95,89
394,4,7:18.0,,J. Embiid makes 2-pt jump shot from 4 ft (assist by J. Butler),95,91
395,4,7:03.0,D. Schröder misses 3-pt jump shot from 26 ft,,95,91
396,4,7:01.0,,Defensive rebound by J. Redick,95,91
397,4,6:49.0,,J. Redick makes 2-pt layup from 2 ft (assist by J. Embiid),95,93
398,4,6:49.0,Oklahoma City full timeout,,95,93
399,4,6:49.0,P. George enters the game for P. Patterson,,95,93
400,4,6:49.0,J. Grant enters the game for D. Schröder,,95,93
401,4,6:49.0,,W. Chandler enters the game for M. Muscala,95,93
402,4,6:49.0,,L. Shamet enters the game for J. Redick,95,93
403,4,6:39.0,Turnover by R. Westbrook (lost ball; steal by J. Butler),,95,93
404,4,6:30.0,,Shooting foul by J. Grant (drawn by J. Embiid),95,93
405,4,6:30.0,,J. Embiid makes free throw 1 of 2,95,94
406,4,6:30.0,,J. Embiid makes free throw 2 of 2,95,95
407,4,6:18.0,R. Westbrook misses 2-pt layup from 5 ft,,95,95
408,4,6:16.0,,Defensive rebound by L. Shamet,95,95
409,4,6:12.0,,Turnover by J. Embiid (traveling),95,95
410,4,6:12.0,,M. Muscala enters the game for J. Embiid,95,95
411,4,6:02.0,J. Grant misses 3-pt jump shot from 23 ft,,95,95
412,4,5:58.0,,Defensive rebound by W. Chandler,95,95
413,4,5:47.0,,B. Simmons makes 2-pt layup from 2 ft (assist by J. Butler),95,97
414,4,5:38.0,R. Westbrook makes 2-pt layup from 5 ft,,97,97
415,4,5:38.0,,Violation by Team (def goaltending),97,97
416,4,5:25.0,,M. Muscala makes 2-pt jump shot from 13 ft (assist by L. Shamet),97,99
417,4,5:08.0,P. George makes 3-pt jump shot from 27 ft (assist by S. Adams),,100,99
418,4,4:52.0,,W. Chandler misses 3-pt jump shot from 25 ft,100,99
419,4,4:49.0,Defensive rebound by R. Westbrook,,100,99
420,4,4:44.0,R. Westbrook misses 2-pt jump shot from 19 ft,,100,99
421,4,4:42.0,Offensive rebound by S. Adams,,100,99
422,4,4:41.0,Personal foul by M. Muscala (drawn by S. Adams),,100,99
423,4,4:41.0,,J. Embiid enters the game for M. Muscala,100,99
424,4,4:28.0,T. Ferguson misses 3-pt jump shot from 26 ft,,100,99
425,4,4:25.0,,Defensive rebound by B. Simmons,100,99
426,4,4:21.0,,Personal foul by J. Grant (drawn by B. Simmons),100,99
427,4,4:21.0,,B. Simmons misses free throw 1 of 2,100,99
428,4,4:21.0,,Offensive rebound by Team,100,99
429,4,4:21.0,Oklahoma City full timeout,,100,99
430,4,4:21.0,,J. Redick enters the game for L. Shamet,100,99
431,4,4:21.0,,B. Simmons misses free throw 2 of 2,100,99
432,4,4:15.0,Defensive rebound by R. Westbrook,,100,99
433,4,3:58.0,P. George misses 3-pt jump shot from 27 ft,,100,99
434,4,3:55.0,Offensive rebound by R. Westbrook,,100,99
435,4,3:53.0,P. George makes 2-pt dunk from 2 ft (assist by R. Westbrook),,102,99
436,4,3:39.0,,Turnover by B. Simmons (bad pass; steal by P. George),102,99
437,4,3:30.0,P. George makes 3-pt jump shot from 27 ft,,105,99
438,4,3:22.0,,Personal take foul by R. Westbrook (drawn by B. Simmons),105,99
439,4,3:22.0,,B. Simmons makes free throw 1 of 2,105,100
440,4,3:22.0,,B. Simmons makes free throw 2 of 2,105,101
441,4,3:13.0,Personal foul by W. Chandler (drawn by P. George),,105,101
442,4,3:03.0,P. George misses 2-pt jump shot from 19 ft,,105,101
443,4,3:00.0,,Defensive rebound by J. Embiid,105,101
444,4,2:47.0,,Personal foul by R. Westbrook (drawn by B. Simmons),105,101
445,4,2:47.0,,B. Simmons misses free throw 1 of 2,105,101
446,4,2:47.0,,Offensive rebound by Team,105,101
447,4,2:47.0,,B. Simmons makes free throw 2 of 2,105,102
448,4,2:43.0,Shooting foul by B. Simmons (drawn by R. Westbrook),,105,102
449,4,2:43.0,R. Westbrook misses free throw 1 of 2,,105,102
450,4,2:43.0,Offensive rebound by Team,,105,102
451,4,2:43.0,R. Westbrook makes free throw 2 of 2,,106,102
452,4,2:29.0,,J. Embiid makes 2-pt dunk from 1 ft,106,104
453,4,2:09.0,Turnover by P. George (out of bounds lost ball),,106,104
454,4,1:48.0,,Turnover by J. Redick (lost ball; steal by T. Ferguson),106,104
455,4,1:46.0,,Loose ball foul by J. Embiid (drawn by R. Westbrook),106,104
456,4,1:46.0,Violation by Team (delay of game),,106,104
457,4,1:46.0,R. Westbrook makes free throw 1 of 2,,107,104
458,4,1:46.0,R. Westbrook makes free throw 2 of 2,,108,104
459,4,1:26.0,,J. Embiid misses 3-pt jump shot from 25 ft,108,104
460,4,1:24.0,Defensive rebound by R. Westbrook,,108,104
461,4,1:17.0,R. Westbrook misses 3-pt jump shot from 26 ft,,108,104
462,4,1:14.0,,Defensive rebound by J. Butler,108,104
463,4,1:08.0,,J. Butler makes 3-pt jump shot from 26 ft,108,107
464,4,0:50.0,R. Westbrook misses 3-pt jump shot from 26 ft,,108,107
465,4,0:47.0,Offensive rebound by S. Adams,,108,107
466,4,0:42.0,T. Ferguson makes 3-pt jump shot from 27 ft (assist by R. Westbrook),,111,107
467,4,0:41.0,,Philadelphia full timeout,111,107
468,4,0:38.0,,J. Butler makes 2-pt layup from 2 ft (assist by B. Simmons),111,109
469,4,0:38.0,,Shooting foul by J. Grant (drawn by J. Butler),111,109
470,4,0:38.0,,J. Butler makes free throw 1 of 1,111,110
471,4,0:20.0,Shooting foul by J. Butler (drawn by P. George),,111,110
472,4,0:20.0,P. George makes free throw 1 of 2,,112,110
473,4,0:20.0,P. George makes free throw 2 of 2,,113,110
474,4,0:20.0,,Philadelphia full timeout,113,110
475,4,0:14.0,,Shooting foul by R. Westbrook (drawn by J. Embiid),113,110
476,4,0:14.0,D. Schröder enters the game for R. Westbrook,,113,110
477,4,0:14.0,,J. Embiid makes free throw 1 of 3,113,111
478,4,0:14.0,,J. Embiid makes free throw 2 of 3,113,112
479,4,0:14.0,Oklahoma City full timeout,,113,112
480,4,0:14.0,,J. Embiid makes free throw 3 of 3,113,113
481,4,0:10.0,Turnover by D. Schröder (bad pass; steal by J. Butler),,113,113
482,4,0:06.0,,J. Butler makes 2-pt layup at rim,113,115
483,4,0:06.0,Oklahoma City full timeout,,113,115
484,4,0:05.0,P. George makes 3-pt jump shot from 26 ft (assist by T. Ferguson),,116,115
485,4,0:05.0,Shooting foul by J. Butler (drawn by P. George),,116,115
486,4,0:05.0,P. George makes free throw 1 of 1,,117,115
487,4,0:00.0,,J. Butler misses 3-pt jump shot from 27 ft,117,115
488,4,0:00.0,,Offensive rebound by Team,117,115
