,QUARTER,TIME_REMAINING,DETROIT_ACTION,CHICAGO_ACTION,DETROIT_SCORE,CHICAGO_SCORE
94,1,3:49.0,Offensive rebound by Z. Pachulia,,21,15
95,1,3:49.0,Shooting foul by J. Parker (drawn by Z. Pachulia),,21,15
96,1,3:49.0,Z. Pachulia misses free throw 1 of 2,,21,15
97,1,3:49.0,Offensive rebound by Team,,21,15
98,1,3:49.0,Z. Pachulia makes free throw 2 of 2,,22,15
99,1,3:32.0,,J. Parker makes 2-pt layup from 1 ft (assist by R. Arcidiacono),22,17
100,1,3:20.0,G. Robinson misses 2-pt jump shot from 12 ft,,22,17
101,1,3:19.0,,Defensive rebound by Team,22,17
102,1,3:15.0,,Turnover by R. Lopez (traveling),22,17
103,1,2:58.0,S. Johnson misses 2-pt layup from 3 ft (block by R. Lopez),,22,17
104,1,2:51.0,Offensive rebound by S. Johnson,,22,17
105,1,2:48.0,Z. Pachulia misses 2-pt layup from 3 ft,,22,17
106,1,2:46.0,,Defensive rebound by R. Lopez,22,17
107,1,2:36.0,,J. Parker makes 2-pt jump shot from 22 ft,22,19
108,1,2:21.0,L. Galloway makes 3-pt jump shot from 25 ft (assist by I. Smith),,25,19
109,1,2:06.0,,R. Lopez makes 2-pt jump shot from 19 ft (assist by R. Arcidiacono),25,21
110,1,1:57.0,I. Smith misses 2-pt layup from 2 ft,,25,21
111,1,1:57.0,,Defensive rebound by Team,25,21
112,1,1:57.0,Loose ball foul by S. Johnson (drawn by R. Lopez),,25,21
113,1,1:38.0,,R. Arcidiacono misses 2-pt layup from 2 ft,25,21
114,1,1:36.0,Defensive rebound by G. Robinson,,25,21
115,1,1:33.0,L. Galloway misses 3-pt jump shot from 24 ft,,25,21
116,1,1:30.0,,Defensive rebound by A. Blakeney,25,21
117,1,1:17.0,,A. Blakeney makes 2-pt jump shot from 13 ft (assist by R. Lopez),25,23
118,1,1:01.0,Z. Pachulia misses 2-pt jump shot from 16 ft,,25,23
119,1,0:58.0,,Defensive rebound by J. Holiday,25,23
120,1,0:47.0,,J. Holiday makes 2-pt jump shot from 19 ft (assist by R. Arcidiacono),25,25
121,1,0:32.0,S. Johnson misses 2-pt jump shot from 14 ft,,25,25
122,1,0:30.0,Offensive rebound by Z. Pachulia,,25,25
123,1,0:29.0,Z. Pachulia misses 2-pt hook shot from 4 ft,,25,25
124,1,0:29.0,,Defensive rebound by A. Blakeney,25,25
125,1,0:07.0,,R. Lopez makes 2-pt hook shot from 4 ft (assist by R. Arcidiacono),25,27
126,1,0:00.0,I. Smith misses 3-pt jump shot from 26 ft,,25,27
127,1,0:00.0,Offensive rebound by Team,,25,27
128,2,11:47.0,,J. Parker misses 2-pt jump shot from 3 ft,25,27
129,2,11:47.0,Defensive rebound by Team,,25,27
130,2,11:31.0,B. Griffin misses 2-pt layup from 2 ft,,25,27
131,2,11:24.0,Offensive rebound by Z. Pachulia,,25,27
132,2,11:24.0,Z. Pachulia misses 2-pt layup from 1 ft,,25,27
133,2,11:24.0,Offensive rebound by B. Griffin,,25,27
134,2,11:13.0,B. Griffin misses 2-pt layup from 1 ft,,25,27
135,2,11:13.0,Offensive rebound by B. Griffin,,25,27
136,2,11:09.0,,R. Lopez misses 2-pt hook shot from 5 ft,25,27
137,2,11:09.0,Defensive rebound by B. Griffin,,25,27
138,2,11:09.0,B. Griffin makes 2-pt layup from 1 ft,,27,27
139,2,10:57.0,L. Galloway misses 3-pt jump shot from 25 ft,,27,27
140,2,10:57.0,,Defensive rebound by A. Blakeney,27,27
141,2,10:51.0,,A. Blakeney makes 2-pt jump shot from 23 ft,27,29
142,2,10:33.0,R. Jackson makes 3-pt jump shot from 25 ft (assist by L. Galloway),,30,29
143,2,10:29.0,,Personal foul by I. Smith (drawn by R. Lopez),30,29
144,2,10:21.0,,Z. LaVine makes 2-pt jump shot from 7 ft,30,31
145,2,10:05.0,R. Jackson makes 3-pt jump shot from 23 ft (assist by B. Griffin),,33,31
146,2,9:56.0,,J. Parker misses 2-pt jump shot from 14 ft,33,31
147,2,9:56.0,Defensive rebound by Z. Pachulia,,33,31
148,2,9:46.0,L. Galloway makes 3-pt jump shot from 26 ft (assist by R. Jackson),,36,31
149,2,9:25.0,,Z. LaVine makes 3-pt jump shot from 24 ft (assist by R. Lopez),36,34
150,2,9:14.0,B. Griffin makes 3-pt jump shot from 26 ft (assist by L. Galloway),,39,34
151,2,8:55.0,,J. Parker makes 2-pt layup from 3 ft,39,36
152,2,8:46.0,R. Jackson makes 3-pt jump shot from 23 ft (assist by I. Smith),,42,36
153,2,8:46.0,Shooting foul by Z. LaVine (drawn by R. Jackson),,42,36
154,2,8:46.0,,W. Carter enters the game for R. Lopez,42,36
155,2,8:46.0,R. Jackson makes free throw 1 of 1,,43,36
156,2,8:32.0,,Shooting foul by Z. Pachulia (drawn by Z. LaVine),43,36
157,2,8:32.0,,Z. LaVine makes free throw 1 of 2,43,37
158,2,8:32.0,J. Calderón enters the game for I. Smith,,43,37
159,2,8:32.0,,Z. LaVine makes free throw 2 of 2,43,38
160,2,8:19.0,L. Galloway misses 3-pt jump shot from 26 ft,,43,38
161,2,8:15.0,,Defensive rebound by J. Parker,43,38
162,2,8:07.0,,W. Carter misses 2-pt hook shot from 6 ft,43,38
163,2,8:04.0,Defensive rebound by J. Calderón,,43,38
164,2,8:00.0,R. Jackson misses 3-pt jump shot from 26 ft,,43,38
165,2,7:47.0,Offensive rebound by R. Jackson,,43,38
166,2,7:47.0,Shooting foul by W. Carter (drawn by B. Griffin),,43,38
167,2,7:47.0,B. Griffin makes free throw 1 of 2,,44,38
168,2,7:47.0,R. Bullock enters the game for L. Galloway,,44,38
169,2,7:47.0,A. Drummond enters the game for Z. Pachulia,,44,38
170,2,7:47.0,B. Griffin misses free throw 2 of 2,,44,38
171,2,7:44.0,,Defensive rebound by A. Blakeney,44,38
172,2,7:31.0,,Turnover by W. Carter (out of bounds lost ball),44,38
173,2,7:26.0,Personal foul by W. Carter (drawn by B. Griffin),,44,38
174,2,7:26.0,,J. Holiday enters the game for A. Blakeney,44,38
175,2,7:26.0,,B. Portis enters the game for W. Carter,44,38
176,2,7:16.0,Personal foul by J. Parker (drawn by B. Griffin),,44,38
177,2,7:16.0,,R. Lopez enters the game for J. Parker,44,38
178,2,7:04.0,B. Griffin makes 2-pt jump shot from 17 ft,,46,38
179,2,6:38.0,,Turnover by B. Portis (off goaltending),46,38
180,2,6:38.0,,Chicago full timeout,46,38
181,2,6:38.0,S. Johnson enters the game for R. Jackson,,46,38
182,2,6:38.0,,C. Payne enters the game for R. Arcidiacono,46,38
183,2,6:21.0,A. Drummond makes 2-pt dunk from 1 ft (assist by R. Bullock),,48,38
184,2,6:02.0,,R. Lopez makes 2-pt hook shot from 3 ft (assist by J. Holiday),48,40
185,2,5:54.0,Shooting foul by B. Portis (drawn by B. Griffin),,48,40
186,2,5:54.0,B. Griffin makes free throw 1 of 2,,49,40
187,2,5:54.0,B. Griffin makes free throw 2 of 2,,50,40
188,2,5:41.0,,R. Lopez misses 2-pt hook shot from 7 ft,50,40
189,2,5:38.0,Defensive rebound by B. Griffin,,50,40
190,2,5:35.0,Turnover by R. Bullock (step out of bounds),,50,40
191,2,5:25.0,,Z. LaVine misses 3-pt jump shot from 25 ft,50,40
192,2,5:21.0,Defensive rebound by A. Drummond,,50,40
193,2,5:12.0,R. Bullock misses 3-pt jump shot from 24 ft,,50,40
194,2,5:06.0,,Defensive rebound by B. Portis,50,40
195,2,4:57.0,,C. Payne misses 3-pt jump shot from 25 ft,50,40
196,2,4:57.0,,Offensive rebound by Team,50,40
197,2,4:57.0,Loose ball foul by J. Calderón (drawn by R. Lopez),,50,40
198,2,4:57.0,L. Galloway enters the game for B. Griffin,,50,40
199,2,4:50.0,,Z. LaVine makes 2-pt layup from 2 ft,50,42
200,2,4:36.0,J. Calderón misses 2-pt jump shot from 20 ft,,50,42
201,2,4:33.0,,Defensive rebound by B. Portis,50,42
202,2,4:28.0,,Shooting foul by A. Drummond (drawn by Z. LaVine),50,42
203,2,4:28.0,,Z. LaVine makes free throw 1 of 2,50,43
204,2,4:28.0,R. Jackson enters the game for J. Calderón,,50,43
205,2,4:28.0,Z. Pachulia enters the game for A. Drummond,,50,43
206,2,4:28.0,,Z. LaVine makes free throw 2 of 2,50,44
207,2,4:17.0,Personal foul by Z. LaVine (drawn by R. Bullock),,50,44
208,2,4:17.0,R. Bullock makes free throw 1 of 2,,51,44
209,2,4:17.0,R. Bullock makes free throw 2 of 2,,52,44
210,2,4:09.0,,Personal foul by R. Bullock (drawn by Z. LaVine),52,44
211,2,4:09.0,,Z. LaVine makes free throw 1 of 2,52,45
212,2,4:09.0,,Z. LaVine makes free throw 2 of 2,52,46
213,2,3:57.0,S. Johnson misses 3-pt jump shot from 26 ft,,52,46
214,2,3:54.0,,Defensive rebound by Z. LaVine,52,46
215,2,3:51.0,,Z. LaVine makes 2-pt layup from 1 ft,52,48
216,2,3:44.0,Detroit full timeout,,52,48
217,2,3:35.0,Turnover by R. Jackson (bad pass; steal by J. Holiday),,52,48
218,2,3:23.0,,C. Payne misses 3-pt jump shot from 26 ft,52,48
219,2,3:19.0,Defensive rebound by S. Johnson,,52,48
220,2,3:10.0,Personal foul by Z. LaVine (drawn by R. Bullock),,52,48
221,2,3:10.0,R. Bullock makes free throw 1 of 2,,53,48
222,2,3:10.0,,A. Blakeney enters the game for Z. LaVine,53,48
223,2,3:10.0,R. Bullock makes free throw 2 of 2,,54,48
224,2,2:59.0,,Turnover by C. Payne (lost ball; steal by Z. Pachulia),54,48
225,2,2:44.0,R. Jackson misses 2-pt jump shot from 18 ft,,54,48
226,2,2:40.0,Offensive rebound by S. Johnson,,54,48
227,2,2:29.0,Shooting foul by J. Holiday (drawn by Z. Pachulia),,54,48
228,2,2:29.0,Z. Pachulia makes free throw 1 of 2,,55,48
229,2,2:29.0,Z. Pachulia makes free throw 2 of 2,,56,48
230,2,2:17.0,,C. Payne makes 2-pt layup from 2 ft,56,50
231,2,1:59.0,R. Bullock misses 2-pt jump shot from 20 ft,,56,50
232,2,1:56.0,Offensive rebound by Team,,56,50
233,2,1:51.0,R. Bullock makes 2-pt layup from 2 ft (assist by R. Jackson),,58,50
234,2,1:37.0,,J. Holiday makes 2-pt layup from 2 ft (assist by B. Portis),58,52
235,2,1:37.0,,Shooting foul by Z. Pachulia (drawn by J. Holiday),58,52
236,2,1:37.0,,J. Holiday makes free throw 1 of 1,58,53
237,2,1:24.0,Personal foul by C. Payne (drawn by R. Jackson),,58,53
238,2,1:24.0,R. Jackson makes free throw 1 of 2,,59,53
239,2,1:24.0,,R. Arcidiacono enters the game for C. Payne,59,53
240,2,1:24.0,R. Jackson makes free throw 2 of 2,,60,53
241,2,1:16.0,,Personal foul by R. Bullock (drawn by J. Holiday),60,53
242,2,1:16.0,,J. Holiday makes free throw 1 of 2,60,54
243,2,1:16.0,,J. Holiday makes free throw 2 of 2,60,55
244,2,1:04.0,R. Jackson misses 2-pt jump shot from 8 ft,,60,55
245,2,1:02.0,,Defensive rebound by J. Holiday,60,55
246,2,0:50.0,,Turnover by R. Arcidiacono (bad pass; steal by L. Galloway),60,55
247,2,0:45.0,S. Johnson misses 2-pt layup from 3 ft,,60,55
248,2,0:43.0,,Defensive rebound by B. Portis,60,55
249,2,0:39.0,,J. Holiday misses 3-pt jump shot from 24 ft,60,55
250,2,0:37.0,,Offensive rebound by Team,60,55
251,2,0:37.0,Loose ball foul by S. Johnson (drawn by B. Portis),,60,55
252,2,0:37.0,,B. Portis misses free throw 1 of 2,60,55
253,2,0:37.0,,Offensive rebound by Team,60,55
254,2,0:37.0,,B. Portis misses free throw 2 of 2,60,55
255,2,0:35.0,Defensive rebound by Z. Pachulia,,60,55
256,2,0:22.0,S. Johnson misses 3-pt jump shot from 27 ft,,60,55
257,2,0:20.0,,Defensive rebound by R. Lopez,60,55
258,2,0:04.0,,J. Holiday makes 3-pt jump shot from 26 ft (assist by R. Arcidiacono),60,58
259,2,0:00.0,R. Bullock misses 3-pt jump shot from 26 ft,,60,58
260,2,0:00.0,Offensive rebound by Team,,60,58
261,3,11:50.0,,C. Payne makes 2-pt jump shot from 5 ft,60,60
262,3,11:30.0,B. Griffin misses 2-pt jump shot from 2 ft,,60,60
263,3,11:26.0,Offensive rebound by A. Drummond,,60,60
264,3,11:26.0,A. Drummond makes 2-pt dunk at rim,,62,60
265,3,11:12.0,,C. Payne makes 2-pt layup from 2 ft,62,62
266,3,10:53.0,B. Griffin misses 2-pt jump shot from 15 ft,,62,62
267,3,10:51.0,Offensive rebound by A. Drummond,,62,62
268,3,10:49.0,A. Drummond makes 2-pt layup from 1 ft,,64,62
269,3,10:27.0,,W. Carter makes 2-pt jump shot from 11 ft (assist by Z. LaVine),64,64
270,3,10:06.0,B. Griffin misses 2-pt layup from 2 ft (block by W. Carter),,64,64
271,3,10:06.0,,Defensive rebound by B. Portis,64,64
272,3,10:01.0,,W. Carter makes 2-pt jump shot from 16 ft (assist by B. Portis),64,66
273,3,9:34.0,A. Drummond misses 2-pt jump shot from 15 ft,,64,66
274,3,9:31.0,,Defensive rebound by B. Portis,64,66
275,3,9:24.0,,B. Portis misses 3-pt jump shot from 25 ft,64,66
276,3,9:20.0,Defensive rebound by A. Drummond,,64,66
277,3,9:03.0,R. Bullock makes 2-pt jump shot from 11 ft (assist by R. Jackson),,66,66
278,3,8:43.0,,C. Payne makes 2-pt layup from 1 ft (assist by B. Portis),66,68
279,3,8:23.0,A. Drummond misses 2-pt jump shot from 1 ft,,66,68
280,3,8:20.0,,Defensive rebound by B. Portis,66,68
281,3,8:15.0,,C. Payne makes 2-pt layup from 3 ft (assist by B. Portis),66,70
282,3,8:15.0,Detroit full timeout,,66,70
283,3,8:00.0,Turnover by A. Drummond (lost ball; steal by B. Portis),,66,70
284,3,7:54.0,,Turnover by B. Portis (step out of bounds),66,70
285,3,7:47.0,B. Griffin misses 3-pt jump shot from 26 ft,,66,70
286,3,7:43.0,,Defensive rebound by Z. LaVine,66,70
287,3,7:41.0,,C. Payne misses 2-pt jump shot from 3 ft,66,70
288,3,7:41.0,Defensive rebound by Team,,66,70
289,3,7:39.0,,Loose ball foul by B. Portis (drawn by B. Griffin),66,70
290,3,7:21.0,R. Bullock misses 2-pt jump shot from 10 ft,,66,70
291,3,7:18.0,,Defensive rebound by B. Portis,66,70
292,3,7:10.0,,B. Portis misses 2-pt jump shot from 4 ft (block by A. Drummond),66,70
293,3,7:10.0,,Offensive rebound by Team,66,70
294,3,7:05.0,,Z. LaVine misses 3-pt jump shot from 23 ft,66,70
295,3,7:03.0,Defensive rebound by S. Johnson,,66,70
296,3,6:54.0,A. Drummond misses 2-pt layup from 3 ft,,66,70
297,3,6:52.0,,Defensive rebound by B. Portis,66,70
298,3,6:44.0,,Turnover by Z. LaVine (traveling),66,70
299,3,6:39.0,R. Bullock misses 3-pt jump shot from 27 ft,,66,70
300,3,6:37.0,,Defensive rebound by B. Portis,66,70
301,3,6:27.0,,Z. LaVine misses 2-pt jump shot from 15 ft,66,70
302,3,6:22.0,Defensive rebound by A. Drummond,,66,70
303,3,6:16.0,Offensive foul by R. Jackson (drawn by C. Payne),,66,70
304,3,6:16.0,Turnover by R. Jackson (offensive foul),,66,70
305,3,6:16.0,L. Galloway enters the game for S. Johnson,,66,70
306,3,6:00.0,,W. Carter misses 2-pt jump shot from 23 ft,66,70
307,3,5:57.0,Defensive rebound by A. Drummond,,66,70
308,3,5:43.0,R. Bullock misses 2-pt jump shot from 3 ft (block by W. Carter),,66,70
309,3,5:40.0,,Defensive rebound by W. Carter,66,70
310,3,5:38.0,,Shooting foul by A. Drummond (drawn by Z. LaVine),66,70
311,3,5:38.0,,Z. LaVine makes free throw 1 of 2,66,71
312,3,5:38.0,Z. Pachulia enters the game for A. Drummond,,66,71
313,3,5:38.0,I. Smith enters the game for R. Jackson,,66,71
314,3,5:38.0,,J. Parker enters the game for B. Portis,66,71
315,3,5:38.0,,Z. LaVine misses free throw 2 of 2,66,71
316,3,5:35.0,Defensive rebound by Z. Pachulia,,66,71
317,3,5:26.0,R. Bullock makes 2-pt layup from 1 ft,,68,71
318,3,5:26.0,,Violation by Team (def goaltending),68,71
319,3,5:13.0,,Personal foul by Z. Pachulia (drawn by W. Carter),68,71
320,3,5:05.0,,J. Parker misses 2-pt jump shot from 5 ft,68,71
321,3,5:05.0,Defensive rebound by B. Griffin,,68,71
322,3,4:51.0,L. Galloway misses 3-pt jump shot from 23 ft,,68,71
323,3,4:46.0,,Defensive rebound by J. Parker,68,71
324,3,4:40.0,,Z. LaVine makes 2-pt jump shot from 12 ft,68,73
325,3,4:18.0,B. Griffin makes 3-pt jump shot from 26 ft (assist by Z. Pachulia),,71,73
326,3,3:49.0,,C. Payne misses 2-pt jump shot from 21 ft,71,73
327,3,3:47.0,Defensive rebound by B. Griffin,,71,73
328,3,3:40.0,Def 3 sec tech foul by Team,,71,73
329,3,3:40.0,R. Bullock makes technical free throw,,72,73
330,3,3:40.0,,A. Blakeney enters the game for W. Carter,72,73
331,3,3:40.0,,R. Lopez enters the game for Z. LaVine,72,73
332,3,3:31.0,Turnover by I. Smith (bad pass; steal by J. Holiday),,72,73
333,3,3:23.0,,C. Payne misses 3-pt jump shot from 25 ft,72,73
334,3,3:20.0,Defensive rebound by R. Bullock,,72,73
335,3,3:12.0,Z. Pachulia makes 2-pt jump shot from 13 ft (assist by I. Smith),,74,73
336,3,3:10.0,,Chicago full timeout,74,73
337,3,3:10.0,G. Robinson enters the game for R. Bullock,,74,73
338,3,3:10.0,,R. Arcidiacono enters the game for C. Payne,74,73
339,3,2:59.0,,J. Parker misses 2-pt jump shot from 12 ft,74,73
340,3,2:57.0,Defensive rebound by I. Smith,,74,73
341,3,2:51.0,I. Smith makes 2-pt layup from 2 ft,,76,73
342,3,2:37.0,,J. Parker makes 3-pt jump shot from 25 ft (assist by R. Lopez),76,76
343,3,2:20.0,B. Griffin makes 2-pt dunk from 1 ft,,78,76
344,3,2:04.0,,A. Blakeney makes 2-pt jump shot from 17 ft,78,78
345,3,1:46.0,I. Smith makes 3-pt jump shot from 25 ft (assist by B. Griffin),,81,78
346,3,1:27.0,,J. Holiday makes 3-pt jump shot from 25 ft,81,81
347,3,1:04.0,I. Smith misses 3-pt jump shot from 25 ft,,81,81
348,3,1:00.0,Offensive rebound by B. Griffin,,81,81
349,3,0:59.0,B. Griffin misses 2-pt layup from 1 ft,,81,81
350,3,0:57.0,Offensive rebound by Z. Pachulia,,81,81
351,3,0:57.0,Z. Pachulia misses 2-pt layup at rim,,81,81
352,3,0:57.0,Offensive rebound by B. Griffin,,81,81
353,3,0:57.0,B. Griffin makes 2-pt layup from 1 ft,,83,81
354,3,0:47.0,,Offensive foul by R. Lopez (drawn by Z. Pachulia),83,81
355,3,0:47.0,,Turnover by R. Lopez (offensive foul),83,81
356,3,0:32.0,B. Griffin misses 3-pt jump shot from 25 ft,,83,81
357,3,0:31.0,Offensive rebound by Z. Pachulia,,83,81
358,3,0:31.0,Z. Pachulia misses 2-pt layup at rim,,83,81
359,3,0:31.0,Offensive rebound by Team,,83,81
360,3,0:31.0,,Loose ball foul by R. Lopez (drawn by Z. Pachulia),83,81
361,3,0:25.0,B. Griffin makes 2-pt dunk from 1 ft,,85,81
362,3,0:06.0,,R. Arcidiacono makes 3-pt jump shot from 26 ft (assist by J. Parker),85,84
363,3,0:05.0,,Violation by Team (delay of game),85,84
364,3,0:00.0,I. Smith misses 2-pt jump shot from 8 ft,,85,84
365,3,0:00.0,Offensive rebound by Team,,85,84
366,4,11:46.0,Turnover by S. Johnson (bad pass; steal by A. Blakeney),,85,84
367,4,11:41.0,,Z. LaVine makes 2-pt layup from 1 ft (assist by R. Arcidiacono),85,86
368,4,11:18.0,S. Johnson misses 3-pt jump shot from 23 ft,,85,86
369,4,11:18.0,,Defensive rebound by R. Arcidiacono,85,86
370,4,11:08.0,,A. Blakeney makes 2-pt jump shot from 7 ft,85,88
371,4,10:54.0,A. Drummond misses 2-pt hook shot from 4 ft,,85,88
372,4,10:54.0,Offensive rebound by S. Johnson,,85,88
373,4,10:54.0,S. Johnson makes 2-pt layup from 1 ft,,87,88
374,4,10:34.0,,Z. LaVine misses 3-pt jump shot from 26 ft,87,88
375,4,10:31.0,Defensive rebound by I. Smith,,87,88
376,4,10:29.0,I. Smith makes 2-pt layup from 3 ft,,89,88
377,4,10:12.0,,J. Parker misses 2-pt layup from 2 ft,89,88
378,4,10:06.0,,Offensive rebound by J. Parker,89,88
379,4,10:06.0,,J. Parker misses 2-pt layup from 1 ft,89,88
380,4,10:04.0,Defensive rebound by A. Drummond,,89,88
381,4,9:48.0,S. Johnson makes 2-pt jump shot from 17 ft,,91,88
382,4,9:30.0,,A. Blakeney misses 2-pt jump shot from 21 ft,91,88
383,4,9:30.0,Defensive rebound by Team,,91,88
