,QUARTER,TIME_REMAINING,DALLAS_ACTION,GOLDEN STATE_ACTION,DALLAS_SCORE,GOLDEN STATE_SCORE
213,2,0:38.0,Defensive rebound by Team,,61,58
214,2,0:26.0,L. Dončić misses 2-pt jump shot from 7 ft,,61,58
215,2,0:25.0,Offensive rebound by D. Jordan,,61,58
216,2,0:12.0,H. Barnes misses 3-pt jump shot from 23 ft,,61,58
217,2,0:10.0,,Defensive rebound by K. Durant,61,58
218,2,0:06.0,,Turnover by K. Durant (bad pass; steal by J. Brunson),61,58
219,2,0:01.0,L. Dončić misses 3-pt jump shot from 26 ft,,61,58
220,2,0:00.0,Offensive rebound by Team,,61,58
221,3,11:45.0,,Shooting foul by D. Jordan (drawn by K. Thompson),61,58
222,3,11:45.0,,K. Thompson makes free throw 1 of 2,61,59
223,3,11:45.0,,K. Thompson makes free throw 2 of 2,61,60
224,3,11:26.0,H. Barnes makes 2-pt jump shot from 7 ft (assist by L. Dončić),,63,60
225,3,11:17.0,,K. Looney makes 2-pt jump shot from 18 ft (assist by D. Green),63,62
226,3,10:58.0,J. Brunson misses 2-pt jump shot from 10 ft,,63,62
227,3,10:57.0,Offensive rebound by D. Jordan,,63,62
228,3,10:57.0,D. Jordan misses 2-pt layup from 1 ft,,63,62
229,3,10:56.0,Offensive rebound by W. Matthews,,63,62
230,3,10:53.0,W. Matthews makes 3-pt jump shot from 30 ft,,66,62
231,3,10:35.0,,K. Thompson makes 2-pt jump shot from 17 ft (assist by K. Looney),66,64
232,3,10:16.0,W. Matthews misses 2-pt jump shot from 17 ft,,66,64
233,3,10:15.0,,Defensive rebound by K. Looney,66,64
234,3,10:05.0,,D. Green misses 2-pt jump shot from 18 ft,66,64
235,3,10:04.0,Defensive rebound by D. Jordan,,66,64
236,3,9:58.0,Offensive foul by H. Barnes (drawn by D. Green),,66,64
237,3,9:58.0,Turnover by H. Barnes (offensive foul),,66,64
238,3,9:47.0,,K. Durant misses 2-pt jump shot from 16 ft,66,64
239,3,9:46.0,Defensive rebound by D. Jordan,,66,64
240,3,9:38.0,L. Dončić misses 2-pt jump shot from 11 ft,,66,64
241,3,9:38.0,Offensive rebound by D. Jordan,,66,64
242,3,9:38.0,D. Jordan misses 2-pt layup from 1 ft,,66,64
243,3,9:38.0,Offensive rebound by L. Dončić,,66,64
244,3,9:38.0,Shooting foul by D. Green (drawn by L. Dončić),,66,64
245,3,9:38.0,L. Dončić makes free throw 1 of 2,,67,64
246,3,9:38.0,L. Dončić misses free throw 2 of 2,,67,64
247,3,9:36.0,,Defensive rebound by K. Durant,67,64
248,3,9:22.0,,S. Curry misses 3-pt jump shot from 28 ft,67,64
249,3,9:20.0,,Offensive rebound by Team,67,64
250,3,9:20.0,Loose ball foul by L. Dončić (drawn by D. Green),,67,64
251,3,9:17.0,,K. Thompson makes 2-pt jump shot from 19 ft (assist by K. Durant),67,66
252,3,8:59.0,H. Barnes misses 3-pt jump shot from 25 ft,,67,66
253,3,8:57.0,,Defensive rebound by K. Durant,67,66
254,3,8:53.0,,Shooting foul by J. Brunson (drawn by K. Durant),67,66
255,3,8:53.0,,K. Durant makes free throw 1 of 2,67,67
256,3,8:53.0,,K. Durant makes free throw 2 of 2,67,68
257,3,8:40.0,Personal foul by K. Durant (drawn by L. Dončić),,67,68
258,3,8:30.0,H. Barnes misses 3-pt jump shot from 23 ft,,67,68
259,3,8:28.0,,Defensive rebound by K. Durant,67,68
260,3,8:22.0,,K. Thompson misses 2-pt jump shot from 21 ft,67,68
261,3,8:20.0,Defensive rebound by D. Jordan,,67,68
262,3,8:08.0,L. Dončić makes 2-pt dunk from 1 ft (assist by D. Jordan),,69,68
263,3,7:53.0,,K. Thompson misses 2-pt jump shot from 18 ft,69,68
264,3,7:51.0,Defensive rebound by D. Jordan,,69,68
265,3,7:37.0,Shooting foul by K. Thompson (drawn by D. Jordan),,69,68
266,3,7:37.0,D. Jordan misses free throw 1 of 2,,69,68
267,3,7:37.0,Offensive rebound by Team,,69,68
268,3,7:37.0,D. Jordan makes free throw 2 of 2,,70,68
269,3,7:21.0,,K. Thompson misses 3-pt jump shot from 27 ft,70,68
270,3,7:19.0,,Offensive rebound by S. Curry,70,68
271,3,7:12.0,,K. Looney makes 2-pt dunk from 2 ft (assist by K. Durant),70,70
272,3,6:50.0,J. Brunson makes 3-pt jump shot from 32 ft (assist by L. Dončić),,73,70
273,3,6:36.0,,K. Thompson misses 3-pt jump shot from 23 ft,73,70
274,3,6:34.0,Defensive rebound by H. Barnes,,73,70
275,3,6:18.0,Turnover by J. Brunson (bad pass; steal by K. Thompson),,73,70
276,3,6:14.0,,Turnover by K. Thompson (lost ball; steal by W. Matthews),73,70
277,3,6:07.0,Personal foul by D. Green (drawn by D. Jordan),,73,70
278,3,6:07.0,,Golden State full timeout,73,70
279,3,6:07.0,,J. Jerebko enters the game for K. Looney,73,70
280,3,6:02.0,L. Dončić makes 2-pt dunk from 1 ft,,75,70
281,3,6:02.0,Shooting foul by J. Jerebko (drawn by L. Dončić),,75,70
282,3,6:02.0,L. Dončić misses free throw 1 of 1,,75,70
283,3,6:00.0,,Defensive rebound by D. Green,75,70
284,3,5:46.0,,S. Curry misses 2-pt layup from 3 ft,75,70
285,3,5:44.0,,Offensive rebound by D. Green,75,70
286,3,5:44.0,,D. Green makes 2-pt layup at rim,75,72
287,3,5:34.0,W. Matthews misses 3-pt jump shot from 23 ft,,75,72
288,3,5:32.0,,Defensive rebound by D. Green,75,72
289,3,5:24.0,,J. Jerebko makes 2-pt layup from 2 ft (assist by D. Green),75,74
290,3,5:24.0,Dallas full timeout,,75,74
291,3,5:07.0,J. Brunson misses 2-pt jump shot from 10 ft,,75,74
292,3,5:06.0,,Defensive rebound by K. Durant,75,74
293,3,5:00.0,,K. Durant misses 2-pt layup from 3 ft,75,74
294,3,4:58.0,,Offensive rebound by K. Durant,75,74
295,3,4:56.0,,Turnover by K. Durant (bad pass; steal by L. Dončić),75,74
296,3,4:52.0,L. Dončić misses 2-pt layup from 3 ft,,75,74
297,3,4:50.0,,Defensive rebound by K. Thompson,75,74
298,3,4:47.0,,K. Durant makes 2-pt layup from 2 ft (assist by K. Thompson),75,76
299,3,4:47.0,,Shooting foul by H. Barnes (drawn by K. Durant),75,76
300,3,4:47.0,J. Barea enters the game for J. Brunson,,75,76
301,3,4:47.0,,K. Durant makes free throw 1 of 1,75,77
302,3,4:36.0,W. Matthews makes 3-pt jump shot from 27 ft (assist by D. Jordan),,78,77
303,3,4:12.0,,S. Curry misses 3-pt jump shot from 25 ft,78,77
304,3,4:10.0,Defensive rebound by D. Jordan,,78,77
305,3,3:54.0,J. Barea makes 2-pt jump shot from 16 ft (assist by H. Barnes),,80,77
306,3,3:54.0,Shooting foul by S. Curry (drawn by J. Barea),,80,77
307,3,3:54.0,,S. Livingston enters the game for S. Curry,80,77
308,3,3:54.0,,K. Looney enters the game for D. Green,80,77
309,3,3:54.0,J. Barea makes free throw 1 of 1,,81,77
310,3,3:38.0,,J. Jerebko makes 2-pt layup from 2 ft (assist by K. Thompson),81,79
311,3,3:22.0,W. Matthews misses 3-pt jump shot from 28 ft,,81,79
312,3,3:20.0,,Defensive rebound by K. Thompson,81,79
313,3,3:12.0,,K. Durant misses 3-pt jump shot from 26 ft,81,79
314,3,3:10.0,,Offensive rebound by J. Jerebko,81,79
315,3,3:09.0,,J. Jerebko makes 2-pt layup at rim,81,81
316,3,3:09.0,,Shooting foul by D. Jordan (drawn by J. Jerebko),81,81
317,3,3:09.0,,A. Iguodala enters the game for K. Thompson,81,81
318,3,3:09.0,,J. Jerebko makes free throw 1 of 1,81,82
319,3,3:03.0,Turnover by J. Barea (bad pass),,81,82
320,3,2:54.0,Loose ball foul by W. Matthews (drawn by K. Durant),,81,82
321,3,2:54.0,,K. Durant makes free throw 1 of 2,81,83
322,3,2:54.0,D. Harris enters the game for H. Barnes,,81,83
323,3,2:54.0,M. Kleber enters the game for D. Jordan,,81,83
324,3,2:54.0,D. Nowitzki enters the game for W. Matthews,,81,83
325,3,2:54.0,,K. Durant makes free throw 2 of 2,81,84
326,3,2:54.0,D. Finney-Smith enters the game for L. Dončić,,81,84
327,3,2:31.0,J. Barea misses 3-pt jump shot from 26 ft,,81,84
328,3,2:30.0,Offensive rebound by Team,,81,84
329,3,2:30.0,Turnover by Team (shot clock),,81,84
330,3,2:18.0,,J. Jerebko makes 2-pt jump shot from 18 ft,81,86
331,3,1:59.0,D. Nowitzki misses 2-pt jump shot from 13 ft,,81,86
332,3,1:58.0,,Defensive rebound by K. Looney,81,86
333,3,1:52.0,,K. Durant misses 2-pt jump shot from 18 ft,81,86
334,3,1:50.0,Defensive rebound by D. Finney-Smith,,81,86
335,3,1:49.0,Personal foul by K. Durant (drawn by D. Finney-Smith),,81,86
336,3,1:49.0,D. Finney-Smith makes free throw 1 of 2,,82,86
337,3,1:49.0,D. Finney-Smith misses free throw 2 of 2,,82,86
338,3,1:47.0,,Defensive rebound by K. Looney,82,86
339,3,1:35.0,,Shooting foul by D. Finney-Smith (drawn by K. Durant),82,86
340,3,1:35.0,,K. Durant makes free throw 1 of 2,82,87
341,3,1:35.0,,K. Durant makes free throw 2 of 2,82,88
342,3,1:23.0,Turnover by J. Barea (bad pass; steal by A. Iguodala),,82,88
343,3,1:18.0,,Turnover by K. Durant (lost ball; steal by J. Barea),82,88
344,3,1:07.0,J. Barea makes 2-pt layup from 3 ft,,84,88
345,3,0:51.0,,A. Iguodala misses 3-pt jump shot from 28 ft,84,88
346,3,0:47.0,,Offensive rebound by J. Jerebko,84,88
347,3,0:45.0,,K. Durant makes 3-pt jump shot from 26 ft (assist by A. Iguodala),84,91
348,3,0:33.0,J. Barea makes 3-pt jump shot from 28 ft (assist by M. Kleber),,87,91
349,3,0:19.0,,A. Iguodala makes 3-pt jump shot from 23 ft (assist by S. Livingston),87,94
350,3,0:01.0,J. Barea misses 2-pt jump shot from 10 ft (block by S. Livingston),,87,94
351,3,0:00.0,,Defensive rebound by K. Looney,87,94
352,4,11:42.0,D. Finney-Smith misses 2-pt jump shot from 12 ft (block by A. Iguodala),,87,94
353,4,11:40.0,,Defensive rebound by D. Green,87,94
354,4,11:38.0,,Personal take foul by J. Barea (drawn by D. Green),87,94
355,4,11:19.0,,A. Iguodala misses 3-pt jump shot from 27 ft,87,94
356,4,11:17.0,Defensive rebound by M. Kleber,,87,94
357,4,11:04.0,Shooting foul by S. Livingston (drawn by M. Kleber),,87,94
358,4,11:04.0,M. Kleber misses free throw 1 of 2,,87,94
359,4,11:04.0,Offensive rebound by Team,,87,94
360,4,11:04.0,M. Kleber makes free throw 2 of 2,,88,94
361,4,10:56.0,,S. Curry misses 3-pt jump shot from 27 ft,88,94
362,4,10:54.0,Defensive rebound by M. Kleber,,88,94
363,4,10:50.0,Turnover by D. Nowitzki (bad pass; steal by S. Curry),,88,94
364,4,10:36.0,,S. Curry misses 2-pt layup from 1 ft,88,94
365,4,10:35.0,,Offensive rebound by J. Jerebko,88,94
366,4,10:35.0,,J. Jerebko makes 2-pt layup at rim,88,96
367,4,10:22.0,Turnover by J. Barea (bad pass; steal by J. Jerebko),,88,96
368,4,10:14.0,,S. Livingston makes 2-pt dunk from 1 ft (assist by A. Iguodala),88,98
369,4,10:14.0,Dallas full timeout,,88,98
370,4,9:59.0,D. Harris misses 3-pt jump shot from 23 ft,,88,98
371,4,9:57.0,,Defensive rebound by D. Green,88,98
372,4,9:49.0,,S. Curry makes 3-pt jump shot from 30 ft (assist by J. Jerebko),88,101
373,4,9:29.0,D. Nowitzki misses 2-pt jump shot from 21 ft,,88,101
374,4,9:28.0,Offensive rebound by M. Kleber,,88,101
375,4,9:23.0,D. Harris makes 2-pt layup from 2 ft (assist by M. Kleber),,90,101
376,4,9:10.0,,S. Curry makes 3-pt jump shot from 26 ft (assist by S. Livingston),90,104
377,4,9:08.0,Dallas full timeout,,90,104
378,4,9:08.0,H. Barnes enters the game for D. Finney-Smith,,90,104
379,4,9:08.0,L. Dončić enters the game for D. Harris,,90,104
380,4,9:08.0,D. Jordan enters the game for M. Kleber,,90,104
381,4,9:08.0,W. Matthews enters the game for D. Nowitzki,,90,104
382,4,8:58.0,Personal foul by A. Iguodala (drawn by L. Dončić),,90,104
