,QUARTER,TIME_REMAINING,DENVER_ACTION,MEMPHIS_ACTION,DENVER_SCORE,MEMPHIS_SCORE
389,4,3:04.0,,Offensive foul by M. Gasol (drawn by P. Millsap),78,85
390,4,3:04.0,,Turnover by M. Gasol (offensive foul),78,85
391,4,2:50.0,W. Barton makes 3-pt jump shot from 26 ft (assist by M. Beasley),,81,85
392,4,2:49.0,,Memphis full timeout,81,85
393,4,2:49.0,,S. Mack enters the game for J. Noah,81,85
394,4,2:33.0,,M. Gasol makes 2-pt layup from 3 ft (assist by M. Conley),81,87
395,4,2:33.0,,Shooting foul by P. Millsap (drawn by M. Gasol),81,87
396,4,2:33.0,,M. Gasol misses free throw 1 of 1,81,87
397,4,2:31.0,Defensive rebound by G. Harris,,81,87
398,4,2:18.0,N. Jokić makes 2-pt layup from 1 ft (assist by G. Harris),,83,87
399,4,2:00.0,,K. Anderson misses 2-pt jump shot from 5 ft,83,87
400,4,1:56.0,Defensive rebound by G. Harris,,83,87
401,4,1:53.0,G. Harris makes 2-pt layup from 1 ft,,85,87
402,4,1:37.0,,M. Gasol makes 2-pt hook shot from 1 ft (assist by M. Conley),85,89
403,4,1:22.0,M. Beasley misses 3-pt jump shot from 26 ft,,85,89
404,4,1:19.0,Offensive rebound by G. Harris,,85,89
405,4,1:16.0,M. Beasley makes 3-pt jump shot from 25 ft (assist by G. Harris),,88,89
406,4,0:58.0,,Turnover by M. Conley (out of bounds lost ball),88,89
407,4,0:43.0,W. Barton makes 3-pt jump shot from 25 ft (assist by M. Beasley),,91,89
408,4,0:43.0,,Memphis full timeout,91,89
409,4,0:37.0,,J. Holiday makes 3-pt jump shot from 24 ft (assist by K. Anderson),91,92
410,4,0:36.0,Denver full timeout,,91,92
411,4,0:36.0,,B. Caboclo enters the game for S. Mack,91,92
412,4,0:28.0,N. Jokić makes 2-pt hook shot from 7 ft,,93,92
413,4,0:10.0,,K. Anderson misses 2-pt jump shot from 7 ft,93,92
414,4,0:08.0,,Offensive rebound by K. Anderson,93,92
415,4,0:06.0,,K. Anderson misses 2-pt jump shot from 18 ft,93,92
416,4,0:03.0,,Offensive rebound by K. Anderson,93,92
417,4,0:03.0,,Turnover by K. Anderson (step out of bounds),93,92
418,4,0:03.0,M. Morris enters the game for P. Millsap,,93,92
419,4,0:03.0,Denver full timeout,,93,92
420,4,0:02.0,Personal take foul by K. Anderson (drawn by G. Harris),,93,92
421,4,0:02.0,M. Plumlee enters the game for M. Morris,,93,92
422,4,0:02.0,G. Harris makes free throw 1 of 2,,94,92
423,4,0:02.0,G. Harris makes free throw 2 of 2,,95,92
424,4,0:00.0,,M. Conley misses 3-pt jump shot from 42 ft,95,92
425,4,0:00.0,,Offensive rebound by Team,95,92
