,QUARTER,TIME_REMAINING,DALLAS_ACTION,LA CLIPPERS_ACTION,DALLAS_SCORE,LA CLIPPERS_SCORE
66,1,3:55.0,Defensive rebound by T. Hardaway,,17,13
67,1,3:49.0,Turnover by T. Hardaway (bad pass),,17,13
68,1,3:49.0,,G. Temple enters the game for S. Gilgeous-Alexander,17,13
69,1,3:38.0,,L. Williams makes 2-pt jump shot from 8 ft,17,15
70,1,3:28.0,M. Kleber makes 2-pt dunk from 1 ft (assist by D. Finney-Smith),,19,15
71,1,3:09.0,,M. Harrell misses 2-pt hook shot from 5 ft,19,15
72,1,3:06.0,Defensive rebound by S. Mejri,,19,15
73,1,2:59.0,T. Hardaway misses 3-pt jump shot from 28 ft,,19,15
74,1,2:56.0,,Defensive rebound by G. Temple,19,15
75,1,2:56.0,,Personal foul by M. Kleber (drawn by G. Temple),19,15
76,1,2:56.0,Dallas full timeout,,19,15
77,1,2:56.0,D. Harris enters the game for D. Finney-Smith,,19,15
78,1,2:56.0,,J. Green enters the game for P. Beverley,19,15
79,1,2:56.0,,T. Wallace enters the game for D. Gallinari,19,15
80,1,2:47.0,,Shooting foul by S. Mejri (drawn by L. Williams),19,15
81,1,2:47.0,,L. Williams makes free throw 1 of 2,19,16
82,1,2:47.0,,L. Williams makes free throw 2 of 2,19,17
83,1,2:38.0,Shooting foul by G. Temple (drawn by T. Hardaway),,19,17
84,1,2:38.0,T. Hardaway makes free throw 1 of 2,,20,17
85,1,2:38.0,T. Hardaway makes free throw 2 of 2,,21,17
86,1,2:27.0,,J. Green makes 3-pt jump shot from 23 ft (assist by L. Williams),21,20
87,1,2:10.0,J. Brunson misses 3-pt jump shot from 23 ft,,21,20
88,1,2:08.0,,Defensive rebound by T. Wallace,21,20
89,1,2:00.0,,Shooting foul by J. Brunson (drawn by L. Williams),21,20
90,1,2:00.0,,L. Williams misses free throw 1 of 2,21,20
91,1,2:00.0,,Offensive rebound by Team,21,20
92,1,2:00.0,L. Dončić enters the game for T. Hardaway,,21,20
93,1,2:00.0,,L. Williams makes free throw 2 of 2,21,21
94,1,1:44.0,J. Brunson misses 2-pt jump shot from 10 ft,,21,21
95,1,1:40.0,,Defensive rebound by J. Green,21,21
96,1,1:36.0,,T. Wallace misses 2-pt layup from 2 ft (block by M. Kleber),21,21
97,1,1:36.0,,Offensive rebound by M. Harrell,21,21
98,1,1:31.0,,M. Harrell makes 2-pt dunk from 2 ft,21,23
99,1,1:29.0,Personal foul by G. Temple (drawn by L. Dončić),,21,23
100,1,1:25.0,L. Dončić misses 2-pt jump shot from 17 ft,,21,23
101,1,1:23.0,Offensive rebound by L. Dončić,,21,23
102,1,1:23.0,Shooting foul by G. Temple (drawn by L. Dončić),,21,23
103,1,1:23.0,L. Dončić makes free throw 1 of 2,,22,23
104,1,1:23.0,T. Burke enters the game for J. Brunson,,22,23
105,1,1:23.0,D. Nowitzki enters the game for M. Kleber,,22,23
106,1,1:23.0,D. Powell enters the game for S. Mejri,,22,23
107,1,1:23.0,,P. Beverley enters the game for G. Temple,22,23
108,1,1:23.0,L. Dončić misses free throw 2 of 2,,22,23
109,1,1:21.0,,Defensive rebound by J. Green,22,23
110,1,1:05.0,,J. Green makes 2-pt jump shot from 10 ft (assist by P. Beverley),22,25
111,1,0:40.0,Turnover by L. Dončić (bad pass; steal by J. Green),,22,25
112,1,0:34.0,,L. Williams misses 3-pt jump shot from 26 ft,22,25
113,1,0:30.0,,Offensive rebound by P. Beverley,22,25
114,1,0:29.0,,M. Harrell makes 2-pt dunk at rim (assist by P. Beverley),22,27
115,1,0:13.0,T. Burke misses 3-pt jump shot from 27 ft,,22,27
116,1,0:09.0,,Defensive rebound by M. Harrell,22,27
117,1,0:01.0,,M. Harrell makes 2-pt dunk from 1 ft,22,29
118,2,11:49.0,Personal foul by T. Wallace (drawn by D. Harris),,22,29
119,2,11:36.0,D. Nowitzki misses 2-pt jump shot from 19 ft,,22,29
120,2,11:30.0,Offensive rebound by D. Powell,,22,29
121,2,11:25.0,T. Burke misses 2-pt layup from 2 ft (block by M. Harrell),,22,29
122,2,11:22.0,,Defensive rebound by T. Wallace,22,29
123,2,11:16.0,,L. Williams misses 2-pt layup from 3 ft (block by L. Dončić),22,29
124,2,11:13.0,Defensive rebound by D. Nowitzki,,22,29
125,2,11:10.0,T. Burke misses 2-pt layup from 3 ft (block by M. Harrell),,22,29
126,2,11:10.0,Offensive rebound by Team,,22,29
127,2,11:09.0,D. Harris makes 2-pt layup from 2 ft (assist by L. Dončić),,24,29
128,2,11:09.0,Shooting foul by T. Wallace (drawn by D. Harris),,24,29
129,2,11:09.0,D. Harris makes free throw 1 of 1,,25,29
130,2,10:49.0,,Turnover by M. Harrell (lost ball; steal by D. Powell),25,29
131,2,10:43.0,Turnover by D. Harris (lost ball; steal by L. Williams),,25,29
132,2,10:38.0,,P. Beverley makes 3-pt jump shot from 24 ft (assist by T. Wallace),25,32
133,2,10:24.0,D. Nowitzki makes 3-pt jump shot from 26 ft (assist by T. Burke),,28,32
134,2,10:14.0,,T. Wallace makes 3-pt jump shot from 24 ft (assist by M. Harrell),28,35
135,2,10:04.0,Shooting foul by M. Harrell (drawn by L. Dončić),,28,35
136,2,10:04.0,L. Dončić makes free throw 1 of 2,,29,35
137,2,10:04.0,L. Dončić makes free throw 2 of 2,,30,35
138,2,9:48.0,,M. Harrell makes 2-pt hook shot from 4 ft (assist by P. Beverley),30,37
139,2,9:29.0,Turnover by L. Dončić (bad pass; steal by J. Green),,30,37
140,2,9:23.0,,Turnover by J. Green (traveling),30,37
141,2,9:17.0,Personal foul by J. Green (drawn by D. Powell),,30,37
142,2,9:08.0,D. Nowitzki misses 3-pt jump shot from 25 ft,,30,37
143,2,9:05.0,,Defensive rebound by L. Williams,30,37
144,2,8:58.0,,L. Williams misses 2-pt layup from 4 ft,30,37
145,2,8:51.0,,Offensive rebound by L. Williams,30,37
146,2,8:51.0,,L. Williams misses 2-pt layup from 1 ft,30,37
147,2,8:50.0,Defensive rebound by D. Powell,,30,37
148,2,8:48.0,L. Dončić makes 2-pt jump shot from 4 ft,,32,37
149,2,8:33.0,,M. Harrell makes 2-pt dunk from 1 ft (assist by L. Williams),32,39
150,2,8:33.0,,Shooting foul by D. Harris (drawn by M. Harrell),32,39
151,2,8:33.0,,M. Harrell misses free throw 1 of 1,32,39
152,2,8:30.0,Defensive rebound by L. Dončić,,32,39
153,2,8:19.0,Shooting foul by L. Williams (drawn by D. Nowitzki),,32,39
154,2,8:19.0,D. Nowitzki makes free throw 1 of 3,,33,39
155,2,8:19.0,D. Nowitzki makes free throw 2 of 3,,34,39
156,2,8:19.0,D. Nowitzki makes free throw 3 of 3,,35,39
157,2,8:02.0,,J. Green misses 3-pt jump shot from 25 ft,35,39
158,2,7:55.0,Defensive rebound by D. Harris,,35,39
159,2,7:51.0,D. Nowitzki misses 3-pt jump shot from 26 ft,,35,39
160,2,7:47.0,Offensive rebound by D. Powell,,35,39
161,2,7:45.0,D. Powell makes 2-pt layup from 2 ft,,37,39
162,2,7:35.0,,L. Williams misses 2-pt layup from 5 ft (block by D. Powell),37,39
163,2,7:35.0,,Offensive rebound by Team,37,39
164,2,7:35.0,,D. Gallinari enters the game for J. Green,37,39
165,2,7:30.0,,Personal foul by T. Burke (drawn by L. Williams),37,39
166,2,7:30.0,J. Brunson enters the game for L. Dončić,,37,39
167,2,7:30.0,M. Kleber enters the game for D. Nowitzki,,37,39
168,2,7:30.0,S. Mejri enters the game for D. Powell,,37,39
169,2,7:30.0,,L. Shamet enters the game for T. Wallace,37,39
170,2,7:24.0,,M. Harrell makes 2-pt dunk from 1 ft (assist by L. Williams),37,41
171,2,7:22.0,Dallas full timeout,,37,41
172,2,7:22.0,D. Finney-Smith enters the game for T. Burke,,37,41
173,2,7:05.0,M. Kleber makes 3-pt jump shot from 26 ft (assist by D. Finney-Smith),,40,41
174,2,6:49.0,,D. Gallinari makes 2-pt dunk at rim (assist by M. Harrell),40,43
175,2,6:38.0,Personal foul by L. Shamet (drawn by D. Harris),,40,43
176,2,6:38.0,D. Harris makes free throw 1 of 2,,41,43
177,2,6:38.0,D. Harris makes free throw 2 of 2,,42,43
178,2,6:24.0,,P. Beverley makes 3-pt jump shot from 23 ft (assist by M. Harrell),42,46
179,2,6:03.0,M. Kleber makes 2-pt jump shot from 11 ft,,44,46
180,2,5:51.0,,Personal foul by M. Kleber (drawn by L. Williams),44,46
181,2,5:51.0,T. Hardaway enters the game for D. Harris,,44,46
182,2,5:38.0,,L. Williams misses 3-pt jump shot from 44 ft,44,46
183,2,5:37.0,,Offensive rebound by Team,44,46
184,2,5:37.0,,Turnover by Team (shot clock),44,46
185,2,5:18.0,D. Finney-Smith makes 2-pt jump shot from 4 ft (assist by J. Brunson),,46,46
186,2,5:05.0,,D. Gallinari makes 3-pt jump shot from 25 ft (assist by M. Harrell),46,49
187,2,4:49.0,M. Kleber misses 3-pt jump shot from 23 ft,,46,49
188,2,4:49.0,,Defensive rebound by P. Beverley,46,49
189,2,4:40.0,,M. Harrell makes 2-pt layup from 2 ft (assist by P. Beverley),46,51
190,2,4:34.0,Dallas full timeout,,46,51
191,2,4:34.0,L. Dončić enters the game for J. Brunson,,46,51
192,2,4:34.0,D. Powell enters the game for S. Mejri,,46,51
193,2,4:27.0,D. Powell makes 2-pt dunk from 1 ft (assist by L. Dončić),,48,51
194,2,4:01.0,,D. Gallinari misses 2-pt jump shot from 17 ft,48,51
195,2,3:56.0,,Offensive rebound by P. Beverley,48,51
196,2,3:56.0,,P. Beverley misses 2-pt layup from 1 ft,48,51
197,2,3:56.0,Defensive rebound by T. Hardaway,,48,51
198,2,3:52.0,D. Finney-Smith makes 2-pt dunk at rim (assist by L. Dončić),,50,51
199,2,3:51.0,,LA Clippers full timeout,50,51
200,2,3:36.0,,L. Shamet misses 2-pt jump shot from 21 ft,50,51
201,2,3:32.0,Defensive rebound by L. Dončić,,50,51
202,2,3:32.0,,I. Zubac enters the game for M. Harrell,50,51
203,2,3:17.0,T. Hardaway misses 2-pt hook shot from 9 ft,,50,51
204,2,3:12.0,,Defensive rebound by I. Zubac,50,51
205,2,3:04.0,,L. Williams makes 3-pt jump shot from 26 ft,50,54
206,2,2:44.0,Turnover by L. Dončić (lost ball; steal by L. Williams),,50,54
207,2,2:41.0,,Shooting foul by M. Kleber (drawn by P. Beverley),50,54
208,2,2:41.0,,P. Beverley makes free throw 1 of 2,50,55
209,2,2:41.0,J. Brunson enters the game for L. Dončić,,50,55
210,2,2:41.0,J. Jackson enters the game for M. Kleber,,50,55
211,2,2:41.0,,S. Gilgeous-Alexander enters the game for L. Shamet,50,55
212,2,2:41.0,,P. Beverley misses free throw 2 of 2,50,55
213,2,2:38.0,Defensive rebound by D. Finney-Smith,,50,55
214,2,2:24.0,J. Brunson makes 2-pt jump shot from 5 ft (assist by D. Finney-Smith),,52,55
215,2,1:58.0,,D. Gallinari makes 3-pt jump shot from 27 ft (assist by P. Beverley),52,58
216,2,1:43.0,T. Hardaway makes 2-pt jump shot from 21 ft (assist by J. Brunson),,54,58
217,2,1:31.0,,P. Beverley makes 3-pt jump shot from 24 ft (assist by L. Williams),54,61
218,2,1:08.0,Turnover by D. Finney-Smith (bad pass; steal by P. Beverley),,54,61
219,2,1:00.0,,Turnover by I. Zubac (off goaltending),54,61
220,2,0:44.0,T. Hardaway misses 3-pt jump shot from 26 ft,,54,61
221,2,0:41.0,,Defensive rebound by I. Zubac,54,61
222,2,0:29.0,,L. Williams makes 2-pt dunk from 1 ft (assist by I. Zubac),54,63
223,2,0:15.0,D. Powell makes 3-pt jump shot from 27 ft (assist by D. Finney-Smith),,57,63
224,2,0:02.0,,L. Williams misses 3-pt jump shot from 26 ft,57,63
225,2,0:00.0,Defensive rebound by D. Finney-Smith,,57,63
226,3,11:47.0,D. Powell makes 2-pt dunk from 1 ft (assist by L. Dončić),,59,63
227,3,11:25.0,,D. Gallinari makes 2-pt jump shot from 9 ft,59,65
228,3,11:08.0,Turnover by L. Dončić (bad pass; steal by S. Gilgeous-Alexander),,59,65
229,3,10:48.0,,S. Gilgeous-Alexander misses 3-pt jump shot from 26 ft,59,65
230,3,10:47.0,Defensive rebound by Team,,59,65
231,3,10:47.0,,Loose ball foul by I. Zubac (drawn by D. Nowitzki),59,65
232,3,10:36.0,Def 3 sec tech foul by Team,,59,65
233,3,10:36.0,D. Nowitzki makes technical free throw,,60,65
234,3,10:31.0,Personal foul by D. Gallinari (drawn by L. Dončić),,60,65
235,3,10:23.0,T. Hardaway makes 3-pt jump shot from 22 ft (assist by L. Dončić),,63,65
236,3,10:09.0,,Turnover by D. Gallinari (bad pass; steal by D. Powell),63,65
237,3,10:09.0,Personal take foul by P. Beverley (drawn by L. Dončić),,63,65
238,3,10:00.0,Turnover by T. Hardaway (bad pass; steal by I. Zubac),,63,65
239,3,9:51.0,,P. Beverley misses 3-pt jump shot from 25 ft,63,65
240,3,9:47.0,Defensive rebound by D. Finney-Smith,,63,65
241,3,9:32.0,D. Powell misses 2-pt jump shot from 15 ft,,63,65
242,3,9:29.0,,Defensive rebound by I. Zubac,63,65
243,3,9:25.0,,D. Gallinari misses 3-pt jump shot from 25 ft,63,65
244,3,9:21.0,Defensive rebound by D. Nowitzki,,63,65
245,3,9:15.0,D. Finney-Smith misses 3-pt jump shot from 23 ft,,63,65
246,3,9:10.0,,Defensive rebound by P. Beverley,63,65
247,3,8:58.0,,S. Gilgeous-Alexander misses 3-pt jump shot from 23 ft,63,65
248,3,8:54.0,Defensive rebound by L. Dončić,,63,65
249,3,8:44.0,D. Nowitzki makes 3-pt jump shot from 23 ft (assist by D. Powell),,66,65
250,3,8:42.0,,LA Clippers full timeout,66,65
251,3,8:20.0,,D. Gallinari misses 3-pt jump shot from 26 ft,66,65
252,3,8:17.0,Defensive rebound by T. Hardaway,,66,65
253,3,7:59.0,L. Dončić makes 3-pt jump shot from 27 ft,,69,65
254,3,7:46.0,,L. Shamet makes 3-pt jump shot from 29 ft (assist by P. Beverley),69,68
255,3,7:35.0,Shooting foul by P. Beverley (drawn by L. Dončić),,69,68
256,3,7:35.0,L. Dončić makes free throw 1 of 2,,70,68
257,3,7:35.0,L. Dončić misses free throw 2 of 2,,70,68
258,3,7:32.0,,Defensive rebound by D. Gallinari,70,68
259,3,7:20.0,,P. Beverley misses 3-pt jump shot from 28 ft,70,68
260,3,7:17.0,Defensive rebound by D. Finney-Smith,,70,68
261,3,7:00.0,D. Nowitzki misses 3-pt jump shot from 26 ft,,70,68
262,3,6:59.0,,Defensive rebound by Team,70,68
263,3,6:51.0,,L. Shamet makes 3-pt jump shot from 26 ft (assist by I. Zubac),70,71
264,3,6:33.0,T. Hardaway makes 3-pt jump shot from 27 ft (assist by L. Dončić),,73,71
265,3,6:13.0,,P. Beverley misses 3-pt jump shot from 23 ft,73,71
266,3,6:09.0,Defensive rebound by T. Hardaway,,73,71
267,3,6:06.0,T. Hardaway misses 3-pt jump shot from 25 ft,,73,71
268,3,6:02.0,,Defensive rebound by I. Zubac,73,71
269,3,5:56.0,,D. Gallinari makes 3-pt jump shot from 26 ft (assist by P. Beverley),73,74
270,3,5:29.0,L. Dončić misses 3-pt jump shot from 31 ft,,73,74
271,3,5:27.0,,Defensive rebound by Team,73,74
272,3,5:27.0,,L. Williams enters the game for S. Gilgeous-Alexander,73,74
273,3,5:09.0,,P. Beverley misses 3-pt jump shot from 26 ft,73,74
274,3,5:06.0,,Offensive rebound by I. Zubac,73,74
275,3,5:06.0,,I. Zubac makes 2-pt layup at rim,73,76
276,3,5:06.0,Dallas full timeout,,73,76
277,3,5:06.0,M. Kleber enters the game for D. Nowitzki,,73,76
278,3,5:06.0,S. Mejri enters the game for D. Powell,,73,76
279,3,4:51.0,D. Finney-Smith misses 2-pt jump shot from 17 ft,,73,76
280,3,4:45.0,,Defensive rebound by I. Zubac,73,76
281,3,4:30.0,,P. Beverley misses 2-pt jump shot from 5 ft,73,76
282,3,4:30.0,,Offensive rebound by Team,73,76
283,3,4:18.0,,L. Shamet misses 3-pt jump shot from 23 ft,73,76
284,3,4:13.0,Defensive rebound by L. Dončić,,73,76
285,3,4:07.0,L. Dončić makes 2-pt layup from 2 ft,,75,76
286,3,3:54.0,,L. Williams makes 2-pt jump shot from 19 ft (assist by I. Zubac),75,78
287,3,3:41.0,L. Dončić makes 3-pt jump shot from 26 ft (assist by M. Kleber),,78,78
288,3,3:29.0,,L. Williams misses 2-pt layup from 2 ft,78,78
289,3,3:27.0,Defensive rebound by L. Dončić,,78,78
290,3,3:27.0,Personal take foul by D. Gallinari (drawn by L. Dončić),,78,78
291,3,3:27.0,L. Dončić makes free throw 1 of 2,,79,78
292,3,3:27.0,,J. Green enters the game for P. Beverley,79,78
293,3,3:27.0,,M. Harrell enters the game for D. Gallinari,79,78
294,3,3:27.0,,G. Temple enters the game for I. Zubac,79,78
295,3,3:27.0,L. Dončić makes free throw 2 of 2,,80,78
296,3,3:23.0,,Personal foul by D. Finney-Smith (drawn by J. Green),80,78
297,3,3:23.0,J. Brunson enters the game for L. Dončić,,80,78
298,3,3:18.0,,L. Shamet misses 3-pt jump shot from 25 ft,80,78
299,3,3:15.0,Defensive rebound by D. Finney-Smith,,80,78
300,3,3:03.0,M. Kleber makes 3-pt jump shot from 25 ft (assist by T. Hardaway),,83,78
301,3,2:38.0,,M. Harrell makes 2-pt jump shot from 13 ft,83,80
302,3,2:23.0,D. Finney-Smith misses 2-pt layup from 2 ft,,83,80
303,3,2:21.0,,Defensive rebound by G. Temple,83,80
304,3,2:16.0,,L. Williams misses 2-pt jump shot from 10 ft (block by M. Kleber),83,80
305,3,2:14.0,,Offensive rebound by L. Williams,83,80
306,3,2:11.0,,L. Williams makes 2-pt jump shot from 8 ft,83,82
307,3,1:56.0,T. Hardaway makes 2-pt jump shot from 20 ft (assist by J. Brunson),,85,82
308,3,1:43.0,,Personal foul by M. Kleber (drawn by M. Harrell),85,82
309,3,1:43.0,D. Harris enters the game for D. Finney-Smith,,85,82
310,3,1:43.0,D. Powell enters the game for M. Kleber,,85,82
311,3,1:43.0,,T. Wallace enters the game for L. Shamet,85,82
312,3,1:28.0,,M. Harrell makes 2-pt jump shot from 11 ft (assist by T. Wallace),85,84
313,3,1:16.0,Personal foul by J. Green (drawn by D. Harris),,85,84
314,3,1:16.0,D. Harris makes free throw 1 of 2,,86,84
315,3,1:16.0,D. Harris misses free throw 2 of 2,,86,84
316,3,1:13.0,,Defensive rebound by J. Green,86,84
317,3,1:06.0,,J. Green makes 3-pt jump shot from 26 ft (assist by L. Williams),86,87
318,3,0:53.0,Offensive foul by T. Hardaway (drawn by G. Temple),,86,87
319,3,0:53.0,Turnover by T. Hardaway (offensive foul),,86,87
320,3,0:40.0,,Shooting foul by J. Brunson (drawn by L. Williams),86,87
321,3,0:40.0,,L. Williams makes free throw 1 of 2,86,88
322,3,0:40.0,D. Nowitzki enters the game for S. Mejri,,86,88
323,3,0:40.0,,L. Williams makes free throw 2 of 2,86,89
324,3,0:33.0,J. Brunson makes 2-pt layup from 2 ft,,88,89
325,3,0:29.0,,L. Williams misses 2-pt jump shot from 3 ft,88,89
326,3,0:28.0,,Offensive rebound by J. Green,88,89
327,3,0:28.0,,J. Green misses 2-pt layup at rim,88,89
328,3,0:27.0,,Offensive rebound by J. Green,88,89
329,3,0:27.0,,J. Green misses 2-pt layup from 2 ft (block by D. Harris),88,89
330,3,0:27.0,,Offensive rebound by Team,88,89
331,3,0:27.0,S. Mejri enters the game for D. Nowitzki,,88,89
332,3,0:17.0,,Shooting foul by S. Mejri (drawn by M. Harrell),88,89
333,3,0:17.0,,M. Harrell makes free throw 1 of 2,88,90
334,3,0:17.0,D. Nowitzki enters the game for S. Mejri,,88,90
335,3,0:17.0,,S. Thornwell enters the game for L. Williams,88,90
336,3,0:17.0,,M. Harrell makes free throw 2 of 2,88,91
337,3,0:05.0,J. Brunson misses 3-pt jump shot from 26 ft,,88,91
338,3,0:02.0,,Defensive rebound by J. Green,88,91
339,4,11:41.0,,J. Green makes 3-pt jump shot from 24 ft (assist by L. Williams),88,94
340,4,11:20.0,D. Nowitzki makes 2-pt jump shot from 19 ft (assist by D. Powell),,90,94
341,4,11:07.0,,G. Temple misses 3-pt jump shot from 24 ft,90,94
342,4,11:04.0,,Offensive rebound by Team,90,94
343,4,10:58.0,,M. Harrell makes 2-pt dunk from 1 ft (assist by L. Williams),90,96
344,4,10:58.0,,Shooting foul by L. Dončić (drawn by M. Harrell),90,96
345,4,10:58.0,,M. Harrell makes free throw 1 of 1,90,97
346,4,10:44.0,Turnover by L. Dončić (lost ball; steal by J. Green),,90,97
347,4,10:40.0,,T. Wallace misses 2-pt jump shot from 4 ft (block by D. Powell),90,97
348,4,10:39.0,,Offensive rebound by Team,90,97
349,4,10:37.0,,G. Temple makes 2-pt jump shot from 14 ft (assist by T. Wallace),90,99
350,4,10:29.0,Personal foul by L. Williams (drawn by L. Dončić),,90,99
351,4,10:25.0,Shooting foul by J. Green (drawn by L. Dončić),,90,99
352,4,10:25.0,L. Dončić makes free throw 1 of 2,,91,99
353,4,10:25.0,L. Dončić makes free throw 2 of 2,,92,99
354,4,10:18.0,,J. Green misses 3-pt jump shot from 27 ft,92,99
355,4,10:13.0,Defensive rebound by D. Powell,,92,99
356,4,9:55.0,L. Dončić misses 3-pt jump shot from 25 ft,,92,99
357,4,9:49.0,Offensive rebound by J. Brunson,,92,99
358,4,9:42.0,Turnover by L. Dončić (lost ball; steal by L. Williams),,92,99
359,4,9:39.0,,L. Williams makes 2-pt dunk from 1 ft,92,101
360,4,9:39.0,Dallas full timeout,,92,101
361,4,9:23.0,J. Brunson makes 2-pt layup from 2 ft (assist by D. Powell),,94,101
362,4,9:01.0,,G. Temple misses 3-pt jump shot from 26 ft,94,101
363,4,8:58.0,Defensive rebound by D. Nowitzki,,94,101
364,4,8:42.0,L. Dončić misses 2-pt jump shot from 9 ft,,94,101
365,4,8:37.0,,Defensive rebound by J. Green,94,101
366,4,8:30.0,,M. Harrell makes 2-pt hook shot from 10 ft,94,103
367,4,8:14.0,D. Powell makes 2-pt layup from 1 ft (assist by D. Nowitzki),,96,103
368,4,7:56.0,,J. Green misses 3-pt jump shot from 26 ft,96,103
369,4,7:55.0,Defensive rebound by Team,,96,103
370,4,7:55.0,,P. Beverley enters the game for T. Wallace,96,103
371,4,7:42.0,D. Harris misses 3-pt jump shot from 26 ft,,96,103
372,4,7:39.0,,Defensive rebound by J. Green,96,103
373,4,7:32.0,,M. Harrell makes 2-pt dunk from 1 ft (assist by L. Williams),96,105
374,4,7:32.0,Dallas full timeout,,96,105
