,QUARTER,TIME_REMAINING,DETROIT_ACTION,MILWAUKEE_ACTION,DETROIT_SCORE,MILWAUKEE_SCORE
38,1,5:42.0,,Turnover by K. Middleton (traveling),17,20
39,1,5:42.0,,D. Wilson enters the game for G. Antetokounmpo,17,20
40,1,5:26.0,B. Griffin makes 2-pt hook shot from 2 ft,,19,20
41,1,5:19.0,,E. Bledsoe makes 2-pt layup from 4 ft,19,22
42,1,5:09.0,R. Bullock makes 3-pt jump shot from 25 ft (assist by B. Griffin),,22,22
43,1,4:59.0,,Personal foul by R. Bullock (drawn by K. Middleton),22,22
44,1,4:50.0,,K. Middleton makes 2-pt jump shot from 15 ft (assist by D. Wilson),22,24
45,1,4:28.0,B. Brown misses 2-pt jump shot from 10 ft,,22,24
46,1,4:26.0,,Defensive rebound by E. Bledsoe,22,24
47,1,4:21.0,,Turnover by K. Middleton (lost ball; steal by B. Griffin),22,24
48,1,4:21.0,,G. Hill enters the game for E. Bledsoe,22,24
49,1,4:01.0,R. Bullock makes 3-pt jump shot from 25 ft (assist by B. Brown),,25,24
50,1,3:49.0,,Def 3 sec tech foul by Team,25,24
51,1,3:49.0,,K. Middleton makes technical free throw,25,25
52,1,3:49.0,,Milwaukee full timeout,25,25
53,1,3:49.0,J. Calderón enters the game for B. Griffin,,25,25
54,1,3:49.0,J. Leuer enters the game for R. Jackson,,25,25
55,1,3:35.0,,K. Middleton misses 3-pt jump shot from 28 ft,25,25
56,1,3:32.0,Defensive rebound by A. Drummond,,25,25
57,1,3:24.0,J. Calderón misses 2-pt jump shot from 16 ft,,25,25
58,1,3:21.0,,Defensive rebound by B. Lopez,25,25
59,1,3:14.0,,Turnover by K. Middleton (bad pass; steal by R. Bullock),25,25
60,1,3:08.0,B. Brown misses 2-pt layup from 2 ft (block by B. Lopez),,25,25
61,1,3:04.0,Offensive rebound by J. Leuer,,25,25
62,1,3:02.0,J. Leuer makes 2-pt jump shot from 14 ft,,27,25
63,1,2:43.0,,B. Lopez makes 3-pt jump shot from 26 ft,27,28
64,1,2:27.0,Personal foul by K. Middleton (drawn by J. Calderón),,27,28
65,1,2:27.0,,M. Brogdon enters the game for B. Lopez,27,28
66,1,2:27.0,,T. Maker enters the game for K. Middleton,27,28
67,1,2:20.0,R. Bullock misses 3-pt jump shot from 25 ft,,27,28
68,1,2:17.0,,Defensive rebound by G. Hill,27,28
69,1,2:13.0,,G. Hill makes 2-pt layup from 2 ft,27,30
70,1,2:13.0,,Shooting foul by J. Calderón (drawn by G. Hill),27,30
71,1,2:13.0,,G. Hill makes free throw 1 of 1,27,31
72,1,2:02.0,Personal foul by G. Hill (drawn by J. Calderón),,27,31
73,1,2:02.0,L. Kennard enters the game for B. Brown,,27,31
74,1,2:02.0,,G. Antetokounmpo enters the game for S. Brown,27,31
75,1,2:02.0,,T. Snell enters the game for D. Wilson,27,31
76,1,1:47.0,L. Kennard misses 2-pt jump shot from 17 ft,,27,31
77,1,1:44.0,,Defensive rebound by G. Hill,27,31
78,1,1:27.0,,G. Antetokounmpo makes 2-pt dunk from 2 ft (assist by G. Hill),27,33
79,1,1:08.0,A. Drummond misses 2-pt layup from 2 ft,,27,33
80,1,1:06.0,Offensive rebound by A. Drummond,,27,33
81,1,1:06.0,Shooting foul by G. Antetokounmpo (drawn by A. Drummond),,27,33
82,1,1:06.0,A. Drummond misses free throw 1 of 2,,27,33
83,1,1:06.0,Offensive rebound by Team,,27,33
84,1,1:06.0,L. Galloway enters the game for R. Bullock,,27,33
85,1,1:06.0,A. Drummond misses free throw 2 of 2,,27,33
86,1,1:03.0,,Defensive rebound by T. Maker,27,33
87,1,0:54.0,,G. Antetokounmpo makes 2-pt dunk from 2 ft,27,35
88,1,0:34.0,L. Kennard misses 2-pt jump shot from 20 ft,,27,35
89,1,0:29.0,Offensive rebound by A. Drummond,,27,35
90,1,0:28.0,A. Drummond misses 2-pt layup from 2 ft (block by G. Antetokounmpo),,27,35
91,1,0:28.0,,Defensive rebound by G. Antetokounmpo,27,35
92,1,0:18.0,,Offensive foul by G. Hill (drawn by A. Drummond),27,35
93,1,0:18.0,,Turnover by G. Hill (offensive foul),27,35
94,1,0:04.0,Turnover by J. Calderón (bad pass; steal by G. Hill),,27,35
95,1,0:04.0,,Personal foul by L. Galloway (drawn by G. Hill),27,35
96,1,0:04.0,,G. Hill misses free throw 1 of 2,27,35
97,1,0:04.0,,Offensive rebound by Team,27,35
98,1,0:04.0,,D. Wilson enters the game for G. Antetokounmpo,27,35
99,1,0:04.0,,G. Hill misses free throw 2 of 2,27,35
100,1,0:00.0,,Offensive rebound by T. Maker,27,35
101,1,0:00.0,,T. Snell misses 3-pt jump shot from 29 ft,27,35
102,1,0:00.0,,Offensive rebound by Team,27,35
103,2,11:50.0,Personal foul by G. Antetokounmpo (drawn by B. Griffin),,27,35
104,2,11:38.0,B. Griffin makes 2-pt layup from 1 ft,,29,35
105,2,11:38.0,Shooting foul by T. Maker (drawn by B. Griffin),,29,35
106,2,11:38.0,B. Griffin makes free throw 1 of 1,,30,35
107,2,11:25.0,,G. Antetokounmpo makes 2-pt hook shot from 2 ft,30,37
108,2,11:25.0,,Shooting foul by J. Leuer (drawn by G. Antetokounmpo),30,37
109,2,11:25.0,,G. Antetokounmpo misses free throw 1 of 1,30,37
110,2,11:22.0,Defensive rebound by J. Leuer,,30,37
111,2,11:04.0,B. Griffin misses 3-pt jump shot from 27 ft,,30,37
112,2,11:01.0,,Defensive rebound by M. Brogdon,30,37
113,2,10:55.0,,M. Brogdon makes 3-pt jump shot from 27 ft (assist by G. Antetokounmpo),30,40
114,2,10:48.0,L. Galloway misses 3-pt jump shot from 26 ft,,30,40
115,2,10:46.0,,Defensive rebound by G. Antetokounmpo,30,40
116,2,10:34.0,,M. Brogdon misses 3-pt jump shot from 29 ft,30,40
117,2,10:32.0,Defensive rebound by J. Calderón,,30,40
118,2,10:28.0,J. Leuer makes 2-pt layup from 3 ft (assist by J. Calderón),,32,40
119,2,10:20.0,,Personal foul by L. Galloway (drawn by M. Brogdon),32,40
120,2,10:18.0,,T. Snell makes 2-pt layup from 2 ft (assist by M. Brogdon),32,42
121,2,10:00.0,B. Griffin misses 2-pt layup from 2 ft,,32,42
122,2,9:55.0,Offensive rebound by B. Griffin,,32,42
123,2,9:55.0,B. Griffin makes 2-pt layup from 1 ft,,34,42
124,2,9:47.0,,G. Antetokounmpo misses 2-pt jump shot from 20 ft,34,42
125,2,9:44.0,Defensive rebound by J. Leuer,,34,42
126,2,9:39.0,J. Calderón misses 3-pt jump shot from 26 ft,,34,42
127,2,9:36.0,,Defensive rebound by M. Brogdon,34,42
128,2,9:25.0,,M. Brogdon makes 2-pt layup from 1 ft,34,44
129,2,9:07.0,L. Galloway misses 2-pt jump shot from 18 ft,,34,44
130,2,9:02.0,,Defensive rebound by T. Maker,34,44
131,2,8:58.0,,G. Antetokounmpo misses 2-pt layup from 3 ft (block by J. Leuer),34,44
132,2,8:54.0,Defensive rebound by L. Kennard,,34,44
133,2,8:52.0,L. Galloway misses 3-pt jump shot from 25 ft,,34,44
134,2,8:48.0,Offensive rebound by L. Kennard,,34,44
135,2,8:44.0,L. Kennard makes 3-pt jump shot from 27 ft,,37,44
136,2,8:29.0,,E. Bledsoe misses 2-pt jump shot from 7 ft,37,44
137,2,8:27.0,Defensive rebound by J. Leuer,,37,44
138,2,8:17.0,L. Kennard misses 2-pt jump shot from 17 ft,,37,44
139,2,8:15.0,,Defensive rebound by G. Antetokounmpo,37,44
140,2,8:10.0,,Milwaukee full timeout,37,44
141,2,8:10.0,K. Thomas enters the game for L. Galloway,,37,44
142,2,8:10.0,,D. Wilson enters the game for G. Antetokounmpo,37,44
143,2,7:56.0,,E. Bledsoe makes 2-pt jump shot from 8 ft,37,46
144,2,7:44.0,L. Kennard misses 3-pt jump shot from 27 ft,,37,46
145,2,7:41.0,,Defensive rebound by T. Maker,37,46
146,2,7:37.0,,T. Snell makes 2-pt jump shot from 8 ft (assist by T. Maker),37,48
147,2,7:14.0,B. Griffin misses 2-pt jump shot from 1 ft,,37,48
148,2,7:09.0,,Defensive rebound by E. Bledsoe,37,48
149,2,7:06.0,,Personal foul by J. Calderón (drawn by M. Brogdon),37,48
150,2,7:06.0,R. Jackson enters the game for J. Calderón,,37,48
151,2,7:06.0,,G. Hill enters the game for M. Brogdon,37,48
152,2,7:06.0,,B. Lopez enters the game for T. Maker,37,48
153,2,7:06.0,,K. Middleton enters the game for T. Snell,37,48
154,2,7:00.0,,E. Bledsoe makes 2-pt layup from 1 ft,37,50
155,2,6:46.0,B. Griffin makes 3-pt jump shot from 27 ft (assist by L. Kennard),,40,50
156,2,6:33.0,,B. Lopez makes 3-pt jump shot from 26 ft (assist by E. Bledsoe),40,53
157,2,6:19.0,B. Griffin misses 3-pt jump shot from 26 ft,,40,53
158,2,6:17.0,Offensive rebound by B. Griffin,,40,53
159,2,6:16.0,Personal foul by E. Bledsoe (drawn by B. Griffin),,40,53
160,2,6:16.0,A. Drummond enters the game for B. Griffin,,40,53
161,2,6:06.0,Turnover by A. Drummond (offensive foul),,40,53
162,2,6:06.0,Offensive foul by A. Drummond (drawn by K. Middleton),,40,53
163,2,5:49.0,,K. Middleton makes 2-pt jump shot from 8 ft,40,55
164,2,5:26.0,R. Jackson makes 2-pt jump shot from 17 ft (assist by A. Drummond),,42,55
165,2,5:06.0,,Turnover by B. Lopez (lost ball; steal by A. Drummond),42,55
166,2,4:52.0,A. Drummond misses 2-pt hook shot from 5 ft,,42,55
167,2,4:49.0,,Defensive rebound by D. Wilson,42,55
168,2,4:43.0,,K. Middleton misses 3-pt jump shot from 24 ft,42,55
169,2,4:39.0,Defensive rebound by J. Leuer,,42,55
170,2,4:38.0,Detroit full timeout,,42,55
171,2,4:38.0,B. Brown enters the game for L. Kennard,,42,55
172,2,4:38.0,R. Bullock enters the game for J. Leuer,,42,55
173,2,4:38.0,B. Griffin enters the game for K. Thomas,,42,55
174,2,4:38.0,,G. Antetokounmpo enters the game for E. Bledsoe,42,55
175,2,4:38.0,,S. Brown enters the game for D. Wilson,42,55
176,2,4:17.0,B. Griffin misses 3-pt jump shot from 28 ft,,42,55
177,2,4:13.0,,Defensive rebound by B. Lopez,42,55
178,2,4:07.0,,B. Lopez misses 3-pt jump shot from 31 ft,42,55
179,2,4:05.0,Defensive rebound by B. Brown,,42,55
180,2,3:56.0,R. Jackson misses 3-pt jump shot from 29 ft,,42,55
181,2,3:53.0,,Defensive rebound by G. Antetokounmpo,42,55
182,2,3:48.0,,K. Middleton makes 2-pt jump shot from 10 ft (assist by G. Antetokounmpo),42,57
183,2,3:30.0,R. Bullock misses 2-pt jump shot from 10 ft,,42,57
184,2,3:28.0,,Defensive rebound by S. Brown,42,57
185,2,3:19.0,,Shooting foul by A. Drummond (drawn by B. Lopez),42,57
186,2,3:19.0,,B. Lopez makes free throw 1 of 3,42,58
187,2,3:19.0,,B. Lopez makes free throw 2 of 3,42,59
188,2,3:19.0,,B. Lopez makes free throw 3 of 3,42,60
189,2,3:03.0,Def 3 sec tech foul by Team,,42,60
190,2,3:03.0,R. Jackson makes technical free throw,,43,60
191,2,2:49.0,R. Jackson makes 2-pt jump shot from 19 ft,,45,60
192,2,2:33.0,,K. Middleton makes 2-pt jump shot from 12 ft,45,62
193,2,2:18.0,B. Griffin misses 2-pt layup from 1 ft (block by G. Antetokounmpo),,45,62
194,2,2:14.0,Offensive rebound by B. Brown,,45,62
195,2,2:13.0,R. Bullock misses 2-pt jump shot from 14 ft,,45,62
196,2,2:10.0,Offensive rebound by R. Bullock,,45,62
197,2,2:05.0,Turnover by B. Griffin (lost ball; steal by S. Brown),,45,62
198,2,2:01.0,,Personal take foul by R. Jackson (drawn by G. Antetokounmpo),45,62
199,2,2:01.0,,G. Antetokounmpo makes free throw 1 of 2,45,63
200,2,2:01.0,,M. Brogdon enters the game for G. Hill,45,63
201,2,2:01.0,,G. Antetokounmpo makes free throw 2 of 2,45,64
202,2,1:43.0,B. Brown misses 2-pt layup from 2 ft (block by B. Lopez),,45,64
203,2,1:39.0,,Defensive rebound by G. Antetokounmpo,45,64
204,2,1:37.0,,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by M. Brogdon),45,66
205,2,1:20.0,A. Drummond makes 2-pt jump shot from 9 ft (assist by R. Bullock),,47,66
206,2,1:07.0,,K. Middleton makes 2-pt jump shot from 17 ft (assist by M. Brogdon),47,68
207,2,0:48.0,R. Jackson makes 3-pt jump shot from 26 ft (assist by B. Brown),,50,68
208,2,0:29.0,,B. Lopez misses 3-pt jump shot from 28 ft,50,68
209,2,0:26.0,Defensive rebound by B. Brown,,50,68
210,2,0:07.0,B. Griffin misses 2-pt layup from 2 ft (block by G. Antetokounmpo),,50,68
211,2,0:07.0,Offensive rebound by B. Griffin,,50,68
212,2,0:07.0,Shooting foul by S. Brown (drawn by B. Griffin),,50,68
213,2,0:07.0,B. Griffin makes free throw 1 of 2,,51,68
214,2,0:07.0,B. Griffin makes free throw 2 of 2,,52,68
215,2,0:01.0,,Turnover by K. Middleton (traveling),52,68
216,2,0:01.0,,D. Wilson enters the game for G. Antetokounmpo,52,68
217,2,0:00.0,R. Jackson misses 2-pt jump shot from 21 ft,,52,68
218,2,0:00.0,Offensive rebound by Team,,52,68
219,3,11:42.0,Personal foul by G. Antetokounmpo (drawn by R. Bullock),,52,68
220,3,11:39.0,Offensive foul by R. Jackson (drawn by E. Bledsoe),,52,68
221,3,11:39.0,Turnover by R. Jackson (offensive foul),,52,68
222,3,11:23.0,,G. Antetokounmpo misses 2-pt layup from 1 ft (block by B. Griffin),52,68
223,3,11:21.0,,Offensive rebound by K. Middleton,52,68
224,3,11:21.0,,Shooting foul by B. Griffin (drawn by B. Lopez),52,68
225,3,11:21.0,,B. Lopez makes free throw 1 of 2,52,69
226,3,11:21.0,,B. Lopez misses free throw 2 of 2,52,69
227,3,11:18.0,Defensive rebound by A. Drummond,,52,69
228,3,11:09.0,Personal foul by G. Antetokounmpo (drawn by B. Griffin),,52,69
229,3,11:01.0,Turnover by B. Griffin (traveling),,52,69
230,3,10:48.0,,B. Lopez misses 3-pt jump shot from 28 ft,52,69
231,3,10:45.0,Defensive rebound by A. Drummond,,52,69
232,3,10:33.0,Turnover by R. Bullock (traveling),,52,69
233,3,10:17.0,,E. Bledsoe makes 2-pt jump shot from 13 ft (assist by K. Middleton),52,71
234,3,10:17.0,,Shooting foul by B. Brown (drawn by E. Bledsoe),52,71
235,3,10:17.0,,E. Bledsoe makes free throw 1 of 1,52,72
236,3,10:01.0,A. Drummond makes 2-pt dunk from 2 ft (assist by B. Griffin),,54,72
237,3,9:46.0,,K. Middleton misses 3-pt jump shot from 23 ft,54,72
238,3,9:43.0,Defensive rebound by A. Drummond,,54,72
239,3,9:24.0,R. Jackson makes 2-pt jump shot from 11 ft (assist by R. Bullock),,56,72
240,3,9:09.0,,G. Antetokounmpo misses 3-pt jump shot from 28 ft,56,72
241,3,9:05.0,Defensive rebound by R. Bullock,,56,72
242,3,8:59.0,Turnover by R. Jackson (traveling),,56,72
243,3,8:52.0,Violation by Team (kicked ball),,56,72
244,3,8:41.0,,K. Middleton makes 2-pt jump shot from 15 ft,56,74
245,3,8:25.0,B. Griffin makes 3-pt jump shot from 27 ft,,59,74
246,3,8:14.0,,M. Brogdon makes 2-pt layup from 2 ft,59,76
247,3,7:53.0,Turnover by B. Griffin (bad pass; steal by G. Antetokounmpo),,59,76
248,3,7:51.0,,Shooting foul by R. Bullock (drawn by K. Middleton),59,76
249,3,7:51.0,,K. Middleton misses free throw 1 of 2,59,76
250,3,7:51.0,,Offensive rebound by Team,59,76
251,3,7:51.0,,D. Wilson enters the game for G. Antetokounmpo,59,76
252,3,7:51.0,,K. Middleton makes free throw 2 of 2,59,77
253,3,7:28.0,R. Bullock misses 3-pt jump shot from 26 ft,,59,77
254,3,7:25.0,,Defensive rebound by M. Brogdon,59,77
255,3,7:05.0,,E. Bledsoe makes 2-pt layup from 1 ft,59,79
256,3,7:04.0,Detroit full timeout,,59,79
257,3,7:04.0,J. Calderón enters the game for R. Bullock,,59,79
258,3,7:04.0,L. Kennard enters the game for R. Jackson,,59,79
259,3,7:04.0,,S. Brown enters the game for M. Brogdon,59,79
260,3,6:51.0,Turnover by B. Griffin (bad pass; steal by S. Brown),,59,79
261,3,6:49.0,,Personal foul by B. Griffin (drawn by S. Brown),59,79
262,3,6:40.0,,B. Lopez misses 2-pt layup from 2 ft,59,79
263,3,6:37.0,Defensive rebound by B. Brown,,59,79
264,3,6:29.0,Shooting foul by D. Wilson (drawn by A. Drummond),,59,79
265,3,6:29.0,A. Drummond makes free throw 1 of 2,,60,79
266,3,6:29.0,A. Drummond makes free throw 2 of 2,,61,79
267,3,6:10.0,,K. Middleton makes 2-pt jump shot from 12 ft,61,81
268,3,5:44.0,L. Kennard misses 3-pt jump shot from 26 ft,,61,81
269,3,5:41.0,Offensive rebound by B. Brown,,61,81
270,3,5:28.0,A. Drummond misses 2-pt layup from 3 ft,,61,81
271,3,5:25.0,,Defensive rebound by E. Bledsoe,61,81
272,3,5:24.0,,Shooting foul by L. Kennard (drawn by E. Bledsoe),61,81
273,3,5:24.0,,E. Bledsoe makes free throw 1 of 2,61,82
274,3,5:24.0,,E. Bledsoe makes free throw 2 of 2,61,83
275,3,5:02.0,B. Brown misses 3-pt jump shot from 27 ft,,61,83
276,3,4:59.0,,Defensive rebound by S. Brown,61,83
277,3,4:51.0,,E. Bledsoe misses 2-pt jump shot from 9 ft,61,83
278,3,4:49.0,,Offensive rebound by D. Wilson,61,83
279,3,4:48.0,,D. Wilson misses 2-pt jump shot from 2 ft,61,83
280,3,4:48.0,Defensive rebound by B. Griffin,,61,83
281,3,4:42.0,L. Kennard makes 2-pt jump shot from 17 ft (assist by B. Griffin),,63,83
282,3,4:23.0,,B. Lopez misses 3-pt jump shot from 27 ft,63,83
283,3,4:19.0,Defensive rebound by A. Drummond,,63,83
284,3,4:06.0,J. Calderón misses 3-pt jump shot from 25 ft,,63,83
285,3,4:04.0,,Defensive rebound by D. Wilson,63,83
286,3,4:00.0,,K. Middleton makes 2-pt jump shot from 8 ft,63,85
287,3,4:00.0,,Shooting foul by B. Brown (drawn by K. Middleton),63,85
288,3,4:00.0,K. Thomas enters the game for B. Brown,,63,85
289,3,4:00.0,,G. Hill enters the game for E. Bledsoe,63,85
290,3,4:00.0,,K. Middleton makes free throw 1 of 1,63,86
291,3,3:41.0,A. Drummond misses 2-pt layup from 3 ft,,63,86
292,3,3:40.0,Offensive rebound by Team,,63,86
293,3,3:40.0,,M. Brogdon enters the game for K. Middleton,63,86
294,3,3:26.0,J. Calderón misses 3-pt jump shot from 27 ft,,63,86
295,3,3:22.0,,Defensive rebound by G. Hill,63,86
296,3,3:14.0,,Turnover by M. Brogdon (bad pass; steal by A. Drummond),63,86
297,3,3:11.0,A. Drummond makes 2-pt dunk from 1 ft,,65,86
298,3,3:11.0,,Milwaukee full timeout,65,86
299,3,3:11.0,J. Leuer enters the game for B. Griffin,,65,86
300,3,2:56.0,,S. Brown misses 3-pt jump shot from 23 ft,65,86
301,3,2:54.0,Defensive rebound by J. Leuer,,65,86
302,3,2:40.0,A. Drummond makes 2-pt dunk from 2 ft (assist by L. Kennard),,67,86
303,3,2:40.0,Shooting foul by G. Hill (drawn by A. Drummond),,67,86
304,3,2:40.0,,G. Antetokounmpo enters the game for B. Lopez,67,86
305,3,2:40.0,,T. Maker enters the game for D. Wilson,67,86
306,3,2:40.0,A. Drummond makes free throw 1 of 1,,68,86
307,3,2:23.0,,G. Hill makes 2-pt layup from 1 ft (assist by S. Brown),68,88
308,3,2:06.0,L. Kennard makes 3-pt jump shot from 26 ft (assist by J. Leuer),,71,88
309,3,1:51.0,,Shooting foul by K. Thomas (drawn by G. Hill),71,88
310,3,1:51.0,,G. Hill makes free throw 1 of 2,71,89
311,3,1:51.0,,T. Snell enters the game for S. Brown,71,89
312,3,1:51.0,,G. Hill misses free throw 2 of 2,71,89
313,3,1:51.0,Defensive rebound by L. Kennard,,71,89
314,3,1:31.0,J. Leuer misses 3-pt jump shot from 24 ft,,71,89
315,3,1:30.0,Offensive rebound by Team,,71,89
316,3,1:19.0,A. Drummond misses 2-pt hook shot from 5 ft,,71,89
317,3,1:17.0,,Defensive rebound by G. Antetokounmpo,71,89
318,3,1:15.0,,Shooting foul by J. Leuer (drawn by G. Antetokounmpo),71,89
319,3,1:15.0,,G. Antetokounmpo misses free throw 1 of 2,71,89
320,3,1:15.0,,Offensive rebound by Team,71,89
321,3,1:15.0,,G. Antetokounmpo makes free throw 2 of 2,71,90
322,3,0:50.0,K. Thomas misses 2-pt jump shot from 12 ft,,71,90
323,3,0:48.0,,Defensive rebound by G. Antetokounmpo,71,90
324,3,0:33.0,,G. Antetokounmpo makes 2-pt layup from 2 ft (assist by M. Brogdon),71,92
325,3,0:25.0,A. Drummond makes 2-pt dunk from 1 ft,,73,92
326,3,0:04.0,,T. Maker misses 3-pt jump shot from 22 ft,73,92
327,3,0:02.0,Defensive rebound by J. Calderón,,73,92
328,3,0:00.0,J. Calderón misses 3-pt jump shot from 59 ft,,73,92
329,3,0:00.0,Offensive rebound by Team,,73,92
330,4,11:39.0,,T. Snell makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),73,95
331,4,11:22.0,Personal foul by T. Maker (drawn by B. Griffin),,73,95
332,4,11:16.0,Turnover by B. Griffin (bad pass; steal by T. Maker),,73,95
333,4,11:13.0,,T. Maker makes 2-pt layup from 1 ft (assist by G. Hill),73,97
334,4,11:13.0,,Shooting foul by B. Griffin (drawn by T. Maker),73,97
335,4,11:13.0,,T. Maker misses free throw 1 of 1,73,97
336,4,11:09.0,Defensive rebound by R. Bullock,,73,97
337,4,10:59.0,Turnover by B. Griffin (offensive foul),,73,97
338,4,10:59.0,Offensive foul by B. Griffin (drawn by T. Maker),,73,97
339,4,10:59.0,,E. Bledsoe enters the game for G. Hill,73,97
340,4,10:45.0,,T. Snell makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),73,99
341,4,10:23.0,B. Griffin misses 3-pt jump shot from 27 ft,,73,99
342,4,10:20.0,,Defensive rebound by T. Snell,73,99
343,4,10:11.0,,E. Bledsoe misses 3-pt jump shot from 24 ft,73,99
344,4,10:11.0,Defensive rebound by Team,,73,99
345,4,10:11.0,,Loose ball foul by T. Maker (drawn by J. Leuer),73,99
346,4,9:55.0,R. Jackson makes 2-pt layup from 2 ft,,75,99
347,4,9:51.0,,Personal take foul by K. Thomas (drawn by M. Brogdon),75,99
348,4,9:51.0,B. Brown enters the game for R. Jackson,,75,99
349,4,9:44.0,,G. Antetokounmpo misses 2-pt jump shot from 20 ft,75,99
350,4,9:40.0,Defensive rebound by B. Griffin,,75,99
351,4,9:34.0,R. Bullock misses 2-pt layup from 1 ft,,75,99
352,4,9:32.0,,Defensive rebound by G. Antetokounmpo,75,99
353,4,9:29.0,,Turnover by G. Antetokounmpo (bad pass),75,99
354,4,9:29.0,,Loose ball foul by G. Antetokounmpo (drawn by J. Leuer),75,99
355,4,9:09.0,Shooting foul by M. Brogdon (drawn by B. Griffin),,75,99
356,4,9:09.0,,Technical foul by T. Maker,75,99
357,4,9:09.0,R. Bullock misses technical free throw,,75,99
358,4,9:09.0,Offensive rebound by Team,,75,99
359,4,9:09.0,,D. Wilson enters the game for G. Antetokounmpo,75,99
360,4,9:09.0,B. Griffin makes free throw 1 of 2,,76,99
361,4,9:09.0,B. Griffin makes free throw 2 of 2,,77,99
362,4,8:55.0,,D. Wilson misses 3-pt jump shot from 28 ft,77,99
363,4,8:48.0,Defensive rebound by R. Bullock,,77,99
364,4,8:40.0,Shooting foul by T. Maker (drawn by B. Griffin),,77,99
365,4,8:40.0,B. Griffin makes free throw 1 of 2,,78,99
366,4,8:40.0,,G. Hill enters the game for M. Brogdon,78,99
367,4,8:40.0,,B. Lopez enters the game for T. Maker,78,99
368,4,8:40.0,B. Griffin makes free throw 2 of 2,,79,99
369,4,8:32.0,,E. Bledsoe makes 2-pt layup from 1 ft (assist by G. Hill),79,101
370,4,8:32.0,,Shooting foul by B. Brown (drawn by E. Bledsoe),79,101
371,4,8:32.0,,E. Bledsoe makes free throw 1 of 1,79,102
372,4,8:18.0,B. Griffin misses 2-pt hook shot from 7 ft,,79,102
373,4,8:13.0,Offensive rebound by B. Brown,,79,102
374,4,8:13.0,B. Brown misses 2-pt layup at rim,,79,102
375,4,8:12.0,Offensive rebound by B. Griffin,,79,102
