,QUARTER,TIME_REMAINING,DENVER_ACTION,LA LAKERS_ACTION,DENVER_SCORE,LA LAKERS_SCORE
256,3,9:17.0,,K. Kuzma makes 2-pt layup from 2 ft,66,67
257,3,9:03.0,Turnover by J. Murray (bad pass; steal by J. Hart),,66,67
258,3,9:00.0,,J. Hart makes 2-pt dunk from 1 ft,66,69
259,3,8:59.0,Denver full timeout,,66,69
260,3,8:47.0,Personal foul by L. James (drawn by P. Millsap),,66,69
261,3,8:40.0,,Violation by Team (kicked ball),66,69
262,3,8:32.0,N. Jokić makes 3-pt jump shot from 25 ft (assist by P. Millsap),,69,69
263,3,8:16.0,,K. Kuzma misses 3-pt jump shot from 27 ft,69,69
264,3,8:12.0,Defensive rebound by J. Murray,,69,69
265,3,8:04.0,N. Jokić misses 3-pt jump shot from 26 ft,,69,69
266,3,8:00.0,,Defensive rebound by K. Kuzma,69,69
267,3,7:48.0,,J. McGee misses 2-pt jump shot from 3 ft,69,69
268,3,7:44.0,Defensive rebound by T. Craig,,69,69
269,3,7:33.0,P. Millsap makes 2-pt jump shot from 7 ft,,71,69
270,3,7:31.0,,LA Lakers full timeout,71,69
271,3,7:31.0,,J. Williams enters the game for J. McGee,71,69
272,3,7:18.0,,L. James makes 2-pt layup from 1 ft (assist by L. Ball),71,71
273,3,7:00.0,Turnover by P. Millsap (bad pass),,71,71
274,3,6:56.0,,Shooting foul by P. Millsap (drawn by K. Kuzma),71,71
275,3,6:56.0,,K. Kuzma makes free throw 1 of 2,71,72
276,3,6:56.0,,K. Kuzma makes free throw 2 of 2,71,73
277,3,6:37.0,J. Murray misses 2-pt jump shot from 12 ft,,71,73
278,3,6:36.0,Offensive rebound by Team,,71,73
279,3,6:36.0,,Loose ball foul by K. Kuzma (drawn by P. Millsap),71,73
280,3,6:26.0,Turnover by T. Craig (bad pass; steal by L. Ball),,71,73
281,3,6:13.0,,L. Ball makes 2-pt jump shot from 15 ft,71,75
282,3,5:59.0,J. Murray misses 3-pt jump shot from 25 ft,,71,75
283,3,5:58.0,Offensive rebound by N. Jokić,,71,75
284,3,5:57.0,N. Jokić misses 2-pt layup from 3 ft,,71,75
285,3,5:55.0,,Defensive rebound by L. James,71,75
286,3,5:50.0,,Turnover by J. Williams (out of bounds lost ball),71,75
287,3,5:33.0,P. Millsap misses 2-pt jump shot from 7 ft,,71,75
288,3,5:30.0,,Defensive rebound by L. James,71,75
289,3,5:26.0,,K. Kuzma misses 2-pt layup from 1 ft,71,75
290,3,5:23.0,Defensive rebound by N. Jokić,,71,75
291,3,5:21.0,G. Harris makes 2-pt layup from 1 ft,,73,75
292,3,4:53.0,,J. Williams makes 2-pt layup from 1 ft (assist by L. James),73,77
293,3,4:45.0,Personal foul by J. Hart (drawn by N. Jokić),,73,77
294,3,4:45.0,M. Morris enters the game for J. Murray,,73,77
295,3,4:36.0,T. Craig misses 2-pt layup from 3 ft,,73,77
296,3,4:33.0,,Defensive rebound by J. Williams,73,77
297,3,4:27.0,,Shooting foul by N. Jokić (drawn by L. James),73,77
298,3,4:27.0,,L. James makes free throw 1 of 2,73,78
299,3,4:27.0,,K. Caldwell-Pope enters the game for J. Hart,73,78
300,3,4:27.0,,L. James makes free throw 2 of 2,73,79
301,3,4:12.0,N. Jokić makes 2-pt layup from 1 ft,,75,79
302,3,4:04.0,,K. Kuzma makes 2-pt layup from 1 ft (assist by L. Ball),75,81
303,3,3:47.0,Shooting foul by J. Williams (drawn by N. Jokić),,75,81
304,3,3:47.0,N. Jokić makes free throw 1 of 2,,76,81
305,3,3:47.0,M. Beasley enters the game for T. Craig,,76,81
306,3,3:47.0,T. Lyles enters the game for P. Millsap,,76,81
307,3,3:47.0,,L. Stephenson enters the game for L. James,76,81
308,3,3:47.0,N. Jokić makes free throw 2 of 2,,77,81
309,3,3:30.0,,K. Kuzma misses 3-pt jump shot from 25 ft,77,81
310,3,3:26.0,Defensive rebound by M. Beasley,,77,81
311,3,3:14.0,Shooting foul by L. Ball (drawn by N. Jokić),,77,81
312,3,3:14.0,N. Jokić makes free throw 1 of 2,,78,81
313,3,3:14.0,N. Jokić makes free throw 2 of 2,,79,81
314,3,2:58.0,,J. Williams misses 2-pt hook shot from 6 ft,79,81
315,3,2:56.0,Defensive rebound by G. Harris,,79,81
316,3,2:41.0,G. Harris misses 2-pt jump shot from 4 ft,,79,81
317,3,2:39.0,Offensive rebound by N. Jokić,,79,81
318,3,2:37.0,N. Jokić makes 2-pt layup from 1 ft,,81,81
319,3,2:23.0,,L. Ball makes 2-pt layup from 1 ft,81,83
320,3,2:07.0,M. Morris makes 2-pt layup from 1 ft (assist by N. Jokić),,83,83
321,3,1:56.0,,Turnover by L. Ball (bad pass; steal by M. Morris),83,83
322,3,1:53.0,Shooting foul by L. Stephenson (drawn by M. Morris),,83,83
323,3,1:53.0,M. Morris makes free throw 1 of 2,,84,83
324,3,1:53.0,,J. Hart enters the game for K. Kuzma,84,83
325,3,1:53.0,,J. McGee enters the game for J. Williams,84,83
326,3,1:53.0,M. Morris makes free throw 2 of 2,,85,83
327,3,1:42.0,,J. McGee makes 2-pt dunk from 2 ft (assist by L. Ball),85,85
328,3,1:23.0,Turnover by N. Jokić (traveling),,85,85
329,3,1:23.0,J. Murray enters the game for G. Harris,,85,85
330,3,1:23.0,M. Plumlee enters the game for N. Jokić,,85,85
331,3,1:14.0,,J. Hart misses 3-pt jump shot from 26 ft,85,85
332,3,1:08.0,Defensive rebound by M. Plumlee,,85,85
333,3,1:00.0,T. Lyles misses 3-pt jump shot from 25 ft,,85,85
334,3,0:58.0,,Defensive rebound by J. Hart,85,85
335,3,0:53.0,,L. Ball misses 3-pt jump shot from 26 ft,85,85
336,3,0:49.0,Defensive rebound by M. Beasley,,85,85
337,3,0:44.0,M. Beasley makes 2-pt layup from 1 ft,,87,85
338,3,0:34.0,,Shooting foul by J. Murray (drawn by J. Hart),87,85
339,3,0:34.0,,J. Hart makes free throw 1 of 2,87,86
340,3,0:34.0,,S. Mykhailiuk enters the game for L. Ball,87,86
341,3,0:34.0,,J. Hart makes free throw 2 of 2,87,87
342,3,0:20.0,Personal foul by K. Caldwell-Pope (drawn by J. Murray),,87,87
343,3,0:20.0,J. Murray makes free throw 1 of 2,,88,87
344,3,0:20.0,J. Murray makes free throw 2 of 2,,89,87
345,3,0:03.0,,L. Stephenson misses 2-pt layup from 1 ft,89,87
346,3,0:02.0,,Offensive rebound by L. Stephenson,89,87
347,3,0:02.0,,L. Stephenson misses 2-pt layup at rim,89,87
348,3,0:02.0,Defensive rebound by J. Murray,,89,87
349,3,0:00.0,J. Murray misses 3-pt jump shot from 65 ft,,89,87
350,3,0:00.0,Offensive rebound by Team,,89,87
351,4,11:41.0,M. Plumlee makes 2-pt hook shot from 8 ft,,91,87
352,4,11:27.0,,L. Stephenson misses 3-pt jump shot from 28 ft,91,87
353,4,11:24.0,Defensive rebound by J. Murray,,91,87
354,4,11:05.0,M. Morris makes 2-pt jump shot from 7 ft,,93,87
355,4,10:48.0,,L. James makes 3-pt jump shot from 26 ft (assist by J. McGee),93,90
356,4,10:32.0,T. Lyles misses 2-pt jump shot from 10 ft,,93,90
357,4,10:27.0,,Defensive rebound by L. James,93,90
358,4,10:20.0,,J. McGee misses 2-pt hook shot from 8 ft,93,90
359,4,10:18.0,,Offensive rebound by L. Stephenson,93,90
360,4,10:10.0,,L. Stephenson misses 2-pt layup from 6 ft,93,90
361,4,10:07.0,Defensive rebound by T. Lyles,,93,90
362,4,9:50.0,J. Murray makes 2-pt dunk from 2 ft,,95,90
363,4,9:27.0,,L. James misses 3-pt jump shot from 28 ft,95,90
364,4,9:20.0,,Offensive rebound by J. McGee,95,90
365,4,9:18.0,,J. McGee makes 2-pt dunk from 1 ft,95,92
366,4,9:04.0,Offensive foul by M. Plumlee (drawn by K. Caldwell-Pope),,95,92
367,4,9:04.0,Turnover by M. Plumlee (offensive foul),,95,92
368,4,9:04.0,,J. Williams enters the game for J. McGee,95,92
369,4,8:44.0,,L. James misses 2-pt jump shot from 8 ft,95,92
370,4,8:40.0,Defensive rebound by J. Murray,,95,92
371,4,8:26.0,M. Beasley makes 2-pt layup from 1 ft (assist by T. Lyles),,97,92
372,4,8:24.0,,LA Lakers full timeout,97,92
373,4,8:24.0,,K. Kuzma enters the game for S. Mykhailiuk,97,92
374,4,8:24.0,,J. McGee enters the game for J. Williams,97,92
375,4,8:04.0,,J. McGee makes 2-pt hook shot from 5 ft (assist by L. James),97,94
376,4,7:50.0,M. Morris misses 2-pt jump shot from 10 ft (block by K. Kuzma),,97,94
377,4,7:50.0,Offensive rebound by Team,,97,94
378,4,7:50.0,G. Harris enters the game for J. Murray,,97,94
379,4,7:49.0,T. Lyles makes 2-pt hook shot from 3 ft (assist by M. Morris),,99,94
380,4,7:49.0,Shooting foul by L. James (drawn by T. Lyles),,99,94
381,4,7:49.0,T. Lyles misses free throw 1 of 1,,99,94
382,4,7:47.0,,Defensive rebound by L. James,99,94
383,4,7:32.0,,K. Caldwell-Pope misses 3-pt jump shot from 23 ft,99,94
384,4,7:28.0,Defensive rebound by G. Harris,,99,94
