,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,SACRAMENTO_ACTION,SAN ANTONIO_SCORE,SACRAMENTO_SCORE
376,4,6:19.0,D. DeRozan makes 2-pt jump shot from 19 ft,,88,90
377,4,6:08.0,,W. Cauley-Stein misses 2-pt hook shot from 4 ft (block by L. Aldridge),88,90
378,4,6:07.0,Defensive rebound by Team,,88,90
379,4,5:48.0,D. White misses 2-pt jump shot from 16 ft,,88,90
380,4,5:45.0,,Defensive rebound by I. Shumpert,88,90
381,4,5:28.0,,Offensive foul by D. Fox (drawn by D. White),88,90
382,4,5:28.0,,Turnover by D. Fox (offensive foul),88,90
383,4,5:11.0,L. Aldridge makes 2-pt jump shot from 16 ft (assist by B. Forbes),,90,90
384,4,5:01.0,,I. Shumpert makes 2-pt jump shot from 16 ft,90,92
385,4,4:44.0,Turnover by D. DeRozan (lost ball; steal by I. Shumpert),,90,92
386,4,4:38.0,,D. Fox makes 3-pt jump shot from 25 ft (assist by B. Hield),90,95
387,4,4:15.0,D. DeRozan misses 2-pt jump shot from 17 ft,,90,95
388,4,4:10.0,,Defensive rebound by N. Bjelica,90,95
389,4,4:06.0,,N. Bjelica makes 3-pt jump shot from 25 ft (assist by D. Fox),90,98
390,4,4:05.0,San Antonio full timeout,,90,98
391,4,4:05.0,R. Gay enters the game for D. Cunningham,,90,98
392,4,3:44.0,Turnover by L. Aldridge (lost ball; steal by N. Bjelica),,90,98
393,4,3:39.0,,B. Hield misses 3-pt jump shot from 25 ft,90,98
394,4,3:36.0,Defensive rebound by R. Gay,,90,98
395,4,3:36.0,P. Mills enters the game for D. White,,90,98
396,4,3:16.0,L. Aldridge misses 2-pt jump shot from 19 ft,,90,98
397,4,3:13.0,,Defensive rebound by D. Fox,90,98
398,4,2:53.0,,B. Hield misses 3-pt jump shot from 25 ft,90,98
399,4,2:50.0,Defensive rebound by R. Gay,,90,98
400,4,2:40.0,Turnover by L. Aldridge (lost ball; steal by D. Fox),,90,98
401,4,2:38.0,,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by D. Fox),90,100
402,4,2:27.0,R. Gay misses 3-pt jump shot from 26 ft,,90,100
403,4,2:23.0,,Defensive rebound by D. Fox,90,100
404,4,2:20.0,,Turnover by D. Fox (bad pass; steal by P. Mills),90,100
405,4,2:20.0,Personal foul by D. Fox (drawn by P. Mills),,90,100
406,4,2:20.0,,B. Bogdanović enters the game for B. Hield,90,100
407,4,2:08.0,B. Forbes misses 3-pt jump shot from 26 ft,,90,100
408,4,2:03.0,,Defensive rebound by W. Cauley-Stein,90,100
409,4,1:47.0,,B. Bogdanović misses 3-pt jump shot from 27 ft,90,100
410,4,1:45.0,Defensive rebound by Team,,90,100
411,4,1:45.0,D. Bertāns enters the game for R. Gay,,90,100
412,4,1:37.0,P. Mills misses 3-pt jump shot from 26 ft,,90,100
413,4,1:35.0,,Defensive rebound by N. Bjelica,90,100
414,4,1:14.0,,Turnover by Team (shot clock),90,100
415,4,1:14.0,C. Metu enters the game for L. Aldridge,,90,100
416,4,1:06.0,D. Bertāns makes 3-pt jump shot from 27 ft (assist by D. DeRozan),,93,100
417,4,0:47.0,,B. Bogdanović makes 2-pt jump shot from 21 ft,93,102
418,4,0:38.0,D. Bertāns makes 3-pt jump shot from 25 ft (assist by D. DeRozan),,96,102
419,4,0:26.0,,Personal foul by B. Forbes (drawn by D. Fox),96,102
420,4,0:26.0,Q. Pondexter enters the game for C. Metu,,96,102
421,4,0:14.0,,D. Fox makes 2-pt jump shot from 17 ft,96,104
422,4,0:03.0,B. Forbes makes 3-pt jump shot from 26 ft (assist by Q. Pondexter),,99,104
