,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,GOLDEN STATE_ACTION,LA CLIPPERS_SCORE,GOLDEN STATE_SCORE
45,1,6:39.0,,K. Looney makes 2-pt dunk from 1 ft (assist by S. Curry),15,12
46,1,6:39.0,LA Clippers full timeout,,15,12
47,1,6:24.0,D. Gallinari makes 2-pt layup from 3 ft (assist by L. Shamet),,17,12
48,1,6:10.0,,K. Thompson makes 3-pt jump shot from 23 ft (assist by S. Curry),17,15
49,1,5:49.0,L. Shamet makes 3-pt jump shot from 23 ft (assist by S. Gilgeous-Alexander),,20,15
50,1,5:29.0,,K. Durant misses 3-pt jump shot from 27 ft,20,15
51,1,5:27.0,Defensive rebound by P. Beverley,,20,15
52,1,5:22.0,Turnover by S. Gilgeous-Alexander (lost ball; steal by K. Durant),,20,15
53,1,5:22.0,,Personal foul by D. Gallinari (drawn by K. Durant),20,15
54,1,5:22.0,L. Williams enters the game for S. Gilgeous-Alexander,,20,15
55,1,5:22.0,,A. Iguodala enters the game for K. Thompson,20,15
56,1,5:05.0,,Shooting foul by L. Williams (drawn by S. Curry),20,15
57,1,5:05.0,,S. Curry makes free throw 1 of 2,20,16
58,1,5:05.0,,S. Curry makes free throw 2 of 2,20,17
59,1,4:42.0,P. Beverley misses 2-pt jump shot from 11 ft,,20,17
60,1,4:41.0,Offensive rebound by Team,,20,17
61,1,4:41.0,Turnover by Team (shot clock),,20,17
62,1,4:28.0,,S. Curry makes 3-pt jump shot from 26 ft (assist by K. Durant),20,20
63,1,4:08.0,D. Gallinari misses 3-pt jump shot from 27 ft,,20,20
64,1,3:58.0,Offensive rebound by P. Beverley,,20,20
65,1,3:58.0,P. Beverley makes 2-pt layup from 1 ft,,22,20
66,1,3:51.0,,A. Iguodala misses 2-pt jump shot from 11 ft,22,20
67,1,3:50.0,Defensive rebound by P. Beverley,,22,20
68,1,3:44.0,P. Beverley makes 3-pt jump shot from 27 ft,,25,20
69,1,3:28.0,,S. Curry misses 2-pt jump shot from 12 ft,25,20
70,1,3:27.0,,Offensive rebound by K. Looney,25,20
71,1,3:27.0,,K. Looney misses 2-pt layup at rim,25,20
72,1,3:26.0,,Offensive rebound by K. Looney,25,20
73,1,3:26.0,,Shooting foul by D. Gallinari (drawn by K. Looney),25,20
74,1,3:26.0,,K. Looney misses free throw 1 of 2,25,20
75,1,3:26.0,,Offensive rebound by Team,25,20
76,1,3:26.0,S. Gilgeous-Alexander enters the game for D. Gallinari,,25,20
77,1,3:26.0,M. Harrell enters the game for L. Shamet,,25,20
78,1,3:26.0,,K. Looney makes free throw 2 of 2,25,21
79,1,3:17.0,L. Williams misses 2-pt jump shot from 19 ft,,25,21
80,1,3:16.0,,Defensive rebound by S. Curry,25,21
81,1,3:10.0,,K. Durant makes 3-pt jump shot from 28 ft (assist by S. Curry),25,24
82,1,2:52.0,L. Williams makes 2-pt jump shot from 8 ft (assist by P. Beverley),,27,24
83,1,2:42.0,,K. Looney misses 2-pt hook shot from 5 ft,27,24
84,1,2:41.0,,Offensive rebound by K. Looney,27,24
85,1,2:37.0,,K. Durant makes 3-pt jump shot from 28 ft (assist by K. Looney),27,27
86,1,2:27.0,J. Green misses 3-pt jump shot from 26 ft,,27,27
87,1,2:25.0,Offensive rebound by P. Beverley,,27,27
88,1,2:16.0,L. Williams makes 2-pt jump shot from 16 ft (assist by M. Harrell),,29,27
89,1,2:07.0,,K. Durant makes 3-pt jump shot from 27 ft,29,30
90,1,1:53.0,Turnover by L. Williams (lost ball; steal by A. Iguodala),,29,30
91,1,1:51.0,,Personal take foul by P. Beverley (drawn by S. Curry),29,30
92,1,1:51.0,,Golden State full timeout,29,30
93,1,1:51.0,D. Gallinari enters the game for P. Beverley,,29,30
94,1,1:51.0,J. Robinson enters the game for J. Green,,29,30
95,1,1:51.0,,S. Curry makes free throw 1 of 2,29,31
96,1,1:51.0,,S. Curry makes free throw 2 of 2,29,32
97,1,1:34.0,M. Harrell makes 2-pt hook shot from 10 ft (assist by D. Gallinari),,31,32
98,1,1:14.0,,A. Iguodala makes 3-pt jump shot from 23 ft (assist by K. Durant),31,35
99,1,1:00.0,D. Gallinari makes 3-pt jump shot from 28 ft (assist by L. Williams),,34,35
100,1,0:46.0,,S. Curry makes 2-pt jump shot from 14 ft (assist by A. Iguodala),34,37
101,1,0:46.0,,Shooting foul by S. Gilgeous-Alexander (drawn by S. Curry),34,37
102,1,0:46.0,P. Beverley enters the game for S. Gilgeous-Alexander,,34,37
103,1,0:46.0,,A. McKinnie enters the game for K. Durant,34,37
104,1,0:46.0,,S. Curry makes free throw 1 of 1,34,38
105,1,0:35.0,L. Williams misses 3-pt jump shot from 28 ft,,34,38
106,1,0:33.0,Offensive rebound by D. Gallinari,,34,38
107,1,0:18.0,J. Robinson misses 2-pt jump shot from 17 ft,,34,38
108,1,0:16.0,Offensive rebound by J. Robinson,,34,38
109,1,0:13.0,D. Gallinari makes 3-pt jump shot from 27 ft (assist by J. Robinson),,37,38
110,1,0:00.0,,A. McKinnie makes 3-pt jump shot from 27 ft (assist by A. Iguodala),37,41
111,2,11:44.0,M. Harrell makes 2-pt jump shot from 17 ft (assist by J. Robinson),,39,41
112,2,11:24.0,,K. Thompson makes 2-pt jump shot from 15 ft (assist by A. Iguodala),39,43
113,2,11:15.0,Shooting foul by A. McKinnie (drawn by L. Williams),,39,43
114,2,11:15.0,L. Williams makes free throw 1 of 2,,40,43
115,2,11:15.0,L. Williams makes free throw 2 of 2,,41,43
116,2,11:02.0,,Turnover by K. Thompson (lost ball; steal by G. Temple),41,43
117,2,10:57.0,L. Williams makes 2-pt layup from 1 ft (assist by G. Temple),,43,43
118,2,10:34.0,,K. Thompson makes 2-pt jump shot from 14 ft,43,45
119,2,10:17.0,D. Gallinari makes 2-pt jump shot from 20 ft (assist by M. Harrell),,45,45
120,2,10:09.0,,Personal foul by J. Robinson (drawn by K. Thompson),45,45
121,2,10:00.0,,K. Thompson misses 2-pt jump shot from 17 ft,45,45
122,2,9:58.0,Defensive rebound by J. Robinson,,45,45
123,2,9:52.0,M. Harrell makes 2-pt layup from 2 ft (assist by L. Williams),,47,45
124,2,9:33.0,,A. McKinnie makes 2-pt dunk from 1 ft (assist by S. Livingston),47,47
125,2,9:21.0,Turnover by L. Williams (bad pass; steal by A. Bogut),,47,47
126,2,9:12.0,,Personal foul by J. Robinson (drawn by A. Iguodala),47,47
127,2,9:08.0,,K. Thompson makes 3-pt jump shot from 26 ft (assist by A. Iguodala),47,50
128,2,8:47.0,M. Harrell makes 2-pt jump shot from 12 ft (assist by L. Williams),,49,50
129,2,8:37.0,,S. Livingston misses 2-pt jump shot from 11 ft,49,50
130,2,8:36.0,Defensive rebound by Team,,49,50
131,2,8:33.0,,Violation by Team (kicked ball),49,50
132,2,8:33.0,P. Beverley enters the game for J. Robinson,,49,50
133,2,8:33.0,L. Shamet enters the game for G. Temple,,49,50
134,2,8:13.0,M. Harrell makes 2-pt hook shot from 9 ft,,51,50
135,2,7:59.0,,K. Thompson misses 2-pt jump shot from 23 ft,51,50
136,2,7:57.0,Defensive rebound by M. Harrell,,51,50
137,2,7:45.0,L. Williams misses 2-pt layup from 4 ft,,51,50
138,2,7:44.0,,Defensive rebound by A. McKinnie,51,50
139,2,7:35.0,,A. McKinnie misses 3-pt jump shot from 25 ft,51,50
140,2,7:33.0,Defensive rebound by D. Gallinari,,51,50
141,2,7:28.0,LA Clippers full timeout,,51,50
142,2,7:28.0,J. Green enters the game for M. Harrell,,51,50
143,2,7:28.0,,K. Durant enters the game for A. Bogut,51,50
144,2,7:28.0,,K. Looney enters the game for A. Iguodala,51,50
145,2,7:10.0,L. Williams makes 2-pt jump shot from 19 ft,,53,50
146,2,6:47.0,,K. Looney makes 2-pt layup from 2 ft (assist by S. Livingston),53,52
147,2,6:23.0,D. Gallinari misses 2-pt jump shot from 19 ft,,53,52
148,2,6:22.0,,Defensive rebound by A. McKinnie,53,52
149,2,6:10.0,,A. McKinnie misses 3-pt jump shot from 26 ft,53,52
150,2,6:08.0,Defensive rebound by D. Gallinari,,53,52
151,2,6:02.0,Personal foul by A. McKinnie (drawn by D. Gallinari),,53,52
152,2,6:02.0,,S. Curry enters the game for A. McKinnie,53,52
153,2,6:02.0,,D. Green enters the game for K. Thompson,53,52
154,2,5:51.0,J. Green makes 3-pt jump shot from 23 ft (assist by L. Williams),,56,52
155,2,5:31.0,,K. Durant makes 2-pt dunk from 1 ft (assist by D. Green),56,54
156,2,5:15.0,P. Beverley misses 3-pt jump shot from 22 ft,,56,54
157,2,5:13.0,,Defensive rebound by D. Green,56,54
158,2,5:04.0,,S. Livingston makes 2-pt jump shot from 12 ft,56,56
159,2,4:43.0,D. Gallinari makes 2-pt hook shot from 4 ft (assist by P. Beverley),,58,56
160,2,4:33.0,,D. Green misses 2-pt jump shot from 15 ft,58,56
161,2,4:32.0,Defensive rebound by L. Shamet,,58,56
162,2,4:27.0,P. Beverley makes 3-pt jump shot from 27 ft (assist by L. Shamet),,61,56
163,2,4:26.0,,Golden State full timeout,61,56
164,2,4:26.0,,A. Iguodala enters the game for S. Livingston,61,56
165,2,4:26.0,,K. Thompson enters the game for K. Looney,61,56
166,2,4:12.0,,K. Thompson misses 3-pt jump shot from 26 ft,61,56
167,2,4:10.0,Defensive rebound by J. Green,,61,56
168,2,3:59.0,L. Williams makes 2-pt layup from 3 ft,,63,56
169,2,3:47.0,,K. Durant makes 2-pt jump shot from 20 ft (assist by D. Green),63,58
170,2,3:20.0,J. Green misses 2-pt jump shot from 20 ft,,63,58
171,2,3:18.0,Offensive rebound by D. Gallinari,,63,58
172,2,3:14.0,L. Shamet misses 3-pt jump shot from 26 ft,,63,58
173,2,3:13.0,Offensive rebound by Team,,63,58
174,2,3:13.0,,Loose ball foul by S. Curry (drawn by J. Green),63,58
175,2,3:05.0,D. Gallinari misses 3-pt jump shot from 27 ft,,63,58
176,2,3:03.0,,Defensive rebound by K. Thompson,63,58
177,2,2:48.0,,S. Curry misses 2-pt jump shot from 22 ft,63,58
178,2,2:46.0,Defensive rebound by P. Beverley,,63,58
179,2,2:34.0,D. Gallinari makes 2-pt jump shot from 10 ft,,65,58
180,2,2:34.0,Shooting foul by K. Thompson (drawn by D. Gallinari),,65,58
181,2,2:34.0,D. Gallinari misses free throw 1 of 1,,65,58
182,2,2:32.0,,Defensive rebound by D. Green,65,58
183,2,2:29.0,,Turnover by S. Curry (back court),65,58
184,2,2:19.0,L. Williams makes 2-pt layup from 3 ft,,67,58
185,2,2:11.0,,Personal foul by J. Green (drawn by K. Durant),67,58
186,2,2:07.0,,Turnover by D. Green (bad pass; steal by D. Gallinari),67,58
187,2,1:53.0,Turnover by L. Williams (bad pass; steal by D. Green),,67,58
188,2,1:50.0,,Personal take foul by L. Shamet (drawn by D. Green),67,58
189,2,1:40.0,,D. Green misses 2-pt jump shot from 10 ft,67,58
190,2,1:40.0,Defensive rebound by Team,,67,58
191,2,1:23.0,D. Gallinari misses 2-pt jump shot from 10 ft,,67,58
192,2,1:22.0,,Defensive rebound by K. Durant,67,58
193,2,1:19.0,,Shooting foul by J. Green (drawn by K. Durant),67,58
194,2,1:19.0,,K. Durant makes free throw 1 of 2,67,59
195,2,1:19.0,,K. Durant makes free throw 2 of 2,67,60
196,2,1:01.0,L. Williams makes 2-pt jump shot from 9 ft,,69,60
197,2,0:53.0,,K. Durant makes 3-pt jump shot from 26 ft,69,63
198,2,0:38.0,L. Williams makes 2-pt layup from 3 ft,,71,63
199,2,0:29.0,,K. Durant misses 3-pt jump shot from 31 ft,71,63
200,2,0:27.0,Defensive rebound by P. Beverley,,71,63
201,2,0:12.0,P. Beverley misses 3-pt jump shot from 26 ft,,71,63
202,2,0:10.0,Offensive rebound by P. Beverley,,71,63
203,2,0:07.0,L. Shamet misses 3-pt jump shot from 27 ft,,71,63
204,2,0:05.0,,Defensive rebound by A. Iguodala,71,63
205,2,0:00.0,,S. Curry misses 2-pt jump shot from 23 ft,71,63
206,2,0:00.0,,Offensive rebound by Team,71,63
207,3,11:40.0,Turnover by D. Gallinari (traveling),,71,63
208,3,11:34.0,,K. Durant misses 3-pt jump shot from 27 ft,71,63
209,3,11:32.0,Defensive rebound by S. Gilgeous-Alexander,,71,63
210,3,11:22.0,Personal take foul by A. Bogut (drawn by S. Gilgeous-Alexander),,71,63
211,3,11:15.0,,Violation by Team (kicked ball),71,63
212,3,11:05.0,D. Gallinari makes 3-pt jump shot from 25 ft,,74,63
213,3,10:53.0,,Offensive foul by D. Green (drawn by P. Beverley),74,63
214,3,10:53.0,,Turnover by D. Green (offensive foul),74,63
215,3,10:53.0,,Technical foul by D. Green,74,63
216,3,10:53.0,D. Gallinari makes technical free throw,,75,63
217,3,10:50.0,Personal foul by D. Green (drawn by S. Gilgeous-Alexander),,75,63
218,3,10:32.0,P. Beverley misses 3-pt jump shot from 26 ft,,75,63
219,3,10:30.0,,Defensive rebound by A. Bogut,75,63
220,3,10:21.0,,K. Durant makes 2-pt jump shot from 15 ft (assist by K. Thompson),75,65
221,3,10:05.0,Turnover by P. Beverley (bad pass; steal by D. Green),,75,65
222,3,10:02.0,,Shooting foul by J. Green (drawn by D. Green),75,65
223,3,10:02.0,,D. Green misses free throw 1 of 2,75,65
224,3,10:02.0,,Offensive rebound by Team,75,65
225,3,10:02.0,,D. Green makes free throw 2 of 2,75,66
226,3,9:49.0,P. Beverley makes 3-pt jump shot from 29 ft (assist by J. Green),,78,66
227,3,9:32.0,,S. Curry misses 2-pt jump shot from 17 ft,78,66
228,3,9:30.0,Defensive rebound by P. Beverley,,78,66
229,3,9:09.0,J. Green makes 3-pt jump shot from 25 ft (assist by P. Beverley),,81,66
230,3,8:59.0,,Golden State full timeout,81,66
231,3,8:53.0,,S. Curry makes 2-pt layup from 7 ft (assist by A. Bogut),81,68
232,3,8:26.0,P. Beverley misses 3-pt jump shot from 28 ft,,81,68
233,3,8:24.0,,Defensive rebound by D. Green,81,68
234,3,8:15.0,Violation by Team (kicked ball),,81,68
235,3,8:15.0,,K. Looney enters the game for A. Bogut,81,68
236,3,8:04.0,,Shooting foul by S. Gilgeous-Alexander (drawn by K. Durant),81,68
237,3,8:04.0,,K. Durant makes free throw 1 of 3,81,69
238,3,8:04.0,,K. Durant makes free throw 2 of 3,81,70
239,3,8:04.0,,K. Durant makes free throw 3 of 3,81,71
240,3,7:50.0,J. Green makes 2-pt layup from 5 ft (assist by S. Gilgeous-Alexander),,83,71
241,3,7:39.0,,K. Thompson misses 2-pt jump shot from 17 ft,83,71
242,3,7:38.0,Defensive rebound by D. Gallinari,,83,71
243,3,7:33.0,Turnover by L. Shamet (step out of bounds),,83,71
244,3,7:24.0,,Personal foul by L. Shamet (drawn by K. Durant),83,71
245,3,7:22.0,,Personal foul by J. Green (drawn by K. Durant),83,71
246,3,7:22.0,LA Clippers full timeout,,83,71
247,3,7:22.0,M. Harrell enters the game for J. Green,,83,71
248,3,7:06.0,,K. Durant makes 2-pt jump shot from 19 ft,83,73
249,3,6:53.0,S. Gilgeous-Alexander makes 2-pt layup from 1 ft,,85,73
250,3,6:41.0,,K. Thompson makes 2-pt jump shot from 19 ft (assist by S. Curry),85,75
251,3,6:34.0,Shooting foul by D. Green (drawn by S. Gilgeous-Alexander),,85,75
252,3,6:34.0,S. Gilgeous-Alexander makes free throw 1 of 2,,86,75
253,3,6:34.0,S. Gilgeous-Alexander makes free throw 2 of 2,,87,75
254,3,6:26.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by K. Durant),87,78
255,3,6:16.0,Personal foul by K. Thompson (drawn by S. Gilgeous-Alexander),,87,78
256,3,6:16.0,L. Williams enters the game for L. Shamet,,87,78
257,3,6:00.0,D. Gallinari misses 2-pt layup from 15 ft,,87,78
258,3,5:59.0,Offensive rebound by M. Harrell,,87,78
259,3,5:54.0,M. Harrell makes 2-pt layup at rim,,89,78
260,3,5:44.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by K. Durant),89,81
261,3,5:31.0,Personal foul by K. Looney (drawn by M. Harrell),,89,81
262,3,5:31.0,M. Harrell makes free throw 1 of 2,,90,81
263,3,5:31.0,M. Harrell makes free throw 2 of 2,,91,81
264,3,5:23.0,,K. Thompson misses 3-pt jump shot from 26 ft,91,81
265,3,5:21.0,Defensive rebound by M. Harrell,,91,81
266,3,5:09.0,D. Gallinari misses 3-pt jump shot from 23 ft,,91,81
267,3,5:07.0,,Defensive rebound by K. Durant,91,81
268,3,5:00.0,,K. Thompson misses 3-pt jump shot from 27 ft,91,81
269,3,4:58.0,Defensive rebound by P. Beverley,,91,81
270,3,4:53.0,P. Beverley misses 3-pt jump shot from 29 ft,,91,81
271,3,4:51.0,,Defensive rebound by D. Green,91,81
272,3,4:45.0,,K. Durant misses 3-pt jump shot from 23 ft,91,81
273,3,4:38.0,Defensive rebound by S. Gilgeous-Alexander,,91,81
274,3,4:27.0,M. Harrell makes 2-pt dunk from 1 ft (assist by S. Gilgeous-Alexander),,93,81
275,3,4:13.0,,Personal foul by S. Gilgeous-Alexander (drawn by K. Durant),93,81
276,3,4:13.0,,K. Durant makes free throw 1 of 2,93,82
277,3,4:13.0,,A. Iguodala enters the game for K. Thompson,93,82
278,3,4:13.0,,K. Durant makes free throw 2 of 2,93,83
279,3,3:53.0,M. Harrell misses 2-pt jump shot from 12 ft,,93,83
280,3,3:50.0,,Defensive rebound by S. Curry,93,83
281,3,3:42.0,,K. Looney misses 2-pt layup from 3 ft,93,83
282,3,3:41.0,,Offensive rebound by A. Iguodala,93,83
283,3,3:38.0,,D. Green makes 2-pt hook shot from 11 ft (assist by A. Iguodala),93,85
284,3,3:17.0,LA Clippers full timeout,,93,85
285,3,3:17.0,L. Shamet enters the game for S. Gilgeous-Alexander,,93,85
286,3,3:13.0,Turnover by L. Williams (bad pass; steal by A. Iguodala),,93,85
287,3,3:08.0,,D. Green makes 2-pt layup from 2 ft,93,87
288,3,2:54.0,L. Williams misses 2-pt jump shot from 19 ft,,93,87
289,3,2:53.0,,Defensive rebound by D. Green,93,87
290,3,2:37.0,,A. Iguodala misses 3-pt jump shot from 23 ft,93,87
291,3,2:35.0,Defensive rebound by L. Shamet,,93,87
292,3,2:28.0,L. Williams makes 2-pt jump shot from 17 ft,,95,87
293,3,2:16.0,,K. Durant makes 2-pt layup from 4 ft (assist by A. Iguodala),95,89
294,3,2:16.0,,Shooting foul by M. Harrell (drawn by K. Durant),95,89
295,3,2:16.0,J. Robinson enters the game for P. Beverley,,95,89
296,3,2:16.0,,K. Durant makes free throw 1 of 1,95,90
297,3,1:54.0,M. Harrell misses 2-pt hook shot from 7 ft,,95,90
298,3,1:53.0,,Defensive rebound by K. Durant,95,90
299,3,1:51.0,,Personal foul by J. Robinson (drawn by K. Durant),95,90
300,3,1:51.0,,K. Durant makes free throw 1 of 2,95,91
301,3,1:51.0,G. Temple enters the game for J. Robinson,,95,91
302,3,1:51.0,,K. Durant makes free throw 2 of 2,95,92
303,3,1:41.0,Shooting foul by K. Looney (drawn by L. Williams),,95,92
304,3,1:41.0,L. Williams makes free throw 1 of 2,,96,92
305,3,1:41.0,J. Green enters the game for D. Gallinari,,96,92
306,3,1:41.0,,A. McKinnie enters the game for K. Durant,96,92
307,3,1:41.0,L. Williams makes free throw 2 of 2,,97,92
308,3,1:23.0,,A. McKinnie makes 2-pt jump shot from 9 ft (assist by D. Green),97,94
309,3,0:58.0,J. Green makes 3-pt jump shot from 26 ft (assist by L. Williams),,100,94
310,3,0:49.0,,A. McKinnie misses 3-pt jump shot from 24 ft,100,94
311,3,0:47.0,Defensive rebound by L. Williams,,100,94
312,3,0:40.0,M. Harrell makes 2-pt dunk from 1 ft (assist by L. Williams),,102,94
313,3,0:34.0,,D. Green misses 3-pt jump shot from 27 ft,102,94
314,3,0:32.0,Defensive rebound by J. Green,,102,94
315,3,0:14.0,Shooting foul by D. Green (drawn by J. Green),,102,94
316,3,0:14.0,J. Green makes free throw 1 of 2,,103,94
317,3,0:14.0,P. Beverley enters the game for L. Williams,,103,94
318,3,0:14.0,,K. Durant enters the game for D. Green,103,94
319,3,0:14.0,,K. Thompson enters the game for K. Looney,103,94
320,3,0:14.0,J. Green makes free throw 2 of 2,,104,94
321,3,0:02.0,,S. Curry misses 2-pt jump shot from 23 ft,104,94
322,3,0:00.0,Defensive rebound by J. Green,,104,94
323,4,11:42.0,,K. Durant makes 3-pt jump shot from 29 ft (assist by A. Bogut),104,97
324,4,11:42.0,,Shooting foul by J. Green (drawn by K. Durant),104,97
325,4,11:42.0,D. Gallinari enters the game for J. Green,,104,97
326,4,11:42.0,,K. Durant makes free throw 1 of 1,104,98
327,4,11:28.0,Shooting foul by S. Livingston (drawn by G. Temple),,104,98
328,4,11:28.0,G. Temple makes free throw 1 of 2,,105,98
329,4,11:28.0,G. Temple makes free throw 2 of 2,,106,98
330,4,11:05.0,,K. Durant misses 2-pt jump shot from 8 ft,106,98
331,4,11:04.0,,Offensive rebound by A. Bogut,106,98
332,4,11:04.0,,A. Bogut makes 2-pt layup from 1 ft,106,100
333,4,10:50.0,M. Harrell makes 2-pt dunk from 2 ft (assist by L. Williams),,108,100
334,4,10:48.0,,Golden State full timeout,108,100
335,4,10:34.0,,K. Durant misses 2-pt jump shot from 20 ft,108,100
336,4,10:32.0,,Offensive rebound by A. Bogut,108,100
337,4,10:32.0,,A. Bogut misses 2-pt layup from 2 ft,108,100
338,4,10:31.0,Defensive rebound by L. Shamet,,108,100
339,4,10:17.0,D. Gallinari makes 2-pt layup from 5 ft (assist by L. Williams),,110,100
340,4,9:57.0,,A. Bogut makes 2-pt layup from 1 ft (assist by A. Iguodala),110,102
341,4,9:44.0,Offensive foul by M. Harrell (drawn by A. Bogut),,110,102
342,4,9:44.0,Turnover by M. Harrell (offensive foul),,110,102
343,4,9:29.0,,K. Durant misses 2-pt jump shot from 8 ft,110,102
344,4,9:27.0,,Offensive rebound by S. Livingston,110,102
345,4,9:26.0,,Turnover by K. Durant (out of bounds lost ball),110,102
346,4,9:14.0,M. Harrell makes 2-pt dunk from 1 ft (assist by L. Williams),,112,102
347,4,8:57.0,,A. Iguodala misses 3-pt jump shot from 26 ft,112,102
348,4,8:55.0,,Offensive rebound by S. Livingston,112,102
349,4,8:51.0,,K. Durant misses 3-pt jump shot from 28 ft,112,102
350,4,8:49.0,Defensive rebound by L. Williams,,112,102
351,4,8:42.0,D. Gallinari misses 2-pt jump shot from 20 ft,,112,102
352,4,8:40.0,,Defensive rebound by K. Durant,112,102
353,4,8:33.0,,K. Thompson misses 3-pt jump shot from 25 ft,112,102
354,4,8:31.0,Defensive rebound by D. Gallinari,,112,102
355,4,8:24.0,Turnover by L. Williams (bad pass; steal by K. Durant),,112,102
356,4,8:18.0,,K. Thompson makes 2-pt layup from 1 ft (assist by K. Durant),112,104
357,4,8:03.0,Shooting foul by A. Iguodala (drawn by L. Williams),,112,104
358,4,8:03.0,L. Williams makes free throw 1 of 2,,113,104
359,4,8:03.0,,S. Curry enters the game for A. Bogut,113,104
360,4,8:03.0,,K. Looney enters the game for A. Iguodala,113,104
361,4,8:03.0,L. Williams makes free throw 2 of 2,,114,104
362,4,7:53.0,Violation by Team (kicked ball),,114,104
363,4,7:53.0,,D. Green enters the game for S. Livingston,114,104
364,4,7:48.0,,S. Curry misses 2-pt layup from 9 ft,114,104
365,4,7:47.0,,Offensive rebound by K. Looney,114,104
366,4,7:47.0,,K. Looney misses 2-pt layup from 1 ft,114,104
367,4,7:46.0,,Offensive rebound by K. Looney,114,104
368,4,7:46.0,,K. Looney misses 2-pt layup from 1 ft,114,104
369,4,7:45.0,Defensive rebound by M. Harrell,,114,104
370,4,7:40.0,L. Williams misses 2-pt jump shot from 19 ft,,114,104
371,4,7:38.0,,Defensive rebound by K. Thompson,114,104
372,4,7:32.0,,K. Durant makes 2-pt dunk from 1 ft (assist by K. Thompson),114,106
373,4,7:20.0,Personal foul by K. Looney (drawn by M. Harrell),,114,106
374,4,7:20.0,P. Beverley enters the game for G. Temple,,114,106
375,4,7:09.0,M. Harrell misses 2-pt hook shot from 11 ft,,114,106
376,4,7:05.0,,Defensive rebound by S. Curry,114,106
377,4,6:55.0,,D. Green makes 2-pt layup from 4 ft,114,108
378,4,6:55.0,Violation by Team (def goaltending),,114,108
