,QUARTER,TIME_REMAINING,ORLANDO_ACTION,OKLAHOMA CITY_ACTION,ORLANDO_SCORE,OKLAHOMA CITY_SCORE
385,4,8:22.0,Shooting foul by D. Schröder (drawn by K. Birch),,100,111
386,4,8:22.0,K. Birch makes free throw 1 of 2,,101,111
387,4,8:22.0,,R. Westbrook enters the game for P. George,101,111
388,4,8:22.0,K. Birch misses free throw 2 of 2,,101,111
389,4,8:20.0,,Defensive rebound by N. Noel,101,111
390,4,8:12.0,,D. Schröder misses 2-pt jump shot from 12 ft,101,111
391,4,8:09.0,Defensive rebound by T. Ross,,101,111
392,4,8:01.0,D. Augustin misses 3-pt jump shot from 24 ft,,101,111
393,4,7:59.0,,Defensive rebound by R. Westbrook,101,111
394,4,7:52.0,,Turnover by R. Westbrook (bad pass; steal by D. Augustin),101,111
395,4,7:51.0,Personal foul by D. Schröder (drawn by D. Augustin),,101,111
396,4,7:51.0,,T. Ferguson enters the game for D. Schröder,101,111
397,4,7:41.0,Personal foul by R. Westbrook (drawn by A. Gordon),,101,111
398,4,7:41.0,A. Gordon misses free throw 1 of 2,,101,111
399,4,7:41.0,Offensive rebound by Team,,101,111
400,4,7:41.0,A. Gordon makes free throw 2 of 2,,102,111
401,4,7:33.0,,Turnover by R. Westbrook (lost ball; steal by D. Augustin),102,111
402,4,7:33.0,Personal foul by R. Westbrook (drawn by D. Augustin),,102,111
403,4,7:33.0,D. Augustin makes free throw 1 of 2,,103,111
404,4,7:33.0,,Oklahoma City full timeout,103,111
405,4,7:33.0,,S. Adams enters the game for N. Noel,103,111
406,4,7:33.0,D. Augustin makes free throw 2 of 2,,104,111
407,4,7:18.0,,Personal foul by E. Fournier (drawn by R. Westbrook),104,111
408,4,7:06.0,,R. Westbrook misses 2-pt jump shot from 13 ft,104,111
409,4,7:02.0,Defensive rebound by A. Gordon,,104,111
410,4,6:44.0,Turnover by E. Fournier (lost ball; steal by A. Nader),,104,111
411,4,6:42.0,,Turnover by A. Nader (out of bounds lost ball),104,111
412,4,6:42.0,J. Isaac enters the game for K. Birch,,104,111
413,4,6:42.0,N. Vučević enters the game for A. Gordon,,104,111
414,4,6:29.0,T. Ross misses 3-pt jump shot from 23 ft,,104,111
415,4,6:24.0,Offensive rebound by J. Isaac,,104,111
416,4,6:23.0,E. Fournier misses 3-pt jump shot from 26 ft,,104,111
417,4,6:22.0,Offensive rebound by Team,,104,111
418,4,6:22.0,,J. Grant enters the game for P. Patterson,104,111
419,4,6:17.0,N. Vučević misses 2-pt jump shot from 18 ft,,104,111
420,4,6:14.0,,Defensive rebound by J. Grant,104,111
421,4,6:00.0,,A. Nader makes 2-pt jump shot from 5 ft,104,113
422,4,5:47.0,Shooting foul by T. Ferguson (drawn by E. Fournier),,104,113
423,4,5:47.0,E. Fournier makes free throw 1 of 2,,105,113
424,4,5:47.0,,P. George enters the game for A. Nader,105,113
425,4,5:47.0,E. Fournier makes free throw 2 of 2,,106,113
426,4,5:34.0,,P. George misses 2-pt jump shot from 14 ft,106,113
427,4,5:31.0,Defensive rebound by J. Isaac,,106,113
428,4,5:13.0,E. Fournier misses 2-pt jump shot from 4 ft,,106,113
429,4,5:12.0,Offensive rebound by N. Vučević,,106,113
430,4,5:11.0,N. Vučević misses 2-pt layup at rim,,106,113
431,4,5:09.0,,Defensive rebound by R. Westbrook,106,113
432,4,5:01.0,,S. Adams misses 2-pt layup from 2 ft (block by J. Isaac),106,113
433,4,5:01.0,Defensive rebound by Team,,106,113
434,4,4:42.0,J. Isaac misses 2-pt jump shot from 7 ft,,106,113
435,4,4:41.0,,Defensive rebound by Team,106,113
436,4,4:27.0,,P. George misses 3-pt jump shot from 27 ft (block by J. Isaac),106,113
437,4,4:26.0,Defensive rebound by Team,,106,113
438,4,4:26.0,,Loose ball foul by P. George (drawn by J. Isaac),106,113
439,4,4:26.0,J. Isaac makes free throw 1 of 2,,107,113
440,4,4:26.0,A. Gordon enters the game for T. Ross,,107,113
441,4,4:26.0,J. Isaac makes free throw 2 of 2,,108,113
442,4,4:16.0,,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),108,115
443,4,3:58.0,Personal foul by T. Ferguson (drawn by E. Fournier),,108,115
444,4,3:58.0,,D. Schröder enters the game for T. Ferguson,108,115
445,4,3:58.0,E. Fournier misses free throw 1 of 2,,108,115
446,4,3:58.0,Offensive rebound by Team,,108,115
447,4,3:58.0,E. Fournier makes free throw 2 of 2,,109,115
448,4,3:46.0,,J. Grant misses 3-pt jump shot from 26 ft,109,115
449,4,3:42.0,Defensive rebound by E. Fournier,,109,115
450,4,3:35.0,N. Vučević misses 2-pt hook shot from 2 ft,,109,115
451,4,3:32.0,,Defensive rebound by P. George,109,115
452,4,3:29.0,,Shooting foul by J. Isaac (drawn by P. George),109,115
453,4,3:29.0,,P. George makes free throw 1 of 2,109,116
454,4,3:29.0,,P. George makes free throw 2 of 2,109,117
455,4,3:11.0,D. Augustin makes 2-pt layup from 1 ft (assist by N. Vučević),,111,117
456,4,2:56.0,,S. Adams makes 2-pt jump shot from 10 ft (assist by R. Westbrook),111,119
457,4,2:32.0,N. Vučević misses 2-pt jump shot from 4 ft (block by R. Westbrook),,111,119
458,4,2:28.0,,Defensive rebound by J. Grant,111,119
459,4,2:27.0,,P. George misses 3-pt jump shot from 26 ft,111,119
460,4,2:25.0,Defensive rebound by N. Vučević,,111,119
461,4,2:22.0,Turnover by N. Vučević (bad pass; steal by P. George),,111,119
462,4,2:22.0,,Shooting foul by N. Vučević (drawn by P. George),111,119
463,4,2:22.0,,P. George makes free throw 1 of 2,111,120
464,4,2:22.0,T. Ross enters the game for J. Isaac,,111,120
465,4,2:22.0,,P. George makes free throw 2 of 2,111,121
466,4,2:09.0,Turnover by N. Vučević (lost ball; steal by R. Westbrook),,111,121
467,4,2:03.0,,P. George misses 3-pt jump shot from 26 ft,111,121
468,4,1:59.0,,Offensive rebound by S. Adams,111,121
469,4,1:57.0,,P. George misses 2-pt layup from 2 ft (block by A. Gordon),111,121
470,4,1:55.0,Defensive rebound by A. Gordon,,111,121
471,4,1:43.0,T. Ross makes 3-pt jump shot from 28 ft (assist by N. Vučević),,114,121
472,4,1:24.0,,Shooting foul by E. Fournier (drawn by P. George),114,121
473,4,1:24.0,,P. George makes free throw 1 of 2,114,122
474,4,1:24.0,,P. George makes free throw 2 of 2,114,123
475,4,1:19.0,Offensive foul by A. Gordon (drawn by J. Grant),,114,123
476,4,1:19.0,Turnover by A. Gordon (offensive foul),,114,123
477,4,1:19.0,Technical foul by A. Gordon,,114,123
478,4,1:19.0,,P. George makes technical free throw,114,124
479,4,1:11.0,,Turnover by R. Westbrook (bad pass; steal by T. Ross),114,124
480,4,1:05.0,Shooting foul by D. Schröder (drawn by T. Ross),,114,124
481,4,1:05.0,,A. Nader enters the game for D. Schröder,114,124
482,4,1:05.0,T. Ross makes free throw 1 of 3,,115,124
483,4,1:05.0,T. Ross makes free throw 2 of 3,,116,124
484,4,1:05.0,T. Ross makes free throw 3 of 3,,117,124
485,4,0:52.0,,A. Nader makes 3-pt jump shot from 23 ft (assist by R. Westbrook),117,127
486,4,0:44.0,T. Ross misses 3-pt jump shot from 25 ft,,117,127
487,4,0:40.0,Offensive rebound by E. Fournier,,117,127
488,4,0:40.0,E. Fournier makes 2-pt jump shot from 12 ft,,119,127
489,4,0:36.0,,Personal foul by A. Gordon (drawn by P. George),119,127
490,4,0:36.0,J. Isaac enters the game for A. Gordon,,119,127
491,4,0:36.0,,P. George misses free throw 1 of 2,119,127
492,4,0:36.0,,Offensive rebound by Team,119,127
493,4,0:36.0,,P. George makes free throw 2 of 2,119,128
494,4,0:36.0,Orlando full timeout,,119,128
495,4,0:33.0,T. Ross misses 3-pt jump shot from 22 ft,,119,128
496,4,0:33.0,,Defensive rebound by Team,119,128
497,4,0:32.0,,Turnover by P. George (bad pass; steal by T. Ross),119,128
498,4,0:31.0,T. Ross makes 3-pt jump shot from 28 ft,,122,128
499,4,0:31.0,,Oklahoma City full timeout,122,128
500,4,0:29.0,,Personal take foul by E. Fournier (drawn by R. Westbrook),122,128
501,4,0:29.0,W. Iwundu enters the game for E. Fournier,,122,128
502,4,0:29.0,,R. Westbrook misses free throw 1 of 2,122,128
503,4,0:29.0,,Offensive rebound by Team,122,128
504,4,0:29.0,,R. Westbrook makes free throw 2 of 2,122,129
505,4,0:24.0,T. Ross misses 3-pt jump shot from 27 ft,,122,129
506,4,0:20.0,,Defensive rebound by R. Westbrook,122,129
507,4,0:20.0,,Personal take foul by W. Iwundu (drawn by R. Westbrook),122,129
508,4,0:20.0,,R. Westbrook makes free throw 1 of 2,122,130
509,4,0:20.0,,R. Westbrook misses free throw 2 of 2,122,130
510,4,0:18.0,Defensive rebound by N. Vučević,,122,130
511,4,0:18.0,Orlando full timeout,,122,130
512,4,0:16.0,T. Ross misses 3-pt jump shot from 25 ft,,122,130
513,4,0:13.0,,Defensive rebound by P. George,122,130
514,4,0:13.0,,Personal take foul by J. Isaac (drawn by P. George),122,130
515,4,0:13.0,,P. George makes free throw 1 of 2,122,131
516,4,0:13.0,,P. George makes free throw 2 of 2,122,132
517,4,0:02.0,J. Isaac misses 3-pt jump shot from 25 ft,,122,132
518,4,0:02.0,Offensive rebound by T. Ross,,122,132
