,QUARTER,TIME_REMAINING,BOSTON_ACTION,DETROIT_ACTION,BOSTON_SCORE,DETROIT_SCORE
133,2,9:27.0,,R. Jackson misses 2-pt jump shot from 20 ft,37,23
134,2,9:24.0,Defensive rebound by M. Morris,,37,23
135,2,9:20.0,T. Rozier makes 3-pt jump shot from 27 ft,,40,23
136,2,9:03.0,,I. Smith makes 2-pt jump shot from 17 ft,40,25
137,2,8:51.0,Personal foul by R. Jackson (drawn by J. Tatum),,40,25
138,2,8:51.0,,R. Bullock enters the game for L. Galloway,40,25
139,2,8:51.0,,B. Griffin enters the game for S. Johnson,40,25
140,2,8:48.0,D. Theis makes 3-pt jump shot from 28 ft (assist by J. Tatum),,43,25
141,2,8:38.0,Violation by Team (kicked ball),,43,25
142,2,8:29.0,,I. Smith makes 2-pt layup from 3 ft,43,27
143,2,8:14.0,M. Morris makes 2-pt jump shot from 15 ft (assist by J. Tatum),,45,27
144,2,8:02.0,,R. Jackson makes 3-pt jump shot from 29 ft (assist by A. Drummond),45,30
145,2,7:43.0,J. Tatum misses 3-pt jump shot from 23 ft,,45,30
146,2,7:39.0,,Defensive rebound by I. Smith,45,30
147,2,7:39.0,,Personal take foul by D. Theis (drawn by I. Smith),45,30
148,2,7:39.0,G. Hayward enters the game for M. Smart,,45,30
149,2,7:27.0,,B. Griffin misses 3-pt jump shot from 27 ft,45,30
150,2,7:22.0,Defensive rebound by T. Rozier,,45,30
151,2,7:12.0,Turnover by D. Theis (dbl dribble),,45,30
152,2,6:54.0,,Shooting foul by M. Morris (drawn by R. Bullock),45,30
153,2,6:54.0,,R. Bullock makes free throw 1 of 2,45,31
154,2,6:54.0,J. Brown enters the game for J. Tatum,,45,31
155,2,6:54.0,,R. Bullock misses free throw 2 of 2,45,31
156,2,6:50.0,Defensive rebound by G. Hayward,,45,31
157,2,6:37.0,Turnover by M. Morris (bad pass),,45,31
158,2,6:24.0,,R. Jackson misses 3-pt jump shot from 29 ft,45,31
159,2,6:21.0,Defensive rebound by T. Rozier,,45,31
160,2,6:14.0,Shooting foul by I. Smith (drawn by T. Rozier),,45,31
161,2,6:14.0,,Technical foul by I. Smith,45,31
162,2,6:14.0,T. Rozier makes technical free throw,,46,31
163,2,6:14.0,T. Rozier makes free throw 1 of 3,,47,31
164,2,6:14.0,T. Rozier makes free throw 2 of 3,,48,31
165,2,6:14.0,K. Irving enters the game for M. Morris,,48,31
166,2,6:14.0,T. Rozier makes free throw 3 of 3,,49,31
167,2,6:02.0,,A. Drummond misses 2-pt dunk from 2 ft,49,31
168,2,5:59.0,Defensive rebound by D. Theis,,49,31
169,2,5:48.0,J. Brown makes 3-pt jump shot from 27 ft,,52,31
170,2,5:32.0,,R. Bullock misses 3-pt jump shot from 25 ft,52,31
171,2,5:28.0,Defensive rebound by T. Rozier,,52,31
172,2,5:22.0,J. Brown misses 2-pt jump shot from 18 ft,,52,31
173,2,5:20.0,,Defensive rebound by A. Drummond,52,31
174,2,5:06.0,,Personal foul by T. Rozier (drawn by B. Griffin),52,31
175,2,5:06.0,,J. Calderón enters the game for R. Jackson,52,31
176,2,4:54.0,,B. Griffin misses 3-pt jump shot from 24 ft,52,31
177,2,4:50.0,Defensive rebound by T. Rozier,,52,31
178,2,4:48.0,G. Hayward makes 2-pt layup from 2 ft (assist by T. Rozier),,54,31
179,2,4:48.0,Shooting foul by B. Griffin (drawn by G. Hayward),,54,31
180,2,4:48.0,G. Hayward misses free throw 1 of 1,,54,31
181,2,4:45.0,,Defensive rebound by I. Smith,54,31
182,2,4:33.0,,I. Smith misses 2-pt jump shot from 15 ft,54,31
183,2,4:29.0,Defensive rebound by D. Theis,,54,31
184,2,4:25.0,D. Theis makes 2-pt dunk from 6 ft (assist by G. Hayward),,56,31
185,2,4:25.0,,Detroit full timeout,56,31
186,2,4:06.0,,Turnover by A. Drummond (lost ball; steal by K. Irving),56,31
187,2,4:03.0,Shooting foul by I. Smith (drawn by J. Brown),,56,31
188,2,4:03.0,J. Brown makes free throw 1 of 2,,57,31
189,2,4:03.0,J. Brown misses free throw 2 of 2,,57,31
190,2,3:58.0,,Defensive rebound by B. Griffin,57,31
191,2,3:49.0,,Personal foul by J. Brown (drawn by B. Griffin),57,31
192,2,3:34.0,,J. Calderón misses 3-pt jump shot from 27 ft,57,31
193,2,3:30.0,Defensive rebound by K. Irving,,57,31
194,2,3:26.0,Turnover by J. Brown (traveling),,57,31
195,2,3:26.0,M. Smart enters the game for T. Rozier,,57,31
196,2,3:11.0,,B. Griffin makes 2-pt layup from 4 ft,57,33
197,2,3:11.0,Violation by Team (def goaltending),,57,33
198,2,2:55.0,Offensive foul by D. Theis (drawn by R. Bullock),,57,33
199,2,2:55.0,Turnover by D. Theis (offensive foul),,57,33
200,2,2:55.0,A. Horford enters the game for G. Hayward,,57,33
201,2,2:55.0,M. Morris enters the game for D. Theis,,57,33
202,2,2:40.0,,Personal foul by J. Brown (drawn by B. Griffin),57,33
203,2,2:40.0,,B. Griffin misses free throw 1 of 2,57,33
204,2,2:40.0,,Offensive rebound by Team,57,33
205,2,2:40.0,,S. Johnson enters the game for R. Bullock,57,33
206,2,2:40.0,,B. Griffin makes free throw 2 of 2,57,34
207,2,2:18.0,J. Brown misses 2-pt layup from 5 ft,,57,34
208,2,2:15.0,,Defensive rebound by B. Griffin,57,34
209,2,2:10.0,,S. Johnson misses 3-pt jump shot from 26 ft,57,34
210,2,2:04.0,Defensive rebound by A. Horford,,57,34
211,2,2:00.0,J. Brown makes 3-pt jump shot from 28 ft (assist by K. Irving),,60,34
212,2,1:42.0,,J. Calderón makes 3-pt jump shot from 27 ft (assist by I. Smith),60,37
213,2,1:36.0,Offensive foul by J. Brown (drawn by S. Johnson),,60,37
214,2,1:36.0,Turnover by J. Brown (offensive foul),,60,37
215,2,1:36.0,J. Tatum enters the game for J. Brown,,60,37
216,2,1:16.0,,B. Griffin misses 2-pt jump shot from 11 ft,60,37
217,2,1:10.0,Defensive rebound by J. Tatum,,60,37
218,2,0:57.0,M. Morris misses 2-pt jump shot from 22 ft,,60,37
219,2,0:54.0,,Defensive rebound by B. Griffin,60,37
220,2,0:54.0,,A. Drummond makes 2-pt layup from 1 ft (assist by B. Griffin),60,39
221,2,0:32.0,J. Tatum misses 2-pt jump shot from 20 ft,,60,39
222,2,0:28.0,,Defensive rebound by S. Johnson,60,39
223,2,0:24.0,,A. Drummond makes 2-pt dunk from 2 ft (assist by J. Calderón),60,41
224,2,0:02.0,M. Morris makes 3-pt jump shot from 30 ft (assist by K. Irving),,63,41
225,2,0:01.0,,Turnover by A. Drummond (inbound),63,41
226,2,0:01.0,Boston full timeout,,63,41
227,2,0:01.0,G. Hayward enters the game for M. Smart,,63,41
228,2,0:01.0,,B. Brown enters the game for J. Calderón,63,41
229,2,0:00.0,K. Irving misses 2-pt jump shot from 20 ft,,63,41
230,2,0:00.0,Offensive rebound by Team,,63,41
231,3,11:42.0,G. Hayward makes 2-pt layup from 2 ft,,65,41
232,3,11:18.0,,S. Johnson makes 3-pt jump shot from 27 ft (assist by R. Jackson),65,44
233,3,11:05.0,A. Horford misses 3-pt jump shot from 26 ft,,65,44
234,3,11:02.0,,Defensive rebound by R. Jackson,65,44
235,3,11:00.0,,Shooting foul by A. Horford (drawn by A. Drummond),65,44
236,3,11:00.0,,A. Drummond misses free throw 1 of 2,65,44
237,3,11:00.0,,Offensive rebound by Team,65,44
238,3,11:00.0,,A. Drummond makes free throw 2 of 2,65,45
239,3,10:43.0,G. Hayward misses 3-pt jump shot from 27 ft,,65,45
240,3,10:37.0,,Defensive rebound by R. Bullock,65,45
241,3,10:30.0,,A. Drummond misses 2-pt hook shot from 6 ft,65,45
242,3,10:28.0,Defensive rebound by A. Horford,,65,45
243,3,10:23.0,G. Hayward makes 3-pt jump shot from 28 ft (assist by K. Irving),,68,45
244,3,10:00.0,,A. Drummond misses 2-pt hook shot from 5 ft,68,45
245,3,9:57.0,Defensive rebound by A. Horford,,68,45
246,3,9:45.0,J. Brown misses 3-pt jump shot from 26 ft,,68,45
247,3,9:41.0,,Defensive rebound by R. Bullock,68,45
248,3,9:29.0,,B. Griffin misses 2-pt layup from 6 ft,68,45
249,3,9:22.0,,Offensive rebound by A. Drummond,68,45
250,3,9:22.0,,A. Drummond makes 2-pt layup from 1 ft,68,47
251,3,9:15.0,Personal foul by R. Jackson (drawn by G. Hayward),,68,47
252,3,9:10.0,Turnover by A. Horford (traveling),,68,47
253,3,8:56.0,,B. Griffin misses 2-pt layup from 3 ft,68,47
254,3,8:52.0,Defensive rebound by K. Irving,,68,47
255,3,8:49.0,J. Brown makes 2-pt layup from 3 ft (assist by K. Irving),,70,47
256,3,8:42.0,,R. Bullock makes 3-pt jump shot from 28 ft (assist by R. Jackson),70,50
257,3,8:23.0,K. Irving misses 2-pt jump shot from 12 ft,,70,50
258,3,8:21.0,,Defensive rebound by R. Jackson,70,50
259,3,8:15.0,,Personal foul by A. Horford (drawn by A. Drummond),70,50
260,3,8:05.0,,Turnover by S. Johnson (bad pass; steal by J. Brown),70,50
261,3,8:01.0,Shooting foul by R. Bullock (drawn by J. Brown),,70,50
262,3,8:01.0,J. Brown misses free throw 1 of 2,,70,50
263,3,8:01.0,Offensive rebound by Team,,70,50
264,3,8:01.0,J. Brown makes free throw 2 of 2,,71,50
265,3,7:48.0,,R. Bullock misses 3-pt jump shot from 24 ft,71,50
266,3,7:47.0,Defensive rebound by Team,,71,50
267,3,7:39.0,Personal foul by R. Jackson (drawn by K. Irving),,71,50
268,3,7:39.0,Offensive foul by G. Hayward (drawn by B. Griffin),,71,50
269,3,7:39.0,Turnover by G. Hayward (offensive foul),,71,50
270,3,7:28.0,,R. Jackson makes 2-pt layup from 5 ft,71,52
271,3,7:15.0,Offensive foul by K. Irving (drawn by R. Jackson),,71,52
272,3,7:15.0,Turnover by K. Irving (offensive foul),,71,52
273,3,7:05.0,,Def 3 sec tech foul by Team,71,52
274,3,7:05.0,,R. Jackson makes technical free throw,71,53
275,3,6:54.0,,S. Johnson misses 3-pt jump shot from 29 ft,71,53
276,3,6:50.0,Defensive rebound by G. Hayward,,71,53
277,3,6:44.0,J. Tatum makes 2-pt jump shot from 16 ft (assist by J. Brown),,73,53
278,3,6:38.0,,Personal foul by G. Hayward (drawn by B. Griffin),73,53
279,3,6:38.0,,Detroit full timeout,73,53
280,3,6:38.0,M. Morris enters the game for G. Hayward,,73,53
281,3,6:33.0,,Personal foul by A. Horford (drawn by A. Drummond),73,53
282,3,6:25.0,,Turnover by A. Drummond (lost ball; steal by A. Horford),73,53
283,3,6:19.0,K. Irving misses 2-pt jump shot from 10 ft,,73,53
284,3,6:16.0,Offensive rebound by A. Horford,,73,53
285,3,6:10.0,J. Brown misses 3-pt jump shot from 25 ft,,73,53
286,3,6:06.0,,Defensive rebound by B. Griffin,73,53
287,3,5:57.0,,A. Drummond makes 2-pt hook shot from 6 ft,73,55
288,3,5:37.0,M. Morris misses 3-pt jump shot from 29 ft,,73,55
289,3,5:34.0,,Defensive rebound by R. Jackson,73,55
290,3,5:28.0,,R. Jackson misses 2-pt layup from 6 ft,73,55
291,3,5:25.0,Defensive rebound by K. Irving,,73,55
292,3,5:16.0,J. Brown misses 3-pt jump shot from 28 ft,,73,55
293,3,5:11.0,,Defensive rebound by R. Bullock,73,55
294,3,5:06.0,,A. Drummond makes 2-pt jump shot from 14 ft (assist by R. Jackson),73,57
295,3,4:36.0,J. Tatum makes 3-pt jump shot from 27 ft,,76,57
296,3,4:16.0,,B. Griffin misses 2-pt jump shot from 5 ft,76,57
297,3,4:13.0,Defensive rebound by M. Morris,,76,57
298,3,4:09.0,Personal foul by A. Drummond (drawn by A. Horford),,76,57
299,3,4:09.0,T. Rozier enters the game for J. Brown,,76,57
300,3,4:09.0,M. Smart enters the game for K. Irving,,76,57
301,3,4:09.0,,L. Galloway enters the game for R. Bullock,76,57
302,3,4:09.0,,Z. Pachulia enters the game for A. Drummond,76,57
303,3,4:09.0,,I. Smith enters the game for R. Jackson,76,57
304,3,3:58.0,A. Horford misses 3-pt jump shot from 23 ft,,76,57
305,3,3:54.0,,Defensive rebound by S. Johnson,76,57
306,3,3:49.0,,L. Galloway misses 3-pt jump shot from 24 ft,76,57
307,3,3:47.0,,Offensive rebound by Z. Pachulia,76,57
308,3,3:47.0,,Personal foul by T. Rozier (drawn by Z. Pachulia),76,57
309,3,3:47.0,,Z. Pachulia makes free throw 1 of 2,76,58
310,3,3:47.0,,Z. Pachulia makes free throw 2 of 2,76,59
311,3,3:29.0,J. Tatum misses 2-pt jump shot from 18 ft,,76,59
312,3,3:25.0,,Defensive rebound by Z. Pachulia,76,59
313,3,3:21.0,,Turnover by B. Griffin (bad pass),76,59
314,3,3:10.0,Personal foul by L. Galloway (drawn by M. Smart),,76,59
315,3,3:10.0,M. Smart makes free throw 1 of 2,,77,59
316,3,3:10.0,D. Theis enters the game for A. Horford,,77,59
317,3,3:10.0,M. Smart makes free throw 2 of 2,,78,59
318,3,2:56.0,,L. Galloway misses 3-pt jump shot from 25 ft,78,59
319,3,2:54.0,Defensive rebound by T. Rozier,,78,59
320,3,2:44.0,T. Rozier misses 3-pt jump shot from 27 ft,,78,59
321,3,2:41.0,,Defensive rebound by L. Galloway,78,59
322,3,2:35.0,,I. Smith makes 2-pt layup from 4 ft,78,61
323,3,2:35.0,Boston full timeout,,78,61
324,3,2:35.0,G. Hayward enters the game for J. Tatum,,78,61
325,3,2:35.0,,B. Brown enters the game for S. Johnson,78,61
326,3,2:24.0,Personal foul by B. Brown (drawn by G. Hayward),,78,61
327,3,2:24.0,G. Hayward makes free throw 1 of 2,,79,61
328,3,2:24.0,G. Hayward misses free throw 2 of 2,,79,61
329,3,2:23.0,,Defensive rebound by Z. Pachulia,79,61
330,3,2:02.0,,B. Brown misses 3-pt jump shot from 23 ft,79,61
331,3,2:00.0,Defensive rebound by M. Morris,,79,61
332,3,1:58.0,G. Hayward misses 2-pt jump shot from 12 ft,,79,61
333,3,1:55.0,,Defensive rebound by L. Galloway,79,61
334,3,1:52.0,,B. Griffin makes 2-pt layup from 6 ft,79,63
335,3,1:28.0,D. Theis makes 3-pt jump shot from 26 ft (assist by M. Smart),,82,63
336,3,1:18.0,,I. Smith makes 2-pt jump shot from 7 ft,82,65
337,3,0:55.0,D. Theis misses 3-pt jump shot from 26 ft,,82,65
338,3,0:52.0,Offensive rebound by M. Morris,,82,65
339,3,0:50.0,M. Morris makes 2-pt layup from 3 ft,,84,65
340,3,0:43.0,,Shooting foul by M. Morris (drawn by B. Griffin),84,65
341,3,0:43.0,,B. Griffin makes free throw 1 of 2,84,66
342,3,0:43.0,,B. Griffin makes free throw 2 of 2,84,67
343,3,0:32.0,M. Smart misses 2-pt layup from 7 ft (block by L. Galloway),,84,67
344,3,0:28.0,,Defensive rebound by Z. Pachulia,84,67
345,3,0:24.0,,I. Smith misses 2-pt layup from 3 ft,84,67
346,3,0:22.0,Defensive rebound by G. Hayward,,84,67
347,3,0:03.0,T. Rozier misses 2-pt jump shot from 20 ft,,84,67
348,3,0:03.0,,Defensive rebound by B. Griffin,84,67
349,4,11:48.0,,R. Jackson misses 3-pt jump shot from 29 ft,84,67
350,4,11:40.0,,Offensive rebound by A. Drummond,84,67
351,4,11:40.0,,A. Drummond makes 2-pt layup from 1 ft,84,69
352,4,11:26.0,M. Morris makes 3-pt jump shot from 27 ft (assist by M. Smart),,87,69
353,4,11:05.0,,Personal foul by M. Smart (drawn by S. Johnson),87,69
354,4,11:05.0,J. Tatum enters the game for G. Hayward,,87,69
355,4,10:55.0,,R. Jackson misses 3-pt jump shot from 27 ft,87,69
356,4,10:53.0,,Offensive rebound by Team,87,69
357,4,10:53.0,Loose ball foul by D. Theis (drawn by A. Drummond),,87,69
358,4,10:49.0,,Shooting foul by D. Theis (drawn by A. Drummond),87,69
359,4,10:49.0,,A. Drummond misses free throw 1 of 2,87,69
360,4,10:49.0,,Offensive rebound by Team,87,69
361,4,10:49.0,,A. Drummond makes free throw 2 of 2,87,70
362,4,10:38.0,M. Smart makes 2-pt jump shot from 7 ft,,89,70
363,4,10:38.0,Shooting foul by A. Drummond (drawn by M. Smart),,89,70
364,4,10:38.0,M. Smart makes free throw 1 of 1,,90,70
365,4,10:23.0,,L. Galloway misses 3-pt jump shot from 27 ft,90,70
366,4,10:23.0,Defensive rebound by D. Theis,,90,70
367,4,10:03.0,M. Morris makes 2-pt hook shot from 7 ft,,92,70
368,4,9:46.0,,S. Johnson misses 3-pt jump shot from 24 ft,92,70
369,4,9:46.0,Defensive rebound by J. Tatum,,92,70
370,4,9:30.0,J. Tatum misses 2-pt jump shot from 21 ft,,92,70
371,4,9:26.0,,Defensive rebound by A. Drummond,92,70
372,4,9:20.0,,I. Smith misses 3-pt jump shot from 26 ft,92,70
373,4,9:17.0,Defensive rebound by M. Morris,,92,70
374,4,9:04.0,T. Rozier makes 3-pt jump shot from 24 ft (assist by M. Smart),,95,70
375,4,8:59.0,,Detroit full timeout,95,70
376,4,8:59.0,,B. Brown enters the game for L. Galloway,95,70
377,4,8:59.0,,G. Robinson enters the game for R. Jackson,95,70
378,4,8:48.0,,G. Robinson makes 2-pt jump shot from 18 ft (assist by S. Johnson),95,72
379,4,8:29.0,M. Morris misses 3-pt jump shot from 22 ft,,95,72
380,4,8:27.0,,Defensive rebound by A. Drummond,95,72
381,4,8:13.0,,A. Drummond misses 2-pt hook shot from 6 ft,95,72
382,4,8:11.0,Defensive rebound by M. Morris,,95,72
383,4,7:59.0,Turnover by M. Smart (lost ball; steal by S. Johnson),,95,72
384,4,7:59.0,,Turnover by S. Johnson (out of bounds lost ball),95,72
385,4,7:59.0,J. Brown enters the game for M. Morris,,95,72
386,4,7:59.0,G. Hayward enters the game for J. Tatum,,95,72
387,4,7:59.0,R. Williams enters the game for D. Theis,,95,72
388,4,7:54.0,R. Williams makes 2-pt dunk from 2 ft (assist by M. Smart),,97,72
389,4,7:32.0,,I. Smith misses 3-pt jump shot from 27 ft,97,72
390,4,7:31.0,,Offensive rebound by B. Brown,97,72
391,4,7:31.0,,Shooting foul by M. Smart (drawn by B. Brown),97,72
