,QUARTER,TIME_REMAINING,ORLANDO_ACTION,INDIANA_ACTION,ORLANDO_SCORE,INDIANA_SCORE
34,1,6:46.0,,D. Collison misses 2-pt jump shot from 17 ft,16,12
35,1,6:43.0,Defensive rebound by J. Isaac,,16,12
36,1,6:24.0,Personal foul by M. Turner (drawn by N. Vučević),,16,12
37,1,6:24.0,,Indiana full timeout,16,12
38,1,6:16.0,N. Vučević misses 2-pt hook shot from 3 ft,,16,12
39,1,6:14.0,,Defensive rebound by M. Turner,16,12
40,1,6:03.0,,T. Young makes 2-pt layup at rim (assist by D. Collison),16,14
41,1,5:46.0,N. Vučević misses 2-pt jump shot from 16 ft,,16,14
42,1,5:43.0,Offensive rebound by A. Gordon,,16,14
43,1,5:37.0,Shooting foul by T. Young (drawn by J. Isaac),,16,14
44,1,5:37.0,J. Isaac misses free throw 1 of 2,,16,14
45,1,5:37.0,Offensive rebound by Team,,16,14
46,1,5:37.0,W. Iwundu enters the game for A. Gordon,,16,14
47,1,5:37.0,,D. Sabonis enters the game for T. Young,16,14
48,1,5:37.0,J. Isaac makes free throw 2 of 2,,17,14
49,1,5:29.0,,B. Bogdanović makes 2-pt jump shot from 14 ft,17,16
50,1,5:18.0,E. Fournier makes 2-pt layup from 2 ft (assist by D. Augustin),,19,16
51,1,5:06.0,,Personal foul by W. Iwundu (drawn by B. Bogdanović),19,16
52,1,4:58.0,,B. Bogdanović misses 2-pt jump shot from 7 ft,19,16
53,1,4:56.0,Defensive rebound by N. Vučević,,19,16
54,1,4:46.0,N. Vučević makes 2-pt jump shot from 21 ft (assist by D. Augustin),,21,16
55,1,4:31.0,,D. Sabonis misses 2-pt hook shot from 6 ft,21,16
56,1,4:28.0,Defensive rebound by N. Vučević,,21,16
57,1,4:26.0,Turnover by N. Vučević (bad pass; steal by D. Collison),,21,16
58,1,4:16.0,,D. Sabonis makes 2-pt hook shot from 7 ft (assist by W. Matthews),21,18
59,1,4:03.0,J. Isaac misses 3-pt jump shot from 27 ft,,21,18
60,1,3:59.0,,Defensive rebound by B. Bogdanović,21,18
61,1,3:54.0,,Turnover by B. Bogdanović (lost ball; steal by N. Vučević),21,18
62,1,3:45.0,D. Augustin makes 2-pt layup from 1 ft,,23,18
63,1,3:30.0,,D. Collison makes 2-pt jump shot from 17 ft,23,20
64,1,3:14.0,D. Augustin misses 2-pt jump shot from 10 ft,,23,20
65,1,3:11.0,,Defensive rebound by M. Turner,23,20
66,1,3:07.0,,B. Bogdanović makes 3-pt jump shot from 27 ft (assist by D. Collison),23,23
67,1,2:56.0,Orlando full timeout,,23,23
68,1,2:56.0,M. Carter-Williams enters the game for D. Augustin,,23,23
69,1,2:56.0,A. Gordon enters the game for E. Fournier,,23,23
70,1,2:56.0,T. Ross enters the game for J. Isaac,,23,23
71,1,2:56.0,,T. Evans enters the game for B. Bogdanović,23,23
72,1,2:56.0,,C. Joseph enters the game for D. Collison,23,23
73,1,2:56.0,,D. McDermott enters the game for W. Matthews,23,23
74,1,2:47.0,N. Vučević misses 2-pt jump shot from 20 ft,,23,23
75,1,2:44.0,,Defensive rebound by T. Evans,23,23
76,1,2:28.0,,Violation by Team (kicked ball),23,23
77,1,2:18.0,W. Iwundu makes 3-pt jump shot from 26 ft (assist by T. Ross),,26,23
78,1,2:04.0,,D. McDermott makes 2-pt layup from 1 ft (assist by D. Sabonis),26,25
79,1,1:48.0,M. Carter-Williams misses 3-pt jump shot from 27 ft,,26,25
80,1,1:44.0,,Defensive rebound by M. Turner,26,25
81,1,1:36.0,,Turnover by T. Evans (traveling),26,25
82,1,1:36.0,K. Birch enters the game for N. Vučević,,26,25
83,1,1:25.0,K. Birch makes 2-pt jump shot from 5 ft (assist by M. Carter-Williams),,28,25
84,1,1:11.0,,T. Evans misses 2-pt jump shot from 20 ft,28,25
85,1,1:08.0,Defensive rebound by T. Ross,,28,25
86,1,1:00.0,K. Birch makes 2-pt jump shot from 4 ft (assist by M. Carter-Williams),,30,25
87,1,0:43.0,,D. Sabonis misses 2-pt layup from 2 ft,30,25
88,1,0:41.0,Defensive rebound by W. Iwundu,,30,25
89,1,0:21.0,W. Iwundu makes 2-pt jump shot from 18 ft (assist by A. Gordon),,32,25
90,1,0:04.0,,T. Evans makes 2-pt layup from 1 ft,32,27
91,1,0:04.0,,Shooting foul by A. Gordon (drawn by T. Evans),32,27
92,1,0:04.0,,T. Leaf enters the game for M. Turner,32,27
93,1,0:04.0,,T. Evans makes free throw 1 of 1,32,28
94,1,0:01.0,T. Ross misses 3-pt jump shot from 37 ft,,32,28
95,1,0:01.0,Offensive rebound by Team,,32,28
96,2,11:46.0,,Personal foul by E. Fournier (drawn by D. Sabonis),32,28
97,2,11:39.0,,Turnover by C. Joseph (bad pass; steal by A. Gordon),32,28
98,2,11:32.0,T. Ross misses 3-pt jump shot from 28 ft,,32,28
99,2,11:29.0,,Defensive rebound by C. Joseph,32,28
100,2,11:20.0,,D. McDermott makes 2-pt layup from 2 ft (assist by D. Sabonis),32,30
101,2,11:08.0,Turnover by M. Carter-Williams (traveling),,32,30
102,2,10:54.0,,D. Sabonis misses 2-pt hook shot from 7 ft,32,30
103,2,10:52.0,,Offensive rebound by D. Sabonis,32,30
104,2,10:51.0,,D. Sabonis makes 2-pt layup from 1 ft,32,32
105,2,10:35.0,K. Birch misses 2-pt jump shot from 12 ft (block by C. Joseph),,32,32
106,2,10:32.0,,Defensive rebound by T. Leaf,32,32
107,2,10:29.0,,C. Joseph makes 2-pt layup at rim (assist by T. Leaf),32,34
108,2,10:16.0,M. Carter-Williams makes 2-pt layup from 2 ft (assist by E. Fournier),,34,34
109,2,10:07.0,,T. Evans makes 2-pt layup from 1 ft,34,36
110,2,9:55.0,E. Fournier misses 3-pt jump shot from 29 ft,,34,36
111,2,9:52.0,,Defensive rebound by C. Joseph,34,36
112,2,9:42.0,,T. Evans makes 2-pt jump shot from 4 ft (assist by D. Sabonis),34,38
113,2,9:27.0,,Loose ball foul by D. Sabonis (drawn by T. Ross),34,38
114,2,9:15.0,A. Gordon makes 3-pt jump shot from 27 ft (assist by E. Fournier),,37,38
115,2,8:58.0,,Turnover by T. Evans (bad pass; steal by K. Birch),37,38
116,2,8:54.0,Shooting foul by D. McDermott (drawn by E. Fournier),,37,38
117,2,8:54.0,E. Fournier makes free throw 1 of 2,,38,38
118,2,8:54.0,E. Fournier makes free throw 2 of 2,,39,38
119,2,8:47.0,,Offensive foul by D. Sabonis (drawn by K. Birch),39,38
120,2,8:47.0,,Turnover by D. Sabonis (offensive foul),39,38
121,2,8:40.0,Personal foul by D. McDermott (drawn by A. Gordon),,39,38
122,2,8:40.0,A. Gordon misses 2-pt jump shot from 7 ft,,39,38
123,2,8:26.0,Offensive rebound by K. Birch,,39,38
124,2,8:26.0,K. Birch misses 2-pt layup at rim,,39,38
125,2,8:25.0,,Defensive rebound by D. McDermott,39,38
126,2,8:18.0,,D. McDermott misses 2-pt jump shot from 18 ft,39,38
127,2,8:16.0,,Offensive rebound by D. Sabonis,39,38
128,2,8:04.0,,D. McDermott misses 2-pt layup from 3 ft (block by M. Carter-Williams),39,38
129,2,8:00.0,,Offensive rebound by D. McDermott,39,38
130,2,8:00.0,,D. McDermott makes 2-pt layup from 1 ft,39,40
131,2,7:50.0,T. Ross makes 2-pt jump shot from 20 ft (assist by M. Carter-Williams),,41,40
132,2,7:36.0,,T. Evans misses 2-pt jump shot from 21 ft,41,40
133,2,7:36.0,Defensive rebound by Team,,41,40
134,2,7:36.0,J. Isaac enters the game for E. Fournier,,41,40
135,2,7:36.0,W. Iwundu enters the game for A. Gordon,,41,40
136,2,7:36.0,,T. Young enters the game for T. Leaf,41,40
137,2,7:28.0,T. Ross misses 2-pt jump shot from 19 ft,,41,40
138,2,7:25.0,,Defensive rebound by T. Evans,41,40
139,2,7:15.0,,C. Joseph misses 3-pt jump shot from 24 ft,41,40
140,2,7:11.0,Defensive rebound by T. Ross,,41,40
141,2,7:06.0,Personal foul by T. Evans (drawn by M. Carter-Williams),,41,40
142,2,7:06.0,,B. Bogdanović enters the game for D. McDermott,41,40
143,2,6:58.0,K. Birch makes 2-pt jump shot from 14 ft (assist by J. Isaac),,43,40
144,2,6:52.0,,Indiana full timeout,43,40
145,2,6:52.0,D. Augustin enters the game for M. Carter-Williams,,43,40
146,2,6:52.0,,W. Matthews enters the game for T. Evans,43,40
147,2,6:35.0,,Shooting foul by K. Birch (drawn by T. Young),43,40
148,2,6:35.0,,T. Young makes free throw 1 of 2,43,41
149,2,6:35.0,,T. Young makes free throw 2 of 2,43,42
150,2,6:11.0,D. Augustin misses 3-pt jump shot from 31 ft,,43,42
151,2,6:08.0,,Defensive rebound by D. Sabonis,43,42
152,2,6:00.0,,W. Matthews misses 2-pt jump shot from 8 ft,43,42
153,2,5:57.0,,D. Sabonis makes 2-pt layup from 1 ft,43,44
154,2,5:57.0,,Offensive rebound by D. Sabonis,43,44
155,2,5:43.0,W. Iwundu makes 2-pt layup from 3 ft (assist by D. Augustin),,45,44
156,2,5:33.0,Violation by Team (kicked ball),,45,44
157,2,5:33.0,N. Vučević enters the game for K. Birch,,45,44
158,2,5:33.0,,D. Collison enters the game for C. Joseph,45,44
159,2,5:22.0,,D. Sabonis misses 2-pt hook shot from 10 ft,45,44
160,2,5:20.0,Defensive rebound by J. Isaac,,45,44
161,2,5:03.0,N. Vučević makes 2-pt hook shot from 12 ft,,47,44
162,2,4:48.0,,B. Bogdanović misses 2-pt jump shot from 12 ft,47,44
163,2,4:45.0,Defensive rebound by W. Iwundu,,47,44
164,2,4:41.0,D. Augustin makes 2-pt layup at rim (assist by W. Iwundu),,49,44
165,2,4:19.0,,D. Sabonis makes 2-pt jump shot from 12 ft,49,46
166,2,3:55.0,J. Isaac misses 3-pt jump shot from 23 ft,,49,46
167,2,3:53.0,,Defensive rebound by T. Young,49,46
168,2,3:51.0,,Personal foul by T. Ross (drawn by T. Young),49,46
169,2,3:51.0,E. Fournier enters the game for W. Iwundu,,49,46
170,2,3:51.0,A. Gordon enters the game for T. Ross,,49,46
171,2,3:51.0,,M. Turner enters the game for D. Sabonis,49,46
172,2,3:44.0,,Def 3 sec tech foul by Team,49,46
173,2,3:44.0,,B. Bogdanović makes technical free throw,49,47
174,2,3:39.0,,B. Bogdanović makes 2-pt layup from 1 ft (assist by T. Young),49,49
175,2,3:23.0,Turnover by J. Isaac (bad pass; steal by W. Matthews),,49,49
176,2,3:07.0,,W. Matthews makes 3-pt jump shot from 27 ft,49,52
177,2,2:49.0,A. Gordon misses 2-pt jump shot from 7 ft,,49,52
178,2,2:47.0,,Defensive rebound by Team,49,52
179,2,2:47.0,Orlando full timeout,,49,52
180,2,2:23.0,,M. Turner misses 2-pt jump shot from 20 ft,49,52
181,2,2:21.0,,Offensive rebound by M. Turner,49,52
182,2,2:11.0,,B. Bogdanović makes 2-pt layup from 1 ft,49,54
183,2,1:46.0,N. Vučević misses 2-pt jump shot from 10 ft,,49,54
184,2,1:43.0,Offensive rebound by A. Gordon,,49,54
185,2,1:43.0,A. Gordon makes 2-pt layup at rim,,51,54
186,2,1:29.0,,M. Turner makes 3-pt jump shot from 26 ft (assist by D. Collison),51,57
187,2,1:11.0,N. Vučević makes 2-pt jump shot from 4 ft (assist by D. Augustin),,53,57
188,2,0:54.0,,Turnover by M. Turner (lost ball; steal by E. Fournier),53,57
189,2,0:54.0,T. Ross enters the game for A. Gordon,,53,57
190,2,0:54.0,,T. Evans enters the game for T. Young,53,57
191,2,0:42.0,J. Isaac makes 3-pt jump shot from 27 ft (assist by N. Vučević),,56,57
192,2,0:31.0,,M. Turner misses 3-pt jump shot from 25 ft,56,57
193,2,0:27.0,Defensive rebound by D. Augustin,,56,57
194,2,0:08.0,D. Augustin misses 3-pt jump shot from 29 ft,,56,57
195,2,0:05.0,,Defensive rebound by M. Turner,56,57
196,2,0:00.0,,B. Bogdanović misses 2-pt jump shot from 13 ft,56,57
197,2,0:00.0,,Offensive rebound by Team,56,57
198,3,11:48.0,,D. Collison misses 3-pt jump shot from 27 ft,56,57
199,3,11:45.0,Defensive rebound by D. Augustin,,56,57
200,3,11:34.0,N. Vučević makes 2-pt jump shot from 19 ft (assist by E. Fournier),,58,57
201,3,11:14.0,,M. Turner misses 3-pt jump shot from 28 ft,58,57
202,3,11:10.0,Defensive rebound by A. Gordon,,58,57
203,3,11:07.0,D. Augustin makes 3-pt jump shot from 26 ft (assist by A. Gordon),,61,57
204,3,10:49.0,,T. Young makes 2-pt jump shot from 9 ft (assist by D. Collison),61,59
205,3,10:29.0,Turnover by A. Gordon (out of bounds lost ball),,61,59
206,3,10:14.0,,B. Bogdanović makes 3-pt jump shot from 27 ft (assist by W. Matthews),61,62
207,3,9:57.0,A. Gordon misses 2-pt layup from 1 ft,,61,62
208,3,9:54.0,Offensive rebound by A. Gordon,,61,62
209,3,9:54.0,A. Gordon misses 2-pt layup from 1 ft,,61,62
210,3,9:54.0,,Defensive rebound by M. Turner,61,62
211,3,9:47.0,,B. Bogdanović makes 2-pt layup from 3 ft (assist by W. Matthews),61,64
212,3,9:27.0,N. Vučević misses 3-pt jump shot from 28 ft,,61,64
213,3,9:21.0,Offensive rebound by J. Isaac,,61,64
214,3,9:19.0,J. Isaac makes 2-pt dunk from 1 ft,,63,64
215,3,9:06.0,,B. Bogdanović makes 3-pt jump shot from 28 ft (assist by M. Turner),63,67
216,3,8:50.0,J. Isaac makes 3-pt jump shot from 23 ft (assist by N. Vučević),,66,67
217,3,8:40.0,,M. Turner makes 2-pt jump shot from 13 ft (assist by D. Collison),66,69
218,3,8:40.0,,Shooting foul by E. Fournier (drawn by M. Turner),66,69
219,3,8:40.0,,M. Turner makes free throw 1 of 1,66,70
220,3,8:19.0,A. Gordon misses 3-pt jump shot from 23 ft,,66,70
221,3,8:17.0,,Defensive rebound by B. Bogdanović,66,70
222,3,8:09.0,,T. Young misses 2-pt layup from 3 ft,66,70
223,3,8:07.0,Defensive rebound by A. Gordon,,66,70
224,3,7:53.0,J. Isaac misses 3-pt jump shot from 24 ft,,66,70
225,3,7:51.0,,Defensive rebound by M. Turner,66,70
226,3,7:40.0,,Turnover by B. Bogdanović (traveling),66,70
227,3,7:40.0,,Violation by Team (delay of game),66,70
228,3,7:27.0,E. Fournier makes 3-pt jump shot from 28 ft (assist by D. Augustin),,69,70
229,3,7:11.0,,Turnover by D. Collison (bad pass; steal by E. Fournier),69,70
230,3,7:07.0,E. Fournier misses 2-pt layup from 2 ft (block by M. Turner),,69,70
231,3,7:03.0,A. Gordon makes 2-pt dunk from 1 ft,,71,70
232,3,7:03.0,Offensive rebound by A. Gordon,,71,70
233,3,6:49.0,,W. Matthews makes 2-pt jump shot from 13 ft (assist by D. Collison),71,72
234,3,6:49.0,,Shooting foul by D. Augustin (drawn by W. Matthews),71,72
235,3,6:49.0,,Indiana full timeout,71,72
236,3,6:49.0,,W. Matthews misses free throw 1 of 1,71,72
237,3,6:48.0,Defensive rebound by J. Isaac,,71,72
238,3,6:30.0,N. Vučević misses 2-pt jump shot from 13 ft,,71,72
239,3,6:28.0,,Defensive rebound by M. Turner,71,72
240,3,6:18.0,,M. Turner makes 2-pt layup from 1 ft (assist by D. Collison),71,74
241,3,5:59.0,N. Vučević misses 2-pt jump shot from 13 ft,,71,74
242,3,5:57.0,,Defensive rebound by M. Turner,71,74
243,3,5:45.0,,M. Turner makes 2-pt jump shot from 15 ft (assist by D. Collison),71,76
244,3,5:33.0,E. Fournier misses 2-pt layup from 1 ft,,71,76
245,3,5:30.0,,Defensive rebound by W. Matthews,71,76
246,3,5:23.0,,D. Collison makes 2-pt jump shot from 11 ft,71,78
247,3,5:23.0,,Shooting foul by D. Augustin (drawn by D. Collison),71,78
248,3,5:23.0,W. Iwundu enters the game for A. Gordon,,71,78
249,3,5:23.0,,D. Collison makes free throw 1 of 1,71,79
250,3,5:08.0,N. Vučević makes 2-pt jump shot from 18 ft (assist by D. Augustin),,73,79
251,3,4:56.0,,Turnover by W. Matthews (bad pass),73,79
252,3,4:56.0,T. Ross enters the game for E. Fournier,,73,79
253,3,4:56.0,,D. Sabonis enters the game for T. Young,73,79
254,3,4:40.0,J. Isaac misses 3-pt jump shot from 23 ft,,73,79
255,3,4:38.0,,Defensive rebound by B. Bogdanović,73,79
256,3,4:17.0,,D. Collison makes 3-pt jump shot from 27 ft,73,82
257,3,4:06.0,T. Ross makes 3-pt jump shot from 29 ft (assist by D. Augustin),,76,82
258,3,3:49.0,,Turnover by D. Sabonis (lost ball; steal by J. Isaac),76,82
259,3,3:42.0,T. Ross misses 3-pt jump shot from 27 ft,,76,82
260,3,3:39.0,,Defensive rebound by D. Sabonis,76,82
261,3,3:31.0,,D. Collison misses 2-pt jump shot from 20 ft,76,82
262,3,3:27.0,Defensive rebound by D. Augustin,,76,82
263,3,3:17.0,D. Augustin misses 3-pt jump shot from 26 ft,,76,82
264,3,3:14.0,,Defensive rebound by M. Turner,76,82
265,3,3:12.0,Technical foul by D. Augustin,,76,82
266,3,3:12.0,,B. Bogdanović misses technical free throw,76,82
267,3,3:12.0,,Offensive rebound by Team,76,82
268,3,3:12.0,M. Carter-Williams enters the game for D. Augustin,,76,82
269,3,3:12.0,A. Gordon enters the game for J. Isaac,,76,82
270,3,3:12.0,,C. Joseph enters the game for B. Bogdanović,76,82
271,3,2:59.0,,W. Matthews makes 2-pt jump shot from 19 ft,76,84
272,3,2:44.0,T. Ross makes 3-pt jump shot from 27 ft (assist by A. Gordon),,79,84
273,3,2:28.0,,W. Matthews makes 3-pt jump shot from 26 ft (assist by D. Sabonis),79,87
274,3,2:16.0,Personal foul by W. Matthews (drawn by T. Ross),,79,87
275,3,2:16.0,Orlando full timeout,,79,87
276,3,2:16.0,K. Birch enters the game for N. Vučević,,79,87
277,3,2:16.0,,T. Evans enters the game for W. Matthews,79,87
278,3,2:03.0,T. Ross misses 2-pt jump shot from 13 ft,,79,87
279,3,2:02.0,Offensive rebound by M. Carter-Williams,,79,87
280,3,2:02.0,M. Carter-Williams makes 2-pt layup from 1 ft,,81,87
281,3,2:02.0,,Loose ball foul by T. Evans (drawn by M. Carter-Williams),81,87
282,3,2:02.0,M. Carter-Williams makes free throw 1 of 1,,82,87
283,3,1:42.0,,Turnover by D. Sabonis (bad pass; steal by K. Birch),82,87
284,3,1:30.0,M. Carter-Williams makes 3-pt jump shot from 23 ft (assist by T. Ross),,85,87
285,3,1:10.0,,T. Evans misses 3-pt jump shot from 27 ft,85,87
286,3,1:07.0,Defensive rebound by A. Gordon,,85,87
287,3,1:02.0,T. Ross makes 3-pt jump shot from 29 ft (assist by A. Gordon),,88,87
288,3,0:51.0,,D. Collison makes 2-pt jump shot from 14 ft,88,89
289,3,0:51.0,,Shooting foul by M. Carter-Williams (drawn by D. Collison),88,89
290,3,0:51.0,,T. Young enters the game for M. Turner,88,89
291,3,0:51.0,,D. Collison makes free throw 1 of 1,88,90
292,3,0:43.0,M. Carter-Williams makes 2-pt dunk from 1 ft,,90,90
293,3,0:36.0,,D. Collison makes 2-pt jump shot from 16 ft,90,92
294,3,0:23.0,T. Ross misses 3-pt jump shot from 30 ft,,90,92
295,3,0:21.0,,Defensive rebound by T. Evans,90,92
296,3,0:04.0,,D. Collison misses 3-pt jump shot from 31 ft,90,92
297,3,0:02.0,,Offensive rebound by C. Joseph,90,92
298,3,0:00.0,,T. Evans misses 2-pt jump shot from 18 ft,90,92
299,3,0:00.0,,Offensive rebound by Team,90,92
300,4,11:46.0,A. Gordon makes 3-pt jump shot from 28 ft (assist by T. Ross),,93,92
301,4,11:25.0,,C. Joseph makes 2-pt jump shot from 17 ft,93,94
302,4,11:11.0,Personal foul by T. Young (drawn by A. Gordon),,93,94
303,4,11:05.0,K. Birch makes 2-pt dunk from 2 ft (assist by W. Iwundu),,95,94
304,4,10:45.0,,D. McDermott makes 2-pt layup at rim,95,96
305,4,10:35.0,K. Birch makes 2-pt dunk from 1 ft (assist by M. Carter-Williams),,97,96
306,4,10:14.0,,Turnover by T. Young (lost ball; steal by A. Gordon),97,96
307,4,10:11.0,W. Iwundu makes 2-pt dunk from 2 ft (assist by A. Gordon),,99,96
308,4,9:50.0,,Shooting foul by K. Birch (drawn by T. Evans),99,96
309,4,9:50.0,,T. Evans misses free throw 1 of 2,99,96
310,4,9:50.0,,Offensive rebound by Team,99,96
311,4,9:50.0,,T. Evans misses free throw 2 of 2,99,96
312,4,9:47.0,Defensive rebound by A. Gordon,,99,96
313,4,9:28.0,T. Ross misses 3-pt jump shot from 27 ft,,99,96
314,4,9:25.0,,Defensive rebound by D. Sabonis,99,96
315,4,9:18.0,,T. Evans misses 2-pt layup from 1 ft,99,96
316,4,9:16.0,Defensive rebound by K. Birch,,99,96
317,4,9:03.0,M. Carter-Williams misses 2-pt layup from 6 ft,,99,96
318,4,9:01.0,,Defensive rebound by Team,99,96
319,4,8:52.0,,D. McDermott makes 2-pt jump shot from 16 ft (assist by D. Sabonis),99,98
320,4,8:35.0,A. Gordon makes 3-pt jump shot from 28 ft (assist by K. Birch),,102,98
321,4,8:21.0,,D. McDermott misses 2-pt layup from 1 ft,102,98
322,4,8:19.0,Defensive rebound by M. Carter-Williams,,102,98
323,4,8:10.0,T. Ross misses 3-pt jump shot from 28 ft,,102,98
324,4,8:06.0,Offensive rebound by K. Birch,,102,98
325,4,7:56.0,W. Iwundu misses 2-pt jump shot from 3 ft,,102,98
326,4,7:53.0,,Defensive rebound by T. Young,102,98
327,4,7:49.0,,T. Evans misses 2-pt layup from 1 ft (block by M. Carter-Williams),102,98
328,4,7:49.0,,Offensive rebound by Team,102,98
329,4,7:41.0,,D. McDermott misses 2-pt layup from 3 ft (block by K. Birch),102,98
330,4,7:37.0,Defensive rebound by K. Birch,,102,98
331,4,7:26.0,A. Gordon makes 2-pt dunk from 2 ft,,104,98
332,4,7:26.0,,Indiana full timeout,104,98
333,4,7:26.0,E. Fournier enters the game for W. Iwundu,,104,98
334,4,7:26.0,,B. Bogdanović enters the game for T. Evans,104,98
335,4,7:26.0,,W. Matthews enters the game for D. McDermott,104,98
336,4,7:06.0,,C. Joseph misses 3-pt jump shot from 27 ft,104,98
337,4,7:05.0,,Offensive rebound by Team,104,98
338,4,7:05.0,Loose ball foul by A. Gordon (drawn by T. Young),,104,98
339,4,6:58.0,,T. Young misses 2-pt layup at rim,104,98
340,4,6:54.0,Defensive rebound by E. Fournier,,104,98
341,4,6:50.0,T. Ross makes 3-pt jump shot from 27 ft (assist by M. Carter-Williams),,107,98
342,4,6:32.0,,B. Bogdanović makes 2-pt layup from 6 ft,107,100
343,4,6:13.0,T. Ross misses 3-pt jump shot from 29 ft,,107,100
344,4,6:07.0,,Defensive rebound by T. Young,107,100
345,4,6:04.0,,Shooting foul by T. Ross (drawn by D. Sabonis),107,100
346,4,6:04.0,,D. Sabonis makes free throw 1 of 2,107,101
347,4,6:04.0,D. Augustin enters the game for K. Birch,,107,101
348,4,6:04.0,N. Vučević enters the game for M. Carter-Williams,,107,101
349,4,6:04.0,,D. Collison enters the game for C. Joseph,107,101
350,4,6:04.0,,M. Turner enters the game for T. Young,107,101
351,4,6:04.0,,D. Sabonis makes free throw 2 of 2,107,102
352,4,5:46.0,A. Gordon misses 3-pt jump shot from 29 ft,,107,102
353,4,5:43.0,,Defensive rebound by B. Bogdanović,107,102
354,4,5:35.0,,M. Turner misses 3-pt jump shot from 27 ft,107,102
355,4,5:31.0,Defensive rebound by E. Fournier,,107,102
356,4,5:27.0,Personal foul by M. Turner (drawn by N. Vučević),,107,102
357,4,5:20.0,N. Vučević makes 2-pt jump shot from 12 ft (assist by E. Fournier),,109,102
358,4,4:55.0,,W. Matthews misses 2-pt layup from 2 ft,109,102
359,4,4:54.0,Defensive rebound by A. Gordon,,109,102
360,4,4:49.0,N. Vučević misses 3-pt jump shot from 28 ft,,109,102
361,4,4:46.0,,Defensive rebound by D. Collison,109,102
362,4,4:39.0,,D. Collison makes 2-pt layup from 1 ft (assist by D. Sabonis),109,104
363,4,4:20.0,Shooting foul by W. Matthews (drawn by T. Ross),,109,104
364,4,4:20.0,T. Ross makes free throw 1 of 2,,110,104
365,4,4:20.0,J. Isaac enters the game for A. Gordon,,110,104
366,4,4:20.0,,T. Young enters the game for D. Sabonis,110,104
367,4,4:20.0,T. Ross makes free throw 2 of 2,,111,104
368,4,4:04.0,,B. Bogdanović misses 2-pt layup from 3 ft,111,104
369,4,4:02.0,Defensive rebound by J. Isaac,,111,104
370,4,3:57.0,D. Augustin misses 3-pt jump shot from 23 ft,,111,104
371,4,3:54.0,,Defensive rebound by M. Turner,111,104
372,4,3:48.0,,B. Bogdanović misses 3-pt jump shot from 27 ft,111,104
373,4,3:45.0,,Offensive rebound by D. Collison,111,104
374,4,3:41.0,,M. Turner misses 3-pt jump shot from 25 ft,111,104
375,4,3:38.0,Defensive rebound by E. Fournier,,111,104
376,4,3:32.0,Orlando full timeout,,111,104
377,4,3:32.0,A. Gordon enters the game for J. Isaac,,111,104
