,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,PORTLAND_ACTION,MEMPHIS_SCORE,PORTLAND_SCORE
94,1,0:59.0,Defensive rebound by M. Gasol,,17,12
95,1,0:57.0,Turnover by M. Gasol (bad pass; steal by M. Leonard),,17,12
96,1,0:56.0,,M. Leonard makes 2-pt dunk at rim,17,14
97,1,0:47.0,J. Carter misses 2-pt jump shot from 17 ft,,17,14
98,1,0:43.0,,Defensive rebound by M. Leonard,17,14
99,1,0:31.0,,M. Leonard makes 3-pt jump shot from 28 ft (assist by E. Turner),17,17
100,1,0:24.0,Memphis full timeout,,17,17
101,1,0:24.0,M. Conley enters the game for J. Carter,,17,17
102,1,0:24.0,J. Jackson enters the game for J. Green,,17,17
103,1,0:11.0,Shooting foul by S. Curry (drawn by M. Conley),,17,17
104,1,0:11.0,M. Conley misses free throw 1 of 2,,17,17
105,1,0:11.0,Offensive rebound by Team,,17,17
106,1,0:11.0,M. Conley makes free throw 2 of 2,,18,17
107,1,0:00.0,,S. Curry misses 2-pt layup from 2 ft,18,17
108,1,0:00.0,Defensive rebound by W. Selden,,18,17
109,2,11:45.0,M. Conley misses 3-pt jump shot from 24 ft,,18,17
110,2,11:42.0,Offensive rebound by W. Selden,,18,17
111,2,11:38.0,W. Selden misses 3-pt jump shot from 24 ft,,18,17
112,2,11:35.0,,Defensive rebound by M. Leonard,18,17
113,2,11:18.0,,E. Turner makes 2-pt jump shot from 14 ft,18,19
114,2,11:10.0,Personal foul by M. Leonard (drawn by J. Jackson),,18,19
115,2,11:01.0,J. Green misses 3-pt jump shot from 25 ft,,18,19
116,2,10:58.0,,Defensive rebound by M. Leonard,18,19
117,2,10:51.0,,N. Stauskas makes 2-pt jump shot from 19 ft,18,21
118,2,10:35.0,J. Green makes 2-pt jump shot from 22 ft (assist by W. Selden),,20,21
119,2,10:07.0,,Z. Collins makes 2-pt hook shot at rim (assist by M. Leonard),20,23
120,2,10:07.0,,Shooting foul by J. Green (drawn by Z. Collins),20,23
121,2,10:07.0,I. Rabb enters the game for J. Green,,20,23
122,2,10:07.0,,Z. Collins makes free throw 1 of 1,20,24
123,2,9:55.0,W. Selden misses 2-pt jump shot from 3 ft,,20,24
124,2,9:52.0,Offensive rebound by I. Rabb,,20,24
125,2,9:52.0,I. Rabb makes 2-pt layup at rim,,22,24
126,2,9:34.0,,Turnover by N. Stauskas (bad pass; steal by S. Mack),22,24
127,2,9:29.0,Shooting foul by E. Turner (drawn by I. Rabb),,22,24
128,2,9:29.0,I. Rabb makes free throw 1 of 2,,23,24
129,2,9:29.0,I. Rabb makes free throw 2 of 2,,24,24
130,2,9:16.0,,N. Stauskas makes 2-pt jump shot from 4 ft (assist by M. Leonard),24,26
131,2,9:03.0,J. Jackson misses 3-pt jump shot from 25 ft,,24,26
132,2,9:02.0,Offensive rebound by I. Rabb,,24,26
133,2,8:52.0,M. Conley misses 2-pt jump shot from 18 ft,,24,26
134,2,8:49.0,,Defensive rebound by S. Curry,24,26
135,2,8:42.0,,S. Curry makes 3-pt jump shot from 25 ft,24,29
136,2,8:20.0,M. Conley makes 2-pt jump shot from 4 ft (assist by S. Mack),,26,29
137,2,8:05.0,Violation by Team (kicked ball),,26,29
138,2,8:05.0,G. Temple enters the game for W. Selden,,26,29
139,2,7:55.0,,Z. Collins makes 3-pt jump shot from 26 ft (assist by S. Curry),26,32
140,2,7:40.0,J. Jackson misses 2-pt jump shot from 14 ft,,26,32
141,2,7:38.0,Offensive rebound by I. Rabb,,26,32
142,2,7:27.0,S. Mack misses 2-pt jump shot from 14 ft,,26,32
143,2,7:24.0,Offensive rebound by I. Rabb,,26,32
144,2,7:21.0,M. Conley makes 3-pt jump shot from 23 ft (assist by I. Rabb),,29,32
145,2,7:19.0,,Portland full timeout,29,32
146,2,7:19.0,,A. Aminu enters the game for Z. Collins,29,32
147,2,7:19.0,,M. Harkless enters the game for S. Curry,29,32
148,2,7:19.0,,D. Lillard enters the game for M. Leonard,29,32
149,2,7:19.0,,C. McCollum enters the game for N. Stauskas,29,32
150,2,7:19.0,,J. Nurkić enters the game for E. Turner,29,32
151,2,7:06.0,,Personal foul by G. Temple (drawn by J. Nurkić),29,32
152,2,7:01.0,,Offensive foul by J. Nurkić (drawn by M. Conley),29,32
153,2,7:01.0,,Turnover by J. Nurkić (offensive foul),29,32
154,2,6:49.0,M. Conley misses 2-pt layup from 2 ft,,29,32
155,2,6:47.0,Offensive rebound by I. Rabb,,29,32
156,2,6:35.0,S. Mack misses 2-pt jump shot from 8 ft,,29,32
157,2,6:32.0,,Defensive rebound by D. Lillard,29,32
158,2,6:28.0,,C. McCollum misses 2-pt jump shot from 7 ft,29,32
159,2,6:27.0,Defensive rebound by I. Rabb,,29,32
160,2,6:27.0,Personal foul by J. Nurkić (drawn by I. Rabb),,29,32
161,2,6:27.0,K. Anderson enters the game for S. Mack,,29,32
162,2,6:11.0,I. Rabb makes 2-pt jump shot from 7 ft,,31,32
163,2,5:55.0,,A. Aminu misses 3-pt jump shot from 27 ft,31,32
164,2,5:53.0,,Offensive rebound by J. Nurkić,31,32
165,2,5:51.0,,J. Nurkić misses 2-pt hook shot from 3 ft,31,32
166,2,5:49.0,Defensive rebound by M. Conley,,31,32
167,2,5:45.0,Turnover by M. Conley (bad pass; steal by A. Aminu),,31,32
168,2,5:40.0,,D. Lillard makes 2-pt layup from 1 ft (assist by A. Aminu),31,34
169,2,5:19.0,G. Temple makes 2-pt jump shot from 14 ft (assist by J. Jackson),,33,34
170,2,5:07.0,,Personal foul by J. Jackson (drawn by J. Nurkić),33,34
171,2,5:07.0,M. Gasol enters the game for M. Conley,,33,34
172,2,5:07.0,S. Mack enters the game for I. Rabb,,33,34
173,2,5:00.0,,Turnover by C. McCollum (bad pass; steal by S. Mack),33,34
174,2,4:46.0,J. Jackson makes 2-pt layup from 1 ft,,35,34
175,2,4:22.0,,J. Nurkić misses 2-pt hook shot from 3 ft (block by M. Gasol),35,34
176,2,4:22.0,,Offensive rebound by Team,35,34
177,2,4:19.0,,Shooting foul by M. Gasol (drawn by J. Nurkić),35,34
178,2,4:19.0,,J. Nurkić makes free throw 1 of 2,35,35
179,2,4:19.0,,J. Nurkić makes free throw 2 of 2,35,36
180,2,3:58.0,G. Temple misses 3-pt jump shot from 24 ft,,35,36
181,2,3:56.0,,Defensive rebound by J. Nurkić,35,36
182,2,3:50.0,,Personal foul by K. Anderson (drawn by A. Aminu),35,36
183,2,3:50.0,,A. Aminu misses free throw 1 of 2,35,36
184,2,3:50.0,,Offensive rebound by Team,35,36
185,2,3:50.0,,A. Aminu makes free throw 2 of 2,35,37
186,2,3:35.0,J. Jackson makes 3-pt jump shot from 28 ft (assist by M. Gasol),,38,37
187,2,3:24.0,,Shooting foul by K. Anderson (drawn by J. Nurkić),38,37
188,2,3:24.0,,J. Nurkić makes free throw 1 of 2,38,38
189,2,3:24.0,,J. Nurkić makes free throw 2 of 2,38,39
190,2,3:03.0,S. Mack misses 2-pt jump shot from 15 ft (block by D. Lillard),,38,39
191,2,3:01.0,,Defensive rebound by J. Nurkić,38,39
192,2,2:53.0,,C. McCollum misses 2-pt jump shot from 6 ft,38,39
193,2,2:50.0,,Offensive rebound by J. Nurkić,38,39
194,2,2:50.0,,J. Nurkić makes 2-pt layup from 1 ft,38,41
195,2,2:36.0,Personal foul by C. McCollum (drawn by M. Gasol),,38,41
196,2,2:36.0,Memphis full timeout,,38,41
197,2,2:36.0,M. Conley enters the game for J. Jackson,,38,41
198,2,2:36.0,J. Green enters the game for S. Mack,,38,41
199,2,2:32.0,K. Anderson makes 2-pt jump shot from 3 ft (assist by J. Green),,40,41
200,2,2:32.0,Shooting foul by M. Harkless (drawn by K. Anderson),,40,41
201,2,2:32.0,K. Anderson makes free throw 1 of 1,,41,41
202,2,2:07.0,,C. McCollum makes 2-pt jump shot from 15 ft (assist by D. Lillard),41,43
203,2,1:48.0,M. Conley makes 3-pt jump shot from 25 ft (assist by M. Gasol),,44,43
204,2,1:34.0,,C. McCollum misses 2-pt layup from 1 ft (block by G. Temple),44,43
205,2,1:32.0,Defensive rebound by G. Temple,,44,43
206,2,1:26.0,J. Green makes 2-pt layup from 1 ft (assist by M. Conley),,46,43
207,2,1:06.0,,Turnover by D. Lillard (bad pass),46,43
208,2,0:54.0,M. Gasol misses 3-pt jump shot from 25 ft,,46,43
209,2,0:53.0,,Defensive rebound by A. Aminu,46,43
210,2,0:35.0,,D. Lillard makes 2-pt layup at rim,46,45
211,2,0:29.0,M. Conley makes 3-pt jump shot from 26 ft,,49,45
212,2,0:09.0,,D. Lillard misses 2-pt jump shot from 7 ft,49,45
213,2,0:07.0,,Offensive rebound by J. Nurkić,49,45
214,2,0:07.0,,J. Nurkić misses 2-pt layup from 1 ft,49,45
215,2,0:07.0,,Offensive rebound by J. Nurkić,49,45
216,2,0:07.0,,J. Nurkić makes 2-pt layup from 1 ft,49,47
217,2,0:01.0,M. Conley makes 3-pt jump shot from 28 ft,,52,47
218,3,11:49.0,Turnover by K. Anderson (step out of bounds),,52,47
219,3,11:34.0,,C. McCollum misses 3-pt jump shot from 24 ft,52,47
220,3,11:30.0,,Offensive rebound by J. Nurkić,52,47
221,3,11:30.0,,J. Nurkić misses 2-pt layup at rim,52,47
222,3,11:29.0,Defensive rebound by M. Gasol,,52,47
223,3,11:19.0,Turnover by M. Gasol (bad pass; steal by C. McCollum),,52,47
224,3,11:15.0,,C. McCollum misses 2-pt layup from 2 ft (block by G. Temple),52,47
225,3,11:13.0,Defensive rebound by M. Gasol,,52,47
226,3,11:09.0,M. Conley makes 3-pt jump shot from 23 ft (assist by K. Anderson),,55,47
227,3,10:47.0,,Personal foul by J. Jackson (drawn by D. Lillard),55,47
228,3,10:33.0,,Turnover by J. Nurkić (lost ball; steal by M. Gasol),55,47
229,3,10:28.0,Turnover by M. Conley (bad pass),,55,47
230,3,10:19.0,,D. Lillard makes 3-pt jump shot from 25 ft,55,50
231,3,10:04.0,M. Conley makes 2-pt layup from 1 ft (assist by J. Jackson),,57,50
232,3,10:04.0,Shooting foul by C. McCollum (drawn by M. Conley),,57,50
233,3,10:04.0,M. Conley makes free throw 1 of 1,,58,50
234,3,9:54.0,,Offensive foul by M. Harkless (drawn by G. Temple),58,50
235,3,9:54.0,,Turnover by M. Harkless (offensive foul),58,50
236,3,9:35.0,M. Conley misses 3-pt jump shot from 25 ft,,58,50
237,3,9:32.0,,Defensive rebound by Team,58,50
238,3,9:16.0,,Personal foul by J. Jackson (drawn by D. Lillard),58,50
239,3,9:16.0,J. Green enters the game for J. Jackson,,58,50
240,3,9:04.0,,M. Harkless makes 3-pt jump shot from 25 ft (assist by D. Lillard),58,53
241,3,8:46.0,M. Gasol misses 3-pt jump shot from 25 ft,,58,53
242,3,8:45.0,,Defensive rebound by C. McCollum,58,53
243,3,8:35.0,,D. Lillard makes 3-pt jump shot from 24 ft (assist by C. McCollum),58,56
244,3,8:33.0,Memphis full timeout,,58,56
245,3,8:16.0,K. Anderson makes 2-pt layup from 1 ft (assist by M. Conley),,60,56
246,3,7:48.0,,D. Lillard makes 3-pt jump shot from 24 ft,60,59
247,3,7:31.0,Shooting foul by D. Lillard (drawn by M. Conley),,60,59
248,3,7:31.0,M. Conley makes free throw 1 of 2,,61,59
249,3,7:31.0,M. Conley makes free throw 2 of 2,,62,59
250,3,7:19.0,,D. Lillard makes 3-pt jump shot from 25 ft (assist by J. Nurkić),62,62
251,3,6:59.0,K. Anderson makes 2-pt jump shot from 12 ft,,64,62
252,3,6:38.0,,Personal foul by K. Anderson (drawn by J. Nurkić),64,62
253,3,6:32.0,,C. McCollum misses 3-pt jump shot from 24 ft,64,62
254,3,6:27.0,,Offensive rebound by M. Harkless,64,62
255,3,6:27.0,,M. Harkless makes 2-pt dunk at rim,64,64
256,3,6:11.0,Turnover by J. Green (bad pass; steal by J. Nurkić),,64,64
257,3,6:08.0,,Shooting foul by J. Green (drawn by A. Aminu),64,64
258,3,6:08.0,,A. Aminu makes free throw 1 of 2,64,65
259,3,6:08.0,S. Mack enters the game for M. Conley,,64,65
260,3,6:08.0,,A. Aminu makes free throw 2 of 2,64,66
261,3,5:50.0,Turnover by K. Anderson (bad pass; steal by J. Nurkić),,64,66
262,3,5:46.0,,Turnover by J. Nurkić (bad pass; steal by K. Anderson),64,66
263,3,5:38.0,J. Green misses 3-pt jump shot from 24 ft,,64,66
264,3,5:37.0,,Defensive rebound by Team,64,66
265,3,5:16.0,,C. McCollum misses 2-pt layup from 2 ft (block by K. Anderson),64,66
266,3,5:13.0,Defensive rebound by M. Gasol,,64,66
267,3,4:57.0,G. Temple makes 2-pt jump shot from 10 ft,,66,66
268,3,4:46.0,,D. Lillard makes 2-pt layup from 1 ft,66,68
269,3,4:46.0,,Shooting foul by G. Temple (drawn by D. Lillard),66,68
270,3,4:46.0,,Z. Collins enters the game for A. Aminu,66,68
271,3,4:46.0,,M. Leonard enters the game for M. Harkless,66,68
272,3,4:46.0,,E. Turner enters the game for J. Nurkić,66,68
273,3,4:46.0,,D. Lillard makes free throw 1 of 1,66,69
274,3,4:23.0,M. Gasol misses 2-pt jump shot from 15 ft,,66,69
275,3,4:21.0,,Defensive rebound by E. Turner,66,69
276,3,4:10.0,,C. McCollum misses 2-pt jump shot from 2 ft (block by J. Green),66,69
277,3,4:07.0,,Offensive rebound by E. Turner,66,69
278,3,4:06.0,,D. Lillard misses 3-pt jump shot from 25 ft,66,69
279,3,4:03.0,,Offensive rebound by Z. Collins,66,69
280,3,3:59.0,,C. McCollum makes 2-pt layup at rim (assist by D. Lillard),66,71
281,3,3:35.0,Shooting foul by C. McCollum (drawn by G. Temple),,66,71
282,3,3:35.0,G. Temple makes free throw 1 of 2,,67,71
283,3,3:35.0,M. Conley enters the game for K. Anderson,,67,71
284,3,3:35.0,I. Rabb enters the game for M. Gasol,,67,71
285,3,3:35.0,,S. Curry enters the game for C. McCollum,67,71
286,3,3:35.0,G. Temple misses free throw 2 of 2,,67,71
287,3,3:32.0,,Defensive rebound by E. Turner,67,71
288,3,3:12.0,,Offensive foul by Z. Collins (drawn by G. Temple),67,71
289,3,3:12.0,,Turnover by Z. Collins (offensive foul),67,71
290,3,2:55.0,Turnover by M. Conley (lost ball; steal by D. Lillard),,67,71
291,3,2:52.0,,D. Lillard misses 2-pt layup from 2 ft (block by M. Conley),67,71
292,3,2:52.0,,Offensive rebound by Team,67,71
293,3,2:52.0,,Portland full timeout,67,71
294,3,2:46.0,,Turnover by M. Leonard (lost ball; steal by G. Temple),67,71
295,3,2:30.0,M. Conley misses 2-pt jump shot from 20 ft,,67,71
296,3,2:27.0,,Defensive rebound by M. Leonard,67,71
297,3,2:17.0,,D. Lillard misses 2-pt layup from 1 ft,67,71
298,3,2:15.0,Defensive rebound by J. Green,,67,71
299,3,2:08.0,S. Mack misses 2-pt layup from 1 ft,,67,71
300,3,2:06.0,,Defensive rebound by Z. Collins,67,71
301,3,1:56.0,,M. Leonard makes 3-pt jump shot from 24 ft (assist by S. Curry),67,74
302,3,1:32.0,I. Rabb makes 2-pt jump shot from 20 ft (assist by M. Conley),,69,74
303,3,1:09.0,,Offensive foul by E. Turner (drawn by G. Temple),69,74
304,3,1:09.0,,Turnover by E. Turner (offensive foul),69,74
305,3,1:09.0,K. Anderson enters the game for G. Temple,,69,74
306,3,1:09.0,,N. Stauskas enters the game for D. Lillard,69,74
307,3,0:54.0,Shooting foul by S. Curry (drawn by S. Mack),,69,74
308,3,0:54.0,S. Mack makes free throw 1 of 2,,70,74
309,3,0:54.0,S. Mack makes free throw 2 of 2,,71,74
310,3,0:34.0,,E. Turner misses 3-pt jump shot from 25 ft,71,74
311,3,0:31.0,,Offensive rebound by Team,71,74
312,3,0:22.0,,Z. Collins misses 2-pt jump shot from 3 ft (block by J. Green),71,74
313,3,0:20.0,Defensive rebound by I. Rabb,,71,74
314,3,0:01.0,S. Mack misses 2-pt jump shot from 17 ft (block by M. Leonard),,71,74
315,3,0:01.0,Offensive rebound by M. Conley,,71,74
316,4,11:43.0,,Shooting foul by J. Green (drawn by M. Leonard),71,74
317,4,11:43.0,,M. Leonard makes free throw 1 of 2,71,75
318,4,11:43.0,,M. Leonard makes free throw 2 of 2,71,76
319,4,11:24.0,M. Conley misses 2-pt jump shot from 21 ft,,71,76
320,4,11:22.0,,Defensive rebound by N. Stauskas,71,76
321,4,11:02.0,,Z. Collins misses 2-pt jump shot from 19 ft,71,76
322,4,11:00.0,,Offensive rebound by E. Turner,71,76
323,4,10:58.0,,E. Turner makes 2-pt jump shot from 16 ft,71,78
324,4,10:40.0,Turnover by S. Mack (bad pass; steal by N. Stauskas),,71,78
325,4,10:38.0,,Shooting foul by S. Mack (drawn by N. Stauskas),71,78
326,4,10:38.0,,N. Stauskas makes free throw 1 of 2,71,79
327,4,10:38.0,M. Gasol enters the game for J. Green,,71,79
328,4,10:38.0,J. Jackson enters the game for I. Rabb,,71,79
329,4,10:38.0,,N. Stauskas makes free throw 2 of 2,71,80
330,4,10:16.0,M. Conley misses 3-pt jump shot from 25 ft,,71,80
331,4,10:12.0,,Defensive rebound by Z. Collins,71,80
332,4,10:02.0,,Z. Collins makes 2-pt layup from 1 ft (assist by E. Turner),71,82
333,4,10:02.0,Memphis full timeout,,71,82
334,4,10:02.0,G. Temple enters the game for S. Mack,,71,82
335,4,9:45.0,M. Gasol misses 2-pt jump shot from 10 ft,,71,82
336,4,9:41.0,Offensive rebound by M. Gasol,,71,82
337,4,9:41.0,M. Gasol misses 2-pt layup from 1 ft,,71,82
338,4,9:40.0,,Defensive rebound by Z. Collins,71,82
339,4,9:35.0,,N. Stauskas misses 3-pt jump shot from 24 ft,71,82
340,4,9:32.0,Defensive rebound by J. Jackson,,71,82
341,4,9:22.0,Personal foul by M. Leonard (drawn by M. Conley),,71,82
342,4,9:16.0,M. Conley misses 2-pt jump shot from 2 ft,,71,82
343,4,9:15.0,,Defensive rebound by Z. Collins,71,82
344,4,9:05.0,,S. Curry makes 3-pt jump shot from 26 ft,71,85
345,4,8:47.0,G. Temple misses 2-pt jump shot from 16 ft,,71,85
346,4,8:45.0,,Defensive rebound by E. Turner,71,85
347,4,8:30.0,,Turnover by S. Curry (bad pass; steal by M. Gasol),71,85
348,4,8:25.0,Personal take foul by S. Curry (drawn by M. Gasol),,71,85
349,4,8:25.0,S. Mack enters the game for M. Conley,,71,85
350,4,8:19.0,M. Gasol misses 3-pt jump shot from 25 ft,,71,85
351,4,8:15.0,,Defensive rebound by N. Stauskas,71,85
352,4,8:10.0,,Personal foul by G. Temple (drawn by Z. Collins),71,85
353,4,8:06.0,,Personal foul by G. Temple (drawn by N. Stauskas),71,85
354,4,8:06.0,J. Carter enters the game for G. Temple,,71,85
355,4,7:56.0,,N. Stauskas misses 3-pt jump shot from 24 ft,71,85
356,4,7:54.0,,Offensive rebound by M. Leonard,71,85
357,4,7:48.0,,E. Turner misses 2-pt layup from 3 ft (block by J. Jackson),71,85
358,4,7:46.0,Defensive rebound by M. Gasol,,71,85
359,4,7:37.0,J. Jackson makes 2-pt dunk at rim (assist by K. Anderson),,73,85
360,4,7:18.0,,M. Leonard makes 2-pt dunk from 1 ft (assist by E. Turner),73,87
361,4,6:55.0,M. Gasol makes 2-pt jump shot from 20 ft (assist by S. Mack),,75,87
362,4,6:32.0,,S. Curry makes 2-pt jump shot from 19 ft,75,89
363,4,6:17.0,J. Jackson misses 3-pt jump shot from 24 ft,,75,89
364,4,6:16.0,,Defensive rebound by M. Leonard,75,89
365,4,6:11.0,,Portland full timeout,75,89
366,4,6:11.0,M. Conley enters the game for S. Mack,,75,89
367,4,5:57.0,,N. Stauskas makes 2-pt dunk at rim (assist by E. Turner),75,91
368,4,5:28.0,M. Conley misses 2-pt jump shot from 7 ft,,75,91
369,4,5:26.0,,Defensive rebound by M. Leonard,75,91
370,4,5:09.0,,M. Leonard misses 3-pt jump shot from 27 ft,75,91
371,4,5:07.0,Defensive rebound by M. Conley,,75,91
372,4,5:02.0,M. Gasol makes 2-pt hook shot from 3 ft (assist by M. Conley),,77,91
373,4,5:02.0,Shooting foul by M. Leonard (drawn by M. Gasol),,77,91
374,4,5:02.0,M. Gasol makes free throw 1 of 1,,78,91
375,4,4:54.0,,Offensive foul by M. Leonard (drawn by M. Gasol),78,91
376,4,4:54.0,,Turnover by M. Leonard (offensive foul),78,91
377,4,4:54.0,,D. Lillard enters the game for S. Curry,78,91
378,4,4:54.0,,C. McCollum enters the game for N. Stauskas,78,91
379,4,4:35.0,M. Gasol misses 3-pt jump shot from 25 ft,,78,91
380,4,4:33.0,Offensive rebound by J. Jackson,,78,91
381,4,4:30.0,Shooting foul by E. Turner (drawn by M. Gasol),,78,91
382,4,4:30.0,M. Gasol makes free throw 1 of 2,,79,91
383,4,4:30.0,M. Gasol makes free throw 2 of 2,,80,91
384,4,4:13.0,,Personal foul by J. Carter (drawn by C. McCollum),80,91
385,4,4:13.0,,C. McCollum makes free throw 1 of 2,80,92
386,4,4:13.0,,C. McCollum misses free throw 2 of 2,80,92
