,QUARTER,TIME_REMAINING,BOSTON_ACTION,NEW ORLEANS_ACTION,BOSTON_SCORE,NEW ORLEANS_SCORE
386,4,7:33.0,,A. Davis makes 2-pt dunk from 1 ft (assist by J. Holiday),96,89
387,4,7:22.0,K. Irving makes 3-pt jump shot from 25 ft (assist by M. Smart),,99,89
388,4,6:59.0,,D. Miller makes 2-pt jump shot from 19 ft (assist by A. Davis),99,91
389,4,6:38.0,A. Horford makes 3-pt jump shot from 23 ft (assist by K. Irving),,102,91
390,4,6:30.0,,A. Davis misses 2-pt layup from 3 ft,102,91
391,4,6:29.0,,Offensive rebound by S. Hill,102,91
392,4,6:29.0,,S. Hill makes 2-pt layup from 2 ft,102,93
393,4,6:14.0,G. Hayward makes 3-pt jump shot from 24 ft (assist by M. Smart),,105,93
394,4,6:08.0,,New Orleans full timeout,105,93
395,4,5:55.0,,Shooting foul by A. Horford (drawn by A. Davis),105,93
396,4,5:55.0,,A. Davis misses free throw 1 of 2,105,93
397,4,5:55.0,,Offensive rebound by Team,105,93
398,4,5:55.0,,E. Moore enters the game for S. Hill,105,93
399,4,5:55.0,,A. Davis makes free throw 2 of 2,105,94
400,4,5:42.0,Personal foul by J. Holiday (drawn by K. Irving),,105,94
401,4,5:33.0,K. Irving makes 2-pt jump shot from 8 ft,,107,94
402,4,5:12.0,,A. Davis makes 2-pt jump shot from 19 ft,107,96
403,4,4:52.0,Turnover by J. Tatum (bad pass),,107,96
404,4,4:43.0,,Shooting foul by J. Tatum (drawn by J. Holiday),107,96
405,4,4:43.0,,J. Holiday makes free throw 1 of 2,107,97
406,4,4:43.0,M. Morris enters the game for G. Hayward,,107,97
407,4,4:43.0,,J. Holiday makes free throw 2 of 2,107,98
408,4,4:29.0,A. Horford misses 2-pt jump shot from 11 ft,,107,98
409,4,4:25.0,,Defensive rebound by A. Davis,107,98
410,4,4:10.0,,Shooting foul by M. Smart (drawn by A. Davis),107,98
411,4,4:10.0,,A. Davis makes free throw 1 of 2,107,99
412,4,4:10.0,,A. Davis makes free throw 2 of 2,107,100
413,4,4:05.0,Boston full timeout,,107,100
414,4,4:01.0,K. Irving makes 3-pt jump shot from 27 ft (assist by M. Smart),,110,100
415,4,3:44.0,,A. Davis misses 3-pt jump shot from 26 ft,110,100
416,4,3:44.0,Defensive rebound by M. Morris,,110,100
417,4,3:30.0,M. Morris misses 3-pt jump shot from 23 ft,,110,100
418,4,3:27.0,Offensive rebound by J. Tatum,,110,100
419,4,3:24.0,J. Tatum makes 2-pt layup from 2 ft,,112,100
420,4,3:18.0,,A. Davis makes 2-pt dunk from 1 ft (assist by J. Holiday),112,102
421,4,2:58.0,K. Irving makes 2-pt jump shot from 13 ft,,114,102
422,4,2:41.0,,N. Mirotić misses 3-pt jump shot from 29 ft,114,102
423,4,2:39.0,Defensive rebound by M. Smart,,114,102
424,4,2:26.0,J. Tatum makes 2-pt dunk at rim (assist by A. Horford),,116,102
425,4,2:26.0,Shooting foul by A. Davis (drawn by J. Tatum),,116,102
426,4,2:26.0,,C. Diallo enters the game for A. Davis,116,102
427,4,2:26.0,,T. Frazier enters the game for J. Holiday,116,102
428,4,2:26.0,,S. Hill enters the game for E. Moore,116,102
429,4,2:26.0,J. Tatum makes free throw 1 of 1,,117,102
430,4,2:17.0,,D. Miller makes 3-pt jump shot from 23 ft (assist by T. Frazier),117,105
431,4,1:54.0,A. Horford misses 2-pt hook shot from 7 ft,,117,105
432,4,1:53.0,Offensive rebound by M. Morris,,117,105
433,4,1:53.0,M. Morris makes 2-pt layup at rim,,119,105
434,4,1:45.0,,D. Miller misses 3-pt jump shot from 23 ft,119,105
435,4,1:43.0,,Offensive rebound by Team,119,105
436,4,1:43.0,T. Rozier enters the game for A. Horford,,119,105
437,4,1:43.0,R. Williams enters the game for K. Irving,,119,105
438,4,1:43.0,,W. Johnson enters the game for N. Mirotić,119,105
439,4,1:35.0,,S. Hill misses 3-pt jump shot from 24 ft,119,105
440,4,1:32.0,Defensive rebound by R. Williams,,119,105
441,4,1:15.0,J. Tatum makes 3-pt jump shot from 26 ft (assist by M. Smart),,122,105
442,4,1:02.0,,Turnover by S. Hill (lost ball; steal by J. Tatum),122,105
443,4,0:40.0,R. Williams makes 2-pt dunk from 1 ft (assist by M. Morris),,124,105
444,4,0:33.0,,D. Miller misses 3-pt jump shot from 28 ft,124,105
445,4,0:30.0,Defensive rebound by R. Williams,,124,105
446,4,0:06.0,Turnover by Team (shot clock),,124,105
447,4,0:02.0,,T. Frazier makes 2-pt layup from 3 ft,124,107
