,QUARTER,TIME_REMAINING,UTAH_ACTION,HOUSTON_ACTION,UTAH_SCORE,HOUSTON_SCORE
0,1,11:51.0,Turnover by J. Ingles (bad pass),,0,0
1,1,11:29.0,,C. Capela makes 2-pt dunk from 1 ft (assist by J. Harden),0,2
2,1,11:05.0,Turnover by D. Mitchell (lost ball; steal by E. Gordon),,0,2
3,1,11:04.0,,E. Gordon makes 2-pt layup from 3 ft,0,4
4,1,11:04.0,,Shooting foul by D. Mitchell (drawn by E. Gordon),0,4
5,1,11:04.0,,E. Gordon makes free throw 1 of 1,0,5
6,1,10:57.0,Personal foul by C. Paul (drawn by D. Mitchell),,0,5
7,1,10:44.0,D. Favors misses 3-pt jump shot from 23 ft,,0,5
8,1,10:42.0,Offensive rebound by R. Rubio,,0,5
9,1,10:41.0,R. Rubio misses 2-pt jump shot from 12 ft,,0,5
10,1,10:38.0,,Defensive rebound by J. Harden,0,5
11,1,10:29.0,,J. Harden misses 3-pt jump shot from 26 ft,0,5
12,1,10:27.0,Defensive rebound by R. Gobert,,0,5
13,1,10:19.0,D. Favors misses 3-pt jump shot from 23 ft,,0,5
14,1,10:17.0,Offensive rebound by R. Gobert,,0,5
15,1,10:14.0,D. Favors makes 2-pt dunk from 2 ft (assist by R. Gobert),,2,5
16,1,10:05.0,,Personal foul by J. Ingles (drawn by C. Paul),2,5
17,1,9:50.0,,J. Harden makes 2-pt jump shot from 5 ft,2,7
18,1,9:37.0,D. Mitchell makes 2-pt jump shot from 15 ft,,4,7
19,1,9:29.0,,C. Paul misses 3-pt jump shot from 27 ft,4,7
20,1,9:26.0,Defensive rebound by D. Favors,,4,7
21,1,9:21.0,D. Mitchell misses 3-pt jump shot from 27 ft,,4,7
22,1,9:17.0,,Defensive rebound by J. Harden,4,7
23,1,9:09.0,,J. Harden misses 3-pt jump shot from 26 ft,4,7
24,1,9:05.0,Defensive rebound by D. Favors,,4,7
25,1,8:47.0,Turnover by D. Mitchell (bad pass; steal by P. Tucker),,4,7
26,1,8:41.0,,E. Gordon makes 3-pt jump shot from 29 ft (assist by J. Harden),4,10
27,1,8:20.0,Turnover by J. Ingles (bad pass; steal by C. Paul),,4,10
28,1,8:15.0,,E. Gordon makes 2-pt layup from 3 ft (assist by C. Paul),4,12
29,1,8:14.0,Utah full timeout,,4,12
30,1,8:14.0,J. Crowder enters the game for D. Favors,,4,12
31,1,8:06.0,,Violation by Team (kicked ball),4,12
32,1,7:59.0,D. Mitchell makes 2-pt layup from 2 ft,,6,12
33,1,7:40.0,,J. Harden makes 3-pt jump shot from 28 ft,6,15
34,1,7:28.0,J. Crowder makes 3-pt jump shot from 26 ft (assist by D. Mitchell),,9,15
35,1,7:16.0,,P. Tucker makes 3-pt jump shot from 23 ft (assist by J. Harden),9,18
36,1,7:04.0,Personal foul by J. Harden (drawn by R. Gobert),,9,18
37,1,7:04.0,,D. House enters the game for C. Paul,9,18
38,1,6:51.0,R. Rubio misses 3-pt jump shot from 25 ft,,9,18
39,1,6:48.0,,Defensive rebound by P. Tucker,9,18
40,1,6:29.0,,D. House makes 3-pt jump shot from 25 ft (assist by J. Harden),9,21
41,1,6:11.0,D. Mitchell misses 2-pt jump shot from 6 ft,,9,21
42,1,6:09.0,Offensive rebound by R. Gobert,,9,21
43,1,6:03.0,D. Mitchell misses 3-pt jump shot from 22 ft,,9,21
44,1,6:00.0,,Defensive rebound by C. Capela,9,21
45,1,5:55.0,,Shooting foul by D. Mitchell (drawn by J. Harden),9,21
46,1,5:55.0,,J. Harden makes free throw 1 of 3,9,22
47,1,5:55.0,,J. Harden makes free throw 2 of 3,9,23
48,1,5:55.0,R. O'Neale enters the game for D. Mitchell,,9,23
49,1,5:55.0,,A. Rivers enters the game for E. Gordon,9,23
50,1,5:55.0,,J. Harden makes free throw 3 of 3,9,24
51,1,5:45.0,R. O'Neale misses 3-pt jump shot from 23 ft,,9,24
52,1,5:42.0,,Defensive rebound by C. Capela,9,24
53,1,5:29.0,,J. Harden makes 3-pt jump shot from 28 ft,9,27
54,1,5:17.0,R. Rubio makes 2-pt jump shot from 12 ft (assist by R. O'Neale),,11,27
55,1,5:07.0,,Houston full timeout,11,27
56,1,4:57.0,,J. Harden misses 2-pt jump shot from 8 ft,11,27
57,1,4:56.0,,Offensive rebound by J. Harden,11,27
58,1,4:56.0,,J. Harden makes 2-pt jump shot from 4 ft,11,29
59,1,4:56.0,,Shooting foul by J. Crowder (drawn by J. Harden),11,29
60,1,4:56.0,,J. Harden makes free throw 1 of 1,11,30
61,1,4:40.0,R. O'Neale makes 2-pt layup from 4 ft (assist by R. Rubio),,13,30
62,1,4:20.0,,J. Harden makes 3-pt jump shot from 26 ft,13,33
63,1,4:09.0,R. Gobert makes 2-pt dunk from 3 ft (assist by R. Rubio),,15,33
64,1,3:52.0,,Turnover by J. Harden (bad pass; steal by R. O'Neale),15,33
65,1,3:50.0,Shooting foul by A. Rivers (drawn by R. Rubio),,15,33
66,1,3:50.0,R. Rubio makes free throw 1 of 2,,16,33
67,1,3:50.0,,K. Faried enters the game for C. Capela,16,33
68,1,3:50.0,R. Rubio makes free throw 2 of 2,,17,33
69,1,3:38.0,,A. Rivers misses 2-pt layup from 4 ft,17,33
70,1,3:35.0,Defensive rebound by R. Gobert,,17,33
71,1,3:30.0,R. Rubio misses 3-pt jump shot from 23 ft,,17,33
72,1,3:27.0,,Defensive rebound by D. House,17,33
73,1,3:17.0,,J. Harden misses 2-pt jump shot from 10 ft,17,33
74,1,3:15.0,Defensive rebound by R. Rubio,,17,33
75,1,3:11.0,J. Ingles misses 3-pt jump shot from 30 ft,,17,33
76,1,3:07.0,,Defensive rebound by K. Faried,17,33
77,1,2:58.0,,J. Harden misses 3-pt jump shot from 27 ft,17,33
78,1,2:56.0,Defensive rebound by R. Gobert,,17,33
79,1,2:43.0,J. Crowder misses 3-pt jump shot from 26 ft,,17,33
80,1,2:40.0,,Defensive rebound by J. Harden,17,33
81,1,2:23.0,,A. Rivers misses 3-pt jump shot from 27 ft,17,33
82,1,2:21.0,Defensive rebound by J. Crowder,,17,33
83,1,2:14.0,Personal foul by A. Rivers (drawn by R. Gobert),,17,33
84,1,2:14.0,K. Korver enters the game for J. Ingles,,17,33
85,1,2:14.0,R. Neto enters the game for R. Rubio,,17,33
86,1,2:14.0,,G. Green enters the game for J. Harden,17,33
87,1,2:14.0,,C. Paul enters the game for P. Tucker,17,33
88,1,2:07.0,J. Crowder misses 3-pt jump shot from 23 ft,,17,33
89,1,2:05.0,Offensive rebound by Team,,17,33
90,1,2:02.0,R. Gobert makes 2-pt dunk from 3 ft (assist by R. O'Neale),,19,33
91,1,1:49.0,,Personal foul by R. Neto (drawn by C. Paul),19,33
92,1,1:49.0,,C. Paul makes free throw 1 of 2,19,34
93,1,1:49.0,,C. Paul makes free throw 2 of 2,19,35
94,1,1:42.0,K. Korver misses 3-pt jump shot from 29 ft,,19,35
95,1,1:41.0,,Defensive rebound by Team,19,35
96,1,1:36.0,,C. Paul misses 3-pt jump shot from 27 ft,19,35
97,1,1:33.0,Defensive rebound by K. Korver,,19,35
98,1,1:26.0,Turnover by R. O'Neale (lost ball; steal by K. Faried),,19,35
99,1,1:23.0,,Shooting foul by J. Crowder (drawn by D. House),19,35
100,1,1:23.0,,D. House misses free throw 1 of 2,19,35
101,1,1:23.0,,Offensive rebound by Team,19,35
102,1,1:23.0,D. Favors enters the game for J. Crowder,,19,35
103,1,1:23.0,T. Sefolosha enters the game for R. Gobert,,19,35
104,1,1:23.0,,D. House makes free throw 2 of 2,19,36
105,1,1:10.0,T. Sefolosha misses 3-pt jump shot from 22 ft,,19,36
106,1,1:07.0,Offensive rebound by D. Favors,,19,36
107,1,1:03.0,R. Neto misses 2-pt layup from 2 ft,,19,36
108,1,1:00.0,,Defensive rebound by K. Faried,19,36
109,1,0:52.0,,Shooting foul by K. Korver (drawn by G. Green),19,36
110,1,0:52.0,,G. Green makes free throw 1 of 3,19,37
111,1,0:52.0,,G. Green makes free throw 2 of 3,19,38
112,1,0:52.0,,G. Green makes free throw 3 of 3,19,39
113,1,0:36.0,R. Neto misses 2-pt layup from 4 ft,,19,39
114,1,0:35.0,Offensive rebound by Team,,19,39
115,1,0:31.0,K. Korver misses 2-pt jump shot from 22 ft (block by G. Green),,19,39
116,1,0:29.0,,Defensive rebound by A. Rivers,19,39
117,1,0:25.0,,Turnover by C. Paul (bad pass),19,39
118,1,0:25.0,D. Mitchell enters the game for R. Neto,,19,39
119,1,0:06.0,Turnover by D. Mitchell (bad pass),,19,39
120,1,0:06.0,R. Neto enters the game for D. Mitchell,,19,39
121,1,0:01.0,,C. Paul misses 3-pt jump shot from 38 ft,19,39
122,1,0:00.0,Defensive rebound by T. Sefolosha,,19,39
123,2,11:45.0,,G. Green misses 3-pt jump shot from 31 ft,19,39
124,2,11:42.0,Defensive rebound by T. Sefolosha,,19,39
125,2,11:31.0,Personal foul by E. Gordon (drawn by D. Mitchell),,19,39
126,2,11:24.0,D. Mitchell misses 2-pt layup from 6 ft (block by D. House),,19,39
127,2,11:21.0,Offensive rebound by D. Favors,,19,39
128,2,11:20.0,D. Favors makes 2-pt dunk from 2 ft,,21,39
129,2,11:09.0,,E. Gordon misses 2-pt layup from 3 ft,21,39
130,2,11:07.0,Defensive rebound by T. Sefolosha,,21,39
131,2,10:49.0,D. Mitchell misses 3-pt jump shot from 26 ft,,21,39
132,2,10:46.0,,Defensive rebound by K. Faried,21,39
133,2,10:41.0,,E. Gordon makes 3-pt jump shot from 30 ft (assist by C. Paul),21,42
134,2,10:20.0,R. O'Neale makes 3-pt jump shot from 26 ft (assist by D. Mitchell),,24,42
135,2,9:59.0,,K. Faried misses 2-pt dunk from 3 ft,24,42
136,2,9:56.0,Defensive rebound by R. O'Neale,,24,42
137,2,9:50.0,D. Mitchell misses 2-pt jump shot from 6 ft,,24,42
138,2,9:46.0,Offensive rebound by D. Favors,,24,42
139,2,9:46.0,D. Favors makes 2-pt layup from 1 ft,,26,42
140,2,9:25.0,,E. Gordon misses 2-pt jump shot from 18 ft,26,42
141,2,9:22.0,Defensive rebound by D. Favors,,26,42
142,2,9:12.0,R. O'Neale makes 2-pt layup from 5 ft (assist by D. Mitchell),,28,42
143,2,9:11.0,,Houston full timeout,28,42
144,2,9:11.0,R. Rubio enters the game for J. Ingles,,28,42
145,2,9:11.0,,C. Capela enters the game for K. Faried,28,42
146,2,9:11.0,,J. Harden enters the game for G. Green,28,42
147,2,9:11.0,,P. Tucker enters the game for D. House,28,42
148,2,8:52.0,,J. Harden misses 2-pt jump shot from 9 ft (block by D. Favors),28,42
149,2,8:48.0,Defensive rebound by D. Favors,,28,42
150,2,8:46.0,R. Rubio misses 2-pt layup from 2 ft (block by C. Paul),,28,42
151,2,8:44.0,,Defensive rebound by C. Paul,28,42
152,2,8:37.0,,C. Capela makes 2-pt dunk from 2 ft (assist by J. Harden),28,44
153,2,8:23.0,T. Sefolosha misses 2-pt layup from 3 ft (block by C. Capela),,28,44
154,2,8:23.0,Offensive rebound by Team,,28,44
155,2,8:16.0,Turnover by D. Mitchell (lost ball; steal by E. Gordon),,28,44
156,2,8:04.0,,E. Gordon misses 3-pt jump shot from 29 ft,28,44
157,2,8:03.0,Defensive rebound by D. Favors,,28,44
158,2,7:54.0,Turnover by D. Favors (bad pass; steal by C. Paul),,28,44
159,2,7:44.0,,C. Paul makes 2-pt jump shot from 7 ft,28,46
160,2,7:25.0,R. O'Neale makes 3-pt jump shot from 22 ft (assist by T. Sefolosha),,31,46
161,2,7:07.0,,Personal foul by D. Favors (drawn by C. Paul),31,46
162,2,7:07.0,J. Ingles enters the game for R. O'Neale,,31,46
163,2,7:07.0,,A. Rivers enters the game for C. Paul,31,46
164,2,6:56.0,,J. Harden makes 3-pt jump shot from 28 ft,31,49
165,2,6:40.0,T. Sefolosha misses 2-pt layup from 7 ft,,31,49
166,2,6:38.0,Offensive rebound by D. Favors,,31,49
167,2,6:37.0,D. Favors misses 2-pt layup from 3 ft,,31,49
168,2,6:37.0,,Defensive rebound by C. Capela,31,49
169,2,6:30.0,,J. Harden makes 3-pt jump shot from 27 ft,31,52
170,2,6:30.0,,Shooting foul by T. Sefolosha (drawn by J. Harden),31,52
171,2,6:30.0,,J. Harden misses free throw 1 of 1,31,52
172,2,6:30.0,Defensive rebound by T. Sefolosha,,31,52
173,2,6:16.0,D. Favors makes 2-pt layup from 4 ft (assist by R. Rubio),,33,52
174,2,6:16.0,R. Gobert enters the game for D. Favors,,33,52
175,2,6:02.0,,Personal foul by T. Sefolosha (drawn by J. Harden),33,52
176,2,5:55.0,,P. Tucker makes 3-pt jump shot from 23 ft (assist by J. Harden),33,55
177,2,5:36.0,D. Mitchell misses 3-pt jump shot from 26 ft,,33,55
178,2,5:34.0,,Defensive rebound by C. Capela,33,55
179,2,5:29.0,,Turnover by J. Harden (bad pass; steal by R. Rubio),33,55
180,2,5:20.0,Turnover by R. Rubio (bad pass; steal by P. Tucker),,33,55
181,2,5:17.0,,E. Gordon makes 2-pt layup from 2 ft (assist by J. Harden),33,57
182,2,4:53.0,D. Mitchell makes 3-pt jump shot from 27 ft,,36,57
183,2,4:35.0,,E. Gordon misses 3-pt jump shot from 29 ft,36,57
184,2,4:35.0,Defensive rebound by Team,,36,57
185,2,4:35.0,J. Crowder enters the game for T. Sefolosha,,36,57
186,2,4:23.0,Personal foul by E. Gordon (drawn by R. Rubio),,36,57
187,2,4:23.0,,C. Paul enters the game for E. Gordon,36,57
188,2,4:17.0,J. Ingles misses 3-pt jump shot from 25 ft,,36,57
189,2,4:15.0,,Defensive rebound by J. Harden,36,57
190,2,3:58.0,,Turnover by C. Paul (bad pass; steal by J. Crowder),36,57
191,2,3:53.0,D. Mitchell makes 2-pt dunk from 3 ft (assist by R. Rubio),,38,57
192,2,3:27.0,,J. Harden misses 3-pt jump shot from 29 ft,38,57
193,2,3:25.0,Defensive rebound by J. Crowder,,38,57
194,2,3:17.0,D. Mitchell misses 2-pt jump shot from 19 ft,,38,57
195,2,3:14.0,,Defensive rebound by J. Harden,38,57
196,2,3:09.0,,Personal foul by R. Gobert (drawn by C. Capela),38,57
197,2,3:03.0,,P. Tucker makes 3-pt jump shot from 28 ft (assist by A. Rivers),38,60
198,2,2:54.0,Utah full timeout,,38,60
199,2,2:54.0,,E. Gordon enters the game for A. Rivers,38,60
200,2,2:37.0,D. Mitchell misses 3-pt jump shot from 27 ft,,38,60
201,2,2:35.0,,Defensive rebound by J. Harden,38,60
202,2,2:31.0,,Turnover by J. Harden (bad pass; steal by D. Mitchell),38,60
203,2,2:26.0,J. Ingles makes 2-pt layup from 2 ft (assist by D. Mitchell),,40,60
204,2,2:20.0,,P. Tucker makes 3-pt jump shot from 23 ft (assist by C. Paul),40,63
205,2,2:02.0,R. Rubio makes 2-pt layup from 3 ft,,42,63
206,2,1:47.0,,E. Gordon misses 3-pt jump shot from 27 ft,42,63
207,2,1:44.0,,Offensive rebound by C. Capela,42,63
208,2,1:42.0,,Turnover by C. Capela (lost ball; steal by J. Ingles),42,63
209,2,1:38.0,R. Rubio misses 2-pt jump shot from 17 ft,,42,63
210,2,1:35.0,Offensive rebound by R. Gobert,,42,63
211,2,1:33.0,Shooting foul by C. Capela (drawn by R. Gobert),,42,63
212,2,1:33.0,R. Gobert makes free throw 1 of 2,,43,63
213,2,1:33.0,R. O'Neale enters the game for J. Ingles,,43,63
214,2,1:33.0,R. Gobert makes free throw 2 of 2,,44,63
215,2,1:23.0,,Personal foul by R. O'Neale (drawn by C. Paul),44,63
216,2,1:23.0,,C. Paul makes free throw 1 of 2,44,64
217,2,1:23.0,,C. Paul makes free throw 2 of 2,44,65
218,2,1:11.0,D. Mitchell misses 2-pt layup from 7 ft (block by C. Capela),,44,65
219,2,1:08.0,Offensive rebound by R. Gobert,,44,65
220,2,1:07.0,R. Gobert misses 2-pt layup from 4 ft (block by C. Capela),,44,65
221,2,1:03.0,,Defensive rebound by C. Capela,44,65
222,2,1:00.0,,P. Tucker misses 3-pt jump shot from 23 ft,44,65
223,2,0:58.0,,Offensive rebound by C. Capela,44,65
