,QUARTER,TIME_REMAINING,DALLAS_ACTION,UTAH_ACTION,DALLAS_SCORE,UTAH_SCORE
379,4,8:00.0,,R. Gobert makes 2-pt layup from 2 ft (assist by T. Sefolosha),86,98
380,4,7:48.0,T. Burke misses 3-pt jump shot from 25 ft,,86,98
381,4,7:45.0,,Defensive rebound by R. Gobert,86,98
382,4,7:32.0,,D. Mitchell misses 2-pt jump shot from 9 ft,86,98
383,4,7:29.0,Defensive rebound by T. Burke,,86,98
384,4,7:24.0,S. Mejri misses 2-pt layup from 2 ft (block by D. Mitchell),,86,98
385,4,7:23.0,Offensive rebound by S. Mejri,,86,98
386,4,7:23.0,Shooting foul by J. Ingles (drawn by S. Mejri),,86,98
387,4,7:23.0,Offensive rebound by Team,,86,98
388,4,7:23.0,S. Mejri misses free throw 1 of 2,,86,98
389,4,7:23.0,J. Brunson enters the game for T. Burke,,86,98
390,4,7:23.0,S. Mejri makes free throw 2 of 2,,87,98
391,4,7:14.0,,Personal foul by T. Hardaway (drawn by R. Gobert),87,98
392,4,7:00.0,,Shooting foul by S. Mejri (drawn by D. Mitchell),87,98
393,4,7:00.0,,D. Mitchell makes free throw 1 of 2,87,99
394,4,7:00.0,,D. Mitchell makes free throw 2 of 2,87,100
395,4,6:42.0,J. Brunson misses 2-pt jump shot from 5 ft (block by R. Gobert),,87,100
396,4,6:40.0,,Defensive rebound by J. Ingles,87,100
397,4,6:34.0,,J. Ingles makes 3-pt jump shot from 24 ft,87,103
398,4,6:19.0,Shooting foul by J. Ingles (drawn by T. Hardaway),,87,103
399,4,6:19.0,T. Hardaway makes free throw 1 of 3,,88,103
400,4,6:19.0,T. Hardaway makes free throw 2 of 3,,89,103
401,4,6:19.0,R. Broekhoff enters the game for J. Jackson,,89,103
402,4,6:19.0,D. Powell enters the game for S. Mejri,,89,103
403,4,6:19.0,T. Hardaway makes free throw 3 of 3,,90,103
404,4,6:11.0,,Personal foul by J. Brunson (drawn by J. Ingles),90,103
405,4,6:11.0,,J. Ingles misses free throw 1 of 2,90,103
406,4,6:11.0,,Offensive rebound by Team,90,103
407,4,6:11.0,,J. Ingles makes free throw 2 of 2,90,104
408,4,5:51.0,Turnover by D. Powell (bad pass; steal by J. Ingles),,90,104
409,4,5:48.0,,J. Ingles makes 3-pt jump shot from 25 ft,90,107
410,4,5:45.0,Dallas full timeout,,90,107
411,4,5:45.0,C. Lee enters the game for T. Hardaway,,90,107
412,4,5:33.0,D. Powell makes 2-pt dunk from 2 ft (assist by R. Broekhoff),,92,107
413,4,5:25.0,,Personal foul by J. Brunson (drawn by R. Rubio),92,107
414,4,5:25.0,,R. Rubio makes free throw 1 of 2,92,108
415,4,5:25.0,,R. Rubio makes free throw 2 of 2,92,109
416,4,5:08.0,R. Broekhoff makes 3-pt jump shot from 25 ft (assist by D. Powell),,95,109
417,4,4:49.0,,Offensive foul by R. Gobert (drawn by C. Lee),95,109
418,4,4:49.0,,Turnover by R. Gobert (offensive foul),95,109
419,4,4:37.0,Personal foul by D. Mitchell (drawn by D. Finney-Smith),,95,109
420,4,4:37.0,Offensive rebound by Team,,95,109
421,4,4:37.0,D. Finney-Smith misses free throw 1 of 2,,95,109
422,4,4:37.0,D. Finney-Smith misses free throw 2 of 2,,95,109
423,4,4:35.0,,Defensive rebound by R. Gobert,95,109
424,4,4:17.0,,D. Mitchell misses 3-pt jump shot from 25 ft,95,109
425,4,4:15.0,Defensive rebound by D. Finney-Smith,,95,109
426,4,4:07.0,J. Brunson makes 3-pt jump shot from 25 ft (assist by D. Powell),,98,109
427,4,3:47.0,,R. Rubio makes 2-pt jump shot from 16 ft (assist by D. Mitchell),98,111
428,4,3:34.0,J. Brunson makes 2-pt jump shot from 18 ft,,100,111
429,4,3:18.0,,D. Mitchell misses 2-pt jump shot from 9 ft,100,111
430,4,3:15.0,Defensive rebound by D. Powell,,100,111
431,4,3:04.0,J. Brunson misses 3-pt jump shot from 25 ft,,100,111
432,4,3:03.0,,Defensive rebound by T. Sefolosha,100,111
433,4,3:03.0,,Utah full timeout,100,111
434,4,3:03.0,T. Burke enters the game for J. Brunson,,100,111
435,4,3:03.0,J. Jackson enters the game for D. Finney-Smith,,100,111
436,4,3:03.0,,J. Crowder enters the game for T. Sefolosha,100,111
437,4,2:47.0,,Personal foul by C. Lee (drawn by R. Rubio),100,111
438,4,2:47.0,,R. Rubio makes free throw 1 of 2,100,112
439,4,2:47.0,,R. Rubio makes free throw 2 of 2,100,113
440,4,2:36.0,J. Jackson makes 3-pt jump shot from 24 ft (assist by T. Burke),,103,113
441,4,2:18.0,,Shooting foul by D. Powell (drawn by R. Gobert),103,113
442,4,2:18.0,,R. Gobert makes free throw 1 of 2,103,114
443,4,2:18.0,,R. Gobert makes free throw 2 of 2,103,115
444,4,2:09.0,D. Powell misses 2-pt layup from 4 ft,,103,115
445,4,2:08.0,,Defensive rebound by R. Rubio,103,115
446,4,2:08.0,,Personal foul by D. Powell (drawn by R. Rubio),103,115
447,4,2:08.0,,R. Rubio makes free throw 1 of 2,103,116
448,4,2:08.0,,R. Rubio makes free throw 2 of 2,103,117
449,4,2:01.0,T. Burke makes 2-pt jump shot from 15 ft,,105,117
450,4,1:41.0,,R. Rubio misses 3-pt jump shot from 26 ft,105,117
451,4,1:38.0,Defensive rebound by R. Broekhoff,,105,117
452,4,1:28.0,D. Powell misses 2-pt hook shot from 4 ft,,105,117
453,4,1:26.0,,Defensive rebound by D. Mitchell,105,117
454,4,1:21.0,,D. Mitchell makes 2-pt layup from 1 ft,105,119
455,4,1:14.0,Shooting foul by R. Rubio (drawn by T. Burke),,105,119
456,4,1:14.0,T. Burke makes free throw 1 of 2,,106,119
457,4,1:14.0,T. Burke makes free throw 2 of 2,,107,119
458,4,0:51.0,,J. Crowder makes 3-pt jump shot from 25 ft (assist by D. Mitchell),107,122
459,4,0:44.0,D. Powell misses 3-pt jump shot from 26 ft,,107,122
460,4,0:41.0,,Defensive rebound by R. Gobert,107,122
461,4,0:22.0,,D. Mitchell makes 3-pt jump shot from 26 ft,107,125
462,4,0:15.0,T. Burke makes 2-pt jump shot from 13 ft,,109,125
