,QUARTER,TIME_REMAINING,PORTLAND_ACTION,DALLAS_ACTION,PORTLAND_SCORE,DALLAS_SCORE
249,3,10:28.0,Defensive rebound by A. Aminu,,59,52
250,3,10:26.0,Personal take foul by M. Kleber (drawn by A. Aminu),,59,52
251,3,10:13.0,J. Nurkić makes 2-pt dunk from 1 ft (assist by D. Lillard),,61,52
252,3,9:59.0,,L. Dončić makes 3-pt jump shot from 26 ft (assist by D. Finney-Smith),61,55
253,3,9:39.0,M. Harkless misses 3-pt jump shot from 26 ft,,61,55
254,3,9:36.0,,Defensive rebound by M. Kleber,61,55
255,3,9:18.0,,J. Brunson misses 3-pt jump shot from 23 ft,61,55
256,3,9:15.0,Defensive rebound by J. Nurkić,,61,55
257,3,9:07.0,Offensive foul by D. Lillard (drawn by T. Hardaway),,61,55
258,3,9:07.0,Turnover by D. Lillard (offensive foul),,61,55
259,3,8:53.0,,T. Hardaway makes 2-pt jump shot from 6 ft (assist by L. Dončić),61,57
260,3,8:43.0,C. McCollum makes 2-pt jump shot from 8 ft,,63,57
261,3,8:30.0,,D. Finney-Smith makes 2-pt dunk from 1 ft (assist by J. Brunson),63,59
262,3,8:24.0,Portland full timeout,,63,59
263,3,8:13.0,D. Lillard misses 3-pt jump shot from 28 ft,,63,59
264,3,8:08.0,Offensive rebound by M. Harkless,,63,59
265,3,8:05.0,J. Nurkić makes 2-pt hook shot from 4 ft (assist by A. Aminu),,65,59
266,3,7:45.0,,Shooting foul by J. Nurkić (drawn by T. Hardaway),65,59
267,3,7:45.0,,T. Hardaway misses free throw 1 of 2,65,59
268,3,7:45.0,,Offensive rebound by Team,65,59
269,3,7:45.0,,T. Hardaway makes free throw 2 of 2,65,60
270,3,7:38.0,Offensive foul by J. Nurkić (drawn by J. Brunson),,65,60
271,3,7:38.0,Turnover by J. Nurkić (offensive foul),,65,60
272,3,7:38.0,Z. Collins enters the game for J. Nurkić,,65,60
273,3,7:25.0,,T. Hardaway makes 2-pt layup from 1 ft (assist by L. Dončić),65,62
274,3,6:57.0,Z. Collins makes 2-pt jump shot from 4 ft,,67,62
275,3,6:48.0,,L. Dončić misses 3-pt jump shot from 26 ft,67,62
276,3,6:45.0,Defensive rebound by Z. Collins,,67,62
277,3,6:38.0,C. McCollum misses 3-pt jump shot from 24 ft,,67,62
278,3,6:34.0,,Defensive rebound by L. Dončić,67,62
279,3,6:13.0,,M. Kleber misses 3-pt jump shot from 26 ft,67,62
280,3,6:10.0,Defensive rebound by C. McCollum,,67,62
281,3,6:05.0,Flagrant foul type 1 by T. Hardaway (drawn by Z. Collins),,67,62
282,3,6:05.0,Z. Collins misses flagrant free throw 1 of 2,,67,62
283,3,6:05.0,Offensive rebound by Team,,67,62
284,3,6:05.0,Z. Collins misses flagrant free throw 2 of 2,,67,62
285,3,6:05.0,Offensive rebound by Team,,67,62
286,3,6:05.0,,T. Burke enters the game for L. Dončić,67,62
287,3,6:05.0,,D. Powell enters the game for M. Kleber,67,62
288,3,5:59.0,D. Lillard misses 2-pt jump shot from 6 ft,,67,62
289,3,5:56.0,Offensive rebound by Z. Collins,,67,62
290,3,5:55.0,Turnover by Z. Collins (lost ball; steal by J. Brunson),,67,62
291,3,5:46.0,,J. Brunson misses 2-pt layup from 3 ft,67,62
292,3,5:44.0,,Offensive rebound by D. Finney-Smith,67,62
293,3,5:42.0,,D. Finney-Smith makes 2-pt dunk from 1 ft,67,64
294,3,5:38.0,Offensive foul by Z. Collins (drawn by J. Brunson),,67,64
295,3,5:38.0,Turnover by Z. Collins (offensive foul),,67,64
296,3,5:38.0,R. Hood enters the game for M. Harkless,,67,64
297,3,5:31.0,,T. Hardaway makes 2-pt layup from 2 ft (assist by J. Brunson),67,66
298,3,5:31.0,,Shooting foul by R. Hood (drawn by T. Hardaway),67,66
299,3,5:31.0,,T. Hardaway makes free throw 1 of 1,67,67
300,3,5:19.0,D. Lillard makes 2-pt jump shot from 17 ft (assist by A. Aminu),,69,67
301,3,4:58.0,,J. Brunson misses 2-pt jump shot from 15 ft,69,67
302,3,4:55.0,Defensive rebound by D. Lillard,,69,67
303,3,4:48.0,D. Lillard makes 3-pt jump shot from 26 ft,,72,67
304,3,4:31.0,,Personal foul by R. Hood (drawn by D. Powell),72,67
305,3,4:20.0,,T. Hardaway makes 2-pt jump shot from 15 ft (assist by D. Powell),72,69
306,3,4:05.0,C. McCollum makes 2-pt jump shot from 6 ft,,74,69
307,3,3:53.0,,J. Brunson misses 2-pt jump shot from 10 ft,74,69
308,3,3:49.0,Defensive rebound by C. McCollum,,74,69
309,3,3:44.0,Personal foul by J. Brunson (drawn by D. Lillard),,74,69
310,3,3:44.0,J. Layman enters the game for A. Aminu,,74,69
311,3,3:44.0,E. Turner enters the game for C. McCollum,,74,69
312,3,3:44.0,,L. Dončić enters the game for J. Brunson,74,69
313,3,3:44.0,,D. Nowitzki enters the game for D. Finney-Smith,74,69
314,3,3:40.0,Personal foul by T. Burke (drawn by D. Lillard),,74,69
315,3,3:33.0,D. Lillard makes 3-pt jump shot from 25 ft (assist by E. Turner),,77,69
316,3,3:11.0,,T. Burke misses 2-pt layup from 2 ft (block by Z. Collins),77,69
317,3,3:09.0,,Offensive rebound by T. Burke,77,69
318,3,3:09.0,,Shooting foul by Z. Collins (drawn by D. Powell),77,69
319,3,3:09.0,,D. Powell makes free throw 1 of 2,77,70
320,3,3:09.0,M. Leonard enters the game for Z. Collins,,77,70
321,3,3:09.0,,C. Lee enters the game for T. Hardaway,77,70
322,3,3:09.0,,D. Powell makes free throw 2 of 2,77,71
323,3,2:56.0,D. Lillard makes 2-pt jump shot from 22 ft,,79,71
324,3,2:41.0,,T. Burke makes 3-pt jump shot from 25 ft (assist by L. Dončić),79,74
325,3,2:21.0,D. Lillard makes 3-pt jump shot from 26 ft,,82,74
326,3,1:57.0,,Shooting foul by M. Leonard (drawn by L. Dončić),82,74
327,3,1:57.0,,Dallas full timeout,82,74
328,3,1:57.0,,L. Dončić misses free throw 1 of 2,82,74
329,3,1:57.0,,Offensive rebound by Team,82,74
330,3,1:57.0,,L. Dončić misses free throw 2 of 2,82,74
331,3,1:53.0,Defensive rebound by E. Turner,,82,74
332,3,1:46.0,D. Lillard makes 3-pt jump shot from 24 ft (assist by E. Turner),,85,74
333,3,1:24.0,,T. Burke misses 3-pt jump shot from 26 ft,85,74
334,3,1:21.0,Defensive rebound by E. Turner,,85,74
335,3,1:15.0,D. Lillard makes 3-pt jump shot from 26 ft (assist by E. Turner),,88,74
336,3,1:02.0,,Personal foul by R. Hood (drawn by L. Dončić),88,74
337,3,1:02.0,,L. Dončić makes free throw 1 of 2,88,75
338,3,1:02.0,,L. Dončić makes free throw 2 of 2,88,76
339,3,0:43.0,D. Lillard makes 2-pt layup from 4 ft,,90,76
340,3,0:34.0,,Shooting foul by J. Layman (drawn by D. Powell),90,76
341,3,0:34.0,,D. Powell makes free throw 1 of 2,90,77
342,3,0:34.0,,D. Powell makes free throw 2 of 2,90,78
343,3,0:20.0,M. Leonard makes 2-pt jump shot from 13 ft (assist by D. Lillard),,92,78
344,3,0:01.0,,D. Nowitzki misses 3-pt jump shot from 25 ft,92,78
345,3,0:01.0,,Offensive rebound by Team,92,78
346,4,11:50.0,Personal foul by T. Burke (drawn by J. Layman),,92,78
347,4,11:40.0,Turnover by D. Lillard (out of bounds lost ball),,92,78
348,4,11:29.0,,D. Powell makes 2-pt layup from 2 ft (assist by T. Burke),92,80
349,4,11:29.0,,Shooting foul by J. Layman (drawn by D. Powell),92,80
350,4,11:29.0,,D. Powell makes free throw 1 of 1,92,81
351,4,11:12.0,J. Layman makes 2-pt layup from 2 ft (assist by R. Hood),,94,81
352,4,10:59.0,,Offensive foul by T. Burke (drawn by D. Lillard),94,81
353,4,10:59.0,,Turnover by T. Burke (offensive foul),94,81
354,4,10:43.0,R. Hood makes 2-pt jump shot from 8 ft,,96,81
355,4,10:26.0,,L. Dončić misses 2-pt jump shot from 10 ft,96,81
356,4,10:24.0,Defensive rebound by R. Hood,,96,81
357,4,10:18.0,J. Layman misses 2-pt hook shot from 4 ft,,96,81
358,4,10:16.0,,Defensive rebound by D. Finney-Smith,96,81
359,4,10:03.0,,D. Finney-Smith misses 3-pt jump shot from 24 ft,96,81
360,4,9:59.0,Defensive rebound by E. Turner,,96,81
361,4,9:37.0,Turnover by E. Turner (bad pass; steal by T. Burke),,96,81
362,4,9:32.0,,D. Finney-Smith misses 2-pt layup from 2 ft,96,81
363,4,9:28.0,,Offensive rebound by D. Finney-Smith,96,81
364,4,9:28.0,,D. Finney-Smith makes 2-pt layup from 1 ft,96,83
365,4,9:23.0,Personal take foul by C. Lee (drawn by E. Turner),,96,83
366,4,9:23.0,C. McCollum enters the game for D. Lillard,,96,83
367,4,9:23.0,,J. Jackson enters the game for T. Burke,96,83
368,4,9:14.0,Turnover by C. McCollum (palming),,96,83
369,4,8:55.0,,J. Jackson misses 2-pt jump shot from 5 ft,96,83
370,4,8:51.0,Defensive rebound by E. Turner,,96,83
371,4,8:45.0,Turnover by E. Turner (lost ball; steal by D. Finney-Smith),,96,83
372,4,8:37.0,,L. Dončić makes 2-pt jump shot from 2 ft,96,85
373,4,8:17.0,Shooting foul by L. Dončić (drawn by M. Leonard),,96,85
374,4,8:17.0,M. Leonard misses free throw 1 of 2,,96,85
375,4,8:17.0,Offensive rebound by Team,,96,85
376,4,8:17.0,S. Curry enters the game for E. Turner,,96,85
377,4,8:17.0,M. Leonard misses free throw 2 of 2,,96,85
378,4,8:13.0,Offensive rebound by C. McCollum,,96,85
379,4,8:00.0,C. McCollum misses 3-pt jump shot from 26 ft,,96,85
