,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,HOUSTON_ACTION,SAN ANTONIO_SCORE,HOUSTON_SCORE
33,1,8:31.0,B. Forbes makes 3-pt jump shot from 24 ft (assist by D. White),,11,9
34,1,8:24.0,,E. Gordon misses 3-pt jump shot from 25 ft,11,9
35,1,8:23.0,Defensive rebound by R. Gay,,11,9
36,1,8:06.0,Turnover by D. DeRozan (traveling),,11,9
37,1,7:43.0,,J. Harden makes 2-pt layup from 1 ft,11,11
38,1,7:34.0,D. DeRozan makes 2-pt layup from 1 ft,,13,11
39,1,7:16.0,,E. Gordon makes 3-pt jump shot from 28 ft (assist by P. Tucker),13,14
40,1,7:15.0,San Antonio full timeout,,13,14
41,1,7:15.0,,G. Green enters the game for D. House,13,14
42,1,7:08.0,D. DeRozan makes 2-pt jump shot from 17 ft,,15,14
43,1,6:59.0,,Turnover by C. Capela (dbl dribble),15,14
44,1,6:59.0,P. Mills enters the game for D. White,,15,14
45,1,6:38.0,P. Mills makes 3-pt jump shot from 26 ft (assist by D. DeRozan),,18,14
46,1,6:21.0,,J. Harden makes 3-pt jump shot from 26 ft (assist by C. Capela),18,17
47,1,6:09.0,P. Mills misses 3-pt jump shot from 25 ft,,18,17
48,1,6:08.0,,Defensive rebound by P. Tucker,18,17
49,1,6:02.0,,Personal foul by R. Gay (drawn by J. Harden),18,17
50,1,6:02.0,,N. Hilário enters the game for C. Capela,18,17
51,1,5:47.0,,J. Harden misses 2-pt layup from 1 ft,18,17
52,1,5:43.0,,Offensive rebound by N. Hilário,18,17
53,1,5:43.0,,N. Hilário misses 2-pt layup at rim,18,17
54,1,5:43.0,Defensive rebound by Team,,18,17
55,1,5:43.0,D. Bertāns enters the game for R. Gay,,18,17
56,1,5:29.0,L. Aldridge makes 2-pt layup from 1 ft (assist by D. Bertāns),,20,17
57,1,5:20.0,,E. Gordon misses 3-pt jump shot from 27 ft,20,17
58,1,5:20.0,Defensive rebound by D. DeRozan,,20,17
59,1,5:00.0,D. Bertāns misses 2-pt jump shot from 21 ft,,20,17
60,1,4:58.0,,Defensive rebound by P. Tucker,20,17
61,1,4:54.0,,Shooting foul by B. Forbes (drawn by J. Harden),20,17
62,1,4:54.0,,J. Harden makes free throw 1 of 2,20,18
63,1,4:54.0,M. Belinelli enters the game for B. Forbes,,20,18
64,1,4:54.0,,B. Knight enters the game for E. Gordon,20,18
65,1,4:54.0,,J. Harden misses free throw 2 of 2,20,18
66,1,4:52.0,Defensive rebound by L. Aldridge,,20,18
67,1,4:37.0,P. Mills misses 3-pt jump shot from 26 ft,,20,18
68,1,4:34.0,,Defensive rebound by N. Hilário,20,18
69,1,4:13.0,,J. Harden misses 3-pt jump shot from 27 ft,20,18
70,1,4:11.0,Defensive rebound by Team,,20,18
71,1,3:55.0,Shooting foul by P. Tucker (drawn by D. DeRozan),,20,18
72,1,3:55.0,D. DeRozan makes free throw 1 of 2,,21,18
73,1,3:55.0,D. DeRozan makes free throw 2 of 2,,22,18
74,1,3:32.0,,B. Knight misses 3-pt jump shot from 26 ft,22,18
75,1,3:30.0,Defensive rebound by M. Belinelli,,22,18
76,1,3:23.0,M. Belinelli misses 3-pt jump shot from 25 ft,,22,18
77,1,3:21.0,,Defensive rebound by G. Green,22,18
78,1,3:14.0,,J. Harden makes 3-pt jump shot from 25 ft,22,21
79,1,2:59.0,D. DeRozan misses 2-pt jump shot from 5 ft,,22,21
80,1,2:58.0,,Defensive rebound by N. Hilário,22,21
81,1,2:44.0,,J. Harden misses 3-pt jump shot from 26 ft,22,21
82,1,2:41.0,,Offensive rebound by P. Tucker,22,21
83,1,2:39.0,,P. Tucker misses 2-pt hook shot from 3 ft,22,21
84,1,2:38.0,Defensive rebound by L. Aldridge,,22,21
85,1,2:29.0,Personal foul by B. Knight (drawn by L. Aldridge),,22,21
86,1,2:29.0,,Houston full timeout,22,21
87,1,2:29.0,J. Poeltl enters the game for L. Aldridge,,22,21
88,1,2:29.0,,C. Capela enters the game for N. Hilário,22,21
89,1,2:29.0,,D. House enters the game for P. Tucker,22,21
90,1,2:18.0,D. Bertāns makes 2-pt jump shot from 14 ft,,24,21
91,1,2:02.0,,C. Capela makes 2-pt dunk at rim (assist by J. Harden),24,23
92,1,1:42.0,D. DeRozan misses 2-pt layup from 2 ft (block by C. Capela),,24,23
93,1,1:42.0,Offensive rebound by Team,,24,23
94,1,1:42.0,R. Gay enters the game for D. DeRozan,,24,23
95,1,1:42.0,,E. Gordon enters the game for J. Harden,24,23
96,1,1:42.0,Personal foul by G. Green (drawn by J. Poeltl),,24,23
97,1,1:31.0,M. Belinelli misses 2-pt jump shot from 18 ft,,24,23
98,1,1:30.0,Offensive rebound by Team,,24,23
99,1,1:30.0,,Loose ball foul by D. House (drawn by J. Poeltl),24,23
100,1,1:30.0,J. Poeltl misses free throw 1 of 2,,24,23
101,1,1:30.0,Offensive rebound by Team,,24,23
102,1,1:30.0,J. Poeltl misses free throw 2 of 2,,24,23
103,1,1:30.0,,Defensive rebound by C. Capela,24,23
104,1,1:16.0,,G. Green misses 3-pt jump shot from 26 ft,24,23
105,1,1:15.0,,Offensive rebound by C. Capela,24,23
106,1,1:13.0,,G. Green misses 3-pt jump shot from 24 ft,24,23
107,1,1:13.0,Defensive rebound by J. Poeltl,,24,23
108,1,0:55.0,M. Belinelli misses 3-pt jump shot from 25 ft,,24,23
109,1,0:54.0,,Defensive rebound by G. Green,24,23
110,1,0:44.0,,B. Knight misses 3-pt jump shot from 24 ft,24,23
111,1,0:43.0,,Offensive rebound by C. Capela,24,23
112,1,0:38.0,,D. House makes 2-pt dunk from 1 ft (assist by C. Capela),24,25
113,1,0:30.0,R. Gay misses 2-pt layup from 4 ft,,24,25
114,1,0:29.0,,Defensive rebound by C. Capela,24,25
115,1,0:20.0,,C. Capela misses 2-pt layup from 4 ft,24,25
116,1,0:18.0,,Offensive rebound by E. Gordon,24,25
117,1,0:13.0,,G. Green makes 3-pt jump shot from 25 ft (assist by E. Gordon),24,28
118,1,0:00.0,R. Gay makes 2-pt jump shot from 15 ft,,26,28
119,2,11:42.0,R. Gay makes 3-pt jump shot from 26 ft (assist by P. Mills),,29,28
120,2,11:27.0,,G. Green misses 3-pt jump shot from 25 ft,29,28
121,2,11:26.0,Defensive rebound by R. Gay,,29,28
122,2,11:14.0,M. Belinelli misses 3-pt jump shot from 23 ft,,29,28
123,2,11:13.0,,Defensive rebound by C. Capela,29,28
124,2,11:08.0,,Offensive foul by C. Capela (drawn by R. Gay),29,28
125,2,11:08.0,,Turnover by C. Capela (offensive foul),29,28
126,2,11:08.0,D. White enters the game for P. Mills,,29,28
127,2,10:47.0,R. Gay misses 3-pt jump shot from 27 ft,,29,28
128,2,10:46.0,,Defensive rebound by D. House,29,28
129,2,10:37.0,,G. Green misses 3-pt jump shot from 23 ft,29,28
130,2,10:36.0,,Offensive rebound by C. Capela,29,28
131,2,10:32.0,,B. Knight misses 3-pt jump shot from 26 ft,29,28
132,2,10:30.0,Defensive rebound by J. Poeltl,,29,28
133,2,10:25.0,D. White makes 2-pt layup from 1 ft,,31,28
134,2,10:08.0,,Turnover by C. Capela (bad pass),31,28
135,2,10:08.0,,J. Harden enters the game for G. Green,31,28
136,2,10:08.0,,P. Tucker enters the game for B. Knight,31,28
137,2,9:51.0,Personal foul by P. Tucker (drawn by D. White),,31,28
138,2,9:42.0,D. Bertāns makes 3-pt jump shot from 26 ft (assist by D. White),,34,28
139,2,9:18.0,,J. Harden misses 3-pt jump shot from 26 ft,34,28
140,2,9:17.0,Defensive rebound by M. Belinelli,,34,28
141,2,9:01.0,Turnover by J. Poeltl (out of bounds lost ball),,34,28
142,2,8:51.0,,E. Gordon misses 3-pt jump shot from 27 ft,34,28
143,2,8:49.0,Defensive rebound by R. Gay,,34,28
144,2,8:32.0,D. Bertāns misses 3-pt jump shot from 25 ft (block by E. Gordon),,34,28
145,2,8:30.0,Offensive rebound by D. White,,34,28
146,2,8:27.0,D. White misses 3-pt jump shot from 25 ft,,34,28
147,2,8:26.0,,Defensive rebound by C. Capela,34,28
148,2,8:18.0,,J. Harden misses 2-pt layup from 1 ft (block by J. Poeltl),34,28
149,2,8:16.0,,Offensive rebound by P. Tucker,34,28
150,2,8:15.0,,P. Tucker misses 3-pt jump shot from 24 ft,34,28
151,2,8:14.0,Defensive rebound by D. Bertāns,,34,28
152,2,7:57.0,R. Gay misses 2-pt jump shot from 7 ft,,34,28
153,2,7:55.0,,Defensive rebound by P. Tucker,34,28
154,2,7:51.0,,Turnover by J. Harden (out of bounds lost ball),34,28
155,2,7:35.0,D. Bertāns misses 3-pt jump shot from 25 ft,,34,28
156,2,7:33.0,,Defensive rebound by C. Capela,34,28
157,2,7:16.0,,E. Gordon misses 2-pt layup from 2 ft (block by J. Poeltl),34,28
158,2,7:15.0,Defensive rebound by J. Poeltl,,34,28
159,2,7:15.0,Personal foul by J. Harden (drawn by D. White),,34,28
160,2,7:15.0,L. Aldridge enters the game for M. Belinelli,,34,28
161,2,7:15.0,D. DeRozan enters the game for D. Bertāns,,34,28
162,2,7:15.0,B. Forbes enters the game for J. Poeltl,,34,28
163,2,6:59.0,D. White misses 2-pt jump shot from 10 ft,,34,28
164,2,6:58.0,,Defensive rebound by C. Capela,34,28
165,2,6:44.0,,J. Harden makes 2-pt layup from 1 ft,34,30
166,2,6:44.0,San Antonio full timeout,,34,30
167,2,6:44.0,,G. Green enters the game for C. Capela,34,30
168,2,6:44.0,,N. Hilário enters the game for E. Gordon,34,30
169,2,6:26.0,L. Aldridge misses 2-pt jump shot from 11 ft,,34,30
170,2,6:25.0,,Defensive rebound by P. Tucker,34,30
171,2,6:06.0,,J. Harden makes 2-pt jump shot from 13 ft,34,32
172,2,5:39.0,L. Aldridge makes 2-pt hook shot from 3 ft (assist by D. DeRozan),,36,32
173,2,5:27.0,,J. Harden misses 3-pt jump shot from 28 ft,36,32
174,2,5:25.0,Defensive rebound by R. Gay,,36,32
175,2,5:12.0,D. DeRozan makes 2-pt layup from 1 ft (assist by R. Gay),,38,32
176,2,4:50.0,,G. Green misses 3-pt jump shot from 26 ft,38,32
177,2,4:49.0,Defensive rebound by B. Forbes,,38,32
178,2,4:36.0,D. DeRozan misses 2-pt jump shot from 20 ft,,38,32
179,2,4:35.0,,Defensive rebound by D. House,38,32
180,2,4:21.0,,D. House misses 3-pt jump shot from 26 ft,38,32
181,2,4:20.0,Defensive rebound by D. DeRozan,,38,32
182,2,4:14.0,B. Forbes misses 3-pt jump shot from 25 ft,,38,32
183,2,4:13.0,,Defensive rebound by P. Tucker,38,32
184,2,4:03.0,,Personal foul by D. White (drawn by J. Harden),38,32
185,2,4:03.0,,E. Gordon enters the game for D. House,38,32
186,2,3:55.0,,J. Harden misses 2-pt jump shot from 7 ft (block by D. White),38,32
187,2,3:54.0,Defensive rebound by L. Aldridge,,38,32
188,2,3:46.0,Turnover by D. White (traveling),,38,32
189,2,3:34.0,,E. Gordon misses 3-pt jump shot from 27 ft,38,32
190,2,3:33.0,Defensive rebound by D. DeRozan,,38,32
191,2,3:18.0,Personal foul by J. Harden (drawn by L. Aldridge),,38,32
192,2,3:18.0,M. Belinelli enters the game for B. Forbes,,38,32
193,2,3:18.0,D. Bertāns enters the game for R. Gay,,38,32
194,2,3:18.0,P. Mills enters the game for D. White,,38,32
195,2,3:18.0,,C. Capela enters the game for N. Hilário,38,32
196,2,3:08.0,L. Aldridge misses 2-pt jump shot from 11 ft,,38,32
197,2,3:06.0,,Defensive rebound by C. Capela,38,32
198,2,2:56.0,,C. Capela makes 2-pt dunk from 1 ft (assist by J. Harden),38,34
199,2,2:41.0,D. DeRozan misses 2-pt jump shot from 10 ft,,38,34
200,2,2:40.0,,Defensive rebound by P. Tucker,38,34
201,2,2:30.0,,J. Harden misses 2-pt layup from 1 ft (block by D. Bertāns),38,34
202,2,2:29.0,Defensive rebound by D. Bertāns,,38,34
203,2,2:24.0,M. Belinelli makes 3-pt jump shot from 23 ft (assist by P. Mills),,41,34
204,2,2:22.0,,Houston full timeout,41,34
205,2,2:22.0,,B. Knight enters the game for G. Green,41,34
206,2,2:10.0,,E. Gordon misses 2-pt layup from 1 ft,41,34
207,2,2:09.0,,Offensive rebound by C. Capela,41,34
208,2,2:09.0,,Personal foul by M. Belinelli (drawn by C. Capela),41,34
209,2,2:02.0,,P. Tucker makes 3-pt jump shot from 23 ft (assist by J. Harden),41,37
210,2,1:39.0,L. Aldridge misses 2-pt jump shot from 4 ft,,41,37
211,2,1:37.0,,Defensive rebound by C. Capela,41,37
212,2,1:19.0,,Turnover by B. Knight (traveling),41,37
213,2,1:06.0,D. DeRozan makes 2-pt jump shot from 8 ft (assist by P. Mills),,43,37
214,2,0:54.0,,E. Gordon misses 3-pt jump shot from 26 ft,43,37
215,2,0:53.0,Defensive rebound by M. Belinelli,,43,37
216,2,0:36.0,D. DeRozan misses 2-pt jump shot from 15 ft,,43,37
217,2,0:36.0,,Defensive rebound by C. Capela,43,37
218,2,0:28.0,,Shooting foul by L. Aldridge (drawn by J. Harden),43,37
219,2,0:28.0,,J. Harden makes free throw 1 of 2,43,38
220,2,0:28.0,,D. House enters the game for B. Knight,43,38
221,2,0:28.0,,J. Harden makes free throw 2 of 2,43,39
222,2,0:10.0,D. DeRozan misses 2-pt jump shot from 12 ft,,43,39
223,2,0:09.0,,Defensive rebound by P. Tucker,43,39
224,2,0:01.0,,C. Capela makes 2-pt dunk from 1 ft (assist by J. Harden),43,41
225,3,11:54.0,D. DeRozan misses 2-pt jump shot from 13 ft,,43,41
226,3,11:53.0,,Defensive rebound by C. Capela,43,41
227,3,11:38.0,,J. Harden misses 2-pt layup from 8 ft (block by D. DeRozan),43,41
228,3,11:38.0,,Offensive rebound by Team,43,41
229,3,11:32.0,,J. Harden makes 3-pt jump shot from 23 ft,43,44
230,3,11:09.0,B. Forbes misses 3-pt jump shot from 26 ft,,43,44
231,3,11:07.0,,Defensive rebound by P. Tucker,43,44
232,3,10:56.0,,J. Harden misses 3-pt jump shot from 25 ft,43,44
233,3,10:55.0,,Offensive rebound by Team,43,44
234,3,10:55.0,Loose ball foul by B. Forbes (drawn by P. Tucker),,43,44
235,3,10:41.0,,J. Harden makes 2-pt hook shot from 7 ft,43,46
236,3,10:29.0,Turnover by R. Gay (bad pass; steal by J. Harden),,43,46
237,3,10:21.0,,E. Gordon makes 3-pt jump shot from 25 ft (assist by J. Harden),43,49
238,3,10:02.0,B. Forbes misses 2-pt layup from 1 ft,,43,49
239,3,9:59.0,Offensive rebound by L. Aldridge,,43,49
240,3,9:59.0,L. Aldridge misses 2-pt layup from 1 ft,,43,49
241,3,9:59.0,,Defensive rebound by J. Harden,43,49
242,3,9:53.0,,J. Harden misses 3-pt jump shot from 26 ft,43,49
243,3,9:51.0,,Offensive rebound by C. Capela,43,49
244,3,9:51.0,,Shooting foul by D. DeRozan (drawn by C. Capela),43,49
245,3,9:51.0,,C. Capela makes free throw 1 of 2,43,50
246,3,9:51.0,,C. Capela makes free throw 2 of 2,43,51
247,3,9:42.0,Turnover by D. White (bad pass; steal by P. Tucker),,43,51
248,3,9:38.0,,P. Tucker misses 2-pt layup from 1 ft,43,51
249,3,9:37.0,,Offensive rebound by C. Capela,43,51
250,3,9:37.0,,C. Capela makes 2-pt dunk from 1 ft,43,53
251,3,9:37.0,San Antonio full timeout,,43,53
252,3,9:22.0,Personal foul by P. Tucker (drawn by R. Gay),,43,53
253,3,9:14.0,L. Aldridge makes 2-pt jump shot from 10 ft,,45,53
254,3,8:53.0,,C. Capela makes 2-pt dunk from 1 ft (assist by E. Gordon),45,55
255,3,8:41.0,R. Gay misses 3-pt jump shot from 24 ft,,45,55
256,3,8:40.0,,Defensive rebound by C. Capela,45,55
257,3,8:34.0,,J. Harden misses 3-pt jump shot from 25 ft,45,55
258,3,8:32.0,Defensive rebound by R. Gay,,45,55
259,3,8:15.0,L. Aldridge makes 2-pt jump shot from 11 ft,,47,55
260,3,8:03.0,,E. Gordon misses 2-pt jump shot from 19 ft,47,55
261,3,8:03.0,Defensive rebound by D. DeRozan,,47,55
262,3,7:54.0,D. DeRozan makes 2-pt layup from 1 ft,,49,55
263,3,7:36.0,,C. Capela makes 2-pt layup from 2 ft (assist by E. Gordon),49,57
264,3,7:21.0,L. Aldridge misses 2-pt layup from 1 ft,,49,57
265,3,7:21.0,Offensive rebound by Team,,49,57
266,3,7:21.0,Turnover by D. White (off goaltending),,49,57
267,3,7:10.0,,J. Harden misses 2-pt layup at rim,49,57
268,3,7:07.0,Defensive rebound by R. Gay,,49,57
269,3,7:06.0,Personal foul by J. Harden (drawn by D. White),,49,57
270,3,7:06.0,P. Mills enters the game for D. White,,49,57
271,3,7:06.0,,G. Green enters the game for D. House,49,57
272,3,6:53.0,L. Aldridge makes 2-pt jump shot from 11 ft (assist by R. Gay),,51,57
273,3,6:31.0,,Turnover by E. Gordon (bad pass; steal by P. Mills),51,57
274,3,6:26.0,Shooting foul by P. Tucker (drawn by R. Gay),,51,57
275,3,6:26.0,Offensive rebound by Team,,51,57
276,3,6:26.0,R. Gay misses free throw 1 of 2,,51,57
277,3,6:26.0,M. Belinelli enters the game for B. Forbes,,51,57
278,3,6:26.0,,G. Clark enters the game for C. Capela,51,57
279,3,6:26.0,,N. Hilário enters the game for P. Tucker,51,57
280,3,6:26.0,R. Gay makes free throw 2 of 2,,52,57
281,3,6:15.0,,Shooting foul by M. Belinelli (drawn by N. Hilário),52,57
282,3,6:15.0,,N. Hilário makes free throw 1 of 2,52,58
283,3,6:15.0,,N. Hilário makes free throw 2 of 2,52,59
284,3,5:58.0,R. Gay makes 2-pt jump shot from 14 ft (assist by D. DeRozan),,54,59
285,3,5:50.0,,G. Green makes 3-pt jump shot from 25 ft (assist by E. Gordon),54,62
286,3,5:37.0,M. Belinelli misses 2-pt layup from 1 ft,,54,62
287,3,5:36.0,,Defensive rebound by N. Hilário,54,62
288,3,5:22.0,,Shooting foul by L. Aldridge (drawn by N. Hilário),54,62
289,3,5:22.0,,N. Hilário misses free throw 1 of 2,54,62
290,3,5:22.0,,Offensive rebound by Team,54,62
291,3,5:22.0,D. Bertāns enters the game for R. Gay,,54,62
292,3,5:22.0,,N. Hilário misses free throw 2 of 2,54,62
293,3,5:22.0,Defensive rebound by D. DeRozan,,54,62
294,3,5:11.0,Turnover by P. Mills (bad pass; steal by N. Hilário),,54,62
295,3,5:08.0,,N. Hilário misses 2-pt layup from 2 ft (block by L. Aldridge),54,62
296,3,5:06.0,Defensive rebound by D. Bertāns,,54,62
297,3,4:57.0,D. DeRozan makes 2-pt jump shot from 16 ft,,56,62
298,3,4:42.0,,E. Gordon misses 3-pt jump shot from 25 ft,56,62
299,3,4:38.0,,Offensive rebound by G. Clark,56,62
300,3,4:34.0,,G. Green makes 3-pt jump shot from 23 ft (assist by J. Harden),56,65
301,3,4:22.0,D. DeRozan makes 2-pt jump shot from 12 ft,,58,65
302,3,4:10.0,,E. Gordon makes 3-pt jump shot from 26 ft,58,68
303,3,3:56.0,D. DeRozan makes 2-pt layup from 1 ft,,60,68
304,3,3:38.0,,Turnover by E. Gordon (traveling),60,68
305,3,3:38.0,J. Poeltl enters the game for L. Aldridge,,60,68
306,3,3:27.0,Turnover by M. Belinelli (lost ball; steal by J. Harden),,60,68
307,3,3:22.0,,Shooting foul by M. Belinelli (drawn by J. Harden),60,68
308,3,3:22.0,,Houston full timeout,60,68
309,3,3:22.0,,J. Harden makes free throw 1 of 2,60,69
310,3,3:22.0,,J. Harden makes free throw 2 of 2,60,70
311,3,3:09.0,D. DeRozan misses 2-pt jump shot from 12 ft,,60,70
312,3,3:07.0,,Defensive rebound by G. Clark,60,70
313,3,3:00.0,,J. Harden misses 2-pt layup from 6 ft (block by D. DeRozan),60,70
314,3,2:59.0,Defensive rebound by D. Bertāns,,60,70
315,3,2:59.0,,D. House enters the game for E. Gordon,60,70
316,3,2:47.0,D. DeRozan makes 2-pt jump shot from 8 ft,,62,70
317,3,2:30.0,,G. Green makes 3-pt jump shot from 25 ft (assist by D. House),62,73
318,3,2:07.0,Personal foul by J. Harden (drawn by J. Poeltl),,62,73
319,3,1:55.0,D. Bertāns makes 3-pt jump shot from 23 ft (assist by D. DeRozan),,65,73
320,3,1:39.0,,G. Green makes 3-pt jump shot from 25 ft (assist by J. Harden),65,76
321,3,1:22.0,J. Poeltl makes 2-pt hook shot from 4 ft (assist by D. DeRozan),,67,76
322,3,0:58.0,,D. House makes 2-pt layup from 1 ft (assist by J. Harden),67,78
323,3,0:40.0,D. DeRozan misses 2-pt jump shot from 7 ft,,67,78
324,3,0:40.0,Offensive rebound by D. DeRozan,,67,78
325,3,0:40.0,Personal foul by N. Hilário (drawn by D. DeRozan),,67,78
326,3,0:40.0,D. DeRozan makes free throw 1 of 2,,68,78
327,3,0:40.0,D. DeRozan makes free throw 2 of 2,,69,78
328,3,0:28.0,,J. Harden makes 3-pt jump shot from 25 ft,69,81
329,3,0:09.0,D. DeRozan misses 2-pt jump shot from 20 ft,,69,81
330,3,0:07.0,,Defensive rebound by G. Clark,69,81
331,3,0:00.0,,G. Clark makes 3-pt jump shot from 25 ft (assist by J. Harden),69,84
332,4,11:45.0,,E. Gordon makes 2-pt layup from 1 ft,69,86
333,4,11:31.0,P. Mills misses 3-pt jump shot from 23 ft,,69,86
334,4,11:29.0,Offensive rebound by Team,,69,86
335,4,11:29.0,,Loose ball foul by G. Clark (drawn by J. Poeltl),69,86
336,4,11:19.0,D. Bertāns makes 3-pt jump shot from 26 ft (assist by B. Forbes),,72,86
337,4,11:02.0,,E. Gordon misses 2-pt jump shot from 5 ft,72,86
338,4,11:00.0,Defensive rebound by B. Forbes,,72,86
339,4,10:49.0,Offensive foul by B. Forbes (drawn by E. Gordon),,72,86
340,4,10:49.0,Turnover by B. Forbes (offensive foul),,72,86
341,4,10:49.0,R. Gay enters the game for M. Belinelli,,72,86
342,4,10:35.0,,C. Capela makes 2-pt hook shot from 5 ft (assist by E. Gordon),72,88
343,4,10:20.0,P. Mills makes 2-pt layup from 1 ft,,74,88
344,4,10:06.0,,E. Gordon makes 2-pt layup at rim,74,90
345,4,9:51.0,B. Forbes makes 2-pt layup from 1 ft (assist by J. Poeltl),,76,90
346,4,9:47.0,,Personal foul by P. Mills (drawn by B. Knight),76,90
347,4,9:47.0,D. White enters the game for P. Mills,,76,90
348,4,9:45.0,,Personal foul by B. Forbes (drawn by E. Gordon),76,90
349,4,9:37.0,,E. Gordon misses 2-pt jump shot from 2 ft,76,90
350,4,9:35.0,,Offensive rebound by B. Knight,76,90
351,4,9:34.0,,G. Green misses 3-pt jump shot from 26 ft,76,90
352,4,9:32.0,Defensive rebound by D. White,,76,90
353,4,9:27.0,Personal foul by B. Knight (drawn by J. Poeltl),,76,90
354,4,9:27.0,,D. House enters the game for G. Clark,76,90
355,4,9:27.0,,P. Tucker enters the game for G. Green,76,90
356,4,9:19.0,B. Forbes misses 3-pt jump shot from 25 ft,,76,90
357,4,9:18.0,Offensive rebound by J. Poeltl,,76,90
358,4,9:18.0,J. Poeltl makes 2-pt layup at rim,,78,90
359,4,8:55.0,,B. Knight misses 3-pt jump shot from 25 ft,78,90
360,4,8:51.0,Defensive rebound by B. Forbes,,78,90
361,4,8:41.0,J. Poeltl makes 2-pt layup from 2 ft (assist by D. White),,80,90
362,4,8:41.0,,Houston full timeout,80,90
363,4,8:41.0,,J. Harden enters the game for B. Knight,80,90
364,4,8:17.0,,J. Harden misses 3-pt jump shot from 26 ft,80,90
365,4,8:15.0,,Offensive rebound by P. Tucker,80,90
366,4,8:12.0,,E. Gordon misses 3-pt jump shot from 25 ft,80,90
367,4,8:12.0,Defensive rebound by D. Bertāns,,80,90
368,4,8:03.0,D. White misses 2-pt layup from 2 ft,,80,90
369,4,8:00.0,,Defensive rebound by C. Capela,80,90
370,4,7:59.0,Violation by Team (kicked ball),,80,90
371,4,7:59.0,D. DeRozan enters the game for D. Bertāns,,80,90
372,4,7:59.0,,G. Green enters the game for E. Gordon,80,90
373,4,7:50.0,,J. Harden misses 3-pt jump shot from 24 ft,80,90
374,4,7:48.0,Defensive rebound by R. Gay,,80,90
375,4,7:39.0,D. DeRozan misses 2-pt jump shot from 19 ft,,80,90
376,4,7:38.0,,Defensive rebound by C. Capela,80,90
377,4,7:26.0,,G. Green misses 2-pt jump shot from 13 ft,80,90
378,4,7:25.0,Defensive rebound by D. White,,80,90
379,4,7:15.0,B. Forbes makes 3-pt jump shot from 27 ft (assist by D. DeRozan),,83,90
380,4,6:58.0,,G. Green misses 3-pt jump shot from 23 ft,83,90
381,4,6:57.0,,Offensive rebound by J. Harden,83,90
382,4,6:48.0,,D. House misses 3-pt jump shot from 23 ft,83,90
383,4,6:47.0,Defensive rebound by D. White,,83,90
384,4,6:34.0,R. Gay misses 2-pt jump shot from 5 ft,,83,90
385,4,6:32.0,,Defensive rebound by C. Capela,83,90
386,4,6:18.0,,C. Capela makes 2-pt dunk from 1 ft (assist by J. Harden),83,92
387,4,6:17.0,San Antonio full timeout,,83,92
388,4,6:17.0,L. Aldridge enters the game for J. Poeltl,,83,92
389,4,6:03.0,L. Aldridge makes 2-pt hook shot from 5 ft (assist by R. Gay),,85,92
