,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,GOLDEN STATE_ACTION,MEMPHIS_SCORE,GOLDEN STATE_SCORE
39,1,6:38.0,K. Anderson makes 2-pt layup from 2 ft,,10,9
40,1,6:24.0,,K. Looney misses 2-pt jump shot from 19 ft,10,9
41,1,6:23.0,Defensive rebound by J. Jackson,,10,9
42,1,6:06.0,S. Mack misses 3-pt jump shot from 28 ft,,10,9
43,1,6:04.0,,Defensive rebound by K. Thompson,10,9
44,1,5:58.0,,K. Durant misses 2-pt jump shot from 18 ft,10,9
45,1,5:57.0,Defensive rebound by M. Gasol,,10,9
46,1,5:46.0,J. Jackson misses 2-pt jump shot from 8 ft,,10,9
47,1,5:45.0,,Defensive rebound by S. Curry,10,9
48,1,5:37.0,,Shooting foul by M. Gasol (drawn by K. Durant),10,9
49,1,5:37.0,,K. Durant makes free throw 1 of 2,10,10
50,1,5:37.0,J. Green enters the game for M. Gasol,,10,10
51,1,5:37.0,,J. Bell enters the game for D. Green,10,10
52,1,5:37.0,,J. Jerebko enters the game for K. Looney,10,10
53,1,5:37.0,,K. Durant makes free throw 2 of 2,10,11
54,1,5:18.0,Turnover by J. Green (bad pass; steal by K. Thompson),,10,11
55,1,5:07.0,,K. Durant makes 2-pt layup from 2 ft,10,13
56,1,4:46.0,G. Temple makes 2-pt jump shot from 11 ft (assist by S. Mack),,12,13
57,1,4:34.0,,S. Curry makes 2-pt layup from 3 ft (assist by K. Thompson),12,15
58,1,4:19.0,J. Green misses 2-pt jump shot from 10 ft (block by K. Durant),,12,15
59,1,4:18.0,,Defensive rebound by J. Bell,12,15
60,1,4:13.0,,J. Jerebko misses 2-pt layup from 3 ft (block by G. Temple),12,15
61,1,4:12.0,Defensive rebound by J. Jackson,,12,15
62,1,4:06.0,G. Temple misses 2-pt jump shot from 8 ft,,12,15
63,1,4:04.0,,Defensive rebound by S. Curry,12,15
64,1,3:58.0,,Shooting foul by J. Green (drawn by S. Curry),12,15
65,1,3:58.0,,S. Curry makes free throw 1 of 2,12,16
66,1,3:58.0,M. Brooks enters the game for J. Jackson,,12,16
67,1,3:58.0,J. Carter enters the game for S. Mack,,12,16
68,1,3:58.0,J. Noah enters the game for G. Temple,,12,16
69,1,3:58.0,,S. Curry makes free throw 2 of 2,12,17
70,1,3:38.0,J. Carter misses 2-pt jump shot from 11 ft,,12,17
71,1,3:37.0,,Defensive rebound by K. Durant,12,17
72,1,3:31.0,,Shooting foul by J. Carter (drawn by S. Curry),12,17
73,1,3:31.0,,S. Curry makes free throw 1 of 3,12,18
74,1,3:31.0,,S. Curry makes free throw 2 of 3,12,19
75,1,3:31.0,,S. Curry makes free throw 3 of 3,12,20
76,1,3:22.0,J. Green misses 2-pt layup from 2 ft (block by J. Bell),,12,20
77,1,3:21.0,,Defensive rebound by Team,12,20
78,1,3:21.0,,S. Livingston enters the game for S. Curry,12,20
79,1,3:08.0,,Shooting foul by J. Noah (drawn by K. Durant),12,20
80,1,3:08.0,,K. Durant makes free throw 1 of 2,12,21
81,1,3:08.0,,K. Durant makes free throw 2 of 2,12,22
82,1,2:56.0,M. Brooks makes 2-pt jump shot from 2 ft,,14,22
83,1,2:38.0,,K. Thompson misses 3-pt jump shot from 25 ft,14,22
84,1,2:36.0,Defensive rebound by K. Anderson,,14,22
85,1,2:29.0,Shooting foul by J. Bell (drawn by K. Anderson),,14,22
86,1,2:29.0,,Golden State full timeout,14,22
87,1,2:29.0,,A. Iguodala enters the game for K. Thompson,14,22
88,1,2:29.0,K. Anderson makes free throw 1 of 2,,15,22
89,1,2:29.0,K. Anderson makes free throw 2 of 2,,16,22
90,1,2:14.0,,J. Jerebko makes 3-pt jump shot from 24 ft (assist by S. Livingston),16,25
91,1,1:59.0,K. Anderson makes 2-pt jump shot from 17 ft,,18,25
92,1,1:38.0,,J. Bell misses 2-pt dunk from 2 ft,18,25
93,1,1:34.0,Defensive rebound by J. Noah,,18,25
94,1,1:31.0,Personal foul by J. Jerebko (drawn by J. Green),,18,25
95,1,1:31.0,O. Casspi enters the game for K. Anderson,,18,25
96,1,1:24.0,M. Brooks misses 2-pt jump shot from 14 ft,,18,25
97,1,1:19.0,,Defensive rebound by J. Bell,18,25
98,1,1:11.0,,K. Durant makes 2-pt jump shot from 12 ft,18,27
99,1,0:54.0,O. Casspi makes 2-pt layup from 2 ft (assist by J. Green),,20,27
100,1,0:32.0,,K. Durant misses 2-pt jump shot from 14 ft,20,27
101,1,0:27.0,Defensive rebound by J. Noah,,20,27
102,1,0:10.0,Shooting foul by J. Jerebko (drawn by M. Brooks),,20,27
103,1,0:10.0,M. Brooks makes free throw 1 of 2,,21,27
104,1,0:10.0,G. Temple enters the game for O. Casspi,,21,27
105,1,0:10.0,,S. Curry enters the game for J. Bell,21,27
106,1,0:10.0,,K. Thompson enters the game for S. Livingston,21,27
107,1,0:10.0,M. Brooks makes free throw 2 of 2,,22,27
108,1,0:04.0,,J. Jerebko makes 3-pt jump shot from 30 ft (assist by K. Durant),22,30
109,1,0:00.0,J. Carter misses 3-pt jump shot from 49 ft,,22,30
110,1,0:00.0,Offensive rebound by Team,,22,30
111,2,11:41.0,J. Noah misses 2-pt jump shot from 7 ft,,22,30
112,2,11:40.0,,Defensive rebound by D. Green,22,30
113,2,11:33.0,,Turnover by A. Iguodala (bad pass),22,30
114,2,11:20.0,M. Brooks misses 3-pt jump shot from 26 ft,,22,30
115,2,11:18.0,,Defensive rebound by A. Iguodala,22,30
116,2,11:12.0,,S. Livingston misses 2-pt dunk from 2 ft,22,30
117,2,11:11.0,Defensive rebound by J. Green,,22,30
118,2,11:00.0,Personal foul by S. Curry (drawn by J. Green),,22,30
119,2,11:00.0,W. Selden enters the game for M. Brooks,,22,30
120,2,10:53.0,Turnover by O. Casspi (lost ball; steal by S. Curry),,22,30
121,2,10:42.0,,S. Curry misses 3-pt jump shot from 23 ft,22,30
122,2,10:40.0,Defensive rebound by O. Casspi,,22,30
123,2,10:29.0,O. Casspi makes 2-pt layup from 1 ft (assist by J. Noah),,24,30
124,2,10:09.0,,Shooting foul by J. Green (drawn by D. Green),24,30
125,2,10:09.0,,D. Green makes free throw 1 of 2,24,31
126,2,10:09.0,,D. Green makes free throw 2 of 2,24,32
127,2,10:00.0,Turnover by J. Noah (lost ball; steal by J. Jerebko),,24,32
128,2,9:42.0,,A. Iguodala makes 3-pt jump shot from 23 ft (assist by D. Green),24,35
129,2,9:23.0,W. Selden misses 2-pt jump shot from 17 ft,,24,35
130,2,9:22.0,,Defensive rebound by S. Livingston,24,35
131,2,9:13.0,,D. Green misses 2-pt layup from 3 ft,24,35
132,2,9:12.0,Defensive rebound by J. Noah,,24,35
133,2,9:00.0,Turnover by J. Carter (bad pass),,24,35
134,2,9:00.0,M. Gasol enters the game for J. Carter,,24,35
135,2,9:00.0,J. Jackson enters the game for J. Green,,24,35
136,2,9:00.0,S. Mack enters the game for J. Noah,,24,35
137,2,8:45.0,,J. Jerebko makes 3-pt jump shot from 26 ft (assist by S. Livingston),24,38
138,2,8:35.0,Personal foul by J. Jerebko (drawn by M. Gasol),,24,38
139,2,8:35.0,,K. Looney enters the game for J. Jerebko,24,38
140,2,8:31.0,Personal foul by S. Curry (drawn by W. Selden),,24,38
141,2,8:17.0,M. Gasol makes 2-pt jump shot from 8 ft (assist by W. Selden),,26,38
142,2,8:06.0,,Personal foul by W. Selden (drawn by S. Curry),26,38
143,2,7:57.0,,S. Curry misses 3-pt jump shot from 26 ft,26,38
144,2,7:55.0,Defensive rebound by O. Casspi,,26,38
145,2,7:43.0,J. Jackson misses 2-pt jump shot from 12 ft,,26,38
146,2,7:42.0,,Defensive rebound by S. Curry,26,38
147,2,7:36.0,,S. Curry makes 3-pt jump shot from 31 ft,26,41
148,2,7:36.0,Memphis full timeout,,26,41
149,2,7:36.0,K. Anderson enters the game for O. Casspi,,26,41
150,2,7:36.0,G. Temple enters the game for W. Selden,,26,41
151,2,7:36.0,,K. Thompson enters the game for S. Livingston,26,41
152,2,7:17.0,G. Temple makes 3-pt jump shot from 23 ft (assist by J. Jackson),,29,41
153,2,6:57.0,,S. Curry misses 3-pt jump shot from 27 ft,29,41
154,2,6:54.0,Defensive rebound by S. Mack,,29,41
155,2,6:50.0,G. Temple misses 2-pt jump shot from 12 ft,,29,41
156,2,6:49.0,,Defensive rebound by A. Iguodala,29,41
157,2,6:44.0,,Personal foul by S. Mack (drawn by A. Iguodala),29,41
158,2,6:36.0,,K. Thompson makes 2-pt jump shot from 23 ft (assist by A. Iguodala),29,43
159,2,6:19.0,J. Jackson misses 3-pt jump shot from 24 ft,,29,43
160,2,6:17.0,,Defensive rebound by K. Thompson,29,43
161,2,6:08.0,,Shooting foul by J. Jackson (drawn by A. Iguodala),29,43
162,2,6:08.0,,A. Iguodala makes free throw 1 of 2,29,44
163,2,6:08.0,,Q. Cook enters the game for S. Curry,29,44
164,2,6:08.0,,A. Iguodala misses free throw 2 of 2,29,44
165,2,6:07.0,Defensive rebound by M. Gasol,,29,44
166,2,5:45.0,K. Anderson misses 2-pt jump shot from 10 ft,,29,44
167,2,5:44.0,,Defensive rebound by A. Iguodala,29,44
168,2,5:38.0,,D. Green misses 2-pt jump shot from 9 ft,29,44
169,2,5:37.0,Defensive rebound by M. Gasol,,29,44
170,2,5:29.0,Turnover by S. Mack (bad pass; steal by K. Thompson),,29,44
171,2,5:22.0,,A. Iguodala makes 3-pt jump shot from 24 ft (assist by Q. Cook),29,47
172,2,4:56.0,Shooting foul by D. Green (drawn by M. Gasol),,29,47
173,2,4:56.0,M. Gasol makes free throw 1 of 2,,30,47
174,2,4:56.0,,K. Durant enters the game for D. Green,30,47
175,2,4:56.0,,A. McKinnie enters the game for A. Iguodala,30,47
176,2,4:56.0,M. Gasol makes free throw 2 of 2,,31,47
177,2,4:42.0,,K. Thompson makes 2-pt jump shot from 17 ft (assist by K. Looney),31,49
178,2,4:31.0,Shooting foul by A. McKinnie (drawn by J. Jackson),,31,49
179,2,4:31.0,J. Jackson misses free throw 1 of 2,,31,49
180,2,4:31.0,Offensive rebound by Team,,31,49
181,2,4:31.0,J. Jackson makes free throw 2 of 2,,32,49
182,2,4:14.0,,K. Looney makes 2-pt jump shot from 4 ft,32,51
183,2,3:58.0,S. Mack makes 2-pt layup from 1 ft (assist by J. Jackson),,34,51
184,2,3:44.0,,A. McKinnie misses 3-pt jump shot from 24 ft,34,51
185,2,3:42.0,Defensive rebound by S. Mack,,34,51
186,2,3:35.0,M. Gasol misses 3-pt jump shot from 28 ft,,34,51
187,2,3:33.0,,Defensive rebound by K. Looney,34,51
188,2,3:30.0,,K. Thompson misses 3-pt jump shot from 26 ft,34,51
189,2,3:29.0,,Offensive rebound by A. McKinnie,34,51
190,2,3:29.0,,A. McKinnie makes 2-pt dunk from 1 ft,34,53
191,2,3:17.0,J. Jackson misses 2-pt jump shot from 7 ft,,34,53
192,2,3:16.0,,Defensive rebound by Q. Cook,34,53
193,2,3:08.0,,Shooting foul by K. Anderson (drawn by K. Thompson),34,53
194,2,3:08.0,J. Green enters the game for J. Jackson,,34,53
195,2,3:08.0,,S. Curry enters the game for Q. Cook,34,53
196,2,3:08.0,,K. Thompson makes free throw 1 of 2,34,54
197,2,3:08.0,,K. Thompson makes free throw 2 of 2,34,55
198,2,2:55.0,G. Temple misses 3-pt jump shot from 26 ft,,34,55
199,2,2:54.0,,Defensive rebound by Team,34,55
200,2,2:54.0,,Golden State full timeout,34,55
201,2,2:54.0,J. Carter enters the game for K. Anderson,,34,55
202,2,2:54.0,,D. Green enters the game for K. Looney,34,55
203,2,2:43.0,,Turnover by K. Durant (lost ball; steal by M. Gasol),34,55
204,2,2:24.0,Turnover by S. Mack (lost ball; steal by D. Green),,34,55
205,2,2:09.0,,K. Thompson misses 2-pt layup from 2 ft,34,55
206,2,2:08.0,Defensive rebound by J. Carter,,34,55
207,2,1:59.0,J. Carter misses 2-pt jump shot from 22 ft,,34,55
208,2,1:57.0,,Defensive rebound by A. McKinnie,34,55
209,2,1:49.0,,D. Green makes 2-pt dunk from 1 ft (assist by K. Durant),34,57
210,2,1:22.0,Turnover by M. Gasol (lost ball; steal by K. Thompson),,34,57
211,2,1:17.0,,D. Green makes 2-pt layup from 3 ft,34,59
212,2,0:51.0,S. Mack makes 3-pt jump shot from 22 ft (assist by M. Gasol),,37,59
213,2,0:41.0,,Personal foul by J. Green (drawn by K. Durant),37,59
214,2,0:41.0,,K. Durant makes free throw 1 of 2,37,60
215,2,0:41.0,K. Anderson enters the game for J. Green,,37,60
216,2,0:41.0,,K. Durant makes free throw 2 of 2,37,61
217,2,0:30.0,Personal foul by D. Green (drawn by G. Temple),,37,61
218,2,0:30.0,G. Temple makes free throw 1 of 2,,38,61
219,2,0:30.0,,Q. Cook enters the game for A. McKinnie,38,61
220,2,0:30.0,G. Temple misses free throw 2 of 2,,38,61
221,2,0:29.0,,Defensive rebound by D. Green,38,61
222,2,0:08.0,,K. Durant misses 3-pt jump shot from 27 ft,38,61
223,2,0:06.0,Defensive rebound by J. Carter,,38,61
224,2,0:02.0,G. Temple misses 3-pt jump shot from 26 ft,,38,61
225,2,0:00.0,Offensive rebound by Team,,38,61
226,3,11:41.0,K. Anderson makes 2-pt layup from 3 ft (assist by M. Gasol),,40,61
227,3,11:28.0,,K. Durant misses 2-pt jump shot from 15 ft,40,61
228,3,11:27.0,Defensive rebound by G. Temple,,40,61
229,3,11:16.0,M. Gasol misses 2-pt jump shot from 22 ft,,40,61
230,3,11:15.0,,Defensive rebound by S. Curry,40,61
231,3,11:07.0,,D. Green misses 2-pt jump shot from 10 ft,40,61
232,3,11:06.0,Defensive rebound by M. Gasol,,40,61
233,3,10:59.0,K. Anderson makes 2-pt jump shot from 10 ft (assist by S. Mack),,42,61
234,3,10:45.0,,K. Durant misses 2-pt jump shot from 20 ft,42,61
235,3,10:44.0,Defensive rebound by J. Jackson,,42,61
236,3,10:37.0,M. Gasol makes 3-pt jump shot from 27 ft (assist by S. Mack),,45,61
237,3,10:18.0,,Turnover by D. Green (bad pass; steal by G. Temple),45,61
238,3,10:04.0,G. Temple makes 2-pt jump shot from 16 ft,,47,61
239,3,9:40.0,,K. Thompson makes 2-pt jump shot from 15 ft (assist by D. Green),47,63
240,3,9:15.0,M. Gasol misses 3-pt jump shot from 26 ft,,47,63
241,3,9:13.0,,Defensive rebound by K. Looney,47,63
242,3,9:06.0,,S. Curry makes 2-pt jump shot from 10 ft,47,65
243,3,8:51.0,Personal foul by K. Looney (drawn by M. Gasol),,47,65
244,3,8:48.0,S. Mack misses 2-pt layup from 3 ft,,47,65
245,3,8:47.0,,Defensive rebound by D. Green,47,65
246,3,8:40.0,,S. Curry makes 3-pt jump shot from 26 ft (assist by K. Thompson),47,68
247,3,8:22.0,K. Anderson makes 2-pt hook shot from 6 ft (assist by S. Mack),,49,68
248,3,8:16.0,,Turnover by S. Curry (bad pass; steal by G. Temple),49,68
249,3,8:11.0,Shooting foul by D. Green (drawn by S. Mack),,49,68
250,3,8:11.0,S. Mack makes free throw 1 of 2,,50,68
251,3,8:11.0,S. Mack misses free throw 2 of 2,,50,68
252,3,8:09.0,,Defensive rebound by D. Green,50,68
253,3,8:00.0,,K. Durant misses 3-pt jump shot from 25 ft,50,68
254,3,7:58.0,Defensive rebound by S. Mack,,50,68
255,3,7:57.0,Personal foul by S. Curry (drawn by S. Mack),,50,68
256,3,7:41.0,K. Anderson makes 2-pt layup from 2 ft (assist by M. Gasol),,52,68
257,3,7:24.0,,K. Durant makes 2-pt dunk from 1 ft (assist by K. Thompson),52,70
258,3,7:07.0,Turnover by K. Anderson (bad pass),,52,70
259,3,7:07.0,Memphis full timeout,,52,70
260,3,6:56.0,,S. Curry misses 2-pt jump shot from 19 ft,52,70
261,3,6:55.0,,Offensive rebound by K. Looney,52,70
262,3,6:47.0,,S. Curry makes 2-pt layup from 2 ft (assist by K. Durant),52,72
263,3,6:23.0,,Violation by Team (kicked ball),52,72
264,3,6:16.0,Shooting foul by K. Looney (drawn by M. Gasol),,52,72
265,3,6:16.0,M. Gasol makes free throw 1 of 2,,53,72
266,3,6:16.0,,J. Jerebko enters the game for K. Looney,53,72
267,3,6:16.0,M. Gasol makes free throw 2 of 2,,54,72
268,3,6:02.0,,J. Jerebko misses 3-pt jump shot from 26 ft,54,72
269,3,5:58.0,Defensive rebound by K. Anderson,,54,72
270,3,5:53.0,J. Jackson makes 2-pt hook shot from 8 ft (assist by M. Gasol),,56,72
271,3,5:32.0,,J. Jerebko makes 2-pt jump shot from 20 ft (assist by K. Durant),56,74
272,3,5:05.0,G. Temple makes 3-pt jump shot from 23 ft (assist by M. Gasol),,59,74
273,3,4:50.0,,J. Jerebko misses 2-pt hook shot from 8 ft,59,74
274,3,4:47.0,,Offensive rebound by J. Jerebko,59,74
275,3,4:44.0,,Turnover by J. Jerebko (traveling),59,74
276,3,4:31.0,Offensive foul by K. Anderson (drawn by K. Durant),,59,74
277,3,4:31.0,Turnover by K. Anderson (offensive foul),,59,74
278,3,4:20.0,,K. Durant makes 2-pt dunk from 1 ft (assist by D. Green),59,76
279,3,3:57.0,K. Anderson misses 3-pt jump shot from 26 ft,,59,76
280,3,3:54.0,,Defensive rebound by S. Curry,59,76
281,3,3:51.0,,J. Jerebko misses 3-pt jump shot from 23 ft,59,76
282,3,3:45.0,Defensive rebound by S. Mack,,59,76
283,3,3:30.0,M. Gasol misses 2-pt jump shot from 5 ft (block by K. Durant),,59,76
284,3,3:28.0,,Defensive rebound by J. Jerebko,59,76
285,3,3:27.0,,Shooting foul by G. Temple (drawn by K. Durant),59,76
286,3,3:27.0,,K. Durant makes free throw 1 of 2,59,77
287,3,3:27.0,J. Carter enters the game for K. Anderson,,59,77
288,3,3:27.0,O. Casspi enters the game for J. Jackson,,59,77
289,3,3:27.0,J. Green enters the game for S. Mack,,59,77
290,3,3:27.0,,J. Bell enters the game for S. Curry,59,77
291,3,3:27.0,,S. Livingston enters the game for D. Green,59,77
292,3,3:27.0,,K. Durant makes free throw 2 of 2,59,78
293,3,3:02.0,O. Casspi misses 3-pt jump shot from 27 ft,,59,78
294,3,3:01.0,Offensive rebound by Team,,59,78
295,3,2:51.0,M. Gasol makes 2-pt jump shot from 12 ft,,61,78
296,3,2:31.0,,J. Bell misses 2-pt jump shot from 5 ft (block by G. Temple),61,78
297,3,2:30.0,Defensive rebound by J. Carter,,61,78
298,3,2:26.0,G. Temple misses 2-pt jump shot from 8 ft,,61,78
299,3,2:26.0,Offensive rebound by Team,,61,78
300,3,2:26.0,,Loose ball foul by J. Jerebko (drawn by J. Green),61,78
301,3,2:26.0,Memphis full timeout,,61,78
302,3,2:26.0,M. Brooks enters the game for G. Temple,,61,78
303,3,2:26.0,,A. Iguodala enters the game for K. Thompson,61,78
304,3,2:26.0,J. Green misses free throw 1 of 2,,61,78
305,3,2:26.0,Offensive rebound by Team,,61,78
306,3,2:26.0,J. Green makes free throw 2 of 2,,62,78
307,3,2:08.0,,S. Livingston makes 2-pt dunk from 2 ft (assist by J. Bell),62,80
308,3,1:53.0,Turnover by M. Brooks (bad pass; steal by J. Bell),,62,80
309,3,1:53.0,,J. Bell makes 2-pt dunk from 1 ft,62,82
310,3,1:53.0,,Shooting foul by M. Gasol (drawn by J. Bell),62,82
311,3,1:53.0,,J. Bell misses free throw 1 of 1,62,82
312,3,1:52.0,Defensive rebound by O. Casspi,,62,82
313,3,1:37.0,J. Green makes 2-pt jump shot from 14 ft (assist by O. Casspi),,64,82
314,3,1:24.0,,K. Durant makes 2-pt jump shot from 16 ft,64,84
315,3,1:14.0,J. Green misses 2-pt hook shot from 9 ft (block by J. Bell),,64,84
316,3,1:13.0,,Defensive rebound by Team,64,84
317,3,1:13.0,J. Noah enters the game for M. Gasol,,64,84
318,3,0:58.0,,J. Bell misses 2-pt layup from 2 ft,64,84
319,3,0:57.0,,Offensive rebound by J. Bell,64,84
320,3,0:57.0,,J. Bell misses 2-pt layup at rim,64,84
321,3,0:56.0,Defensive rebound by O. Casspi,,64,84
322,3,0:41.0,Turnover by M. Brooks (lost ball; steal by A. Iguodala),,64,84
323,3,0:29.0,,Turnover by S. Livingston (lost ball; steal by J. Carter),64,84
324,3,0:11.0,J. Carter makes 3-pt jump shot from 28 ft,,67,84
325,3,0:03.0,,K. Durant misses 2-pt jump shot from 14 ft (block by J. Green),67,84
326,3,0:00.0,,Offensive rebound by Team,67,84
327,4,11:42.0,,S. Livingston misses 2-pt jump shot from 14 ft,67,84
328,4,11:41.0,Defensive rebound by O. Casspi,,67,84
329,4,11:26.0,J. Green misses 3-pt jump shot from 26 ft,,67,84
330,4,11:24.0,,Defensive rebound by A. Iguodala,67,84
331,4,11:15.0,,S. Curry makes 3-pt jump shot from 29 ft (assist by A. Iguodala),67,87
332,4,10:59.0,O. Casspi makes 2-pt jump shot from 9 ft,,69,87
333,4,10:49.0,,Turnover by D. Green (bad pass),69,87
334,4,10:26.0,M. Brooks makes 2-pt layup from 2 ft,,71,87
335,4,10:14.0,,D. Green misses 2-pt hook shot from 10 ft,71,87
336,4,10:13.0,Defensive rebound by M. Brooks,,71,87
337,4,9:57.0,M. Brooks misses 3-pt jump shot from 28 ft,,71,87
338,4,9:55.0,,Defensive rebound by D. Green,71,87
339,4,9:52.0,,Personal foul by J. Noah (drawn by D. Green),71,87
340,4,9:44.0,,A. Iguodala makes 3-pt jump shot from 24 ft (assist by D. Green),71,90
341,4,9:33.0,J. Carter makes 2-pt jump shot from 6 ft,,73,90
342,4,9:26.0,,Personal foul by J. Carter (drawn by S. Curry),73,90
343,4,9:20.0,,Shooting foul by M. Brooks (drawn by D. Green),73,90
344,4,9:20.0,,D. Green makes free throw 1 of 2,73,91
345,4,9:20.0,,D. Green makes free throw 2 of 2,73,92
346,4,9:07.0,J. Green misses 2-pt jump shot from 20 ft,,73,92
347,4,9:06.0,,Defensive rebound by S. Curry,73,92
348,4,8:56.0,,Turnover by S. Curry (bad pass; steal by J. Green),73,92
349,4,8:52.0,O. Casspi makes 2-pt layup from 2 ft (assist by J. Noah),,75,92
350,4,8:40.0,,Personal foul by J. Carter (drawn by S. Curry),75,92
351,4,8:34.0,,S. Curry misses 3-pt jump shot from 28 ft,75,92
352,4,8:32.0,Defensive rebound by J. Green,,75,92
353,4,8:27.0,J. Carter misses 2-pt jump shot from 18 ft,,75,92
354,4,8:26.0,,Defensive rebound by S. Curry,75,92
355,4,8:26.0,,A. McKinnie enters the game for J. Jerebko,75,92
356,4,8:26.0,,K. Thompson enters the game for S. Livingston,75,92
357,4,8:06.0,,A. McKinnie misses 3-pt jump shot from 23 ft,75,92
358,4,8:04.0,Defensive rebound by J. Green,,75,92
359,4,7:53.0,O. Casspi makes 2-pt layup from 2 ft (assist by J. Noah),,77,92
360,4,7:41.0,,S. Curry misses 2-pt layup from 3 ft,77,92
361,4,7:40.0,,Offensive rebound by A. Iguodala,77,92
362,4,7:31.0,,A. McKinnie misses 2-pt jump shot from 22 ft,77,92
363,4,7:30.0,Defensive rebound by Team,,77,92
364,4,7:30.0,Memphis full timeout,,77,92
365,4,7:30.0,,K. Durant enters the game for A. Iguodala,77,92
366,4,7:11.0,Shooting foul by A. McKinnie (drawn by O. Casspi),,77,92
367,4,7:11.0,O. Casspi makes free throw 1 of 2,,78,92
368,4,7:11.0,,J. Jerebko enters the game for A. McKinnie,78,92
369,4,7:11.0,O. Casspi makes free throw 2 of 2,,79,92
370,4,6:54.0,,J. Jerebko makes 3-pt jump shot from 27 ft (assist by S. Curry),79,95
371,4,6:36.0,O. Casspi makes 2-pt layup from 1 ft,,81,95
372,4,6:24.0,,K. Durant makes 3-pt jump shot from 27 ft (assist by J. Jerebko),81,98
373,4,6:08.0,J. Carter misses 3-pt jump shot from 26 ft,,81,98
374,4,6:06.0,,Defensive rebound by K. Thompson,81,98
375,4,5:55.0,,J. Jerebko misses 3-pt jump shot from 30 ft,81,98
376,4,5:53.0,Defensive rebound by J. Green,,81,98
377,4,5:39.0,J. Noah makes 2-pt hook shot from 7 ft,,83,98
378,4,5:30.0,,Turnover by S. Curry (bad pass),83,98
379,4,5:30.0,I. Rabb enters the game for J. Noah,,83,98
380,4,5:13.0,J. Carter misses 3-pt jump shot from 27 ft,,83,98
381,4,5:11.0,Offensive rebound by I. Rabb,,83,98
382,4,5:07.0,O. Casspi makes 3-pt jump shot from 26 ft (assist by I. Rabb),,86,98
383,4,4:45.0,,Turnover by K. Durant (bad pass; steal by J. Green),86,98
384,4,4:41.0,Offensive foul by I. Rabb (drawn by J. Jerebko),,86,98
385,4,4:41.0,Turnover by I. Rabb (offensive foul),,86,98
386,4,4:26.0,,S. Curry misses 2-pt layup from 4 ft (block by O. Casspi),86,98
387,4,4:25.0,,Offensive rebound by Team,86,98
