,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,ATLANTA_ACTION,WASHINGTON_SCORE,ATLANTA_SCORE
61,1,5:31.0,,D. Bembry enters the game for D. Dedmon,10,18
62,1,5:31.0,,A. Len enters the game for K. Huerter,10,18
63,1,5:27.0,,Personal foul by J. Green (drawn by A. Len),10,18
64,1,5:20.0,,K. Bazemore misses 3-pt jump shot from 23 ft,10,18
65,1,5:17.0,Defensive rebound by J. Green,,10,18
66,1,5:11.0,J. Wall misses 2-pt jump shot from 18 ft,,10,18
67,1,5:05.0,,Defensive rebound by J. Lin,10,18
68,1,4:59.0,,V. Carter makes 3-pt jump shot from 27 ft (assist by D. Bembry),10,21
69,1,4:42.0,B. Beal misses 3-pt jump shot from 24 ft,,10,21
70,1,4:39.0,,Defensive rebound by V. Carter,10,21
71,1,4:35.0,,V. Carter misses 3-pt jump shot from 26 ft,10,21
72,1,4:31.0,Defensive rebound by T. Ariza,,10,21
73,1,4:29.0,Shooting foul by D. Bembry (drawn by J. Green),,10,21
74,1,4:29.0,J. Green makes free throw 1 of 2,,11,21
75,1,4:29.0,T. Satoranský enters the game for T. Ariza,,11,21
76,1,4:29.0,,D. Hamilton enters the game for K. Bazemore,11,21
77,1,4:29.0,J. Green makes free throw 2 of 2,,12,21
78,1,4:15.0,,D. Hamilton misses 3-pt jump shot from 25 ft,12,21
79,1,4:10.0,,Offensive rebound by A. Len,12,21
80,1,4:10.0,,Offensive foul by A. Len (drawn by M. Morris),12,21
81,1,4:10.0,,Turnover by A. Len (offensive foul),12,21
82,1,4:10.0,I. Mahinmi enters the game for J. Green,,12,21
83,1,3:59.0,Shooting foul by A. Len (drawn by I. Mahinmi),,12,21
84,1,3:59.0,I. Mahinmi makes free throw 1 of 2,,13,21
85,1,3:59.0,I. Mahinmi makes free throw 2 of 2,,14,21
86,1,3:44.0,,J. Lin misses 2-pt jump shot from 16 ft,14,21
87,1,3:43.0,,Offensive rebound by Team,14,21
88,1,3:43.0,Loose ball foul by I. Mahinmi (drawn by A. Len),,14,21
89,1,3:40.0,,Turnover by A. Len (traveling),14,21
90,1,3:25.0,J. Wall misses 2-pt layup from 1 ft (block by A. Len),,14,21
91,1,3:21.0,Offensive rebound by M. Morris,,14,21
92,1,3:16.0,J. Wall misses 3-pt jump shot from 24 ft,,14,21
93,1,3:13.0,,Defensive rebound by A. Len,14,21
94,1,3:10.0,,Personal foul by J. Wall (drawn by J. Lin),14,21
95,1,3:10.0,,J. Lin makes free throw 1 of 2,14,22
96,1,3:10.0,C. Randle enters the game for J. Wall,,14,22
97,1,3:10.0,,J. Lin makes free throw 2 of 2,14,23
98,1,3:02.0,Personal foul by V. Carter (drawn by M. Morris),,14,23
99,1,3:02.0,M. Morris makes free throw 1 of 2,,15,23
100,1,3:02.0,M. Morris makes free throw 2 of 2,,16,23
101,1,2:39.0,,J. Lin misses 3-pt jump shot from 23 ft,16,23
102,1,2:36.0,Defensive rebound by T. Satoranský,,16,23
103,1,2:29.0,Turnover by C. Randle (traveling),,16,23
104,1,2:21.0,,Personal foul by C. Randle (drawn by J. Lin),16,23
105,1,2:21.0,,J. Lin makes free throw 1 of 2,16,24
106,1,2:21.0,S. Dekker enters the game for B. Beal,,16,24
107,1,2:21.0,,T. Young enters the game for D. Bembry,16,24
108,1,2:21.0,,J. Lin makes free throw 2 of 2,16,25
109,1,2:09.0,C. Randle makes 3-pt jump shot from 26 ft (assist by I. Mahinmi),,19,25
110,1,1:55.0,,J. Lin misses 2-pt jump shot from 5 ft,19,25
111,1,1:52.0,Defensive rebound by I. Mahinmi,,19,25
112,1,1:50.0,Personal foul by V. Carter (drawn by C. Randle),,19,25
113,1,1:50.0,C. Randle makes free throw 1 of 2,,20,25
114,1,1:50.0,,J. Anderson enters the game for V. Carter,20,25
115,1,1:50.0,C. Randle makes free throw 2 of 2,,21,25
116,1,1:39.0,,Turnover by T. Young (bad pass),21,25
117,1,1:33.0,Personal foul by J. Anderson (drawn by M. Morris),,21,25
118,1,1:33.0,M. Morris misses free throw 1 of 2,,21,25
119,1,1:33.0,Offensive rebound by Team,,21,25
120,1,1:33.0,,K. Huerter enters the game for J. Lin,21,25
121,1,1:33.0,M. Morris makes free throw 2 of 2,,22,25
122,1,1:26.0,,Personal foul by C. Randle (drawn by T. Young),22,25
123,1,1:26.0,,T. Young makes free throw 1 of 2,22,26
124,1,1:26.0,,T. Young makes free throw 2 of 2,22,27
125,1,1:12.0,Shooting foul by A. Len (drawn by T. Satoranský),,22,27
126,1,1:12.0,T. Satoranský misses free throw 1 of 2,,22,27
127,1,1:12.0,Offensive rebound by Team,,22,27
128,1,1:12.0,,D. Dedmon enters the game for A. Len,22,27
129,1,1:12.0,T. Satoranský makes free throw 2 of 2,,23,27
130,1,1:02.0,,T. Young makes 3-pt jump shot from 27 ft,23,30
131,1,0:45.0,M. Morris misses 2-pt jump shot from 14 ft,,23,30
132,1,0:41.0,,Defensive rebound by D. Dedmon,23,30
133,1,0:36.0,,D. Dedmon makes 3-pt jump shot from 27 ft (assist by D. Hamilton),23,33
134,1,0:24.0,Personal foul by J. Anderson (drawn by M. Morris),,23,33
135,1,0:24.0,M. Morris makes free throw 1 of 2,,24,33
136,1,0:24.0,M. Morris misses free throw 2 of 2,,24,33
137,1,0:22.0,,Defensive rebound by K. Huerter,24,33
138,1,0:00.0,,T. Young makes 2-pt jump shot from 14 ft (assist by K. Huerter),24,35
139,2,12:00.0,,Violation by Team (delay of game),24,35
140,2,11:47.0,M. Morris makes 2-pt dunk from 1 ft (assist by T. Satoranský),,26,35
141,2,11:26.0,,Shooting foul by M. Morris (drawn by D. Dedmon),26,35
142,2,11:26.0,,D. Dedmon misses free throw 1 of 2,26,35
143,2,11:26.0,,Offensive rebound by Team,26,35
144,2,11:26.0,,D. Dedmon makes free throw 2 of 2,26,36
145,2,11:15.0,M. Morris misses 3-pt jump shot from 25 ft,,26,36
146,2,11:12.0,Offensive rebound by T. Satoranský,,26,36
147,2,11:10.0,C. Randle misses 3-pt jump shot from 26 ft,,26,36
148,2,11:10.0,Offensive rebound by M. Morris,,26,36
149,2,11:10.0,Shooting foul by K. Bazemore (drawn by M. Morris),,26,36
150,2,11:10.0,M. Morris makes free throw 1 of 2,,27,36
151,2,11:10.0,M. Morris misses free throw 2 of 2,,27,36
152,2,11:08.0,,Defensive rebound by J. Collins,27,36
153,2,10:51.0,,Turnover by J. Collins (lost ball; steal by M. Morris),27,36
154,2,10:42.0,T. Satoranský makes 2-pt layup from 1 ft,,29,36
155,2,10:40.0,,Atlanta full timeout,29,36
156,2,10:23.0,,T. Young misses 3-pt jump shot from 27 ft,29,36
157,2,10:17.0,,Offensive rebound by J. Collins,29,36
158,2,10:17.0,,J. Collins makes 2-pt dunk from 1 ft,29,38
159,2,9:58.0,M. Morris misses 2-pt jump shot from 13 ft,,29,38
160,2,9:54.0,,Defensive rebound by T. Young,29,38
161,2,9:53.0,,Shooting foul by T. Satoranský (drawn by J. Collins),29,38
162,2,9:53.0,,J. Collins makes free throw 1 of 2,29,39
163,2,9:53.0,,J. Collins makes free throw 2 of 2,29,40
164,2,9:42.0,C. Randle misses 3-pt jump shot from 23 ft,,29,40
165,2,9:41.0,,Defensive rebound by Team,29,40
166,2,9:41.0,Loose ball foul by I. Mahinmi (drawn by D. Dedmon),,29,40
167,2,9:41.0,J. Green enters the game for I. Mahinmi,,29,40
168,2,9:41.0,J. Wall enters the game for C. Randle,,29,40
169,2,9:25.0,,T. Young misses 2-pt jump shot from 18 ft,29,40
170,2,9:21.0,,Offensive rebound by K. Bazemore,29,40
171,2,9:19.0,,K. Bazemore misses 2-pt jump shot from 1 ft,29,40
172,2,9:17.0,Defensive rebound by J. Green,,29,40
173,2,9:02.0,S. Dekker makes 2-pt layup from 2 ft (assist by M. Morris),,31,40
174,2,8:47.0,,Shooting foul by M. Morris (drawn by J. Collins),31,40
175,2,8:47.0,,J. Collins makes free throw 1 of 2,31,41
176,2,8:47.0,T. Ariza enters the game for M. Morris,,31,41
177,2,8:47.0,,J. Collins makes free throw 2 of 2,31,42
178,2,8:31.0,J. Wall misses 2-pt jump shot from 18 ft,,31,42
179,2,8:28.0,Offensive rebound by S. Dekker,,31,42
180,2,8:24.0,S. Dekker misses 2-pt layup from 1 ft,,31,42
181,2,8:21.0,,Defensive rebound by D. Dedmon,31,42
182,2,8:14.0,,D. Dedmon makes 2-pt dunk from 1 ft (assist by J. Collins),31,44
183,2,7:59.0,Turnover by T. Satoranský (bad pass; steal by T. Young),,31,44
184,2,7:54.0,,Turnover by T. Young (traveling),31,44
185,2,7:54.0,B. Beal enters the game for T. Satoranský,,31,44
186,2,7:48.0,Offensive foul by J. Wall (drawn by K. Bazemore),,31,44
187,2,7:48.0,Turnover by J. Wall (offensive foul),,31,44
188,2,7:48.0,T. Satoranský enters the game for J. Wall,,31,44
189,2,7:48.0,,V. Carter enters the game for J. Collins,31,44
190,2,7:48.0,,J. Lin enters the game for T. Young,31,44
191,2,7:38.0,,Turnover by D. Dedmon (3 sec),31,44
192,2,7:22.0,Turnover by T. Satoranský (bad pass; steal by V. Carter),,31,44
193,2,7:17.0,,Turnover by V. Carter (bad pass; steal by S. Dekker),31,44
194,2,7:13.0,T. Satoranský makes 2-pt jump shot from 2 ft (assist by T. Ariza),,33,44
195,2,7:04.0,,Turnover by V. Carter (turnover),33,44
196,2,7:04.0,,Loose ball foul by V. Carter (drawn by S. Dekker),33,44
197,2,6:58.0,B. Beal makes 2-pt layup from 1 ft,,35,44
198,2,6:57.0,,Atlanta full timeout,35,44
199,2,6:57.0,,D. Bembry enters the game for D. Dedmon,35,44
200,2,6:57.0,,A. Len enters the game for K. Huerter,35,44
201,2,6:38.0,,D. Bembry misses 3-pt jump shot from 23 ft,35,44
202,2,6:34.0,Defensive rebound by B. Beal,,35,44
203,2,6:32.0,B. Beal makes 2-pt layup from 1 ft,,37,44
204,2,6:16.0,,J. Lin misses 3-pt jump shot from 25 ft,37,44
205,2,6:15.0,Defensive rebound by Team,,37,44
206,2,6:15.0,,Loose ball foul by D. Bembry (drawn by J. Green),37,44
207,2,6:04.0,Personal foul by K. Bazemore (drawn by B. Beal),,37,44
208,2,5:55.0,J. Green misses 2-pt jump shot from 15 ft (block by K. Bazemore),,37,44
209,2,5:54.0,,Defensive rebound by K. Bazemore,37,44
210,2,5:51.0,,K. Bazemore makes 2-pt dunk from 2 ft,37,46
211,2,5:35.0,Turnover by S. Dekker (traveling),,37,46
212,2,5:28.0,,V. Carter misses 2-pt layup from 9 ft,37,46
213,2,5:25.0,,Offensive rebound by V. Carter,37,46
214,2,5:22.0,,D. Bembry misses 2-pt layup from 1 ft,37,46
215,2,5:19.0,Defensive rebound by B. Beal,,37,46
216,2,5:18.0,Shooting foul by J. Lin (drawn by B. Beal),,37,46
217,2,5:18.0,B. Beal makes free throw 1 of 2,,38,46
218,2,5:18.0,B. Beal makes free throw 2 of 2,,39,46
219,2,5:02.0,,Shooting foul by T. Satoranský (drawn by A. Len),39,46
220,2,5:02.0,,A. Len makes free throw 1 of 2,39,47
221,2,5:02.0,I. Mahinmi enters the game for S. Dekker,,39,47
222,2,5:02.0,,J. Collins enters the game for V. Carter,39,47
223,2,5:02.0,,A. Len makes free throw 2 of 2,39,48
224,2,4:55.0,Offensive foul by I. Mahinmi (drawn by D. Bembry),,39,48
225,2,4:55.0,Turnover by I. Mahinmi (offensive foul),,39,48
226,2,4:55.0,,K. Huerter enters the game for K. Bazemore,39,48
227,2,4:55.0,,T. Young enters the game for J. Lin,39,48
228,2,4:42.0,,T. Young misses 3-pt jump shot from 26 ft,39,48
229,2,4:40.0,Defensive rebound by J. Green,,39,48
230,2,4:38.0,Shooting foul by T. Young (drawn by B. Beal),,39,48
231,2,4:38.0,B. Beal misses free throw 1 of 2,,39,48
232,2,4:38.0,Offensive rebound by Team,,39,48
233,2,4:38.0,B. Beal makes free throw 2 of 2,,40,48
234,2,4:21.0,,J. Collins misses 2-pt layup from 1 ft,40,48
235,2,4:17.0,Defensive rebound by T. Ariza,,40,48
236,2,4:15.0,B. Beal makes 2-pt layup from 3 ft (assist by T. Ariza),,42,48
237,2,4:06.0,,K. Huerter makes 2-pt jump shot from 3 ft,42,50
238,2,3:50.0,T. Ariza misses 2-pt jump shot from 2 ft (block by A. Len),,42,50
239,2,3:50.0,,Defensive rebound by D. Bembry,42,50
240,2,3:40.0,,Turnover by J. Collins (bad pass; steal by B. Beal),42,50
241,2,3:35.0,J. Green makes 3-pt jump shot from 23 ft (assist by T. Satoranský),,45,50
242,2,3:08.0,,Shooting foul by T. Satoranský (drawn by T. Young),45,50
243,2,3:08.0,,T. Young makes free throw 1 of 3,45,51
244,2,3:08.0,,T. Young makes free throw 2 of 3,45,52
245,2,3:08.0,C. Randle enters the game for T. Satoranský,,45,52
246,2,3:08.0,,D. Hamilton enters the game for D. Bembry,45,52
247,2,3:08.0,,T. Young makes free throw 3 of 3,45,53
248,2,2:58.0,B. Beal makes 2-pt layup from 2 ft,,47,53
249,2,2:50.0,,A. Len makes 2-pt dunk from 1 ft (assist by T. Young),47,55
250,2,2:41.0,T. Ariza makes 3-pt jump shot from 23 ft (assist by B. Beal),,50,55
251,2,2:28.0,,K. Huerter makes 3-pt jump shot from 28 ft (assist by T. Young),50,58
252,2,2:09.0,I. Mahinmi misses 2-pt layup from 4 ft,,50,58
253,2,2:06.0,,Defensive rebound by J. Collins,50,58
254,2,2:01.0,,J. Collins misses 3-pt jump shot from 25 ft,50,58
255,2,1:58.0,Defensive rebound by T. Ariza,,50,58
256,2,1:47.0,Shooting foul by J. Collins (drawn by B. Beal),,50,58
257,2,1:47.0,B. Beal makes free throw 1 of 2,,51,58
258,2,1:47.0,T. Bryant enters the game for I. Mahinmi,,51,58
259,2,1:47.0,,V. Carter enters the game for J. Collins,51,58
260,2,1:47.0,,D. Dedmon enters the game for A. Len,51,58
261,2,1:47.0,B. Beal makes free throw 2 of 2,,52,58
262,2,1:23.0,,Turnover by T. Young (bad pass; steal by T. Ariza),52,58
263,2,1:16.0,B. Beal misses 2-pt jump shot from 7 ft,,52,58
264,2,1:13.0,,Defensive rebound by V. Carter,52,58
265,2,0:59.0,,T. Young misses 3-pt jump shot from 25 ft,52,58
266,2,0:57.0,Defensive rebound by J. Green,,52,58
267,2,0:40.0,T. Ariza misses 3-pt jump shot from 23 ft,,52,58
268,2,0:37.0,,Defensive rebound by V. Carter,52,58
269,2,0:31.0,,Turnover by T. Young (lost ball; steal by C. Randle),52,58
270,2,0:27.0,J. Green makes 2-pt dunk from 1 ft (assist by C. Randle),,54,58
271,2,0:05.0,,K. Huerter misses 3-pt jump shot from 26 ft,54,58
272,2,0:01.0,Defensive rebound by B. Beal,,54,58
273,3,11:49.0,T. Ariza misses 3-pt jump shot from 25 ft,,54,58
274,3,11:46.0,,Defensive rebound by T. Young,54,58
275,3,11:27.0,,J. Collins misses 2-pt jump shot from 17 ft,54,58
276,3,11:27.0,Defensive rebound by B. Beal,,54,58
277,3,11:12.0,Shooting foul by K. Bazemore (drawn by T. Bryant),,54,58
278,3,11:12.0,T. Bryant makes free throw 1 of 2,,55,58
279,3,11:12.0,T. Bryant makes free throw 2 of 2,,56,58
280,3,10:55.0,,K. Huerter misses 2-pt layup from 3 ft,56,58
281,3,10:52.0,Defensive rebound by T. Ariza,,56,58
282,3,10:48.0,J. Wall misses 2-pt jump shot from 19 ft,,56,58
283,3,10:45.0,,Defensive rebound by K. Huerter,56,58
284,3,10:38.0,,K. Bazemore misses 3-pt jump shot from 26 ft,56,58
285,3,10:34.0,Defensive rebound by T. Bryant,,56,58
286,3,10:26.0,J. Wall makes 2-pt jump shot from 17 ft,,58,58
287,3,10:15.0,,Personal foul by T. Ariza (drawn by D. Dedmon),58,58
288,3,10:00.0,,K. Huerter misses 3-pt jump shot from 25 ft,58,58
289,3,9:56.0,Defensive rebound by J. Green,,58,58
290,3,9:53.0,T. Bryant makes 2-pt dunk from 1 ft (assist by J. Wall),,60,58
291,3,9:53.0,,Atlanta full timeout,60,58
292,3,9:40.0,,J. Collins misses 2-pt layup from 3 ft (block by T. Bryant),60,58
293,3,9:40.0,,Offensive rebound by Team,60,58
294,3,9:34.0,,K. Huerter misses 3-pt jump shot from 23 ft,60,58
295,3,9:29.0,,Offensive rebound by J. Collins,60,58
296,3,9:28.0,,Turnover by J. Collins (bad pass; steal by T. Ariza),60,58
297,3,9:24.0,J. Wall misses 3-pt jump shot from 25 ft,,60,58
298,3,9:22.0,Offensive rebound by Team,,60,58
299,3,9:22.0,,Loose ball foul by J. Collins (drawn by T. Bryant),60,58
300,3,9:22.0,,V. Carter enters the game for J. Collins,60,58
301,3,9:13.0,J. Green misses 3-pt jump shot from 23 ft,,60,58
302,3,9:10.0,,Defensive rebound by K. Bazemore,60,58
303,3,9:07.0,,T. Young makes 3-pt jump shot from 23 ft (assist by K. Bazemore),60,61
304,3,8:48.0,J. Wall makes 2-pt jump shot from 18 ft,,62,61
305,3,8:27.0,,K. Huerter misses 2-pt layup from 2 ft,62,61
306,3,8:27.0,,Offensive rebound by D. Dedmon,62,61
307,3,8:25.0,,D. Dedmon misses 2-pt layup from 1 ft,62,61
308,3,8:21.0,,Offensive rebound by V. Carter,62,61
309,3,8:21.0,,Shooting foul by T. Bryant (drawn by K. Bazemore),62,61
310,3,8:21.0,,K. Bazemore makes free throw 1 of 2,62,62
311,3,8:21.0,,D. Bembry enters the game for K. Huerter,62,62
312,3,8:21.0,,K. Bazemore makes free throw 2 of 2,62,63
313,3,8:01.0,J. Wall makes 3-pt jump shot from 26 ft (assist by J. Green),,65,63
314,3,7:51.0,,Personal foul by T. Bryant (drawn by T. Young),65,63
315,3,7:48.0,,Personal foul by B. Beal (drawn by T. Young),65,63
316,3,7:48.0,Technical foul by B. Beal,,65,63
317,3,7:48.0,,D. Dedmon makes technical free throw,65,64
318,3,7:39.0,,T. Young misses 2-pt jump shot from 22 ft,65,64
319,3,7:37.0,,Offensive rebound by D. Dedmon,65,64
320,3,7:35.0,,Turnover by D. Dedmon (bad pass; steal by B. Beal),65,64
321,3,7:33.0,B. Beal misses 2-pt layup from 1 ft (block by K. Bazemore),,65,64
322,3,7:33.0,Offensive rebound by Team,,65,64
323,3,7:33.0,,A. Len enters the game for D. Dedmon,65,64
324,3,7:33.0,,J. Lin enters the game for T. Young,65,64
325,3,7:29.0,J. Wall makes 3-pt jump shot from 24 ft (assist by T. Bryant),,68,64
326,3,7:17.0,,Shooting foul by J. Wall (drawn by D. Bembry),68,64
327,3,7:17.0,,D. Bembry makes free throw 1 of 2,68,65
328,3,7:17.0,T. Satoranský enters the game for J. Wall,,68,65
329,3,7:17.0,,D. Bembry misses free throw 2 of 2,68,65
330,3,7:11.0,,A. Len misses 2-pt layup at rim,68,65
331,3,7:11.0,Defensive rebound by T. Bryant,,68,65
332,3,7:11.0,,Offensive rebound by A. Len,68,65
333,3,7:00.0,J. Green misses 3-pt jump shot from 23 ft,,68,65
334,3,6:57.0,,Defensive rebound by V. Carter,68,65
335,3,6:51.0,,V. Carter makes 3-pt jump shot from 26 ft (assist by K. Bazemore),68,68
336,3,6:37.0,Personal foul by J. Lin (drawn by B. Beal),,68,68
337,3,6:29.0,Turnover by T. Ariza (out of bounds lost ball),,68,68
338,3,6:08.0,,Personal foul by T. Satoranský (drawn by K. Bazemore),68,68
339,3,6:08.0,,K. Bazemore makes free throw 1 of 2,68,69
340,3,6:08.0,C. Randle enters the game for T. Satoranský,,68,69
341,3,6:08.0,,K. Bazemore misses free throw 2 of 2,68,69
342,3,6:05.0,Defensive rebound by J. Green,,68,69
343,3,5:49.0,B. Beal misses 2-pt jump shot from 19 ft,,68,69
344,3,5:45.0,Offensive rebound by B. Beal,,68,69
345,3,5:44.0,B. Beal makes 2-pt jump shot from 17 ft,,70,69
346,3,5:24.0,,A. Len makes 2-pt dunk from 1 ft (assist by J. Lin),70,71
347,3,5:24.0,Washington full timeout,,70,71
348,3,5:24.0,,K. Huerter enters the game for K. Bazemore,70,71
349,3,5:11.0,Personal foul by D. Bembry (drawn by B. Beal),,70,71
350,3,4:57.0,T. Ariza misses 3-pt jump shot from 26 ft,,70,71
351,3,4:55.0,Offensive rebound by B. Beal,,70,71
352,3,4:45.0,Turnover by J. Green (bad pass; steal by K. Huerter),,70,71
353,3,4:40.0,,Personal foul by B. Beal (drawn by A. Len),70,71
354,3,4:40.0,,A. Len makes free throw 1 of 2,70,72
355,3,4:40.0,M. Morris enters the game for T. Bryant,,70,72
356,3,4:40.0,,A. Len makes free throw 2 of 2,70,73
357,3,4:23.0,Turnover by J. Green (out of bounds lost ball),,70,73
358,3,4:07.0,,K. Huerter misses 2-pt layup from 2 ft,70,73
359,3,4:05.0,Defensive rebound by T. Ariza,,70,73
360,3,4:01.0,B. Beal makes 2-pt layup from 1 ft,,72,73
361,3,3:48.0,,Turnover by V. Carter (bad pass; steal by T. Ariza),72,73
362,3,3:42.0,B. Beal makes 3-pt jump shot from 23 ft (assist by M. Morris),,75,73
363,3,3:41.0,,Atlanta full timeout,75,73
364,3,3:30.0,,Turnover by D. Bembry (bad pass),75,73
365,3,3:13.0,Turnover by B. Beal (bad pass; steal by V. Carter),,75,73
366,3,3:11.0,,Personal foul by M. Morris (drawn by A. Len),75,73
367,3,3:11.0,,A. Len misses free throw 1 of 2,75,73
368,3,3:11.0,,Offensive rebound by Team,75,73
369,3,3:11.0,,T. Young enters the game for J. Lin,75,73
370,3,3:11.0,,A. Len makes free throw 2 of 2,75,74
371,3,2:51.0,B. Beal makes 3-pt jump shot from 24 ft (assist by M. Morris),,78,74
372,3,2:33.0,,Personal foul by M. Morris (drawn by A. Len),78,74
373,3,2:33.0,,A. Len makes free throw 1 of 2,78,75
374,3,2:33.0,I. Mahinmi enters the game for M. Morris,,78,75
375,3,2:33.0,,A. Len makes free throw 2 of 2,78,76
376,3,2:20.0,Personal foul by V. Carter (drawn by I. Mahinmi),,78,76
377,3,2:20.0,I. Mahinmi misses free throw 1 of 2,,78,76
378,3,2:20.0,Offensive rebound by Team,,78,76
379,3,2:20.0,,K. Bazemore enters the game for D. Bembry,78,76
380,3,2:20.0,I. Mahinmi misses free throw 2 of 2,,78,76
381,3,2:17.0,,Defensive rebound by T. Young,78,76
382,3,1:58.0,,A. Len makes 2-pt dunk from 1 ft (assist by T. Young),78,78
383,3,1:41.0,T. Ariza misses 2-pt layup from 3 ft,,78,78
384,3,1:38.0,,Defensive rebound by A. Len,78,78
385,3,1:33.0,,Turnover by T. Young (bad pass; steal by T. Ariza),78,78
386,3,1:28.0,J. Green makes 2-pt dunk from 1 ft (assist by C. Randle),,80,78
387,3,1:14.0,,Shooting foul by J. Green (drawn by A. Len),80,78
388,3,1:14.0,,A. Len makes free throw 1 of 2,80,79
389,3,1:14.0,Washington full timeout,,80,79
390,3,1:14.0,,A. Len makes free throw 2 of 2,80,80
391,3,1:00.0,Turnover by B. Beal (out of bounds lost ball),,80,80
392,3,0:48.0,,Shooting foul by I. Mahinmi (drawn by K. Huerter),80,80
393,3,0:48.0,,K. Huerter makes free throw 1 of 2,80,81
394,3,0:48.0,,K. Huerter makes free throw 2 of 2,80,82
395,3,0:30.0,Shooting foul by T. Young (drawn by C. Randle),,80,82
396,3,0:30.0,C. Randle makes free throw 1 of 2,,81,82
