,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,PHILADELPHIA_ACTION,BROOKLYN_SCORE,PHILADELPHIA_SCORE
213,2,1:52.0,R. Hollis-Jefferson makes free throw 1 of 2,,48,57
214,2,1:52.0,,B. Marjanović enters the game for J. Embiid,48,57
215,2,1:52.0,,Technical foul by J. Embiid,48,57
216,2,1:52.0,J. Harris makes technical free throw,,49,57
217,2,1:52.0,R. Hollis-Jefferson makes free throw 2 of 2,,50,57
218,2,1:45.0,,Personal foul by S. Dinwiddie (drawn by B. Simmons),50,57
219,2,1:45.0,D. Carroll enters the game for S. Napier,,50,57
220,2,1:41.0,Technical foul by D. Russell,,50,57
221,2,1:41.0,,J. Redick makes technical free throw,50,58
222,2,1:33.0,,B. Marjanović makes 2-pt jump shot from 20 ft (assist by M. Scott),50,60
223,2,1:21.0,J. Harris makes 2-pt jump shot from 8 ft (assist by S. Dinwiddie),,52,60
224,2,1:13.0,,J. Redick makes 3-pt jump shot from 25 ft (assist by B. Simmons),52,63
225,2,0:54.0,S. Dinwiddie makes 2-pt jump shot from 8 ft,,54,63
226,2,0:45.0,,J. Redick makes 3-pt jump shot from 27 ft (assist by B. Marjanović),54,66
227,2,0:30.0,R. Hollis-Jefferson makes 2-pt layup from 3 ft (assist by S. Dinwiddie),,56,66
228,2,0:22.0,,Personal foul by S. Dinwiddie (drawn by B. Simmons),56,66
229,2,0:22.0,,B. Simmons makes free throw 1 of 2,56,67
230,2,0:22.0,,T. Harris enters the game for B. Marjanović,56,67
231,2,0:22.0,,B. Simmons makes free throw 2 of 2,56,68
232,2,0:03.0,R. Hollis-Jefferson makes 2-pt jump shot from 9 ft (assist by J. Harris),,58,68
233,2,0:00.0,,J. Redick misses 3-pt jump shot from 27 ft (block by D. Carroll),58,68
234,2,0:00.0,,Offensive rebound by Team,58,68
235,3,11:45.0,J. Harris misses 2-pt layup from 2 ft,,58,68
236,3,11:40.0,Offensive rebound by R. Hollis-Jefferson,,58,68
237,3,11:40.0,R. Hollis-Jefferson misses 2-pt layup at rim,,58,68
238,3,11:40.0,Offensive rebound by R. Hollis-Jefferson,,58,68
239,3,11:36.0,R. Hollis-Jefferson misses 2-pt layup from 4 ft,,58,68
240,3,11:33.0,,Defensive rebound by J. Redick,58,68
241,3,11:24.0,,B. Simmons misses 2-pt jump shot from 5 ft,58,68
242,3,11:24.0,,Offensive rebound by Team,58,68
243,3,11:17.0,,J. Embiid makes 2-pt jump shot from 8 ft,58,70
244,3,11:07.0,J. Harris makes 3-pt jump shot from 25 ft (assist by D. Russell),,61,70
245,3,10:52.0,,Turnover by J. Embiid (lost ball; steal by R. Hollis-Jefferson),61,70
246,3,10:47.0,Turnover by D. Russell (bad pass; steal by J. Embiid),,61,70
247,3,10:47.0,,Personal foul by J. Harris (drawn by T. Harris),61,70
248,3,10:32.0,,B. Simmons misses 2-pt jump shot from 16 ft,61,70
249,3,10:29.0,Defensive rebound by D. Carroll,,61,70
250,3,10:25.0,R. Hollis-Jefferson makes 2-pt layup from 2 ft (assist by D. Carroll),,63,70
251,3,10:17.0,,J. Redick misses 3-pt jump shot from 26 ft,63,70
252,3,10:14.0,Defensive rebound by R. Kurucs,,63,70
253,3,10:07.0,D. Russell misses 3-pt jump shot from 25 ft,,63,70
254,3,10:04.0,,Defensive rebound by J. Redick,63,70
255,3,9:57.0,,Personal foul by D. Carroll (drawn by J. Redick),63,70
256,3,9:49.0,,Def 3 sec tech foul by Team,63,70
257,3,9:49.0,,J. Redick makes technical free throw,63,71
258,3,9:41.0,,Turnover by T. Harris (traveling),63,71
259,3,9:33.0,R. Hollis-Jefferson makes 2-pt layup from 1 ft (assist by D. Russell),,65,71
260,3,9:33.0,,Philadelphia full timeout,65,71
261,3,9:24.0,,J. Redick misses 3-pt jump shot from 25 ft,65,71
262,3,9:20.0,Defensive rebound by D. Carroll,,65,71
263,3,9:18.0,Shooting foul by B. Simmons (drawn by R. Kurucs),,65,71
264,3,9:18.0,R. Kurucs misses free throw 1 of 2,,65,71
265,3,9:18.0,Offensive rebound by Team,,65,71
266,3,9:18.0,R. Kurucs misses free throw 2 of 2,,65,71
267,3,9:16.0,,Defensive rebound by B. Simmons,65,71
268,3,9:10.0,,T. Harris misses 3-pt jump shot from 24 ft,65,71
269,3,9:06.0,Defensive rebound by R. Hollis-Jefferson,,65,71
270,3,9:03.0,Turnover by R. Hollis-Jefferson (bad pass; steal by J. Redick),,65,71
271,3,8:58.0,,J. Redick misses 3-pt jump shot from 26 ft,65,71
272,3,8:55.0,Defensive rebound by Team,,65,71
273,3,8:41.0,J. Harris misses 3-pt jump shot from 27 ft,,65,71
274,3,8:37.0,,Defensive rebound by J. Embiid,65,71
275,3,8:26.0,,Shooting foul by J. Harris (drawn by J. Embiid),65,71
276,3,8:26.0,,J. Embiid misses free throw 1 of 2,65,71
277,3,8:26.0,,Offensive rebound by Team,65,71
278,3,8:26.0,,J. Embiid makes free throw 2 of 2,65,72
279,3,8:10.0,Turnover by D. Russell (bad pass; steal by J. Butler),,65,72
280,3,7:58.0,,Shooting foul by J. Harris (drawn by J. Embiid),65,72
281,3,7:58.0,,J. Embiid makes free throw 1 of 2,65,73
282,3,7:58.0,,J. Embiid makes free throw 2 of 2,65,74
283,3,7:49.0,D. Russell misses 2-pt layup from 3 ft,,65,74
284,3,7:47.0,,Defensive rebound by J. Embiid,65,74
285,3,7:41.0,,Personal foul by R. Hollis-Jefferson (drawn by J. Embiid),65,74
286,3,7:41.0,,J. Embiid misses free throw 1 of 2,65,74
287,3,7:41.0,,Offensive rebound by Team,65,74
288,3,7:41.0,S. Dinwiddie enters the game for D. Russell,,65,74
289,3,7:41.0,,J. Embiid makes free throw 2 of 2,65,75
290,3,7:32.0,Offensive foul by R. Kurucs (drawn by T. Harris),,65,75
291,3,7:32.0,Turnover by R. Kurucs (offensive foul),,65,75
292,3,7:24.0,,T. Harris makes 2-pt dunk from 2 ft (assist by J. Redick),65,77
293,3,7:10.0,S. Dinwiddie misses 2-pt jump shot from 3 ft,,65,77
294,3,7:08.0,Offensive rebound by R. Hollis-Jefferson,,65,77
295,3,7:08.0,R. Hollis-Jefferson misses 2-pt jump shot from 2 ft,,65,77
296,3,7:08.0,,Defensive rebound by Team,65,77
297,3,7:08.0,,B. Marjanović enters the game for J. Embiid,65,77
298,3,7:08.0,,T. McConnell enters the game for J. Redick,65,77
299,3,7:08.0,,M. Scott enters the game for B. Simmons,65,77
300,3,6:52.0,,J. Butler misses 2-pt jump shot from 15 ft,65,77
301,3,6:48.0,Defensive rebound by D. Carroll,,65,77
302,3,6:44.0,R. Kurucs misses 3-pt jump shot from 23 ft,,65,77
303,3,6:41.0,,Defensive rebound by T. Harris,65,77
304,3,6:31.0,,T. Harris makes 2-pt jump shot from 2 ft,65,79
305,3,6:31.0,Brooklyn full timeout,,65,79
306,3,6:31.0,J. Dudley enters the game for D. Carroll,,65,79
307,3,6:31.0,C. LeVert enters the game for R. Kurucs,,65,79
308,3,6:14.0,J. Harris misses 3-pt jump shot from 26 ft,,65,79
309,3,6:10.0,,Defensive rebound by T. McConnell,65,79
310,3,5:54.0,,T. McConnell misses 2-pt jump shot from 9 ft,65,79
311,3,5:54.0,Defensive rebound by Team,,65,79
312,3,5:54.0,,Loose ball foul by B. Marjanović (drawn by C. LeVert),65,79
313,3,5:32.0,Turnover by S. Dinwiddie (bad pass; steal by T. Harris),,65,79
314,3,5:23.0,,B. Marjanović makes 2-pt jump shot from 1 ft (assist by T. Harris),65,81
315,3,5:02.0,Shooting foul by B. Marjanović (drawn by R. Hollis-Jefferson),,65,81
316,3,5:02.0,R. Hollis-Jefferson makes free throw 1 of 2,,66,81
317,3,5:02.0,S. Napier enters the game for J. Harris,,66,81
318,3,5:02.0,R. Hollis-Jefferson misses free throw 2 of 2,,66,81
319,3,5:00.0,,Defensive rebound by T. Harris,66,81
320,3,4:40.0,,M. Scott misses 2-pt jump shot from 23 ft,66,81
321,3,4:36.0,,Offensive rebound by J. Butler,66,81
322,3,4:36.0,,J. Butler makes 2-pt layup at rim,66,83
323,3,4:18.0,R. Hollis-Jefferson makes 2-pt layup from 2 ft (assist by S. Napier),,68,83
324,3,3:58.0,,B. Marjanović makes 2-pt hook shot from 7 ft,68,85
325,3,3:50.0,C. LeVert makes 3-pt jump shot from 26 ft,,71,85
326,3,3:35.0,,M. Scott misses 2-pt jump shot from 20 ft,71,85
327,3,3:34.0,Defensive rebound by C. LeVert,,71,85
328,3,3:23.0,C. LeVert makes 2-pt layup at rim,,73,85
329,3,3:02.0,,T. Harris misses 2-pt jump shot from 4 ft,73,85
330,3,2:59.0,Defensive rebound by S. Dinwiddie,,73,85
331,3,2:51.0,R. Hollis-Jefferson misses 2-pt jump shot from 16 ft,,73,85
332,3,2:48.0,,Defensive rebound by T. Harris,73,85
333,3,2:39.0,,B. Marjanović makes 2-pt jump shot from 12 ft (assist by T. Harris),73,87
334,3,2:27.0,S. Napier makes 2-pt jump shot from 19 ft,,75,87
335,3,2:10.0,,Personal foul by S. Dinwiddie (drawn by J. Butler),75,87
336,3,2:10.0,,J. Butler makes free throw 1 of 2,75,88
337,3,2:10.0,E. Davis enters the game for R. Hollis-Jefferson,,75,88
338,3,2:10.0,,J. Embiid enters the game for T. Harris,75,88
339,3,2:10.0,,S. Milton enters the game for B. Marjanović,75,88
340,3,2:10.0,,B. Simmons enters the game for T. McConnell,75,88
341,3,2:10.0,,J. Butler makes free throw 2 of 2,75,89
342,3,1:46.0,S. Napier misses 2-pt jump shot from 15 ft,,75,89
343,3,1:43.0,Offensive rebound by S. Napier,,75,89
344,3,1:34.0,J. Dudley makes 3-pt jump shot from 27 ft (assist by C. LeVert),,78,89
345,3,1:11.0,,B. Simmons makes 2-pt layup from 2 ft (assist by J. Embiid),78,91
346,3,1:02.0,Shooting foul by B. Simmons (drawn by J. Dudley),,78,91
347,3,1:02.0,J. Dudley makes free throw 1 of 2,,79,91
348,3,1:02.0,,J. Redick enters the game for J. Butler,79,91
349,3,1:02.0,J. Dudley makes free throw 2 of 2,,80,91
350,3,0:55.0,,Shooting foul by J. Dudley (drawn by J. Embiid),80,91
351,3,0:55.0,,J. Embiid makes free throw 1 of 2,80,92
352,3,0:55.0,,J. Embiid makes free throw 2 of 2,80,93
353,3,0:42.0,C. LeVert makes 2-pt layup from 1 ft (assist by E. Davis),,82,93
354,3,0:35.0,,Shooting foul by E. Davis (drawn by J. Embiid),82,93
355,3,0:35.0,,J. Embiid makes free throw 1 of 2,82,94
356,3,0:35.0,,J. Embiid makes free throw 2 of 2,82,95
357,3,0:28.0,S. Napier misses 3-pt jump shot from 26 ft,,82,95
358,3,0:25.0,,Defensive rebound by J. Embiid,82,95
359,3,0:07.0,,M. Scott makes 3-pt jump shot from 28 ft (assist by J. Redick),82,98
360,3,0:00.0,S. Dinwiddie misses 3-pt jump shot from 30 ft,,82,98
361,3,0:00.0,Offensive rebound by Team,,82,98
362,4,11:46.0,,Personal foul by E. Davis (drawn by J. Embiid),82,98
363,4,11:34.0,,J. Redick misses 3-pt jump shot from 27 ft,82,98
364,4,11:31.0,Defensive rebound by E. Davis,,82,98
365,4,11:23.0,C. LeVert misses 2-pt jump shot from 9 ft,,82,98
366,4,11:21.0,,Defensive rebound by J. Embiid,82,98
367,4,11:08.0,,J. Embiid misses 2-pt jump shot from 20 ft,82,98
368,4,11:05.0,Defensive rebound by E. Davis,,82,98
369,4,10:54.0,D. Russell misses 2-pt jump shot from 19 ft,,82,98
370,4,10:51.0,,Defensive rebound by J. Redick,82,98
371,4,10:46.0,,B. Simmons makes 2-pt layup from 2 ft,82,100
372,4,10:24.0,D. Russell makes 2-pt layup from 3 ft (assist by J. Dudley),,84,100
373,4,10:24.0,,Violation by Team (def goaltending),84,100
374,4,10:14.0,,J. Embiid makes 2-pt layup from 1 ft (assist by J. Redick),84,102
375,4,10:03.0,C. LeVert misses 2-pt layup from 2 ft,,84,102
376,4,9:59.0,Offensive rebound by E. Davis,,84,102
377,4,9:59.0,E. Davis makes 2-pt layup at rim,,86,102
378,4,9:54.0,,J. Embiid misses 3-pt jump shot from 26 ft,86,102
379,4,9:50.0,Defensive rebound by E. Davis,,86,102
380,4,9:46.0,Personal foul by J. Redick (drawn by J. Harris),,86,102
