,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,ATLANTA_ACTION,MILWAUKEE_SCORE,ATLANTA_SCORE
387,4,9:38.0,D. Wilson misses 2-pt layup from 5 ft,,101,102
388,4,9:33.0,,Defensive rebound by D. Davis,101,102
389,4,9:25.0,,K. Bazemore misses 2-pt layup from 1 ft,101,102
390,4,9:23.0,Defensive rebound by B. Lopez,,101,102
391,4,9:20.0,B. Colson makes 2-pt layup from 1 ft (assist by T. Frazier),,103,102
392,4,9:05.0,,V. Carter misses 3-pt jump shot from 25 ft,103,102
393,4,9:01.0,Defensive rebound by D. Wilson,,103,102
394,4,8:51.0,S. Brown misses 2-pt layup from 2 ft (block by J. Adams),,103,102
395,4,8:50.0,Offensive rebound by S. Brown,,103,102
396,4,8:50.0,S. Brown makes 2-pt layup from 1 ft,,105,102
397,4,8:37.0,,V. Carter misses 2-pt layup from 1 ft,105,102
398,4,8:34.0,Defensive rebound by B. Lopez,,105,102
399,4,8:31.0,Personal foul by K. Bazemore (drawn by B. Colson),,105,102
400,4,8:31.0,P. Connaughton enters the game for S. Brown,,105,102
401,4,8:31.0,G. Hill enters the game for D. Wilson,,105,102
402,4,8:31.0,,J. Collins enters the game for J. Adams,105,102
403,4,8:31.0,,T. Young enters the game for V. Carter,105,102
404,4,8:18.0,Shooting foul by K. Bazemore (drawn by B. Lopez),,105,102
405,4,8:18.0,B. Lopez makes free throw 1 of 2,,106,102
406,4,8:18.0,B. Lopez makes free throw 2 of 2,,107,102
407,4,8:07.0,,J. Collins makes 2-pt jump shot from 4 ft (assist by K. Huerter),107,104
408,4,7:45.0,B. Lopez makes 2-pt jump shot from 2 ft (assist by G. Hill),,109,104
409,4,7:28.0,,T. Young misses 3-pt jump shot from 28 ft,109,104
410,4,7:28.0,Defensive rebound by P. Connaughton,,109,104
411,4,7:21.0,G. Hill misses 3-pt jump shot from 24 ft,,109,104
412,4,7:17.0,Offensive rebound by P. Connaughton,,109,104
413,4,7:13.0,B. Lopez makes 2-pt layup from 2 ft (assist by T. Frazier),,111,104
414,4,7:04.0,,T. Young misses 2-pt jump shot from 15 ft,111,104
415,4,7:04.0,Defensive rebound by B. Colson,,111,104
416,4,6:58.0,Milwaukee full timeout,,111,104
417,4,6:58.0,E. İlyasova enters the game for B. Colson,,111,104
418,4,6:58.0,D. Wilson enters the game for B. Lopez,,111,104
419,4,6:53.0,P. Connaughton makes 2-pt layup from 1 ft (assist by T. Frazier),,113,104
420,4,6:53.0,Shooting foul by D. Davis (drawn by P. Connaughton),,113,104
421,4,6:53.0,P. Connaughton makes free throw 1 of 1,,114,104
422,4,6:41.0,,K. Huerter makes 3-pt jump shot from 23 ft (assist by K. Bazemore),114,107
423,4,6:31.0,D. Wilson misses 3-pt jump shot from 23 ft,,114,107
424,4,6:29.0,,Defensive rebound by K. Bazemore,114,107
425,4,6:24.0,,K. Bazemore misses 3-pt jump shot from 25 ft,114,107
426,4,6:19.0,Defensive rebound by E. İlyasova,,114,107
427,4,6:06.0,G. Hill misses 2-pt jump shot from 16 ft (block by D. Davis),,114,107
428,4,6:03.0,,Defensive rebound by J. Collins,114,107
429,4,6:01.0,,D. Davis makes 2-pt dunk from 1 ft (assist by T. Young),114,109
430,4,5:41.0,,Violation by Team (kicked ball),114,109
431,4,5:41.0,,J. Anderson enters the game for K. Huerter,114,109
432,4,5:38.0,Turnover by E. İlyasova (traveling),,114,109
433,4,5:33.0,,K. Bazemore misses 2-pt layup from 1 ft,114,109
434,4,5:31.0,Defensive rebound by E. İlyasova,,114,109
435,4,5:19.0,P. Connaughton misses 3-pt jump shot from 26 ft,,114,109
436,4,5:15.0,Offensive rebound by T. Frazier,,114,109
437,4,5:11.0,Turnover by T. Frazier (lost ball; steal by T. Young),,114,109
438,4,5:09.0,,Personal foul by D. Wilson (drawn by J. Anderson),114,109
439,4,5:01.0,,J. Collins makes 2-pt jump shot from 16 ft (assist by J. Anderson),114,111
440,4,4:42.0,E. İlyasova misses 3-pt jump shot from 24 ft,,114,111
441,4,4:40.0,Offensive rebound by T. Frazier,,114,111
442,4,4:37.0,G. Hill misses 3-pt jump shot from 24 ft,,114,111
443,4,4:33.0,,Defensive rebound by T. Young,114,111
444,4,4:29.0,,T. Young misses 2-pt layup from 1 ft,114,111
445,4,4:26.0,,Offensive rebound by J. Collins,114,111
446,4,4:26.0,,J. Collins misses 2-pt dunk from 1 ft,114,111
447,4,4:25.0,Defensive rebound by T. Frazier,,114,111
448,4,4:25.0,Turnover by T. Frazier (bad pass),,114,111
449,4,4:25.0,S. Brown enters the game for P. Connaughton,,114,111
450,4,4:13.0,,T. Young misses 3-pt jump shot from 26 ft,114,111
451,4,4:06.0,Defensive rebound by S. Brown,,114,111
452,4,3:47.0,G. Hill misses 2-pt layup from 1 ft (block by D. Davis),,114,111
453,4,3:44.0,Offensive rebound by E. İlyasova,,114,111
454,4,3:38.0,S. Brown makes 2-pt layup from 1 ft,,116,111
455,4,3:18.0,,D. Davis makes 2-pt layup at rim (assist by T. Young),116,113
456,4,3:17.0,Milwaukee full timeout,,116,113
457,4,3:17.0,B. Colson enters the game for G. Hill,,116,113
458,4,3:17.0,P. Connaughton enters the game for E. İlyasova,,116,113
459,4,3:17.0,B. Lopez enters the game for D. Wilson,,116,113
460,4,3:17.0,,D. Bembry enters the game for K. Bazemore,116,113
461,4,3:17.0,,A. Len enters the game for D. Davis,116,113
462,4,3:02.0,S. Brown misses 2-pt layup from 6 ft,,116,113
463,4,3:00.0,,Defensive rebound by J. Anderson,116,113
464,4,3:00.0,,Turnover by J. Anderson (out of bounds lost ball),116,113
465,4,2:54.0,S. Brown misses 3-pt jump shot from 25 ft,,116,113
466,4,2:51.0,,Defensive rebound by D. Bembry,116,113
467,4,2:41.0,,J. Anderson makes 2-pt dunk from 1 ft (assist by T. Young),116,115
468,4,2:19.0,B. Lopez misses 2-pt jump shot from 11 ft,,116,115
469,4,2:17.0,,Defensive rebound by A. Len,116,115
470,4,2:00.0,,Turnover by D. Bembry (bad pass; steal by S. Brown),116,115
471,4,1:56.0,S. Brown makes 2-pt layup from 1 ft,,118,115
472,4,1:51.0,,T. Young misses 3-pt jump shot from 35 ft,118,115
473,4,1:45.0,Defensive rebound by P. Connaughton,,118,115
474,4,1:40.0,B. Colson misses 3-pt jump shot from 23 ft,,118,115
475,4,1:37.0,,Defensive rebound by J. Collins,118,115
476,4,1:30.0,,J. Anderson misses 3-pt jump shot from 25 ft,118,115
477,4,1:27.0,Defensive rebound by S. Brown,,118,115
478,4,1:12.0,S. Brown makes 2-pt layup from 1 ft,,120,115
479,4,1:12.0,,Atlanta full timeout,120,115
480,4,1:12.0,G. Hill enters the game for B. Colson,,120,115
481,4,1:04.0,,Personal foul by T. Frazier (drawn by T. Young),120,115
482,4,0:59.0,,A. Len makes 2-pt layup from 2 ft,120,117
483,4,0:53.0,Turnover by S. Brown (lost ball; steal by J. Anderson),,120,117
484,4,0:48.0,,Shooting foul by B. Lopez (drawn by D. Bembry),120,117
485,4,0:48.0,,D. Bembry makes free throw 1 of 2,120,118
486,4,0:48.0,D. Wilson enters the game for G. Hill,,120,118
487,4,0:48.0,,D. Bembry makes free throw 2 of 2,120,119
488,4,0:30.0,S. Brown misses 2-pt layup from 1 ft,,120,119
489,4,0:30.0,Offensive rebound by P. Connaughton,,120,119
490,4,0:30.0,P. Connaughton makes 2-pt dunk at rim,,122,119
491,4,0:30.0,,Atlanta full timeout,122,119
492,4,0:30.0,G. Hill enters the game for D. Wilson,,122,119
493,4,0:24.0,,J. Collins misses 3-pt jump shot from 23 ft,122,119
494,4,0:21.0,,Offensive rebound by T. Young,122,119
495,4,0:19.0,,A. Len makes 3-pt jump shot from 25 ft (assist by T. Young),122,122
496,4,0:02.0,S. Brown misses 2-pt jump shot from 20 ft,,122,122
497,4,0:02.0,,Defensive rebound by A. Len,122,122
498,1OT,4:35.0,S. Brown misses 3-pt jump shot from 23 ft,,122,122
499,1OT,4:29.0,Offensive rebound by T. Frazier,,122,122
500,1OT,4:29.0,T. Frazier makes 2-pt layup at rim,,124,122
501,1OT,4:17.0,,T. Young misses 3-pt jump shot from 25 ft,124,122
502,1OT,4:15.0,Defensive rebound by E. İlyasova,,124,122
503,1OT,4:07.0,P. Connaughton misses 3-pt jump shot from 26 ft,,124,122
504,1OT,4:02.0,,Defensive rebound by J. Anderson,124,122
505,1OT,3:44.0,,A. Len misses 3-pt jump shot from 24 ft,124,122
506,1OT,3:40.0,Defensive rebound by P. Connaughton,,124,122
507,1OT,3:24.0,Shooting foul by A. Len (drawn by B. Lopez),,124,122
508,1OT,3:24.0,B. Lopez makes free throw 1 of 2,,125,122
509,1OT,3:24.0,D. Wilson enters the game for E. İlyasova,,125,122
510,1OT,3:24.0,B. Lopez makes free throw 2 of 2,,126,122
511,1OT,3:15.0,,J. Anderson makes 3-pt jump shot from 23 ft (assist by T. Young),126,125
512,1OT,2:53.0,Turnover by B. Lopez (lost ball; steal by J. Anderson),,126,125
513,1OT,2:48.0,,D. Bembry misses 2-pt layup from 1 ft,126,125
514,1OT,2:46.0,Defensive rebound by S. Brown,,126,125
515,1OT,2:43.0,D. Wilson makes 2-pt dunk from 1 ft (assist by S. Brown),,128,125
516,1OT,2:28.0,,J. Collins makes 2-pt layup from 4 ft (assist by T. Young),128,127
517,1OT,2:28.0,,Shooting foul by B. Lopez (drawn by J. Collins),128,127
518,1OT,2:28.0,E. İlyasova enters the game for B. Lopez,,128,127
519,1OT,2:28.0,,J. Collins misses free throw 1 of 1,128,127
520,1OT,2:22.0,Defensive rebound by P. Connaughton,,128,127
521,1OT,2:11.0,D. Wilson misses 2-pt layup from 4 ft,,128,127
522,1OT,2:08.0,,Defensive rebound by J. Anderson,128,127
523,1OT,2:01.0,,T. Young misses 2-pt jump shot from 14 ft,128,127
524,1OT,1:58.0,Defensive rebound by P. Connaughton,,128,127
525,1OT,1:45.0,E. İlyasova makes 3-pt jump shot from 23 ft (assist by S. Brown),,131,127
526,1OT,1:34.0,,Shooting foul by D. Wilson (drawn by D. Bembry),131,127
527,1OT,1:34.0,,D. Bembry misses free throw 1 of 2,131,127
528,1OT,1:34.0,,Offensive rebound by Team,131,127
529,1OT,1:34.0,G. Hill enters the game for P. Connaughton,,131,127
530,1OT,1:34.0,,D. Bembry makes free throw 2 of 2,131,128
531,1OT,1:16.0,E. İlyasova makes 2-pt layup from 1 ft (assist by T. Frazier),,133,128
532,1OT,1:16.0,,Atlanta full timeout,133,128
533,1OT,1:16.0,,K. Huerter enters the game for D. Bembry,133,128
534,1OT,1:06.0,,J. Collins makes 2-pt dunk from 1 ft (assist by T. Young),133,130
535,1OT,0:46.0,T. Frazier misses 3-pt jump shot from 26 ft,,133,130
536,1OT,0:39.0,,Defensive rebound by J. Collins,133,130
537,1OT,0:38.0,,A. Len makes 2-pt dunk from 1 ft (assist by T. Young),133,132
538,1OT,0:33.0,Milwaukee full timeout,,133,132
539,1OT,0:33.0,P. Connaughton enters the game for D. Wilson,,133,132
540,1OT,0:25.0,S. Brown misses 2-pt jump shot from 19 ft,,133,132
541,1OT,0:22.0,,Defensive rebound by A. Len,133,132
542,1OT,0:06.0,,T. Young makes 2-pt jump shot from 10 ft,133,134
543,1OT,0:06.0,Milwaukee full timeout,,133,134
544,1OT,0:06.0,B. Lopez enters the game for E. İlyasova,,133,134
545,1OT,0:06.0,,D. Bembry enters the game for A. Len,133,134
546,1OT,0:01.0,S. Brown makes 2-pt layup from 1 ft,,135,134
547,1OT,0:01.0,,Atlanta full timeout,135,134
548,1OT,0:01.0,D. Wilson enters the game for P. Connaughton,,135,134
549,1OT,0:00.0,,T. Young makes 2-pt jump shot from 11 ft,135,136
