,QUARTER,TIME_REMAINING,BOSTON_ACTION,PHILADELPHIA_ACTION,BOSTON_SCORE,PHILADELPHIA_SCORE
389,4,4:51.0,Defensive rebound by M. Smart,,100,94
390,4,4:33.0,M. Smart misses 3-pt jump shot from 25 ft,,100,94
391,4,4:29.0,,Defensive rebound by T. Harris,100,94
392,4,4:25.0,,J. Redick misses 3-pt jump shot from 25 ft,100,94
393,4,4:24.0,,Offensive rebound by J. Butler,100,94
394,4,4:24.0,,Personal foul by D. Theis (drawn by J. Butler),100,94
395,4,4:24.0,G. Hayward enters the game for J. Brown,,100,94
396,4,4:24.0,A. Horford enters the game for D. Theis,,100,94
397,4,4:14.0,,B. Simmons makes 2-pt jump shot from 8 ft,100,96
398,4,3:56.0,Personal foul by J. Embiid (drawn by A. Horford),,100,96
399,4,3:42.0,M. Smart misses 2-pt jump shot from 22 ft,,100,96
400,4,3:39.0,,Defensive rebound by B. Simmons,100,96
401,4,3:35.0,,J. Embiid misses 3-pt jump shot from 27 ft,100,96
402,4,3:31.0,Defensive rebound by J. Tatum,,100,96
403,4,3:17.0,J. Tatum makes 2-pt jump shot from 12 ft,,102,96
404,4,3:04.0,,Personal foul by G. Hayward (drawn by J. Embiid),102,96
405,4,2:52.0,,J. Embiid makes 2-pt layup from 2 ft (assist by B. Simmons),102,98
406,4,2:40.0,M. Smart misses 3-pt jump shot from 23 ft,,102,98
407,4,2:37.0,,Defensive rebound by T. Harris,102,98
408,4,2:24.0,,J. Redick misses 3-pt jump shot from 25 ft,102,98
409,4,2:22.0,,Offensive rebound by J. Embiid,102,98
410,4,2:22.0,,J. Embiid misses 2-pt layup from 1 ft,102,98
411,4,2:22.0,,Offensive rebound by B. Simmons,102,98
412,4,2:22.0,,B. Simmons makes 2-pt layup from 1 ft,102,100
413,4,2:22.0,,Shooting foul by A. Horford (drawn by B. Simmons),102,100
414,4,2:22.0,M. Morris enters the game for T. Rozier,,102,100
415,4,2:22.0,,B. Simmons misses free throw 1 of 1,102,100
416,4,2:21.0,,Offensive rebound by T. Harris,102,100
417,4,2:11.0,,J. Embiid makes 2-pt jump shot from 5 ft (assist by T. Harris),102,102
418,4,2:11.0,,Shooting foul by A. Horford (drawn by J. Embiid),102,102
419,4,2:11.0,,J. Embiid makes free throw 1 of 1,102,103
420,4,1:50.0,G. Hayward makes 3-pt jump shot from 23 ft (assist by M. Morris),,105,103
421,4,1:40.0,,T. Harris misses 3-pt jump shot from 27 ft,105,103
422,4,1:36.0,Defensive rebound by J. Tatum,,105,103
423,4,1:27.0,Personal foul by J. Redick (drawn by M. Smart),,105,103
424,4,1:27.0,M. Smart makes free throw 1 of 2,,106,103
425,4,1:27.0,M. Smart misses free throw 2 of 2,,106,103
426,4,1:23.0,,Defensive rebound by B. Simmons,106,103
427,4,1:14.0,,Shooting foul by J. Tatum (drawn by J. Butler),106,103
428,4,1:14.0,,J. Simmons enters the game for J. Redick,106,103
429,4,1:14.0,,J. Butler misses free throw 1 of 3,106,103
430,4,1:14.0,,Offensive rebound by Team,106,103
431,4,1:14.0,,J. Butler makes free throw 2 of 3,106,104
432,4,1:14.0,,J. Butler misses free throw 3 of 3,106,104
433,4,1:14.0,Defensive rebound by J. Tatum,,106,104
434,4,0:55.0,Turnover by G. Hayward (bad pass),,106,104
435,4,0:55.0,,J. Redick enters the game for J. Simmons,106,104
436,4,0:33.0,,J. Embiid misses 2-pt jump shot from 9 ft,106,104
437,4,0:27.0,Defensive rebound by J. Tatum,,106,104
438,4,0:23.0,M. Smart makes 2-pt dunk from 3 ft,,108,104
439,4,0:23.0,,Philadelphia full timeout,108,104
440,4,0:23.0,J. Brown enters the game for M. Morris,,108,104
441,4,0:16.0,,J. Butler makes 2-pt layup from 3 ft (assist by J. Redick),108,106
442,4,0:16.0,,Shooting foul by J. Tatum (drawn by J. Butler),108,106
443,4,0:16.0,M. Morris enters the game for J. Brown,,108,106
444,4,0:16.0,,J. Simmons enters the game for J. Redick,108,106
445,4,0:16.0,,J. Butler makes free throw 1 of 1,108,107
446,4,0:16.0,Boston full timeout,,108,107
447,4,0:16.0,,M. Scott enters the game for J. Embiid,108,107
448,4,0:13.0,Personal take foul by T. Harris (drawn by A. Horford),,108,107
449,4,0:13.0,A. Horford makes free throw 1 of 2,,109,107
450,4,0:13.0,,J. Embiid enters the game for J. Simmons,109,107
451,4,0:13.0,A. Horford makes free throw 2 of 2,,110,107
452,4,0:13.0,,Philadelphia full timeout,110,107
453,4,0:13.0,J. Brown enters the game for M. Morris,,110,107
454,4,0:13.0,,J. Redick enters the game for M. Scott,110,107
455,4,0:06.0,,T. Harris misses 3-pt jump shot from 25 ft,110,107
456,4,0:03.0,,Offensive rebound by J. Embiid,110,107
457,4,0:02.0,,J. Embiid makes 2-pt layup from 2 ft,110,109
458,4,0:02.0,Boston full timeout,,110,109
459,4,0:02.0,M. Morris enters the game for J. Brown,,110,109
460,4,0:02.0,,M. Scott enters the game for J. Embiid,110,109
461,4,0:02.0,,J. Simmons enters the game for J. Redick,110,109
462,4,0:01.0,Personal take foul by M. Scott (drawn by J. Tatum),,110,109
463,4,0:01.0,J. Tatum makes free throw 1 of 2,,111,109
464,4,0:01.0,,J. Embiid enters the game for M. Scott,111,109
465,4,0:01.0,,J. Redick enters the game for J. Simmons,111,109
466,4,0:01.0,J. Tatum makes free throw 2 of 2,,112,109
