,QUARTER,TIME_REMAINING,TORONTO_ACTION,CLEVELAND_ACTION,TORONTO_SCORE,CLEVELAND_SCORE
387,4,7:25.0,P. McCaw makes 2-pt layup from 1 ft,,88,103
388,4,7:10.0,,Offensive foul by A. Žižić (drawn by P. McCaw),88,103
389,4,7:10.0,,Turnover by A. Žižić (offensive foul),88,103
390,4,7:10.0,K. Leonard enters the game for N. Powell,,88,103
391,4,7:10.0,,K. Love enters the game for B. Knight,88,103
392,4,7:10.0,,C. Sexton enters the game for A. Žižić,88,103
393,4,7:01.0,Personal foul by C. Sexton (drawn by K. Lowry),,88,103
394,4,6:51.0,Turnover by K. Lowry (bad pass; steal by J. Clarkson),,88,103
395,4,6:45.0,,Shooting foul by O. Anunoby (drawn by N. Stauskas),88,103
396,4,6:45.0,,N. Stauskas makes free throw 1 of 2,88,104
397,4,6:45.0,,N. Stauskas makes free throw 2 of 2,88,105
398,4,6:32.0,K. Leonard misses 3-pt jump shot from 24 ft,,88,105
399,4,6:27.0,,Defensive rebound by K. Love,88,105
400,4,6:27.0,,C. Osman makes 2-pt layup from 2 ft (assist by K. Love),88,107
401,4,6:27.0,,Shooting foul by K. Leonard (drawn by C. Osman),88,107
402,4,6:27.0,,C. Osman makes free throw 1 of 1,88,108
403,4,6:17.0,O. Anunoby misses 3-pt jump shot from 24 ft,,88,108
404,4,6:15.0,Offensive rebound by O. Anunoby,,88,108
405,4,6:12.0,K. Leonard makes 2-pt jump shot from 19 ft,,90,108
406,4,5:51.0,,N. Stauskas misses 2-pt layup from 1 ft,90,108
407,4,5:48.0,Defensive rebound by P. McCaw,,90,108
408,4,5:45.0,K. Lowry misses 3-pt jump shot from 29 ft,,90,108
409,4,5:42.0,,Defensive rebound by K. Love,90,108
410,4,5:20.0,,Turnover by Team (shot clock),90,108
411,4,5:20.0,Toronto full timeout,,90,108
412,4,5:20.0,J. Lin enters the game for K. Lowry,,90,108
413,4,5:20.0,N. Powell enters the game for P. McCaw,,90,108
414,4,5:06.0,P. Siakam misses 2-pt layup from 1 ft,,90,108
415,4,5:03.0,,Defensive rebound by N. Stauskas,90,108
416,4,4:49.0,,Turnover by K. Love (traveling),90,108
417,4,4:39.0,J. Lin misses 3-pt jump shot from 25 ft,,90,108
418,4,4:35.0,,Defensive rebound by C. Sexton,90,108
419,4,4:20.0,,J. Clarkson misses 3-pt jump shot from 23 ft,90,108
420,4,4:17.0,Defensive rebound by P. Siakam,,90,108
421,4,4:11.0,P. Siakam makes 2-pt jump shot from 7 ft,,92,108
422,4,3:56.0,,J. Clarkson makes 3-pt jump shot from 26 ft (assist by N. Stauskas),92,111
423,4,3:48.0,Offensive foul by P. Siakam (drawn by K. Love),,92,111
424,4,3:48.0,Turnover by P. Siakam (offensive foul),,92,111
425,4,3:48.0,C. Boucher enters the game for K. Leonard,,92,111
426,4,3:48.0,M. Miller enters the game for P. Siakam,,92,111
427,4,3:34.0,,C. Sexton misses 2-pt jump shot from 20 ft,92,111
428,4,3:32.0,Defensive rebound by C. Boucher,,92,111
429,4,3:24.0,Turnover by N. Powell (traveling),,92,111
430,4,3:08.0,,K. Love misses 2-pt hook shot from 7 ft,92,111
431,4,3:05.0,Defensive rebound by C. Boucher,,92,111
432,4,2:57.0,C. Boucher misses 2-pt layup from 5 ft,,92,111
433,4,2:54.0,,Defensive rebound by K. Love,92,111
434,4,2:44.0,,Shooting foul by C. Boucher (drawn by K. Love),92,111
435,4,2:44.0,,K. Love makes free throw 1 of 2,92,112
436,4,2:44.0,,K. Love makes free throw 2 of 2,92,113
437,4,2:31.0,Shooting foul by N. Stauskas (drawn by J. Lin),,92,113
438,4,2:31.0,J. Lin misses free throw 1 of 2,,92,113
439,4,2:31.0,Offensive rebound by Team,,92,113
440,4,2:31.0,J. Lin makes free throw 2 of 2,,93,113
441,4,2:14.0,,Turnover by C. Osman (bad pass; steal by C. Boucher),93,113
442,4,2:11.0,Offensive foul by C. Boucher (drawn by C. Osman),,93,113
443,4,2:11.0,Turnover by C. Boucher (offensive foul),,93,113
444,4,2:11.0,,D. Adel enters the game for K. Love,93,113
445,4,2:11.0,,C. Frye enters the game for C. Osman,93,113
446,4,1:52.0,,C. Sexton makes 2-pt jump shot from 7 ft (assist by N. Stauskas),93,115
447,4,1:44.0,J. Lin makes 2-pt layup from 2 ft,,95,115
448,4,1:32.0,,J. Clarkson makes 3-pt jump shot from 25 ft (assist by C. Sexton),95,118
449,4,1:22.0,Shooting foul by C. Frye (drawn by C. Boucher),,95,118
450,4,1:22.0,C. Boucher makes free throw 1 of 2,,96,118
451,4,1:22.0,,D. Nwaba enters the game for J. Clarkson,96,118
452,4,1:22.0,C. Boucher makes free throw 2 of 2,,97,118
453,4,1:11.0,,C. Frye makes 3-pt jump shot from 28 ft (assist by C. Sexton),97,121
454,4,1:06.0,N. Powell misses 3-pt jump shot from 25 ft,,97,121
455,4,1:00.0,,Defensive rebound by C. Sexton,97,121
456,4,0:46.0,,C. Sexton makes 3-pt jump shot from 27 ft,97,124
457,4,0:36.0,M. Miller makes 3-pt jump shot from 23 ft (assist by J. Lin),,100,124
458,4,0:21.0,,C. Sexton misses 3-pt jump shot from 26 ft,100,124
459,4,0:19.0,,Offensive rebound by D. Nwaba,100,124
460,4,0:18.0,,D. Nwaba makes 2-pt dunk at rim,100,126
461,4,0:18.0,,Technical foul by D. Nwaba,100,126
462,4,0:18.0,N. Powell makes technical free throw,,101,126
463,4,0:11.0,J. Lin misses 2-pt jump shot from 18 ft,,101,126
464,4,0:08.0,,Defensive rebound by D. Adel,101,126
