,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,UTAH_ACTION,MEMPHIS_SCORE,UTAH_SCORE
92,1,1:21.0,S. Mack makes 3-pt jump shot from 26 ft,,25,25
93,1,1:12.0,,J. Crowder misses 2-pt layup from 3 ft,25,25
94,1,1:08.0,,Offensive rebound by D. Favors,25,25
95,1,1:03.0,,D. Favors makes 2-pt dunk from 2 ft,25,27
96,1,1:00.0,J. Jackson misses 2-pt layup from 2 ft (block by J. Crowder),,25,27
97,1,1:00.0,,Defensive rebound by D. Favors,25,27
98,1,0:59.0,,Personal foul by O. Casspi (drawn by D. Exum),25,27
99,1,0:47.0,,J. Ingles makes 2-pt jump shot from 23 ft,25,29
100,1,0:37.0,W. Selden makes 3-pt jump shot from 25 ft (assist by S. Mack),,28,29
101,1,0:26.0,,R. O'Neale misses 2-pt hook shot from 5 ft (block by J. Jackson),28,29
102,1,0:23.0,,Offensive rebound by D. Favors,28,29
103,1,0:22.0,,D. Favors makes 2-pt layup from 3 ft,28,31
104,1,0:05.0,Shooting foul by J. Ingles (drawn by O. Casspi),,28,31
105,1,0:05.0,O. Casspi misses free throw 1 of 2,,28,31
106,1,0:05.0,Offensive rebound by Team,,28,31
107,1,0:05.0,O. Casspi makes free throw 2 of 2,,29,31
108,1,0:00.0,,D. Exum misses 2-pt layup from 2 ft,29,31
109,1,0:00.0,Defensive rebound by O. Casspi,,29,31
110,2,11:43.0,,R. O'Neale misses 3-pt jump shot from 23 ft,29,31
111,2,11:39.0,Defensive rebound by S. Mack,,29,31
112,2,11:31.0,J. Jackson makes 2-pt layup from 2 ft (assist by O. Casspi),,31,31
113,2,11:24.0,,Personal foul by K. Anderson (drawn by J. Ingles),31,31
114,2,11:24.0,,G. Niang enters the game for R. O'Neale,31,31
115,2,11:06.0,,D. Favors makes 2-pt layup from 2 ft (assist by D. Exum),31,33
116,2,10:44.0,S. Mack misses 2-pt jump shot from 9 ft,,31,33
117,2,10:40.0,,Defensive rebound by G. Niang,31,33
118,2,10:33.0,,Shooting foul by J. Jackson (drawn by D. Exum),31,33
119,2,10:33.0,,D. Exum misses free throw 1 of 2,31,33
120,2,10:33.0,,Offensive rebound by Team,31,33
121,2,10:33.0,M. Conley enters the game for K. Anderson,,31,33
122,2,10:33.0,,D. Exum makes free throw 2 of 2,31,34
123,2,10:16.0,M. Conley misses 3-pt jump shot from 24 ft,,31,34
124,2,10:12.0,,Defensive rebound by J. Ingles,31,34
125,2,10:08.0,,Personal foul by J. Jackson (drawn by D. Favors),31,34
126,2,10:08.0,M. Gasol enters the game for J. Jackson,,31,34
127,2,10:04.0,,Personal foul by W. Selden (drawn by J. Ingles),31,34
128,2,9:54.0,,J. Crowder misses 3-pt jump shot from 25 ft,31,34
129,2,9:51.0,,Offensive rebound by G. Niang,31,34
130,2,9:49.0,,G. Niang misses 2-pt layup from 2 ft (block by M. Gasol),31,34
131,2,9:48.0,Defensive rebound by S. Mack,,31,34
132,2,9:48.0,Personal foul by D. Exum (drawn by S. Mack),,31,34
133,2,9:48.0,,R. O'Neale enters the game for J. Crowder,31,34
134,2,9:38.0,O. Casspi makes 2-pt layup from 2 ft (assist by M. Gasol),,33,34
135,2,9:27.0,,Personal foul by W. Selden (drawn by J. Ingles),33,34
136,2,9:27.0,,J. Ingles makes free throw 1 of 2,33,35
137,2,9:27.0,K. Anderson enters the game for W. Selden,,33,35
138,2,9:27.0,,J. Ingles misses free throw 2 of 2,33,35
139,2,9:24.0,Defensive rebound by K. Anderson,,33,35
140,2,9:15.0,Personal foul by D. Favors (drawn by S. Mack),,33,35
141,2,9:15.0,,G. Allen enters the game for D. Exum,33,35
142,2,9:15.0,,R. Gobert enters the game for D. Favors,33,35
143,2,9:15.0,,R. Rubio enters the game for J. Ingles,33,35
144,2,9:09.0,M. Gasol makes 3-pt jump shot from 25 ft (assist by M. Conley),,36,35
145,2,8:46.0,,Turnover by R. Rubio (bad pass; steal by M. Gasol),36,35
146,2,8:29.0,M. Conley makes 2-pt layup from 6 ft,,38,35
147,2,8:29.0,Shooting foul by G. Allen (drawn by M. Conley),,38,35
148,2,8:29.0,,D. Exum enters the game for G. Allen,38,35
149,2,8:29.0,M. Conley makes free throw 1 of 1,,39,35
150,2,8:17.0,,D. Exum misses 3-pt jump shot from 23 ft,39,35
151,2,8:15.0,Defensive rebound by M. Conley,,39,35
152,2,8:07.0,M. Gasol misses 2-pt jump shot from 18 ft,,39,35
153,2,8:06.0,,Defensive rebound by Team,39,35
154,2,7:57.0,,G. Niang makes 3-pt jump shot from 24 ft (assist by R. Rubio),39,38
155,2,7:38.0,Turnover by S. Mack (out of bounds lost ball),,39,38
156,2,7:38.0,D. Brooks enters the game for O. Casspi,,39,38
157,2,7:23.0,,R. Rubio makes 2-pt jump shot from 14 ft (assist by D. Exum),39,40
158,2,7:04.0,Turnover by S. Mack (lost ball; steal by G. Niang),,39,40
159,2,6:59.0,,D. Exum makes 2-pt layup from 1 ft,39,42
160,2,6:52.0,Memphis full timeout,,39,42
161,2,6:52.0,G. Temple enters the game for S. Mack,,39,42
162,2,6:46.0,Personal foul by D. Exum (drawn by G. Temple),,39,42
163,2,6:46.0,,G. Allen enters the game for D. Exum,39,42
164,2,6:46.0,,J. Crowder enters the game for G. Niang,39,42
165,2,6:41.0,G. Temple misses 3-pt jump shot from 24 ft,,39,42
166,2,6:37.0,Offensive rebound by K. Anderson,,39,42
167,2,6:33.0,D. Brooks misses 3-pt jump shot from 23 ft,,39,42
168,2,6:30.0,,Defensive rebound by J. Crowder,39,42
169,2,6:11.0,,R. Rubio misses 2-pt layup from 3 ft,39,42
170,2,6:09.0,,Offensive rebound by R. Gobert,39,42
171,2,6:08.0,,R. Gobert makes 2-pt dunk from 1 ft,39,44
172,2,5:56.0,M. Conley makes 3-pt jump shot from 25 ft (assist by M. Gasol),,42,44
173,2,5:49.0,,Utah full timeout,42,44
174,2,5:49.0,,J. Ingles enters the game for G. Allen,42,44
175,2,5:36.0,,Personal foul by D. Brooks (drawn by R. O'Neale),42,44
176,2,5:36.0,,R. O'Neale makes free throw 1 of 2,42,45
177,2,5:36.0,S. Mack enters the game for D. Brooks,,42,45
178,2,5:36.0,,R. O'Neale misses free throw 2 of 2,42,45
179,2,5:31.0,Defensive rebound by S. Mack,,42,45
180,2,5:13.0,Turnover by M. Gasol (bad pass),,42,45
181,2,4:52.0,,J. Ingles misses 2-pt jump shot from 13 ft,42,45
182,2,4:49.0,Defensive rebound by M. Gasol,,42,45
183,2,4:39.0,Personal foul by R. O'Neale (drawn by M. Conley),,42,45
184,2,4:39.0,M. Conley makes free throw 1 of 2,,43,45
185,2,4:39.0,M. Conley makes free throw 2 of 2,,44,45
186,2,4:28.0,,J. Crowder makes 3-pt jump shot from 23 ft (assist by R. Rubio),44,48
187,2,4:09.0,K. Anderson misses 2-pt layup from 2 ft (block by R. Gobert),,44,48
188,2,4:07.0,Offensive rebound by G. Temple,,44,48
189,2,4:07.0,Personal foul by R. Rubio (drawn by G. Temple),,44,48
190,2,4:07.0,G. Temple makes free throw 1 of 2,,45,48
191,2,4:07.0,G. Temple misses free throw 2 of 2,,45,48
192,2,4:05.0,,Defensive rebound by R. Gobert,45,48
193,2,3:42.0,,R. O'Neale misses 2-pt jump shot from 15 ft,45,48
194,2,3:40.0,Defensive rebound by K. Anderson,,45,48
195,2,3:40.0,Offensive foul by K. Anderson (drawn by J. Crowder),,45,48
196,2,3:40.0,Turnover by K. Anderson (offensive foul),,45,48
197,2,3:36.0,,Shooting foul by M. Gasol (drawn by J. Ingles),45,48
198,2,3:36.0,,J. Ingles makes free throw 1 of 2,45,49
199,2,3:36.0,,J. Ingles makes free throw 2 of 2,45,50
200,2,3:30.0,Offensive foul by M. Gasol (drawn by R. O'Neale),,45,50
201,2,3:30.0,Turnover by M. Gasol (offensive foul),,45,50
202,2,3:20.0,,J. Ingles misses 3-pt jump shot from 25 ft,45,50
203,2,3:19.0,,Offensive rebound by Team,45,50
204,2,3:19.0,Loose ball foul by M. Gasol (drawn by R. Gobert),,45,50
205,2,3:19.0,,R. Gobert makes free throw 1 of 2,45,51
206,2,3:19.0,I. Rabb enters the game for M. Gasol,,45,51
207,2,3:19.0,,R. Gobert misses free throw 2 of 2,45,51
208,2,3:15.0,Defensive rebound by I. Rabb,,45,51
209,2,2:57.0,S. Mack misses 3-pt jump shot from 25 ft,,45,51
210,2,2:54.0,,Defensive rebound by R. Gobert,45,51
211,2,2:43.0,,R. Rubio makes 3-pt jump shot from 25 ft (assist by J. Ingles),45,54
212,2,2:41.0,Memphis full timeout,,45,54
213,2,2:29.0,M. Conley misses 2-pt jump shot from 11 ft,,45,54
214,2,2:27.0,Offensive rebound by M. Conley,,45,54
215,2,2:25.0,M. Conley misses 2-pt jump shot from 5 ft,,45,54
216,2,2:25.0,,Defensive rebound by J. Crowder,45,54
217,2,2:19.0,,R. Rubio makes 3-pt jump shot from 26 ft,45,57
218,2,2:02.0,K. Anderson misses 2-pt jump shot from 9 ft,,45,57
219,2,1:59.0,,Defensive rebound by R. O'Neale,45,57
220,2,1:55.0,,J. Crowder misses 3-pt jump shot from 26 ft,45,57
221,2,1:51.0,Defensive rebound by S. Mack,,45,57
222,2,1:43.0,G. Temple makes 2-pt jump shot from 20 ft (assist by K. Anderson),,47,57
223,2,1:27.0,,R. Rubio misses 3-pt jump shot from 26 ft,47,57
224,2,1:25.0,Defensive rebound by I. Rabb,,47,57
225,2,1:14.0,M. Conley misses 2-pt layup from 2 ft,,47,57
226,2,1:11.0,,Defensive rebound by R. Rubio,47,57
227,2,1:06.0,,R. O'Neale makes 2-pt dunk from 3 ft (assist by R. Rubio),47,59
228,2,0:48.0,Shooting foul by R. Rubio (drawn by M. Conley),,47,59
229,2,0:48.0,M. Conley makes free throw 1 of 2,,48,59
230,2,0:48.0,,G. Niang enters the game for R. Rubio,48,59
231,2,0:48.0,M. Conley makes free throw 2 of 2,,49,59
232,2,0:34.0,,G. Niang misses 3-pt jump shot from 23 ft,49,59
233,2,0:31.0,Defensive rebound by G. Temple,,49,59
234,2,0:11.0,M. Conley misses 2-pt jump shot from 10 ft,,49,59
235,2,0:10.0,Offensive rebound by Team,,49,59
236,2,0:10.0,,Loose ball foul by R. O'Neale (drawn by I. Rabb),49,59
237,2,0:10.0,I. Rabb misses free throw 1 of 2,,49,59
238,2,0:10.0,Offensive rebound by Team,,49,59
239,2,0:10.0,,R. Rubio enters the game for R. O'Neale,49,59
240,2,0:10.0,I. Rabb makes free throw 2 of 2,,50,59
241,2,0:04.0,,Shooting foul by I. Rabb (drawn by J. Crowder),50,59
242,2,0:04.0,,J. Crowder misses free throw 1 of 2,50,59
243,2,0:04.0,,Offensive rebound by Team,50,59
244,2,0:04.0,,R. O'Neale enters the game for R. Rubio,50,59
245,2,0:04.0,,J. Crowder makes free throw 2 of 2,50,60
246,2,0:00.0,M. Conley makes 3-pt jump shot from 29 ft,,53,60
247,3,11:41.0,,J. Ingles misses 2-pt jump shot from 20 ft,53,60
248,3,11:37.0,Defensive rebound by K. Anderson,,53,60
249,3,11:20.0,Shooting foul by R. Rubio (drawn by K. Anderson),,53,60
250,3,11:20.0,K. Anderson makes free throw 1 of 2,,54,60
251,3,11:20.0,,D. Exum enters the game for R. Rubio,54,60
252,3,11:20.0,K. Anderson misses free throw 2 of 2,,54,60
253,3,11:18.0,,Defensive rebound by R. Gobert,54,60
254,3,11:05.0,,R. Gobert makes 2-pt dunk from 2 ft (assist by D. Exum),54,62
255,3,10:51.0,M. Conley makes 3-pt jump shot from 25 ft,,57,62
256,3,10:38.0,,J. Ingles misses 3-pt jump shot from 24 ft,57,62
257,3,10:35.0,Defensive rebound by M. Gasol,,57,62
258,3,10:23.0,J. Jackson makes 3-pt jump shot from 24 ft (assist by M. Gasol),,60,62
259,3,10:05.0,,D. Exum misses 3-pt jump shot from 24 ft,60,62
260,3,10:01.0,Defensive rebound by M. Gasol,,60,62
261,3,9:54.0,M. Gasol misses 3-pt jump shot from 25 ft,,60,62
262,3,9:51.0,,Defensive rebound by Team,60,62
263,3,9:27.0,,R. Gobert misses 2-pt layup from 2 ft,60,62
264,3,9:22.0,,Offensive rebound by R. Gobert,60,62
265,3,9:22.0,,R. Gobert makes 2-pt dunk at rim,60,64
266,3,9:00.0,M. Gasol misses 2-pt hook shot from 6 ft (block by D. Favors),,60,64
267,3,8:57.0,Offensive rebound by M. Gasol,,60,64
268,3,8:57.0,M. Gasol misses 3-pt jump shot from 23 ft,,60,64
269,3,8:57.0,,Defensive rebound by Team,60,64
270,3,8:47.0,,Personal foul by G. Temple (drawn by J. Ingles),60,64
271,3,8:34.0,,G. Allen makes 3-pt jump shot from 25 ft (assist by J. Ingles),60,67
272,3,8:13.0,G. Temple makes 2-pt jump shot from 15 ft,,62,67
273,3,7:56.0,,Turnover by J. Ingles (lost ball; steal by M. Conley),62,67
274,3,7:45.0,M. Conley makes 2-pt jump shot from 11 ft,,64,67
275,3,7:45.0,Shooting foul by G. Allen (drawn by M. Conley),,64,67
276,3,7:45.0,,R. O'Neale enters the game for G. Allen,64,67
277,3,7:45.0,M. Conley misses free throw 1 of 1,,64,67
278,3,7:45.0,,Defensive rebound by R. Gobert,64,67
279,3,7:30.0,,Turnover by J. Ingles (bad pass; steal by M. Gasol),64,67
280,3,7:23.0,J. Jackson makes 2-pt layup from 3 ft (assist by K. Anderson),,66,67
281,3,7:23.0,,Utah full timeout,66,67
282,3,7:13.0,,D. Exum misses 2-pt layup from 2 ft,66,67
283,3,7:12.0,,Offensive rebound by Team,66,67
284,3,7:05.0,,J. Ingles makes 2-pt layup from 1 ft,66,69
285,3,6:44.0,M. Conley misses 3-pt jump shot from 23 ft,,66,69
286,3,6:41.0,Offensive rebound by K. Anderson,,66,69
287,3,6:30.0,G. Temple makes 2-pt layup from 2 ft,,68,69
288,3,6:12.0,,Turnover by D. Exum (bad pass; steal by G. Temple),68,69
289,3,6:07.0,J. Jackson misses 2-pt layup from 8 ft,,68,69
290,3,6:07.0,Offensive rebound by J. Jackson,,68,69
291,3,6:07.0,Turnover by J. Jackson (offensive foul),,68,69
292,3,6:07.0,Offensive foul by J. Jackson (drawn by D. Exum),,68,69
293,3,6:07.0,D. Brooks enters the game for K. Anderson,,68,69
294,3,6:07.0,S. Mack enters the game for J. Jackson,,68,69
295,3,6:07.0,,J. Crowder enters the game for D. Favors,68,69
296,3,5:53.0,,J. Crowder makes 2-pt jump shot from 22 ft (assist by R. Gobert),68,71
297,3,5:29.0,M. Gasol makes 2-pt layup from 2 ft (assist by M. Conley),,70,71
298,3,5:29.0,Shooting foul by J. Crowder (drawn by M. Gasol),,70,71
299,3,5:29.0,,G. Niang enters the game for J. Ingles,70,71
300,3,5:29.0,M. Gasol misses free throw 1 of 1,,70,71
301,3,5:29.0,,Defensive rebound by R. Gobert,70,71
302,3,5:12.0,,J. Crowder misses 3-pt jump shot from 24 ft,70,71
303,3,5:09.0,Defensive rebound by M. Conley,,70,71
304,3,4:57.0,G. Temple misses 3-pt jump shot from 25 ft,,70,71
305,3,4:55.0,,Defensive rebound by Team,70,71
306,3,4:44.0,,Personal foul by G. Temple (drawn by D. Exum),70,71
307,3,4:44.0,K. Anderson enters the game for M. Conley,,70,71
308,3,4:39.0,,D. Exum misses 2-pt layup from 4 ft (block by D. Brooks),70,71
309,3,4:39.0,Defensive rebound by Team,,70,71
310,3,4:20.0,S. Mack makes 3-pt jump shot from 26 ft (assist by D. Brooks),,73,71
311,3,4:04.0,,Personal foul by S. Mack (drawn by R. Gobert),73,71
312,3,4:04.0,,R. Rubio enters the game for D. Exum,73,71
313,3,3:52.0,,R. Rubio makes 2-pt jump shot from 20 ft,73,73
314,3,3:26.0,K. Anderson misses 2-pt hook shot from 11 ft,,73,73
315,3,3:24.0,,Defensive rebound by G. Niang,73,73
316,3,3:14.0,,Turnover by R. O'Neale (bad pass; steal by M. Gasol),73,73
317,3,3:09.0,S. Mack misses 2-pt layup from 3 ft,,73,73
318,3,3:09.0,Offensive rebound by G. Temple,,73,73
319,3,3:09.0,G. Temple misses 2-pt layup from 2 ft,,73,73
320,3,3:08.0,,Defensive rebound by G. Niang,73,73
321,3,2:59.0,,R. O'Neale misses 2-pt layup from 3 ft,73,73
322,3,2:57.0,Defensive rebound by M. Gasol,,73,73
323,3,2:41.0,Turnover by S. Mack (out of bounds lost ball),,73,73
324,3,2:41.0,Memphis full timeout,,73,73
325,3,2:41.0,W. Selden enters the game for G. Temple,,73,73
326,3,2:41.0,,G. Allen enters the game for R. Gobert,73,73
327,3,2:41.0,,D. Favors enters the game for R. O'Neale,73,73
328,3,2:27.0,,Shooting foul by W. Selden (drawn by D. Favors),73,73
329,3,2:27.0,,D. Favors misses free throw 1 of 2,73,73
330,3,2:27.0,,Offensive rebound by Team,73,73
331,3,2:27.0,,D. Favors makes free throw 2 of 2,73,74
332,3,2:02.0,D. Brooks makes 2-pt hook shot from 6 ft,,75,74
333,3,1:48.0,,Personal foul by D. Brooks (drawn by G. Allen),75,74
334,3,1:48.0,,G. Allen makes free throw 1 of 2,75,75
335,3,1:48.0,,G. Allen misses free throw 2 of 2,75,75
336,3,1:46.0,Defensive rebound by K. Anderson,,75,75
337,3,1:36.0,S. Mack makes 3-pt jump shot from 24 ft,,78,75
338,3,1:22.0,,D. Favors makes 2-pt jump shot from 12 ft (assist by R. Rubio),78,77
339,3,1:03.0,S. Mack makes 3-pt jump shot from 23 ft (assist by M. Gasol),,81,77
340,3,0:47.0,,Shooting foul by D. Brooks (drawn by R. Rubio),81,77
341,3,0:47.0,,R. Rubio misses free throw 1 of 2,81,77
342,3,0:47.0,,Offensive rebound by Team,81,77
343,3,0:47.0,M. Brooks enters the game for K. Anderson,,81,77
344,3,0:47.0,G. Temple enters the game for D. Brooks,,81,77
345,3,0:47.0,,R. Rubio makes free throw 2 of 2,81,78
346,3,0:34.0,W. Selden makes 2-pt dunk from 2 ft (assist by S. Mack),,83,78
347,3,0:14.0,,Turnover by R. Rubio (bad pass; steal by M. Gasol),83,78
348,3,0:01.0,G. Temple misses 3-pt jump shot from 24 ft,,83,78
349,3,0:01.0,,Defensive rebound by G. Niang,83,78
350,4,12:00.0,,Violation by Team (delay of game),83,78
351,4,11:43.0,M. Gasol misses 2-pt layup from 2 ft,,83,78
352,4,11:41.0,,Defensive rebound by R. Rubio,83,78
353,4,11:36.0,,J. Ingles makes 3-pt jump shot from 24 ft (assist by R. Rubio),83,81
354,4,11:10.0,W. Selden misses 2-pt jump shot from 21 ft,,83,81
355,4,11:06.0,,Defensive rebound by D. Favors,83,81
356,4,10:57.0,,J. Ingles misses 3-pt jump shot from 25 ft,83,81
357,4,10:55.0,Defensive rebound by M. Gasol,,83,81
358,4,10:30.0,S. Mack makes 2-pt layup from 2 ft (assist by M. Gasol),,85,81
359,4,10:19.0,,R. Rubio misses 2-pt jump shot from 11 ft,85,81
360,4,10:16.0,Defensive rebound by M. Gasol,,85,81
361,4,10:02.0,M. Brooks makes 3-pt jump shot from 26 ft,,88,81
362,4,9:34.0,,R. Rubio misses 2-pt jump shot from 22 ft,88,81
363,4,9:29.0,,Offensive rebound by D. Favors,88,81
364,4,9:29.0,,D. Favors misses 2-pt layup at rim,88,81
365,4,9:28.0,Defensive rebound by M. Gasol,,88,81
366,4,9:21.0,M. Gasol makes 3-pt jump shot from 28 ft (assist by M. Brooks),,91,81
367,4,9:20.0,,Utah full timeout,91,81
368,4,9:20.0,J. Jackson enters the game for M. Gasol,,91,81
369,4,9:20.0,,D. Exum enters the game for J. Crowder,91,81
370,4,9:20.0,,R. Gobert enters the game for D. Favors,91,81
371,4,9:20.0,,G. Niang enters the game for R. Rubio,91,81
372,4,9:10.0,,G. Allen misses 3-pt jump shot from 25 ft,91,81
373,4,9:06.0,Defensive rebound by G. Temple,,91,81
374,4,8:44.0,,Violation by Team (delay of game),91,81
375,4,8:44.0,,Violation by Team (delay of game),91,81
376,4,8:44.0,S. Mack makes technical free throw,,92,81
377,4,8:44.0,Personal foul by D. Exum (drawn by S. Mack),,92,81
378,4,8:30.0,G. Temple makes 2-pt layup from 3 ft (assist by J. Jackson),,94,81
379,4,8:13.0,,Personal foul by J. Jackson (drawn by R. Gobert),94,81
380,4,8:13.0,,J. Crowder enters the game for G. Allen,94,81
381,4,8:13.0,,R. Rubio enters the game for G. Niang,94,81
382,4,8:07.0,,Personal foul by W. Selden (drawn by R. Gobert),94,81
383,4,7:58.0,,J. Crowder makes 3-pt jump shot from 24 ft (assist by R. Rubio),94,84
384,4,7:35.0,Turnover by J. Jackson (traveling),,94,84
385,4,7:26.0,,Turnover by R. Rubio (out of bounds lost ball),94,84
386,4,7:26.0,K. Anderson enters the game for W. Selden,,94,84
387,4,7:26.0,M. Conley enters the game for G. Temple,,94,84
388,4,7:13.0,S. Mack makes 2-pt jump shot from 10 ft,,96,84
389,4,6:57.0,,J. Crowder makes 3-pt jump shot from 25 ft (assist by D. Exum),96,87
390,4,6:38.0,J. Jackson makes 2-pt layup from 3 ft,,98,87
